Aplicació pressupost;Descripció;Pressupost Inicial;Modificacions;Pressupost final;Obligacions reconegudes;Pagaments;Pendent pagaments;Estat execució
376/9340A/22708;Serveis de recaptació a favor de l’entitat;8.920,00;-428,85;8.491,15;7.906,03;7.906,03;0,00;585,12
376/9340A/82090;A altres subsectors;10,00;799.990,00;800.000,00;800.000,00;800.000,00;0,00;0,00
376/9340A/82190;A altres subsectors;10,00;0,00;10,00;0,00;0,00;0,00;10,00
376/9340B/41000;A Organismes Autònoms de l'Entitat Local;1.542.352,26;0,00;1.542.352,26;1.542.352,26;1.286.176,14;256.176,12;0,00
377/9320A/12000;Salaris del Grup A1;43.625,31;0,00;43.625,31;38.784,78;38.784,78;0,00;4.840,53
377/9320A/12001;Salaris del Grup A2;38.559,73;0,00;38.559,73;39.675,13;39.675,13;0,00;-1.115,40
377/9320A/12003;Salaris del Grup C1;39.539,36;0,00;39.539,36;35.336,93;35.336,93;0,00;4.202,43
377/9320A/12004;Salaris del Grup C2;97.249,28;0,00;97.249,28;99.545,06;99.545,06;0,00;-2.295,78
377/9320A/12005;Salaris del Grup E;7.349,50;0,00;7.349,50;7.647,77;7.647,77;0,00;-298,27
377/9320A/12006;Triennis;46.269,01;0,00;46.269,01;37.267,93;37.267,93;0,00;9.001,08
377/9320A/12100;Complement de destí;107.957,83;0,00;107.957,83;102.885,52;102.885,52;0,00;5.072,31
377/9320A/12101;Complement  específic;203.115,67;0,00;203.115,67;193.048,76;193.048,76;0,00;10.066,91
377/9320A/12103;Altres complements;91.904,47;0,00;91.904,47;110.562,25;110.562,25;0,00;-18.657,78
377/9320A/15000;Productivitat;3.933,14;0,00;3.933,14;4.452,81;4.452,81;0,00;-519,67
377/9320A/16000;Seguretat social;177.888,82;0,00;177.888,82;168.944,70;168.944,70;0,00;8.944,12
377/9320A/22201;Comunicacions postals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/11000;Retribucions bàsiques;16.965,04;0,00;16.965,04;7.447,41;7.447,41;0,00;9.517,63
410/1500A/11001;Retribucions complementàries;63.822,64;0,00;63.822,64;29.875,60;29.875,60;0,00;33.947,04
410/1500A/12000;Salaris del Grup A1;24.733,59;0,00;24.733,59;14.992,36;14.992,36;0,00;9.741,23
410/1500A/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;20.360,68;20.360,68;0,00;-591,00
410/1500A/12004;Salaris del Grup C2;8.378,58;0,00;8.378,58;8.414,04;8.414,04;0,00;-35,46
410/1500A/12006;Triennis;10.452,22;0,00;10.452,22;9.117,40;9.117,40;0,00;1.334,82
410/1500A/12100;Complement de destí;29.515,42;0,00;29.515,42;23.148,62;23.148,62;0,00;6.366,80
410/1500A/12101;Complement  específic;51.613,08;0,00;51.613,08;31.195,48;31.195,48;0,00;20.417,60
410/1500A/12103;Altres complements;29.153,94;0,00;29.153,94;19.258,34;19.258,34;0,00;9.895,60
410/1500A/15000;Productivitat;2.035,38;0,00;2.035,38;1.732,35;1.732,35;0,00;303,03
410/1500A/16000;Seguretat social;57.014,81;0,00;57.014,81;40.176,23;40.176,23;0,00;16.838,58
410/1500A/20800;Arrendaments d'altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/22000;Material d’oficina no inventariable;2.700,00;0,00;2.700,00;534,91;51,55;483,36;2.165,09
410/1500A/22001;Premsa, revistes, llibres i altres publicacions;853,00;-316,58;536,42;536,42;536,42;0,00;0,00
410/1500A/22100;Energia elèctrica;3.165,95;0,00;3.165,95;0,00;0,00;0,00;3.165,95
410/1500A/22201;Comunicacions postals;6.000,00;0,00;6.000,00;3.273,78;2.894,79;378,99;2.726,22
410/1500A/22601;Atencions protocol·làries i representatives;500,00;0,00;500,00;0,00;0,00;0,00;500,00
410/1500A/22602;Publicitat;2.450,00;0,00;2.450,00;2.450,00;2.450,00;0,00;0,00
410/1500A/2260200;Difusió d´activitats;1.500,00;0,00;1.500,00;2.196,15;1.179,75;1.016,40;-696,15
410/1500A/2260202;Publicacions;8.000,00;-6.913,42;1.086,58;1.086,58;0,00;1.086,58;0,00
410/1500A/22699;Altres despeses diverses;10.000,00;0,00;10.000,00;2.953,17;2.658,45;294,72;7.046,83
410/1500A/2270001;Contractes de neteja;40.488,98;0,00;40.488,98;40.142,75;40.142,75;0,00;346,23
410/1500A/22706;Estudis i treballs tècnics;15.500,00;0,00;15.500,00;0,00;0,00;0,00;15.500,00
410/1500A/22799;Altres treballs realitzats per altres empreses i prof.;50.726,25;-30.528,92;20.197,33;19.759,01;1.640,75;18.118,26;438,32
410/1500A/23020;Dietes personal no directiu;800,00;-800,00;0,00;0,00;0,00;0,00;0,00
410/1500A/46701;A Consorcis;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/48300;Subvencions i aportacions institucionals;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500A/48900;Altres transferències;9.919,91;-9.919,91;0,00;0,00;0,00;0,00;0,00
410/1500A/60000;Compra de sòl i edificis;884.126,61;0,00;884.126,61;0,00;0,00;0,00;884.126,61
410/1500A/60900;Altre invers. nova en infrast. i béns destinats ús general;200.000,00;0,00;200.000,00;0,00;0,00;0,00;200.000,00
410/1500A/62300;Inv. nova en maquinària, instal·lacions i utillatge;60.000,00;0,00;60.000,00;0,00;0,00;0,00;60.000,00
410/1500A/62500;Mobiliari;140.000,00;0,00;140.000,00;0,00;0,00;0,00;140.000,00
410/1500A/62900;Altres inv. noves assoc. al funcionament op. del servei;0,00;2.385,40;2.385,40;413,40;0,00;413,40;1.972,00
410/1500A/64000;Despeses en inversions de caràcter immaterial;0,00;36.341,14;36.341,14;0,00;0,00;0,00;36.341,14
410/1500A/83100;Concessió de préstecs fora del sector públic a llarg termini;20,00;0,00;20,00;0,00;0,00;0,00;20,00
410/1500C/12000;Salaris del Grup A1;0,00;10,00;10,00;2.218,10;2.218,10;0,00;-2.208,10
410/1500C/12006;Triennis;0,00;10,00;10,00;341,20;341,20;0,00;-331,20
410/1500C/12100;Complement de destí;0,00;10,00;10,00;1.019,68;1.019,68;0,00;-1.009,68
410/1500C/12101;Complement  específic;0,00;10,00;10,00;1.590,74;1.590,74;0,00;-1.580,74
410/1500C/12103;Altres complements;0,00;10,00;10,00;386,28;386,28;0,00;-376,28
410/1500C/14300;Altre personal;0,00;10,00;10,00;4.487,67;4.487,67;0,00;-4.477,67
410/1500C/16000;Seguretat social;0,00;10,00;10,00;1.626,16;1.626,16;0,00;-1.616,16
410/1500C/22000;Material d’oficina no inventariable;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/22602;Publicitat i propaganda;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1500C/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;3.573.806,50;3.573.806,50;0,00;0,00;0,00;3.573.806,50
410/1502A/48800;Transferències Pla de Barris;0,00;8.289,11;8.289,11;0,00;0,00;0,00;8.289,11
410/1502A/61900;Altres inv.de rep. en infrast.i béns destin. d’ús general;0,00;84.343,09;84.343,09;11.349,00;11.349,00;0,00;72.994,09
410/1502A/62200;Inv. nova en edificis i altres construccions;0,00;673.222,21;673.222,21;591.164,44;584.977,98;6.186,46;82.057,77
410/1502A/62900;Altres inv. noves assoc. al funcionament op. del servei;0,00;6.313,46;6.313,46;6.241,60;0,00;6.241,60;71,86
410/1502A/63200;Inv. rep. en edificis i altres construccions;0,00;563.595,63;563.595,63;20.292,66;3.958,20;16.334,46;543.302,97
410/1502A/83100;Concessió de préstecs fora del sector públic a llarg termini;0,00;0,00;0,00;0,00;0,00;0,00;0,00
410/1502B/22620;El Sud Suma + Nou Pla de Barris;0,00;85.475,13;85.475,13;65,23;65,23;0,00;85.409,90
410/1502B/48820;Transferències Pla de Barris El Sud Suma +;0,00;23.956,46;23.956,46;0,00;0,00;0,00;23.956,46
410/1502B/60000;Compra de sòl i edificis;0,00;10.449,72;10.449,72;0,00;0,00;0,00;10.449,72
410/1502B/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;1.000,00;1.000,00;0,00;0,00;0,00;1.000,00
410/1502B/62300;Inv. nova en maquinària, instal·lacions i utillatge;0,00;10,00;10,00;0,00;0,00;0,00;10,00
410/1502B/62500;Mobiliari;0,00;10,00;10,00;0,00;0,00;0,00;10,00
410/1502B/63200;Inv. rep. en edificis i altres construccions;0,00;10,00;10,00;0,00;0,00;0,00;10,00
410/1502B/78000;A famílies i institucions sense ànim de lucre;0,00;925.627,15;925.627,15;924.377,36;0,00;924.377,36;1.249,79
410/1503A/22699;Altres despeses diverses;20,00;0,00;20,00;0,00;0,00;0,00;20,00
410/1503A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
410/1503A/22799;Altres treballs realitzats per altres empreses i prof.;2.000,00;0,00;2.000,00;0,00;0,00;0,00;2.000,00
410/1503A/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1500B/12000;Salaris del Grup A1;0,00;10,00;10,00;4.436,20;4.436,20;0,00;-4.426,20
411/1500B/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;20.022,83;20.022,83;0,00;-253,15
411/1500B/12004;Salaris del Grup C2;31.039,61;0,00;31.039,61;28.497,52;28.497,52;0,00;2.542,09
411/1500B/12006;Triennis;12.595,94;0,00;12.595,94;8.138,73;8.138,73;0,00;4.457,21
411/1500B/12100;Complement de destí;22.661,27;0,00;22.661,27;21.669,90;21.669,90;0,00;991,37
411/1500B/12101;Complement  específic;41.647,78;0,00;41.647,78;39.346,20;39.346,20;0,00;2.301,58
411/1500B/12103;Altres complements;17.074,15;0,00;17.074,15;35.376,36;35.376,36;0,00;-18.302,21
411/1500B/15000;Productivitat;2.650,90;0,00;2.650,90;1.709,73;1.709,73;0,00;941,17
411/1500B/16000;Seguretat social;39.844,39;0,00;39.844,39;26.730,38;26.730,38;0,00;13.114,01
411/1510A/12000;Salaris del Grup A1;79.807,36;0,00;79.807,36;47.710,74;47.710,74;0,00;32.096,62
411/1510A/12001;Salaris del Grup A2;0,00;10,00;10,00;9.555,60;9.555,60;0,00;-9.545,60
411/1510A/12004;Salaris del Grup C2;0,00;10,00;10,00;6.758,13;6.758,13;0,00;-6.748,13
411/1510A/12006;Triennis;10.088,56;0,00;10.088,56;8.204,19;8.204,19;0,00;1.884,37
411/1510A/12100;Complement de destí;40.966,84;0,00;40.966,84;30.167,98;30.167,98;0,00;10.798,86
411/1510A/12101;Complement  específic;79.626,68;0,00;79.626,68;54.770,76;54.770,76;0,00;24.855,92
411/1510A/12103;Altres complements;49.046,01;0,00;49.046,01;43.652,69;43.652,69;0,00;5.393,32
411/1510A/15000;Productivitat;0,00;10,00;10,00;5.485,20;5.485,20;0,00;-5.475,20
411/1510A/16000;Seguretat social;63.541,62;0,00;63.541,62;41.581,03;41.581,03;0,00;21.960,59
411/1510A/22100;Energia elèctrica;17.135,66;0,00;17.135,66;26.762,28;10.724,88;16.037,40;-9.626,62
411/1510A/22101;Aigua;540,07;0,00;540,07;7.289,62;7.289,62;0,00;-6.749,55
411/1510A/22102;Gas;1.515,63;0,00;1.515,63;1.228,09;1.228,09;0,00;287,54
411/1510A/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/22706;Estudis i treballs tècnics;10,00;0,00;10,00;0,00;0,00;0,00;10,00
411/1510A/60000;Compra de sòl i edificis;500.000,00;5.470.308,63;5.970.308,63;1.767.523,70;1.316.060,08;451.463,62;4.202.784,93
411/1510A/60010;Compra de sòl;0,00;8.472,01;8.472,01;0,00;0,00;0,00;8.472,01
411/1510C/12000;Salaris del Grup A1;0,00;0,00;0,00;0,00;0,00;0,00;0,00
411/1512A/12000;Salaris del Grup A1;36.329,93;0,00;36.329,93;25.501,24;25.501,24;0,00;10.828,69
411/1512A/12001;Salaris del Grup A2;88.779,31;0,00;88.779,31;84.570,95;84.570,95;0,00;4.208,36
411/1512A/12003;Salaris del Grup C1;26.320,14;0,00;26.320,14;32.467,25;32.467,25;0,00;-6.147,11
411/1512A/12004;Salaris del Grup C2;56.131,39;0,00;56.131,39;56.003,64;56.003,64;0,00;127,75
411/1512A/12006;Triennis;45.284,06;0,00;45.284,06;34.135,31;34.135,31;0,00;11.148,75
411/1512A/12100;Complement de destí;96.302,55;0,00;96.302,55;87.815,42;87.815,42;0,00;8.487,13
411/1512A/12101;Complement  específic;179.808,53;0,00;179.808,53;158.625,12;158.625,12;0,00;21.183,41
411/1512A/12103;Altres complements;72.167,30;0,00;72.167,30;145.289,82;145.289,82;0,00;-73.122,52
411/1512A/15000;Productivitat;14.769,87;0,00;14.769,87;10.528,24;10.528,24;0,00;4.241,63
411/1512A/16000;Seguretat social;173.914,16;0,00;173.914,16;161.533,51;161.533,51;0,00;12.380,65
411/1512A/22699;Altres despeses diverses;10,00;95.415,21;95.425,21;93.415,21;93.415,21;0,00;2.010,00
411/1512A/22799;Altres treballs realitzats per altres empreses i prof.;10,00;29.095,89;29.105,89;26.206,51;23.697,85;2.508,66;2.899,38
411/1512A/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
412/1510B/12000;Salaris del Grup A1;44.031,96;0,00;44.031,96;88.678,95;88.678,95;0,00;-44.646,99
412/1510B/12001;Salaris del Grup A2;25.813,04;0,00;25.813,04;15.986,26;15.986,26;0,00;9.826,78
412/1510B/12003;Salaris del Grup C1;29.462,52;0,00;29.462,52;24.324,05;24.324,05;0,00;5.138,47
412/1510B/12004;Salaris del Grup C2;33.514,32;0,00;33.514,32;24.919,37;24.919,37;0,00;8.594,95
412/1510B/12006;Triennis;25.195,95;0,00;25.195,95;22.946,94;22.946,94;0,00;2.249,01
412/1510B/12100;Complement de destí;58.074,64;0,00;58.074,64;68.687,05;68.687,05;0,00;-10.612,41
412/1510B/12101;Complement  específic;97.198,86;0,00;97.198,86;118.353,31;118.353,31;0,00;-21.154,45
412/1510B/12103;Altres complements;31.319,91;0,00;31.319,91;52.052,75;52.052,75;0,00;-20.732,84
412/1510B/15000;Productivitat;10.080,91;0,00;10.080,91;7.329,78;7.329,78;0,00;2.751,13
412/1510B/16000;Seguretat social;97.229,97;0,00;97.229,97;110.383,18;110.383,18;0,00;-13.153,21
412/1510B/22699;Altres despeses diverses;10,00;0,00;10,00;0,00;0,00;0,00;10,00
412/1510C/12003;Salaris del Grup C1;19.769,68;0,00;19.769,68;20.406,14;20.406,14;0,00;-636,46
412/1510C/12004;Salaris del Grup C2;0,00;10,00;10,00;1.797,75;1.797,75;0,00;-1.787,75
412/1510C/12006;Triennis;5.055,52;0,00;5.055,52;4.957,11;4.957,11;0,00;98,41
412/1510C/12100;Complement de destí;9.206,16;0,00;9.206,16;10.188,48;10.188,48;0,00;-982,32
412/1510C/12101;Complement  específic;14.885,44;0,00;14.885,44;16.609,23;16.609,23;0,00;-1.723,79
412/1510C/12103;Altres complements;4.429,02;0,00;4.429,02;6.615,47;6.615,47;0,00;-2.186,45
412/1510C/15000;Productivitat;1.989,20;0,00;1.989,20;1.710,60;1.710,60;0,00;278,60
412/1510C/16000;Seguretat social;14.043,62;0,00;14.043,62;15.427,95;15.427,95;0,00;-1.384,33
412/1510C/22699;Altres despeses diverses;3.940,40;0,00;3.940,40;6.997,95;6.997,95;0,00;-3.057,55
412/1510C/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;527.164,79;527.164,79;0,00;0,00;0,00;527.164,79
412/1510D/12000;Salaris del Grup A1;28.911,02;0,00;28.911,02;28.242,90;28.242,90;0,00;668,12
412/1510D/12004;Salaris del Grup C2;16.757,16;0,00;16.757,16;17.289,06;17.289,06;0,00;-531,90
412/1510D/12006;Triennis;11.408,08;0,00;11.408,08;9.676,70;9.676,70;0,00;1.731,38
412/1510D/12100;Complement de destí;23.816,30;0,00;23.816,30;22.857,91;22.857,91;0,00;958,39
412/1510D/12101;Complement  específic;39.436,48;0,00;39.436,48;37.817,26;37.817,26;0,00;1.619,22
412/1510D/12103;Altres complements;36.581,04;0,00;36.581,04;43.201,85;43.201,85;0,00;-6.620,81
412/1510D/15000;Productivitat;344,29;0,00;344,29;313,62;313,62;0,00;30,67
412/1510D/16000;Seguretat social;35.962,88;0,00;35.962,88;33.439,78;33.439,78;0,00;2.523,10
412/1510D/20200;Lloguers d’edificis i altres construccions;27.996,20;0,00;27.996,20;27.861,86;24.868,36;2.993,50;134,34
412/1510D/22400;Primes d’assegurances;86.275,56;0,00;86.275,56;86.275,56;86.275,56;0,00;0,00
412/1510D/22699;Altres despeses diverses;66.301,48;-5.000,00;61.301,48;55.562,09;51.318,70;4.243,39;5.739,39
413/1520A/12000;Salaris del Grup A1;29.354,64;0,00;29.354,64;30.196,56;30.196,56;0,00;-841,92
413/1520A/12001;Salaris del Grup A2;33.671,92;0,00;33.671,92;23.897,85;23.897,85;0,00;9.774,07
413/1520A/12004;Salaris del Grup C2;15.508,53;0,00;15.508,53;15.937,57;15.937,57;0,00;-429,04
413/1520A/12006;Triennis;20.465,02;0,00;20.465,02;16.485,45;16.485,45;0,00;3.979,57
413/1520A/12100;Complement de destí;36.883,00;0,00;36.883,00;32.757,47;32.757,47;0,00;4.125,53
413/1520A/12101;Complement  específic;63.525,39;0,00;63.525,39;56.806,87;56.806,87;0,00;6.718,52
413/1520A/12103;Altres complements;41.750,14;0,00;41.750,14;42.758,67;42.758,67;0,00;-1.008,53
413/1520A/14300;Altre personal;119.933,14;0,00;119.933,14;149.421,19;149.421,19;0,00;-29.488,05
413/1520A/15000;Productivitat;3.826,88;0,00;3.826,88;3.297,72;3.297,72;0,00;529,16
413/1520A/16000;Seguretat social;93.527,14;0,00;93.527,14;94.773,47;94.773,47;0,00;-1.246,33
413/1520A/44900;Altres subv. a ens públics i societats mercantils locals;300.000,00;-288.000,00;12.000,00;0,00;0,00;0,00;12.000,00
413/1520A/48900;Altres transferències;10,00;0,00;10,00;0,00;0,00;0,00;10,00
414/1513A/12000;Salaris del Grup A1;129.877,78;0,00;129.877,78;97.256,70;97.256,70;0,00;32.621,08
414/1513A/12001;Salaris del Grup A2;61.431,90;0,00;61.431,90;54.863,28;54.863,28;0,00;6.568,62
414/1513A/12003;Salaris del Grup C1;21.112,66;0,00;21.112,66;17.223,40;17.223,40;0,00;3.889,26
414/1513A/12004;Salaris del Grup C2;32.915,07;0,00;32.915,07;33.131,40;33.131,40;0,00;-216,33
414/1513A/12006;Triennis;54.535,39;0,00;54.535,39;43.509,16;43.509,16;0,00;11.026,23
414/1513A/12100;Complement de destí;114.594,76;0,00;114.594,76;93.211,96;93.211,96;0,00;21.382,80
414/1513A/12101;Complement  específic;211.061,79;0,00;211.061,79;173.782,69;173.782,69;0,00;37.279,10
414/1513A/12103;Altres complements;90.080,65;0,00;90.080,65;110.372,01;110.372,01;0,00;-20.291,36
414/1513A/14300;Altre personal;0,00;0,00;0,00;0,00;0,00;0,00;0,00
414/1513A/15000;Productivitat;5.891,16;0,00;5.891,16;5.057,46;5.057,46;0,00;833,70
414/1513A/16000;Seguretat social;193.417,92;0,00;193.417,92;156.570,51;156.570,51;0,00;36.847,41
414/1513A/20300;Lloguers de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;0,00;0,00;0,00;10,00
414/1513A/21200;Manteniment d’edificis i altres construccions;12.000,00;-3.592,97;8.407,03;8.637,13;8.407,03;230,10;-230,10
414/1513A/21300;Manteniment de maquinària, instal·lacions i utillatge;10,00;0,00;10,00;326,70;326,70;0,00;-316,70
414/1513A/21900;Altre immobilitzat material;896,00;-342,74;553,26;3,70;3,70;0,00;549,56
414/1513A/22100;Energia elèctrica;7.968,65;0,00;7.968,65;0,00;0,00;0,00;7.968,65
414/1513A/22199;Altres subministraments;473,60;0,00;473,60;9,77;6,07;3,70;463,83
414/1513A/22706;Estudis i treballs tècnics;800,00;0,00;800,00;0,00;0,00;0,00;800,00
414/1513A/63200;Inv. rep. en edificis i altres construccions;30.000,00;48.000,00;78.000,00;74.715,85;47.007,00;27.708,85;3.284,15
417/1610A/12001;Salaris del Grup A2;23.359,56;0,00;23.359,56;23.583,76;23.583,76;0,00;-224,20
417/1610A/12003;Salaris del Grup C1;0,00;0,00;0,00;0,00;0,00;0,00;0,00
417/1610A/12004;Salaris del Grup C2;8.258,73;0,00;8.258,73;8.595,60;8.595,60;0,00;-336,87
417/1610A/12006;Triennis;3.952,63;0,00;3.952,63;3.448,21;3.448,21;0,00;504,42
417/1610A/12100;Complement de destí;12.443,87;0,00;12.443,87;12.443,87;12.443,87;0,00;0,00
417/1610A/12101;Complement  específic;21.521,55;0,00;21.521,55;21.521,55;21.521,55;0,00;0,00
417/1610A/12103;Altres complements;7.684,59;0,00;7.684,59;9.048,15;9.048,15;0,00;-1.363,56
417/1610A/15000;Productivitat;23,37;0,00;23,37;23,37;23,37;0,00;0,00
417/1610A/16000;Seguretat social;24.692,29;0,00;24.692,29;24.849,75;24.849,75;0,00;-157,46
417/1610A/20800;Arrendaments d'altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
417/1610A/22199;Altres subministraments;10,00;0,00;10,00;0,00;0,00;0,00;10,00
417/1610A/22606;Reunions, conferències i cursos;10,00;0,00;10,00;0,00;0,00;0,00;10,00
417/1610A/22699;Altres despeses diverses;439.449,92;0,00;439.449,92;0,00;0,00;0,00;439.449,92
417/1610A/22706;Estudis i treballs tècnics;135.000,00;-16.710,00;118.290,00;2.526,70;1.100,00;1.426,70;115.763,30
417/1610A/22799;Altres treballs realitzats per altres empreses i prof.;75.000,00;0,00;75.000,00;13.738,05;7.591,25;6.146,80;61.261,95
417/1610A/2279901;Gestió EDAR Ripoll;1.280.500,00;0,00;1.280.500,00;1.155.290,00;1.155.290,00;0,00;125.210,00
417/1610A/2279902;Gestió EDAR Riu Sec;2.170.000,00;107.787,00;2.277.787,00;1.991.664,03;1.893.829,23;97.834,80;286.122,97
417/1610A/60900;Altre invers. nova en infrast. i béns destinats ús general;0,00;157.467,71;157.467,71;205.768,06;0,00;205.768,06;-48.300,35
417/1610A/61900;Altres inv.de rep. en infrast.i béns destin. d’ús general;0,00;7.912,21;7.912,21;0,00;0,00;0,00;7.912,21
417/1610A/62300;Inv. nova en maquinària, instal·lacions i utillatge;0,00;44.244,48;44.244,48;0,00;0,00;0,00;44.244,48
417/1610A/62900;Altres inv. noves assoc. al funcionament op. del servei;0,00;116.000,00;116.000,00;0,00;0,00;0,00;116.000,00
417/1700A/12000;Salaris del Grup A1;28.134,68;0,00;28.134,68;27.661,39;27.661,39;0,00;473,29
417/1700A/12003;Salaris del Grup C1;9.884,84;0,00;9.884,84;9.447,79;9.447,79;0,00;437,05
417/1700A/12006;Triennis;11.772,24;0,00;11.772,24;9.974,91;9.974,91;0,00;1.797,33
417/1700A/12100;Complement de destí;19.680,28;0,00;19.680,28;18.599,86;18.599,86;0,00;1.080,42
417/1700A/12101;Complement  específic;25.393,33;0,00;25.393,33;23.774,21;23.774,21;0,00;1.619,12
417/1700A/12103;Altres complements;11.442,61;0,00;11.442,61;12.279,79;12.279,79;0,00;-837,18
417/1700A/13000;Retribucions bàsiques;62.911,19;0,00;62.911,19;63.480,39;63.480,39;0,00;-569,20
417/1700A/15000;Productivitat;0,00;0,00;0,00;0,00;0,00;0,00;0,00
417/1700A/16000;Seguretat social;44.779,01;0,00;44.779,01;40.368,45;40.368,45;0,00;4.410,56
417/1700A/21900;Altre immobilitzat material;10,00;0,00;10,00;0,00;0,00;0,00;10,00
417/1700A/22001;Premsa, revistes, llibres i altres publicacions;918,00;-649,79;268,21;268,21;268,21;0,00;0,00
417/1700A/22100;Energia elèctrica;5.532,99;0,00;5.532,99;337,03;337,03;0,00;5.195,96
417/1700A/22199;Altres subministraments;200,00;0,00;200,00;0,00;0,00;0,00;200,00
