Districte;Sexe;Municipi_Naixement;Provincia_Naixement;Pais_Naixement;Total;
"6";"D";"SAGUNTO/SAGUNT";"VALÈNCIA";"ESPANYA";"3";
"6";"D";"SAHAGÚN";"LEÓN";"ESPANYA";"1";
"6";"D";"SALAMANCA";"SALAMANCA";"ESPANYA";"6";
"6";"D";"SALAR";"GRANADA";"ESPANYA";"1";
"6";"D";"SALCEDILLO";"TERUEL";"ESPANYA";"1";
"6";"D";"SALLENT";"BARCELONA";"ESPANYA";"13";
"6";"D";"SALOBREÑA";"GRANADA";"ESPANYA";"2";
"6";"D";"SALT";"GIRONA";"ESPANYA";"1";
"6";"D";"SALTERAS";"SEVILLA";"ESPANYA";"1";
"6";"D";"SALVALEÓN";"BADAJOZ";"ESPANYA";"1";
"6";"D";"SALVATIERRA DE ESCA";"ZARAGOZA";"ESPANYA";"1";
"6";"D";"SALVATIERRA DE LOS BARROS";"BADAJOZ";"ESPANYA";"1";
"6";"D";"SAMOS";"LUGO";"ESPANYA";"1";
"6";"D";"SAN BARTOLOMÉ DE LA TORRE";"HUELVA";"ESPANYA";"1";
"6";"D";"SAN CARLOS DEL VALLE";"CIUDAD REAL";"ESPANYA";"3";
"6";"D";"SAN CLEMENTE";"CUENCA";"ESPANYA";"1";
"6";"D";"SAN CRISTÓBAL DE LA LAGUNA";"SANTA CRUZ DE TENERIFE";"ESPANYA";"1";
"6";"D";"SAN ESTEBAN DE GORMAZ";"SORIA";"ESPANYA";"1";
"6";"D";"SAN ESTEBAN DE LITERA";"HUESCA";"ESPANYA";"3";
"6";"D";"SAN JUAN DE AZNALFARACHE";"SEVILLA";"ESPANYA";"1";
"6";"D";"SAN LORENZO DE LA PARRILLA";"CUENCA";"ESPANYA";"1";
"6";"D";"SAN MIGUEL DEL CINCA";"HUESCA";"ESPANYA";"1";
"6";"D";"SAN MIGUEL DEL PINO";"VALLADOLID";"ESPANYA";"1";
"6";"D";"SAN NICOLÁS DEL PUERTO";"SEVILLA";"ESPANYA";"2";
"6";"D";"SAN PEDRO BERCIANOS";"LEÓN";"ESPANYA";"1";
"6";"D";"SAN ROQUE";"CÁDIZ";"ESPANYA";"3";
"6";"D";"SAN SEBASTIÁN DE LOS BALLESTEROS";"CÓRDOBA";"ESPANYA";"5";
"6";"D";"SAN VICENTE DE ALCÁNTARA";"BADAJOZ";"ESPANYA";"1";
"6";"D";"SANCHIDRIÁN";"ÁVILA";"ESPANYA";"1";
"6";"D";"SANT ADRIÀ DE BESÒS";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT BOI DE LLOBREGAT";"BARCELONA";"ESPANYA";"2";
"6";"D";"SANT BOI DE LLUÇANÈS";"BARCELONA";"ESPANYA";"2";
"6";"D";"SANT CARLES DE LA RÀPITA";"TARRAGONA";"ESPANYA";"1";
"6";"D";"SANT CUGAT DEL VALLÈS";"BARCELONA";"ESPANYA";"44";
"6";"D";"SANT FELIU DE CODINES";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT FELIU DE LLOBREGAT";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT FELIU DE PALLEROLS";"GIRONA";"ESPANYA";"1";
"6";"D";"SANT FOST DE CAMPSENTELLES";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT FRUITÓS DE BAGES";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT GREGORI";"GIRONA";"ESPANYA";"1";
"6";"D";"SANT JOAN DE LES ABADESSES";"GIRONA";"ESPANYA";"2";
"6";"D";"SANT JOAN DESPÍ";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT JULIÀ DE CERDANYOLA";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT JULIÀ DE VILATORTA";"BARCELONA";"ESPANYA";"3";
"6";"D";"SANT LLORENÇ D'HORTONS";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT LLORENÇ SAVALL";"BARCELONA";"ESPANYA";"2";
"6";"D";"SANT MARTÍ DE TOUS";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT POL DE MAR";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT QUIRZE DE BESORA";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANT QUIRZE DEL VALLÈS";"BARCELONA";"ESPANYA";"21";
"6";"D";"SANT RAMON";"LLEIDA";"ESPANYA";"1";
"6";"D";"SANT VICENÇ DE CASTELLET";"BARCELONA";"ESPANYA";"2";
"6";"D";"SANT VICENÇ DELS HORTS";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANTA COLOMA DE FARNERS";"GIRONA";"ESPANYA";"1";
"6";"D";"SANTA COLOMA DE GRAMENET";"BARCELONA";"ESPANYA";"30";
"6";"D";"SANTA CRUZ DE GRÍO";"ZARAGOZA";"ESPANYA";"1";
"6";"D";"SANTA CRUZ DE LA PALMA";"SANTA CRUZ DE TENERIFE";"ESPANYA";"1";
"6";"D";"SANTA CRUZ DE MARCHENA";"ALMERÍA";"ESPANYA";"2";
"6";"D";"SANTA CRUZ DE MUDELA";"CIUDAD REAL";"ESPANYA";"9";
"6";"D";"SANTA CRUZ DE TENERIFE";"SANTA CRUZ DE TENERIFE";"ESPANYA";"1";
"6";"D";"SANTA CRUZ DEL COMERCIO";"GRANADA";"ESPANYA";"1";
"6";"D";"SANTA ELENA";"JAÉN";"ESPANYA";"2";
"6";"D";"SANTA FE DE MONDÚJAR";"ALMERÍA";"ESPANYA";"1";
"6";"D";"SANTA MARIA DE MERLÈS";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANTA MARIA DE PALAUTORDERA";"BARCELONA";"ESPANYA";"1";
"6";"D";"SANTA MARÍA DEL CUBILLO";"ÁVILA";"ESPANYA";"1";
"6";"D";"SANTA MARTA";"BADAJOZ";"ESPANYA";"3";
"6";"D";"SANTA OLALLA DEL CALA";"HUELVA";"ESPANYA";"1";
"6";"D";"SANTA PERPÈTUA DE MOGODA";"BARCELONA";"ESPANYA";"6";
"6";"D";"SANTACARA";"NAVARRA";"ESPANYA";"1";
"6";"D";"SANTAELLA";"CÓRDOBA";"ESPANYA";"2";
"6";"D";"SANTANDER";"CANTABRIA";"ESPANYA";"5";
"6";"D";"SANTIAGO DE CALATRAVA";"JAÉN";"ESPANYA";"1";
"6";"D";"SANTIAGO DE COMPOSTELA";"CORUÑA,A";"ESPANYA";"1";
"6";"D";"SANTIAGO DEL TORMES";"ÁVILA";"ESPANYA";"1";
"6";"D";"SANTIBÁÑEZ DE LA PEÑA";"PALENCIA";"ESPANYA";"1";
"6";"D";"SANTIBÁÑEZ DE TERA";"ZAMORA";"ESPANYA";"3";
"6";"D";"SANTIPONCE";"SEVILLA";"ESPANYA";"2";
"6";"D";"SANTISO";"CORUÑA,A";"ESPANYA";"1";
"6";"D";"SANTISTEBAN DEL PUERTO";"JAÉN";"ESPANYA";"2";
"6";"D";"SANTO TOMÉ";"JAÉN";"ESPANYA";"6";
"6";"D";"SANTOMERA";"MURCIA";"ESPANYA";"29";
"6";"D";"SANTOÑA";"CANTABRIA";"ESPANYA";"5";
"6";"D";"SANTOS DE MAIMONA,LOS";"BADAJOZ";"ESPANYA";"1";
"6";"D";"SARDÓN DE LOS FRAILES";"SALAMANCA";"ESPANYA";"1";
"6";"D";"SARIÑENA";"HUESCA";"ESPANYA";"3";
"6";"D";"SARRAL";"TARRAGONA";"ESPANYA";"1";
"6";"D";"SARRIA";"LUGO";"ESPANYA";"7";
"6";"D";"SARROCA DE LLEIDA";"LLEIDA";"ESPANYA";"1";
"6";"D";"SASAMÓN";"BURGOS";"ESPANYA";"1";
"6";"D";"SAUCEJO,EL";"SEVILLA";"ESPANYA";"3";
"6";"D";"SEGOVIA";"SEGOVIA";"ESPANYA";"3";
"6";"D";"SEGURA DE LEÓN";"BADAJOZ";"ESPANYA";"1";
"6";"D";"SENTERADA";"LLEIDA";"ESPANYA";"1";
"6";"D";"SENTMENAT";"BARCELONA";"ESPANYA";"5";
"6";"D";"SERÓN";"ALMERÍA";"ESPANYA";"9";
"6";"D";"SERRADILLA";"CÁCERES";"ESPANYA";"1";
"6";"D";"SESA";"HUESCA";"ESPANYA";"1";
"6";"D";"SESTRICA";"ZARAGOZA";"ESPANYA";"1";
"6";"D";"SETCASES";"GIRONA";"ESPANYA";"2";
"6";"D";"SETILES";"GUADALAJARA";"ESPANYA";"15";
"6";"D";"SEU D'URGELL,LA";"LLEIDA";"ESPANYA";"3";
"6";"D";"SEVILLA";"SEVILLA";"ESPANYA";"38";
"6";"D";"SIDAMON";"LLEIDA";"ESPANYA";"1";
"6";"D";"SIERRA DE YEGUAS";"MÁLAGA";"ESPANYA";"6";
"6";"D";"SIERRO";"ALMERÍA";"ESPANYA";"3";
"6";"D";"SILES";"JAÉN";"ESPANYA";"5";
"6";"D";"SISANTE";"CUENCA";"ESPANYA";"1";
"6";"D";"SITGES";"BARCELONA";"ESPANYA";"4";
"6";"D";"SOCUÉLLAMOS";"CIUDAD REAL";"ESPANYA";"1";
"6";"D";"SOLANA DEL PINO";"CIUDAD REAL";"ESPANYA";"1";
"6";"D";"SOLERÀS,EL";"LLEIDA";"ESPANYA";"1";
"6";"D";"SOLSONA";"LLEIDA";"ESPANYA";"4";
"6";"D";"SORBAS";"ALMERÍA";"ESPANYA";"5";
"6";"D";"SORIA";"SORIA";"ESPANYA";"13";
"6";"D";"SORT";"LLEIDA";"ESPANYA";"1";
"6";"D";"SOTONERA,LA";"HUESCA";"ESPANYA";"1";
"6";"D";"SOTRESGUDO";"BURGOS";"ESPANYA";"2";
"6";"D";"SUELLACABRAS";"SORIA";"ESPANYA";"1";
"6";"D";"SÚRIA";"BARCELONA";"ESPANYA";"14";
"6";"D";"TABERNAS";"ALMERÍA";"ESPANYA";"3";
"6";"D";"TABERNO";"ALMERÍA";"ESPANYA";"7";
"6";"D";"TABOADA";"LUGO";"ESPANYA";"1";
"6";"D";"TALARN";"LLEIDA";"ESPANYA";"1";
"6";"D";"TALAVERA DE LA REINA";"TOLEDO";"ESPANYA";"3";
"6";"D";"TALAVERUELA DE LA VERA";"CÁCERES";"ESPANYA";"1";
"6";"D";"TALAYUELAS";"CUENCA";"ESPANYA";"1";
"6";"D";"TÁLIGA";"BADAJOZ";"ESPANYA";"2";
"6";"D";"TARANCÓN";"CUENCA";"ESPANYA";"1";
"6";"D";"TARAZONA DE LA MANCHA";"ALBACETE";"ESPANYA";"1";
"6";"D";"TARDIENTA";"HUESCA";"ESPANYA";"1";
"6";"D";"TARIFA";"CÁDIZ";"ESPANYA";"3";
"6";"D";"TARRAGONA";"TARRAGONA";"ESPANYA";"13";
"6";"D";"TÀRREGA";"LLEIDA";"ESPANYA";"4";
"6";"D";"TEBA";"MÁLAGA";"ESPANYA";"2";
"6";"D";"TEIÀ";"BARCELONA";"ESPANYA";"1";
"6";"D";"TEJADILLOS";"CUENCA";"ESPANYA";"2";
"6";"D";"TERQUE";"ALMERÍA";"ESPANYA";"1";
"6";"D";"TERRADES";"GIRONA";"ESPANYA";"1";
"6";"D";"TERRASSA";"BARCELONA";"ESPANYA";"132";
"6";"D";"TERUEL";"TERUEL";"ESPANYA";"7";
"6";"D";"TIEMBLO,EL";"ÁVILA";"ESPANYA";"1";
"6";"D";"TÍJOLA";"ALMERÍA";"ESPANYA";"2";
"6";"D";"TIVISSA";"TARRAGONA";"ESPANYA";"1";
"6";"D";"TOCINA";"SEVILLA";"ESPANYA";"5";
"6";"D";"TOLEDO";"TOLEDO";"ESPANYA";"6";
"6";"D";"TOMELLOSO";"CIUDAD REAL";"ESPANYA";"4";
"6";"D";"TONA";"BARCELONA";"ESPANYA";"1";
"6";"D";"TORÀ";"LLEIDA";"ESPANYA";"1";
"6";"D";"TORENO";"LEÓN";"ESPANYA";"1";
"6";"D";"TORLENGUA";"SORIA";"ESPANYA";"1";
"6";"D";"TORNABOUS";"LLEIDA";"ESPANYA";"2";
"6";"D";"TORRE DE JUAN ABAD";"CIUDAD REAL";"ESPANYA";"2";
"6";"D";"TORRE DE LAS ARCAS";"TERUEL";"ESPANYA";"2";
"6";"D";"TORRE DE SANTA MARÍA";"CÁCERES";"ESPANYA";"1";
"6";"D";"TORRE DEL BIERZO";"LEÓN";"ESPANYA";"1";
"6";"D";"TORRE DEL COMPTE";"TERUEL";"ESPANYA";"1";
"6";"D";"TORRE-CARDELA";"GRANADA";"ESPANYA";"6";
"6";"D";"TORRE-PACHECO";"MURCIA";"ESPANYA";"4";
"6";"D";"TORREBAJA";"VALÈNCIA";"ESPANYA";"1";
"6";"D";"TORREBLASCOPEDRO";"JAÉN";"ESPANYA";"1";
"6";"D";"TORRECILLA DE LA ORDEN";"VALLADOLID";"ESPANYA";"1";
"6";"D";"TORRECUADRADA DE MOLINA";"GUADALAJARA";"ESPANYA";"1";
"6";"D";"TORREDEMBARRA";"TARRAGONA";"ESPANYA";"1";
"6";"D";"TORREDONJIMENO";"JAÉN";"ESPANYA";"11";
"6";"D";"TORREJÓN DE ARDOZ";"MADRID";"ESPANYA";"1";
"6";"D";"TORREJONCILLO DEL REY";"CUENCA";"ESPANYA";"1";
"6";"D";"TORRELAVEGA";"CANTABRIA";"ESPANYA";"1";
"6";"D";"TORRENTE DE CINCA";"HUESCA";"ESPANYA";"1";
"6";"D";"TORREPEROGIL";"JAÉN";"ESPANYA";"1";
"6";"D";"TORRES";"JAÉN";"ESPANYA";"1";
"6";"D";"TORRES DE ALBÁNCHEZ";"JAÉN";"ESPANYA";"1";
"6";"D";"TORRES DE COTILLAS,LAS";"MURCIA";"ESPANYA";"1";
"6";"D";"TORREVIEJA";"ALACANT";"ESPANYA";"4";
"6";"D";"TORROX";"MÁLAGA";"ESPANYA";"4";
"6";"D";"TORTOSA";"TARRAGONA";"ESPANYA";"3";
"6";"D";"TORVIZCÓN";"GRANADA";"ESPANYA";"1";
"6";"D";"TOSANTOS";"BURGOS";"ESPANYA";"1";
"6";"D";"TOSSA DE MAR";"GIRONA";"ESPANYA";"1";
"6";"D";"TOTANA";"MURCIA";"ESPANYA";"2";
"6";"D";"TRABADA";"LUGO";"ESPANYA";"2";
"6";"D";"TRAÍD";"GUADALAJARA";"ESPANYA";"2";
"6";"D";"TREMP";"LLEIDA";"ESPANYA";"7";
"6";"D";"TRES VILLAS,LAS";"ALMERÍA";"ESPANYA";"1";
"6";"D";"TREVÉLEZ";"GRANADA";"ESPANYA";"19";
"6";"D";"TRIGUEROS";"HUELVA";"ESPANYA";"1";
"6";"D";"TRUCHAS";"LEÓN";"ESPANYA";"3";
"6";"D";"TUDELA";"NAVARRA";"ESPANYA";"3";
"6";"D";"TURÍS";"VALÈNCIA";"ESPANYA";"2";
"6";"D";"TURÓN";"GRANADA";"ESPANYA";"1";
"6";"D";"TURRE";"ALMERÍA";"ESPANYA";"1";
"6";"D";"ÚBEDA";"JAÉN";"ESPANYA";"8";
"6";"D";"UGAO-MIRABALLES";"VIZCAYA";"ESPANYA";"1";
"6";"D";"UGÍJAR";"GRANADA";"ESPANYA";"2";
"6";"D";"ULEA";"MURCIA";"ESPANYA";"1";
"6";"D";"ULEILA DEL CAMPO";"ALMERÍA";"ESPANYA";"3";
"6";"D";"UNIÓN DE CAMPOS,LA";"VALLADOLID";"ESPANYA";"1";
"6";"D";"UNIÓN,LA";"MURCIA";"ESPANYA";"2";
"6";"D";"USAGRE";"BADAJOZ";"ESPANYA";"1";
"6";"D";"UTRERA";"SEVILLA";"ESPANYA";"6";
"6";"D";"UTRILLAS";"TERUEL";"ESPANYA";"1";
"6";"D";"VALBONA";"TERUEL";"ESPANYA";"1";
"6";"D";"VALDEARENAS";"GUADALAJARA";"ESPANYA";"1";
"6";"D";"VALDEFUENTES";"CÁCERES";"ESPANYA";"7";
"6";"D";"VALDEOLIVAS";"CUENCA";"ESPANYA";"1";
"6";"D";"VALDEPEÑAS";"CIUDAD REAL";"ESPANYA";"8";
"6";"D";"VALDEPEÑAS DE JAÉN";"JAÉN";"ESPANYA";"2";
"6";"D";"VALÈNCIA";"VALÈNCIA";"ESPANYA";"21";
"6";"D";"VALENCIA DE ALCÁNTARA";"CÁCERES";"ESPANYA";"1";
"6";"D";"VALENCIA DEL MOMBUEY";"BADAJOZ";"ESPANYA";"1";
"6";"D";"VALGA";"PONTEVEDRA";"ESPANYA";"1";
"6";"D";"VALHERMOSO";"GUADALAJARA";"ESPANYA";"1";
"6";"D";"VALJUNQUERA";"TERUEL";"ESPANYA";"1";
"6";"D";"VALL D'EN BAS,LA";"GIRONA";"ESPANYA";"1";
"6";"D";"VALLADOLID";"VALLADOLID";"ESPANYA";"8";
"6";"D";"VALLBONA DE LES MONGES";"LLEIDA";"ESPANYA";"2";
"6";"D";"VALLE DE MATAMOROS";"BADAJOZ";"ESPANYA";"1";
"6";"D";"VALLFOGONA DE BALAGUER";"LLEIDA";"ESPANYA";"1";
"6";"D";"VALLS";"TARRAGONA";"ESPANYA";"4";
"6";"D";"VALTIERRA";"NAVARRA";"ESPANYA";"1";
"6";"D";"VALVERDE DE JÚCAR";"CUENCA";"ESPANYA";"2";
"6";"D";"VALVERDE DE LEGANÉS";"BADAJOZ";"ESPANYA";"25";
"6";"D";"VALVERDE DE VALDELACASA";"SALAMANCA";"ESPANYA";"1";
"6";"D";"VALVERDE DEL FRESNO";"CÁCERES";"ESPANYA";"4";
"6";"D";"VANSA I FÓRNOLS,LA";"LLEIDA";"ESPANYA";"1";
"6";"D";"VEGA DE VALCARCE";"LEÓN";"ESPANYA";"5";
"6";"D";"VEGAS DEL GENIL";"GRANADA";"ESPANYA";"1";
"6";"D";"VELEFIQUE";"ALMERÍA";"ESPANYA";"1";
"6";"D";"VÉLEZ-BLANCO";"ALMERÍA";"ESPANYA";"3";
"6";"D";"VÉLEZ-MÁLAGA";"MÁLAGA";"ESPANYA";"5";
"6";"D";"VÉLEZ-RUBIO";"ALMERÍA";"ESPANYA";"1";
"6";"D";"VENDRELL,EL";"TARRAGONA";"ESPANYA";"2";
"6";"D";"VENIALBO";"ZAMORA";"ESPANYA";"1";
"6";"D";"VERA";"ALMERÍA";"ESPANYA";"5";
"6";"D";"VERGES";"GIRONA";"ESPANYA";"1";
"6";"D";"VERÍN";"OURENSE";"ESPANYA";"3";
"6";"D";"VIANA DO BOLO";"OURENSE";"ESPANYA";"1";
"6";"D";"VIATOR";"ALMERÍA";"ESPANYA";"1";
"6";"D";"VIC";"BARCELONA";"ESPANYA";"4";
"6";"D";"VIDRERES";"GIRONA";"ESPANYA";"1";
"6";"D";"VIGO";"PONTEVEDRA";"ESPANYA";"5";
"6";"D";"VILA-RODONA";"TARRAGONA";"ESPANYA";"2";
"6";"D";"VILABELLA";"TARRAGONA";"ESPANYA";"1";
"6";"D";"VILADA";"BARCELONA";"ESPANYA";"1";
"6";"D";"VILADECANS";"BARCELONA";"ESPANYA";"5";
"6";"D";"VILAFRANCA DEL PENEDÈS";"BARCELONA";"ESPANYA";"5";
"6";"D";"VILAGRASSA";"LLEIDA";"ESPANYA";"1";
"6";"D";"VILALBA";"LUGO";"ESPANYA";"2";
"6";"D";"VILANANT";"GIRONA";"ESPANYA";"1";
"6";"D";"VILANOVA DE BELLPUIG";"LLEIDA";"ESPANYA";"2";
"6";"D";"VILANOVA DE LA BARCA";"LLEIDA";"ESPANYA";"1";
"6";"D";"VILANOVA DE SEGRIÀ";"LLEIDA";"ESPANYA";"3";
"6";"D";"VILANOVA I LA GELTRÚ";"BARCELONA";"ESPANYA";"4";
"6";"D";"VILARDEVÓS";"OURENSE";"ESPANYA";"1";
"6";"D";"VILARIÑO DE CONSO";"OURENSE";"ESPANYA";"1";
"6";"D";"VILASSAR DE DALT";"BARCELONA";"ESPANYA";"1";
"6";"D";"VILASSAR DE MAR";"BARCELONA";"ESPANYA";"1";
"6";"D";"VILCHES";"JAÉN";"ESPANYA";"1";
"6";"D";"VILELLA ALTA,LA";"TARRAGONA";"ESPANYA";"1";
"6";"D";"VILLA DEL RÍO";"CÓRDOBA";"ESPANYA";"1";
"6";"D";"VILLABLANCA";"HUELVA";"ESPANYA";"1";
"6";"D";"VILLABLINO";"LEÓN";"ESPANYA";"1";
"6";"D";"VILLACARRILLO";"JAÉN";"ESPANYA";"7";
"6";"D";"VILLADIEGO";"BURGOS";"ESPANYA";"1";
"6";"D";"VILLAFÁFILA";"ZAMORA";"ESPANYA";"1";
"6";"D";"VILLAFELICHE";"ZARAGOZA";"ESPANYA";"3";
"6";"D";"VILLAFRANCA DE CÓRDOBA";"CÓRDOBA";"ESPANYA";"2";
"6";"D";"VILLAFRANCA DE LOS BARROS";"BADAJOZ";"ESPANYA";"2";
"6";"D";"VILLAFRANCA DEL BIERZO";"LEÓN";"ESPANYA";"4";
"6";"D";"VILLAFRANCA MONTES DE OCA";"BURGOS";"ESPANYA";"1";
"6";"D";"VILLAGATÓN";"LEÓN";"ESPANYA";"1";
"6";"D";"VILLAHERMOSA";"CIUDAD REAL";"ESPANYA";"1";
"6";"D";"VILLAJOYOSA/VILA JOIOSA,LA";"ALACANT";"ESPANYA";"2";
"6";"D";"VILLALBA DE LA SIERRA";"CUENCA";"ESPANYA";"1";
"6";"D";"VILLALBA DE LOS BARROS";"BADAJOZ";"ESPANYA";"4";
"6";"D";"VILLALÓN DE CAMPOS";"VALLADOLID";"ESPANYA";"1";
"6";"D";"VILLAMANDOS";"LEÓN";"ESPANYA";"1";
"6";"D";"VILLAMANRIQUE";"CIUDAD REAL";"ESPANYA";"2";
"6";"D";"VILLAMANRIQUE DE LA CONDESA";"SEVILLA";"ESPANYA";"1";
"6";"D";"VILLAMENA";"GRANADA";"ESPANYA";"2";
"6";"D";"VILLANUEVA DE ALGAIDAS";"MÁLAGA";"ESPANYA";"21";
"6";"D";"VILLANUEVA DE CÓRDOBA";"CÓRDOBA";"ESPANYA";"3";
"6";"D";"VILLANUEVA DE LA JARA";"CUENCA";"ESPANYA";"2";
"6";"D";"VILLANUEVA DE LA SERENA";"BADAJOZ";"ESPANYA";"3";
"6";"D";"VILLANUEVA DE LA SIERRA";"CÁCERES";"ESPANYA";"2";
"6";"D";"VILLANUEVA DE LA VERA";"CÁCERES";"ESPANYA";"4";
"6";"D";"VILLANUEVA DE LAS TORRES";"GRANADA";"ESPANYA";"13";
"6";"D";"VILLANUEVA DE LOS INFANTES";"CIUDAD REAL";"ESPANYA";"9";
"6";"D";"VILLANUEVA DE SAN JUAN";"SEVILLA";"ESPANYA";"1";
"6";"D";"VILLANUEVA DE TAPIA";"MÁLAGA";"ESPANYA";"4";
"6";"D";"VILLANUEVA DE VIVER";"CASTELLÓ";"ESPANYA";"1";
"6";"D";"VILLANUEVA DEL ARZOBISPO";"JAÉN";"ESPANYA";"1";
"6";"D";"VILLANUEVA DEL DUQUE";"CÓRDOBA";"ESPANYA";"8";
"6";"D";"VILLANUEVA DEL FRESNO";"BADAJOZ";"ESPANYA";"3";
"6";"D";"VILLANUEVA DEL RÍO Y MINAS";"SEVILLA";"ESPANYA";"2";
"6";"D";"VILLANUEVA DEL TRABUCO";"MÁLAGA";"ESPANYA";"2";
"6";"D";"VILLAR DE CAÑAS";"CUENCA";"ESPANYA";"1";
"6";"D";"VILLAR DE LA ENCINA";"CUENCA";"ESPANYA";"2";
"6";"D";"VILLAR DE TORRE";"RIOJA,LA";"ESPANYA";"1";
"6";"D";"VILLAR DEL REY";"BADAJOZ";"ESPANYA";"3";
"6";"D";"VILLAREJO DE FUENTES";"CUENCA";"ESPANYA";"1";
"6";"D";"VILLARES DEL SAZ";"CUENCA";"ESPANYA";"1";
"6";"D";"VILLARES,LOS";"JAÉN";"ESPANYA";"1";
"6";"D";"VILLARMAYOR";"SALAMANCA";"ESPANYA";"1";
"6";"D";"VILLARROBLEDO";"ALBACETE";"ESPANYA";"4";
"6";"D";"VILLARTA DE LOS MONTES";"BADAJOZ";"ESPANYA";"1";
"6";"D";"VILLASELÁN";"LEÓN";"ESPANYA";"1";
"6";"D";"VILLAVERDE DE GUADALIMAR";"ALBACETE";"ESPANYA";"1";
"6";"D";"VILLAVICIOSA DE CÓRDOBA";"CÓRDOBA";"ESPANYA";"2";
"6";"D";"VILLENA";"ALACANT";"ESPANYA";"4";
"6";"D";"VILLORES";"CASTELLÓ";"ESPANYA";"3";
"6";"D";"VILOSELL,EL";"LLEIDA";"ESPANYA";"1";
"6";"D";"VILVIESTRE DEL PINAR";"BURGOS";"ESPANYA";"1";
"6";"D";"VINARÒS";"CASTELLÓ";"ESPANYA";"2";
"6";"D";"VIÑUELA";"MÁLAGA";"ESPANYA";"1";
"6";"D";"VISO DEL ALCOR,EL";"SEVILLA";"ESPANYA";"1";
"6";"D";"VISO,EL";"CÓRDOBA";"ESPANYA";"1";
"6";"D";"VITORIA-GASTEIZ";"ÁLAVA";"ESPANYA";"2";
"6";"D";"VIVER";"CASTELLÓ";"ESPANYA";"1";
"6";"D";"VÍZNAR";"GRANADA";"ESPANYA";"1";
"6";"D";"XÀTIVA";"VALÈNCIA";"ESPANYA";"1";
"6";"D";"XERESA";"VALÈNCIA";"ESPANYA";"2";
"6";"D";"XINZO DE LIMIA";"OURENSE";"ESPANYA";"3";
"6";"D";"YELO";"SORIA";"ESPANYA";"2";
"6";"D";"YESTE";"ALBACETE";"ESPANYA";"1";
"6";"D";"YUNQUERA";"MÁLAGA";"ESPANYA";"1";
"6";"D";"ZAFARRAYA";"GRANADA";"ESPANYA";"6";
"6";"D";"ZAFRA";"BADAJOZ";"ESPANYA";"2";
"6";"D";"ZAGRA";"GRANADA";"ESPANYA";"1";
"6";"D";"ZAHARA";"CÁDIZ";"ESPANYA";"1";
"6";"D";"ZAMORA";"ZAMORA";"ESPANYA";"4";
"6";"D";"ZARAGOZA";"ZARAGOZA";"ESPANYA";"10";
"6";"D";"ZARRATÓN";"RIOJA,LA";"ESPANYA";"1";
"6";"D";"ZARZA DE MONTÁNCHEZ";"CÁCERES";"ESPANYA";"1";
"6";"D";"ZARZA,LA";"VALLADOLID";"ESPANYA";"1";
"6";"D";"ZEANURI";"VIZCAYA";"ESPANYA";"1";
"6";"D";"ZIZURKIL";"GUIPÚZCOA";"ESPANYA";"2";
"6";"D";"ZORITA";"CÁCERES";"ESPANYA";"8";
"6";"D";"ZUERA";"ZARAGOZA";"ESPANYA";"2";
"6";"D";"ZÚJAR";"GRANADA";"ESPANYA";"5";
"6";"H";"";"";"AFGANISTAN";"1";
"6";"H";"";"";"ALEMANYA";"23";
"6";"H";"";"";"ALGÈRIA";"23";
"6";"H";"";"";"ANDORRA";"2";
"6";"H";"";"";"ARGENTINA";"82";
"6";"H";"";"";"ARMÈNIA";"6";
"6";"H";"";"";"BANGLA DESH";"4";
"6";"H";"";"";"BÈLGICA";"6";
"6";"H";"";"";"BOLÍVIA";"227";
"6";"H";"";"";"BÒSNIA I HERCEGOVINA";"2";
"6";"H";"";"";"BRASIL";"17";
"6";"H";"";"";"BULGÀRIA";"7";
"6";"H";"";"";"BURKINA FASO";"8";
"6";"H";"";"";"CAMERUN";"1";
"6";"H";"";"";"COLÒMBIA";"87";
"6";"H";"";"";"CONGO";"2";
"6";"H";"";"";"COSTA D'IVORI";"2";
"6";"H";"";"";"CUBA";"45";
"6";"H";"";"";"EGIPTE";"2";
"6";"H";"";"";"EL SALVADOR";"1";
"6";"H";"";"";"EQUADOR";"455";
"6";"H";"";"";"ESTATS UNITS D'AMÈRICA";"2";
"6";"H";"";"";"ETIÒPIA";"2";
"6";"H";"";"";"FILIPINES";"1";
"6";"H";"";"";"FINLÀNDIA";"1";
"6";"H";"";"";"FRANÇA";"42";
"6";"H";"";"";"GÀMBIA";"216";
"6";"H";"";"";"GEÒRGIA";"7";
"6";"H";"";"";"GHANA";"66";
"6";"H";"";"";"GUINEA";"65";
