"METEO","TIMESTAMP","TEMPERATURA","HUMEDAD(%)","LLUVIA(MM)","VELOCIDAD DEL VIENTO(KM/H)","DIRECCION DEL VIENTO"
"DAVIS1",10/08/2017 01:30,"20,3",60,0,"4,8",4
"DAVIS1",10/08/2017 01:35,"20,3",59,0,"4,8",4
"DAVIS1",10/08/2017 01:40,"20,4",59,0,"4,8",4
"DAVIS1",10/08/2017 01:45,"20,4",59,0,"4,8",6
"DAVIS1",10/08/2017 01:50,"20,4",58,0,"4,8",5
"DAVIS1",10/08/2017 01:55,"20,4",58,0,"4,8",5
"DAVIS1",10/08/2017 02:00,"20,5",58,0,"3,2",4
"DAVIS1",10/08/2017 02:05,"20,5",58,0,"3,2",6
"DAVIS1",10/08/2017 02:10,"20,6",58,0,"3,2",7
"DAVIS1",10/08/2017 02:15,"20,6",58,0,"3,2",5
"DAVIS1",10/08/2017 02:20,"20,6",57,0,"3,2",5
"DAVIS1",10/08/2017 02:25,"20,6",57,0,"3,2",4
"DAVIS1",10/08/2017 02:30,"20,6",57,0,"3,2",3
"DAVIS1",10/08/2017 02:35,"20,6",58,0,"3,2",2
"DAVIS1",10/08/2017 02:40,"20,6",57,0,"4,8",4
"DAVIS1",10/08/2017 02:45,"20,6",57,0,"3,2",5
"DAVIS1",10/08/2017 02:50,"20,6",56,0,"4,8",4
"DAVIS1",10/08/2017 02:55,"20,6",55,0,"6,4",4
"DAVIS1",10/08/2017 03:00,"20,6",57,0,"6,4",3
"DAVIS1",10/08/2017 03:05,"20,5",58,0,"6,4",5
"DAVIS1",10/08/2017 03:10,"20,3",59,0,"6,4",5
"DAVIS1",10/08/2017 03:15,"20,2",59,0,8,4
"DAVIS1",10/08/2017 03:20,"20,1",57,0,8,3
"DAVIS1",10/08/2017 03:25,"19,9",57,0,8,6
"DAVIS1",10/08/2017 03:30,"19,8",59,0,8,2
"DAVIS1",10/08/2017 03:35,"19,7",60,0,8,6
"DAVIS1",10/08/2017 03:40,"19,5",60,0,"6,4",4
"DAVIS1",10/08/2017 03:45,"19,3",61,0,"6,4",5
"DAVIS1",10/08/2017 03:50,"19,3",62,0,"6,4",1
"DAVIS1",10/08/2017 03:55,"19,2",62,0,"3,2",4
"DAVIS1",10/08/2017 04:00,"19,2",62,0,"3,2",5
"DAVIS1",10/08/2017 04:05,"19,2",63,0,"4,8",3
"DAVIS1",10/08/2017 04:10,"19,2",63,0,"4,8",3
"DAVIS1",10/08/2017 04:15,"19,3",63,0,"4,8",2
"DAVIS1",10/08/2017 04:20,"19,3",65,0,"4,8",2
"DAVIS1",10/08/2017 04:25,"19,1",65,0,"6,4",2
"DAVIS1",10/08/2017 04:30,"18,8",62,0,"9,7",3
"DAVIS1",10/08/2017 04:35,"18,3",63,0,"11,3",2
"DAVIS1",10/08/2017 04:40,"17,8",65,0,"9,7",3
"DAVIS1",10/08/2017 04:45,"17,7",66,0,8,2
"DAVIS1",10/08/2017 04:50,"17,7",66,0,8,2
"DAVIS1",10/08/2017 04:55,"17,6",66,0,"9,7",2
"DAVIS1",10/08/2017 05:00,"17,7",67,0,8,3
"DAVIS1",10/08/2017 05:05,"17,7",67,0,"6,4",2
"DAVIS1",10/08/2017 05:10,"17,6",66,0,"6,4",2
"DAVIS1",10/08/2017 05:15,"17,6",67,0,"6,4",1
"DAVIS1",10/08/2017 05:20,"17,4",68,0,8,2
"DAVIS1",10/08/2017 05:25,"17,3",69,0,8,0
"DAVIS1",10/08/2017 05:30,"17,3",70,0,"6,4",5
"DAVIS1",10/08/2017 05:35,"17,3",71,0,"4,8",4
"DAVIS1",10/08/2017 05:40,"17,3",71,0,"4,8",6
"DAVIS1",10/08/2017 05:45,"17,3",71,0,"3,2",2
"DAVIS1",10/08/2017 05:50,"17,3",70,0,"4,8",5
"DAVIS1",10/08/2017 05:55,"17,3",70,0,"3,2",2
"DAVIS1",10/08/2017 06:00,"17,3",70,0,"3,2",2
"DAVIS1",10/08/2017 06:05,"17,4",69,0,"3,2",4
"DAVIS1",10/08/2017 06:10,"17,4",70,0,"3,2",5
"DAVIS1",10/08/2017 06:15,"17,4",73,0,"3,2",2
"DAVIS1",10/08/2017 06:20,"17,3",72,0,"3,2",0
"DAVIS1",10/08/2017 06:25,"17,3",71,0,"4,8",1
"DAVIS1",10/08/2017 06:30,"17,4",70,0,"4,8",2
"DAVIS1",10/08/2017 06:35,"17,4",71,0,"4,8",3
"DAVIS1",10/08/2017 06:40,"17,4",71,0,"4,8",3
"DAVIS1",10/08/2017 06:45,"17,5",71,0,"4,8",2
"DAVIS1",10/08/2017 06:50,"17,5",72,0,"4,8",1
"DAVIS1",10/08/2017 06:55,"17,4",73,0,"4,8",3
"DAVIS1",10/08/2017 07:00,"17,3",74,0,"4,8",3
"DAVIS1",10/08/2017 07:05,"17,2",74,0,"4,8",2
"DAVIS1",10/08/2017 07:10,"17,1",75,0,"4,8",5
"DAVIS1",10/08/2017 07:15,"17,1",76,0,"3,2",6
"DAVIS1",10/08/2017 07:20,"16,9",77,0,"4,8",8
"DAVIS1",10/08/2017 07:25,"16,9",77,0,"3,2",5
"DAVIS1",10/08/2017 07:30,"16,8",78,0,"3,2",4
"DAVIS1",10/08/2017 07:35,"16,8",78,0,"1,6",1
"DAVIS1",10/08/2017 07:40,"16,8",79,0,"1,6",2
"DAVIS1",10/08/2017 07:45,"16,8",79,0,"1,6",1
"DAVIS1",10/08/2017 07:50,"16,8",80,0,"3,2",3
"DAVIS1",10/08/2017 07:55,"16,9",80,0,"1,6",4
"DAVIS1",10/08/2017 08:00,"16,9",80,0,"3,2",2
"DAVIS1",10/08/2017 08:05,"16,9",79,0,"3,2",2
"DAVIS1",10/08/2017 08:10,"16,9",79,0,"3,2",3
"DAVIS1",10/08/2017 08:15,17,79,0,"1,6",6
"DAVIS1",10/08/2017 08:20,17,79,0,"1,6",5
"DAVIS1",10/08/2017 08:25,"17,1",80,0,"1,6",5
"DAVIS1",10/08/2017 08:30,"17,1",79,0,"1,6",5
"DAVIS1",10/08/2017 08:35,"17,2",79,0,"1,6",5
"DAVIS1",10/08/2017 08:40,"17,3",78,0,"1,6",7
"DAVIS1",10/08/2017 08:45,"17,4",78,0,"3,2",8
"DAVIS1",10/08/2017 08:50,"17,5",78,0,"3,2",7
"DAVIS1",10/08/2017 08:55,"17,6",75,0,"3,2",7
"DAVIS1",10/08/2017 09:00,"17,6",74,0,"3,2",6
"DAVIS1",10/08/2017 09:05,"17,7",74,0,"1,6",5
"DAVIS1",10/08/2017 09:10,"17,9",70,0,"1,6",8
"DAVIS1",10/08/2017 09:15,"18,3",66,0,"1,6",8
"DAVIS1",10/08/2017 09:20,"18,1",68,0,"1,6",7
"DAVIS1",10/08/2017 09:25,"18,2",67,0,"1,6",9
"DAVIS1",10/08/2017 09:30,"18,5",65,0,"1,6",8
"DAVIS1",10/08/2017 09:35,"18,6",64,0,"1,6",10
"DAVIS1",10/08/2017 09:40,"18,7",65,0,"3,2",7
"DAVIS1",10/08/2017 09:45,"18,8",65,0,"3,2",7
"DAVIS1",10/08/2017 09:50,"19,2",64,0,"3,2",7
"DAVIS1",10/08/2017 09:55,"19,3",64,0,"4,8",8
"DAVIS1",10/08/2017 10:00,"19,6",62,0,"4,8",7
"DAVIS1",10/08/2017 10:05,"19,7",62,0,"4,8",8
"DAVIS1",10/08/2017 10:10,"20,4",60,0,"3,2",7
"DAVIS1",10/08/2017 10:15,"20,3",57,0,"4,8",6
"DAVIS1",10/08/2017 10:20,"20,4",58,0,"4,8",9
"DAVIS1",10/08/2017 10:25,"20,4",59,0,"4,8",7
"DAVIS1",10/08/2017 10:30,"20,7",58,0,"4,8",7
"DAVIS1",10/08/2017 10:35,"20,8",57,0,"4,8",9
"DAVIS1",10/08/2017 10:40,21,57,0,"4,8",6
"DAVIS1",10/08/2017 10:45,"20,9",58,0,"4,8",8
"DAVIS1",10/08/2017 10:50,"21,1",59,0,"6,4",7
"DAVIS1",10/08/2017 10:55,"21,2",59,0,"4,8",6
"DAVIS1",10/08/2017 11:00,"21,2",59,0,"4,8",7
"DAVIS1",10/08/2017 11:05,"21,2",58,0,"6,4",7
"DAVIS1",10/08/2017 11:10,"21,3",58,0,"6,4",9
"DAVIS1",10/08/2017 11:15,"21,6",57,0,"4,8",7
"DAVIS1",10/08/2017 11:20,22,53,0,"3,2",6
"DAVIS1",10/08/2017 11:25,"21,9",54,0,"3,2",1
"DAVIS1",10/08/2017 11:30,"22,3",54,0,"4,8",6
"DAVIS1",10/08/2017 11:35,"22,4",52,0,"6,4",8
"DAVIS1",10/08/2017 11:40,"23,2",51,0,"6,4",8
"DAVIS1",10/08/2017 11:45,23,51,0,"4,8",8
"DAVIS1",10/08/2017 11:50,"22,9",50,0,"4,8",8
"DAVIS1",10/08/2017 11:55,"22,8",48,0,"4,8",7
"DAVIS1",10/08/2017 12:00,"23,2",48,0,"4,8",7
"DAVIS1",10/08/2017 12:05,"23,6",46,0,"3,2",8
"DAVIS1",10/08/2017 12:10,"23,6",44,0,"4,8",7
"DAVIS1",10/08/2017 12:15,"23,8",43,0,"4,8",7
"DAVIS1",10/08/2017 12:20,24,42,0,"4,8",7
"DAVIS1",10/08/2017 12:25,"23,8",43,0,"4,8",6
"DAVIS1",10/08/2017 12:30,"23,6",42,0,"6,4",7
"DAVIS1",10/08/2017 12:35,"23,8",43,0,"6,4",8
"DAVIS1",10/08/2017 12:40,"24,1",42,0,"3,2",5
"DAVIS1",10/08/2017 12:45,"24,1",42,0,"4,8",5
"DAVIS1",10/08/2017 12:50,"23,8",42,0,"4,8",7
"DAVIS1",10/08/2017 12:55,"24,4",41,0,"4,8",6
"DAVIS1",10/08/2017 13:00,"24,4",41,0,"4,8",7
"DAVIS1",10/08/2017 13:05,"24,4",42,0,"4,8",8
"DAVIS1",10/08/2017 13:10,"25,1",41,0,"4,8",6
"DAVIS1",10/08/2017 13:15,"24,9",40,0,"4,8",4
"DAVIS1",10/08/2017 13:20,"26,1",38,0,"3,2",8
"DAVIS1",10/08/2017 13:25,"26,6",37,0,"1,6",10
"DAVIS1",10/08/2017 13:30,"26,6",37,0,"4,8",10
"DAVIS1",10/08/2017 13:35,"26,3",36,0,"4,8",10
"DAVIS1",10/08/2017 13:40,27,36,0,"3,2",15
"DAVIS1",10/08/2017 13:45,"27,2",35,0,"3,2",9
"DAVIS1",10/08/2017 13:50,"27,2",35,0,"3,2",7
"DAVIS1",10/08/2017 13:55,"26,6",33,0,"4,8",8
"DAVIS1",10/08/2017 14:00,"25,7",36,0,"4,8",6
"DAVIS1",10/08/2017 14:05,"26,5",35,0,"3,2",4
"DAVIS1",10/08/2017 14:10,"27,1",33,0,"3,2",1
"DAVIS1",10/08/2017 14:15,"27,3",33,0,"3,2",2
"DAVIS1",10/08/2017 14:20,"26,8",40,0,"4,8",1
"DAVIS1",10/08/2017 14:25,"26,3",43,0,8,14
"DAVIS1",10/08/2017 14:30,"27,4",41,0,"6,4",12
"DAVIS1",10/08/2017 14:35,"27,4",40,0,"6,4",13
"DAVIS1",10/08/2017 14:40,"27,2",41,0,8,14
"DAVIS1",10/08/2017 14:45,"27,5",42,0,"9,7",14
"DAVIS1",10/08/2017 14:50,"26,9",44,0,"11,3",14
"DAVIS1",10/08/2017 14:55,"26,8",44,0,"12,9",12
"DAVIS1",10/08/2017 15:00,"26,5",46,0,"14,5",14
"DAVIS1",10/08/2017 15:05,"26,3",45,0,"14,5",14
"DAVIS1",10/08/2017 15:10,"26,5",46,0,"12,9",14
"DAVIS1",10/08/2017 15:15,"26,7",44,0,"12,9",14
"DAVIS1",10/08/2017 15:20,"26,7",44,0,"12,9",15
"DAVIS1",10/08/2017 15:25,"26,6",44,0,"12,9",14
"DAVIS1",10/08/2017 15:30,"27,2",43,0,"11,3",14
"DAVIS1",10/08/2017 15:35,"26,7",44,0,"9,7",12
"DAVIS1",10/08/2017 15:40,"26,7",44,0,"9,7",0
"DAVIS1",10/08/2017 15:45,"26,6",45,0,"11,3",0
"DAVIS1",10/08/2017 15:50,"26,7",47,0,"11,3",14
"DAVIS1",10/08/2017 15:55,"27,2",45,0,"9,7",14
"DAVIS1",10/08/2017 16:00,"26,4",47,0,"11,3",14
"DAVIS1",10/08/2017 16:05,"26,3",47,0,"12,9",0
"DAVIS1",10/08/2017 16:10,"26,3",47,0,"11,3",14
"DAVIS1",10/08/2017 16:15,"26,2",47,0,"11,3",15
"DAVIS1",10/08/2017 16:20,26,46,0,"12,9",12
"DAVIS1",10/08/2017 16:25,"25,9",47,0,"12,9",14
"DAVIS1",10/08/2017 16:30,"25,9",47,0,"12,9",14
"DAVIS1",10/08/2017 16:35,"26,1",46,0,"12,9",15
"DAVIS1",10/08/2017 16:40,"25,8",48,0,"14,5",12
"DAVIS1",10/08/2017 16:45,"25,6",48,0,"14,5",15
"DAVIS1",10/08/2017 16:50,"25,8",48,0,"14,5",13
"DAVIS1",10/08/2017 16:55,"25,6",47,0,"12,9",13
"DAVIS1",10/08/2017 17:00,"25,3",48,0,"14,5",15
"DAVIS1",10/08/2017 17:05,"25,3",47,0,"14,5",15
"DAVIS1",10/08/2017 17:10,"25,4",46,0,"14,5",14
"DAVIS1",10/08/2017 17:15,"25,1",46,0,"16,1",14
"DAVIS1",10/08/2017 17:20,25,46,0,"14,5",14
"DAVIS1",10/08/2017 17:25,"25,1",46,0,"12,9",15
"DAVIS1",10/08/2017 17:30,"25,3",43,0,"12,9",14
"DAVIS1",10/08/2017 17:35,25,45,0,"14,5",14
"DAVIS1",10/08/2017 17:40,"25,1",46,0,"14,5",14
"DAVIS1",10/08/2017 17:45,25,48,0,"14,5",0
"DAVIS1",10/08/2017 17:50,"25,3",45,0,"12,9",14
"DAVIS1",10/08/2017 17:55,"24,9",45,0,"12,9",14
"DAVIS1",10/08/2017 18:00,"24,8",47,0,"14,5",14
"DAVIS1",10/08/2017 18:05,"24,8",46,0,"12,9",14
"DAVIS1",10/08/2017 18:10,"24,8",44,0,"12,9",14
"DAVIS1",10/08/2017 18:15,"24,9",44,0,"11,3",15
"DAVIS1",10/08/2017 18:20,"24,9",44,0,"11,3",14
"DAVIS1",10/08/2017 18:25,"24,9",40,0,"11,3",14
"DAVIS1",10/08/2017 18:30,25,40,0,"11,3",15
"DAVIS1",10/08/2017 18:35,25,43,0,"9,7",14
"DAVIS1",10/08/2017 18:40,"24,8",44,0,"9,7",12
"DAVIS1",10/08/2017 18:45,"24,8",43,0,"11,3",13
"DAVIS1",10/08/2017 18:50,"24,9",44,0,"9,7",14
"DAVIS1",10/08/2017 18:55,"24,8",44,0,"9,7",15
"DAVIS1",10/08/2017 19:00,"24,6",47,0,"11,3",15
"DAVIS1",10/08/2017 19:05,"24,7",48,0,"11,3",14
"DAVIS1",10/08/2017 19:10,"24,7",48,0,"11,3",14
"DAVIS1",10/08/2017 19:15,"24,7",45,0,"11,3",14
"DAVIS1",10/08/2017 19:20,"24,6",48,0,"9,7",14
"DAVIS1",10/08/2017 19:25,"24,4",48,0,"9,7",15
"DAVIS1",10/08/2017 19:30,"24,4",49,0,8,12
"DAVIS1",10/08/2017 19:35,"24,3",50,0,8,14
"DAVIS1",10/08/2017 19:40,"24,3",50,0,"9,7",14
"DAVIS1",10/08/2017 19:45,"24,3",50,0,"6,4",14
"DAVIS1",10/08/2017 19:50,"24,3",51,0,"6,4",0
"DAVIS1",10/08/2017 19:55,"24,1",52,0,8,1
"DAVIS1",10/08/2017 20:00,"23,9",53,0,8,12
"DAVIS1",10/08/2017 20:05,"23,9",53,0,"6,4",14
"DAVIS1",10/08/2017 20:10,"23,9",53,0,"4,8",14
"DAVIS1",10/08/2017 20:15,"23,8",54,0,"6,4",14
"DAVIS1",10/08/2017 20:20,"23,6",54,0,"6,4",14
"DAVIS1",10/08/2017 20:25,"23,6",54,0,8,14
"DAVIS1",10/08/2017 20:30,"23,6",55,0,"4,8",1
"DAVIS1",10/08/2017 20:35,"23,3",56,0,"6,4",15
"DAVIS1",10/08/2017 20:40,"23,2",56,0,"6,4",14
"DAVIS1",10/08/2017 20:45,"23,1",57,0,"4,8",0
"DAVIS1",10/08/2017 20:50,"23,1",58,0,"3,2",0
"DAVIS1",10/08/2017 20:55,"22,9",58,0,"4,8",15
"DAVIS1",10/08/2017 21:00,"22,8",59,0,"4,8",15
"DAVIS1",10/08/2017 21:05,"22,7",59,0,"3,2",15
"DAVIS1",10/08/2017 21:10,"22,6",60,0,"1,6",14
"DAVIS1",10/08/2017 21:15,"22,4",61,0,"3,2",0
"DAVIS1",10/08/2017 21:20,"22,3",62,0,"3,2",15
"DAVIS1",10/08/2017 21:25,"22,3",62,0,"3,2",15
"DAVIS1",10/08/2017 21:30,"22,2",62,0,"1,6",15
"DAVIS1",10/08/2017 21:35,"22,1",63,0,"3,2",15
"DAVIS1",10/08/2017 21:40,22,64,0,"3,2",0
"DAVIS1",10/08/2017 21:45,"21,9",64,0,"1,6",15
"DAVIS1",10/08/2017 21:50,"21,9",64,0,"1,6",0
"DAVIS1",10/08/2017 21:55,"21,8",65,0,"1,6",0
"DAVIS1",10/08/2017 22:00,"21,8",65,0,"1,6",0
"DAVIS1",10/08/2017 22:05,"21,8",65,0,"1,6",1
"DAVIS1",10/08/2017 22:10,"21,7",65,0,"1,6",1
"DAVIS1",10/08/2017 22:15,"21,7",65,0,"3,2",2
"DAVIS1",10/08/2017 22:20,"21,6",65,0,"3,2",1
"DAVIS1",10/08/2017 22:25,"21,6",65,0,"3,2",1
"DAVIS1",10/08/2017 22:30,"21,6",65,0,"1,6",1
"DAVIS1",10/08/2017 22:35,"21,6",65,0,"3,2",1
"DAVIS1",10/08/2017 22:40,"21,7",65,0,"3,2",1
"DAVIS1",10/08/2017 22:45,"21,6",65,0,"1,6",1
"DAVIS1",10/08/2017 22:50,"21,6",65,0,"1,6",1
"DAVIS1",10/08/2017 22:55,"21,7",65,0,"1,6",1
"DAVIS1",10/08/2017 23:00,"21,7",65,0,"3,2",2
"DAVIS1",10/08/2017 23:05,"21,7",64,0,"3,2",2
"DAVIS1",10/08/2017 23:10,"21,7",64,0,"1,6",2
"DAVIS1",10/08/2017 23:15,"21,8",64,0,"1,6",2
"DAVIS1",10/08/2017 23:20,"21,7",65,0,"1,6",5
"DAVIS1",10/08/2017 23:25,"21,6",65,0,"1,6",6
"DAVIS1",10/08/2017 23:30,"21,4",65,0,"3,2",6
"DAVIS1",10/08/2017 23:35,"21,3",65,0,"1,6",6
"DAVIS1",10/08/2017 23:40,"21,2",66,0,"1,6",5
"DAVIS1",10/08/2017 23:45,"21,1",66,0,"1,6",6
"DAVIS1",10/08/2017 23:50,"20,8",67,0,"1,6",7
"DAVIS1",10/08/2017 23:55,"20,7",67,0,"1,6",6
"DAVIS1",11/08/2017 00:00,"20,6",68,0,"3,2",6
"DAVIS1",11/08/2017 00:05,"20,4",68,0,"3,2",7
"DAVIS1",11/08/2017 00:10,"20,3",68,0,"3,2",6
"DAVIS1",11/08/2017 00:15,"20,2",69,0,"3,2",7
"DAVIS1",11/08/2017 00:20,"20,1",69,0,"3,2",6
"DAVIS1",11/08/2017 00:25,"20,1",70,0,"3,2",7
"DAVIS1",11/08/2017 00:30,20,70,0,"1,6",6
"DAVIS1",11/08/2017 00:35,"19,9",70,0,"1,6",6
"DAVIS1",11/08/2017 00:40,"19,9",71,0,"3,2",4
"DAVIS1",11/08/2017 00:45,"19,9",71,0,"3,2",6
"DAVIS1",11/08/2017 00:50,"19,8",71,0,"3,2",4
"DAVIS1",11/08/2017 00:55,"19,8",70,0,"3,2",5
"DAVIS1",11/08/2017 01:00,"19,8",70,0,"3,2",6
"DAVIS1",11/08/2017 01:05,"19,8",70,0,"3,2",6
"DAVIS1",11/08/2017 01:10,"19,7",70,0,"3,2",7
"DAVIS1",11/08/2017 01:15,"19,6",70,0,"3,2",5
"DAVIS1",11/08/2017 01:20,"19,6",70,0,"3,2",7
"DAVIS1",11/08/2017 01:25,"19,5",71,0,"3,2",6
"DAVIS1",11/08/2017 01:30,"19,4",71,0,"3,2",6
"DAVIS1",11/08/2017 01:35,"19,4",71,0,"3,2",6
"DAVIS1",11/08/2017 01:40,"19,3",72,0,"3,2",6
"DAVIS1",11/08/2017 01:45,"19,3",72,0,"3,2",7
"DAVIS1",11/08/2017 01:50,"19,3",72,0,"3,2",7
"DAVIS1",11/08/2017 01:55,"19,3",72,0,"3,2",7
"DAVIS1",11/08/2017 02:00,"19,3",72,0,"3,2",6
"DAVIS1",11/08/2017 02:05,"19,3",72,0,"3,2",5
"DAVIS1",11/08/2017 02:10,"19,2",72,0,"3,2",7
"DAVIS1",11/08/2017 02:15,"19,2",72,0,"3,2",7
"DAVIS1",11/08/2017 02:20,"19,2",73,0,"3,2",6
"DAVIS1",11/08/2017 02:25,"19,2",73,0,"3,2",7
"DAVIS1",11/08/2017 02:30,"19,2",73,0,"4,8",7
"DAVIS1",11/08/2017 02:35,"19,1",73,0,"4,8",7
"DAVIS1",11/08/2017 02:40,"19,1",73,0,"4,8",7
"DAVIS1",11/08/2017 02:45,"19,1",73,0,"4,8",6
"DAVIS1",11/08/2017 02:50,19,73,0,"3,2",7
"DAVIS1",11/08/2017 02:55,19,73,0,"3,2",7
"DAVIS1",11/08/2017 03:00,"18,9",73,0,"3,2",8
"DAVIS1",11/08/2017 03:05,"18,9",73,0,"3,2",6
"DAVIS1",11/08/2017 03:10,"18,9",73,0,"3,2",7
"DAVIS1",11/08/2017 03:15,"18,9",73,0,"3,2",6
"DAVIS1",11/08/2017 03:20,"18,9",73,0,"3,2",7
"DAVIS1",11/08/2017 03:25,"18,9",72,0,"3,2",6
"DAVIS1",11/08/2017 03:30,"18,9",72,0,"3,2",6
"DAVIS1",11/08/2017 03:35,"18,9",72,0,"3,2",7
"DAVIS1",11/08/2017 03:40,"18,8",72,0,"3,2",6
"DAVIS1",11/08/2017 03:45,"18,8",72,0,"4,8",5
"DAVIS1",11/08/2017 03:50,"18,8",72,0,"4,8",6
"DAVIS1",11/08/2017 03:55,"18,7",72,0,"4,8",7
"DAVIS1",11/08/2017 04:00,"18,7",72,0,"4,8",7
"DAVIS1",11/08/2017 04:05,"18,7",72,0,"3,2",7
"DAVIS1",11/08/2017 04:10,"18,7",72,0,"3,2",7
"DAVIS1",11/08/2017 04:15,"18,7",72,0,"3,2",7
"DAVIS1",11/08/2017 04:20,"18,6",73,0,"3,2",7
"DAVIS1",11/08/2017 04:25,"18,6",72,0,"3,2",7
"DAVIS1",11/08/2017 04:30,"18,6",72,0,"3,2",7
"DAVIS1",11/08/2017 04:35,"18,5",72,0,"3,2",7
"DAVIS1",11/08/2017 04:40,"18,4",72,0,"1,6",6
"DAVIS1",11/08/2017 04:45,"18,4",72,0,"3,2",7
"DAVIS1",11/08/2017 04:50,"18,3",72,0,"3,2",7
"DAVIS1",11/08/2017 04:55,"18,3",72,0,"3,2",6
"DAVIS1",11/08/2017 05:00,"18,2",72,0,"3,2",7
"DAVIS1",11/08/2017 05:05,"18,1",72,0,"3,2",7
"DAVIS1",11/08/2017 05:10,18,72,0,"3,2",8
"DAVIS1",11/08/2017 05:15,"17,9",73,0,"3,2",7
"DAVIS1",11/08/2017 05:20,"17,8",73,0,"3,2",6
"DAVIS1",11/08/2017 05:25,"17,6",72,0,"3,2",7
"DAVIS1",11/08/2017 05:30,"17,6",71,0,"3,2",7
"DAVIS1",11/08/2017 05:35,"17,6",71,0,"3,2",7
"DAVIS1",11/08/2017 05:40,"17,6",71,0,"3,2",7
"DAVIS1",11/08/2017 05:45,"17,6",70,0,"3,2",7
"DAVIS1",11/08/2017 05:50,"17,7",70,0,"3,2",7
"DAVIS1",11/08/2017 05:55,"17,7",69,0,"3,2",7
"DAVIS1",11/08/2017 06:00,"17,8",68,0,"3,2",7
"DAVIS1",11/08/2017 06:05,"17,9",68,0,"4,8",6
"DAVIS1",11/08/2017 06:10,"17,9",67,0,"4,8",7
"DAVIS1",11/08/2017 06:15,18,66,0,"4,8",6
"DAVIS1",11/08/2017 06:20,18,66,0,"4,8",7
"DAVIS1",11/08/2017 06:25,18,66,0,"4,8",7
"DAVIS1",11/08/2017 06:30,18,66,0,"3,2",5
"DAVIS1",11/08/2017 06:35,"17,9",66,0,"3,2",5
"DAVIS1",11/08/2017 06:40,"17,9",66,0,"3,2",6
"DAVIS1",11/08/2017 06:45,"17,9",66,0,"3,2",6
"DAVIS1",11/08/2017 06:50,"17,9",67,0,"3,2",7
"DAVIS1",11/08/2017 06:55,"17,9",67,0,"3,2",7
"DAVIS1",11/08/2017 07:00,"17,8",67,0,"3,2",7
"DAVIS1",11/08/2017 07:05,"17,8",67,0,"3,2",7
"DAVIS1",11/08/2017 07:10,"17,7",67,0,"1,6",7
"DAVIS1",11/08/2017 07:15,"17,7",68,0,"1,6",8
"DAVIS1",11/08/2017 07:20,"17,6",68,0,"1,6",8
"DAVIS1",11/08/2017 07:25,"17,6",68,0,"3,2",8
"DAVIS1",11/08/2017 07:30,"17,5",69,0,"1,6",8
"DAVIS1",11/08/2017 07:35,"17,4",69,0,"1,6",8
"DAVIS1",11/08/2017 07:40,"17,4",69,0,"1,6",8
"DAVIS1",11/08/2017 07:45,"17,4",69,0,"1,6",8
"DAVIS1",11/08/2017 07:50,"17,4",69,0,"1,6",8
"DAVIS1",11/08/2017 07:55,"17,6",69,0,"1,6",7
"DAVIS1",11/08/2017 08:00,"17,7",68,0,"1,6",7
"DAVIS1",11/08/2017 08:05,"17,8",68,0,"3,2",7
"DAVIS1",11/08/2017 08:10,"17,9",68,0,"3,2",7
"DAVIS1",11/08/2017 08:15,18,67,0,"1,6",7
"DAVIS1",11/08/2017 08:20,"18,2",67,0,"1,6",7
"DAVIS1",11/08/2017 08:25,"18,3",67,0,0,7
"DAVIS1",11/08/2017 08:30,"18,6",66,0,"1,6",8
"DAVIS1",11/08/2017 08:35,"18,7",66,0,"1,6",8
"DAVIS1",11/08/2017 08:40,"19,3",63,0,"1,6",8
"DAVIS1",11/08/2017 08:45,"19,7",62,0,"1,6",8
"DAVIS1",11/08/2017 08:50,"19,9",61,0,"1,6",8
"DAVIS1",11/08/2017 08:55,"20,2",61,0,"1,6",8
"DAVIS1",11/08/2017 09:00,"20,2",61,0,"3,2",6
"DAVIS1",11/08/2017 09:05,"20,2",62,0,"3,2",8
"DAVIS1",11/08/2017 09:10,"20,4",62,0,"3,2",7
"DAVIS1",11/08/2017 09:15,"20,6",62,0,"3,2",8
"DAVIS1",11/08/2017 09:20,"20,8",62,0,"3,2",6
"DAVIS1",11/08/2017 09:25,"20,9",62,0,"1,6",8
"DAVIS1",11/08/2017 09:30,"21,3",62,0,"1,6",10
"DAVIS1",11/08/2017 09:35,"21,4",61,0,"1,6",10
"DAVIS1",11/08/2017 09:40,"21,4",62,0,"1,6",10
"DAVIS1",11/08/2017 09:45,"21,7",61,0,"1,6",10
"DAVIS1",11/08/2017 09:50,"21,8",61,0,"1,6",14
"DAVIS1",11/08/2017 09:55,"21,9",62,0,"1,6",12
"DAVIS1",11/08/2017 10:00,"22,2",60,0,"1,6",1
"DAVIS1",11/08/2017 10:05,23,60,0,"1,6",10
"DAVIS1",11/08/2017 10:10,"22,7",60,0,"1,6",11
"DAVIS1",11/08/2017 10:15,"22,8",60,0,"3,2",13
"DAVIS1",11/08/2017 10:20,"22,9",61,0,"1,6",12
"DAVIS1",11/08/2017 10:25,"23,1",61,0,"3,2",12
"DAVIS1",11/08/2017 10:30,"23,3",59,0,"3,2",15
"DAVIS1",11/08/2017 10:35,"23,4",59,0,"4,8",13
"DAVIS1",11/08/2017 10:40,"23,7",58,0,"4,8",0
"DAVIS1",11/08/2017 10:45,"23,6",58,0,"4,8",14
"DAVIS1",11/08/2017 10:50,"24,2",57,0,"4,8",14
