"Data sol·licitud","Registre","Organització","Tràmit","Administracion","Año"
"10/20/15","2015035131","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE PICASSENT","2015"
"10/20/15","2015035130","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE PICANYA","2015"
"10/20/15","2015035129","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE PAIPORTA","2015"
"10/20/15","2015035113","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/20/15","2015035107","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/20/15","2015035103","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/20/15","2015035069","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"10/20/15","2015035066","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/20/15","2015035051","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Subdirecció General de l'Escola Valenciana d'Estudis","2015"
"10/20/15","2015035046","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/20/15","2015035036","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE PRESIDÈNCIA I AGRICULTURA, PESCA, ALIMENTACIÓ I AIGUA. Entita","2015"
"10/19/15","2015034956","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"10/19/15","2015034934","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"10/19/15","2015034930","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/19/15","2015034927","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/19/15","2015034898","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/19/15","2015034879","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Junta arbitral de con","2015"
"10/17/15","2015034792","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/16/15","2015034778","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"10/16/15","2015034775","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de Castelló","2015"
"10/16/15","2015034769","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034768","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/16/15","2015034767","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Direcció Territorial","2015"
"10/16/15","2015034765","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Direcció Territorial","2015"
"10/16/15","2015034763","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE MISLATA","2015"
"10/16/15","2015034761","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034759","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/16/15","2015034758","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034756","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034755","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034754","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034753","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034738","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/16/15","2015034732","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/16/15","2015034729","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial d","2015"
"10/16/15","2015034717","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/16/15","2015034715","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOVERNACIÓ I JUSTICIA. Comissió d' assistència jurídica gratu","2015"
"10/16/15","2015034698","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/16/15","2015034695","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"10/16/15","2015034692","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"10/16/15","2015034674","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"10/16/15","2015034671","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/16/15","2015034668","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/16/15","2015034666","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/16/15","2015034664","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'INFRAESTRUCTURES, TERRITORI I MEDI AMBIENT. Direcció Territori","2015"
"10/16/15","2015034659","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/16/15","2015034654","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/16/15","2015034653","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"10/16/15","2015034646","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/16/15","2015034620","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","TESORERÍA GENERAL DE LA SEGURIDAD SOCIAL. Dirección Provincial de Valencia","2015"
"10/16/15","2015034619","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Oficina Liquidadora de Lliria","2015"
"10/16/15","2015034617","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/16/15","2015034618","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Oficina Liquidadora de Lliria","2015"
"10/15/15","2015034610","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/15/15","2015034608","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE VALENCIA","2015"
"10/15/15","2015034607","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'INFRAESTRUCTURES, TERRITORI I MEDI AMBIENT. Direcció Territori","2015"
"10/15/15","2015034605","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"10/15/15","2015034602","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE SANITAT. Direcció Territorial de València.","2015"
"10/15/15","2015034601","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT D'ALFAFAR","2015"
"10/15/15","2015034596","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/15/15","2015034486","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE PRESIDÈNCIA I AGRICULTURA, PESCA, ALIMENTACIÓ I AIGUA. Entita","2015"
"10/15/15","2015034464","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/15/15","2015034445","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/15/15","2015034441","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/15/15","2015034436","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/15/15","2015034432","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","FISCALIA DEL TRIBUNAL SUPERIOR DE JUSTICIA DE LA COMUNIDAD VALENCIANA","2015"
"10/15/15","2015034429","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/15/15","2015034367","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"10/15/15","2015034356","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' ECONOMIA, INDÚSTRIA, TURISME I OCUPACIÓ. Servici Territorial","2015"
"10/15/15","2015034353","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/15/15","2015034351","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/15/15","2015034336","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/15/15","2015034327","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/15/15","2015034308","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/15/15","2015034296","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","DIPUTACIÓN PROVINCIAL DE VALENCIA","2015"
"10/15/15","2015034288","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. PRESIDÉNCIA DE LA GENERALITAT. Academia Valenciana de la Llengua.","2015"
"10/14/15","2015034192","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/14/15","2015034191","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/14/15","2015034178","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOVERNACIÓ I JUSTÍCIA. Unitat d'Associacions","2015"
"10/14/15","2015034173","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/14/15","2015034079","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"10/14/15","2015034075","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/14/15","2015034060","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/14/15","2015034042","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/14/15","2015034038","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/14/15","2015034016","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"10/14/15","2015034014","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"10/14/15","2015033947","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/14/15","2015033946","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/13/15","2015033822","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AYUNTAMIENTO DE CALPE","2015"
"10/13/15","2015033818","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/13/15","2015033747","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/13/15","2015033733","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/13/15","2015033724","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA CONSELLERIA DE GOVERNACIO I JUSTICIA. Registre General","2015"
"10/13/15","2015033713","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/13/15","2015033711","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/13/15","2015033696","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/13/15","2015033688","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/13/15","2015033653","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/8/15","2015033601","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE GOBERNACIÓN Y JUSTICIA. Instituto de seguridad pública y emer","2015"
"10/8/15","2015033594","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/8/15","2015033589","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","AJUNTAMENT DE VALENCIA","2015"
"10/8/15","2015033573","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/8/15","2015033569","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/8/15","2015033560","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/8/15","2015033567","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. PRESIDENCIA DE LA GENERALITAT.","2015"
"10/8/15","2015033544","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/8/15","2015033536","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/8/15","2015033516","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/8/15","2015033508","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
"10/8/15","2015033491","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Centre d' Avaluació i Orientació de Discapac","2015"
"10/8/15","2015033487","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"10/8/15","2015033475","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D' EDUCACIÓ, CULTURA I ESPORT.","2015"
"10/8/15","2015033472","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GOBIERNO DE ARAGON. DEPARTAMENTO DE HACIENDA Y ADMINISTRACIÓN PÚBLICA. Dirección General de Administ","2015"
"10/8/15","2015033470","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GOBIERNO DE ARAGON. DEPARTAMENTO DE HACIENDA Y ADMINISTRACIÓN PÚBLICA. Dirección General de Administ","2015"
"10/8/15","2015033466","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GOBIERNO DE ARAGON. DEPARTAMENTO DE HACIENDA Y ADMINISTRACIÓN PÚBLICA. Dirección General de Administ","2015"
"10/8/15","2015033463","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció Territorial de València","2015"
"10/8/15","2015033459","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/8/15","2015033455","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'HISENDA I ADMINISTRACIÓ PÚBLICA. Direcció Territorial de Valèn","2015"
"10/8/15","2015033452","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA DE BENESTAR SOCIAL. Direcció General de Dependència i Majors","2015"
"10/8/15","2015033448","Servicio TDIC","TDIC-002 OTRAS ADMINISTRACIONES PÚBLICAS","GENERALITAT VALENCIANA. CONSELLERIA D'EDUCACIÓ, CULTURA I ESPORTS. Direcció Territorial de València","2015"
