trip_id, arrival_time, departure_time, stop_id, stop_sequence
5_I11-5_I11_14:25:00_2_61_5__C4___,15:23:00,15:23:00,par_5_53,14
5_I12-5_I12_21:24:00_1_102_5__C4___,21:50:00,21:50:00,par_5_11,6
5_I13-5_I13_12:12:00_2_50_5__C4___,12:36:00,12:36:00,par_5_51,6
5_I11-5_I11_10:12:00_2_54_5__C4___,10:45:00,10:45:00,par_5_11,8
5_I12-5_I12_14:12:00_2_62_5__C4___,15:04:00,15:04:00,par_5_36,13
5_I11-5_I11_21:24:00_1_132_5__C4___,21:35:00,21:35:00,par_5_43,3
5_I13-5_I13_22:05:00_1_106_5__C4___,22:45:00,22:45:00,par_5_18,9
5_I13-5_I13_15:45:00_1_69_5__C4___,16:20:00,16:20:00,par_5_51,8
5_I11-5_I11_19:22:00_1_83_5__C4___,19:57:00,19:57:00,par_5_51,8
5_I11-5_I11_08:52:00_1_184_5__C4___,08:52:00,08:52:00,par_5_36,0
5_I12-5_I12_04:57:00_1_2_5__C4___,05:21:00,05:21:00,par_5_15,5
5_I13-5_I13_14:12:00_2_62_5__C4___,15:10:00,15:10:00,par_5_53,14
5_I11-5_I11_22:46:00_1_238_5__C4___,22:46:00,22:46:00,par_5_53,0
5_I13-5_I13_10:06:00_1_35_5__C4___,10:58:00,10:58:00,par_5_84,12
5_I11-5_I11_12:05:00_1_110_5__C4___,12:31:00,12:31:00,par_5_11,6
5_I12-5_I12_18:06:00_1_5_5__C4___,18:51:00,18:51:00,par_5_31,10
5_I11-5_I11_10:24:00_1_101_5__C4___,11:09:00,11:09:00,par_5_31,10
5_I11-5_I11_10:24:00_1_101_5__C4___,10:35:00,10:35:00,par_5_43,3
5_I13-5_I13_14:30:00_1_61_5__C4___,15:16:00,15:16:00,par_5_84,11
5_I13-5_I13_16:52:00_2_78_5__C4___,17:21:00,17:21:00,par_5_122,7
5_I11-5_I11_08:06:00_2_36_5__C4___,08:53:00,08:53:00,par_5_43,10
5_I11-5_I11_14:57:00_2_64_5__C4___,15:44:00,15:44:00,par_5_43,10
5_I12-5_I12_19:12:00_2_91_5__C4___,20:01:00,20:01:00,par_5_34,12
5_I12-5_I12_21:12:00_2_103_5__C4___,22:10:00,22:10:00,par_5_53,14
5_I12-5_I12_05:52:00_2_12_5__C4___,06:21:00,06:21:00,par_5_122,7
5_I11-5_I11_00:02:00_2_1_5__C4___,00:15:00,00:15:00,par_5_31,4
5_I11-5_I11_07:44:00_2_32_5__C4___,08:33:00,08:33:00,par_5_34,12
5_I12-5_I12_23:34:00_2_116_5__C4___,24:03:00,24:03:00,par_5_122,7
5_I11-5_I11_06:28:00_1_16_5__C4___,06:34:00,06:34:00,par_5_36,1
5_I12-5_I12_20:32:00_2_99_5__C4___,21:16:00,21:16:00,par_5_92,10
5_I12-5_I12_18:06:00_1_5_5__C4___,18:36:00,18:36:00,par_5_122,7
5_I11-5_I11_07:06:00_2_26_5__C4___,07:06:00,07:06:00,par_5_4,0
5_I12-5_I12_06:02:00_2_123_5__C4___,06:12:00,06:12:00,par_5_122,2
5_I12-5_I12_06:45:00_1_15_5__C4___,07:02:00,07:02:00,par_5_93,5
5_I11-5_I11_10:52:00_2_105_5__C4___,11:44:00,11:44:00,par_5_36,12
5_I13-5_I13_09:04:00_1_29_5__C4___,09:18:00,09:18:00,par_5_92,4
5_I11-5_I11_17:25:00_2_72_5__C4___,17:58:00,17:58:00,par_5_11,8
5_I13-5_I13_14:32:00_2_64_5__C4___,14:37:00,14:37:00,par_5_84,2
5_I11-5_I11_07:28:00_1_25_5__C4___,07:34:00,07:34:00,par_5_36,1
5_I11-5_I11_15:52:00_2_126_5__C4___,15:52:00,15:52:00,par_5_4,0
5_I11-5_I11_06:06:00_2_17_5__C4___,06:06:00,06:06:00,par_5_4,0
5_I13-5_I13_11:25:00_1_43_5__C4___,11:36:00,11:36:00,par_5_43,3
5_I11-5_I11_08:54:00_2_44_5__C4___,09:35:00,09:35:00,par_5_93,9
5_I12-5_I12_14:24:00_1_61_5__C4___,15:14:00,15:14:00,par_5_15,11
5_I13-5_I13_22:57:00_1_110_5__C4___,23:47:00,23:47:00,par_5_15,11
5_I13-5_I13_18:45:00_1_86_5__C4___,18:59:00,18:59:00,par_5_92,4
5_I13-5_I13_16:25:00_1_73_5__C4___,16:25:00,16:25:00,par_5_53,0
5_I13-5_I13_06:05:00_1_11_5__C4___,06:16:00,06:16:00,par_5_43,3
5_I12-5_I12_21:12:00_2_103_5__C4___,21:12:00,21:12:00,par_5_4,0
5_I11-5_I11_15:45:00_1_123_5__C4___,16:25:00,16:25:00,par_5_18,9
5_I13-5_I13_17:52:00_2_83_5__C4___,17:59:00,17:59:00,par_5_15,3
5_I12-5_I12_12:45:00_1_51_5__C4___,12:45:00,12:45:00,par_5_53,0
5_I12-5_I12_16:45:00_1_75_5__C4___,17:35:00,17:35:00,par_5_15,11
5_I12-5_I12_06:24:00_1_13_5__C4___,06:41:00,06:41:00,par_5_93,5
5_I11-5_I11_23:13:00_1_284_5__C4___,23:30:00,23:30:00,par_5_93,5
5_I13-5_I13_19:34:00_2_93_5__C4___,19:47:00,19:47:00,par_5_31,4
5_I11-5_I11_10:52:00_2_105_5__C4___,11:39:00,11:39:00,par_5_43,10
5_I12-5_I12_12:32:00_2_52_5__C4___,13:01:00,13:01:00,par_5_122,7
5_I11-5_I11_14:25:00_2_61_5__C4___,14:32:00,14:32:00,par_5_15,3
5_I11-5_I11_07:18:00_2_28_5__C4___,08:02:00,08:02:00,par_5_92,10
5_I12-5_I12_07:04:00_1_17_5__C4___,07:10:00,07:10:00,par_5_36,1
5_I11-5_I11_20:58:00_2_99_5__C4___,21:31:00,21:31:00,par_5_11,8
5_I13-5_I13_09:52:00_2_36_5__C4___,10:50:00,10:50:00,par_5_53,14
5_I12-5_I12_10:06:00_1_35_5__C4___,10:58:00,10:58:00,par_5_84,12
5_I11-5_I11_06:44:00_2_22_5__C4___,06:44:00,06:44:00,par_5_4,0
5_I12-5_I12_14:45:00_1_63_5__C4___,14:51:00,14:51:00,par_5_36,1
5_I11-5_I11_07:44:00_2_32_5__C4___,07:51:00,07:51:00,par_5_15,3
5_I13-5_I13_05:52:00_2_12_5__C4___,06:11:00,06:11:00,par_5_18,5
5_I12-5_I12_19:34:00_2_93_5__C4___,20:15:00,20:15:00,par_5_93,9
5_I13-5_I13_10:32:00_2_40_5__C4___,10:34:00,10:34:00,par_5_85,1
5_I11-5_I11_17:05:00_1_66_5__C4___,17:14:00,17:14:00,par_5_34,2
5_I11-5_I11_05:34:00_1_8_5__C4___,05:45:00,05:45:00,par_5_43,3
5_I13-5_I13_18:45:00_1_86_5__C4___,19:43:00,19:43:00,par_5_4,14
5_I11-5_I11_06:54:00_1_20_5__C4___,06:54:00,06:54:00,par_5_53,0
5_I12-5_I12_23:30:00_1_112_5__C4___,23:41:00,23:41:00,par_5_43,3
5_I13-5_I13_05:18:00_1_124_5__C4___,05:50:00,05:50:00,par_5_83,7
5_I11-5_I11_13:54:00_2_57_5__C4___,13:59:00,13:59:00,par_5_84,2
5_I12-5_I12_17:05:00_1_77_5__C4___,17:16:00,17:16:00,par_5_43,3
5_I12-5_I12_21:52:00_2_107_5__C4___,21:59:00,21:59:00,par_5_15,3
5_I12-5_I12_16:05:00_1_71_5__C4___,17:00:00,17:00:00,par_5_85,12
5_I11-5_I11_08:06:00_2_36_5__C4___,08:13:00,08:13:00,par_5_15,3
5_I11-5_I11_06:31:00_2_21_5__C4___,06:56:00,06:56:00,par_5_51,6
5_I11-5_I11_10:12:00_2_54_5__C4___,11:01:00,11:01:00,par_5_34,12
5_I11-5_I11_20:25:00_2_96_5__C4___,20:49:00,20:49:00,par_5_51,6
5_I12-5_I12_07:52:00_2_24_5__C4___,08:11:00,08:11:00,par_5_18,5
5_I11-5_I11_10:00:00_1_49_5__C4___,10:39:00,10:39:00,par_5_18,9
5_I12-5_I12_08:52:00_2_30_5__C4___,09:37:00,09:37:00,par_5_92,10
5_I11-5_I11_17:22:00_1_67_5__C4___,18:12:00,18:12:00,par_5_15,11
5_I11-5_I11_14:06:00_1_55_5__C4___,14:56:00,14:56:00,par_5_15,11
5_I13-5_I13_06:02:00_2_123_5__C4___,06:27:00,06:27:00,par_5_92,5
5_I12-5_I12_22:57:00_1_110_5__C4___,23:47:00,23:47:00,par_5_15,11
5_I11-5_I11_22:46:00_1_238_5__C4___,23:21:00,23:21:00,par_5_51,8
5_I12-5_I12_05:56:00_1_126_5__C4___,06:14:00,06:14:00,par_5_83,4
5_I12-5_I12_19:24:00_1_90_5__C4___,19:41:00,19:41:00,par_5_93,5
5_I12-5_I12_18:24:00_1_84_5__C4___,19:22:00,19:22:00,par_5_4,14
5_I11-5_I11_20:51:00_1_95_5__C4___,21:31:00,21:31:00,par_5_18,9
5_I13-5_I13_17:27:00_1_79_5__C4___,17:27:00,17:27:00,par_5_53,0
5_I11-5_I11_19:52:00_1_87_5__C4___,20:50:00,20:50:00,par_5_4,14
5_I12-5_I12_06:45:00_1_15_5__C4___,07:30:00,07:30:00,par_5_31,10
5_I12-5_I12_06:12:00_2_14_5__C4___,06:41:00,06:41:00,par_5_122,7
5_I13-5_I13_14:05:00_1_59_5__C4___,14:05:00,14:05:00,par_5_53,0
5_I13-5_I13_22:57:00_1_110_5__C4___,23:23:00,23:23:00,par_5_11,6
5_I11-5_I11_16:45:00_1_129_5__C4___,17:43:00,17:43:00,par_5_4,14
5_I13-5_I13_22:05:00_1_106_5__C4___,22:31:00,22:31:00,par_5_11,6
5_I12-5_I12_10:32:00_2_40_5__C4___,11:21:00,11:21:00,par_5_34,12
5_I13-5_I13_10:06:00_1_35_5__C4___,10:56:00,10:56:00,par_5_15,11
5_I12-5_I12_20:46:00_1_98_5__C4___,21:41:00,21:41:00,par_5_85,12
5_I11-5_I11_08:52:00_1_39_5__C4___,09:18:00,09:18:00,par_5_11,6
5_I13-5_I13_19:46:00_1_92_5__C4___,20:44:00,20:44:00,par_5_4,14
5_I12-5_I12_20:12:00_2_97_5__C4___,20:31:00,20:31:00,par_5_18,5
5_I12-5_I12_07:24:00_1_19_5__C4___,07:35:00,07:35:00,par_5_43,3
5_I12-5_I12_13:45:00_1_57_5__C4___,14:43:00,14:43:00,par_5_4,14
5_I12-5_I12_05:50:00_1_7_5__C4___,05:59:00,05:59:00,par_5_51,2
5_I12-5_I12_18:06:00_1_5_5__C4___,18:23:00,18:23:00,par_5_93,5
5_I13-5_I13_22:24:00_1_108_5__C4___,22:59:00,22:59:00,par_5_51,7
5_I12-5_I12_17:05:00_1_77_5__C4___,17:45:00,17:45:00,par_5_18,9
5_I13-5_I13_20:25:00_1_96_5__C4___,21:05:00,21:05:00,par_5_18,9
5_I11-5_I11_08:40:00_1_37_5__C4___,08:46:00,08:46:00,par_5_36,1
5_I12-5_I12_17:05:00_1_77_5__C4___,17:57:00,17:57:00,par_5_84,12
5_I12-5_I12_09:34:00_2_34_5__C4___,10:07:00,10:07:00,par_5_11,8
5_I13-5_I13_23:13:00_2_115_5__C4___,23:45:00,23:45:00,par_5_11,8
5_I11-5_I11_06:06:00_2_17_5__C4___,06:58:00,06:58:00,par_5_36,13
5_I11-5_I11_20:43:00_2_98_5__C4___,20:56:00,20:56:00,par_5_31,4
5_I11-5_I11_22:52:00_2_141_5__C4___,22:52:00,22:52:00,par_5_4,0
5_I11-5_I11_06:04:00_1_12_5__C4___,06:45:00,06:45:00,par_5_18,9
5_I13-5_I13_15:24:00_1_67_5__C4___,15:59:00,15:59:00,par_5_51,8
5_I11-5_I11_11:32:00_2_109_5__C4___,12:13:00,12:13:00,par_5_93,9
5_I11-5_I11_12:05:00_1_110_5__C4___,12:55:00,12:55:00,par_5_15,11
5_I13-5_I13_07:32:00_2_22_5__C4___,08:13:00,08:13:00,par_5_93,9
5_I11-5_I11_08:29:00_1_35_5__C4___,09:09:00,09:09:00,par_5_18,9
5_I11-5_I11_08:52:00_1_39_5__C4___,09:03:00,09:03:00,par_5_43,3
5_I13-5_I13_12:05:00_1_47_5__C4___,12:31:00,12:31:00,par_5_11,6
5_I13-5_I13_21:32:00_2_105_5__C4___,22:21:00,22:21:00,par_5_34,12
5_I11-5_I11_22:24:00_1_137_5__C4___,22:24:00,22:24:00,par_5_53,0
5_I11-5_I11_20:51:00_1_95_5__C4___,21:17:00,21:17:00,par_5_11,6
5_I11-5_I11_14:21:00_1_56_5__C4___,14:27:00,14:27:00,par_5_36,1
5_I12-5_I12_15:05:00_1_65_5__C4___,15:19:00,15:19:00,par_5_92,4
5_I13-5_I13_10:24:00_1_37_5__C4___,10:59:00,10:59:00,par_5_51,8
5_I12-5_I12_23:13:00_2_115_5__C4___,23:13:00,23:13:00,par_5_4,0
5_I12-5_I12_06:52:00_2_18_5__C4___,06:59:00,06:59:00,par_5_15,3
5_I12-5_I12_12:05:00_1_47_5__C4___,12:57:00,12:57:00,par_5_84,12
5_I13-5_I13_08:04:00_1_23_5__C4___,08:04:00,08:04:00,par_5_53,0
5_I13-5_I13_08:46:00_1_27_5__C4___,09:36:00,09:36:00,par_5_15,10
5_I11-5_I11_11:12:00_2_107_5__C4___,11:12:00,11:12:00,par_5_4,0
5_I11-5_I11_11:45:00_1_108_5__C4___,12:40:00,12:40:00,par_5_85,13
5_I11-5_I11_19:43:00_2_90_5__C4___,20:32:00,20:32:00,par_5_34,12
5_I12-5_I12_11:12:00_2_44_5__C4___,11:25:00,11:25:00,par_5_31,4
5_I13-5_I13_10:32:00_2_40_5__C4___,10:32:00,10:32:00,par_5_4,0
5_I12-5_I12_17:45:00_1_81_5__C4___,18:30:00,18:30:00,par_5_31,10
5_I11-5_I11_08:18:00_2_38_5__C4___,08:59:00,08:59:00,par_5_93,9
5_I11-5_I11_11:25:00_1_106_5__C4___,12:17:00,12:17:00,par_5_84,12
5_I11-5_I11_18:25:00_2_80_5__C4___,19:23:00,19:23:00,par_5_53,14
5_I11-5_I11_05:46:00_2_9_5__C4___,05:46:00,05:46:00,par_5_18,0
5_I12-5_I12_22:52:00_2_113_5__C4___,22:52:00,22:52:00,par_5_4,0
5_I11-5_I11_05:57:00_1_152_5__C4___,06:01:00,06:01:00,par_5_122,1
5_I12-5_I12_19:34:00_2_93_5__C4___,19:58:00,19:58:00,par_5_51,6
5_I11-5_I11_12:12:00_2_113_5__C4___,12:56:00,12:56:00,par_5_92,10
5_I12-5_I12_23:52:00_1_114_5__C4___,23:52:00,23:52:00,par_5_53,0
5_I13-5_I13_08:46:00_1_27_5__C4___,09:12:00,09:12:00,par_5_11,5
5_I11-5_I11_16:32:00_2_130_5__C4___,16:37:00,16:37:00,par_5_84,2
5_I11-5_I11_13:12:00_2_119_5__C4___,13:31:00,13:31:00,par_5_18,4
5_I11-5_I11_17:12:00_2_70_5__C4___,17:41:00,17:41:00,par_5_122,7
5_I11-5_I11_09:04:00_1_41_5__C4___,09:13:00,09:13:00,par_5_34,2
5_I12-5_I12_06:52:00_2_18_5__C4___,07:44:00,07:44:00,par_5_36,13
5_I12-5_I12_05:29:00_2_3_5__C4___,05:37:00,05:37:00,par_5_93,1
5_I12-5_I12_21:05:00_1_100_5__C4___,22:00:00,22:00:00,par_5_85,13
5_I12-5_I12_09:25:00_1_31_5__C4___,09:55:00,09:55:00,par_5_122,6
5_I12-5_I12_14:32:00_2_64_5__C4___,14:37:00,14:37:00,par_5_84,2
5_I12-5_I12_12:25:00_1_49_5__C4___,13:20:00,13:20:00,par_5_85,13
5_I11-5_I11_19:52:00_1_87_5__C4___,20:27:00,20:27:00,par_5_51,8
5_I12-5_I12_19:05:00_1_88_5__C4___,19:57:00,19:57:00,par_5_84,12
5_I13-5_I13_19:12:00_2_91_5__C4___,19:19:00,19:19:00,par_5_15,3
5_I11-5_I11_11:52:00_2_111_5__C4___,12:41:00,12:41:00,par_5_34,12
5_I11-5_I11_10:32:00_2_103_5__C4___,11:24:00,11:24:00,par_5_36,13
5_I13-5_I13_20:12:00_2_97_5__C4___,21:04:00,21:04:00,par_5_36,13
5_I11-5_I11_15:12:00_2_65_5__C4___,16:01:00,16:01:00,par_5_34,12
5_I13-5_I13_15:52:00_2_72_5__C4___,16:52:00,16:52:00,par_5_53,14
5_I12-5_I12_21:45:00_1_104_5__C4___,22:40:00,22:40:00,par_5_85,13
5_I12-5_I12_13:45:00_1_57_5__C4___,13:59:00,13:59:00,par_5_92,4
5_I13-5_I13_21:12:00_2_103_5__C4___,21:12:00,21:12:00,par_5_4,0
5_I11-5_I11_17:30:00_1_210_5__C4___,18:00:00,18:00:00,par_5_122,7
5_I11-5_I11_12:12:00_2_113_5__C4___,12:17:00,12:17:00,par_5_84,2
5_I11-5_I11_07:28:00_1_25_5__C4___,08:23:00,08:23:00,par_5_85,13
5_I11-5_I11_08:43:00_2_42_5__C4___,09:30:00,09:30:00,par_5_43,11
5_I11-5_I11_18:24:00_1_75_5__C4___,19:22:00,19:22:00,par_5_4,14
5_I12-5_I12_05:10:00_1_4_5__C4___,06:08:00,06:08:00,par_5_4,14
5_I11-5_I11_15:52:00_2_126_5__C4___,15:54:00,15:54:00,par_5_85,1
5_I12-5_I12_09:04:00_1_29_5__C4___,10:02:00,10:02:00,par_5_4,14
5_I12-5_I12_15:45:00_1_69_5__C4___,16:20:00,16:20:00,par_5_51,8
5_I12-5_I12_21:32:00_2_105_5__C4___,22:13:00,22:13:00,par_5_93,8
5_I11-5_I11_15:24:00_1_122_5__C4___,15:59:00,15:59:00,par_5_51,8
5_I12-5_I12_07:32:00_2_22_5__C4___,08:24:00,08:24:00,par_5_36,13
5_I11-5_I11_17:37:00_1_69_5__C4___,18:17:00,18:17:00,par_5_18,9
5_I13-5_I13_12:52:00_2_54_5__C4___,13:44:00,13:44:00,par_5_36,12
5_I11-5_I11_21:45:00_1_133_5__C4___,21:51:00,21:51:00,par_5_36,1
5_I12-5_I12_07:45:00_1_21_5__C4___,07:54:00,07:54:00,par_5_34,2
5_I11-5_I11_08:29:00_1_35_5__C4___,08:43:00,08:43:00,par_5_92,4
5_I11-5_I11_07:06:00_2_26_5__C4___,07:13:00,07:13:00,par_5_15,3
5_I13-5_I13_21:52:00_2_107_5__C4___,21:59:00,21:59:00,par_5_15,3
5_I12-5_I12_10:32:00_2_40_5__C4___,11:30:00,11:30:00,par_5_53,14
5_I11-5_I11_08:52:00_1_39_5__C4___,09:32:00,09:32:00,par_5_18,9
5_I11-5_I11_06:28:00_1_16_5__C4___,07:13:00,07:13:00,par_5_31,9
5_I13-5_I13_23:13:00_2_115_5__C4___,23:13:00,23:13:00,par_5_4,0
5_I12-5_I12_20:32:00_2_99_5__C4___,21:01:00,21:01:00,par_5_122,7
5_I12-5_I12_23:52:00_1_114_5__C4___,24:09:00,24:09:00,par_5_93,5
5_I11-5_I11_14:12:00_2_59_5__C4___,14:53:00,14:53:00,par_5_93,9
5_I13-5_I13_05:56:00_1_126_5__C4___,06:14:00,06:14:00,par_5_83,4
5_I13-5_I13_08:46:00_1_27_5__C4___,09:26:00,09:26:00,par_5_18,8
5_I13-5_I13_20:06:00_1_94_5__C4___,20:41:00,20:41:00,par_5_51,8
5_I13-5_I13_09:25:00_1_31_5__C4___,10:15:00,10:15:00,par_5_15,11
5_I11-5_I11_12:25:00_1_112_5__C4___,13:00:00,13:00:00,par_5_51,7
5_I12-5_I12_06:05:00_1_11_5__C4___,06:05:00,06:05:00,par_5_53,0
5_I11-5_I11_11:45:00_1_108_5__C4___,12:11:00,12:11:00,par_5_11,6
5_I13-5_I13_15:05:00_1_65_5__C4___,16:03:00,16:03:00,par_5_4,14
5_I11-5_I11_06:28:00_1_16_5__C4___,06:45:00,06:45:00,par_5_93,5
5_I13-5_I13_18:06:00_1_5_5__C4___,18:06:00,18:06:00,par_5_53,0
5_I12-5_I12_14:12:00_2_62_5__C4___,14:36:00,14:36:00,par_5_51,6
5_I11-5_I11_19:37:00_1_85_5__C4___,19:37:00,19:37:00,par_5_53,0
5_I12-5_I12_19:05:00_1_88_5__C4___,19:16:00,19:16:00,par_5_43,3
5_I12-5_I12_06:45:00_1_15_5__C4___,07:15:00,07:15:00,par_5_122,7
5_I11-5_I11_09:31:00_1_45_5__C4___,10:29:00,10:29:00,par_5_4,14
5_I11-5_I11_22:05:00_1_135_5__C4___,22:14:00,22:14:00,par_5_34,2
5_I13-5_I13_14:50:00_2_66_5__C4___,15:03:00,15:03:00,par_5_31,4
5_I13-5_I13_05:52:00_2_12_5__C4___,06:16:00,06:16:00,par_5_51,6
5_I13-5_I13_22:32:00_2_111_5__C4___,23:01:00,23:01:00,par_5_122,7
5_I11-5_I11_06:04:00_1_12_5__C4___,06:55:00,06:55:00,par_5_15,11
5_I12-5_I12_10:52:00_2_42_5__C4___,11:25:00,11:25:00,par_5_11,8
5_I12-5_I12_22:05:00_1_106_5__C4___,22:19:00,22:19:00,par_5_92,4
5_I13-5_I13_22:05:00_1_106_5__C4___,23:03:00,23:03:00,par_5_4,14
5_I13-5_I13_05:29:00_2_3_5__C4___,05:29:00,05:29:00,par_5_11,0
5_I11-5_I11_09:05:00_2_46_5__C4___,09:53:00,09:53:00,par_5_43,11
5_I13-5_I13_09:46:00_1_33_5__C4___,10:00:00,10:00:00,par_5_92,4
5_I12-5_I12_19:52:00_2_95_5__C4___,20:33:00,20:33:00,par_5_93,9
5_I11-5_I11_05:40:00_2_13_5__C4___,06:10:00,06:10:00,par_5_122,7
5_I11-5_I11_09:43:00_2_52_5__C4___,10:32:00,10:32:00,par_5_34,12
5_I13-5_I13_08:12:00_2_26_5__C4___,09:10:00,09:10:00,par_5_53,14
5_I12-5_I12_14:12:00_2_62_5__C4___,14:25:00,14:25:00,par_5_31,4
5_I12-5_I12_15:52:00_2_72_5__C4___,16:52:00,16:52:00,par_5_53,14
5_I13-5_I13_19:12:00_2_91_5__C4___,20:10:00,20:10:00,par_5_53,14
5_I11-5_I11_17:57:00_2_76_5__C4___,17:59:00,17:59:00,par_5_85,1
5_I11-5_I11_14:12:00_2_59_5__C4___,14:56:00,14:56:00,par_5_92,10
5_I12-5_I12_14:50:00_2_66_5__C4___,15:03:00,15:03:00,par_5_31,4
5_I13-5_I13_11:25:00_1_43_5__C4___,11:25:00,11:25:00,par_5_53,0
5_I12-5_I12_22:57:00_1_110_5__C4___,23:06:00,23:06:00,par_5_34,2
5_I12-5_I12_05:40:00_2_8_5__C4___,06:02:00,06:02:00,par_5_93,4
5_I11-5_I11_12:45:00_1_114_5__C4___,13:43:00,13:43:00,par_5_4,14
5_I11-5_I11_06:31:00_2_21_5__C4___,07:05:00,07:05:00,par_5_11,8
5_I12-5_I12_21:12:00_2_103_5__C4___,21:45:00,21:45:00,par_5_11,8
5_I11-5_I11_08:54:00_2_44_5__C4___,09:43:00,09:43:00,par_5_34,12
5_I13-5_I13_07:04:00_1_17_5__C4___,07:34:00,07:34:00,par_5_122,7
5_I11-5_I11_05:26:00_2_5_5__C4___,05:56:00,05:56:00,par_5_34,7
5_I11-5_I11_06:31:00_2_21_5__C4___,07:19:00,07:19:00,par_5_43,11
5_I13-5_I13_07:32:00_2_22_5__C4___,08:21:00,08:21:00,par_5_34,12
5_I11-5_I11_23:52:00_1_144_5__C4___,24:09:00,24:09:00,par_5_93,5
5_I12-5_I12_21:12:00_2_103_5__C4___,21:59:00,21:59:00,par_5_43,11
5_I13-5_I13_15:24:00_1_67_5__C4___,15:24:00,15:24:00,par_5_53,0
5_I11-5_I11_20:25:00_2_96_5__C4___,20:44:00,20:44:00,par_5_18,5
5_I11-5_I11_23:30:00_1_240_5__C4___,24:05:00,24:05:00,par_5_51,8
5_I13-5_I13_17:12:00_2_80_5__C4___,18:05:00,18:05:00,par_5_36,13
5_I13-5_I13_20:25:00_1_96_5__C4___,21:17:00,21:17:00,par_5_84,12
5_I12-5_I12_17:32:00_2_82_5__C4___,18:01:00,18:01:00,par_5_122,7
5_I13-5_I13_05:45:00_1_9_5__C4___,06:37:00,06:37:00,par_5_84,12
5_I12-5_I12_13:45:00_1_57_5__C4___,14:35:00,14:35:00,par_5_15,11
5_I12-5_I12_17:52:00_2_83_5__C4___,18:25:00,18:25:00,par_5_11,8
5_I11-5_I11_11:05:00_1_104_5__C4___,11:19:00,11:19:00,par_5_92,4
5_I13-5_I13_21:32:00_2_105_5__C4___,22:13:00,22:13:00,par_5_93,9
5_I12-5_I12_08:46:00_1_27_5__C4___,09:36:00,09:36:00,par_5_15,11
5_I11-5_I11_06:06:00_2_17_5__C4___,07:04:00,07:04:00,par_5_53,14
5_I12-5_I12_10:52:00_2_42_5__C4___,11:39:00,11:39:00,par_5_43,11
5_I13-5_I13_11:45:00_1_45_5__C4___,12:35:00,12:35:00,par_5_15,11
5_I11-5_I11_20:23:00_1_91_5__C4___,21:15:00,21:15:00,par_5_84,11
5_I13-5_I13_16:45:00_1_75_5__C4___,16:59:00,16:59:00,par_5_92,4
5_I13-5_I13_20:12:00_2_97_5__C4___,20:36:00,20:36:00,par_5_51,6
5_I12-5_I12_16:45:00_1_75_5__C4___,16:59:00,16:59:00,par_5_92,4
5_I13-5_I13_09:25:00_1_31_5__C4___,09:31:00,09:31:00,par_5_36,1
5_I11-5_I11_20:12:00_2_94_5__C4___,20:53:00,20:53:00,par_5_93,9
5_I12-5_I12_19:12:00_2_91_5__C4___,20:10:00,20:10:00,par_5_53,13
5_I12-5_I12_20:52:00_2_101_5__C4___,21:25:00,21:25:00,par_5_11,8
5_I12-5_I12_20:12:00_2_97_5__C4___,20:36:00,20:36:00,par_5_51,6
5_I11-5_I11_09:43:00_2_52_5__C4___,09:50:00,09:50:00,par_5_15,3
5_I13-5_I13_23:30:00_1_112_5__C4___,24:00:00,24:00:00,par_5_122,7
5_I12-5_I12_15:32:00_2_70_5__C4___,16:30:00,16:30:00,par_5_53,14
5_I12-5_I12_10:45:00_1_39_5__C4___,11:20:00,11:20:00,par_5_51,8
5_I13-5_I13_19:34:00_2_93_5__C4___,19:41:00,19:41:00,par_5_15,3
5_I11-5_I11_05:26:00_2_5_5__C4___,05:54:00,05:54:00,par_5_43,6
5_I12-5_I12_12:05:00_1_47_5__C4___,12:31:00,12:31:00,par_5_11,6
5_I11-5_I11_14:21:00_1_56_5__C4___,14:56:00,14:56:00,par_5_51,8
5_I12-5_I12_09:46:00_1_33_5__C4___,10:00:00,10:00:00,par_5_92,4
5_I11-5_I11_19:43:00_2_90_5__C4___,19:50:00,19:50:00,par_5_15,3
5_I11-5_I11_10:52:00_2_105_5__C4___,11:25:00,11:25:00,par_5_11,8
5_I12-5_I12_14:12:00_2_62_5__C4___,14:19:00,14:19:00,par_5_15,3
5_I13-5_I13_05:45:00_1_9_5__C4___,05:54:00,05:54:00,par_5_34,2
5_I12-5_I12_18:24:00_1_84_5__C4___,18:50:00,18:50:00,par_5_11,6
5_I13-5_I13_10:52:00_2_42_5__C4___,11:39:00,11:39:00,par_5_43,11
5_I11-5_I11_20:25:00_2_96_5__C4___,20:38:00,20:38:00,par_5_31,4
5_I12-5_I12_12:12:00_2_50_5__C4___,12:41:00,12:41:00,par_5_122,7
5_I13-5_I13_17:32:00_2_82_5__C4___,18:01:00,18:01:00,par_5_122,7
5_I12-5_I12_05:18:00_1_124_5__C4___,05:27:00,05:27:00,par_5_51,2
5_I13-5_I13_10:24:00_1_37_5__C4___,10:24:00,10:24:00,par_5_53,0
5_I12-5_I12_17:12:00_2_80_5__C4___,18:05:00,18:05:00,par_5_36,13
5_I11-5_I11_09:57:00_2_53_5__C4___,10:10:00,10:10:00,par_5_31,4
5_I12-5_I12_10:32:00_2_40_5__C4___,10:32:00,10:32:00,par_5_4,0
5_I12-5_I12_07:04:00_1_17_5__C4___,07:34:00,07:34:00,par_5_122,7
