COGNOM2,ANY_NAIXEMENT,SEXE,TOTAL
JURADO,2006,H,1
ALTAFULLA,2006,H,1
BANEGAS,2006,H,1
CASTELLS,2006,H,1
SUCARRATS,2006,D,1
SAPERAS,2006,H,1
ILYAS,2006,H,1
CORBERA,2006,H,1
GAGO,2006,H,1
VILLARROEL,2006,H,1
ORDOÑEZ,2006,D,1
TELLEZ,2006,H,1
PRECIADO,2006,H,1
ARENAS,2006,D,1
MARSAN,2006,D,1
DE PEUTER,2006,D,1
SAURA,2006,D,1
CHINCHILLA,2006,D,1
MOR,2006,D,1
LIFANTE,2006,H,1
VILLALBA,2006,H,1
MONTERO,2006,H,1
WIC,2006,H,1
ALGAR,2006,H,1
SEGUES,2006,D,1
PUBILL,2006,D,1
BELLOSO,2006,D,1
TORRALBA,2006,H,1
ESPADA,2006,D,1
PINA,2006,H,1
BOSCH,2006,H,1
SEGUI,2006,H,1
VEGAS,2006,H,1
GHBALOU,2006,D,1
MELIA,2006,H,1
CATLLA,2006,H,1
VIRGILI,2006,D,1
PADILLA,2006,D,1
PEÑATARO,2006,H,1
OLLER,2006,D,1
ALMUDAINA,2006,D,1
BALAGUE,2006,D,1
VALDELVIRA,2006,D,1
RIGOL,2006,H,1
COPOVI,2006,D,1
SENA,2006,H,1
PUIGBO,2006,H,1
SALCEDO,2006,D,1
LAHIGUERA,2006,D,1
CIRERA,2006,H,1
RUEDA,2006,D,1
MONTFORT,2006,D,1
PAREJA,2006,H,1
MÖSER,2006,D,1
TEJERA,2006,D,1
MONELL,2006,H,1
MONTANE,2006,H,1
CHIROLDE,2006,H,1
VILALTA,2006,D,1
PARRAS,2006,D,1
CARRASCO,2006,H,1
SANSON,2006,H,1
BLASCO,2006,H,1
ATENCIA,2006,H,1
CAZORLA,2006,H,1
ABAD,2006,H,1
MARCH,2006,D,1
NICOLAS,2006,H,1
BUSTAMANTE,2006,H,1
BONASTRE,2006,H,1
FRAILE,2006,D,1
TRULLAS,2006,D,1
CARDOZO,2006,D,1
FLORES,2006,D,1
BASTIDA,2006,D,1
STRAUKAITE,2006,D,1
SEGOVIA,2006,H,1
MORILLA,2006,D,1
AMIGO,2006,H,1
BENABARRE,2006,D,1
PINTADO,2006,H,1
COBOS,2006,D,1
GONZALVO,2006,H,1
ZARZOSO,2006,H,1
VARO,2006,D,1
PUENTE,2006,D,1
TOCON,2006,D,1
MANCHA,2006,D,1
LERMA,2006,D,1
VIÑOLAS,2006,H,1
MATARIN,2006,H,1
PORRAS,2006,H,1
JURTICIA,2006,D,1
VARON,2006,H,1
BENET,2006,D,1
MANCHO,2006,H,1
VALERA,2006,H,1
PATSI,2006,D,1
PLANELL,2006,H,1
ARCOS,2006,H,1
HUGUET,2006,D,1
ELIAS,2006,D,1
AMDAL,2006,H,1
ROIG,2006,D,1
TRIAS,2006,D,1
QUINTANILLA,2006,D,1
DEL CORRAL,2006,H,1
OTERO,2006,D,1
BRETONES,2006,D,1
VILLANUEVA,2006,H,1
GONGORA,2006,H,1
PIGRAU,2006,H,1
BIOSCA,2006,D,1
DUEÑAS,2006,D,1
DIATTA,2006,D,1
CAMPILLO,2006,D,1
BOIX,2006,D,1
BUCUR,2006,H,1
TERRON,2006,H,1
BERNAT,2006,D,1
ABAKOUY,2006,D,1
LAGO,2006,H,1
ESTEBAN,2006,D,1
CASTELLS,2006,D,1
VILCHEZ,2006,H,1
SIRVENT,2006,H,1
GRACIANO,2006,D,1
VALERO,2006,D,1
SALGUERO,2006,D,1
ROIG,2006,H,1
BENITEZ,2006,D,1
IBORRA,2006,D,1
GUIRAO,2006,D,1
N,2006,H,1
VILLON,2006,H,1
AVILEZ,2006,D,1
MARQUES,2006,H,1
MARCO,2006,H,1
PLAZA,2006,H,1
BERNABEU,2006,D,1
BARRANCO,2006,D,1
BOUMIR,2006,D,1
ORTEGO,2006,H,1
SAMPER,2006,D,1
ESPINOSA,2006,H,1
INFANTE,2006,H,1
CARRIZO,2006,D,1
PALLERO,2006,D,1
SEGARRA,2006,D,1
BERBEL,2006,H,1
PORTERO,2006,D,1
SAN MARTIN,2006,H,1
MATOS,2006,D,1
PORTALES,2006,H,1
MAXIMO,2006,H,1
GUEVARA,2006,H,1
OLIVE,2006,D,1
CASTELLANOS,2006,H,1
SAEZ,2006,H,1
POLONIO,2006,D,1
SAYAGO,2006,D,1
NOFUENTES,2006,D,1
FILGUEIRA,2006,H,1
GRIFE,2006,H,1
MAZA,2006,D,1
CONDE,2006,D,1
COLOMINAS,2006,H,1
ELIAS,2006,H,1
FORES,2006,H,1
BOTINAS,2006,D,1
MATEU,2006,D,1
BERTRANA,2006,D,1
ANGULO,2006,H,1
KUZNYETSOVA,2006,D,1
MILAN,2006,H,1
CANTU,2006,H,1
ANARTE,2006,H,1
CLIMENT,2006,H,1
UROZ,2006,H,1
TORRICO,2006,D,1
NIUBO,2006,D,1
HERREROS,2006,H,1
MORERA,2006,D,1
CASTELLANO,2006,H,1
LOPEZ PASCA,2006,D,1
CASAS,2006,D,1
BENITEZ,2006,H,1
SZPAK,2006,H,1
URIBE,2006,H,1
ARDILES,2006,H,1
SELMA,2006,H,1
CARREÑO,2006,D,1
FERNÁNDEZ,2006,H,1
FERRE,2006,H,1
BETANCOURT,2006,H,1
CALIZ,2006,D,1
ROSELLO,2006,D,1
GOÑI,2006,D,1
BERDOR,2006,H,1
COLLADO,2006,D,1
GUALOTUNA,2006,H,1
CAMARA,2006,D,1
MONTALBAN,2006,H,1
MINAYA,2006,H,1
TIBURCIO,2006,H,1
RALLO,2006,H,1
HOYOS,2006,D,1
MARROQUIN,2006,H,1
MARCOS,2006,H,1
TORNER,2006,D,1
FONT,2006,D,1
CANET,2006,D,1
LORA,2006,H,1
GAMEZ,2006,D,1
MOJAL,2006,H,1
SARI,2006,H,1
VIVANCO,2006,H,1
VELERO,2006,H,1
LUNA,2006,D,1
NAUDO,2006,H,1
ARRUFAT,2006,H,1
BALLESTER,2006,H,1
OSETE,2006,H,1
ESTEVE,2006,H,1
VILLARREAL,2006,H,1
SILVENTE,2006,D,1
BIELSA,2006,D,1
LORENZO,2006,H,1
GAVILAN,2006,H,1
PINTO,2006,D,1
PADROS,2006,H,1
GAS,2006,H,1
SARLE,2006,D,1
DE LA RESURRECCION,2006,D,1
CORREA,2006,H,1
BACO,2006,H,1
MARIÑO,2006,D,1
DIOS,2006,H,1
JERI,2006,D,1
TORGUET,2006,H,1
CAPARROS,2006,D,1
SERENA,2006,D,1
MIRAPEIX,2006,D,1
OJO,2006,D,1
SALA,2006,D,1
BALLESTEROS,2006,D,1
ESTEVES,2006,H,1
DEFEZ,2006,H,1
ALBERCA,2006,D,1
BAGUE,2006,H,1
GOMEZ DE ORGAZ,2006,H,1
AMARO,2006,H,1
SANS,2006,H,1
ESTEVEZ,2006,D,1
ROSA,2006,D,1
CARDONA,2006,D,1
CEDEÑO,2006,D,1
ARNAL,2006,D,1
SOLER,2006,D,1
TRINIDAD,2006,D,1
SANMARTIN,2006,H,1
MILA,2006,D,1
LITE,2006,H,1
CASCALLO,2006,D,1
LAZARO,2006,D,1
ALJAMA,2006,H,1
RIGUEIRO,2006,H,1
ROSERO,2006,H,1
ESTEBAN,2006,H,1
PRINCEP,2006,D,1
AGUDO,2006,H,1
GRANADA,2006,H,1
VANCELLS,2006,D,1
EL FALLAHI,2006,D,1
NOGALES,2006,D,1
MANCHON,2006,D,1
PARRAGA,2006,H,1
MONTEMAYOR,2006,D,1
BOSCH,2006,D,1
CLAROS,2006,D,1
AMORES,2006,D,1
TRAPERO,2006,D,1
PÉREZ,2006,D,1
LABLANCA,2006,H,1
CARRILLO,2006,D,1
BEVALIENTE,2006,D,1
CARRION,2006,D,1
RUE,2006,D,1
ESCUDERO,2006,H,1
MATHISON,2006,H,1
HINOJOSA,2006,H,1
LAMAS,2006,D,1
REDONDO,2006,D,1
COMAS,2006,H,1
HAYAS,2006,H,1
BARO,2006,D,1
HERAS,2006,H,1
SOLDADO,2006,D,1
COLOMER,2006,H,1
ULLES,2006,D,1
HERRADA,2006,H,1
OLTRA,2006,D,1
TORRENTS,2006,D,1
ESTIVILL,2006,D,1
ARMENGOL,2006,D,1
PEREZ DE BAÑOS,2006,D,1
BERNAD,2006,H,1
VIOLA,2006,H,1
MERCADO,2006,D,1
FERRON,2006,H,1
CARILLO,2006,H,1
OLAIZ,2006,D,1
BORQUE,2006,H,1
BLAZQUEZ,2006,D,1
GALLEGO,2006,H,1
BORREGUERO,2006,D,1
CAMPOS,2006,H,1
CARNE,2006,H,1
PEÑALBA,2006,D,1
ORDOÑO,2006,D,1
ARIS,2006,H,1
PALLAS,2006,H,1
LLUCH,2006,D,1
MARCHAN,2006,H,1
ABEJON,2006,H,1
VIEDMA,2006,D,1
EL IMRANI,2006,D,1
REUS,2006,D,1
PUIGPINOS,2006,H,1
HIBERNON,2006,H,1
DE LA ROSA,2006,H,1
ROMEO,2006,D,1
ALCANTARA,2006,H,1
ESCOBAR,2006,H,1
DENIA,2006,H,1
LLORENS,2006,D,1
PRIEGO,2006,D,1
SANCHO,2006,H,1
AGUIRRE,2006,D,1
BARDES,2006,H,1
TARRASO,2006,D,1
CAMA,2006,H,1
MICHARD,2006,H,1
AVALOS,2006,D,1
ALBIÑANA,2006,D,1
RECHE,2006,H,1
LEPILOV,2006,H,1
PABLOS,2006,D,1
MARGALEF,2006,H,1
ZUGARRAMURDI,2006,H,1
RASCON,2006,D,1
ACOSTA,2006,H,1
APARCERO,2006,H,1
LOMAS,2006,D,1
ORTELLADO,2006,H,1
ELVIRA,2006,D,1
GIJON,2006,D,1
CALVILLO,2006,D,1
UCEDA,2006,H,1
GRIVE,2006,H,1
BERMUDEZ,2006,D,1
FERRAS,2006,H,1
FUERTES,2006,D,1
PEREA,2006,H,1
ALES,2006,H,1
JOYANES,2006,H,1
VILA,2006,H,1
VALLVE,2006,H,1
PAEZ,2006,D,1
ROMEU,2006,H,1
YUS,2006,H,1
FABRE,2006,H,1
VILLARO,2006,H,1
JORDA,2006,D,1
MEDICO,2006,D,1
VENTAYOL,2006,H,1
CAPARROS,2006,H,1
PIÑERO,2006,D,1
FALLAIN,2006,D,1
CARRERAS,2006,H,1
REY,2006,D,1
ENRICH,2006,H,1
PUENTE,2006,H,1
NICOLESCU,2006,D,1
CAZA,2006,D,1
BRUGGIA FREDDO,2006,H,1
JOVANOVICH,2006,D,1
CAMPUZANO,2006,D,1
PADIAL,2006,D,1
SEBASTIA,2006,D,1
ZARCO,2006,H,1
ALBELLA,2006,D,1
REPRESA,2006,D,1
ACEDO,2006,H,1
TORRERO,2006,H,1
FERREIRA,2006,H,1
CAZORLA,2006,D,1
GUILLAMON,2006,D,1
BENITO,2006,D,1
GARCIA MORENO,2006,D,1
CUNILL,2006,D,1
TRAVE,2006,H,1
GADASH,2006,D,1
DE PABLO,2006,H,1
LLOPART,2006,H,1
CLOTET,2006,H,1
TEJADA,2006,D,1
MOSCOSO,2006,H,1
PERARNAU,2006,D,1
ALMENDROS,2006,H,1
FAGES,2006,D,1
BERMEJO,2006,D,1
FUENTES,2006,H,1
CAMI,2006,H,1
GUADIX,2006,D,1
VALLE,2006,H,1
DELIS,2006,D,1
MORAL,2006,D,1
TEULE,2006,D,1
AZNAR,2006,H,1
REVELLES,2006,H,1
CAPELLA,2006,D,1
GUERRERO,2006,D,1
LEON,2006,D,1
BLASCO,2006,D,1
TAALI,2006,D,1
VIÑAS,2006,D,1
MOYANO,2006,D,1
BALLBE,2006,H,1
RICO,2006,H,1
YCART,2006,D,1
FARIÑAS,2006,H,1
QUILON,2006,D,1
MINGUET,2006,D,1
ANGLADA,2006,H,1
GALLARDO,2006,D,1
MARCET,2006,D,1
DINARES,2006,H,1
BONED,2006,D,1
DOÑA,2006,D,1
RESINA,2006,H,1
RUBICHON,2006,D,1
IRIARTE,2006,H,1
COUSTE,2006,H,1
BACHOT,2006,D,1
LUNA,2006,H,1
SOLVAS,2006,H,1
FUNES,2006,D,1
SANTORO,2006,H,1
ALCALDE,2006,H,1
HANNOUTI,2006,D,1
LUENGO,2006,D,1
PRADAS,2006,H,1
PASTOR,2006,H,1
LOUREDA,2006,H,1
CASABON,2006,H,1
CAMPILLOS,2006,H,1
BARRERA,2006,D,1
PERALTA,2006,D,1
HURTADO,2006,D,1
MARI,2006,D,1
PEDREGOSA,2006,H,1
GIL,2006,D,1
AÑON,2006,D,1
CASTELAR,2006,H,1
BONET,2006,H,1
CAMPMANY,2006,D,1
LATORRE,2006,H,1
CABRATOSA,2006,D,1
BERJAGA,2006,D,1
AVALOS,2006,H,1
MUOT,2006,D,1
MORA,2006,H,1
MASSEGU,2006,H,1
VALLCANERA,2006,H,1
LAJE,2006,H,1
VILLENA,2006,D,1
ALBA,2006,H,1
LEYVA,2006,H,1
ANASTACIO,2006,D,1
CODINA,2006,D,1
JUNCO,2006,D,1
COPETE,2006,D,1
PAJARES,2006,D,1
CABRERIZO,2006,H,1
JULIAN,2006,H,1
GIRONA,2006,D,1
FRIAS,2006,D,1
FO,2006,H,1
PRADERA,2006,D,1
VARGAS,2006,D,1
LEIVA,2006,H,1
MESA,2006,H,1
BALDELLOU,2006,H,1
ALBAREDA,2006,H,1
PELEGRINA,2006,D,1
ARJONA,2006,D,1
COLMENARES,2006,H,1
ARCUSA,2006,H,1
MORCUENDE,2006,H,1
AMPURDANES,2006,D,1
ALBA,2006,D,1
SEPULVEDA,2006,H,1
RIBERA,2006,D,1
ASENSIO,2006,D,1
PALLARES,2006,H,1
GRACIA,2006,D,1
ARROYO,2005,D,3
CAMAFLOR,2006,H,1
DOYA,2006,H,1
ESTAUN,2006,H,1
BORS,2006,D,1
ALGABA,2006,D,1
SOMOYA,2006,D,1
APARICIO,2006,H,1
TORT,2006,D,1
MARGINET,2006,H,1
VANCELLS,2006,H,1
ADELL,2006,H,1
MARTINEZ,2005,D,41
GARCIA,2005,H,38
MARTINEZ,2005,H,35
GARCIA,2005,D,33
LOPEZ,2005,D,31
SANCHEZ,2005,H,29
LOPEZ,2005,H,24
GONZALEZ,2005,H,22
SANCHEZ,2005,D,20
PEREZ,2005,H,18
PEREZ,2005,D,18
RODRIGUEZ,2005,D,18
RUIZ,2005,H,18
JIMENEZ,2005,H,17
RODRIGUEZ,2005,H,16
GONZALEZ,2005,D,14
FERNANDEZ,2005,D,13
HERNANDEZ,2005,H,13
NAVARRO,2005,D,13
MORALES,2005,D,12
GOMEZ,2005,H,12
JIMENEZ,2005,D,10
MARTIN,2005,D,10
DIAZ,2005,D,10
RUIZ,2005,D,10
ORTIZ,2005,H,9
MORENO,2005,D,9
FERNANDEZ,2005,H,8
TORRES,2005,D,8
MOLINA,2005,D,8
MORENO,2005,H,7
SERRANO,2005,D,7
GOMEZ,2005,D,7
RAMIREZ,2005,H,7
HERNANDEZ,2005,D,6
CASTRO,2005,D,6
FLORES,2005,H,6
MUÑOZ,2005,H,6
MORALES,2005,H,6
MARIN,2005,H,6
MOLINA,2005,H,6
GIL,2005,D,6
MUÑOZ,2005,D,5
RAMOS,2005,H,5
RAMIREZ,2005,D,5
CARMONA,2005,D,5
CORTES,2005,D,5
PUIG,2005,D,5
MARQUEZ,2005,H,5
CASTILLO,2005,H,5
ROMERO,2005,H,5
FONT,2005,H,5
ALONSO,2005,H,5
GIMENEZ,2005,D,5
MOYA,2005,D,5
CARRETERO,2005,H,5
PARRA,2005,H,4
CRUZ,2005,D,4
VELA,2005,H,4
DOMINGO,2005,D,4
TORRES,2005,H,4
MARTI,2005,H,4
CABALLERO,2005,H,4
RAMOS,2005,D,4
ALONSO,2005,D,4
GIL,2005,H,4
RIVAS,2005,H,4
HIDALGO,2005,D,4
MARQUEZ,2005,D,4
COMELLAS,2005,H,4
LEON,2005,D,4
ROMERO,2005,D,4
MENDEZ,2005,D,4
DELGADO,2005,D,4
MARTIN,2005,H,4
ROLDAN,2005,H,4
DOMINGUEZ,2005,H,4
MAGAÑA,2005,H,4
ORTEGA,2005,H,4
SEGURA,2005,H,4
NAVARRO,2005,H,4
NUÑEZ,2005,H,4
DIAZ,2005,H,4
CASTILLA,2005,H,3
ARJONA,2005,D,3
BENITO,2005,H,3
SOLER,2005,D,3
BLANCO,2005,H,3
ROJAS,2005,D,3
HIDALGO,2005,H,3
EXPOSITO,2005,D,3
ALVAREZ,2005,D,3
GALVEZ,2005,D,3
CALLEJA,2005,H,3
VALVERDE,2005,D,3
LUQUE,2005,D,3
VIDAL,2005,D,3
ORTEGA,2005,D,3
MARTOS,2005,H,3
GIMENEZ,2005,H,3
SORIANO,2005,H,3
FRANCO,2005,H,3
GUTIERREZ,2005,D,3
SEGURA,2005,D,3
AYALA,2005,H,3
PEÑA,2005,D,3
MALDONADO,2005,H,3
EXPOSITO,2005,H,3
AGUILERA,2005,H,3
REYES,2005,D,3
TORRELLA,2005,H,3
GARRIDO,2005,D,3
SOLER,2005,H,3
PAGES,2005,D,3
DOMENECH,2005,D,3
JURADO,2005,D,3
UBACH,2005,D,3
LAO,2005,H,3
DELGADO,2005,H,3
URBANO,2005,H,3
FUENTES,2005,H,3
FLORES,2005,D,3
SERRANO,2005,H,3
SALMERON,2005,D,3
ESCUDERO,2005,D,3
FERRER,2005,H,3
VALLEJO,2005,H,2
ALARCON,2005,D,2
GUILLEN,2005,D,2
ARTES,2005,H,2
CALVET,2005,H,2
POLO,2005,D,2
BARRAGAN,2005,H,2
AMAT,2005,D,2
MONTOYA,2005,D,2
CALVO,2005,D,2
MONFORTE,2005,H,2
GALVEZ,2005,H,2
VARGAS,2005,D,2
JUAREZ,2005,H,2
ESCUDE,2005,D,2
HINOJOSA,2005,D,2
HERRADA,2005,H,2
GRAU,2005,H,2
DE OLEO,2005,D,2
PLAZA,2005,H,2
CASTILLO,2005,D,2
REQUENA,2005,D,2
SORIANO,2005,D,2
ORTIZ,2005,D,2
ESPINOSA,2005,D,2
ANGLES,2005,H,2
COSTA,2005,H,2
UROZ,2005,H,2
MERINO,2005,D,2
ROCA,2005,D,2
LINARES,2005,H,2
BALDERAS,2005,D,2
BANQUE,2005,H,2
NOGALES,2005,H,2
VERA,2005,H,2
GUIL,2005,D,2
MERINO,2005,H,2
NUÑEZ,2005,D,2
VILLAR,2005,H,2
TARRES,2005,H,2
SORIA,2005,H,2
COLOMER,2005,D,2
BAUTISTA,2005,H,2
COLLADO,2005,H,2
TORO,2005,H,2
AYMERICH,2005,H,2
OSUNA,2005,D,2
VALLS,2005,H,2
BARROSO,2005,D,2
CARRILLO,2005,H,2
SOLANO,2005,D,2
ALARCON,2005,H,2
ESPINAGOSA,2005,D,2
SANTOS,2005,H,2
ANTOLI,2005,D,2
VILA,2005,D,2
ROVIRA,2005,D,2
POZO,2005,D,2
BADIA,2005,H,2
PASTOR,2005,D,2
FALCES,2005,H,2
GARZON,2005,H,2
DEL AGUILA,2005,D,2
ESTRELLA,2005,H,2
COLLADO,2005,D,2
MULLOR,2005,D,2
FOLCH,2005,H,2
TORRALBO,2005,H,2
FONT,2005,D,2
SALAZAR,2005,H,2
ALMENARA,2005,H,2
PADILLA,2005,D,2
VALDERRAMA,2005,D,2
CUENCA,2005,D,2
ARANDA,2005,H,2
FUNES,2005,H,2
AGUILERA,2005,D,2
ALCAZAR,2005,D,2
MARAÑON,2005,D,2
ULLES,2005,D,2
MARIN,2005,D,2
IBARRA,2005,H,2
LARA,2005,D,2
ROCA,2005,H,2
GALLARDO,2005,H,2
SAEZ,2005,H,2
TORRAS,2005,H,2
ALMIRALL,2005,H,2
ROJAS,2005,H,2
QUIROS,2005,H,2
OCHOA,2005,H,2
ROSA,2005,D,2
GANCHOZO,2005,D,2
ROLDAN,2005,D,2
JARA,2005,H,2
DATZIRA,2005,H,2
CARRETERO,2005,D,2
ROVIRA,2005,H,2
MOYA,2005,H,2
FIGUERAS,2005,H,2
PUIG,2005,H,2
MONTSERRAT,2005,H,2
CARNE,2005,D,2
PANADES,2005,H,2
PINA,2005,H,2
SILVA,2005,D,2
CAMACHO,2005,H,2
HERRERO,2005,D,2
VICIANA,2005,D,2
PONCE,2005,D,2
SERRA,2005,H,2
SANTOS,2005,D,2
RISQUEZ,2005,H,2
VAZQUEZ,2005,D,2
VIDAL,2005,H,2
CARMONA,2005,H,2
SALAZAR,2005,D,2
DE MIGUEL,2005,H,2
LINARES,2005,D,2
VAZQUEZ,2005,H,2
VALBUENA,2005,D,2
LEON,2005,H,2
GUIU,2005,D,2
LÓPEZ,2005,D,2
BENITO,2005,D,2
COBOS,2005,D,2
MASANA,2005,D,2
CORDERO,2005,D,2
DURAN,2005,H,2
HERRERA,2005,H,2
LEAL,2005,H,2
TROIANO,2005,H,2
BOLANCE,2005,H,2
SUAREZ,2005,D,2
LIGERO,2005,D,2
BLANCH,2005,D,2
LARA,2005,H,2
CAZORLA,2005,H,2
NAVAJAS,2005,H,2
ARENAS,2005,D,2
MONTORO,2005,H,2
CIRERA,2005,H,2
NIETO,2005,H,2
MEDINA,2005,D,2
LAFORET,2005,D,2
ARROYO,2005,H,2
ESTEVE,2005,H,2
PALMA,2005,H,2
PEÑA,2005,H,2
VALLS,2005,D,2
CHAMORRO,2005,H,2
CLEMENTE,2005,H,2
CAMACHO,2005,D,2
SALVADOR,2005,D,2
CANO,2005,D,2
MELLADO,2005,D,2
ROSELL,2005,H,2
HUALPA,2005,H,2
CARDENAS,2005,D,2
MONTAÑEZ,2005,D,2
CASTRO,2005,H,2
VALVERDE,2005,H,2
CORREDERA,2005,H,2
MULLORT,2005,D,2
BORREGO,2005,D,2
CASAS,2005,H,2
SANJUAN,2005,D,2
PARTIDA,2005,D,2
MATARIN,2005,H,2
BARON,2005,D,2
CAMUÑA,2005,D,2
ABAD,2005,D,2
GUILA,2005,D,2
SANTIAGO,2005,H,2
BORRELL,2005,D,2
BALLESTEROS,2005,H,2
SALA,2005,H,2
PARDO,2005,D,2
SALLES,2005,D,2
EL BOUANANI,2005,H,2
GORDILLO,2005,D,2
MENDEZ,2005,H,2
AMATE,2005,H,2
GRAS,2005,H,2
CRUZ,2005,H,2
RIOS,2005,D,2
MILLAN,2005,H,1
YEGUAS,2005,D,1
SERRA,2005,D,1
EXPOSITOS,2005,D,1
NOGUER,2005,D,1
ROMA,2005,H,1
MORA,2005,H,1
MERCADO,2005,D,1
LLAMAS,2005,D,1
MONLLOR,2005,D,1
ESTOPIÑA,2005,H,1
LOBREGAT,2005,D,1
MERCADE,2005,D,1
GEIS,2005,D,1
LUNA,2005,D,1
TORO,2005,D,1
LLOPIS,2005,H,1
RADO,2005,H,1
VITURTIA,2005,H,1
SERVETO,2005,H,1
ESCUIN,2005,H,1
CAMPILLO,2005,D,1
CARDONA,2005,H,1
MULERO,2005,D,1
GENE,2005,D,1
MENDOZA,2005,H,1
SANCHON,2005,D,1
MARTINS,2005,H,1
MARTINS,2005,D,1
PUJANTE,2005,D,1
BARCENA,2005,D,1
HATERO,2005,D,1
MONFORT,2005,H,1
AGUSTI,2005,H,1
MOREIRA,2005,H,1
NOVELLA,2005,H,1
FO,2005,H,1
PANADES,2005,D,1
COLOMES,2005,D,1
DOMINGUEZ,2005,D,1
ZOYO,2005,H,1
JULIAN,2005,H,1
CONTRERAS,2005,D,1
CASTILLA,2005,D,1
SERNA,2005,D,1
GUANTE,2005,D,1
VIRGIL,2005,D,1
BLANES,2005,H,1
UREÑA,2005,H,1
RIBE,2005,D,1
BARBADO,2005,H,1
MONES,2005,H,1
HOSTALET,2005,H,1
CACERES,2005,D,1
CERRUDO,2005,H,1
BRAVO,2005,D,1
IZQUIERDO,2005,H,1
AMARILLA,2005,H,1
ARIZA,2005,D,1
LANZAS,2005,D,1
VALERA,2005,H,1
TORRIJOS,2005,H,1
OLIVA,2005,D,1
ESPINAL,2005,D,1
SALDARRIAGA,2005,D,1
JAMA,2005,D,1
RUFO,2005,D,1
FITE,2005,H,1
CAMPOS,2005,D,1
AGUILAR,2005,D,1
FOLCH,2005,D,1
CANCELO,2005,H,1
TARAZONA,2005,H,1
MOREY,2005,D,1
RIBES,2005,H,1
CANDEL,2005,D,1
LORES,2005,D,1
ANGULLO,2005,D,1
JUSTES,2005,H,1
ALEMAN,2005,D,1
PALA,2005,D,1
ESPINOSA,2005,H,1
DUAL,2005,H,1
GAVARRON,2005,H,1
SOLERA,2005,H,1
CALERO,2005,D,1
MARGARIT,2005,D,1
CIRERA,2005,D,1
LORENZO,2005,H,1
CODINA,2005,H,1
RESTOY,2005,D,1
CARNICERO,2005,D,1
ARIZA,2005,H,1
IA,2005,H,1
BIOSCA,2005,H,1
MONTIEL,2005,H,1
CASTEJON,2005,D,1
TAYLOR,2005,H,1
EL GHARS,2005,D,1
COMAS,2005,H,1
RIBERA,2005,H,1
CUGUERO,2005,H,1
LANDRY,2005,D,1
HERREROS,2005,H,1
SAENZ,2005,D,1
ORMAECHEA,2005,H,1
LOPO,2005,H,1
OMA,2005,D,1
JURADO,2005,H,1
CAMARERO,2005,H,1
FERREIRA,2005,D,1
ROJANO,2005,D,1
MUÑOZ DE LEON,2005,H,1
ATENCIA,2005,H,1
GABARRI,2005,H,1
ALCARRIA,2005,D,1
AMIDO,2005,H,1
MARMOL,2005,H,1
MARAÑON,2005,H,1
ESPEJO,2005,D,1
VEGAS,2005,D,1
PASCUAL,2005,D,1
IRURTIA,2005,D,1
PARRILLA,2005,H,1
GAMOT,2005,D,1
MURIANA,2005,H,1
DURAN,2005,D,1
MASSAGUE,2005,H,1
AGUILAR,2005,H,1
SARMIENTO,2005,D,1
CAÑAMERO,2005,D,1
BERGARA,2005,H,1
CHICANO,2005,D,1
BUJALANCE,2005,D,1
HARO,2005,H,1
DE ARCOS,2005,H,1
GORRO,2005,D,1
FLIX,2005,D,1
MINA,2005,H,1
ELVIRA,2005,D,1
QUIROZ,2005,D,1
ROMAY,2005,H,1
PACHAO,2005,H,1
QUIROS,2005,D,1
REINA,2005,H,1
SANCHIS,2005,H,1
CERVERA,2005,D,1
CORPAS,2005,D,1
CABRERA,2005,D,1
VICO,2005,D,1
ALCOBERRO,2005,H,1
FAJARDO,2005,H,1
PUIGCARBO,2005,H,1
VELASCO,2005,H,1
RIEGO,2005,D,1
ARAGONES,2005,H,1
LLADO,2005,D,1
PORCAR,2005,H,1
VALERO,2005,H,1
VELAZQUEZ,2005,D,1
XAMPENY,2005,H,1
TALLON,2005,D,1
MELO,2005,D,1
LOPERA,2005,H,1
FIGUERAS,2005,D,1
VILLAR,2005,D,1
ORTUÑO,2005,D,1
VIUDEZ,2005,H,1
GRIFOLL,2005,D,1
GAMALERO,2005,H,1
SEISDEDOS,2005,H,1
ESPELLETA,2005,H,1
ALCON,2005,D,1
CHANQUE,2005,H,1
CORTES,2005,H,1
GARCIA OBLEDO,2005,H,1
VERDOS,2005,D,1
DALMAU,2005,H,1
HUECAS,2005,D,1
PICO,2005,H,1
GALLARDO,2005,D,1
CHICA,2005,D,1
AGAPITO,2005,D,1
CORDOBA,2005,H,1
COLS,2005,D,1
CAPELLAN,2005,D,1
ALFONSO,2005,H,1
BERNADAS,2005,H,1
CERDÁ,2005,H,1
TINOCO,2005,H,1
AMO,2005,H,1
AGUDO,2005,H,1
DIGON,2005,D,1
GUARDIOLA,2005,H,1
PUJOL,2005,D,1
JORDI,2005,H,1
ALIAGA,2005,D,1
CRESPO,2005,H,1
MOUMEN,2005,H,1
JUS,2005,D,1
MAS,2005,H,1
ESTEVE,2005,D,1
PINO,2005,D,1
LERA,2005,H,1
UBACH,2005,H,1
VALENCIA,2005,D,1
MAJDOUBI,2005,D,1
MADUEÑO,2005,H,1
GRUNERT,2005,H,1
TRAPERO,2005,D,1
CARRO,2005,H,1
EUSEBIO,2005,D,1
DAHMI,2005,D,1
SABATER,2005,H,1
MOLINER,2005,D,1
