COGNOM1,ANY_NAIXEMENT,SEXE,TOTAL
CHAVEZ,2010,D,1
MARGALEF,2010,H,1
COZAC,2010,H,1
HERRERA,2010,D,1
POLO,2010,D,1
BAGANI,2010,D,1
ANTONIO,2010,D,1
MBOW,2010,H,1
STROE,2010,D,1
GNOUMOU,2010,D,1
ENGUIX,2010,H,1
ZUÑIGA,2010,D,1
ZAPATA,2010,H,1
PADRO,2010,D,1
FERRON,2010,H,1
AMSSIH,2010,H,1
CANTERO,2010,D,1
PANTAIA,2010,H,1
MAHYAOUI,2010,D,1
EL AADSI,2010,H,1
GABELA,2010,D,1
AMBROJO,2010,D,1
MAS,2010,D,1
RHOUNI,2010,D,1
BOUJNANI,2010,H,1
SATORRAS,2010,D,1
CAMPS,2010,H,1
BOUTHAROUIT,2010,D,1
BALESTEGUI,2010,D,1
SANCHO,2010,D,1
ASSARAR,2010,D,1
ORRIOLS,2010,D,1
VARO,2010,H,1
LEAL,2010,D,1
YESTE,2010,H,1
LUIS,2010,D,1
IMUNGA,2010,H,1
SOCIATS,2010,H,1
MIROSA,2010,H,1
KALALA,2010,H,1
TREJO,2010,H,1
PADILLO,2010,H,1
YANEZ,2010,H,1
EL OUAZZANI,2010,D,1
MIGUEL,2010,D,1
BOADA,2010,D,1
BLANCO,2010,H,1
KROMBI,2010,D,1
HERVIAS,2010,D,1
EL HAYOUNI,2010,H,1
BARRERA,2010,H,1
OCHOA,2010,D,1
AKAYOUR,2010,D,1
CHAT,2010,D,1
NEVADO,2010,D,1
PICH,2010,H,1
PORRAS,2010,H,1
QUIROZ,2010,H,1
BOIX,2010,H,1
BASURTO,2010,D,1
EVAGELIO,2010,H,1
CAMPANO,2010,H,1
URDANIGO,2010,D,1
MONTANER,2010,H,1
DIOS,2010,H,1
EL MOUSSAOUI,2010,H,1
CAMPA,2010,H,1
MERCADAL,2010,H,1
OSUNA,2010,H,1
SIROSHTAN,2010,D,1
FACHE,2010,H,1
VILA,2010,H,1
TRIGELL,2010,H,1
CAZORLA,2010,D,1
MINGUET,2010,H,1
MARTOS,2010,D,1
PIÑA,2010,H,1
PALOMO,2010,D,1
VALLE,2010,H,1
MONJE,2010,H,1
BURGOS,2010,D,1
DEVIS,2010,D,1
GIRBES,2010,H,1
BERMAN,2010,D,1
INSAUSTI,2010,H,1
JORNET,2010,H,1
DANILCHUK,2010,H,1
KHALED,2010,H,1
NIETO,2010,D,1
ACUÑA,2010,H,1
EL HASSNAOUI,2010,H,1
GILI,2010,D,1
BERMUDEZ,2010,D,1
MESRAR,2010,H,1
MONTES,2010,H,1
CUNILL,2010,D,1
COZAR,2010,H,1
GERRILLA,2010,H,1
TAILANI,2010,H,1
BENALLALA,2010,H,1
RISQUEZ,2010,D,1
CHARROUT,2010,D,1
CARRETERA,2010,H,1
CAVIA,2010,H,1
FORNIELES,2010,D,1
HACHEM,2010,H,1
VEGA,2010,D,1
TARES,2010,D,1
CARDENAS,2010,D,1
EL HICHOU,2010,D,1
EL AIDI,2010,H,1
GAYA,2010,H,1
FRANCH,2010,H,1
PALENCIANO,2010,D,1
EL GUAYOUZI,2010,D,1
MIRANDA,2010,D,1
MORATO,2010,D,1
EL ATTAK,2010,H,1
RETAMERO,2010,H,1
LAVADO,2010,H,1
GARRETAS,2010,D,1
CAPEL,2010,D,1
BOULBAN,2010,H,1
NAVALES,2010,D,1
HABOUBA,2010,D,1
BERREZOUK,2010,H,1
SAHRIR,2010,D,1
DATZIRA,2010,D,1
MONTOSA,2010,H,1
ARMENGOL,2010,H,1
MORUECO,2010,D,1
TUDO,2010,H,1
FRIH,2010,D,1
BAHALOU,2010,H,1
REDONDO,2010,H,1
CHAER,2010,H,1
MAILLO,2010,H,1
REYANE,2010,D,1
EL GAZI,2010,H,1
MOLDOVAN,2010,D,1
TORCAL,2010,H,1
FONT,2010,H,1
RAFFO,2010,H,1
RUBIO,2010,H,1
EL YOUNOUSSI,2010,H,1
AFAILAL,2010,D,1
CLARES,2010,D,1
CASAJUANA,2010,H,1
BERENSTEIN,2010,H,1
LEIVA,2010,D,1
LECHHEB,2010,H,1
HERAS,2010,D,1
JACOB,2010,D,1
GARRETA,2010,H,1
AGUAYO,2010,H,1
HAYAS,2010,H,1
AMACHOU,2010,D,1
PASAN,2010,D,1
FELANI,2010,H,1
FORTE,2010,D,1
SARAGURO,2010,D,1
ROUROU,2010,D,1
EL GHZAWI,2010,D,1
ZEMMATE,2010,H,1
AMOROS,2010,H,1
RIOS,2010,H,1
ALTISENCH,2010,H,1
BALLESTER,2010,H,1
OLMO,2010,H,1
BLANDON,2010,H,1
CORCOLES,2010,H,1
EL ABBADY,2010,H,1
BENHALIMA,2010,D,1
EL GUERRAB,2010,D,1
ASSALA,2010,H,1
BOADA,2010,H,1
LINDE,2010,H,1
CASTRO,2010,H,1
RIMOLA,2010,D,1
TORRECILLAS,2010,D,1
LAAMOURI,2010,H,1
SELVA,2010,H,1
SORNOZA,2010,H,1
NIGROU,2010,D,1
EL HACHHAB,2010,H,1
ALLALI,2010,D,1
ESPINOZA,2010,D,1
VALBUENA,2010,H,1
FORNAS,2010,H,1
EL GOURCHE,2010,D,1
FIGUEIRAS,2010,D,1
CAMACHO,2010,H,1
TIRADO,2010,H,1
GALLEGO,2010,D,1
ASSARAR,2010,H,1
LAGHMAOUI,2010,H,1
ABANADES,2010,H,1
MARCOS,2010,H,1
CARLES,2010,D,1
CORREDERA,2010,H,1
MARRUFO,2010,H,1
TORRELLA,2010,D,1
VALLS,2010,H,1
MOSCARDO,2010,H,1
EL FARKH,2010,H,1
DOYA,2010,D,1
SONERA,2010,D,1
CHAKRI,2010,D,1
PUBILL,2010,H,1
EL KHARRAZ,2010,H,1
ALBAITAR,2010,H,1
BEN YAMOUN,2010,H,1
ROLDAN,2010,H,1
TAJNY,2010,H,1
SEGOVIA,2010,H,1
BELAOUNI,2010,D,1
YEBARI,2010,H,1
COCERA,2010,H,1
HAJJI,2010,D,1
ACEDO,2010,D,1
ASENSIO,2010,H,1
OULAD SAID,2010,H,1
ATILI,2010,D,1
SOTO,2010,H,1
PRIEGO,2010,H,1
PHALL,2010,D,1
TAGER,2010,H,1
GIMENEZ,2010,D,1
FUENTES,2010,D,1
AMSIH,2010,H,1
ESCORTELL,2010,H,1
CHECA,2010,D,1
MONAR,2010,H,1
CHARIF,2010,D,1
BRIA,2010,H,1
ALARCON,2010,H,1
BARUA,2010,D,1
BLADAS,2010,D,1
CABA,2010,H,1
MOREY,2010,D,1
VICIANA,2010,H,1
KALEB,2010,D,1
FORNE,2010,H,1
EL MRINI,2010,H,1
RODRIGUES,2010,H,1
AHNIBIZ,2010,H,1
CISNEROS,2010,H,1
GRAUPERA,2010,D,1
ZAROUAL,2010,H,1
URBINA,2010,D,1
LOURRADI,2010,D,1
ECHOCRI,2010,D,1
TRILLA,2010,D,1
RAMON,2010,D,1
KATSARSKA,2010,D,1
ARCOS,2010,H,1
ZEROUAL,2010,D,1
EL HAIK,2010,D,1
TIBURCIO,2010,D,1
GABARRE,2010,H,1
PEDRAGOSA,2010,H,1
RETAMAR,2010,H,1
PUEBLA,2010,H,1
EL HAOUZI,2010,H,1
FORCADELL,2010,H,1
MARTELO,2010,H,1
LAOUINE,2010,H,1
CHAHMOT,2010,H,1
EL KIHEL,2010,D,1
MOROS,2010,H,1
VENTURA,2010,D,1
JELTI,2010,D,1
BUENAÑO,2010,D,1
GUELL,2010,H,1
SOLE,2010,H,1
EL GHAFKI,2010,D,1
IKIR,2010,H,1
SAIZ,2010,D,1
ALCAZAR,2010,D,1
ALABALL,2010,H,1
PEDROSA,2010,H,1
CABEZA,2010,D,1
ABILLAR,2010,H,1
SCHWARTZ,2010,D,1
AZIZI,2010,H,1
KRAIMI,2010,H,1
ARROYO,2010,D,1
POLEY,2010,H,1
CATENA,2010,D,1
BALLBE,2010,H,1
BOUCHRIT,2010,D,1
VELA,2010,H,1
LONDOÑO,2010,D,1
ZHANG,2010,D,1
SELLARES,2010,D,1
KHAYAT,2010,H,1
GAZQUEZ,2010,D,1
PATLLE,2010,D,1
BELLAUBI,2010,H,1
KHADIRI,2010,H,1
LEON,2010,D,1
SANDEZ,2010,D,1
TORRELLA,2010,H,1
KOUIRA,2010,D,1
NHIRI,2010,D,1
BOIXADERA,2010,D,1
SEBAHI,2010,H,1
GUINART,2010,D,1
BELKHIR,2010,D,1
TAKHARIFA,2010,H,1
BAIDAN,2010,D,1
OLIVARES,2010,H,1
FALQUES,2010,H,1
MASSO,2010,D,1
GRIFOLL,2010,D,1
LMAKHROUT,2010,D,1
FABREGAT,2010,D,1
MITJAVILA,2010,D,1
RASSAN,2010,H,1
BARRANCO,2010,H,1
ZRAIDI,2010,H,1
TONIDANDEL,2010,D,1
ESPAÑOL,2010,H,1
NFINAF,2010,H,1
CARO,2010,H,1
VALDERRAMA,2010,H,1
PICAZO,2010,D,1
EL BOUKHARI,2010,H,1
RIBERA,2010,H,1
BOUFELJA,2010,D,1
SALLES,2010,H,1
JARA,2010,D,1
MADICO,2010,D,1
ABELLA,2010,D,1
GRAPI,2010,H,1
BRUGUERAS,2010,H,1
GALEA,2010,D,1
LOBON,2010,H,1
JUANICH,2010,H,1
ARAROU EL AMRANI,2010,H,1
ESTRADA,2010,D,1
AMIZIAN,2010,H,1
PALTOR,2010,H,1
ROMA,2010,D,1
CABRERA,2010,H,1
EL KHAIT,2010,H,1
BARRIOS,2010,D,1
ARROB,2010,D,1
VASQUEZ,2010,H,1
EL YOUNOSSI,2010,D,1
DIA,2010,D,1
LORENZO,2010,D,1
PEIRO,2010,D,1
ACHECO,2010,D,1
LAAGUILI,2010,H,1
MIÑO,2010,H,1
KUSHNYEROV,2010,H,1
TRAPOTE,2010,D,1
SOUTO,2010,H,1
BELMONTE,2010,H,1
BELADEL,2010,H,1
HAMMAN,2010,D,1
SANGERMAN,2010,H,1
GRIÑON,2010,H,1
COLLADO,2010,D,1
YANEZ,2010,D,1
CARRILLO,2010,D,1
HAJI,2010,H,1
MIRALLES,2010,D,1
BOUKHNOUZ,2010,H,1
EL ATTAK,2010,D,1
SAMPER,2010,D,1
EL CHERGUI,2010,H,1
SAHAKYAN,2010,D,1
SELMA,2010,H,1
BROTO,2010,D,1
FORRELLAT,2010,D,1
COLLANTES,2010,H,1
SIRGADO,2010,H,1
URRUTIA,2010,D,1
EL BOUYANI,2010,D,1
AYNE,2010,H,1
JING,2010,D,1
ZOUITER,2010,H,1
VILLAGRASA,2010,D,1
BRASO,2010,H,1
CARBO,2010,D,1
ROYO,2010,H,1
CALLEJON,2010,D,1
HSSINA,2010,H,1
SOTELO,2010,H,1
VACA,2010,D,1
CALVACHE,2010,D,1
MARINO,2010,D,1
EL GUENOUNI,2010,D,1
ANI,2010,H,1
DIAZ PEÑALVER,2010,D,1
TITOS,2010,D,1
MOLET,2010,H,1
GABIN,2010,D,1
BINTI ZAINUL,2010,D,1
AZNAL,2010,D,1
CUESTA,2010,H,1
RAKOUCH,2010,D,1
TURRO,2010,D,1
DRAMMEH,2010,D,1
BARROS,2010,D,1
EL MANSOURI,2010,D,1
BAILI,2010,D,1
AVILES,2010,H,1
IZQUIERDO,2010,D,1
EDO,2010,H,1
MUZAS,2010,H,1
CHEN,2010,D,1
RISQUEZ,2010,H,1
MIRALLES,2010,H,1
CARREÑO,2010,D,1
CAPDEVILA,2010,H,1
PRESA,2010,D,1
EL HAIRECH,2010,H,1
JORDAN,2010,D,1
AUHAMMI,2010,D,1
LATORRE,2010,D,1
BAREA,2010,D,1
CODO,2010,H,1
DIME,2010,H,1
SICILIA,2010,D,1
MEJIAS,2010,H,1
ALMANSA,2010,H,1
LUENGO,2010,H,1
GRIGUER,2010,D,1
CHIDI,2010,D,1
MAGHOUALI,2010,H,1
FAUQUET,2010,D,1
SARR,2010,H,1
COSTA,2010,D,1
IRAZOLA,2010,H,1
PAWLONKA,2010,H,1
COLL,2010,D,1
VALENZUELA,2010,D,1
CHHAIMA,2010,D,1
SHU AIBI,2010,H,1
PRATS,2010,D,1
AMRANI BOUKHOBZA,2010,H,1
CAMPAÑA,2010,H,1
ES SABBANE,2010,D,1
DJALO,2010,H,1
LLOBREGAT,2010,H,1
OUBAAZOUZ,2010,H,1
TORRAS,2010,H,1
TRIKI,2010,D,1
ALBORES,2010,D,1
CHAMORRO,2010,D,1
FLAMINGO,2010,D,1
FARRAN,2010,H,1
ROQUE,2010,H,1
CELIS,2010,D,1
AMIJEIRAS,2010,D,1
CHARRI,2010,H,1
YE,2010,D,1
OUAZZANI TAIBI,2010,H,1
HAMIDOUN,2010,H,1
CALABUIG,2010,H,1
ESTELLE,2010,D,1
BOIXADOS,2010,D,1
SORT,2010,H,1
BOLIART,2010,D,1
GAYE,2010,D,1
GUERRAS,2010,D,1
GAÑET,2010,H,1
HABLILI,2010,H,1
MAGHICH,2010,H,1
BATISTE,2010,D,1
YANG,2010,H,1
RAFFO,2010,D,1
GHAZI,2010,H,1
RODA,2010,H,1
PUNSOLA,2010,D,1
LIEBANAS,2010,H,1
FERRE,2010,H,1
CHOUIRDI,2010,H,1
ERRAMDI,2010,H,1
HAIMEUR,2010,D,1
SMIT,2010,D,1
LAALAITI,2010,D,1
AL KARAH,2010,H,1
ASUNCION,2010,D,1
EL COUDRI,2010,H,1
EL ACHOUCH,2010,D,1
BARROUHOU,2010,H,1
VELASQUEZ,2010,D,1
TAPIA,2010,H,1
REDONDO,2010,D,1
AKHROUF,2010,D,1
AOUATTAH,2010,H,1
MATAS,2010,H,1
TROYA,2010,D,1
CUADRA,2010,D,1
PLANAS,2010,H,1
ESPINOSA,2010,H,1
ALEGRE,2010,H,1
ORTS,2010,D,1
ZOUID,2010,D,1
BOUHOUDA,2010,H,1
EL HAMAM,2010,H,1
ARISTIQUI,2010,H,1
BAZURTO,2010,H,1
BOIXADERA,2010,H,1
PUIGARNAU,2010,D,1
ALCANTARA,2010,H,1
UROZ,2010,H,1
AHMIDA,2010,D,1
RAPIZZA,2010,H,1
GHANOU,2010,H,1
MTALSSI,2010,H,1
GARRABOU,2010,H,1
SAIZAR,2010,D,1
BOUALALA,2010,D,1
IDDAR,2010,H,1
ARENAS,2010,H,1
SAMANIEGO,2010,D,1
PLUTECKI,2010,H,1
SERRAT,2010,D,1
BALAFQUIH,2010,H,1
DIOUF,2010,D,1
EL KHSSIM,2010,H,1
OWA,2010,D,1
NAJIMI,2010,D,1
CARMONA,2010,D,1
CITRARO,2010,D,1
CONSTENLA,2010,H,1
AJBIR,2010,H,1
PUJOL,2010,D,1
BERTRAN,2010,D,1
AMI,2010,H,1
TORRUELLA,2010,H,1
TEJEDOR,2010,H,1
MUNERA,2010,H,1
GAMEZ,2010,D,1
CUENCA,2010,H,1
REILOBA,2010,H,1
PUIGANTELL,2010,D,1
DUFOR,2010,H,1
LASRI,2010,D,1
ABGHI,2010,D,1
EZZAHRANI,2010,H,1
MOGHNI,2010,D,1
GEORGE,2010,H,1
ZAEME,2010,H,1
PATRONI,2010,H,1
GILLUE,2010,H,1
RIBAS,2010,D,1
CAÑASVERAS,2010,H,1
KHIRANI,2010,H,1
GUARIN,2010,D,1
CABRE,2010,H,1
DEHAIBAR,2010,D,1
ROLON,2010,D,1
DALI,2010,H,1
ES SAGGAD,2010,D,1
YAHYAOUI,2010,D,1
AFKIRI,2010,H,1
MONTOYA,2010,H,1
SEQUERA,2010,H,1
CHALKHA,2010,H,1
ASPIAZU,2010,H,1
MARAVER,2010,H,1
CATEDRA,2010,H,1
EL HAUZI,2010,H,1
SILLERO,2010,D,1
VILLANUEVA,2010,H,1
EBUERA,2010,H,1
EL FAOUZE,2010,D,1
MALDONADO,2010,D,1
MARRON,2010,D,1
NADALES,2010,H,1
RIAHI,2010,H,1
GRANOLLERS,2010,D,1
RODELAS,2010,H,1
HASSANI,2010,H,1
ORDEIX,2010,D,1
GIJON,2010,D,1
BOVEN,2010,D,1
CATALAN,2010,H,1
GUILLEN,2010,D,1
GIRALDEZ,2010,H,1
MORAN,2010,D,1
CHAPARRO,2010,D,1
FURIO,2010,H,1
BOUSSAID,2010,D,1
ROBLEDO,2010,H,1
EL ABDOUNI,2010,D,1
TRULLAS,2010,H,1
SAHRANE,2010,H,1
FARRES,2010,D,1
EL KHADIRI,2010,D,1
BOIRA,2010,D,1
ADANEGBE,2010,D,1
ANDRES,2010,D,1
BELTRAN,2010,H,1
VAL,2010,D,1
LINARES,2010,D,1
SIDORENKO,2010,H,1
L HALOUI,2010,D,1
PABLOS,2010,H,1
CUNILLERA,2010,D,1
ZAKOUR,2010,H,1
CORNEJO,2010,H,1
SOCIAS,2010,H,1
REDDAD,2010,D,1
HORCAS,2010,H,1
ZAKAN,2010,H,1
BENLAFKEH,2010,D,1
TRIAS,2010,D,1
MONFORT,2010,H,1
SGUIAR LHAMDANI,2010,D,1
BOUSSEKOUM,2010,H,1
EROS,2010,D,1
VILLAR,2010,H,1
LLOP,2010,H,1
EL MESBAHI,2010,H,1
BRAUN,2010,H,1
REUS,2010,D,1
REPISO,2010,D,1
NAJIB,2010,D,1
CARPIO,2010,D,1
TELLO,2010,H,1
YASSIN,2010,H,1
JORDAN,2010,H,1
CABRERIZO,2010,H,1
PRAT,2010,D,1
PACHON,2010,D,1
ZOUKRI,2010,D,1
HAMMANOU,2010,H,1
CATALA,2010,H,1
HAMMADA,2010,D,1
VIZUETE,2010,H,1
RESTREPO,2010,H,1
CANO,2010,D,1
SOTO,2010,D,1
SABAOUNI,2010,H,1
TEJADA,2010,D,1
PEÑATARO,2010,H,1
CURTO,2010,H,1
MEJIAS,2010,D,1
DAOUED,2010,H,1
NEGROU,2010,H,1
MAHMOUDI,2010,H,1
VILAR,2010,H,1
BOUAGFA,2010,H,1
EL BACHA,2010,D,1
ROSSINYOL,2010,D,1
EL KANFOUDI,2010,H,1
ROBEA,2010,D,1
ESPINAL,2010,D,1
OLI,2010,D,1
CAMPRUBI,2010,D,1
PEIRO,2010,H,1
REIG,2010,H,1
LAKHIAL,2010,D,1
SALBI,2010,H,1
RIHI,2010,H,1
HERNAN,2010,D,1
SANTANA,2010,H,1
CHOUJAA,2010,H,1
BRUNET,2010,H,1
HERRADOR,2010,H,1
SANCHIZ,2010,H,1
TAIBI,2010,H,1
MERA,2010,H,1
DOUNANI,2010,D,1
LOZANO,2010,D,1
FALGUERA,2010,D,1
NOUYNOU,2010,D,1
OCAÑA,2010,H,1
ANTUÑEZ,2010,D,1
BEN EL FASSI,2010,D,1
OBIOLS,2010,D,1
PERIAGO,2010,D,1
TENA,2010,D,1
CLAVIJO,2010,H,1
PALOMERA,2010,H,1
GRANOLLERS,2010,H,1
LLARGUES,2010,D,1
HIBATAKKAL,2010,D,1
POZO,2010,D,1
DOMENECH,2010,D,1
ABAKHA,2010,D,1
RARE,2010,H,1
RUBIA,2010,H,1
CAVIA,2010,D,1
MAILOUD,2010,D,1
FLORIDO,2010,H,1
BELGARTIT,2010,H,1
SALLES,2010,D,1
SAMANI,2010,D,1
EL ALIOUI,2010,H,1
PARETS,2010,H,1
MULERO,2010,D,1
CODER,2010,D,1
MBAYE,2010,D,1
MATA,2010,H,1
AIDOUN,2010,D,1
JOVE,2010,H,1
EL LAGHDAS,2010,H,1
BASAGAÑAS,2010,D,1
EL BOUANANI,2010,D,1
MIGUELES,2010,D,1
PRIEGO,2010,D,1
ALCAIDE,2010,D,1
ESCUTE,2010,D,1
KRIDID,2010,H,1
GIUFFRE,2010,D,1
SERENO,2010,H,1
BELHANI,2010,D,1
COBLES,2010,D,1
COUIRA,2010,H,1
ENGUIX,2010,D,1
ANGUITA,2010,D,1
MANONELLES,2010,D,1
GUERRAM,2010,D,1
BORDAS,2010,H,1
GUIMERA,2010,D,1
ROSEL,2010,D,1
IAMANDI,2010,H,1
CEDEÑO,2010,D,1
TELLO,2010,D,1
HASSANI,2010,D,1
BOU,2010,D,1
ASSAIDI,2010,D,1
NAMAY,2010,D,1
PICAS,2010,D,1
BLANES,2010,D,1
ROPERO,2010,H,1
EL KOULI,2010,D,1
BATI,2010,D,1
RIVES,2010,D,1
BORDA,2010,H,1
KOUJ,2010,D,1
KANE,2010,D,1
NOUSSI,2010,H,1
VEÑASCO,2010,D,1
LEIVA,2010,H,1
COROLEU,2010,H,1
EZ ZAHRI,2010,H,1
EL KANTAOUY,2010,H,1
LOABAR,2010,D,1
LAJARA,2010,H,1
DEBBOUN,2010,D,1
BARRIO,2010,D,1
EDDOUKANI,2010,H,1
REFAA,2010,D,1
EL HAMMOUTI,2010,H,1
BAIDAN,2010,H,1
REGADERA,2010,H,1
MATTO,2010,D,1
IGLESIAS,2010,D,1
CALVENTE,2010,H,1
BOT,2010,D,1
VILLALONA,2010,D,1
EL MARRAKCHI,2010,H,1
AHAUZI,2010,D,1
CHARCO,2010,D,1
EL KIRRA,2010,H,1
PRECIADO,2010,H,1
RIERA,2010,D,1
AGUERA,2010,H,1
BENKHALEQ,2010,D,1
LARSEN,2010,D,1
COMAS,2010,H,1
RIVERA,2010,D,1
LECOR,2010,H,1
BELRIFIA,2010,D,1
ZOUKRI,2010,H,1
DIOP,2010,D,1
STILO,2010,H,1
VASCO,2010,H,1
CLEMENTE,2010,D,1
VIDAÑA,2010,D,1
SERRES,2010,D,1
LOPO,2010,H,1
OLEA,2010,H,1
IURIAN,2010,H,1
MAILLO,2010,D,1
DIARRA,2010,H,1
KARAM,2010,D,1
CANALEJO,2010,H,1
EL BAYDA,2010,D,1
RETAMERO,2010,D,1
FINS,2010,H,1
KHAJJOU,2010,D,1
FEZAKA,2010,D,1
RAMIRO,2010,H,1
LOMAS,2010,H,1
GADI,2010,H,1
DA SILVA,2010,H,1
JO,2010,D,1
PAÑART,2010,H,1
JALES,2010,H,1
EL HANBETTE,2010,D,1
EL OUAHRANI,2010,H,1
ASSIFAR,2010,D,1
NIANG,2010,H,1
PELAEZ,2010,D,1
HAIMOUD,2010,H,1
AMPOSTA,2010,D,1
MONTENEGRO,2010,D,1
MAGAÑA,2010,D,1
LAMRIBIH,2010,H,1
MARULANDA,2010,H,1
BUSQUE,2010,D,1
EL AMRI,2010,D,1
BRACAMONTE,2010,D,1
MUÑIZ,2010,D,1
AZZIA,2010,H,1
LLIBRE,2010,D,1
ORTUÑO,2010,H,1
DOVAL,2010,H,1
GELIS,2010,D,1
BOUHRAZA,2010,D,1
VILLAGRASA,2010,H,1
VARO,2010,D,1
RIVAS,2010,H,1
CORP,2010,H,1
TOUZANI,2010,H,1
CHICA,2010,H,1
PLONIO,2010,D,1
FREIJO,2010,D,1
CAMARASA,2010,H,1
MANEUS,2010,H,1
MAILOUD,2010,H,1
SALLENT,2010,D,1
LINDAO MENDEZ,2010,D,1
DOMENECH,2010,H,1
BERNABEU,2010,D,1
BERNAOUI,2010,D,1
ROUIMI,2010,D,1
MGUIRHA,2010,D,1
FALL,2010,D,1
SOY,2010,D,1
NDAO,2010,H,1
ZHELANOVA,2010,D,1
IRURTIA,2010,D,1
STET,2010,H,1
VALENTIN,2010,H,1
CARDENAS,2010,H,1
CLARA,2010,H,1
LAHMIM,2010,H,1
EL KAISSOUMI,2010,H,1
VALDIVIA,2010,D,1
EL FAHIL,2010,H,1
REZZOUK,2010,H,1
BESEKU,2010,H,1
FRAIHA,2010,H,1
CORRAL,2010,D,1
ZAOUJAL,2010,H,1
VAREA,2010,D,1
GHONA,2010,H,1
HERRERA,2010,H,1
MOUDANE,2010,H,1
EL COR,2010,H,1
MOLINS,2010,H,1
VINUESA,2010,D,1
ANDREU,2010,H,1
AHSIUEN,2010,D,1
LLIBRE,2010,H,1
LATORRE,2010,H,1
PAVON,2010,H,1
DURAN,2010,D,1
SALA,2010,H,1
GAY,2010,D,1
BEARDO,2010,H,1
SUAREZ,2010,H,1
GALVAN,2010,H,1
MARCOS,2010,D,1
HILALI,2010,D,1
EL KHADIRI,2010,H,1
BLAS,2010,D,1
CRUZ,2010,H,1
POMAROL,2010,D,1
BIDART,2010,D,1
CAMERO,2010,H,1
GIBERT,2010,H,1
JIBOU,2010,H,1
STEENBERGEN,2010,H,1
HLAILA,2010,H,1
BENAISSA,2010,H,1
OCHOA,2010,H,1
MALLORQUI,2010,H,1
MORCILLO,2010,H,1
TOUARSSI,2010,H,1
BEN AMAR,2010,D,1
SOLANELLAS,2010,D,1
BERTRAN,2010,H,1
MARTIL,2010,D,1
MATARIN,2010,D,1
LLUCH,2010,H,1
MEMBRIVES,2010,D,1
KLEIN,2010,D,1
AMANTE,2010,D,1
RAOUAZ,2010,H,1
GAFFA,2010,D,1
SORLOZANO,2010,H,1
BERENGUER,2010,H,1
DU,2010,H,1
ESTRADA,2010,H,1
BABIO,2010,H,1
GOPAR,2010,H,1
TEIXIDO,2010,H,1
SGHIAR,2010,H,1
MAGDALENO,2010,H,1
DAVI,2010,D,1
BERNAD,2010,H,1
FARRIOLS,2010,D,1
CAMI,2010,D,1
ZEKRI,2010,H,1
SALAZAR,2010,H,1
DAHAK,2010,H,1
GUAMIS,2010,H,1
ESCOLA,2010,H,1
QUIÑONEZ,2010,H,1
MURILLO,2010,H,1
SOLIS,2010,D,1
MORTE,2010,D,1
OUADAN,2010,H,1
LAGUNA,2010,H,1
MARCUAL,2010,D,1
AFTAT,2010,H,1
VIVANCOS,2010,H,1
PERDOMO,2010,D,1
STEFAN,2010,H,1
EL MADDAHI,2010,D,1
PAMIES,2010,H,1
RICART,2010,H,1
EL KOUCHE,2010,H,1
GUGLIELMINO,2010,H,1
CEINOS,2010,H,1
PIWOWARSKA,2010,D,1
MOTA,2010,H,1
HERRADA,2010,D,1
ZANON,2010,H,1
MONTERO,2010,H,1
CARNE,2010,D,1
DAOUDI,2010,D,1
COUNDOUL,2010,D,1
LAOUAT,2010,D,1
LIN,2010,H,1
OUHSSINE,2010,H,1
VIÑALS,2010,H,1
MOSQUERA,2010,D,1
VENTURA,2010,H,1
EL HARRAK,2010,D,1
EOIH,2010,H,1
EL HADDAR,2010,D,1
LAKH,2010,D,1
LUGRIN,2010,H,1
MARRAKCHI,2010,D,1
MILOUDI,2010,H,1
MOROCHO,2010,H,1
COMA,2010,D,1
RAMADA,2010,H,1
BALLESTEROS,2010,H,1
AGUILERA,2010,H,1
ELAMRANI,2010,H,1
BENAMMAR,2010,D,1
AL BINI,2010,D,1
LAOUAJ,2010,D,1
ROUROU,2010,H,1
GORDILLO,2010,D,1
CANALETA,2010,H,1
NIEVA,2010,H,1
DUBA,2010,D,1
ABILLAR,2010,D,1
SAURA,2010,H,1
AHANNOUK,2010,H,1
DOCET,2010,H,1
PALASI,2010,D,1
FERRERO,2010,D,1
ARGUESO,2010,D,1
GRANADOS,2010,D,1
CANTON,2010,D,1
BAKKALI,2010,D,1
LAMPURLANES,2010,D,1
ROVIRA,2010,H,1
LAZARO,2010,D,1
CASAS,2010,H,1
ECHARRI,2010,H,1
SANTIAGO,2010,H,1
GOUAIRA,2010,H,1
EL HACHMI,2010,D,1
MARCET,2010,D,1
KOUBAA,2010,H,1
RIGAA,2010,H,1
VALCARCEL,2010,H,1
YOUNOUSS,2010,H,1
HARBIL,2010,D,1
SAADOUNI,2010,D,1
OUCHETTOUH,2010,H,1
OLLER,2010,D,1
JARAMILLO,2010,H,1
SALVANY,2010,D,1
VERGARA,2010,H,1
ARANJUELO,2010,D,1
MERABETT,2010,H,1
FERNADEZ,2010,H,1
AROLA,2010,D,1
MALLORQUI,2010,D,1
ADIN,2010,D,1
CHARCO,2010,H,1
EL OULIAD,2010,H,1
YERROU,2010,D,1
CARDIEL,2010,D,1
OLLE,2010,D,1
ACEVEDO,2010,D,1
ALSINA,2010,D,1
VILLALON,2010,H,1
MORAL,2010,H,1
NEDONI,2010,H,1
DUAL,2010,H,1
BENHAMED,2010,D,1
