DATA_REFERENCIA,MUNICIPI_PROCE_DESTI,PROVINCIA_PROCE_DESTI,TIPUS_MOVIMENT,POBLACIO
2017,PARETS DEL VALLÈS             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,PIERA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,PINEDA DE MAR                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,POLINYÀ                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,PONTONS                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,PREMIÀ DE MAR                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2017,PUIG-REIG                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,RAJADELL                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,RELLINARS                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,14
2017,RIPOLLET                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,24
2017,RUBÍ                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,119
2017,SABADELL                      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,175
2017,SALLENT                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT ADRIÀ DE BESÒS           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2017,SANT ANDREU DE LA BARCA       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,SANT BOI DE LLOBREGAT         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,17
2017,SANT CELONI                   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,SANT CLIMENT DE LLOBREGAT     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT CUGAT DEL VALLÈS         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,68
2017,SANT FELIU DE LLOBREGAT       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2017,SANT FOST DE CAMPSENTELLES    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT FRUITÓS DE BAGES         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT JOAN DE VILATORRADA      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT JOAN DESPÍ               ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2017,SANT JUST DESVERN             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT LLORENÇ SAVALL           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,SANT PERE DE RIBES            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,6
2017,SANT PERE DE RIUDEBITLLES     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,SANT QUIRZE DE BESORA         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,SANT QUIRZE DEL VALLÈS        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,32
2017,SANT QUIRZE SAFAJA            ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT SADURNÍ D ANOIA          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,SANT VICENÇ DE CASTELLET      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2017,SANT VICENÇ DE MONTALT        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANT VICENÇ DELS HORTS        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,SANTA COLOMA DE GRAMENET      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,18
2017,SANTA EULÀLIA DE RONÇANA      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SANTA MARGARIDA DE MONTBUI    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,SANTA MARIA DE PALAUTORDERA   ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2017,SANTA PERPÈTUA DE MOGODA      ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2017,SENTMENAT                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,8
2017,SEVA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,SITGES                        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,SORA                          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,SÚRIA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,10
2017,TALAMANCA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,TIANA                         ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,TORDERA                       ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,TORRELLES DE FOIX             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,TORRELLES DE LLOBREGAT        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,ULLASTRELL                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,21
2017,VACARISSES                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,84
2017,VALLIRANA                     ,BARCELONA,ALTA PER IMMIGRACIÓ           ,3
2017,VIC                           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,VILADECANS                    ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2017,VILADECAVALLS                 ,BARCELONA,ALTA PER IMMIGRACIÓ           ,63
2017,VILAFRANCA DEL PENEDÈS        ,BARCELONA,ALTA PER IMMIGRACIÓ           ,2
2017,VILANOVA DEL CAMÍ             ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,VILANOVA DEL VALLÈS           ,BARCELONA,ALTA PER IMMIGRACIÓ           ,4
2017,VILANOVA I LA GELTRÚ          ,BARCELONA,ALTA PER IMMIGRACIÓ           ,14
2017,VILASSAR DE DALT              ,BARCELONA,ALTA PER IMMIGRACIÓ           ,7
2017,VILASSAR DE MAR               ,BARCELONA,ALTA PER IMMIGRACIÓ           ,1
2017,ABRERA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,AGUILAR DE SEGARRA            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,ALELLA                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,ARENYS DE MAR                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,ARENYS DE MUNT                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,ARGENTONA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2017,AVINYONET DEL PENEDÈS         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,BADALONA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,22
2017,BADIA DEL VALLÈS              ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2017,BAGÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,BALENYÀ                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,BARBERÀ DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2017,BARCELONA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,256
2017,BERGA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2017,BIGUES I RIELLS               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,CALDES DE MONTBUI             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,CALELLA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CALLÚS                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CANET DE MAR                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CANOVELLES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,CÀNOVES I SAMALÚS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CAPELLADES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,CARDONA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CASSERRES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,CASTELLAR DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2017,CASTELLBELL I EL VILAR        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2017,CASTELLBISBAL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2017,CASTELLDEFELS                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2017,CASTELLET I LA GORNAL         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CASTELLGALÍ                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2017,CASTELLTERÇOL                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,CENTELLES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,CERCS                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CERDANYOLA DEL VALLÈS         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2017,COLLBATÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CORBERA DE LLOBREGAT          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,CORNELLÀ DE LLOBREGAT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,9
2017,CUBELLES                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2017,EL PONT DE VILOMARA I ROCAFORT,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,EL PRAT DE LLOBREGAT          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,ESPARREGUERA                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,FOGARS DE LA SELVA            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,GAVÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2017,GRANOLLERS                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2017,IGUALADA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2017,LA LLAGOSTA                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,LA PALMA DE CERVELLÓ          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,LA ROCA DEL VALLÈS            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,L AMETLLA DEL VALLÈS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,LES FRANQUESES DEL VALLÈS     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,L HOSPITALET DE LLOBREGAT     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,22
2017,MALGRAT DE MAR                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,MANRESA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,21
2017,MARTORELLES                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,MATADEPERA                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,51
2017,MATARÓ                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,7
2017,MOIÀ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,MOLINS DE REI                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,MOLLET DEL VALLÈS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,11
2017,MONISTROL DE CALDERS          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,MONISTROL DE MONTSERRAT       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,MONTCADA I REIXAC             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,8
2017,MONTMELÓ                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,MURA                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,NAVARCLES                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,ÒDENA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,OLESA DE MONTSERRAT           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2017,ÒRRIUS                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,PALLEJÀ                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,PARETS DEL VALLÈS             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,PERAFITA                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,PIERA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2017,PINEDA DE MAR                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,POLINYÀ                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,PREMIÀ DE DALT                ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,RAJADELL                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,RELLINARS                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2017,RIPOLLET                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,18
2017,RUBÍ                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,69
2017,SABADELL                      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,96
2017,SALLENT                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,SANT ADRIÀ DE BESÒS           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANT ANDREU DE LA BARCA       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,SANT BARTOMEU DEL GRAU        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANT BOI DE LLOBREGAT         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,10
2017,SANT CELONI                   ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANT CUGAT DEL VALLÈS         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,51
2017,SANT FELIU DE CODINES         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2017,SANT FELIU DE LLOBREGAT       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2017,SANT JOAN DESPÍ               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,SANT JUST DESVERN             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,4
2017,SANT LLORENÇ D HORTONS        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,SANT PERE DE RIBES            ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,SANT QUIRZE DE BESORA         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANT QUIRZE DEL VALLÈS        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,27
2017,SANT SADURNÍ D ANOIA          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANT SALVADOR DE GUARDIOLA    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANT VICENÇ DE CASTELLET      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2017,SANT VICENÇ DE TORELLÓ        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANT VICENÇ DELS HORTS        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,SANTA COLOMA DE GRAMENET      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,15
2017,SANTA EULÀLIA DE RONÇANA      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANTA MARGARIDA DE MONTBUI    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANTA MARGARIDA I ELS MONJOS  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SANTA PERPÈTUA DE MOGODA      ,BARCELONA,BAIXA PER EMIGRACIÓ           ,6
2017,SENTMENAT                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,SITGES                        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,SÚRIA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,TALAMANCA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,TIANA                         ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,TONA                          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,TORDERA                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,3
2017,TORELLÓ                       ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,TORRELLES DE LLOBREGAT        ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,ULLASTRELL                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,18
2017,VACARISSES                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,73
2017,VALLGORGUINA                  ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,VALLIRANA                     ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,VIC                           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,VILADECANS                    ,BARCELONA,BAIXA PER EMIGRACIÓ           ,5
2017,VILADECAVALLS                 ,BARCELONA,BAIXA PER EMIGRACIÓ           ,68
2017,VILANOVA DEL CAMÍ             ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,VILANOVA DEL VALLÈS           ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,VILANOVA I LA GELTRÚ          ,BARCELONA,BAIXA PER EMIGRACIÓ           ,2
2017,VILASSAR DE MAR               ,BARCELONA,BAIXA PER EMIGRACIÓ           ,1
2017,BARAKALDO                     ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2017,BILBAO                        ,BISCAIA,ALTA PER IMMIGRACIÓ           ,9
2017,LEIOA                         ,BISCAIA,ALTA PER IMMIGRACIÓ           ,1
2017,DURANGO                       ,BISCAIA,BAIXA PER EMIGRACIÓ           ,1
2017,BURGOS                        ,BURGOS,ALTA PER IMMIGRACIÓ           ,1
2017,BURGOS                        ,BURGOS,BAIXA PER EMIGRACIÓ           ,1
2017,CORIA                         ,CACERES,ALTA PER IMMIGRACIÓ           ,1
2017,NUÑOMORAL                     ,CACERES,ALTA PER IMMIGRACIÓ           ,1
2017,VILLANUEVA DE LA VERA         ,CACERES,ALTA PER IMMIGRACIÓ           ,1
2017,VILLA DEL CAMPO               ,CACERES,BAIXA PER EMIGRACIÓ           ,1
2017,ALGECIRAS                     ,CADIS,ALTA PER IMMIGRACIÓ           ,1
2017,ARCOS DE LA FRONTERA          ,CADIS,ALTA PER IMMIGRACIÓ           ,1
2017,CÁDIZ                         ,CADIS,ALTA PER IMMIGRACIÓ           ,1
2017,CHICLANA DE LA FRONTERA       ,CADIS,ALTA PER IMMIGRACIÓ           ,1
2017,EL PUERTO DE SANTA MARÍA      ,CADIS,ALTA PER IMMIGRACIÓ           ,2
2017,SAN FERNANDO                  ,CADIS,ALTA PER IMMIGRACIÓ           ,4
2017,ALGECIRAS                     ,CADIS,BAIXA PER EMIGRACIÓ           ,3
2017,CÁDIZ                         ,CADIS,BAIXA PER EMIGRACIÓ           ,3
2017,EL PUERTO DE SANTA MARÍA      ,CADIS,BAIXA PER EMIGRACIÓ           ,1
2017,JEREZ DE LA FRONTERA          ,CADIS,BAIXA PER EMIGRACIÓ           ,1
2017,UBRIQUE                       ,CADIS,BAIXA PER EMIGRACIÓ           ,1
2017,CAMARGO                       ,CANTABRIA,ALTA PER IMMIGRACIÓ           ,3
2017,LAREDO                        ,CANTABRIA,ALTA PER IMMIGRACIÓ           ,2
2017,SANTANDER                     ,CANTABRIA,ALTA PER IMMIGRACIÓ           ,2
2017,CAMARGO                       ,CANTABRIA,BAIXA PER EMIGRACIÓ           ,1
2017,LOS CORRALES DE BUELNA        ,CANTABRIA,BAIXA PER EMIGRACIÓ           ,1
2017,SANTANDER                     ,CANTABRIA,BAIXA PER EMIGRACIÓ           ,3
2017,SELAYA                        ,CANTABRIA,BAIXA PER EMIGRACIÓ           ,1
2017,ALCALÀ DE XIVERT              ,CASTELLO,ALTA PER IMMIGRACIÓ           ,3
2017,BORRIANA/BURRIANA             ,CASTELLO,ALTA PER IMMIGRACIÓ           ,1
2017,CASTELLÓN DE LA PLANA/CASTELLÓ,CASTELLO,ALTA PER IMMIGRACIÓ           ,4
2017,CINCTORRES                    ,CASTELLO,ALTA PER IMMIGRACIÓ           ,1
2017,ONDA                          ,CASTELLO,ALTA PER IMMIGRACIÓ           ,1
2017,ALBOCÀSSER                    ,CASTELLO,BAIXA PER EMIGRACIÓ           ,1
2017,BENICARLÓ                     ,CASTELLO,BAIXA PER EMIGRACIÓ           ,1
2017,CASTELLÓN DE LA PLANA/CASTELLÓ,CASTELLO,BAIXA PER EMIGRACIÓ           ,1
2017,PENÍSCOLA/PEÑÍSCOLA           ,CASTELLO,BAIXA PER EMIGRACIÓ           ,3
2017,VINARÒS                       ,CASTELLO,BAIXA PER EMIGRACIÓ           ,4
2017,CEUTA                         ,CEUTA,ALTA PER IMMIGRACIÓ           ,3
2017,CEUTA                         ,CEUTA,BAIXA PER EMIGRACIÓ           ,1
2017,ALCOBA                        ,CIUDAD REAL,ALTA PER IMMIGRACIÓ           ,1
2017,BOLAÑOS DE CALATRAVA          ,CIUDAD REAL,ALTA PER IMMIGRACIÓ           ,2
2017,CIUDAD REAL                   ,CIUDAD REAL,ALTA PER IMMIGRACIÓ           ,1
2017,DAIMIEL                       ,CIUDAD REAL,ALTA PER IMMIGRACIÓ           ,2
2017,TOMELLOSO                     ,CIUDAD REAL,BAIXA PER EMIGRACIÓ           ,1
2017,ALCANTUD                      ,CONCA,ALTA PER IMMIGRACIÓ           ,1
2017,POZOAMARGO                    ,CONCA,ALTA PER IMMIGRACIÓ           ,2
2017,BUJALANCE                     ,CORDOBA,ALTA PER IMMIGRACIÓ           ,1
2017,CARCABUEY                     ,CORDOBA,ALTA PER IMMIGRACIÓ           ,2
2017,CÓRDOBA                       ,CORDOBA,ALTA PER IMMIGRACIÓ           ,3
2017,LA RAMBLA                     ,CORDOBA,ALTA PER IMMIGRACIÓ           ,1
2017,NUEVA CARTEYA                 ,CORDOBA,ALTA PER IMMIGRACIÓ           ,1
2017,CÓRDOBA                       ,CORDOBA,BAIXA PER EMIGRACIÓ           ,1
2017,MONTILLA                      ,CORDOBA,BAIXA PER EMIGRACIÓ           ,4
2017,PALMA DEL RÍO                 ,CORDOBA,BAIXA PER EMIGRACIÓ           ,1
2017,A CORUÑA                      ,"CORUNYA, LA",ALTA PER IMMIGRACIÓ           ,2
2017,CAMARIÑAS                     ,"CORUNYA, LA",ALTA PER IMMIGRACIÓ           ,1
2017,CARBALLO                      ,"CORUNYA, LA",ALTA PER IMMIGRACIÓ           ,1
2017,FERROL                        ,"CORUNYA, LA",ALTA PER IMMIGRACIÓ           ,2
2017,ARTEIXO                       ,"CORUNYA, LA",BAIXA PER EMIGRACIÓ           ,4
2017,CULLEREDO                     ,"CORUNYA, LA",BAIXA PER EMIGRACIÓ           ,1
2017,BANYOLES                      ,GIRONA,ALTA PER IMMIGRACIÓ           ,1
2017,BEGUR                         ,GIRONA,ALTA PER IMMIGRACIÓ           ,1
2017,BLANES                        ,GIRONA,ALTA PER IMMIGRACIÓ           ,3
2017,CADAQUÉS                      ,GIRONA,ALTA PER IMMIGRACIÓ           ,1
2017,CALDES DE MALAVELLA           ,GIRONA,ALTA PER IMMIGRACIÓ           ,3
2017,CALONGE                       ,GIRONA,ALTA PER IMMIGRACIÓ           ,3
2017,CASTELL-PLATJA D ARO          ,GIRONA,ALTA PER IMMIGRACIÓ           ,2
