DATA_REFERENCIA,DISTRICTE,BARRI,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,POBLACIO
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,LUGO,2
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,LLEIDA,7
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,LLEO,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,MADRID,10
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,MALAGA,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,MURCIA,2
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ORENSE,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,OSCA,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,PALENCIA,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,"PALMAS, LAS",1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,"RIOJA, LA",1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SALAMANCA,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SANTA CRUZ DE TENERIFE,1
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SARAGOSSA,4
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,SEVILLA,4
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,TARRAGONA,11
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,TOLEDO,3
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,VALENCIA,10
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,VALLADOLID,3
2016,DISTRICTE 3,CAN PALET                     ,ESPANYA                       ,ZAMORA,1
2016,DISTRICTE 3,CAN PALET                     ,"ESTATS UNITS D AMÈRICA, ELS   ", ,3
2016,DISTRICTE 3,CAN PALET                     ,FRANÇA                        , ,8
2016,DISTRICTE 3,CAN PALET                     ,GUATEMALA                     , ,2
2016,DISTRICTE 3,CAN PALET                     ,HONDURES                      , ,11
2016,DISTRICTE 3,CAN PALET                     ,ITÀLIA                        , ,10
2016,DISTRICTE 3,CAN PALET                     ,LETÒNIA                       , ,1
2016,DISTRICTE 3,CAN PALET                     ,"MARROC, EL                    ", ,31
2016,DISTRICTE 3,CAN PALET                     ,MÈXIC                         , ,3
2016,DISTRICTE 3,CAN PALET                     ,NICARAGUA                     , ,1
2016,DISTRICTE 3,CAN PALET                     ,"PAÏSOS BAIXOS, ELS            ", ,3
2016,DISTRICTE 3,CAN PALET                     ,"PAKISTAN, EL                  ", ,3
2016,DISTRICTE 3,CAN PALET                     ,"PARAGUAI, EL                  ", ,1
2016,DISTRICTE 3,CAN PALET                     ,"PERÚ, EL                      ", ,2
2016,DISTRICTE 3,CAN PALET                     ,PORTUGAL                      , ,2
2016,DISTRICTE 3,CAN PALET                     ,"REGNE UNIT, EL                ", ,6
2016,DISTRICTE 3,CAN PALET                     ,"REPÚBLICA DOMINICANA, LA      ", ,13
2016,DISTRICTE 3,CAN PALET                     ,ROMANIA                       , ,4
2016,DISTRICTE 3,CAN PALET                     ,"SENEGAL, EL                   ", ,16
2016,DISTRICTE 3,CAN PALET                     ,SÍRIA                         , ,1
2016,DISTRICTE 3,CAN PALET                     ,SUÏSSA                        , ,1
2016,DISTRICTE 3,CAN PALET                     ,TURQUIA                       , ,1
2016,DISTRICTE 3,CAN PALET                     ,"URUGUAI, L                    ", ,1
2016,DISTRICTE 3,CAN PALET                     ,VENEÇUELA                     , ,17
2016,DISTRICTE 3,CAN PALET                     ,XILE                          , ,3
2016,DISTRICTE 3,CAN PALET                     ,"XINA, LA                      ", ,3
2016,DISTRICTE 3,CAN PALET II                  ,ALEMANYA                      , ,1
2016,DISTRICTE 3,CAN PALET II                  ,"EQUADOR, L                    ", ,1
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       , ,34
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,BARCELONA,21
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,GIRONA,1
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,GUIPUSCOA,1
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,LLEIDA,6
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,MALAGA,1
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,MURCIA,1
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,SALAMANCA,1
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,SEVILLA,1
2016,DISTRICTE 3,CAN PALET II                  ,ESPANYA                       ,TARRAGONA,1
2016,DISTRICTE 3,CAN PALET II                  ,"MARROC, EL                    ", ,2
2016,DISTRICTE 3,CAN PALET II                  ,MOLDÀVIA                      , ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,"ARGENTINA, L                  ", ,2
2016,DISTRICTE 3,CAN PARELLADA                 ,"BRASIL, EL                    ", ,4
2016,DISTRICTE 3,CAN PARELLADA                 ,COLÒMBIA                      , ,2
2016,DISTRICTE 3,CAN PARELLADA                 ,CUBA                          , ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,EL SALVADOR                   , ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       , ,180
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,ALACANT,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,ALBACETE,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,ALMERIA,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,BADAJOZ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,BARCELONA,124
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,BISCAIA,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,CADIS,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,CASTELLO,4
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,CORDOBA,3
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,GIRONA,10
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,GRANADA,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,ILLES BALEARS,6
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,MADRID,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,MALAGA,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,MURCIA,2
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,OSCA,4
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,PONTEVEDRA,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,SALAMANCA,2
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,SEVILLA,2
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,SORIA,1
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,TARRAGONA,10
2016,DISTRICTE 3,CAN PARELLADA                 ,ESPANYA                       ,VALENCIA,2
2016,DISTRICTE 3,CAN PARELLADA                 ,"ESTATS UNITS D AMÈRICA, ELS   ", ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,FRANÇA                        , ,5
2016,DISTRICTE 3,CAN PARELLADA                 ,HONDURES                      , ,2
2016,DISTRICTE 3,CAN PARELLADA                 ,"ÍNDIA, L                      ", ,3
2016,DISTRICTE 3,CAN PARELLADA                 ,ITÀLIA                        , ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,"MARROC, EL                    ", ,6
2016,DISTRICTE 3,CAN PARELLADA                 ,MÈXIC                         , ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,POLÒNIA                       , ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,"REPÚBLICA DOMINICANA, LA      ", ,2
2016,DISTRICTE 3,CAN PARELLADA                 ,ROMANIA                       , ,3
2016,DISTRICTE 3,CAN PARELLADA                 ,"SENEGAL, EL                   ", ,1
2016,DISTRICTE 3,CAN PARELLADA                 ,VENEÇUELA                     , ,6
2016,DISTRICTE 3,CAN PARELLADA                 ,"XINA, LA                      ", ,1
2016,DISTRICTE 3,GUADALHORCE                   ,ALGÈRIA                       , ,1
2016,DISTRICTE 3,GUADALHORCE                   ,"BRASIL, EL                    ", ,1
2016,DISTRICTE 3,GUADALHORCE                   ,"EQUADOR, L                    ", ,1
2016,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       , ,39
2016,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,ALMERIA,4
2016,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,BARCELONA,29
2016,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,LLEIDA,2
2016,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,MALAGA,2
2016,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,NAVARRA,1
2016,DISTRICTE 3,GUADALHORCE                   ,ESPANYA                       ,OSCA,1
2016,DISTRICTE 3,GUADALHORCE                   ,FRANÇA                        , ,4
2016,DISTRICTE 3,GUADALHORCE                   ,GEÒRGIA                       , ,1
2016,DISTRICTE 3,GUADALHORCE                   ,HONDURES                      , ,1
2016,DISTRICTE 3,GUADALHORCE                   ,"MARROC, EL                    ", ,4
2016,DISTRICTE 3,GUADALHORCE                   ,VENEÇUELA                     , ,1
2016,DISTRICTE 3,LES FONTS                     ,"BRASIL, EL                    ", ,1
2016,DISTRICTE 3,LES FONTS                     ,COLÒMBIA                      , ,2
2016,DISTRICTE 3,LES FONTS                     ,"EQUADOR, L                    ", ,4
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       , ,120
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,BARCELONA,98
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,CADIS,6
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,CASTELLO,1
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,GIRONA,1
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,ILLES BALEARS,3
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,LLEIDA,2
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,MALAGA,1
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,TARRAGONA,7
2016,DISTRICTE 3,LES FONTS                     ,ESPANYA                       ,VALENCIA,1
2016,DISTRICTE 3,LES FONTS                     ,"MARROC, EL                    ", ,1
2016,DISTRICTE 3,LES FONTS                     ,"SUDAN, EL                     ", ,1
2016,DISTRICTE 3,LES FONTS                     ,UCRAÏNA                       , ,1
2016,DISTRICTE 3,P.I. SANTA EULÀLIA            ,ESPANYA                       , ,9
2016,DISTRICTE 3,P.I. SANTA EULÀLIA            ,ESPANYA                       ,BARCELONA,9
2016,DISTRICTE 3,P.I. SANTA EULÀLIA            ,HONDURES                      , ,1
2016,DISTRICTE 3,P.I. SANTA MARGARIDA          ,ESPANYA                       , ,1
2016,DISTRICTE 3,P.I. SANTA MARGARIDA          ,ESPANYA                       ,BARCELONA,1
2016,DISTRICTE 3,P.I. SANTA MARGARIDA          ,GEÒRGIA                       , ,1
2016,DISTRICTE 3,SEGLE XX                      ,"ARGENTINA, L                  ", ,2
2016,DISTRICTE 3,SEGLE XX                      ,AUSTRÀLIA                     , ,2
2016,DISTRICTE 3,SEGLE XX                      ,BÈLGICA                       , ,4
2016,DISTRICTE 3,SEGLE XX                      ,BOLÍVIA                       , ,1
2016,DISTRICTE 3,SEGLE XX                      ,"BRASIL, EL                    ", ,1
2016,DISTRICTE 3,SEGLE XX                      ,COLÒMBIA                      , ,6
2016,DISTRICTE 3,SEGLE XX                      ,CUBA                          , ,1
2016,DISTRICTE 3,SEGLE XX                      ,DOMINICA                      , ,2
2016,DISTRICTE 3,SEGLE XX                      ,"EQUADOR, L                    ", ,4
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       , ,272
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,ALACANT,2
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,ALBACETE,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,ALMERIA,4
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,ASTURIAS,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,BARCELONA,184
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,CADIS,3
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,CASTELLO,5
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,CIUDAD REAL,5
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,CONCA,2
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,"CORUNYA, LA",1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,GIRONA,3
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,GRANADA,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,HUELVA,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,ILLES BALEARS,5
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,LLEIDA,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,MADRID,4
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,MALAGA,3
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,MELILLA,3
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,OSCA,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,PALENCIA,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,"PALMAS, LAS",2
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,PONTEVEDRA,5
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,SALAMANCA,8
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,SARAGOSSA,6
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,SEVILLA,3
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,TARRAGONA,8
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,TEROL,1
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,TOLEDO,5
2016,DISTRICTE 3,SEGLE XX                      ,ESPANYA                       ,VALENCIA,3
2016,DISTRICTE 3,SEGLE XX                      ,FRANÇA                        , ,3
2016,DISTRICTE 3,SEGLE XX                      ,ITÀLIA                        , ,1
2016,DISTRICTE 3,SEGLE XX                      ,"MARROC, EL                    ", ,5
2016,DISTRICTE 3,SEGLE XX                      ,"PAKISTAN, EL                  ", ,2
2016,DISTRICTE 3,SEGLE XX                      ,"PARAGUAI, EL                  ", ,4
2016,DISTRICTE 3,SEGLE XX                      ,"PERÚ, EL                      ", ,3
2016,DISTRICTE 3,SEGLE XX                      ,PORTUGAL                      , ,3
2016,DISTRICTE 3,SEGLE XX                      ,"REGNE UNIT, EL                ", ,1
2016,DISTRICTE 3,SEGLE XX                      ,"REPÚBLICA DOMINICANA, LA      ", ,1
2016,DISTRICTE 3,SEGLE XX                      ,ROMANIA                       , ,1
2016,DISTRICTE 3,SEGLE XX                      ,RÚSSIA                        , ,1
2016,DISTRICTE 3,SEGLE XX                      ,"SENEGAL, EL                   ", ,2
2016,DISTRICTE 3,SEGLE XX                      ,SUD-ÀFRICA                    , ,1
2016,DISTRICTE 3,SEGLE XX                      ,UCRAÏNA                       , ,1
2016,DISTRICTE 3,SEGLE XX                      ,VENEÇUELA                     , ,8
2016,DISTRICTE 3,SEGLE XX                      ,XILE                          , ,1
2016,DISTRICTE 3,SEGLE XX                      ,"XINA, LA                      ", ,1
2016,DISTRICTE 3,XÚQUER                        ,"BRASIL, EL                    ", ,1
2016,DISTRICTE 3,XÚQUER                        ,ESPANYA                       , ,42
2016,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,ALMERIA,1
2016,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,BARCELONA,33
2016,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,CIUDAD REAL,1
2016,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,GIRONA,4
2016,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,SALAMANCA,1
2016,DISTRICTE 3,XÚQUER                        ,ESPANYA                       ,TARRAGONA,2
2016,DISTRICTE 3,XÚQUER                        ,"PARAGUAI, EL                  ", ,1
2016,DISTRICTE 3,XÚQUER                        ,PORTUGAL                      , ,1
2016,DISTRICTE 3,XÚQUER                        ,"REPÚBLICA DOMINICANA, LA      ", ,2
