DATA_REFERENCIA,PAIS_NAIXAMENT,SEXE,NIVELL_ESTUDI,POBLACIO
2016,"EQUADOR, L                    ",Dona,Formació professional de Segon,40
2016,"EQUADOR, L                    ",Home,Formació professional de Segon,21
2016,ESLOVÀQUIA                    ,Dona,Formació professional de Segon,2
2016,ESLOVÀQUIA                    ,Home,Formació professional de Segon,1
2016,ESLOVÈNIA                     ,Home,Formació professional de Segon,1
2016,ESPANYA                       ,Dona,Formació professional de Segon,3983
2016,ESPANYA                       ,Home,Formació professional de Segon,4747
2016,FINLÀNDIA                     ,Dona,Formació professional de Segon,1
2016,FRANÇA                        ,Dona,Formació professional de Segon,16
2016,FRANÇA                        ,Home,Formació professional de Segon,20
2016,GEÒRGIA                       ,Dona,Formació professional de Segon,1
2016,GEÒRGIA                       ,Home,Formació professional de Segon,2
2016,GHANA                         ,Dona,Formació professional de Segon,1
2016,GHANA                         ,Home,Formació professional de Segon,1
2016,GUATEMALA                     ,Dona,Formació professional de Segon,2
2016,GUATEMALA                     ,Home,Formació professional de Segon,1
2016,"GUINEA EQUATORIAL, LA         ",Dona,Formació professional de Segon,9
2016,"GUINEA EQUATORIAL, LA         ",Home,Formació professional de Segon,5
2016,"GUINEA, LA                    ",Dona,Formació professional de Segon,1
2016,HAITÍ                         ,Home,Formació professional de Segon,1
2016,HONDURES                      ,Dona,Formació professional de Segon,12
2016,HONDURES                      ,Home,Formació professional de Segon,2
2016,"ÍNDIA, L                      ",Dona,Formació professional de Segon,2
2016,"ÍNDIA, L                      ",Home,Formació professional de Segon,1
2016,INDONÈSIA                     ,Dona,Formació professional de Segon,1
2016,"IRAN, L                       ",Dona,Formació professional de Segon,1
2016,"IRAN, L                       ",Home,Formació professional de Segon,1
2016,ITÀLIA                        ,Dona,Formació professional de Segon,4
2016,ITÀLIA                        ,Home,Formació professional de Segon,12
2016,"KAZAKHSTAN, EL                ",Home,Formació professional de Segon,1
2016,MACEDÒNIA                     ,Home,Formació professional de Segon,1
2016,MALÀISIA                      ,Home,Formació professional de Segon,2
2016,"MARROC, EL                    ",Dona,Formació professional de Segon,37
2016,"MARROC, EL                    ",Home,Formació professional de Segon,36
2016,MÈXIC                         ,Dona,Formació professional de Segon,9
2016,MÈXIC                         ,Home,Formació professional de Segon,2
2016,MOLDÀVIA                      ,Home,Formació professional de Segon,2
2016,NICARAGUA                     ,Dona,Formació professional de Segon,1
2016,NICARAGUA                     ,Home,Formació professional de Segon,1
2016,NIGÈRIA                       ,Dona,Formació professional de Segon,2
2016,"PAÏSOS BAIXOS, ELS            ",Dona,Formació professional de Segon,1
2016,"PAÏSOS BAIXOS, ELS            ",Home,Formació professional de Segon,3
2016,"PAKISTAN, EL                  ",Dona,Formació professional de Segon,1
2016,"PAKISTAN, EL                  ",Home,Formació professional de Segon,5
2016,PALESTINA                     ,Dona,Formació professional de Segon,1
2016,"PANAMÀ, EL                    ",Home,Formació professional de Segon,1
2016,"PARAGUAI, EL                  ",Dona,Formació professional de Segon,4
2016,"PARAGUAI, EL                  ",Home,Formació professional de Segon,4
2016,"PERÚ, EL                      ",Dona,Formació professional de Segon,23
2016,"PERÚ, EL                      ",Home,Formació professional de Segon,10
2016,POLÒNIA                       ,Dona,Formació professional de Segon,2
2016,POLÒNIA                       ,Home,Formació professional de Segon,7
2016,PORTUGAL                      ,Dona,Formació professional de Segon,2
2016,PORTUGAL                      ,Home,Formació professional de Segon,1
2016,"REGNE UNIT, EL                ",Dona,Formació professional de Segon,3
2016,"REGNE UNIT, EL                ",Home,Formació professional de Segon,4
2016,REPUBLICA DEMOCRATICA ALEMANA ,Dona,Formació professional de Segon,1
2016,REPUBLICA DEMOCRATICA ALEMANA ,Home,Formació professional de Segon,1
2016,"REPÚBLICA DOMINICANA, LA      ",Dona,Formació professional de Segon,10
2016,"REPÚBLICA DOMINICANA, LA      ",Home,Formació professional de Segon,9
2016,ROMANIA                       ,Dona,Formació professional de Segon,11
2016,ROMANIA                       ,Home,Formació professional de Segon,18
2016,RÚSSIA                        ,Dona,Formació professional de Segon,7
2016,RÚSSIA                        ,Home,Formació professional de Segon,2
2016,"SENEGAL, EL                   ",Dona,Formació professional de Segon,3
2016,"SENEGAL, EL                   ",Home,Formació professional de Segon,7
2016,SUD-ÀFRICA                    ,Dona,Formació professional de Segon,1
2016,SUÏSSA                        ,Dona,Formació professional de Segon,5
2016,TURQUIA                       ,Dona,Formació professional de Segon,2
2016,UCRAÏNA                       ,Dona,Formació professional de Segon,2
2016,UCRAÏNA                       ,Home,Formació professional de Segon,3
2016,"URUGUAI, L                    ",Dona,Formació professional de Segon,13
2016,"URUGUAI, L                    ",Home,Formació professional de Segon,24
2016,VENEÇUELA                     ,Dona,Formació professional de Segon,10
2016,VENEÇUELA                     ,Home,Formació professional de Segon,15
2016,XILE                          ,Dona,Formació professional de Segon,19
2016,XILE                          ,Home,Formació professional de Segon,19
2016,"XINA, LA                      ",Dona,Formació professional de Segon,5
2016,"XINA, LA                      ",Home,Formació professional de Segon,3
2016,ALBÀNIA                       ,Dona,Formació professional Primer G,1
2016,ALBÀNIA                       ,Home,Formació professional Primer G,2
2016,ALEMANYA                      ,Dona,Formació professional Primer G,14
2016,ALEMANYA                      ,Home,Formació professional Primer G,19
2016,ALGÈRIA                       ,Dona,Formació professional Primer G,1
2016,ANDORRA                       ,Home,Formació professional Primer G,1
2016,"ARGENTINA, L                  ",Dona,Formació professional Primer G,16
2016,"ARGENTINA, L                  ",Home,Formació professional Primer G,22
2016,AUSTRÀLIA                     ,Dona,Formació professional Primer G,2
2016,AUSTRÀLIA                     ,Home,Formació professional Primer G,2
2016,ÀUSTRIA                       ,Home,Formació professional Primer G,1
2016,BÈLGICA                       ,Dona,Formació professional Primer G,2
2016,BÈLGICA                       ,Home,Formació professional Primer G,4
2016,BIELORÚSSIA                   ,Dona,Formació professional Primer G,1
2016,BOLÍVIA                       ,Dona,Formació professional Primer G,15
2016,BOLÍVIA                       ,Home,Formació professional Primer G,12
2016,"BRASIL, EL                    ",Dona,Formació professional Primer G,12
2016,"BRASIL, EL                    ",Home,Formació professional Primer G,4
2016,BULGÀRIA                      ,Home,Formació professional Primer G,1
2016,"CANADÀ, EL                    ",Dona,Formació professional Primer G,2
2016,COLÒMBIA                      ,Dona,Formació professional Primer G,30
2016,COLÒMBIA                      ,Home,Formació professional Primer G,21
2016,"COSTA D IVORI, LA             ",Dona,Formació professional Primer G,1
2016,CROÀCIA                       ,Home,Formació professional Primer G,1
2016,CUBA                          ,Dona,Formació professional Primer G,14
2016,CUBA                          ,Home,Formació professional Primer G,14
2016,EGIPTE                        ,Home,Formació professional Primer G,1
2016,EL SALVADOR                   ,Dona,Formació professional Primer G,1
2016,"EQUADOR, L                    ",Dona,Formació professional Primer G,54
2016,"EQUADOR, L                    ",Home,Formació professional Primer G,30
2016,ESPANYA                       ,Dona,Formació professional Primer G,5878
2016,ESPANYA                       ,Home,Formació professional Primer G,6154
2016,"ESTATS UNITS D AMÈRICA, ELS   ",Dona,Formació professional Primer G,1
2016,FRANÇA                        ,Dona,Formació professional Primer G,27
2016,FRANÇA                        ,Home,Formació professional Primer G,20
2016,GÀMBIA                        ,Home,Formació professional Primer G,1
2016,GEÒRGIA                       ,Dona,Formació professional Primer G,1
2016,GHANA                         ,Home,Formació professional Primer G,2
2016,GRÈCIA                        ,Home,Formació professional Primer G,1
2016,GUATEMALA                     ,Dona,Formació professional Primer G,2
2016,GUATEMALA                     ,Home,Formació professional Primer G,1
2016,"GUINEA EQUATORIAL, LA         ",Dona,Formació professional Primer G,5
2016,"GUINEA EQUATORIAL, LA         ",Home,Formació professional Primer G,2
2016,HONDURES                      ,Dona,Formació professional Primer G,13
2016,HONDURES                      ,Home,Formació professional Primer G,6
2016,HONGRIA                       ,Dona,Formació professional Primer G,1
2016,IRLANDA                       ,Home,Formació professional Primer G,1
2016,ITÀLIA                        ,Dona,Formació professional Primer G,2
2016,ITÀLIA                        ,Home,Formació professional Primer G,4
2016,JAMAICA                       ,Dona,Formació professional Primer G,1
2016,KENYA                         ,Home,Formació professional Primer G,1
2016,LITUÀNIA                      ,Dona,Formació professional Primer G,1
2016,MALÀISIA                      ,Home,Formació professional Primer G,4
2016,"MARROC, EL                    ",Dona,Formació professional Primer G,90
2016,"MARROC, EL                    ",Home,Formació professional Primer G,79
2016,MAURITÀNIA                    ,Home,Formació professional Primer G,1
2016,MÈXIC                         ,Dona,Formació professional Primer G,5
2016,MÈXIC                         ,Home,Formació professional Primer G,3
2016,MOLDÀVIA                      ,Dona,Formació professional Primer G,1
2016,NICARAGUA                     ,Home,Formació professional Primer G,1
2016,NIGÈRIA                       ,Home,Formació professional Primer G,5
2016,"PAÏSOS BAIXOS, ELS            ",Dona,Formació professional Primer G,4
2016,"PAÏSOS BAIXOS, ELS            ",Home,Formació professional Primer G,2
2016,"PAKISTAN, EL                  ",Dona,Formació professional Primer G,2
2016,"PAKISTAN, EL                  ",Home,Formació professional Primer G,5
2016,"PANAMÀ, EL                    ",Dona,Formació professional Primer G,1
2016,"PARAGUAI, EL                  ",Dona,Formació professional Primer G,13
2016,"PARAGUAI, EL                  ",Home,Formació professional Primer G,7
2016,"PERÚ, EL                      ",Dona,Formació professional Primer G,26
2016,"PERÚ, EL                      ",Home,Formació professional Primer G,12
2016,POLÒNIA                       ,Dona,Formació professional Primer G,9
2016,POLÒNIA                       ,Home,Formació professional Primer G,11
2016,PORTUGAL                      ,Dona,Formació professional Primer G,3
2016,PORTUGAL                      ,Home,Formació professional Primer G,3
2016,"REGNE UNIT, EL                ",Dona,Formació professional Primer G,1
2016,"REGNE UNIT, EL                ",Home,Formació professional Primer G,1
2016,"REPÚBLICA DOMINICANA, LA      ",Dona,Formació professional Primer G,25
2016,"REPÚBLICA DOMINICANA, LA      ",Home,Formació professional Primer G,15
2016,"REPÚBLICA TXECA, LA           ",Dona,Formació professional Primer G,1
2016,"REPÚBLICA TXECA, LA           ",Home,Formació professional Primer G,1
2016,ROMANIA                       ,Dona,Formació professional Primer G,22
2016,ROMANIA                       ,Home,Formació professional Primer G,13
2016,RÚSSIA                        ,Dona,Formació professional Primer G,6
2016,RÚSSIA                        ,Home,Formació professional Primer G,4
2016,"SENEGAL, EL                   ",Dona,Formació professional Primer G,5
2016,"SENEGAL, EL                   ",Home,Formació professional Primer G,13
2016,SÈRBIA                        ,Home,Formació professional Primer G,1
2016,SUÏSSA                        ,Dona,Formació professional Primer G,7
2016,SUÏSSA                        ,Home,Formació professional Primer G,3
2016,UCRAÏNA                       ,Dona,Formació professional Primer G,4
2016,UCRAÏNA                       ,Home,Formació professional Primer G,6
2016,"URUGUAI, L                    ",Dona,Formació professional Primer G,12
2016,"URUGUAI, L                    ",Home,Formació professional Primer G,16
2016,VENEÇUELA                     ,Dona,Formació professional Primer G,9
2016,VENEÇUELA                     ,Home,Formació professional Primer G,4
2016,XILE                          ,Dona,Formació professional Primer G,14
2016,XILE                          ,Home,Formació professional Primer G,20
2016,"XINA, LA                      ",Dona,Formació professional Primer G,5
2016,"XINA, LA                      ",Home,Formació professional Primer G,5
2016,ALEMANYA                      ,Dona,"Llicenciat Universitari, Arqui",21
2016,ALEMANYA                      ,Home,"Llicenciat Universitari, Arqui",16
2016,ALGÈRIA                       ,Dona,"Llicenciat Universitari, Arqui",3
2016,ALGÈRIA                       ,Home,"Llicenciat Universitari, Arqui",3
2016,ALTRES PAÏSOS D ÀSIA          ,Home,"Llicenciat Universitari, Arqui",1
2016,ANDORRA                       ,Dona,"Llicenciat Universitari, Arqui",3
2016,ANDORRA                       ,Home,"Llicenciat Universitari, Arqui",1
2016,"ARÀBIA SAUDITA, L             ",Home,"Llicenciat Universitari, Arqui",1
