ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,SECCIO,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2010,5,15,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,82
P,Eleccions al Parlament de Catalunya     ,2010,5,15,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,15,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,15,P.P.           ,PARTIT POPULAR                                    ,79
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,4
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PCAS           ,PARTIDO CASTELLANO                                ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PFIV           ,FAMILIA I VIDA                                    ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,215
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,15,PXC            ,PLATAFORMA PER CATALUNYA                          ,27
P,Eleccions al Parlament de Catalunya     ,2010,5,15,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,15,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,8
P,Eleccions al Parlament de Catalunya     ,2010,5,15,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,15,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",5
P,Eleccions al Parlament de Catalunya     ,2010,5,16,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,16,CIU            ,CONVERGÈNCIA I UNIÓ                               ,270
P,Eleccions al Parlament de Catalunya     ,2010,5,16,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,16,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,39
P,Eleccions al Parlament de Catalunya     ,2010,5,16,DES DE BAIX    ,DES DE BAIX                                       ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,16,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,16,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,38
P,Eleccions al Parlament de Catalunya     ,2010,5,16,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,16,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,16,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,16,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,56
P,Eleccions al Parlament de Catalunya     ,2010,5,16,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,16,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,16,P.P.           ,PARTIT POPULAR                                    ,110
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,3
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PCAS           ,PARTIDO CASTELLANO                                ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PFIV           ,FAMILIA I VIDA                                    ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PH             ,PARTIT HUMANISTA                                  ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,228
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,16,PXC            ,PLATAFORMA PER CATALUNYA                          ,21
P,Eleccions al Parlament de Catalunya     ,2010,5,16,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,16,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,14
P,Eleccions al Parlament de Catalunya     ,2010,5,16,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,16,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",1
P,Eleccions al Parlament de Catalunya     ,2010,5,17,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,17,CIU            ,CONVERGÈNCIA I UNIÓ                               ,267
P,Eleccions al Parlament de Catalunya     ,2010,5,17,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,17,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,54
P,Eleccions al Parlament de Catalunya     ,2010,5,17,DES DE BAIX    ,DES DE BAIX                                       ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,17,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,17,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,52
P,Eleccions al Parlament de Catalunya     ,2010,5,17,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,17,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,77
P,Eleccions al Parlament de Catalunya     ,2010,5,17,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,P.P.           ,PARTIT POPULAR                                    ,79
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,4
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PCAS           ,PARTIDO CASTELLANO                                ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PFIV           ,FAMILIA I VIDA                                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,135
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,PXC            ,PLATAFORMA PER CATALUNYA                          ,25
P,Eleccions al Parlament de Catalunya     ,2010,5,17,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,17,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,14
P,Eleccions al Parlament de Catalunya     ,2010,5,17,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,17,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",1
P,Eleccions al Parlament de Catalunya     ,2010,5,18,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,CIU            ,CONVERGÈNCIA I UNIÓ                               ,151
P,Eleccions al Parlament de Catalunya     ,2010,5,18,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,35
P,Eleccions al Parlament de Catalunya     ,2010,5,18,DES DE BAIX    ,DES DE BAIX                                       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,18,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,13
P,Eleccions al Parlament de Catalunya     ,2010,5,18,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,18,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,GN             ,GENT NOSTA                                        ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,18,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,50
P,Eleccions al Parlament de Catalunya     ,2010,5,18,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,P.P.           ,PARTIT POPULAR                                    ,116
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,6
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PCAS           ,PARTIDO CASTELLANO                                ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PFIV           ,FAMILIA I VIDA                                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PH             ,PARTIT HUMANISTA                                  ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,183
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,18,PXC            ,PLATAFORMA PER CATALUNYA                          ,17
P,Eleccions al Parlament de Catalunya     ,2010,5,18,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,18,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,6
P,Eleccions al Parlament de Catalunya     ,2010,5,18,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,18,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",1
P,Eleccions al Parlament de Catalunya     ,2010,5,19,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,19,CIU            ,CONVERGÈNCIA I UNIÓ                               ,172
P,Eleccions al Parlament de Catalunya     ,2010,5,19,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,34
P,Eleccions al Parlament de Catalunya     ,2010,5,19,DES DE BAIX    ,DES DE BAIX                                       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,19,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,22
P,Eleccions al Parlament de Catalunya     ,2010,5,19,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,19,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,37
P,Eleccions al Parlament de Catalunya     ,2010,5,19,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,19,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,P.P.           ,PARTIT POPULAR                                    ,22
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,1
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PCAS           ,PARTIDO CASTELLANO                                ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PFIV           ,FAMILIA I VIDA                                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,58
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,PXC            ,PLATAFORMA PER CATALUNYA                          ,17
P,Eleccions al Parlament de Catalunya     ,2010,5,19,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,19,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,14
P,Eleccions al Parlament de Catalunya     ,2010,5,19,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,19,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",0
P,Eleccions al Parlament de Catalunya     ,2010,5,20,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,CIU            ,CONVERGÈNCIA I UNIÓ                               ,296
P,Eleccions al Parlament de Catalunya     ,2010,5,20,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,20,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,18
P,Eleccions al Parlament de Catalunya     ,2010,5,20,DES DE BAIX    ,DES DE BAIX                                       ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,6
P,Eleccions al Parlament de Catalunya     ,2010,5,20,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,51
P,Eleccions al Parlament de Catalunya     ,2010,5,20,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,20,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,20,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,20,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,63
P,Eleccions al Parlament de Catalunya     ,2010,5,20,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,20,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,P.P.           ,PARTIT POPULAR                                    ,58
P,Eleccions al Parlament de Catalunya     ,2010,5,20,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,2
P,Eleccions al Parlament de Catalunya     ,2010,5,20,PCAS           ,PARTIDO CASTELLANO                                ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,20,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,0
