ï»¿VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PCAS           ,PARTIDO CASTELLANO                                ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,10
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,7
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PFIV           ,FAMILIA I VIDA                                    ,9
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PH             ,PARTIT HUMANISTA                                  ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,15
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,1062
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,PXC            ,PLATAFORMA PER CATALUNYA                          ,158
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,31
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,79
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,24,POBLE NOU - ZONA ESPORTIVA              ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",7
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,1264
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,6
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,104
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,DES DE BAIX    ,DES DE BAIX                                       ,8
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,19
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,240
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,17
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,240
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,P.P.           ,PARTIT POPULAR                                    ,354
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,11
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PCAS           ,PARTIDO CASTELLANO                                ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PFIV           ,FAMILIA I VIDA                                    ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PH             ,PARTIT HUMANISTA                                  ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,11
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,555
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,PXC            ,PLATAFORMA PER CATALUNYA                          ,58
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,54
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,75
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,25,PERE PARRES                             ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",5
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,812
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,89
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,DES DE BAIX    ,DES DE BAIX                                       ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,12
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,110
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,24
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,242
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,P.P.           ,PARTIT POPULAR                                    ,328
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,13
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PCAS           ,PARTIDO CASTELLANO                                ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PFIV           ,FAMILIA I VIDA                                    ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PH             ,PARTIT HUMANISTA                                  ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,6
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,674
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,PXC            ,PLATAFORMA PER CATALUNYA                          ,79
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,16
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,41
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,U.C.E.         ,UNIFICACIÓ COMUNISTA DE ESPAÑA                    ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,26,CAN BOADA CASC ANTIC                    ,UPYD           ,"UNIÓN, PROGRESO Y DEMOCRACIA                      ",9
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,ALTERNATIVA DE ,ALTERNATIVA DE GOVERN                             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,168
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,CORI           ,COORDINADORA REUSENCA INDEPENDENT                 ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,C´S            ,CIUTADANS-PARTIDO DE LA CIUDADANÍA                ,45
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,DES DE BAIX    ,DES DE BAIX                                       ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,EB-CENB        ,ESCONS EN BLANC - CIUDADANOS EN BLANCO            ,4
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,ESQUERRA       ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,34
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,EV-GVE         ,ELS VERDS-GRUP VERD EUROPEU                       ,3
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LES J.O.N.S.                  ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,GN             ,GENT NOSTA                                        ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,ICV-EUIA       ,INCIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I ALT,82
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,M.S.R.         ,MOVIMIENTO SOCIAL REPUBLICANO                     ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,P.O.S.I.       ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,P.P.           ,PARTIT POPULAR                                    ,79
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PACMA-ANIMALIST,PACMA (PARTIT ANTITAURÓ CONTRA EL MA) - ANIMALISTA,4
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PCAS           ,PARTIDO CASTELLANO                                ,2
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PDLPEA         ,PARTIDO DE LOS PENSIONISTAS EN ACCIÓN             ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PFIV           ,FAMILIA I VIDA                                    ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PH             ,PARTIT HUMANISTA                                  ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PIRATA.CAT     ,PIRATES DE CATALUNYA                              ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PRE-IR         ,PARTIT REPUBLICÀ D ESQUERRA-IZQUIERDA REPUBLICANA ,1
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PSC            ,PARTIT DELS SOCIALISTES DE CATALUNYA (PSC-PSOE)   ,215
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PUM+J          ,POR UN MUNDO MÁS JUSTO                            ,0
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,PXC            ,PLATAFORMA PER CATALUNYA                          ,27
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,RI.CAT         ,REAGRUPAMENT INDEPENDENTISTA                      ,5
P,Eleccions al Parlament de Catalunya     ,2010,5,41,CAN BOADA DEL PI                        ,SI             ,SOLIDARITAT CATALANA PER LA INDEPENDÈNCIA         ,8
