DATA_REFERENCIA,MES,PAIS_PROCEDENCIA,PROVINCIA_PROCEDENCIA,SEXE,POBLACIO
2012,7,ESPANYA                       ,VALLADOLID,Dona,1
2012,7,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,3
2012,7,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2012,7,FRANÇA                        , ,Dona,2
2012,7,FRANÇA                        , ,Home,1
2012,7,HONDURES                      , ,Dona,2
2012,7,"ÍNDIA, L                      ", ,Home,1
2012,7,ISLÀNDIA                      , ,Home,1
2012,7,ITÀLIA                        , ,Dona,3
2012,7,ITÀLIA                        , ,Home,4
2012,7,"MARROC, EL                    ", ,Dona,5
2012,7,"MARROC, EL                    ", ,Home,10
2012,7,"PAÏSOS BAIXOS, ELS            ", ,Dona,1
2012,7,"PAKISTAN, EL                  ", ,Home,1
2012,7,"PARAGUAI, EL                  ", ,Dona,3
2012,7,"PERÚ, EL                      ", ,Dona,1
2012,7,PORTUGAL                      , ,Dona,1
2012,7,"REGNE UNIT, EL                ", ,Home,1
2012,7,"REPÚBLICA DOMINICANA, LA      ", ,Dona,2
2012,7,ROMANIA                       , ,Dona,2
2012,7,ROMANIA                       , ,Home,1
2012,7,RÚSSIA                        , ,Dona,1
2012,7,RÚSSIA                        , ,Home,2
2012,7,"SENEGAL, EL                   ", ,Home,1
2012,7,UCRAÏNA                       , ,Dona,1
2012,7,"URUGUAI, L                    ", ,Dona,1
2012,7,VENEÇUELA                     , ,Home,2
2012,7,XILE                          , ,Dona,1
2012,7,"XINA, LA                      ", ,Dona,1
2012,8,"ARGENTINA, L                  ", ,Dona,2
2012,8,"ARGENTINA, L                  ", ,Home,2
2012,8,BÈLGICA                       , ,Dona,1
2012,8,BÈLGICA                       , ,Home,1
2012,8,"BRASIL, EL                    ", ,Dona,2
2012,8,"BRASIL, EL                    ", ,Home,2
2012,8,"CANADÀ, EL                    ", ,Dona,1
2012,8,"CANADÀ, EL                    ", ,Home,1
2012,8,COLÒMBIA                      , ,Home,1
2012,8,CUBA                          , ,Dona,2
2012,8,CUBA                          , ,Home,1
2012,8,"EQUADOR, L                    ", ,Dona,2
2012,8,"EQUADOR, L                    ", ,Home,2
2012,8,ESPANYA                       , ,Dona,239
2012,8,ESPANYA                       , ,Home,225
2012,8,ESPANYA                       ,ALABA,Home,1
2012,8,ESPANYA                       ,ALACANT,Dona,2
2012,8,ESPANYA                       ,ALACANT,Home,2
2012,8,ESPANYA                       ,ALMERIA,Dona,2
2012,8,ESPANYA                       ,ASTURIAS,Dona,3
2012,8,ESPANYA                       ,BARCELONA,Dona,187
2012,8,ESPANYA                       ,BARCELONA,Home,175
2012,8,ESPANYA                       ,BISCAIA,Dona,2
2012,8,ESPANYA                       ,BISCAIA,Home,4
2012,8,ESPANYA                       ,CANTABRIA,Dona,1
2012,8,ESPANYA                       ,CASTELLO,Dona,4
2012,8,ESPANYA                       ,CASTELLO,Home,2
2012,8,ESPANYA                       ,CEUTA,Home,1
2012,8,ESPANYA                       ,CIUDAD REAL,Home,1
2012,8,ESPANYA                       ,CORDOBA,Dona,2
2012,8,ESPANYA                       ,CORDOBA,Home,1
2012,8,ESPANYA                       ,"CORUNYA, LA",Dona,2
2012,8,ESPANYA                       ,"CORUNYA, LA",Home,1
2012,8,ESPANYA                       ,GIRONA,Dona,2
2012,8,ESPANYA                       ,GIRONA,Home,3
2012,8,ESPANYA                       ,GRANADA,Dona,2
2012,8,ESPANYA                       ,GRANADA,Home,2
2012,8,ESPANYA                       ,ILLES BALEARS,Home,4
2012,8,ESPANYA                       ,LUGO,Dona,1
2012,8,ESPANYA                       ,LLEIDA,Dona,2
2012,8,ESPANYA                       ,LLEIDA,Home,2
2012,8,ESPANYA                       ,LLEO,Dona,1
2012,8,ESPANYA                       ,MADRID,Dona,4
2012,8,ESPANYA                       ,MADRID,Home,3
2012,8,ESPANYA                       ,MALAGA,Home,1
2012,8,ESPANYA                       ,MURCIA,Dona,2
2012,8,ESPANYA                       ,MURCIA,Home,1
2012,8,ESPANYA                       ,PALENCIA,Home,1
2012,8,ESPANYA                       ,"PALMAS, LAS",Dona,4
2012,8,ESPANYA                       ,"PALMAS, LAS",Home,2
2012,8,ESPANYA                       ,SALAMANCA,Home,1
2012,8,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,2
2012,8,ESPANYA                       ,SEVILLA,Dona,6
2012,8,ESPANYA                       ,SEVILLA,Home,2
2012,8,ESPANYA                       ,TARRAGONA,Dona,5
2012,8,ESPANYA                       ,TARRAGONA,Home,7
2012,8,ESPANYA                       ,TOLEDO,Dona,3
2012,8,ESPANYA                       ,TOLEDO,Home,4
2012,8,ESPANYA                       ,VALENCIA,Dona,2
2012,8,ESPANYA                       ,VALENCIA,Home,1
2012,8,ESPANYA                       ,VALLADOLID,Home,1
2012,8,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2012,8,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2012,8,FRANÇA                        , ,Dona,2
2012,8,FRANÇA                        , ,Home,2
2012,8,"GUINEA EQUATORIAL, LA         ", ,Dona,2
2012,8,"GUINEA EQUATORIAL, LA         ", ,Home,1
2012,8,HONDURES                      , ,Dona,2
2012,8,HONDURES                      , ,Home,1
2012,8,ITÀLIA                        , ,Dona,1
2012,8,ITÀLIA                        , ,Home,3
2012,8,MALI                          , ,Dona,1
2012,8,MALI                          , ,Home,1
2012,8,"MARROC, EL                    ", ,Dona,6
2012,8,"MARROC, EL                    ", ,Home,3
2012,8,MÈXIC                         , ,Dona,2
2012,8,MÈXIC                         , ,Home,1
2012,8,MOLDÀVIA                      , ,Dona,1
2012,8,NOVA ZELANDA                  , ,Dona,1
2012,8,"PAÏSOS BAIXOS, ELS            ", ,Home,1
2012,8,"PAKISTAN, EL                  ", ,Home,3
2012,8,"PARAGUAI, EL                  ", ,Dona,1
2012,8,PORTUGAL                      , ,Dona,1
2012,8,"REPÚBLICA DOMINICANA, LA      ", ,Dona,1
2012,8,ROMANIA                       , ,Dona,3
2012,8,ROMANIA                       , ,Home,3
2012,8,RÚSSIA                        , ,Dona,1
2012,8,RÚSSIA                        , ,Home,1
2012,8,"SENEGAL, EL                   ", ,Dona,2
2012,8,"SENEGAL, EL                   ", ,Home,3
2012,8,SÍRIA                         , ,Dona,3
2012,8,SÍRIA                         , ,Home,1
2012,8,"URUGUAI, L                    ", ,Dona,1
2012,8,VENEÇUELA                     , ,Dona,3
2012,8,VENEÇUELA                     , ,Home,3
2012,8,XILE                          , ,Dona,1
2012,8,XILE                          , ,Home,3
2012,8,"XINA, LA                      ", ,Dona,2
2012,8,"XINA, LA                      ", ,Home,1
2012,9,ALEMANYA                      , ,Dona,4
2012,9,ALEMANYA                      , ,Home,2
2012,9,ALGÈRIA                       , ,Dona,1
2012,9,"ARGENTINA, L                  ", ,Dona,1
2012,9,"ARGENTINA, L                  ", ,Home,2
2012,9,ARMÈNIA                       , ,Home,1
2012,9,BOLÍVIA                       , ,Home,1
2012,9,"BRASIL, EL                    ", ,Dona,5
2012,9,"BRASIL, EL                    ", ,Home,10
2012,9,COLÒMBIA                      , ,Dona,5
2012,9,COLÒMBIA                      , ,Home,2
2012,9,COREA DEL SUD                 , ,Dona,1
2012,9,CUBA                          , ,Dona,1
2012,9,CUBA                          , ,Home,2
2012,9,EL SALVADOR                   , ,Dona,1
2012,9,EL SALVADOR                   , ,Home,2
2012,9,"EQUADOR, L                    ", ,Dona,4
2012,9,"EQUADOR, L                    ", ,Home,2
2012,9,ESPANYA                       , ,Dona,352
2012,9,ESPANYA                       , ,Home,348
2012,9,ESPANYA                       ,ALACANT,Dona,3
2012,9,ESPANYA                       ,ALACANT,Home,3
2012,9,ESPANYA                       ,ALBACETE,Dona,1
2012,9,ESPANYA                       ,ALBACETE,Home,1
2012,9,ESPANYA                       ,ALMERIA,Dona,1
2012,9,ESPANYA                       ,ALMERIA,Home,3
2012,9,ESPANYA                       ,ASTURIAS,Dona,2
2012,9,ESPANYA                       ,BADAJOZ,Dona,2
2012,9,ESPANYA                       ,BARCELONA,Dona,240
2012,9,ESPANYA                       ,BARCELONA,Home,242
2012,9,ESPANYA                       ,BISCAIA,Dona,2
2012,9,ESPANYA                       ,BISCAIA,Home,2
2012,9,ESPANYA                       ,CADIS,Dona,3
2012,9,ESPANYA                       ,CANTABRIA,Dona,1
2012,9,ESPANYA                       ,CASTELLO,Home,3
2012,9,ESPANYA                       ,CIUDAD REAL,Dona,1
2012,9,ESPANYA                       ,CIUDAD REAL,Home,1
2012,9,ESPANYA                       ,CORDOBA,Dona,1
2012,9,ESPANYA                       ,CORDOBA,Home,2
2012,9,ESPANYA                       ,"CORUNYA, LA",Dona,2
2012,9,ESPANYA                       ,"CORUNYA, LA",Home,3
2012,9,ESPANYA                       ,GIRONA,Dona,13
2012,9,ESPANYA                       ,GIRONA,Home,14
2012,9,ESPANYA                       ,GRANADA,Dona,6
2012,9,ESPANYA                       ,GRANADA,Home,2
2012,9,ESPANYA                       ,GUADALAJARA,Home,1
2012,9,ESPANYA                       ,ILLES BALEARS,Dona,14
2012,9,ESPANYA                       ,ILLES BALEARS,Home,11
2012,9,ESPANYA                       ,JAEN,Dona,1
2012,9,ESPANYA                       ,JAEN,Home,2
2012,9,ESPANYA                       ,LLEIDA,Dona,4
2012,9,ESPANYA                       ,LLEIDA,Home,3
2012,9,ESPANYA                       ,LLEO,Dona,4
2012,9,ESPANYA                       ,LLEO,Home,4
2012,9,ESPANYA                       ,MADRID,Dona,4
2012,9,ESPANYA                       ,MADRID,Home,9
2012,9,ESPANYA                       ,MALAGA,Dona,2
2012,9,ESPANYA                       ,MALAGA,Home,5
2012,9,ESPANYA                       ,MURCIA,Home,4
2012,9,ESPANYA                       ,NAVARRA,Dona,3
2012,9,ESPANYA                       ,NAVARRA,Home,1
2012,9,ESPANYA                       ,OSCA,Dona,4
2012,9,ESPANYA                       ,OSCA,Home,3
2012,9,ESPANYA                       ,"PALMAS, LAS",Dona,5
2012,9,ESPANYA                       ,"PALMAS, LAS",Home,4
2012,9,ESPANYA                       ,PONTEVEDRA,Dona,1
2012,9,ESPANYA                       ,PONTEVEDRA,Home,1
2012,9,ESPANYA                       ,SALAMANCA,Home,2
2012,9,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Dona,2
2012,9,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,3
2012,9,ESPANYA                       ,SARAGOSSA,Dona,4
2012,9,ESPANYA                       ,SARAGOSSA,Home,5
2012,9,ESPANYA                       ,SEVILLA,Dona,3
2012,9,ESPANYA                       ,SEVILLA,Home,3
2012,9,ESPANYA                       ,SORIA,Dona,1
2012,9,ESPANYA                       ,SORIA,Home,1
2012,9,ESPANYA                       ,TARRAGONA,Dona,16
2012,9,ESPANYA                       ,TARRAGONA,Home,8
2012,9,ESPANYA                       ,TEROL,Dona,1
2012,9,ESPANYA                       ,VALENCIA,Dona,5
2012,9,ESPANYA                       ,VALENCIA,Home,2
2012,9,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,3
2012,9,"FILIPINES, LES                ", ,Home,1
2012,9,FRANÇA                        , ,Home,2
2012,9,GÀMBIA                        , ,Home,1
2012,9,GUATEMALA                     , ,Dona,2
2012,9,"GUINEA EQUATORIAL, LA         ", ,Home,2
2012,9,HONDURES                      , ,Dona,4
2012,9,HONDURES                      , ,Home,1
2012,9,HONGRIA                       , ,Dona,1
2012,9,"ÍNDIA, L                      ", ,Dona,1
2012,9,"IRAN, L                       ", ,Home,1
2012,9,IRLANDA                       , ,Home,1
2012,9,ITÀLIA                        , ,Dona,1
2012,9,ITÀLIA                        , ,Home,3
2012,9,LUXEMBURG                     , ,Dona,1
2012,9,LUXEMBURG                     , ,Home,1
2012,9,MALÀISIA                      , ,Dona,1
2012,9,MALÀISIA                      , ,Home,1
2012,9,"MARROC, EL                    ", ,Dona,7
2012,9,"MARROC, EL                    ", ,Home,12
2012,9,MÈXIC                         , ,Dona,3
2012,9,MÈXIC                         , ,Home,1
2012,9,"PAÏSOS BAIXOS, ELS            ", ,Home,1
2012,9,"PARAGUAI, EL                  ", ,Dona,2
2012,9,"PARAGUAI, EL                  ", ,Home,3
2012,9,"REPÚBLICA DOMINICANA, LA      ", ,Dona,2
2012,9,"REPÚBLICA DOMINICANA, LA      ", ,Home,3
2012,9,ROMANIA                       , ,Dona,4
2012,9,ROMANIA                       , ,Home,6
2012,9,RÚSSIA                        , ,Dona,1
2012,9,"SENEGAL, EL                   ", ,Dona,3
2012,9,"SENEGAL, EL                   ", ,Home,1
2012,9,SUÏSSA                        , ,Home,1
2012,9,UCRAÏNA                       , ,Dona,1
2012,9,UCRAÏNA                       , ,Home,1
2012,9,"URUGUAI, L                    ", ,Dona,1
2012,9,"URUGUAI, L                    ", ,Home,2
2012,9,VENEÇUELA                     , ,Dona,2
2012,9,VENEÇUELA                     , ,Home,4
2012,9,"VIETNAM, EL                   ", ,Dona,1
2012,9,XILE                          , ,Dona,1
2012,9,"XINA, LA                      ", ,Dona,3
2012,9,"XINA, LA                      ", ,Home,3
2013,1,ALEMANYA                      , ,Home,2
2013,1,"ARGENTINA, L                  ", ,Home,2
2013,1,BÈLGICA                       , ,Dona,1
2013,1,BÈLGICA                       , ,Home,3
2013,1,BOLÍVIA                       , ,Home,1
2013,1,"BRASIL, EL                    ", ,Dona,1
2013,1,BULGÀRIA                      , ,Home,1
2013,1,COLÒMBIA                      , ,Dona,5
2013,1,COLÒMBIA                      , ,Home,1
2013,1,CUBA                          , ,Dona,1
2013,1,CUBA                          , ,Home,1
2013,1,DINAMARCA                     , ,Dona,1
2013,1,EL SALVADOR                   , ,Dona,5
2013,1,EL SALVADOR                   , ,Home,2
2013,1,"EQUADOR, L                    ", ,Home,1
2013,1,ESPANYA                       , ,Dona,340
2013,1,ESPANYA                       , ,Home,370
2013,1,ESPANYA                       ,ALABA,Dona,1
2013,1,ESPANYA                       ,ALABA,Home,1
2013,1,ESPANYA                       ,ALACANT,Dona,3
2013,1,ESPANYA                       ,ALACANT,Home,4
2013,1,ESPANYA                       ,ALMERIA,Dona,1
2013,1,ESPANYA                       ,ALMERIA,Home,3
2013,1,ESPANYA                       ,ASTURIAS,Dona,1
2013,1,ESPANYA                       ,ASTURIAS,Home,1
2013,1,ESPANYA                       ,BADAJOZ,Dona,1
2013,1,ESPANYA                       ,BARCELONA,Dona,244
2013,1,ESPANYA                       ,BARCELONA,Home,270
2013,1,ESPANYA                       ,BURGOS,Home,1
2013,1,ESPANYA                       ,CACERES,Home,1
2013,1,ESPANYA                       ,CASTELLO,Dona,1
2013,1,ESPANYA                       ,CASTELLO,Home,1
2013,1,ESPANYA                       ,CORDOBA,Dona,2
2013,1,ESPANYA                       ,CORDOBA,Home,3
2013,1,ESPANYA                       ,"CORUNYA, LA",Home,1
2013,1,ESPANYA                       ,GIRONA,Dona,19
2013,1,ESPANYA                       ,GIRONA,Home,14
2013,1,ESPANYA                       ,GRANADA,Home,1
2013,1,ESPANYA                       ,GUIPUSCOA,Dona,1
2013,1,ESPANYA                       ,GUIPUSCOA,Home,1
2013,1,ESPANYA                       ,HUELVA,Dona,2
2013,1,ESPANYA                       ,ILLES BALEARS,Dona,9
2013,1,ESPANYA                       ,ILLES BALEARS,Home,8
2013,1,ESPANYA                       ,JAEN,Dona,3
2013,1,ESPANYA                       ,JAEN,Home,2
2013,1,ESPANYA                       ,LUGO,Home,1
2013,1,ESPANYA                       ,LLEIDA,Dona,5
2013,1,ESPANYA                       ,LLEIDA,Home,8
2013,1,ESPANYA                       ,LLEO,Dona,1
2013,1,ESPANYA                       ,MADRID,Dona,8
2013,1,ESPANYA                       ,MADRID,Home,8
2013,1,ESPANYA                       ,MALAGA,Dona,6
2013,1,ESPANYA                       ,MALAGA,Home,5
2013,1,ESPANYA                       ,MELILLA,Home,1
2013,1,ESPANYA                       ,MURCIA,Dona,2
2013,1,ESPANYA                       ,MURCIA,Home,2
2013,1,ESPANYA                       ,NAVARRA,Dona,1
2013,1,ESPANYA                       ,NAVARRA,Home,4
2013,1,ESPANYA                       ,OSCA,Dona,2
2013,1,ESPANYA                       ,OSCA,Home,2
2013,1,ESPANYA                       ,"PALMAS, LAS",Home,3
2013,1,ESPANYA                       ,"RIOJA, LA",Dona,3
2013,1,ESPANYA                       ,"RIOJA, LA",Home,1
2013,1,ESPANYA                       ,SANTA CRUZ DE TENERIFE,Home,2
2013,1,ESPANYA                       ,SARAGOSSA,Dona,6
2013,1,ESPANYA                       ,SARAGOSSA,Home,2
2013,1,ESPANYA                       ,SEGOVIA,Dona,1
2013,1,ESPANYA                       ,SEVILLA,Dona,3
2013,1,ESPANYA                       ,SEVILLA,Home,8
2013,1,ESPANYA                       ,TARRAGONA,Dona,7
2013,1,ESPANYA                       ,TARRAGONA,Home,4
2013,1,ESPANYA                       ,TEROL,Dona,1
2013,1,ESPANYA                       ,TEROL,Home,3
2013,1,ESPANYA                       ,VALENCIA,Dona,4
2013,1,ESPANYA                       ,VALENCIA,Home,3
2013,1,ESPANYA                       ,VALLADOLID,Dona,1
2013,1,ESPANYA                       ,ZAMORA,Dona,1
2013,1,ESPANYA                       ,ZAMORA,Home,1
2013,1,"ESTATS UNITS D AMÈRICA, ELS   ", ,Dona,1
2013,1,"ESTATS UNITS D AMÈRICA, ELS   ", ,Home,1
2013,1,FRANÇA                        , ,Dona,3
2013,1,FRANÇA                        , ,Home,3
2013,1,HONDURES                      , ,Dona,4
2013,1,HONDURES                      , ,Home,3
2013,1,ITÀLIA                        , ,Dona,2
2013,1,"MARROC, EL                    ", ,Dona,12
2013,1,"MARROC, EL                    ", ,Home,15
2013,1,MÈXIC                         , ,Home,1
2013,1,"PAÏSOS BAIXOS, ELS            ", ,Home,1
2013,1,"PAKISTAN, EL                  ", ,Home,3
2013,1,"PARAGUAI, EL                  ", ,Dona,2
2013,1,"PARAGUAI, EL                  ", ,Home,2
2013,1,"PERÚ, EL                      ", ,Dona,1
2013,1,"PERÚ, EL                      ", ,Home,3
2013,1,PORTUGAL                      , ,Dona,1
2013,1,PORTUGAL                      , ,Home,1
