VOTACIO,ELECCIO,ANY_VOTACIO,DISTRICTE,CODI_BARRI,NOM_BARRI,PARTIT,NOM_PARTIT,VOTS
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,MSR            ,MOVIMENT SOCIAL REPUBLICÀ                         ,0
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,N              ,ESTADO NACIONAL EUROPEO                           ,1
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,2
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,6
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,PFIV           ,FAMILIA I VIDA                                    ,4
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,PH             ,PARTIDO HUMANISTA                                 ,4
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,PNCA           ,PARTIDO NACIONALISTA CALÓ                         ,2
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,6
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,PP             ,PARTIT POPULAR DE CATALUNYA                       ,1031
G,Eleccions Generals                      ,2004,2,14,CA N ANGLADA                            ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,3559
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,2
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,CENB           ,CIUDADANOS EN BLANCO                              ,4
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,260
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,DN             ,DEMOCRACIA NACIONAL                               ,1
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMÒCRATES DESC,1
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,133
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,55
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,FDE            ,FRENTE DEMOCRÁTICO ESPAÑOL                        ,0
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,FE             ,LA FALANGE                                        ,2
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,4
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,251
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICÀ D ESQUERRA ,5
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,LI-LITCI       ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,MSR            ,MOVIMENT SOCIAL REPUBLICÀ                         ,1
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,N              ,ESTADO NACIONAL EUROPEO                           ,0
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,9
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,PFIV           ,FAMILIA I VIDA                                    ,3
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,PH             ,PARTIDO HUMANISTA                                 ,1
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,PNCA           ,PARTIDO NACIONALISTA CALÓ                         ,1
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,PP             ,PARTIT POPULAR DE CATALUNYA                       ,649
G,Eleccions Generals                      ,2004,3,1,CAN PARELLADA                           ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,1668
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,1
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,CENB           ,CIUDADANOS EN BLANCO                              ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,163
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,DN             ,DEMOCRACIA NACIONAL                               ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMÒCRATES DESC,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,114
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,6
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,FDE            ,FRENTE DEMOCRÁTICO ESPAÑOL                        ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,FE             ,LA FALANGE                                        ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,1
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,61
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICÀ D ESQUERRA ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,LI-LITCI       ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,MSR            ,MOVIMENT SOCIAL REPUBLICÀ                         ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,N              ,ESTADO NACIONAL EUROPEO                           ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,PFIV           ,FAMILIA I VIDA                                    ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,PH             ,PARTIDO HUMANISTA                                 ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,PNCA           ,PARTIDO NACIONALISTA CALÓ                         ,1
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,PP             ,PARTIT POPULAR DE CATALUNYA                       ,153
G,Eleccions Generals                      ,2004,3,2,LES FONTS                               ,PSC (PSC-PSOE) ,PARTIT DELS SOCIALISTES DE CATALUNYA              ,373
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,CDS            ,CENTRO DEMOCRÁTICO Y SOCIAL                       ,1
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,CENB           ,CIUDADANOS EN BLANCO                              ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,CIU            ,CONVERGÈNCIA I UNIÓ                               ,98
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,DN             ,DEMOCRACIA NACIONAL                               ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,EI             ,ESCONS INSUBMISOS-ALTERNATIVA DELS DEMÒCRATES DESC,1
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,ERC            ,ESQUERRA REPUBLICANA DE CATALUNYA                 ,65
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,EV-AE          ,ELS VERDS-L ALTERNATIVA ECOLOGISTA                ,25
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,FDE            ,FRENTE DEMOCRÁTICO ESPAÑOL                        ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,FE             ,LA FALANGE                                        ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,FE DE LAS JONS ,FALANGE ESPAÑOLA DE LAS JONS                      ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,ICV-EUIA       ,INICIATIVA PER CATALUNYA VERDS-ESQUERRA UNIDA I AL,79
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,IR-PRE         ,IZQUIERDA REPUBLICANA-PARTIT REPUBLICÀ D ESQUERRA ,1
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,LI-LITCI       ,LLUITA INTERNACIONALISTA                          ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,MSR            ,MOVIMENT SOCIAL REPUBLICÀ                         ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,N              ,ESTADO NACIONAL EUROPEO                           ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,PADE           ,PARTIDO DEMÓCRATA ESPAÑOL                         ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,PCPC           ,PARTIT COMUNISTA DEL POBLE DE CATALUNYA           ,2
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,PFIV           ,FAMILIA I VIDA                                    ,1
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,PH             ,PARTIDO HUMANISTA                                 ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,PNCA           ,PARTIDO NACIONALISTA CALÓ                         ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,POSI           ,PARTIDO OBRERO SOCIALISTA INTERNACIONALISTA       ,0
G,Eleccions Generals                      ,2004,3,3,CAN JOFRESA                             ,PP             ,PARTIT POPULAR DE CATALUNYA                       ,186
