NOM,ANY_NAIXEMENT,SEXE,TOTAL
ALEXIA MARIA,2012,D,1
BENTLY STIVEN,2012,H,1
NITLEY,2012,D,1
KATHERINE LIZBETH,2012,D,1
DILAN,2012,H,1
BRIAN,2012,H,1
MATI,2012,D,1
BINETA,2012,D,1
SOUFIAM,2012,H,1
AIMAR ABIGAIL,2012,D,1
DULCE MARIA,2012,D,1
SABRINE,2012,D,1
HEIDY MILENA,2012,D,1
OSCAR,2012,D,1
ISRAA,2012,H,1
ODIN,2012,H,1
ALLISON JAMILEE,2012,D,1
YICHENG,2012,H,1
SELVA,2012,D,1
SURY,2012,D,1
ELYSSA,2012,D,1
ALAIN,2012,H,1
MIMA,2012,D,1
YAHEL,2012,H,1
EILAN IVAN,2012,H,1
DAREN,2012,H,1
MOHAMED IHAB,2012,H,1
MAEL,2012,H,1
ISSAC,2012,H,1
EMMA,2012,H,1
YERAI,2012,H,1
AROA ELIZABETH,2012,D,1
ELISABETH,2012,D,1
EZAN,2012,H,1
MARAM,2012,D,1
IGOR,2012,H,1
JOFRE,2012,H,1
BETSAIDA,2012,D,1
ARON,2012,H,1
ELISA,2012,D,1
SOPHIE,2012,D,1
MOUHAMED,2012,H,1
ASSEL,2012,H,1
ARIADNA DENNIS,2012,D,1
AMAL,2012,D,1
ILLAN,2012,H,1
NELLI,2012,D,1
TIAN,2012,H,1
AINHOA NOEMI,2012,D,1
ANDER THIAGO,2012,H,1
JOSE RAMON,2012,H,1
EMILIA,2012,D,1
AISATA,2012,D,1
AFRIKA,2012,D,1
CLAUDIA YEBOAH,2012,D,1
YOUSSEFF,2012,H,1
HIDAYA,2012,D,1
FATIMA SARA,2012,D,1
YIANNIS,2012,H,1
UBAY,2012,H,1
AICHA,2012,D,1
YU,2012,D,1
LEONEL ANTHONY,2012,H,1
HERNAN,2012,H,1
LOAY,2012,H,1
ALEX ANTONIO,2012,H,1
FERNANDO JOSE,2012,H,1
SANÇA,2012,D,1
DANIEL VIKTOR,2012,H,1
DAYNA SUYER,2012,D,1
WIAM,2012,H,1
ANDREU,2012,H,1
JHONNY,2012,H,1
DANIELA,2012,H,1
YAHAN,2012,H,1
RUBEN DARIO,2012,H,1
YOUSRA,2012,H,1
NOELIA MARINA,2012,D,1
JOHN HELLE,2012,H,1
FABIAN NICOLAS,2012,H,1
CODOU,2012,D,1
HAITAM,2012,H,1
ELIAS,2012,H,1
ZABDI GADDIEL,2012,H,1
ARTUR,2012,H,1
LAIA,2012,H,1
ALEXIA ELENA,2012,D,1
JANAAN,2012,D,1
VERA ENRIQUETA,2012,D,1
MAME DIARRA,2012,D,1
ANDREA VALENTINA,2012,D,1
KAITO,2012,H,1
ELIAS,2012,D,1
SAIFEDDINE,2012,H,1
BRIANT ALEXANDER,2012,H,1
FIONA,2012,D,1
ETHAN,2012,H,1
PELUMI ADEJARE,2012,H,1
KEIRA,2012,D,1
MEHAM,2012,D,1
ZAHRA,2012,D,1
JOAN MARC,2012,H,1
DOUAA,2012,D,1
LEON,2012,H,1
GARA,2012,D,1
VALENTINO ARMANI,2012,H,1
KAYLEE MICHEL,2012,D,1
RINAD,2012,D,1
THIAGO,2012,H,1
KARAS,2012,H,1
JENNIFER,2012,D,1
JAWHAR,2012,D,1
INAR,2012,H,1
LLUNA,2012,D,1
ROMINA ISABEL,2012,D,1
IANA MIREIA,2012,D,1
SIENA,2012,D,1
HAJAR,2012,D,1
YVETTE MICHELLE,2012,D,1
PATRICK ALAN,2012,H,1
MARTINA PILAR,2012,D,1
GIANLUCA,2012,H,1
MAJID,2012,H,1
DIDAC MIQUEL,2012,H,1
ABDELLAH,2012,H,1
ARES,2012,H,1
ERIC,2012,D,1
VIOLETA,2012,D,1
JOSE MANUEL,2012,H,1
ANDRES UGOCHUKWU,2012,H,1
ELEONOR,2012,D,1
IONA,2012,D,1
MATHIS,2012,H,1
SABRIN,2012,D,1
GENIS RAFIC,2012,H,1
IONE,2012,D,1
YOUNES,2012,H,1
GILLEM,2012,H,1
ALAE EDDIN,2012,H,1
IYARI,2012,H,1
HANNAH MARISOL,2012,D,1
MANUEL ALEXANDER,2012,H,1
NIL HIGEO,2012,H,1
MINA,2012,D,1
JOSEFA LEONOR,2012,D,1
LIRIA,2012,D,1
YASIN,2012,H,1
JULIA,2012,H,1
NOEL,2012,H,1
NERMIN,2012,D,1
SARAH,2012,D,1
ROMEO,2012,H,1
XIN YAO,2012,D,1
UXIA,2012,D,1
HADA,2012,D,1
JING JING,2012,D,1
ASHLEY STEPHANY,2012,D,1
SIHAM,2012,D,1
JOSEP MARIA,2012,H,1
IBON,2012,D,1
IRUNE,2012,D,1
LUNA,2012,D,1
GUILLERMO JUAN,2012,H,1
DANNA,2012,D,1
LUIS MANUEL,2012,H,1
XIN YAN,2012,D,1
NAHIARA,2012,D,1
IRENE,2011,D,14
LOURDES,2012,D,1
ALEX MATIAS,2012,H,1
IRIA,2012,D,1
YULEYBY CAROLINA,2012,D,1
PILAR,2012,D,1
RAYHAN,2012,D,1
EDUARD,2012,H,1
UTHMAN,2012,H,1
TAMARA,2012,D,1
SANDER,2012,H,1
SABRINA DEL CARMEN,2012,H,1
SUNDUS,2012,D,1
ARIEL,2012,D,1
SEYDINA IBRAHIMA,2012,H,1
SAMY,2012,H,1
AINHARA,2012,D,1
ZE YANG,2012,H,1
JASTIN GERRARD,2012,H,1
YAKIRIS VALENTINA,2012,D,1
HUI JIE,2012,H,1
CLAUDIA MONTSERRAT,2012,D,1
IKRAM,2012,D,1
PABLO DIDIER,2012,H,1
DIEGO JAVIER,2012,H,1
MAITE,2012,D,1
YLENIA ALEJANDRA,2012,D,1
AINHOA SOFIA,2012,D,1
MARTINA,2011,D,39
LUCIA,2011,D,36
ERIC,2011,H,32
PAULA,2011,D,31
ALEX,2011,H,31
HUGO,2011,H,29
MARC,2011,H,28
PAU,2011,H,28
JULIA,2011,D,28
JAN,2011,H,26
ARNAU,2011,H,24
POL,2011,H,24
CARLA,2011,D,23
CLAUDIA,2011,D,22
AINA,2011,D,21
BIEL,2011,H,21
IZAN,2011,H,21
LAIA,2011,D,21
MARTI,2011,H,20
ALBA,2011,D,20
ADAM,2011,H,20
MARIA,2011,D,19
ADRIAN,2011,H,19
GERARD,2011,H,19
AINHOA,2011,D,19
NIL,2011,H,19
DAVID,2011,H,18
EMMA,2011,D,17
SARA,2011,D,17
MOHAMED,2011,H,17
IKER,2011,H,17
DANIEL,2011,H,16
DANIELA,2011,D,15
ABRIL,2011,D,14
LAURA,2011,D,14
MARIONA,2011,D,14
AITOR,2011,H,13
MARWA,2011,D,12
VICTOR,2011,H,12
LUCAS,2011,H,12
IVAN,2011,H,12
SOFIA,2011,D,12
LEO,2011,H,12
ARIADNA,2011,D,11
JORDI,2011,H,11
RAYAN,2011,H,11
ONA,2011,D,11
ADRIA,2011,H,11
ANNA,2011,D,11
UNAI,2011,H,11
BERTA,2011,D,11
ANAS,2011,H,10
AYA,2011,D,10
ARLET,2011,D,10
ORIOL,2011,H,10
AYMAN,2011,H,10
NOA,2011,D,10
JANA,2011,D,10
JOAN,2011,H,10
MARTA,2011,D,10
XAVI,2011,H,10
MARIO,2011,H,9
AITANA,2011,D,9
AINARA,2011,D,9
ELSA,2011,D,9
IVET,2011,D,9
OMAR,2011,H,9
MARINA,2011,D,9
XAVIER,2011,H,9
ROGER,2011,H,9
IAN,2011,H,8
NORA,2011,D,8
DIDAC,2011,H,8
JOEL,2011,H,8
MAR,2011,D,8
SALMA,2011,D,8
YOUSSEF,2011,H,8
ALEIX,2011,H,8
ANA,2011,D,8
SERGI,2011,H,7
YAHYA,2011,H,7
NAIA,2011,D,7
RAUL,2011,H,7
QUERALT,2011,D,7
LEYRE,2011,D,7
LEIRE,2011,D,7
SERGIO,2011,H,7
CLARA,2011,D,7
YASMIN,2011,D,7
ALEJANDRO,2011,H,7
AXEL,2011,H,7
GUILLEM,2011,H,7
ASIER,2011,H,7
CARLOTA,2011,D,7
JOSE,2011,H,6
ANDREA,2011,D,6
CARLOS,2011,H,6
ENZO,2011,H,6
ELENA,2011,D,6
NURIA,2011,D,6
VALERIA,2011,D,6
ISONA,2011,D,6
ISMAEL,2011,H,6
AARON,2011,H,6
GISELA,2011,D,6
JUDIT,2011,D,6
NICOLAS,2011,H,6
BERNAT,2011,H,6
RUBEN,2011,H,6
HECTOR,2011,H,6
NATALIA,2011,D,5
KHADIJA,2011,D,5
MIREIA,2011,D,5
MIQUEL,2011,H,5
ADRIANA,2011,D,5
ELIAS,2011,H,5
QUIM,2011,H,5
ANGEL,2011,H,5
DIEGO,2011,H,5
MALAK,2011,D,5
MARIAM,2011,D,5
LOLA,2011,D,5
YASSIN,2011,H,5
NAYARA,2011,D,5
ROC,2011,H,5
GINA,2011,D,5
AMIR,2011,H,5
NEREA,2011,D,5
FERRAN,2011,H,5
ALEXIA,2011,D,4
ABDELLAH,2011,H,4
HIBA,2011,D,4
BRUNO,2011,H,4
FATIMA,2011,D,4
ELOI,2011,H,4
GUIM,2011,H,4
INGRID,2011,D,4
NIZAR,2011,H,4
ALVARO,2011,H,4
HELENA,2011,D,4
AYOUB,2011,H,4
BASMA,2011,D,4
DUNIA,2011,D,4
OSCAR,2011,H,4
JAVIER,2011,H,4
LUNA,2011,D,4
JUDITH,2011,D,4
LINA,2011,D,4
ALEXANDRA,2011,D,4
IGNASI,2011,H,4
ROCIO,2011,D,4
ISAAC,2011,H,4
PEDRO,2011,H,4
SAMUEL,2011,H,4
CANDELA,2011,D,4
ALI,2011,H,4
ALMA,2011,D,4
MIRIAM,2011,D,4
MAX,2011,H,4
MOHAMED AMIN,2011,H,4
RAMON,2011,H,4
VINYET,2011,D,4
LIDIA,2011,D,4
AMIRA,2011,D,4
DINA,2011,D,3
CELIA,2011,D,3
GENIS,2011,H,3
MARWAN,2011,H,3
LIA,2011,D,3
ESTEL,2011,D,3
REDA,2011,H,3
IRINA,2011,D,3
SOUFIAN,2011,H,3
PABLO,2011,H,3
CARMEN,2011,D,3
ALBERT,2011,H,3
MIGUEL,2011,H,3
BET,2011,D,3
KAWTAR,2011,D,3
PERE,2011,H,3
AMAL,2011,D,3
NAGORE,2011,D,3
GAEL,2011,H,3
MIA,2011,D,3
ALAE,2011,D,3
ALAN,2011,H,3
MARTIN,2011,H,3
KAOUTAR,2011,D,3
GEORGINA,2011,D,3
JANNAT,2011,D,3
ELIA,2011,D,3
SAAD,2011,H,3
CLOE,2011,D,3
JONATHAN,2011,H,3
ERIKA,2011,D,3
YASSIR,2011,H,3
ISMAIL,2011,H,3
MARYAM,2011,D,3
NAHIA,2011,D,3
IRIS,2011,D,3
IAGO,2011,H,3
SELENA,2011,D,3
ELOY,2011,H,3
LLUIS,2011,H,3
GORKA,2011,H,3
IMRAN,2011,H,3
ABDERRAHMAN,2011,H,3
DAFNE,2011,D,3
ANTONIO,2011,H,3
GABRIEL,2011,H,3
TEO,2011,H,3
ABEL,2011,H,3
ZOE,2011,D,3
FRANCISCO,2011,H,3
VALENTINA,2011,D,3
CHAIMAE,2011,D,2
ABDELRAHMAN,2011,H,2
CAROLINA,2011,D,2
TOMAS,2011,H,2
SELENE,2011,D,2
MOHAMED RIDA,2011,H,2
SONIA,2011,D,2
JANIRA,2011,D,2
NOOR,2011,D,2
ARAN,2011,H,2
SOHAIB,2011,H,2
JAUME,2011,H,2
ASHLEY,2011,D,2
ISHAK,2011,H,2
MOUNIR,2011,H,2
SARAY,2011,D,2
PEP,2011,H,2
NOELIA,2011,D,2
HIDAYA,2011,D,2
GUILLERMO,2011,H,2
YAIZA,2011,D,2
NISRIN,2011,D,2
SAFAE,2011,D,2
MUSTAPHA,2011,H,2
IONA,2011,D,2
MAISAE,2011,D,2
DANNA,2011,D,2
JIHAD,2011,H,2
ZAHRA,2011,D,2
NADA,2011,D,2
AINOA,2011,D,2
HAMZA,2011,H,2
ANASS,2011,H,2
MARTINA,2011,H,2
AKRAM,2011,H,2
ERIK,2011,H,2
IMAD,2011,H,2
ANIOL,2011,H,2
KEVIN,2011,H,2
JOSE ANTONIO,2011,H,2
YASIR,2011,H,2
RODAINA,2011,D,2
IBRAHIM,2011,H,2
YOUSEF,2011,H,2
MANAR,2011,D,2
RUTH,2011,D,2
JOSEP,2011,H,2
SEBASTIAN,2011,H,2
YASSMIN,2011,D,2
CRISTINA,2011,D,2
ASSIA,2011,D,2
NOUR,2011,D,2
JULIO,2011,H,2
RAWAN,2011,D,2
IMAN,2011,D,2
SAMIA,2011,D,2
MARCOS,2011,H,2
ANDREU,2011,H,2
LLUC,2011,H,2
JUAN,2011,H,2
ZAKARIA,2011,H,2
ESTELA,2011,D,2
SAM,2011,H,2
NAIARA,2011,D,2
ANDRES,2011,H,2
ASTRID,2011,D,2
BRIAN,2011,H,2
JUAN JOSE,2011,H,2
ENRIQUE,2011,H,2
EDGAR,2011,H,2
VICTORIA,2011,D,2
ASIA,2011,D,2
ARIANA,2011,D,2
ALEJANDRA,2011,D,2
SOULAIMAN,2011,H,2
ARITZ,2011,H,2
MATIAS,2011,H,2
JOFRE,2011,H,2
LEIA,2011,D,2
JON,2011,H,2
ROSA,2011,D,2
JUAN MANUEL,2011,H,2
AHMED,2011,H,2
BILAL,2011,H,2
VIOLETA,2011,D,2
TONI,2011,H,2
IRIA,2011,D,2
FADI,2011,H,2
JOAQUIM,2011,H,2
BLANCA,2011,D,2
ETHAN,2011,H,2
THIAGO,2011,H,2
LUIS,2011,H,2
NEUS,2011,D,2
DOUAA,2011,D,2
IBRAHIMA,2011,H,2
MOHAMET,2011,H,2
EVA,2011,D,2
NACHO,2011,H,2
CHLOE,2011,D,2
JULEN,2011,H,2
AMINA,2011,D,2
RAQUEL,2011,D,2
OLIVER,2011,H,2
JULIAN,2011,H,2
BRIGITTE,2011,D,2
HAFSA,2011,D,2
ARANTXA,2011,D,2
ISLAM,2011,H,2
ANTONELLA,2011,D,2
MANU,2011,H,2
YASMINA,2011,D,2
ZAYD,2011,H,2
SAMARA,2011,D,2
ACHRAF,2011,H,2
CRISTIAN,2011,H,2
RANYA,2011,D,2
ENEKO,2011,H,2
ABRAHAM,2011,H,2
XENIA,2011,D,2
HERNAN,2011,H,2
IDAIRA,2011,D,2
MERITXELL,2011,D,2
SABRINA,2011,D,2
DEREK,2011,H,2
DAOUD,2011,H,2
HAIZEA,2011,D,2
EDURNE,2011,D,1
CONCHI,2011,D,1
ALINE,2011,D,1
MIRELLA,2011,D,1
ARTURO,2011,H,1
DAVID NECTARIE,2011,H,1
CORA,2011,D,1
FRAN,2011,H,1
ARAN,2011,D,1
SIRA,2011,D,1
AIDAN,2011,H,1
QIAN SHENG,2011,H,1
AMYNTA,2011,D,1
JAVI,2011,H,1
ALEJANDRO DAVID,2011,H,1
NAZARET,2011,D,1
NATALIA,2011,H,1
MANNI,2011,D,1
FERNANDO RAFAEL,2011,H,1
SAMUEL ALEJANDRO,2011,H,1
JULIETA LUJAN,2011,D,1
ALLEN,2011,H,1
MASSIMO,2011,H,1
CARLOS HUGO,2011,H,1
JORGE ARIEL,2011,H,1
SOFYAN,2011,H,1
MYRIAM,2011,D,1
MASSIN,2011,H,1
NGOSSE,2011,D,1
KENZA,2011,D,1
YERAY,2011,H,1
ANGELA VIVIANA,2011,D,1
NATHAN EMILIO,2011,H,1
ALEXANDRU SARMIS,2011,H,1
ASLAM,2011,H,1
CARLA,2011,H,1
TON,2011,H,1
JON SCOTT,2011,H,1
OLAU,2011,H,1
JUSTIN,2011,H,1
GALA,2011,D,1
BELEN,2011,H,1
IVAN AITOR,2011,H,1
JUSTIN ROYCE,2011,H,1
NADIR,2011,H,1
YASMINE,2011,D,1
MARAM,2011,D,1
JOAN EZEQUIEL,2011,H,1
FATIMA LUCIA,2011,D,1
JAVIER,2011,D,1
ZAID,2011,H,1
IKRAM,2011,D,1
NDEYE LISSA,2011,D,1
GEMMA,2011,D,1
ASTRID LUCIA,2011,D,1
ZIHAN,2011,H,1
CESAR ALEJANDRO,2011,H,1
IKER MIGUEL,2011,H,1
ELISA YVETH,2011,D,1
HADA,2011,D,1
ADNAN,2011,H,1
NASSER,2011,H,1
MARCEL JULIA,2011,H,1
ANGELA MARIA,2011,D,1
MAME DIARRA,2011,D,1
INHAR,2011,H,1
SANDRO,2011,H,1
CHENGJIE,2011,H,1
HAJAR,2011,D,1
TOMEU,2011,H,1
KATIA,2011,D,1
AWA,2011,D,1
AMIN,2011,H,1
YASSIVE,2011,H,1
MELISA,2011,D,1
ARIEL,2011,D,1
YAKHAM,2011,D,1
ARAIANA JANELLE,2011,D,1
ANDREA LIZBETH,2011,D,1
JUNO,2011,D,1
SOUNDOS,2011,D,1
CRISTHOFER,2011,H,1
JEREMIAS,2011,H,1
TONI URIEL,2011,H,1
FATOU,2011,D,1
MARIAN,2011,D,1
ADEL,2011,H,1
NIKITA,2011,H,1
FATU BINTU,2011,D,1
ALBERTO LEONARD,2011,H,1
IRINA NAGORET,2011,D,1
NONNA,2011,D,1
KAY,2011,H,1
ROBERT ANDREI,2011,H,1
MAXIMO,2011,H,1
RAFEL,2011,H,1
ANTHONY DAVID,2011,H,1
AVRIL,2011,D,1
MOHAMED EL AMIN,2011,H,1
NAIMA,2011,D,1
WIJDAN,2011,D,1
SAFA,2011,D,1
ILEA,2011,D,1
ABDESSAMAD,2011,H,1
NIHAL,2011,D,1
MATTEO,2011,H,1
MARLIYATOU,2011,D,1
MONCEF,2011,H,1
TANIA,2011,D,1
NORAH,2011,D,1
SILVANA,2011,D,1
JOSE ANGEL,2011,H,1
DIANA MARIA,2011,D,1
ILYAS,2011,H,1
WISAL,2011,D,1
KHALIFA ABABACAR,2011,H,1
ALBA MARIA,2011,D,1
AMANI,2011,D,1
ALEXANDRE,2011,H,1
TIEHAN,2011,H,1
NADIA,2011,D,1
TAMARA,2011,D,1
OT,2011,H,1
GILVER OLIVER,2011,H,1
JULIA,2011,H,1
PRINCESS PEACE IFEOMA,2011,D,1
AINET,2011,D,1
ELENA MONA,2011,D,1
MATT,2011,H,1
MARIA SORAIA,2011,D,1
LARA,2011,D,1
QUIQUE,2011,H,1
NIN,2011,H,1
STEFANY,2011,D,1
TAWBA,2011,D,1
SMAHAN,2011,D,1
REMIR,2011,H,1
GISELE,2011,D,1
ILONA,2011,D,1
JOAN ALEJANDRO,2011,H,1
DANIEL RUBEN,2011,H,1
GEORGIA,2011,D,1
JULIA MONTSERRAT,2011,D,1
CHALI,2011,D,1
ALESHA SOFIA,2011,D,1
LAIA MONTSERRAT,2011,D,1
LINDSEY I.,2011,D,1
AYMAN,2011,D,1
RANDA,2011,D,1
SULAMI,2011,D,1
GERARD FABIO,2011,H,1
RANIA,2011,D,1
LENA,2011,D,1
YUMALAI,2011,D,1
SANMIGUEL COROMOTO,2011,H,1
AROA,2011,D,1
PAULA ABIGAIL,2011,D,1
BRUC,2011,H,1
ANEL,2011,H,1
MARIANA,2011,D,1
ROSER,2011,D,1
YOUNES,2011,H,1
KAREN,2011,D,1
AYAX,2011,H,1
RAFAEL,2011,H,1
ILIAS,2011,H,1
NAYRA ELISABETH,2011,D,1
MAISA,2011,D,1
CESAR FABIAN,2011,H,1
ANNIA,2011,D,1
PAULA ANTONELLA,2011,D,1
MOURAD,2011,H,1
JAANAI,2011,D,1
ADELAIDA,2011,D,1
NOURAN,2011,D,1
MOHAMED YASSIN,2011,H,1
NOHA,2011,D,1
FERDAOUS,2011,D,1
DOHA,2011,D,1
KHAULA,2011,D,1
BIEL,2011,D,1
NOORDEEP,2011,H,1
ARYAN,2011,H,1
XAVI RIDGLEY,2011,H,1
JANA LAURIN,2011,D,1
KENNETH,2011,H,1
MARIA DE LAS NIEVES,2011,D,1
RKIA,2011,D,1
JUAN ALFONSO,2011,H,1
FUCHENG,2011,H,1
GABRIELA,2011,D,1
DIEGO ALEJANDRO,2011,H,1
ZHAIRA,2011,D,1
ESTEBAN ANDRES,2011,H,1
GARBET,2011,D,1
ANGIE OLIVIA,2011,D,1
SERINA,2011,D,1
MIQUEL JOAQUIN,2011,H,1
HELEN,2011,D,1
AINARA VALENTINA,2011,D,1
JORDI DAVID,2011,H,1
SAMI,2011,H,1
SORAYA,2011,D,1
BENJAMIN OBARO,2011,H,1
ANNA MARIA,2011,D,1
JOAO ALVIERY,2011,H,1
AIMAN,2011,H,1
SAYFEDDINE,2011,H,1
ANOUK,2011,D,1
CARMEN ESTHER,2011,D,1
SAHIL CHANDI,2011,H,1
NAYALA,2011,D,1
MARÇAL,2011,H,1
YANNIC,2011,D,1
ALEXANDRU ILIE,2011,H,1
JAIME,2011,H,1
NUR ELUNEY,2011,D,1
MAMA SOKHMA,2011,D,1
ADAM SAMIR,2011,H,1
PATRICIA,2011,D,1
LAILA,2011,D,1
DAN,2011,H,1
TIAN,2011,H,1
MARC ANTONIO,2011,H,1
GALIA,2011,D,1
NASSIM,2011,H,1
JEYKO,2011,H,1
MANUEL,2011,H,1
AYA,2011,H,1
SAFIA,2011,D,1
DANIELA CRISTINA,2011,D,1
DEIANIRA,2011,D,1
MARIAM,2011,H,1
ROSANNY  PAOLA,2011,D,1
BALLAL,2011,H,1
AINHARA,2011,D,1
EUDAL,2011,H,1
GRETA,2011,D,1
JAN,2011,D,1
YANA LUCIA,2011,D,1
JI NUO,2011,H,1
DAREK,2011,H,1
OLEGUER,2011,H,1
WASIM,2011,H,1
SILVIA,2011,D,1
ANUC,2011,H,1
BARAA,2011,D,1
MARY,2011,D,1
GENESIS ELISABETH,2011,D,1
ARWEN,2011,D,1
ELHADJ SAIDOU,2011,H,1
CARLA SOFIA,2011,D,1
SALIMA,2011,D,1
ROBERT,2011,H,1
INDIRA,2011,D,1
ONEITA TUGBIYELE,2011,D,1
NATAN RAFAL,2011,H,1
DAIRA,2011,D,1
SARA NOEMI,2011,D,1
FELIX DAVID,2011,H,1
FERRAN,2011,D,1
FATIMA ZAHRA,2011,D,1
JESICA ALBA,2011,D,1
HENAR,2011,D,1
OSKAR,2011,H,1
FARES,2011,H,1
MAIA,2011,D,1
DAVID ANDREI,2011,H,1
NIAMA,2011,D,1
GISELLE,2011,D,1
SEYDINA MOHAMED,2011,H,1
MAILAH QIYYAMA,2011,D,1
GONZALO ADRIAN,2011,H,1
ATHINA ALEJANDRA,2011,D,1
SAJA,2011,D,1
ANGELO AQUILES,2011,H,1
LUAR,2011,H,1
DANIEL PATRICIO,2011,H,1
ALISON NICOLE,2011,D,1
BRENDA,2011,D,1
ISAIAS,2011,H,1
ROMAISA,2011,D,1
LISA,2011,D,1
HERMELINDA,2011,D,1
MIKEL,2011,H,1
JAYKO JAVIER,2011,H,1
JENNIFER ALLISON,2011,D,1
WIAM,2011,D,1
DASTAN JOSE,2011,H,1
MOUHAMED,2011,H,1
ELOHANA ZOE,2011,D,1
AROA CRISTINA,2011,D,1
MOUSSA,2011,H,1
MAYSSAA,2011,D,1
AILEEN,2011,D,1
MYAH SUZETT,2011,D,1
KHALED,2011,H,1
STEPHANIE NATASHA,2011,D,1
ABDOULAHAD,2011,H,1
ROMAISAE,2011,D,1
NICO,2011,H,1
MAURO,2011,H,1
ALEXIA ELISABETH,2011,D,1
NORAN,2011,D,1
AINOHA,2011,D,1
ALXANDRU DANIEL,2011,H,1
LAURA JENNELL,2011,D,1
ELEIRE,2011,D,1
IBAI,2011,H,1
SAIFELISLAM,2011,H,1
ANTONIA,2011,D,1
INSAF,2011,D,1
DANIEL ALEJANDRO,2011,H,1
ANE,2011,D,1
EIDEN DARIO,2011,H,1
JOAN JOSEP,2011,H,1
KIARA GRACE,2011,D,1
ATENA,2011,D,1
ANOUAR,2011,H,1
JORDA,2011,H,1
EYENGA,2011,D,1
YERAY,2011,D,1
NOELIA BEXABETH,2011,D,1
EDURNE BEATRIZ,2011,D,1
ERIN,2011,H,1
AMARA,2011,D,1
ELNA,2011,D,1
AMAIA,2011,D,1
KHOLOUD,2011,D,1
SANDRA,2011,D,1
HONG XUAN,2011,H,1
NAIM,2011,H,1
MIA SHAMPEL,2011,D,1
LEONARDO,2011,H,1
CLAUDIA MONTSERRAT,2011,D,1
AISSATA,2011,D,1
YASSER,2011,H,1
YARED ANTONIO,2011,H,1
ELISABET,2011,D,1
DELIA,2011,D,1
YARA,2011,D,1
YOSKEIBER JAVIER,2011,H,1
YOUSSEF,2011,D,1
JOEN,2011,H,1
BARBARA,2011,D,1
KIARA NAHOMI,2011,D,1
KYLIAN,2011,H,1
TATIANA,2011,D,1
ERICK,2011,H,1
MAHA,2011,H,1
ANWAR,2011,H,1
MANUELA,2011,D,1
WAEL,2011,H,1
VALENTINO,2011,H,1
SAMAY,2011,D,1
DARIA TEODORA,2011,D,1
INCA INES,2011,D,1
MAHER,2011,H,1
ANUAR,2011,H,1
CIRA,2011,D,1
YAHEL,2011,H,1
JUAN JAVIER,2011,H,1
DALIA,2011,D,1
MATEO,2011,H,1
ELSA,2011,H,1
DAYANA,2011,D,1
NICOLAS JAMES,2011,H,1
AISHA,2011,D,1
ALEXANDER,2011,H,1
AARON MIGUEL,2011,H,1
EVOLET,2011,D,1
KENDALL ANAHY,2011,D,1
TARIK,2011,H,1
WALID,2011,H,1
BRU,2011,H,1
YESIKA,2011,D,1
MARIA DEL MAR,2011,D,1
YOUSRA,2011,D,1
INES MARIA,2011,D,1
EMILIA,2011,D,1
MAGI,2011,H,1
SIRO,2011,H,1
DUSSAN,2011,H,1
MOHAMMED ALI,2011,H,1
GRETEL JOANA,2011,D,1
CHEN XI,2011,D,1
ANDREI,2011,H,1
EDGAR JOEL,2011,H,1
KYARA ALEXIA,2011,D,1
TRIANA,2011,D,1
CRISTOFER,2011,H,1
BETH,2011,D,1
JARED,2011,H,1
CYNTHIA,2011,D,1
MELINDA VICTORIA,2011,D,1
WAHIB,2011,H,1
JIN,2011,H,1
DERECK LENNIN,2011,H,1
LORETO,2011,D,1
ESTEBAN,2011,H,1
MEILY ZHARICK,2011,D,1
NAJIB,2011,H,1
ANGY,2011,D,1
ZI QIAN,2011,H,1
JOSEFINA,2011,D,1
LUISA FERNANDA,2011,D,1
ATENEA,2011,D,1
NEIA,2011,D,1
N DOUMBE,2011,D,1
MOAYAD,2011,H,1
LINDA GEREMY,2011,D,1
ILHAM,2011,D,1
RITA,2011,D,1
GUIDO,2011,H,1
JOSELE,2011,H,1
MAXIMINO,2011,H,1
IGNACIO,2011,H,1
IRATI,2011,D,1
NAYADE,2011,D,1
JIA JIA,2011,D,1
IU,2011,H,1
MARIA DUBLYN,2011,D,1
ELISA,2011,D,1
OSSAMA,2011,H,1
EMANUEL,2011,H,1
CARYS ANNA,2011,D,1
JIA KAI,2011,H,1
AMYGUEYE,2011,H,1
IZAN KENNETH,2011,H,1
LUKA,2011,H,1
TAYRI,2011,D,1
HAILEY YULIA,2011,D,1
MANAL,2011,D,1
NOOR,2011,H,1
BIANKHA JULIETTE,2011,D,1
NASSIRA,2011,D,1
AMALIA STEFANIA,2011,D,1
MADIAN,2011,H,1
WIAN,2011,D,1
ROA,2011,D,1
ANGELA,2011,D,1
MAYSSAE,2011,D,1
JOAN DAVID,2011,H,1
KARAM,2011,H,1
RAHMA,2011,D,1
ADAN,2011,H,1
RUTH MARIA,2011,D,1
PAULA BEATRIU,2011,D,1
ARIEL DAVID,2011,H,1
ROKHAYA,2011,D,1
HANNA,2011,D,1
DOUNIA,2011,D,1
AROA LISNEY,2011,D,1
DOUAE,2011,H,1
DIANA,2011,D,1
DIVYANA,2011,D,1
SABRIN,2011,D,1
STEFFY ELENA,2011,D,1
MIREYA,2011,D,1
LAIA AIMAR,2011,D,1
JEREMY GERARD,2011,H,1
HAMID,2011,H,1
LEO,2011,D,1
ARWA,2011,D,1
EMMA NATALIA,2011,D,1
BERK,2011,H,1
