DATA_REFERENCIA,DISTRICTE,BARRI,EDAT,SEXE,POBLACIO
2011,DISTRICTE 1,CENTRE                        ,1,Home,108
2011,DISTRICTE 1,CENTRE                        ,10,Dona,108
2011,DISTRICTE 1,CENTRE                        ,10,Home,104
2011,DISTRICTE 1,CENTRE                        ,100,Dona,2
2011,DISTRICTE 1,CENTRE                        ,101,Dona,3
2011,DISTRICTE 1,CENTRE                        ,101,Home,1
2011,DISTRICTE 1,CENTRE                        ,102,Dona,2
2011,DISTRICTE 1,CENTRE                        ,11,Dona,90
2011,DISTRICTE 1,CENTRE                        ,11,Home,111
2011,DISTRICTE 1,CENTRE                        ,12,Dona,91
2011,DISTRICTE 1,CENTRE                        ,12,Home,84
2011,DISTRICTE 1,CENTRE                        ,13,Dona,80
2011,DISTRICTE 1,CENTRE                        ,13,Home,87
2011,DISTRICTE 1,CENTRE                        ,14,Dona,94
2011,DISTRICTE 1,CENTRE                        ,14,Home,103
2011,DISTRICTE 1,CENTRE                        ,15,Dona,80
2011,DISTRICTE 1,CENTRE                        ,15,Home,86
2011,DISTRICTE 1,CENTRE                        ,16,Dona,78
2011,DISTRICTE 1,CENTRE                        ,16,Home,86
2011,DISTRICTE 1,CENTRE                        ,17,Dona,80
2011,DISTRICTE 1,CENTRE                        ,17,Home,69
2011,DISTRICTE 1,CENTRE                        ,18,Dona,90
2011,DISTRICTE 1,CENTRE                        ,18,Home,92
2011,DISTRICTE 1,CENTRE                        ,19,Dona,74
2011,DISTRICTE 1,CENTRE                        ,19,Home,67
2011,DISTRICTE 1,CENTRE                        ,2,Dona,120
2011,DISTRICTE 1,CENTRE                        ,2,Home,114
2011,DISTRICTE 1,CENTRE                        ,20,Dona,75
2011,DISTRICTE 1,CENTRE                        ,20,Home,89
2011,DISTRICTE 1,CENTRE                        ,21,Dona,87
2011,DISTRICTE 1,CENTRE                        ,21,Home,82
2011,DISTRICTE 1,CENTRE                        ,22,Dona,84
2011,DISTRICTE 1,CENTRE                        ,22,Home,64
2011,DISTRICTE 1,CENTRE                        ,23,Dona,98
2011,DISTRICTE 1,CENTRE                        ,23,Home,78
2011,DISTRICTE 1,CENTRE                        ,24,Dona,110
2011,DISTRICTE 1,CENTRE                        ,24,Home,89
2011,DISTRICTE 1,CENTRE                        ,25,Dona,98
2011,DISTRICTE 1,CENTRE                        ,25,Home,75
2011,DISTRICTE 1,CENTRE                        ,26,Dona,100
2011,DISTRICTE 1,CENTRE                        ,26,Home,89
2011,DISTRICTE 1,CENTRE                        ,27,Dona,118
2011,DISTRICTE 1,CENTRE                        ,27,Home,87
2011,DISTRICTE 1,CENTRE                        ,28,Dona,96
2011,DISTRICTE 1,CENTRE                        ,28,Home,108
2011,DISTRICTE 1,CENTRE                        ,29,Dona,111
2011,DISTRICTE 1,CENTRE                        ,29,Home,118
2011,DISTRICTE 1,CENTRE                        ,3,Dona,110
2011,DISTRICTE 1,CENTRE                        ,3,Home,124
2011,DISTRICTE 1,CENTRE                        ,30,Dona,135
2011,DISTRICTE 1,CENTRE                        ,30,Home,128
2011,DISTRICTE 1,CENTRE                        ,31,Dona,115
2011,DISTRICTE 1,CENTRE                        ,31,Home,124
2011,DISTRICTE 1,CENTRE                        ,32,Dona,164
2011,DISTRICTE 1,CENTRE                        ,32,Home,133
2011,DISTRICTE 1,CENTRE                        ,33,Dona,161
2011,DISTRICTE 1,CENTRE                        ,33,Home,138
2011,DISTRICTE 1,CENTRE                        ,34,Dona,190
2011,DISTRICTE 1,CENTRE                        ,34,Home,172
2011,DISTRICTE 1,CENTRE                        ,35,Dona,171
2011,DISTRICTE 1,CENTRE                        ,35,Home,152
2011,DISTRICTE 1,CENTRE                        ,36,Dona,194
2011,DISTRICTE 1,CENTRE                        ,36,Home,163
2011,DISTRICTE 1,CENTRE                        ,37,Dona,154
2011,DISTRICTE 1,CENTRE                        ,37,Home,160
2011,DISTRICTE 1,CENTRE                        ,38,Dona,172
2011,DISTRICTE 1,CENTRE                        ,38,Home,149
2011,DISTRICTE 1,CENTRE                        ,39,Dona,165
2011,DISTRICTE 1,CENTRE                        ,39,Home,165
2011,DISTRICTE 1,CENTRE                        ,4,Dona,113
2011,DISTRICTE 1,CENTRE                        ,4,Home,143
2011,DISTRICTE 1,CENTRE                        ,40,Dona,156
2011,DISTRICTE 1,CENTRE                        ,40,Home,161
2011,DISTRICTE 1,CENTRE                        ,41,Dona,143
2011,DISTRICTE 1,CENTRE                        ,41,Home,162
2011,DISTRICTE 1,CENTRE                        ,42,Dona,147
2011,DISTRICTE 1,CENTRE                        ,42,Home,154
2011,DISTRICTE 1,CENTRE                        ,43,Dona,151
2011,DISTRICTE 1,CENTRE                        ,43,Home,145
2011,DISTRICTE 1,CENTRE                        ,44,Dona,136
2011,DISTRICTE 1,CENTRE                        ,44,Home,144
2011,DISTRICTE 1,CENTRE                        ,45,Dona,145
2011,DISTRICTE 1,CENTRE                        ,45,Home,146
2011,DISTRICTE 1,CENTRE                        ,46,Dona,149
2011,DISTRICTE 1,CENTRE                        ,46,Home,139
2011,DISTRICTE 1,CENTRE                        ,47,Dona,139
2011,DISTRICTE 1,CENTRE                        ,47,Home,132
2011,DISTRICTE 1,CENTRE                        ,48,Dona,138
2011,DISTRICTE 1,CENTRE                        ,48,Home,137
2011,DISTRICTE 1,CENTRE                        ,49,Dona,123
2011,DISTRICTE 1,CENTRE                        ,49,Home,139
2011,DISTRICTE 1,CENTRE                        ,5,Dona,124
2011,DISTRICTE 1,CENTRE                        ,5,Home,119
2011,DISTRICTE 1,CENTRE                        ,50,Dona,138
2011,DISTRICTE 1,CENTRE                        ,50,Home,117
2011,DISTRICTE 1,CENTRE                        ,51,Dona,133
2011,DISTRICTE 1,CENTRE                        ,51,Home,114
2011,DISTRICTE 1,CENTRE                        ,52,Dona,122
2011,DISTRICTE 1,CENTRE                        ,52,Home,124
2011,DISTRICTE 1,CENTRE                        ,53,Dona,98
2011,DISTRICTE 1,CENTRE                        ,53,Home,115
2011,DISTRICTE 1,CENTRE                        ,54,Dona,96
2011,DISTRICTE 1,CENTRE                        ,54,Home,100
2011,DISTRICTE 1,CENTRE                        ,55,Dona,125
2011,DISTRICTE 1,CENTRE                        ,55,Home,83
2011,DISTRICTE 1,CENTRE                        ,56,Dona,87
2011,DISTRICTE 1,CENTRE                        ,56,Home,104
2011,DISTRICTE 1,CENTRE                        ,57,Dona,97
2011,DISTRICTE 1,CENTRE                        ,57,Home,91
2011,DISTRICTE 1,CENTRE                        ,58,Dona,102
2011,DISTRICTE 1,CENTRE                        ,58,Home,65
2011,DISTRICTE 1,CENTRE                        ,59,Dona,80
2011,DISTRICTE 1,CENTRE                        ,59,Home,70
2011,DISTRICTE 1,CENTRE                        ,6,Dona,138
2011,DISTRICTE 1,CENTRE                        ,6,Home,116
2011,DISTRICTE 1,CENTRE                        ,60,Dona,72
2011,DISTRICTE 1,CENTRE                        ,60,Home,66
2011,DISTRICTE 1,CENTRE                        ,61,Dona,101
2011,DISTRICTE 1,CENTRE                        ,61,Home,83
2011,DISTRICTE 1,CENTRE                        ,62,Dona,102
2011,DISTRICTE 1,CENTRE                        ,62,Home,112
2011,DISTRICTE 1,CENTRE                        ,63,Dona,87
2011,DISTRICTE 1,CENTRE                        ,63,Home,73
2011,DISTRICTE 1,CENTRE                        ,64,Dona,91
2011,DISTRICTE 1,CENTRE                        ,64,Home,68
2011,DISTRICTE 1,CENTRE                        ,65,Dona,73
2011,DISTRICTE 1,CENTRE                        ,65,Home,75
2011,DISTRICTE 1,CENTRE                        ,66,Dona,72
2011,DISTRICTE 1,CENTRE                        ,66,Home,66
2011,DISTRICTE 1,CENTRE                        ,67,Dona,83
2011,DISTRICTE 1,CENTRE                        ,67,Home,61
2011,DISTRICTE 1,CENTRE                        ,68,Dona,62
2011,DISTRICTE 1,CENTRE                        ,68,Home,48
2011,DISTRICTE 1,CENTRE                        ,69,Dona,72
2011,DISTRICTE 1,CENTRE                        ,69,Home,53
2011,DISTRICTE 1,CENTRE                        ,7,Dona,118
2011,DISTRICTE 1,CENTRE                        ,7,Home,124
2011,DISTRICTE 1,CENTRE                        ,70,Dona,84
2011,DISTRICTE 1,CENTRE                        ,70,Home,61
2011,DISTRICTE 1,CENTRE                        ,71,Dona,31
2011,DISTRICTE 1,CENTRE                        ,71,Home,35
2011,DISTRICTE 1,CENTRE                        ,72,Dona,46
2011,DISTRICTE 1,CENTRE                        ,72,Home,32
2011,DISTRICTE 1,CENTRE                        ,73,Dona,74
2011,DISTRICTE 1,CENTRE                        ,73,Home,57
2011,DISTRICTE 1,CENTRE                        ,74,Dona,91
2011,DISTRICTE 1,CENTRE                        ,74,Home,38
2011,DISTRICTE 1,CENTRE                        ,75,Dona,83
2011,DISTRICTE 1,CENTRE                        ,75,Home,63
2011,DISTRICTE 1,CENTRE                        ,76,Dona,74
2011,DISTRICTE 1,CENTRE                        ,76,Home,52
2011,DISTRICTE 1,CENTRE                        ,77,Dona,82
2011,DISTRICTE 1,CENTRE                        ,77,Home,50
2011,DISTRICTE 1,CENTRE                        ,78,Dona,90
2011,DISTRICTE 1,CENTRE                        ,78,Home,51
2011,DISTRICTE 1,CENTRE                        ,79,Dona,70
2011,DISTRICTE 1,CENTRE                        ,79,Home,46
2011,DISTRICTE 1,CENTRE                        ,8,Dona,103
2011,DISTRICTE 1,CENTRE                        ,8,Home,119
2011,DISTRICTE 1,CENTRE                        ,80,Dona,75
2011,DISTRICTE 1,CENTRE                        ,80,Home,38
2011,DISTRICTE 1,CENTRE                        ,81,Dona,77
2011,DISTRICTE 1,CENTRE                        ,81,Home,38
2011,DISTRICTE 1,CENTRE                        ,82,Dona,66
2011,DISTRICTE 1,CENTRE                        ,82,Home,44
2011,DISTRICTE 1,CENTRE                        ,83,Dona,55
2011,DISTRICTE 1,CENTRE                        ,83,Home,32
2011,DISTRICTE 1,CENTRE                        ,84,Dona,75
2011,DISTRICTE 1,CENTRE                        ,84,Home,38
2011,DISTRICTE 1,CENTRE                        ,85,Dona,57
2011,DISTRICTE 1,CENTRE                        ,85,Home,27
2011,DISTRICTE 1,CENTRE                        ,86,Dona,61
2011,DISTRICTE 1,CENTRE                        ,86,Home,39
2011,DISTRICTE 1,CENTRE                        ,87,Dona,64
2011,DISTRICTE 1,CENTRE                        ,87,Home,23
2011,DISTRICTE 1,CENTRE                        ,88,Dona,53
2011,DISTRICTE 1,CENTRE                        ,88,Home,12
2011,DISTRICTE 1,CENTRE                        ,89,Dona,42
2011,DISTRICTE 1,CENTRE                        ,89,Home,21
2011,DISTRICTE 1,CENTRE                        ,9,Dona,104
2011,DISTRICTE 1,CENTRE                        ,9,Home,109
2011,DISTRICTE 1,CENTRE                        ,90,Dona,31
2011,DISTRICTE 1,CENTRE                        ,90,Home,7
2011,DISTRICTE 1,CENTRE                        ,91,Dona,33
2011,DISTRICTE 1,CENTRE                        ,91,Home,9
2011,DISTRICTE 1,CENTRE                        ,92,Dona,28
2011,DISTRICTE 1,CENTRE                        ,92,Home,2
2011,DISTRICTE 1,CENTRE                        ,93,Dona,19
2011,DISTRICTE 1,CENTRE                        ,93,Home,8
2011,DISTRICTE 1,CENTRE                        ,94,Dona,12
2011,DISTRICTE 1,CENTRE                        ,94,Home,4
2011,DISTRICTE 1,CENTRE                        ,95,Dona,15
2011,DISTRICTE 1,CENTRE                        ,95,Home,7
2011,DISTRICTE 1,CENTRE                        ,96,Dona,13
2011,DISTRICTE 1,CENTRE                        ,96,Home,2
2011,DISTRICTE 1,CENTRE                        ,97,Dona,8
2011,DISTRICTE 1,CENTRE                        ,98,Dona,5
2011,DISTRICTE 1,CENTRE                        ,99,Dona,2
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,0,Dona,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,0,Home,29
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,1,Dona,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,1,Home,37
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,10,Dona,28
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,10,Home,22
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,101,Dona,1
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,11,Dona,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,11,Home,22
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,12,Dona,17
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,12,Home,19
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,13,Dona,26
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,13,Home,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,14,Dona,19
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,14,Home,18
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,15,Dona,23
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,15,Home,27
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,16,Dona,26
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,16,Home,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,17,Dona,21
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,17,Home,18
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,18,Dona,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,18,Home,21
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,19,Dona,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,19,Home,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,2,Dona,27
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,2,Home,40
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,20,Dona,23
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,20,Home,21
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,21,Dona,17
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,21,Home,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,22,Dona,37
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,22,Home,23
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,23,Dona,27
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,23,Home,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,24,Dona,36
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,24,Home,28
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,25,Dona,38
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,25,Home,43
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,26,Dona,56
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,26,Home,33
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,27,Dona,28
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,27,Home,35
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,28,Dona,43
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,28,Home,35
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,29,Dona,37
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,29,Home,48
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,3,Dona,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,3,Home,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,30,Dona,39
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,30,Home,42
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,31,Dona,32
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,31,Home,57
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,32,Dona,51
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,32,Home,52
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,33,Dona,35
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,33,Home,39
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,34,Dona,50
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,34,Home,48
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,35,Dona,43
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,35,Home,50
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,36,Dona,43
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,36,Home,50
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,37,Dona,39
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,37,Home,42
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,38,Dona,56
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,38,Home,54
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,39,Dona,32
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,39,Home,45
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,4,Dona,24
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,4,Home,48
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,40,Dona,47
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,40,Home,41
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,41,Dona,35
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,41,Home,36
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,42,Dona,26
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,42,Home,46
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,43,Dona,39
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,43,Home,46
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,44,Dona,37
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,44,Home,35
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,45,Dona,42
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,45,Home,51
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,46,Dona,38
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,46,Home,37
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,47,Dona,28
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,47,Home,34
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,48,Dona,38
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,48,Home,31
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,49,Dona,38
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,49,Home,41
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,5,Dona,24
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,5,Home,17
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,50,Dona,33
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,50,Home,31
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,51,Dona,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,51,Home,27
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,52,Dona,33
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,52,Home,38
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,53,Dona,26
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,53,Home,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,54,Dona,37
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,54,Home,35
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,55,Dona,32
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,55,Home,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,56,Dona,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,56,Home,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,57,Dona,31
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,57,Home,29
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,58,Dona,29
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,58,Home,31
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,59,Dona,36
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,59,Home,28
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,6,Dona,28
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,6,Home,37
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,60,Dona,19
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,60,Home,27
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,61,Dona,24
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,61,Home,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,62,Dona,38
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,62,Home,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,63,Dona,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,63,Home,33
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,64,Dona,30
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,64,Home,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,65,Dona,39
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,65,Home,21
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,66,Dona,29
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,66,Home,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,67,Dona,28
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,67,Home,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,68,Dona,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,68,Home,22
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,69,Dona,24
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,69,Home,21
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,7,Dona,29
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,7,Home,29
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,70,Dona,24
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,70,Home,18
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,71,Dona,16
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,71,Home,10
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,72,Dona,23
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,72,Home,15
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,73,Dona,21
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,73,Home,14
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,74,Dona,23
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,74,Home,26
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,75,Dona,25
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,75,Home,17
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,76,Dona,15
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,76,Home,16
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,77,Dona,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,77,Home,20
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,78,Dona,21
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,78,Home,18
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,79,Dona,18
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,79,Home,16
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,8,Dona,29
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,8,Home,18
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,80,Dona,26
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,80,Home,11
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,81,Dona,11
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,81,Home,14
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,82,Dona,22
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,82,Home,6
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,83,Dona,22
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,83,Home,10
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,84,Dona,7
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,84,Home,7
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,85,Dona,10
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,85,Home,4
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,86,Dona,11
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,86,Home,3
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,87,Dona,10
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,87,Home,7
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,88,Dona,14
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,88,Home,5
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,89,Dona,8
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,89,Home,6
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,9,Dona,22
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,9,Home,19
2011,DISTRICTE 1,PL. CATALUNYA - ESC. INDUSTRIA,90,Dona,5
