Mun;N.Fijo ;D;Po;Par;Su;Nombre                   ;Tc;Cc;Superfic
030;0402262;V;06;460;D ;                         ;PD;02;00014202
030;0402262;V;06;460;E ;                         ;MF;01;00003287
030;0402262;V;06;460;F ;                         ;E ;02;00001292
030;0402262;V;06;460;G ;                         ;C ;01;00000838
030;0402262;V;06;460;H ;                         ;C ;01;00007169
030;0402262;V;06;460;I ;                         ;MM;01;00000685
030;0402262;V;06;460;J ;                         ;C ;01;00005429
030;0402262;V;06;460;K ;                         ;CS;01;00000185
030;0402262;V;06;468;A ;                         ;PD;03;00003153
030;0402305;B;02;007;A ;                         ;MM;01;00023926
030;0402311;Q;02;043;A ;                         ;MM;04;00004267
030;0402312;B;02;069;A ;                         ;MM;04;00005994
030;0402375;Y;02;012;A ;                         ;MM;01;00013741
030;0402376;Q;02;014;A ;                         ;MM;01;00027455
030;0402377;B;02;031;A ;                         ;MM;01;00024397
030;0402378;J;02;034;A ;                         ;MM;01;00015203
030;0402379;R;02;049;A ;                         ;MM;04;00006344
030;0402381;A;02;050;A ;                         ;MM;04;00004637
030;0402383;Q;02;051;A ;                         ;MM;01;00010724
030;0402384;B;02;052;A ;                         ;MM;04;00004669
030;0402385;J;02;054;A ;                         ;MM;04;00007278
030;0402386;R;03;098;A ;                         ;MM;01;00044275
030;0402410;Q;05;099;A ;                         ;MM;02;00017702
030;0402411;B;05;247;A ;                         ;MF;03;00045586
030;0402411;B;05;247;B ;                         ;E ;04;00002738
030;0402411;B;05;247;C ;                         ;MT;04;00015004
030;0402428;M;07;319;A ;                         ;MM;01;00001677
030;0402429;U;07;320;A ;                         ;MM;01;00001921
030;0402429;U;07;320;B ;                         ;C ;01;00000188
030;0402430;S;07;321;A ;                         ;C ;01;00000759
030;0402430;S;07;321;B ;                         ;CS;01;00000158
030;0402511;J;06;413;A ;                         ;PD;02;00002702
030;0402593;K;05;022;A ;                         ;MM;03;00003309
030;0402593;K;05;051;A ;                         ;MM;01;00011782
030;0402593;K;05;081;A ;                         ;MM;03;00019805
030;0402593;K;06;054;A ;                         ;MM;04;00011159
030;0402594;S;07;044;A ;                         ;PD;04;00002684
030;0402595;D;07;007;A ;                         ;MM;01;00006267
030;0402595;D;07;009;A ;                         ;MM;04;00027662
030;0402609;L;05;146;A ;                         ;MM;01;00019116
030;0402657;A;02;175;A ;                         ;MM;01;00004470
030;0402658;Y;07;021;A ;                         ;MM;01;00012151
030;0402659;Q;07;300;A ;                         ;MM;03;00021570
030;0402659;Q;07;300;B ;                         ;MF;04;00016682
030;0402659;Q;07;300;C ;                         ;MM;03;00004616
030;0402659;Q;07;300;D ;                         ;E ;01;00026376
030;0402659;Q;07;300;E ;                         ;PD;03;00002442
030;0402659;Q;07;300;F ;                         ;MF;02;00007689
030;0402659;Q;07;300;G ;                         ;I ;01;00003045
030;0402659;Q;07;300;H ;                         ;MM;03;00003246
030;0402659;Q;07;300;I ;                         ;MF;02;00009051
030;0402720;S;06;328;A ;                         ;MM;04;00018455
030;0402721;D;06;336;A ;                         ;MM;04;00004695
030;0402721;D;06;336;B ;                         ;E ;01;00000469
030;0402722;L;06;340;A ;                         ;MM;04;00006865
030;0402723;T;06;356;A ;                         ;E ;01;00000485
030;0402723;T;06;356;B ;                         ;MM;01;00005228
030;0402723;T;06;356;C ;                         ;MF;01;00001034
030;0402724;E;06;472;A ;                         ;MM;04;00009345
030;0402725;M;06;508;A ;                         ;MM;01;00008066
030;0402739;W;03;025;A ;                         ;MM;01;00017846
030;0402856;Y;05;068;A ;                         ;MF;04;00002977
030;0402856;Y;05;068;B ;                         ;MM;04;00018439
030;0402856;Y;05;068;C ;                         ;MF;04;00001354
030;0402856;Y;05;068;D ;                         ;MF;04;00001022
030;0402857;Q;05;108;A ;                         ;MM;04;00012338
030;0402857;Q;05;108;B ;                         ;CR;01;00000070
030;0402859;J;05;226;A ;                         ;MM;04;00002554
030;0402860;H;02;079;A ;                         ;MF;02;00002089
030;0402860;H;02;079;B ;                         ;MM;02;00008219
030;0402866;J;06;139;A ;                         ;MM;04;00009517
030;0402868;C;06;161;A ;                         ;MM;03;00015064
030;0402870;Y;06;188;A ;                         ;MM;04;00002592
030;0402991;D;05;125;A ;                         ;PD;04;00003469
030;0402991;D;05;125;B ;                         ;MM;02;00010875
030;0402991;D;05;253;A ;                         ;MM;01;00000452
030;0402991;D;05;253;B ;                         ;MF;01;00000473
030;0402993;T;07;284;A ;                         ;MM;01;00000281
030;0402995;M;07;274;A ;                         ;MF;01;00002075
030;0402996;U;07;272;A ;                         ;MM;04;00002096
030;0402997;F;07;041;A ;                         ;MM;04;00002596
030;0402998;N;07;008;A ;                         ;MM;01;00005139
030;0402999;V;06;189;A ;                         ;MM;01;00002760
030;0403016;K;05;197;A ;                         ;E ;01;00002554
030;0403016;K;05;197;B ;                         ;MF;01;00000882
030;0403016;K;05;197;C ;                         ;I ;01;00000179
030;0403017;S;05;199;A ;                         ;MT;01;00001263
030;0403017;S;05;199;B ;                         ;MM;01;00015230
030;0403017;S;05;199;C ;                         ;MF;01;00002107
030;0403017;S;05;199;D ;                         ;I ;01;00000396
030;0403017;S;05;199;E ;                         ;E ;01;00010414
030;0403018;D;05;237;A ;                         ;E ;04;00004307
030;0403019;L;05;238;A ;                         ;E ;01;00000792
030;0403019;L;05;238;B ;                         ;MF;01;00002836
030;0403020;J;05;235;A ;                         ;PD;01;00000247
030;0403020;J;05;235;B ;                         ;CS;01;00000124
030;0403026;L;05;001;A ;                         ;C ;04;00004194
030;0403027;T;05;002;A ;                         ;MM;02;00003052
030;0403027;T;05;274;A ;                         ;MM;02;00004092
030;0403032;D;07;271;A ;                         ;MM;01;00004910
030;0403033;L;07;273;A ;                         ;MM;04;00002724
030;0403034;T;07;275;A ;                         ;MM;01;00001019
030;0403035;E;07;276;A ;                         ;C ;04;00000685
030;0403036;M;07;277;A ;                         ;C ;01;00000317
030;0403037;U;07;279;A ;                         ;PD;04;00002073
030;0403037;U;07;279;B ;                         ;MM;01;00001941
030;0403038;F;07;280;A ;                         ;CR;01;00000030
030;0403038;F;07;280;B ;                         ;PD;04;00000745
030;0403039;N;07;285;A ;                         ;MM;01;00001947
030;0403159;A;02;083;A ;                         ;CS;01;00000181
030;0403159;A;02;083;B ;                         ;MM;01;00025562
030;0403160;V;02;089;A ;                         ;MM;01;00005452
030;0403161;G;02;156;A ;                         ;MM;01;00001174
030;0403181;Y;06;058;A ;                         ;MM;04;00003137
030;0403182;Q;06;092;A ;                         ;MM;04;00041943
030;0403182;Q;06;092;B ;                         ;E ;04;00002015
030;0403277;R;06;036;A ;                         ;MM;01;00007930
030;0403316;L;02;074;A ;                         ;MM;04;00012043
030;0403317;T;02;078;A ;                         ;MM;01;00010885
030;0403319;M;06;213;A ;                         ;MM;03;00019108
030;0403320;K;06;237;A ;                         ;MM;04;00002745
030;0403321;S;06;257;A ;                         ;MM;03;00001649
030;0403322;D;06;345;A ;                         ;MF;04;00002164
030;0403323;L;06;417;A ;                         ;E ;01;00000976
030;0403323;L;06;417;B ;                         ;PD;01;00000461
030;0403324;T;07;023;A ;                         ;MM;04;00008629
030;0403326;M;07;027;A ;                         ;MM;04;00010058
030;0403327;U;07;097;A ;                         ;MM;04;00018250
030;0403330;L;06;441;A ;                         ;PD;02;00003135
030;0403331;T;07;102;A ;                         ;MM;01;00004454
030;0403338;G;03;141;A ;                         ;MM;03;00001477
030;0403338;G;06;260;A ;                         ;MM;03;00001444
030;0403338;G;06;270;A ;                         ;MM;03;00001721
030;0403338;G;06;354;A ;                         ;MF;04;00001182
030;0403338;G;06;400;A ;                         ;MF;03;00000545
030;0403338;G;06;400;B ;                         ;I ;01;00000393
030;0403338;G;06;400;C ;                         ;E ;01;00000878
030;0403338;G;06;400;D ;                         ;I ;01;00001605
030;0403338;G;06;430;A ;                         ;MM;04;00007662
030;0403338;G;06;436;A ;                         ;PD;03;00031424
030;0403338;G;06;436;B ;                         ;CS;01;00000641
030;0403338;G;06;436;C ;                         ;F ;03;00000317
030;0403338;G;06;436;D ;                         ;MF;01;00003180
030;0403435;N;03;022;A ;                         ;MM;01;00006453
030;0403445;X;06;010;A ;                         ;MM;01;00003493
030;0403454;H;02;092;A ;                         ;MM;04;00002673
030;0403499;F;05;158;A ;                         ;MF;01;00002551
030;0403499;F;05;158;B ;                         ;MF;01;00001618
030;0403499;F;05;158;C ;                         ;E ;04;00022450
030;0403499;F;05;158;D ;                         ;E ;04;00006168
030;0403499;F;05;158;E ;                         ;MF;01;00032211
030;0403499;F;05;158;F ;                         ;E ;04;00004306
030;0403513;D;01;044;A ;                         ;MM;01;00016095
030;0403644;W;07;298;A ;                         ;CR;01;00000175
030;0403644;W;07;298;B ;                         ;C ;01;00000211
030;0403695;M;06;034;A ;                         ;E ;02;00000826
030;0403695;M;06;034;B ;                         ;MM;01;00025233
030;0403727;G;06;514;A ;                         ;C ;01;00003921
030;0403727;G;06;514;B ;                         ;CG;01;00000306
030;0403728;X;06;515;A ;                         ;C ;01;00008481
030;0403729;W;06;512;A ;                         ;MF;01;00004895
030;0403729;W;06;512;B ;                         ;MM;01;00006866
030;0403744;H;01;041;A ;                         ;MF;03;00006559
030;0403744;H;01;041;B ;                         ;MM;03;00003804
030;0403775;S;06;513;A ;                         ;C ;02;00006121
030;0403789;F;06;250;A ;                         ;MM;01;00007514
030;0403803;D;06;074;A ;                         ;MM;04;00006583
030;0403803;D;06;074;B ;                         ;E ;04;00000386
030;0403806;E;05;251;A ;                         ;MM;01;00006500
030;0403806;E;05;251;B ;                         ;E ;01;00001029
030;0403806;E;05;251;C ;                         ;F ;01;00002333
030;0403806;E;05;251;D ;                         ;I ;01;00000927
030;0403806;E;05;251;E ;                         ;E ;01;00004180
030;0403807;M;05;142;A ;                         ;MM;04;00003742
030;0403808;U;05;009;A ;                         ;MM;01;00005817
030;0403808;U;05;264;A ;                         ;MM;01;00003931
030;0403809;F;05;010;A ;                         ;MM;04;00002097
030;0403810;D;05;011;A ;                         ;MM;03;00000966
030;0403851;P;05;058;A ;                         ;MM;04;00006356
030;0403855;B;05;123;A ;                         ;MM;02;00015095
030;0403926;X;03;166;A ;                         ;MM;01;00009364
030;0403927;W;03;010;A ;                         ;MM;04;00004640
030;0403928;H;03;032;A ;                         ;MM;04;00017047
030;0403929;P;03;034;A ;                         ;MF;04;00001020
030;0403929;P;03;034;B ;                         ;MM;04;00004109
030;0403930;N;03;037;A ;                         ;MM;04;00010998
