Estación,Título,latitud,longitud,Fecha Solar (UTC),SO2,NO,NO2,CO,PM10,O3,dd,vv,TMP,HR,PRB,RS,LL,BEN,TOL,MXIL,PM25
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T06:00:00","","23","39","0.53","38","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T05:00:00","","9","28","0.47","27","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T04:00:00","","13","25","0.68","32","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T03:00:00","","12","27","0.81","34","","","","","","","","","","","","17"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T02:00:00","","14","28","0.77","38","","","","","","","","","","","","16"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T01:00:00","","8","35","0.76","36","","","","","","","","","","","","22"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-22T00:00:00","","29","51","0.99","50","","","","","","","","","","","","21"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T23:00:00","","30","29","0.91","49","","","","","","","","","","","","13"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T22:00:00","","34","33","0.51","40","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T21:00:00","","14","34","0.45","48","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T20:00:00","","2","17","0.41","38","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T19:00:00","","2","15","0.43","33","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T18:00:00","","2","16","0.43","31","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T17:00:00","","2","16","0.44","30","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T16:00:00","","2","17","0.43","32","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T15:00:00","","2","15","0.41","32","","","","","","","","","","","","11"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T14:00:00","","2","15","0.38","33","","","","","","","","","","","","7"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T13:00:00","","2","15","0.38","26","","","","","","","","","","","","8"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T12:00:00","","2","19","0.41","","","","","","","","","","","","","12"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T10:00:00","","10","26","0.46","31","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T09:00:00","","13","25","0.5","27","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T08:00:00","","24","21","0.49","32","","","","","","","","","","","","10"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T07:00:00","","76","23","0.56","26","","","","","","","","","","","","9"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T06:00:00","","96","19","0.44","22","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T05:00:00","","48","17","0.44","26","","","","","","","","","","","","5"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T04:00:00","","30","15","0.43","20","","","","","","","","","","","","6"
"11","Estación Santa Bárbara","43.520957","-5.690707","2017-08-21T03:00:00","","31","15","0.35","19","","","","","","","","","","","","5"
