ID_CALLE,TIPO,CALLE,NUMERO,LONGITUD,LATITUD,TITULO
"90698","CAMIN","NOZALICU, DEL (CALDONES)","157","-5.617383732","43.476427899","CAMIN NOZALICU, DEL (CALDONES) 157"
"90698","CAMIN","NOZALICU, DEL (CALDONES)","160","-5.617388102","43.476363061","CAMIN NOZALICU, DEL (CALDONES) 160"
"90698","CAMIN","NOZALICU, DEL (CALDONES)","240","-5.616496679","43.476119448","CAMIN NOZALICU, DEL (CALDONES) 240"
"90698","CAMIN","NOZALICU, DEL (CALDONES)","286","-5.615942628","43.476083621","CAMIN NOZALICU, DEL (CALDONES) 286"
"90698","CAMIN","NOZALICU, DEL (CALDONES)","320","-5.615474699","43.476000692","CAMIN NOZALICU, DEL (CALDONES) 320"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","127","-5.620266047","43.475141075","CAMIN LLOSES, DE LES (CALDONES) 127"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","223","-5.619953102","43.474310391","CAMIN LLOSES, DE LES (CALDONES) 223"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","282","-5.619529699","43.473945656","CAMIN LLOSES, DE LES (CALDONES) 282"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","285","-5.619423193","43.474013276","CAMIN LLOSES, DE LES (CALDONES) 285"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","306","-5.619498939","43.473797501","CAMIN LLOSES, DE LES (CALDONES) 306"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","322","-5.619514231","43.473644148","CAMIN LLOSES, DE LES (CALDONES) 322"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","330","-5.619451724","43.473523489","CAMIN LLOSES, DE LES (CALDONES) 330"
"90699","CAMIN","LLOSES, DE LES (CALDONES)","333","-5.619334381","43.473585208","CAMIN LLOSES, DE LES (CALDONES) 333"
"90700","CAMIN","LINARES, DE","10","-5.632968225","43.480559849","CAMIN LINARES, DE 10"
"90700","CAMIN","LINARES, DE","41","-5.632928644","43.480205263","CAMIN LINARES, DE 41"
"90700","CAMIN","LINARES, DE","75","-5.632969753","43.479938289","CAMIN LINARES, DE 75"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","64","-5.619897726","43.473908865","CAMIN PORTILLONA, DE LA (CALDONES) 64"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","98","-5.619964097","43.473606967","CAMIN PORTILLONA, DE LA (CALDONES) 98"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","126","-5.619987283","43.47333424","CAMIN PORTILLONA, DE LA (CALDONES) 126"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","129","-5.6198582","43.473320858","CAMIN PORTILLONA, DE LA (CALDONES) 129"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","138","-5.61989124","43.473216304","CAMIN PORTILLONA, DE LA (CALDONES) 138"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","220","-5.61909374","43.473238755","CAMIN PORTILLONA, DE LA (CALDONES) 220"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","230","-5.618969256","43.473139793","CAMIN PORTILLONA, DE LA (CALDONES) 230"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","255","-5.618715326","43.473112596","CAMIN PORTILLONA, DE LA (CALDONES) 255"
"99601","CAMIN","PORTILLONA, DE LA (CALDONES)","258","-5.618705534","43.472996716","CAMIN PORTILLONA, DE LA (CALDONES) 258"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","17","-5.618882171","43.475725068","CAMIN CORTINES, DE LES (CALDONES) 17"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","116","-5.618075829","43.475122354","CAMIN CORTINES, DE LES (CALDONES) 116"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","191","-5.617491971","43.474576006","CAMIN CORTINES, DE LES (CALDONES) 191"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","200","-5.617513697","43.474448402","CAMIN CORTINES, DE LES (CALDONES) 200"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","227","-5.617192455","43.47437224","CAMIN CORTINES, DE LES (CALDONES) 227"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","268","-5.616824128","43.474116422","CAMIN CORTINES, DE LES (CALDONES) 268"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","271","-5.616694814","43.474171291","CAMIN CORTINES, DE LES (CALDONES) 271"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","279","-5.616538901","43.474125844","CAMIN CORTINES, DE LES (CALDONES) 279"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","294","-5.616548644","43.474011308","CAMIN CORTINES, DE LES (CALDONES) 294"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","342","-5.615709357","43.47387537","CAMIN CORTINES, DE LES (CALDONES) 342"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","451","-5.614550402","43.473791794","CAMIN CORTINES, DE LES (CALDONES) 451"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","462","-5.614497008","43.47364656","CAMIN CORTINES, DE LES (CALDONES) 462"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","494","-5.614124905","43.473483136","CAMIN CORTINES, DE LES (CALDONES) 494"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","503","-5.614096743","43.473630777","CAMIN CORTINES, DE LES (CALDONES) 503"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","519","-5.613827037","43.47368699","CAMIN CORTINES, DE LES (CALDONES) 519"
"6426","CALLE","PUREZA","7","-5.697536688","43.531785937","CALLE PUREZA 7"
"32125","CALLE","GLORIA FUERTES","16","-5.650294182","43.525793816","CALLE GLORIA FUERTES 16"
"32125","CALLE","GLORIA FUERTES","18","-5.650457355","43.525614683","CALLE GLORIA FUERTES 18"
"7140","CALLE","SANTA ROSA","4 B","-5.663424847","43.543279989","CALLE SANTA ROSA 4 B"
"71942","CAMIN","IGLESIA, DE LA (SANTURIO)","490","-5.622051407","43.500116532","CAMIN IGLESIA, DE LA (SANTURIO) 490"
"6822","CALLE","PINTOR MANUEL MEDINA","9 B","-5.665407325","43.522793285","CALLE PINTOR MANUEL MEDINA 9 B"
"6822","CALLE","PINTOR MANUEL MEDINA","9 A","-5.665497798","43.522747497","CALLE PINTOR MANUEL MEDINA 9 A"
"90707","CAMIN","PRAOS, DE LOS (LAVANDERA)","93","-5.637214808","43.476060421","CAMIN PRAOS, DE LOS (LAVANDERA) 93"
"4572","CALLE","MAGALLANES","38 B","-5.702732981","43.540890485","CALLE MAGALLANES 38 B"
"90731","CAMIN","MEDIA, DE LA (LAVANDERA)","57","-5.64502676","43.471702006","CAMIN MEDIA, DE LA (LAVANDERA) 57"
"31901","CALLE","MARGARITA SALAS","2","-5.642588115","43.532032992","CALLE MARGARITA SALAS 2"
"31901","CALLE","MARGARITA SALAS","4","-5.642927437","43.531828303","CALLE MARGARITA SALAS 4"
"51608","CALLE","MATA JOVE","20","-5.704187087","43.537320003","CALLE MATA JOVE 20"
"2460","CALLE","DOS DE MAYO","12 A","-5.685427979","43.539524343","CALLE DOS DE MAYO 12 A"
"6588","CALLE","RIOJA","9 B","-5.69878979","43.532286483","CALLE RIOJA 9 B"
"6588","CALLE","RIOJA","11 A","-5.698799667","43.532336716","CALLE RIOJA 11 A"
"6588","CALLE","RIOJA","11 B","-5.698811703","43.532387348","CALLE RIOJA 11 B"
"6588","CALLE","RIOJA","13 A","-5.698823332","43.532438574","CALLE RIOJA 13 A"
"6588","CALLE","RIOJA","13 B","-5.69883649","43.532488558","CALLE RIOJA 13 B"
"6588","CALLE","RIOJA","15 A","-5.698843974","43.532538127","CALLE RIOJA 15 A"
"6588","CALLE","RIOJA","15 B","-5.698858015","43.532592367","CALLE RIOJA 15 B"
"6588","CALLE","RIOJA","17 A","-5.698865633","43.532634675","CALLE RIOJA 17 A"
"6588","CALLE","RIOJA","17 B","-5.698871881","43.532674018","CALLE RIOJA 17 B"
"2640","CALLE","ESTADILLO","6 A","-5.699137154","43.53220803","CALLE ESTADILLO 6 A"
"2640","CALLE","ESTADILLO","6 B","-5.699135056","43.532248651","CALLE ESTADILLO 6 B"
"90715","CAMIN","MONTE, DEL (LAVANDERA)","102","-5.647337245","43.471400211","CAMIN MONTE, DEL (LAVANDERA) 102"
"2502","AVDA","EDUARDO CASTRO","96","-5.698181529","43.546260076","AVDA EDUARDO CASTRO 96"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","225","-5.640287519","43.466048828","CAMIN BOVIA, DE LA (LAVANDERA) 225"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","252","-5.640500303","43.465886218","CAMIN BOVIA, DE LA (LAVANDERA) 252"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","302","-5.640712211","43.465412078","CAMIN BOVIA, DE LA (LAVANDERA) 302"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","374","-5.640643314","43.464772579","CAMIN BOVIA, DE LA (LAVANDERA) 374"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","375","-5.640500864","43.464818369","CAMIN BOVIA, DE LA (LAVANDERA) 375"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","534","-5.639558184","43.463551268","CAMIN BOVIA, DE LA (LAVANDERA) 534"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","562","-5.639291568","43.463320833","CAMIN BOVIA, DE LA (LAVANDERA) 562"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","664","-5.638399523","43.462726417","CAMIN BOVIA, DE LA (LAVANDERA) 664"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","685","-5.638088785","43.462577771","CAMIN BOVIA, DE LA (LAVANDERA) 685"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","694","-5.63831646","43.462542162","CAMIN BOVIA, DE LA (LAVANDERA) 694"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","736","-5.638455656","43.462191031","CAMIN BOVIA, DE LA (LAVANDERA) 736"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","763","-5.638275194","43.461940407","CAMIN BOVIA, DE LA (LAVANDERA) 763"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","799","-5.638101022","43.461636876","CAMIN BOVIA, DE LA (LAVANDERA) 799"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","842","-5.638010331","43.461306512","CAMIN BOVIA, DE LA (LAVANDERA) 842"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","859","-5.637751635","43.461232998","CAMIN BOVIA, DE LA (LAVANDERA) 859"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","935","-5.637076386","43.460763195","CAMIN BOVIA, DE LA (LAVANDERA) 935"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","997","-5.636781645","43.460274317","CAMIN BOVIA, DE LA (LAVANDERA) 997"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1026","-5.636609436","43.459975276","CAMIN BOVIA, DE LA (LAVANDERA) 1026"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1050","-5.636351668","43.459771145","CAMIN BOVIA, DE LA (LAVANDERA) 1050"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1105","-5.635851847","43.459591488","CAMIN BOVIA, DE LA (LAVANDERA) 1105"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1182","-5.635157198","43.459056754","CAMIN BOVIA, DE LA (LAVANDERA) 1182"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1250","-5.634463516","43.458641842","CAMIN BOVIA, DE LA (LAVANDERA) 1250"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1251","-5.634453174","43.458740925","CAMIN BOVIA, DE LA (LAVANDERA) 1251"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1345","-5.634455213","43.459233082","CAMIN BOVIA, DE LA (LAVANDERA) 1345"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1509","-5.634337225","43.460622681","CAMIN BOVIA, DE LA (LAVANDERA) 1509"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1510","-5.634220348","43.460625079","CAMIN BOVIA, DE LA (LAVANDERA) 1510"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1557","-5.634408882","43.460975781","CAMIN BOVIA, DE LA (LAVANDERA) 1557"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1571","-5.63456503","43.461123283","CAMIN BOVIA, DE LA (LAVANDERA) 1571"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1580","-5.634517437","43.461221055","CAMIN BOVIA, DE LA (LAVANDERA) 1580"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1581","-5.634635284","43.46117466","CAMIN BOVIA, DE LA (LAVANDERA) 1581"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1594","-5.634641579","43.461305008","CAMIN BOVIA, DE LA (LAVANDERA) 1594"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1601","-5.634773558","43.46135542","CAMIN BOVIA, DE LA (LAVANDERA) 1601"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1604","-5.634688959","43.461386669","CAMIN BOVIA, DE LA (LAVANDERA) 1604"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1614","-5.634711602","43.461473106","CAMIN BOVIA, DE LA (LAVANDERA) 1614"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1615","-5.634805279","43.461463563","CAMIN BOVIA, DE LA (LAVANDERA) 1615"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1629","-5.634803978","43.461610266","CAMIN BOVIA, DE LA (LAVANDERA) 1629"
"90750","CAMIN","BOVIA, DE LA (LAVANDERA)","1665","-5.634711481","43.461895002","CAMIN BOVIA, DE LA (LAVANDERA) 1665"
"90751","CAMIN","FONTE'L PILO, DE LA (LAVANDERA)","38","-5.640177954","43.465765515","CAMIN FONTE'L PILO, DE LA (LAVANDERA) 38"
"90751","CAMIN","FONTE'L PILO, DE LA (LAVANDERA)","70","-5.639849612","43.465954546","CAMIN FONTE'L PILO, DE LA (LAVANDERA) 70"
"90751","CAMIN","FONTE'L PILO, DE LA (LAVANDERA)","133","-5.639604519","43.465679532","CAMIN FONTE'L PILO, DE LA (LAVANDERA) 133"
"90751","CAMIN","FONTE'L PILO, DE LA (LAVANDERA)","310","-5.638274398","43.465685534","CAMIN FONTE'L PILO, DE LA (LAVANDERA) 310"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","80","-5.640040145","43.466957106","CAMIN SUARIA, DE LA (LAVANDERA) 80"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","121","-5.639926715","43.467288447","CAMIN SUARIA, DE LA (LAVANDERA) 121"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","141","-5.639895715","43.467517338","CAMIN SUARIA, DE LA (LAVANDERA) 141"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","144","-5.639756689","43.467519848","CAMIN SUARIA, DE LA (LAVANDERA) 144"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","150","-5.639728698","43.467579109","CAMIN SUARIA, DE LA (LAVANDERA) 150"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","172","-5.639660354","43.467717213","CAMIN SUARIA, DE LA (LAVANDERA) 172"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","181","-5.639655479","43.467906478","CAMIN SUARIA, DE LA (LAVANDERA) 181"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","218","-5.639418511","43.467972692","CAMIN SUARIA, DE LA (LAVANDERA) 218"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","235","-5.639264788","43.468143056","CAMIN SUARIA, DE LA (LAVANDERA) 235"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","280","-5.638684107","43.468302896","CAMIN SUARIA, DE LA (LAVANDERA) 280"
"90752","CAMIN","SUARIA, DE LA (LAVANDERA)","340","-5.638191248","43.468768141","CAMIN SUARIA, DE LA (LAVANDERA) 340"
"90753","CAMIN","TUSQUIN, DEL (LAVANDERA)","35","-5.634486033","43.469117888","CAMIN TUSQUIN, DEL (LAVANDERA) 35"
"90753","CAMIN","TUSQUIN, DEL (LAVANDERA)","105","-5.635299232","43.468914531","CAMIN TUSQUIN, DEL (LAVANDERA) 105"
"90753","CAMIN","TUSQUIN, DEL (LAVANDERA)","150","-5.635694236","43.468670619","CAMIN TUSQUIN, DEL (LAVANDERA) 150"
"90753","CAMIN","TUSQUIN, DEL (LAVANDERA)","233","-5.636453003","43.468140905","CAMIN TUSQUIN, DEL (LAVANDERA) 233"
"90753","CAMIN","TUSQUIN, DEL (LAVANDERA)","356","-5.637172391","43.46734795","CAMIN TUSQUIN, DEL (LAVANDERA) 356"
"90753","CAMIN","TUSQUIN, DEL (LAVANDERA)","381","-5.637267448","43.467077856","CAMIN TUSQUIN, DEL (LAVANDERA) 381"
"90753","CAMIN","TUSQUIN, DEL (LAVANDERA)","450","-5.637848857","43.466619593","CAMIN TUSQUIN, DEL (LAVANDERA) 450"
"90754","CAMIN","QUINTOS, DE LOS (LAVANDERA)","13","-5.637994132","43.469441955","CAMIN QUINTOS, DE LOS (LAVANDERA) 13"
"90754","CAMIN","QUINTOS, DE LOS (LAVANDERA)","140","-5.637181111","43.470290938","CAMIN QUINTOS, DE LOS (LAVANDERA) 140"
"90754","CAMIN","QUINTOS, DE LOS (LAVANDERA)","192","-5.636639665","43.470577743","CAMIN QUINTOS, DE LOS (LAVANDERA) 192"
"90754","CAMIN","QUINTOS, DE LOS (LAVANDERA)","240","-5.636106337","43.470659602","CAMIN QUINTOS, DE LOS (LAVANDERA) 240"
"90754","CAMIN","QUINTOS, DE LOS (LAVANDERA)","293","-5.635409533","43.470812236","CAMIN QUINTOS, DE LOS (LAVANDERA) 293"
"6588","CALLE","RIOJA","49","-5.699000465","43.533337382","CALLE RIOJA 49"
"6588","CALLE","RIOJA","51","-5.699005633","43.533367207","CALLE RIOJA 51"
"6588","CALLE","RIOJA","53","-5.699016025","43.533413447","CALLE RIOJA 53"
"6588","CALLE","RIOJA","55","-5.699025902","43.533457008","CALLE RIOJA 55"
"2640","CALLE","ESTADILLO","18","-5.699290815","43.532849283","CALLE ESTADILLO 18"
"2640","CALLE","ESTADILLO","20","-5.699299929","43.532889881","CALLE ESTADILLO 20"
"2640","CALLE","ESTADILLO","22","-5.699312114","43.53293996","CALLE ESTADILLO 22"
"2640","CALLE","ESTADILLO","24","-5.699319643","43.532971125","CALLE ESTADILLO 24"
"2640","CALLE","ESTADILLO","26","-5.699328622","43.533016471","CALLE ESTADILLO 26"
"2640","CALLE","ESTADILLO","28","-5.699334924","43.533049798","CALLE ESTADILLO 28"
"2640","CALLE","ESTADILLO","30","-5.699341464","43.533088189","CALLE ESTADILLO 30"
"2640","CALLE","ESTADILLO","32","-5.699352103","43.533135792","CALLE ESTADILLO 32"
"2640","CALLE","ESTADILLO","34","-5.69936164","43.5331687","CALLE ESTADILLO 34"
"2640","CALLE","ESTADILLO","36","-5.699367932","43.533213714","CALLE ESTADILLO 36"
"2640","CALLE","ESTADILLO","38","-5.699376303","43.533245444","CALLE ESTADILLO 38"
"2640","CALLE","ESTADILLO","40","-5.699386392","43.533291539","CALLE ESTADILLO 40"
"2640","CALLE","ESTADILLO","42","-5.699394266","43.533324054","CALLE ESTADILLO 42"
"2640","CALLE","ESTADILLO","44","-5.699404852","43.533369354","CALLE ESTADILLO 44"
"2640","CALLE","ESTADILLO","46","-5.699414241","43.533411963","CALLE ESTADILLO 46"
"7572","CMNO","CEREZOS (SOMIO)","101","-5.616019475","43.543929066","CMNO CEREZOS (SOMIO) 101"
"32214","CALLE","CONCEJO DE CASTRILLON","2","-5.651423609","43.524441495","CALLE CONCEJO DE CASTRILLON 2"
"32213","CALLE","CONCEJO DE SOTO DEL BARCO","1","-5.652013935","43.524109557","CALLE CONCEJO DE SOTO DEL BARCO 1"
"2964","CALLE","FRANCISCO RODRIGUEZ ALVAREZ","3","-5.664203628","43.547067273","CALLE FRANCISCO RODRIGUEZ ALVAREZ 3"
"7446","PLZLA","SOLEDAD","10 C","-5.665032938","43.547160388","PLZLA SOLEDAD 10 C"
"6468","CALLE","RECOLETAS","15","-5.663281135","43.545864653","CALLE RECOLETAS 15"
"91104","CAMIN","CURULLU, DEL (BERNUECES)","71","-5.641661526","43.524561074","CAMIN CURULLU, DEL (BERNUECES) 71"
"6822","CALLE","PINTOR MANUEL MEDINA","12","-5.665914199","43.522847718","CALLE PINTOR MANUEL MEDINA 12"
"6822","CALLE","PINTOR MANUEL MEDINA","14","-5.665992261","43.522806118","CALLE PINTOR MANUEL MEDINA 14"
"3156","CALLE","PACHIN DE MELAS","48","-5.690992621","43.541576068","CALLE PACHIN DE MELAS 48"
"2778","PLAZA","INSTITUCION LIBRE DE ENSEÑANZA","1 B","-5.700172529","43.539427671","PLAZA INSTITUCION LIBRE DE ENSEÑANZA 1 B"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","598","-5.612840351","43.473512596","CAMIN CORTINES, DE LES (CALDONES) 598"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","609","-5.612723535","43.473626285","CAMIN CORTINES, DE LES (CALDONES) 609"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","679","-5.611917046","43.473529572","CAMIN CORTINES, DE LES (CALDONES) 679"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","692","-5.611701819","43.473416676","CAMIN CORTINES, DE LES (CALDONES) 692"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","748","-5.611138806","43.473211236","CAMIN CORTINES, DE LES (CALDONES) 748"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","784","-5.610760738","43.472979076","CAMIN CORTINES, DE LES (CALDONES) 784"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","836","-5.610305527","43.472723673","CAMIN CORTINES, DE LES (CALDONES) 836"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","878","-5.609937976","43.472430134","CAMIN CORTINES, DE LES (CALDONES) 878"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","879","-5.60985745","43.472484277","CAMIN CORTINES, DE LES (CALDONES) 879"
"99602","CAMIN","CORTINES, DE LES (CALDONES)","907","-5.609642842","43.472303195","CAMIN CORTINES, DE LES (CALDONES) 907"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","28","-5.61800599","43.472246672","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 28"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","47","-5.617796315","43.472354642","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 47"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","77","-5.617427854","43.472282444","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 77"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","84","-5.617325111","43.472161193","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 84"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","95","-5.617178851","43.47221319","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 95"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","144","-5.616565912","43.472018122","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 144"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","161","-5.616408527","43.472103958","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 161"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","199","-5.615997044","43.472212727","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 199"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","266","-5.615176635","43.472358964","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 266"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","269","-5.615153765","43.472450697","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 269"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","315","-5.614610426","43.472398438","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 315"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","377","-5.613997813","43.472343214","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 377"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","384","-5.613796199","43.472224329","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 384"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","389","-5.613692055","43.472356826","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 389"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","501","-5.612341961","43.472256306","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 501"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","518","-5.61216365","43.472256069","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 518"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","545","-5.611944146","43.472422228","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 545"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","708","-5.610201509","43.472115535","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 708"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","797","-5.609216294","43.47177086","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 797"
"99603","CAMIN","VIEYU DE SAN PELAYO A GARBELLES (CALDONES)","814","-5.609203375","43.471666332","CAMIN VIEYU DE SAN PELAYO A GARBELLES (CALDONES) 814"
"99604","CAMIN","LLANECES A SAN PELAYO, DE (CALDONES)","52","-5.612618996","43.469659614","CAMIN LLANECES A SAN PELAYO, DE (CALDONES) 52"
