EJERCICIO,OFERTA,DIAS_PAGO_RECIBO,COD_ACTIVIDAD,EDICION,ACTIVIDAD,RESTRINGIDA_ENTIDADES,ACTIVIDAD_DIARIA,PROGRAMA,INICIO,FIN,INICIO_MATRICULACION,FIN_MATRICULACION,TEMA,SUBTEMA,FORMATO,TIPO_DESTINATARIO,GRUPO_TARIFA,TARIFA,CANAL_PUBLICACION,NOTAS_RECIBO,NUM_PLAZAS,SOLICITUDES,CONCEDIDAS,RESERVADAS,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
"2017","Exposiciones de cuentos 2017","1","EC01","12","Elmer","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC01","10","Elmer","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC03","10","Gorilón","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC03","12","Gorilón","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC03","11","Gorilón","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC15.02","11","Don Quijote de la Mancha (Libro madera con pictogramas)","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC15.02","10","Don Quijote de la Mancha (Libro madera con pictogramas)","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC15.02","12","Don Quijote de la Mancha (Libro madera con pictogramas)","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC32","11","Un don del mar","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC32","10","Un don del mar","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC32","12","Un don del mar","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC42","11","Una vida diferente","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC42","10","Una vida diferente","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC42","12","Una vida diferente","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC28","12","Larita","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC28","10","Larita","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC28","11","Larita","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC36","12","¡Sahar, despierta!","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC36","11","¡Sahar, despierta!","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC36","10","¡Sahar, despierta!","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC37","12","Una niña","1","1","Exposiciones de cuentos","01-SEP-18 09.00.00.000000 AM","30-SEP-18 08.00.00.000000 PM","14-JUN-17 03.36.00.000000 PM","31-AUG-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC37","11","Una niña","1","1","Exposiciones de cuentos","01-AUG-18 09.00.00.000000 AM","31-AUG-18 08.00.00.000000 PM","14-JUN-17 03.35.00.000000 PM","31-JUL-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Exposiciones de cuentos 2017","1","EC37","10","Una niña","1","1","Exposiciones de cuentos","01-JUL-18 09.00.00.000000 AM","31-JUL-18 08.00.00.000000 PM","14-JUN-17 03.33.00.000000 PM","30-JUN-18 11.59.00.000000 PM","Literatura y lengua","","Exposición","Escolares","","","D","","1","0","0","0","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar","09:00-20:00 / Centro Escolar-Centro Escolar"
"2017","Talleres infantiles de verano en los Museos Municipales","2","745","1","Jugando con la ciencia","0","0","Patrimonio Industrial","05-SEP-17 03.28.00.000000 PM","07-SEP-17 03.28.00.000000 PM","26-MAY-17 09.00.00.000000 AM","01-SEP-17 05.00.00.000000 PM","Ciencia","","Curso, taller","Personas físicas","","","I","Los participantes pueden traer mandilón y un almuerzo ligero.","15","23","15","8","","10:00-14:00 / Museo del Ferrocarril-Aula Didactica","10:00-14:00 / Museo del Ferrocarril-Aula Didactica","10:00-14:00 / Museo del Ferrocarril-Aula Didactica","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.MNA.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)        ","0","0","COLEGIO MONTIANA 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 01.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","8","8","0","09:00-14:00 / Colegio Publico Montiana-Aula","09:00-14:00 / Colegio Publico Montiana-Aula","09:00-14:00 / Colegio Publico Montiana-Aula","09:00-14:00 / Colegio Publico Montiana-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.MNA.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)         ","0","0","COLEGIO MONTIANA 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 01.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","5","5","0","09:00-14:00 / Colegio Publico Montiana-Aula","09:00-14:00 / Colegio Publico Montiana-Aula","09:00-14:00 / Colegio Publico Montiana-Aula","09:00-14:00 / Colegio Publico Montiana-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.PIL.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)                                           ","0","0","COLEGIO RÍO PILES 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 01.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","19","15","2","09:00-14:00 / C.P. Río Piles-GIMNASIO","09:00-14:00 / C.P. Río Piles-GIMNASIO","09:00-14:00 / C.P. Río Piles-GIMNASIO","09:00-14:00 / C.P. Río Piles-GIMNASIO","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.PIL.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)  ","0","0","COLEGIO RÍO PILES 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 01.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","21","15","3","09:00-14:00 / C.P. Río Piles-GIMNASIO","09:00-14:00 / C.P. Río Piles-GIMNASIO","09:00-14:00 / C.P. Río Piles-GIMNASIO","09:00-14:00 / C.P. Río Piles-GIMNASIO","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.NIC.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)                                        ","0","0","COLEGIO NICANOR PIÑOLE 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 01.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","20","15","0","09:00-14:00 / Colegio Nicanor Piñole-Aula","09:00-14:00 / Colegio Nicanor Piñole-Aula","09:00-14:00 / Colegio Nicanor Piñole-Aula","09:00-14:00 / Colegio Nicanor Piñole-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.NIC.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)    ","0","0","COLEGIO NICANOR PIÑOLE 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 02.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","19","12","0","09:00-14:00 / Colegio Nicanor Piñole-Aula","09:00-14:00 / Colegio Nicanor Piñole-Aula","09:00-14:00 / Colegio Nicanor Piñole-Aula","09:00-14:00 / Colegio Nicanor Piñole-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.REY.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)                                            ","0","0","COLEGIO REY PELAYO 11x12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 12.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","22","15","1","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.REY.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)                             ","0","0","COLEGIO REY PELAYO 11x12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 01.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","18","13","0","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","09:00-14:00 / C.P. Rey Pelayo-GIMNASIO","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.MON.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)                                     ","0","0","COLEGIO MONTEVIL 11X12","04-SEP-17 10.32.00.000000 AM","07-SEP-17 01.32.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","21","16","3","09:00-14:00 / Colegio Público Montevil-Aula","09:00-14:00 / Colegio Público Montevil-Aula","09:00-14:00 / Colegio Público Montevil-Aula","09:00-14:00 / Colegio Público Montevil-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.MON.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)                  ","0","0","COLEGIO MONTEVIL 11X12","04-SEP-17 10.32.00.000000 AM","07-SEP-17 01.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","21","15","2","09:00-14:00 / Colegio Público Montevil-Aula","09:00-14:00 / Colegio Público Montevil-Aula","09:00-14:00 / Colegio Público Montevil-Aula","09:00-14:00 / Colegio Público Montevil-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.LOR.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)   ","0","0","COLEGIO GARCÍA LORCA 11X12","04-SEP-17 10.03.00.000000 AM","07-SEP-17 03.03.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","19","15","1","09:00-14:00 / Colegio Público García Lorca-Aula","09:00-14:00 / Colegio Público García Lorca-Aula","09:00-14:00 / Colegio Público García Lorca-Aula","09:00-14:00 / Colegio Público García Lorca-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.LOR.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)      ","0","0","COLEGIO GARCÍA LORCA 11X12","04-SEP-17 10.03.00.000000 AM","07-SEP-17 01.03.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","20","15","5","09:00-14:00 / Colegio Público García Lorca-Aula","09:00-14:00 / Colegio Público García Lorca-Aula","09:00-14:00 / Colegio Público García Lorca-Aula","09:00-14:00 / Colegio Público García Lorca-Aula","09:00-14:00 / Colegio Público García Lorca-Aula","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.CLA.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años) ","0","0","COLEGIO CLARÍN 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 03.17.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","20","15","3","09:00-14:00 / Colegio Público Clarín-Aula","09:00-14:00 / Colegio Público Clarín-Aula","09:00-14:00 / Colegio Público Clarín-Aula","09:00-14:00 / Colegio Público Clarín-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.CLA.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)               ","0","0","COLEGIO CLARÍN 11X12","04-SEP-17 09.17.00.000000 AM","07-SEP-17 02.00.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","17","15","2","09:00-14:00 / Colegio Público Clarín-Aula","09:00-14:00 / Colegio Público Clarín-Aula","09:00-14:00 / Colegio Público Clarín-Aula","09:00-14:00 / Colegio Público Clarín-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.BEG.Inf","3","Campamento urbano 11x12 infantil (3 a 6 años)                           ","0","0","COLEGIO BEGOÑA 11X12","04-SEP-17 09.55.00.000000 AM","07-SEP-17 05.50.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","22","15","1","09:00-14:00 / Colegio Público Begoña-Aula","09:00-14:00 / Colegio Público Asturias-Aula","09:00-14:00 / Colegio Público Begoña-Aula","09:00-14:00 / Colegio Público Begoña-Aula","","",""
"2017","CAMPAMENTOS URBANOS VERANO 11X12","1","02.BEG.Prim","3","Campamento urbano 11x12 primaria (7 a 12 años)                    ","0","0","COLEGIO BEGOÑA 11X12","04-SEP-17 09.55.00.000000 AM","07-SEP-17 05.50.00.000000 PM","18-MAY-17 09.00.00.000000 AM","03-SEP-17 11.59.00.000000 PM","CAMPAMENTOS 11X12","","CAMPAMENTOS ","ESCOLARES","Período vacacional 4 días","","I","","15","21","15","4","09:00-14:00 / Colegio Público Begoña-Aula","09:00-14:00 / Colegio Público Begoña-Aula","09:00-14:00 / Colegio Público Begoña-Aula","09:00-14:00 / Colegio Público Begoña-Aula","","",""
