uri,foaf_name,geo_lat,geo_long
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/38-parada-av-bondad-27-cruce-c-colombia,"Av. Bondad, 27 (cruce C/ Colombia)",39.4594558196,-6.37502712799
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/39-parada-colombia-impares-cruce-c-ecuador,Colombia impares (cruce C/ Ecuador),39.4594601252,-6.37202858702
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/4-parada-gral-primo-de-rivera-frente-a-multiples,Gral. Primo de Rivera (frente a Multiples),39.4719545048,-6.37797455631
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/40-parada-espiritu-santo-c-r-sur-yon-5,"Espiritu Santo (c/ R. Sur Yon, 5)",39.4606854197,-6.3700416323
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/41-parada-colombia-pares-cruce-c-ecuador,Colombia pares (cruce C/ Ecuador),39.4594555875,-6.37222632534
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/42-parada-av-bondad-fte-29,Av. Bondad (fte. 29),39.4592537756,-6.37525553258
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/43-parada-av-bondad-54,"Av. Bondad, 54",39.4574300321,-6.37508002618
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/44-parada-av-dulcinea-fte-25-cruce-rda-pizarra,"Av. Dulcinea, fte. 25 (cruce Rda. Pizarra)",39.4564258339,-6.3764890597
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/45-parada-rda-pizarra-impares,Rda. Pizarra impares,39.458550718,-6.37723436419
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/46-parada-av-i-de-moctezuma-fte-a-p-congresos,Av. I. de Moctezuma (fte. a P. Congresos),39.4614646988,-6.37941444978
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/47-parada-av-isabel-de-moctezuma15,"Av. Isabel de Moctezuma,15",39.463990106,-6.37914533586
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/48-parada-av-i-moctezuma-fte-colegio-enfermeria,Av. I. Moctezuma (fte. Colegio Enfermeria),39.4653019224,-6.37899149215
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/49-parada-av-delicias-fte-pza-toros,Av. Delicias (fte. Pza. Toros),39.480266658,-6.37465136817
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/5-parada-av-de-alemania-2,"Av. de Alemania, 2",39.4677791488,-6.37978184434
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/50-parada-av-heroes-de-baler-fte-5,Av. Heroes de Baler (fte. 5),39.4817705668,-6.36706156638
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/500-parada-garaje,Garaje,39.4891582951,-6.41928855099
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/51-parada-av-heroes-de-baler-fte-23,Av. Heroes de Baler (fte 23),39.4835461294,-6.36511121611
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/52-parada-av-heroes-de-baler-junto-rda-norte,Av. Heroes de Baler (junto Rda. Norte),39.4863579393,-6.36198224384
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/53-parada-licenciado-juan-rodriguez-molina-4,"Licenciado Juan Rodriguez Molina, 4",39.4904134004,-6.35848037893
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/55-parada-tomas-pulido-36,"Tomas Pulido, 36",39.4941152702,-6.36122377902
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/56-parada-jose-bermudo-mateos-cruce-manuel-castillo,Jose Bermudo Mateos (cruce Manuel Castillo),39.4941144964,-6.36396787171
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/57-parada-ana-mariscal-cruce-c-gonzalo-mingo,Ana Mariscal (cruce c/ Gonzalo Mingo),39.4916708127,-6.36307192672
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/58-parada-plaza-de-america-parada-taxis,Plaza de America (parada taxis),39.4686354069,-6.37940101278
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/59-parada-general-primo-de-rivera-multiples,General Primo de Rivera (Multiples),39.4723239845,-6.37837913374
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/6-parada-av-de-alemania-parque,Av. de Alemania (Parque),39.4649620463,-6.38189826657
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/60-parada-av-hernan-cortes-36,"Av. Hernan Cortes, 36",39.4761957765,-6.37948914531
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/61-parada-av-universidad-fte-diocesano,Av. Universidad (fte. Diocesano),39.4813719394,-6.36656509544
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/62-parada-av-universidad-gasolinera,Av. Universidad (Gasolinera),39.4818273651,-6.36360669704
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/63-parada-av-universidad-fte-empresariales,Av. Universidad (fte. Empresariales),39.4806492245,-6.35774563871
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/64-parada-av-universidad-residencia-asistida,Av. Universidad (Residencia Asistida),39.4766363585,-6.34098399833
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/65-parada-centro-penitenciario,Centro Penitenciario,39.4732843395,-6.33858931723
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/66-parada-av-universidad-universidad-laboral,Av. Universidad (Universidad Laboral),39.4787348257,-6.35279620576
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/67-parada-av-universidad-empresariales,Av. Universidad (Empresariales),39.4814219463,-6.35844877112
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/68-parada-av-universidad-25-urb-las-candelas,"Av. Universidad, 25 (Urb. Las Candelas)",39.4821634206,-6.36253608947
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/69-parada-av-universidad-1-colegio-diocesano,"Av. Universidad, 1 (Colegio Diocesano)",39.4815553828,-6.3667093014
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/7-parada-av-de-alemania-54-estacion-ffcc,"Av. de Alemania, 54 (Estacion FF.CC.)",39.4626768682,-6.38363429707
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/70-parada-campus-fte-a-veterinaria,Campus (fte. a Veterinaria),39.4793827398,-6.34526194075
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/71-parada-campus-politecnica,Campus (Politecnica),39.479683777,-6.34187925506
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/72-parada-campus-derecho,Campus (Derecho),39.4789572853,-6.33847760615
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/73-parada-campus-fte-a-politecnica,Campus (fte. a Politecnica),39.4799757909,-6.34204250687
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/74-parada-campus-veterinaria,Campus (Veterinaria),39.4794809743,-6.34561857606
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/75-parada-tunez-fte-estacion-de-autobuses,Tunez (fte. Estacion de autobuses),39.4605174313,-6.38255302187
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/77-parada-av-juan-pablo-ii-116-peugeot,"Av. Juan Pablo II, 116 (Peugeot)",39.4506589549,-6.38202768465
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/78-parada-recinto-ferial,Recinto Ferial,39.4414609618,-6.37643518207
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/79-parada-estacion-itv,Estacion I.T.V.,39.4370835029,-6.37407842444
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/8-parada-av-constitucion-glorieta-del-minero-pares,Av. Constitucion (Glorieta del Minero pares),39.4526748788,-6.38754160013
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/80-parada-urb-ceres-golf-vuelta,Urb. Ceres Golf (vuelta),39.4332061574,-6.37272546179
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/81-parada-cefot,CEFOT,39.4304009439,-6.3654077701
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/82-parada-valdesalor,Valdesalor,39.3780427689,-6.346449075
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/83-parada-urb-ceres-golf-ida,Urb. Ceres Golf (ida),39.4333032524,-6.37303547858
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/86-parada-tunez-estacion-de-autobuses,Tunez (Estacion de autobuses),39.4604941982,-6.38232145642
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/87-parada-p-capellanias-c-segur-laboral,P. Capellanias (C. Segur. Laboral),39.4870090491,-6.41419434967
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/91-parada-carlos-callejo-cruce-miguel-serrano,"Carlos Callejo, (cruce Miguel Serrano)",39.469494994,-6.39680373157
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/92-parada-av-de-las-arenas-carrefour,Av. de las Arenas (Carrefour),39.4688482958,-6.39528195611
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/93-parada-londres-colegio-ldos-reunidos,Londres (Colegio Ldos. Reunidos),39.4691560445,-6.39133018317
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/94-parada-londres-cc-ruta-de-la-plata,Londres (C.C. Ruta de la Plata),39.4680020724,-6.38808397114
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/97-parada-av-antonio-hurtado32-frente-a-las-torres,"Av. Antonio Hurtado,32 (frente a Las Torres)",39.4643591875,-6.37554014588
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/98-parada-av-de-cervantes-fte-resid-ancianos,Av. de Cervantes (fte. Resid. Ancianos),39.4622160092,-6.37358683192
http://opendata.caceres.es/recurso/transporte/autobuses/Parada/99-parada-av-cervantes-2,"Av. Cervantes, 2",39.4604769919,-6.37197869888
