dc:identifier,ayto:wkt,dc:modified,uri
62,"POLYGON  (( 437008.55000000 4813707.71000000, 437010.36000000 4813714.46000000, 437005.48000000 4813715.77000000, 437003.96490000 4813717.97270000, 437002.12300000 4813719.91050000, 437000.00000000 4813721.53540000, 436997.93830000 4813722.76840000, 436995.70720000 4813723.65930000, 436993.36320000 4813724.18540000, 436990.96540000 4813724.33350000, 436988.57450000 4813724.09980000, 436986.25080000 4813723.49020000, 436984.05300000 4813722.52020000, 436982.03670000 4813721.21420000, 436980.25280000 4813719.60520000, 436978.74630000 4813717.73390000, 436977.55540000 4813715.64750000, 436979.01500000 4813711.93500000, 436977.38000000 4813707.99000000, 436972.12000000 4813705.82000000, 436939.97000000 4813698.71000000, 436940.69000000 4813695.06000000, 436967.88000000 4813687.33000000, 436972.44000000 4813684.65000000, 436978.45000000 4813682.85000000, 436986.34000000 4813680.50000000, 436992.59000000 4813678.61000000, 436995.16000000 4813677.88000000, 436997.58000000 4813677.07500000, 436999.87470000 4813676.31170000, 437001.34000000 4813680.72000000, 437003.67000000 4813679.98000000, 437004.96000000 4813684.05000000, 437006.33240000 4813683.60990000, 437006.53000000 4813684.26000000, 437005.83080000 4813684.47250000, 437008.55000000 4813693.48000000, 437009.72720000 4813694.05300000, 437010.78910000 4813694.81890000, 437011.70410000 4813695.75530000, 437012.44550000 4813696.83450000, 437012.99120000 4813698.02460000, 437013.32520000 4813699.29060000, 437013.43770000 4813700.59500000, 437013.32520000 4813701.89940000, 437012.99120000 4813703.16540000, 437012.44550000 4813704.35550000, 437011.70410000 4813705.43470000, 437010.78910000 4813706.37110000, 437009.72720000 4813707.13700000, 437008.55000000 4813707.71000000))",2017-10-31T03:39:59.878Z,http://datos.santander.es/api/datos/jardines/62.csv
22,"POLYGON  (( 433465.90410000 4812349.74380000, 433466.00000000 4812349.78000000, 433466.00120000 4812349.77650000, 433471.55800000 4812351.64590000, 433471.45000000 4812352.06000000, 433474.50000000 4812353.13000000, 433500.00000000 4812362.16000000, 433546.76000000 4812378.73000000, 433543.64000000 4812377.72000000, 433500.00000000 4812362.28000000, 433466.71000000 4812350.51000000, 433452.91000000 4812345.60000000, 433441.66350000 4812341.61710000, 433441.71870000 4812341.48510000, 433452.96000000 4812345.48000000, 433465.80000000 4812350.03000000, 433465.90410000 4812349.74380000))",2017-10-31T03:39:59.877Z,http://datos.santander.es/api/datos/jardines/22.csv
23,"POLYGON  (( 431023.06510000 4810253.67080000, 431021.98910000 4810251.15430000, 431021.35000000 4810248.49310000, 431021.16590000 4810245.76240000, 431021.44210000 4810243.03950000, 431022.17070000 4810240.40140000, 431023.33110000 4810237.92270000, 431024.89060000 4810235.67350000, 431026.80490000 4810233.71750000, 431029.02000000 4810232.11000000, 431085.27000000 4810202.08000000, 431087.58620000 4810201.07980000, 431090.03550000 4810200.47480000, 431092.55100000 4810200.28140000, 431095.06400000 4810200.50500000, 431097.50580000 4810201.13950000, 431099.80980000 4810202.16750000, 431101.91300000 4810203.56100000, 431103.75800000 4810205.28180000, 431105.29430000 4810207.28310000, 431106.48000000 4810209.51000000, 431131.19000000 4810256.34000000, 431132.26560000 4810258.86610000, 431132.90930000 4810261.53510000, 431133.10330000 4810264.27380000, 431132.84220000 4810267.00700000, 431132.13340000 4810269.65940000, 431130.99610000 4810272.15840000, 431129.46180000 4810274.43520000, 431127.57240000 4810276.42730000, 431125.38000000 4810278.08000000, 431068.98000000 4810307.86000000, 431066.90790000 4810308.91170000, 431064.69350000 4810309.61610000, 431062.39460000 4810309.95490000, 431060.07110000 4810309.91900000, 431057.78380000 4810309.50960000, 431055.59210000 4810308.73730000, 431053.55340000 4810307.62220000, 431051.72090000 4810306.19340000, 431050.14220000 4810304.48820000, 431048.85870000 4810302.55120000, 431047.90380000 4810300.43270000, 431023.06510000 4810253.67080000))",2017-10-31T03:39:59.877Z,http://datos.santander.es/api/datos/jardines/23.csv
20,"POLYGON  (( 433588.31000000 4812392.71000000, 433588.28240000 4812392.77880000, 433588.26660000 4812392.85130000, 433588.26300000 4812392.92540000, 433588.27170000 4812392.99900000, 433588.29250000 4812393.07020000, 433588.32480000 4812393.13690000, 433588.36770000 4812393.19740000, 433588.42000000 4812393.25000000, 433588.36000000 4812393.43000000, 433584.17000000 4812391.87000000, 433584.26000000 4812391.61000000, 433584.59710000 4812391.68900000, 433584.87000000 4812391.47000000, 433585.10000000 4812391.55000000, 433585.32290000 4812390.96000000, 433588.24460000 4812392.00380000, 433588.03000000 4812392.61000000, 433588.31000000 4812392.71000000))",2017-10-31T03:39:59.876Z,http://datos.santander.es/api/datos/jardines/20.csv
21,"POLYGON  (( 433442.02040000 4812340.76340000, 433465.90450000 4812349.74280000, 433465.80000000 4812350.03000000, 433452.96000000 4812345.48000000, 433441.71870000 4812341.48510000, 433442.02040000 4812340.76340000))",2017-10-31T03:39:59.876Z,http://datos.santander.es/api/datos/jardines/21.csv
18,"POLYGON  (( 433588.42000000 4812393.25000000, 433588.36770000 4812393.19740000, 433588.32480000 4812393.13690000, 433588.29250000 4812393.07020000, 433588.27170000 4812392.99900000, 433588.26300000 4812392.92540000, 433588.26660000 4812392.85130000, 433588.28240000 4812392.77880000, 433588.31000000 4812392.71000000, 433588.03000000 4812392.61000000, 433588.24460000 4812392.00380000, 433611.65780000 4812400.08770000, 433611.09000000 4812401.56000000, 433588.36000000 4812393.43000000, 433588.42000000 4812393.25000000))",2017-10-31T03:39:59.875Z,http://datos.santander.es/api/datos/jardines/18.csv
16,"POLYGON  (( 433671.06000000 4812737.82000000, 433681.47000000 4812742.69000000, 433691.21990000 4812749.41500000, 433677.78270000 4812785.69680000, 433651.37640000 4812775.57340000, 433624.97000000 4812765.45000000, 433615.30410000 4812761.74580000, 433615.74700000 4812760.48700000, 433617.77860000 4812755.24350000, 433619.81010000 4812750.00000000, 433624.92560000 4812736.79700000, 433630.19470000 4812723.18150000, 433638.46500000 4812726.74500000, 433647.20300000 4812730.51000000, 433652.97000000 4812732.09000000, 433662.01500000 4812734.95500000, 433671.06000000 4812737.82000000))",2017-10-31T03:39:59.874Z,http://datos.santander.es/api/datos/jardines/16.csv
17,"POLYGON  (( 434133.77700000 4812725.24370000, 434137.24860000 4812698.22840000, 434147.12760000 4812699.66810000, 434151.44860000 4812700.25800000, 434180.81350000 4812704.59730000, 434194.84030000 4812706.70690000, 434193.57860000 4812716.00530000, 434192.82820000 4812720.96450000, 434191.97890000 4812725.59370000, 434190.73370000 4812735.76190000, 434189.42250000 4812746.27010000, 434147.68840000 4812736.60180000, 434138.84010000 4812734.56210000, 434132.80390000 4812733.16240000, 434133.77700000 4812725.24370000))",2017-10-31T03:39:59.874Z,http://datos.santander.es/api/datos/jardines/17.csv
11,"POLYGON  (( 434883.04000000 4813019.07000000, 434885.52810000 4813019.44330000, 434902.09000000 4813021.88000000, 434900.85780000 4813029.37160000, 434899.33230000 4813039.88980000, 434885.08280000 4813036.18050000, 434875.49240000 4813033.73090000, 434865.37430000 4813031.08140000, 434865.82780000 4813026.99210000, 434866.65250000 4813019.12340000, 434866.92110000 4813016.69990000, 434883.04000000 4813019.07000000))",2017-10-31T03:39:59.873Z,http://datos.santander.es/api/datos/jardines/11.csv
13,"POLYGON  (( 435199.63000000 4813284.07000000, 435194.47820000 4813280.27250000, 435189.89000000 4813276.85000000, 435165.31000000 4813278.41000000, 435154.69000000 4813279.09000000, 435125.60000000 4813281.14000000, 435119.86000000 4813281.57000000, 435119.36000000 4813281.69000000, 435119.10000000 4813276.34000000, 435119.16000000 4813268.27000000, 435118.29000000 4813267.76000000, 435117.82000000 4813257.86000000, 435118.36000000 4813257.80000000, 435124.89000000 4813258.57000000, 435132.76000000 4813258.91000000, 435135.66000000 4813259.09000000, 435143.94000000 4813259.29000000, 435148.30000000 4813259.36000000, 435158.20000000 4813259.68000000, 435161.29000000 4813259.70000000, 435170.84000000 4813259.98000000, 435174.92000000 4813259.97000000, 435183.66000000 4813260.41000000, 435186.67000000 4813260.57000000, 435189.29000000 4813260.70000000, 435193.50000000 4813261.17000000, 435200.41000000 4813261.51000000, 435213.29000000 4813264.17000000, 435217.46000000 4813265.58000000, 435219.08000000 4813265.81000000, 435236.50000000 4813271.01000000, 435237.76670000 4813271.38840000, 435241.66080000 4813272.55170000, 435241.99000000 4813272.65000000, 435251.20000000 4813275.40000000, 435251.07000000 4813275.83000000, 435250.62000000 4813283.23000000, 435249.95000000 4813283.24000000, 435218.38230000 4813285.04410000, 435217.48030000 4813285.09560000, 435215.77020000 4813285.19330000, 435202.88000000 4813285.93000000, 435202.12060000 4813285.79830000, 435202.09000000 4813285.80000000, 435199.63000000 4813284.07000000))",2017-10-31T03:39:59.873Z,http://datos.santander.es/api/datos/jardines/13.csv
10,"POLYGON  (( 434980.70660000 4813151.49600000, 434981.66170000 4813149.31670000, 434981.24870000 4813149.16950000, 434979.58550000 4813148.57670000, 434979.98000000 4813147.47000000, 434982.81000000 4813139.68000000, 434966.39000000 4813133.49000000, 434965.83000000 4813133.34000000, 434966.03000000 4813132.32000000, 434966.38000000 4813129.82000000, 434985.41000000 4813136.95000000, 434988.38000000 4813127.92000000, 434987.61000000 4813126.67000000, 434986.21980000 4813126.03490000, 434986.01000000 4813121.53000000, 434987.44000000 4813116.30000000, 434987.78000000 4813110.75000000, 434987.70000000 4813105.18000000, 434987.00170000 4813101.52020000, 434986.83000000 4813100.62000000, 434986.82000000 4813098.24000000, 434986.81000000 4813095.86000000, 434984.96090000 4813091.66490000, 434985.64990000 4813091.36120000, 434985.71950000 4813090.63610000, 434986.61320000 4813090.75170000, 434986.87850000 4813091.13960000, 434990.73270000 4813091.52020000, 434993.71550000 4813091.90750000, 434994.97570000 4813092.22240000, 434995.31760000 4813092.35620000, 434996.92520000 4813093.02070000, 434998.31870000 4813093.40950000, 435003.66860000 4813095.62350000, 435003.08570000 4813104.04830000, 435001.75210000 4813103.92370000, 435001.50000000 4813107.29000000, 435000.10000000 4813118.00000000, 435010.38000000 4813119.59000000, 435010.11000000 4813123.52000000, 435022.16000000 4813125.13000000, 435024.43000000 4813123.76000000, 435024.65800000 4813125.68400000, 435021.66850000 4813137.19600000, 435020.86100000 4813140.07900000, 435020.33000000 4813141.91100000, 435015.76010000 4813156.67960000, 435003.18410000 4813152.41680000, 435001.60700000 4813156.36100000, 435000.86630000 4813158.43050000, 435000.76300000 4813158.83200000, 435000.10100000 4813160.56900000, 434997.50800000 4813166.89100000, 434978.74170000 4813161.13670000, 434977.77160000 4813160.88850000, 434980.70660000 4813151.49600000))",2017-10-31T03:39:59.859Z,http://datos.santander.es/api/datos/jardines/10.csv
9,"POLYGON  (( 434897.06970000 4813187.79570000, 434895.15000000 4813224.36000000, 434875.15000000 4813220.40000000, 434869.45000000 4813219.22000000, 434845.49000000 4813214.46000000, 434841.20660000 4813213.75050000, 434832.75140000 4813212.09720000, 434828.88380000 4813211.43470000, 434825.68550000 4813211.06140000, 434822.92940000 4813210.83820000, 434819.97380000 4813210.66330000, 434817.70130000 4813210.58990000, 434815.65540000 4813210.58330000, 434813.36090000 4813210.63060000, 434810.90340000 4813210.72860000, 434808.68730000 4813210.87660000, 434806.81580000 4813211.14260000, 434805.33980000 4813211.45480000, 434803.45020000 4813211.89500000, 434800.19920000 4813212.70070000, 434788.87690000 4813215.47450000, 434788.65860000 4813215.52700000, 434788.48520000 4813215.55210000, 434786.41860000 4813216.06500000, 434771.29680000 4813219.69690000, 434769.54840000 4813220.11680000, 434755.86210000 4813223.40890000, 434755.84700000 4813223.34900000, 434755.53000000 4813223.43000000, 434752.12100000 4813222.21470000, 434755.35330000 4813221.39290000, 434767.40000000 4813218.33000000, 434766.66000000 4813215.45000000, 434769.90000000 4813214.61000000, 434767.97000000 4813207.56000000, 434771.86000000 4813206.45000000, 434774.52860000 4813205.36100000, 434777.26000000 4813204.66000000, 434810.82000000 4813194.93000000, 434808.07000000 4813185.08000000, 434805.46000000 4813175.74000000, 434803.60160000 4813169.68760000, 434806.62000000 4813168.98000000, 434811.42000000 4813167.76000000, 434815.63130000 4813166.82500000, 434813.80000000 4813159.87000000, 434853.19000000 4813161.45000000, 434852.80110000 4813160.05970000, 434852.63890000 4813159.48000000, 434852.09900000 4813157.55030000, 434851.74930000 4813156.30020000, 434851.66870000 4813156.01190000, 434851.40220000 4813155.05940000, 434851.05250000 4813153.80930000, 434850.70020000 4813152.54990000, 434850.35050000 4813151.29990000, 434850.00080000 4813150.04980000, 434849.65110000 4813148.79970000, 434849.48970000 4813148.22290000, 434848.94900000 4813146.29030000, 434848.59930000 4813145.04020000, 434848.24960000 4813143.79010000, 434847.89990000 4813142.54000000, 434844.61050000 4813130.78190000, 434844.39430000 4813130.00880000, 434844.22850000 4813129.41630000, 434843.80990000 4813127.92000000, 434843.27000000 4813125.99000000, 434849.30000000 4813125.97000000, 434857.52000000 4813156.53000000, 434858.89000000 4813161.38000000, 434891.38000000 4813163.02000000, 434898.98700000 4813163.78860000, 434898.19000000 4813173.71000000, 434897.93500000 4813174.51000000, 434897.55000000 4813187.67000000, 434897.06970000 4813187.79570000))",2017-10-31T03:39:59.858Z,http://datos.santander.es/api/datos/jardines/9.csv
7,"POLYGON  (( 435653.75000000 4813083.13950000, 435653.51000000 4813083.75000000, 435652.97000000 4813083.50000000, 435652.93070000 4813083.60030000, 435644.19100000 4813082.12810000, 435643.49000000 4813082.01000000, 435643.78000000 4813073.91000000, 435643.89000000 4813069.11000000, 435644.36000000 4813048.64000000, 435644.69000000 4813038.01000000, 435645.27130000 4813036.59050000, 435644.16000000 4813036.57000000, 435641.49570000 4813022.87080000, 435641.48000000 4813022.79000000, 435636.91000000 4813018.90000000, 435636.33000000 4813018.87000000, 435636.39000000 4813018.64000000, 435629.96430000 4813018.39530000, 435630.07000000 4813014.55000000, 435630.07000000 4813013.69000000, 435636.25200000 4813013.42800000, 435638.56500000 4813013.55700000, 435639.86360000 4813013.90350000, 435641.09440000 4813014.44290000, 435642.22920000 4813015.16280000, 435643.24200000 4813016.04700000, 435645.62200000 4813018.55200000, 435646.75310000 4813020.16640000, 435647.57200000 4813021.96100000, 435650.70000000 4813039.96000000, 435661.51000000 4813090.12000000, 435662.63000000 4813089.80000000, 435663.11270000 4813089.65600000, 435663.24000000 4813090.12000000, 435663.84000000 4813092.19000000, 435663.94000000 4813092.54000000, 435677.08000000 4813088.76000000, 435676.20000000 4813090.88000000, 435675.94000000 4813091.51000000, 435677.58000000 4813096.41000000, 435678.09710000 4813097.88100000, 435679.90000000 4813103.01000000, 435674.47000000 4813121.98000000, 435655.88000000 4813113.43000000, 435651.71000000 4813111.14000000, 435658.38960000 4813096.75420000, 435658.71630000 4813096.19180000, 435657.84000000 4813092.89000000, 435653.75000000 4813083.13950000))",2017-10-31T03:39:59.857Z,http://datos.santander.es/api/datos/jardines/7.csv
8,"POLYGON  (( 435665.01780000 4813031.29690000, 435665.27100000 4813029.85950000, 435665.75590000 4813028.48290000, 435666.45940000 4813027.20420000, 435667.36250000 4813026.05770000, 435668.44100000 4813025.07440000, 435669.66580000 4813024.28060000, 435671.00390000 4813023.69790000, 435672.41930000 4813023.34190000, 435673.87390000 4813023.22210000, 435680.45640000 4813023.22210000, 435687.59060000 4813023.44270000, 435692.26690000 4813023.69520000, 435717.28020000 4813025.49370000, 435723.16530000 4813026.18260000, 435728.97700000 4813027.33720000, 435732.53110000 4813028.19150000, 435738.37200000 4813030.90940000, 435727.09950000 4813068.15510000, 435713.42920000 4813065.08200000, 435689.10550000 4813060.31030000, 435689.89840000 4813051.76100000, 435668.88180000 4813051.99860000, 435667.48050000 4813049.67740000, 435666.91840000 4813046.53090000, 435666.15250000 4813042.74990000, 435665.09310000 4813034.48430000, 435665.01780000 4813031.29690000))",2017-10-31T03:39:59.857Z,http://datos.santander.es/api/datos/jardines/8.csv
6,"POLYGON  (( 435677.86060000 4813143.65110000, 435679.86390000 4813144.57890000, 435689.37500000 4813148.57860000, 435686.00340000 4813156.81400000, 435685.10290000 4813158.96920000, 435692.16450000 4813161.97700000, 435688.02990000 4813173.54460000, 435682.69380000 4813189.26930000, 435678.01500000 4813202.24640000, 435672.14780000 4813221.66500000, 435678.15340000 4813223.20350000, 435683.66620000 4813224.89470000, 435681.21180000 4813233.27140000, 435672.56360000 4813262.78730000, 435671.03690000 4813267.64450000, 435652.52970000 4813266.98080000, 435627.43950000 4813260.40800000, 435625.88930000 4813254.82170000, 435654.62740000 4813262.39500000, 435667.67500000 4813262.65950000, 435668.32830000 4813260.87070000, 435672.35820000 4813247.29980000, 435671.56350000 4813246.21020000, 435668.89120000 4813242.55630000, 435664.11830000 4813236.04130000, 435660.51440000 4813231.10470000, 435658.09330000 4813227.82350000, 435652.74410000 4813220.45900000, 435652.29790000 4813206.82230000, 435659.80170000 4813190.63700000, 435660.23110000 4813189.05460000, 435653.62940000 4813184.36100000, 435642.61570000 4813179.62250000, 435639.18430000 4813178.09800000, 435639.65230000 4813177.07650000, 435636.52440000 4813175.63660000, 435631.38680000 4813187.05550000, 435619.69010000 4813212.72920000, 435617.41890000 4813217.76170000, 435618.86260000 4813223.85000000, 435611.97830000 4813220.05570000, 435612.98590000 4813217.82930000, 435614.18310000 4813215.18390000, 435615.21360000 4813212.87750000, 435615.85900000 4813211.49410000, 435617.45970000 4813207.97390000, 435618.53530000 4813205.59030000, 435619.29400000 4813203.89160000, 435620.00490000 4813202.33050000, 435621.53020000 4813198.94990000, 435622.47480000 4813196.88410000, 435623.74860000 4813194.08250000, 435624.81480000 4813191.72690000, 435626.19180000 4813188.67170000, 435627.14580000 4813186.57790000, 435628.95260000 4813182.60660000, 435630.14040000 4813179.97990000, 435631.80640000 4813176.28990000, 435633.82660000 4813171.84980000, 435633.99190000 4813171.90260000, 435635.56540000 4813168.67150000, 435638.48840000 4813162.67150000, 435639.75140000 4813159.71790000, 435640.56080000 4813157.78140000, 435640.62840000 4813157.61050000, 435643.45680000 4813150.92420000, 435643.98000000 4813151.22000000, 435648.26000000 4813153.64000000, 435654.73000000 4813157.31000000, 435652.05510000 4813161.71970000, 435651.97000000 4813161.86000000, 435651.30180000 4813162.93750000, 435646.19110000 4813172.19530000, 435646.47440000 4813172.37460000, 435645.64030000 4813173.73250000, 435649.15670000 4813175.22810000, 435659.08240000 4813179.32900000, 435662.84870000 4813180.95720000, 435665.86530000 4813171.16900000, 435667.15170000 4813167.28500000, 435670.61840000 4813156.81820000, 435672.26960000 4813151.68160000, 435675.13390000 4813142.71600000, 435675.26900000 4813142.33830000, 435675.62140000 4813142.49520000, 435677.86060000 4813143.65110000))",2017-10-31T03:39:59.856Z,http://datos.santander.es/api/datos/jardines/6.csv
4,"POLYGON  (( 436590.51230000 4813295.03350000, 436590.07560000 4813295.15260000, 436589.66430000 4813295.34180000, 436589.28970000 4813295.59590000, 436588.96200000 4813295.90820000, 436588.69000000 4813296.27000000, 436585.42560000 4813301.45290000, 436576.15000000 4813296.11000000, 436571.64830000 4813293.25650000, 436575.15000000 4813287.57000000, 436565.56000000 4813269.34000000, 436566.71500000 4813265.96500000, 436570.94000000 4813254.61000000, 436573.19000000 4813244.84000000, 436572.14000000 4813237.87000000, 436579.26000000 4813237.31000000, 436583.15020000 4813237.36530000, 436586.98460000 4813238.02380000, 436590.67030000 4813239.26960000, 436594.11790000 4813241.07240000, 436592.92290000 4813242.35480000, 436588.68400000 4813248.52430000, 436587.60130000 4813249.84240000, 436590.58650000 4813252.08820000, 436591.41280000 4813254.32300000, 436592.56000000 4813257.44000000, 436599.00000000 4813265.98000000, 436602.15500000 4813272.24000000, 436603.21020000 4813275.28560000, 436607.65000000 4813273.99000000, 436609.05000000 4813279.52000000, 436610.08270000 4813298.69670000, 436604.61000000 4813305.04000000, 436605.54000000 4813307.51000000, 436605.86110000 4813308.48920000, 436609.39000000 4813319.25000000, 436615.56000000 4813329.04000000, 436621.37910000 4813335.09210000, 436618.74000000 4813349.34000000, 436612.95130000 4813351.18050000, 436612.88320000 4813351.18560000, 436613.08670000 4813351.98830000, 436610.52710000 4813352.62020000, 436607.53000000 4813353.36000000, 436607.43150000 4813353.26770000, 436607.25970000 4813353.10660000, 436606.57000000 4813352.46000000, 436604.14000000 4813355.05000000, 436600.53000000 4813345.53000000, 436592.51350000 4813338.08320000, 436592.39000000 4813327.12000000, 436593.61500000 4813325.18000000, 436594.84000000 4813323.24000000, 436595.61000000 4813319.76000000, 436596.35000000 4813310.82000000, 436598.07000000 4813309.71000000, 436595.24000000 4813298.24000000, 436593.79760000 4813298.73290000, 436592.57000000 4813295.09000000, 436590.51230000 4813295.03350000))",2017-10-31T03:39:59.855Z,http://datos.santander.es/api/datos/jardines/4.csv
5,"POLYGON  (( 435706.91040000 4813296.86580000, 435712.13020000 4813297.58570000, 435723.41930000 4813315.00270000, 435776.68170000 4813325.34090000, 435777.13530000 4813325.61090000, 435778.12480000 4813326.58070000, 435778.71030000 4813327.58060000, 435779.36180000 4813329.18030000, 435779.67510000 4813331.04000000, 435779.81530000 4813332.60970000, 435779.83180000 4813335.77920000, 435772.73180000 4813335.68920000, 435769.30960000 4813335.77920000, 435764.74940000 4813335.92910000, 435754.50760000 4813336.70900000, 435744.89250000 4813337.88880000, 435715.22940000 4813342.28080000, 435705.73630000 4813343.20660000, 435702.63880000 4813323.30130000, 435702.39970000 4813320.17180000, 435706.91040000 4813296.86580000))",2017-10-31T03:39:59.855Z,http://datos.santander.es/api/datos/jardines/5.csv
3,"POLYGON  (( 435936.03790000 4813343.97080000, 435936.27030000 4813344.47670000, 435936.57990000 4813344.93930000, 435936.95900000 4813345.34710000, 435937.39790000 4813345.68950000, 435937.88560000 4813345.95800000, 435938.40970000 4813346.14580000, 435938.95690000 4813346.24820000, 435938.79460000 4813347.91700000, 435930.17000000 4813347.14000000, 435929.58000000 4813347.09000000, 435930.59500000 4813342.15500000, 435931.61000000 4813337.22000000, 435932.32000000 4813332.35000000, 435933.59000000 4813323.60000000, 435935.06000000 4813313.54000000, 435936.02000000 4813307.34500000, 435936.98000000 4813301.15000000, 435938.40000000 4813291.09000000, 435939.82000000 4813281.03000000, 435941.10500000 4813272.58500000, 435942.39000000 4813264.14000000, 435942.68460000 4813264.19910000, 435942.76000000 4813263.70000000, 435944.90000000 4813262.61000000, 435946.27000000 4813261.68000000, 435947.76000000 4813260.19000000, 435948.80000000 4813258.87000000, 435950.04000000 4813257.27000000, 435951.19000000 4813255.46000000, 435952.08000000 4813253.86000000, 435952.45500000 4813253.03500000, 435953.05500000 4813251.55500000, 435953.28000000 4813250.90000000, 435953.51000000 4813250.00000000, 435953.72000000 4813249.44000000, 435954.73500000 4813246.75500000, 435955.75000000 4813244.07000000, 435955.81590000 4813243.87590000, 435959.01000000 4813244.54500000, 435968.39000000 4813246.51000000, 435971.33500000 4813230.60000000, 435974.37070000 4813214.20020000, 435980.52860000 4813215.40340000, 436012.71000000 4813221.70000000, 436020.65000000 4813223.20000000, 436043.46500000 4813227.68000000, 436048.78420000 4813228.72450000, 436048.67000000 4813229.21000000, 436044.32000000 4813250.00000000, 436041.55000000 4813263.24000000, 436038.27500000 4813278.90500000, 436037.77000000 4813281.33000000, 436031.47000000 4813280.22000000, 436030.82000000 4813283.64000000, 436016.36950000 4813280.91280000, 436016.03000000 4813282.66000000, 436014.16080000 4813282.29580000, 436012.13000000 4813281.90000000, 436005.53000000 4813278.54000000, 436004.27000000 4813277.92000000, 436003.20000000 4813277.54000000, 436001.50000000 4813277.22000000, 436001.11000000 4813277.20000000, 436000.72000000 4813277.18000000, 436000.00000000 4813277.20000000, 435995.00000000 4813277.57000000, 435994.93000000 4813280.43000000, 435994.83000000 4813280.91000000, 435982.87000000 4813280.45000000, 435965.92000000 4813276.97000000, 435967.34000000 4813269.82000000, 435955.45230000 4813267.45050000, 435953.49000000 4813270.29000000, 435953.41000000 4813270.65000000, 435952.63490000 4813274.20990000, 435948.81000000 4813274.00000000, 435947.85000000 4813278.80000000, 435946.04000000 4813278.87000000, 435944.90000000 4813286.17500000, 435944.20000000 4813290.68000000, 435943.89000000 4813292.98000000, 435941.24000000 4813312.63000000, 435939.92000000 4813322.56000000, 435939.06000000 4813329.08000000, 435937.95000000 4813334.25000000, 435936.94500000 4813338.06500000, 435935.94020000 4813341.87550000, 435935.84410000 4813342.39880000, 435935.82840000 4813342.93050000, 435935.89350000 4813343.45850000, 435936.03780000 4813343.97050000, 435936.03790000 4813343.97080000))",2017-10-31T03:39:59.854Z,http://datos.santander.es/api/datos/jardines/3.csv
1,"POLYGON  (( 436411.56290000 4812753.96540000, 436411.78590000 4812752.11160000, 436412.30100000 4812751.14400000, 436413.11630000 4812750.40370000, 436414.13780000 4812749.97620000, 436414.17600000 4812750.00020000, 436415.27040000 4812749.94020000, 436415.67000000 4812750.00000000, 436420.90640000 4812750.78940000, 436431.79000000 4812752.43000000, 436433.92320000 4812752.68340000, 436435.62810000 4812754.20530000, 436437.32920000 4812752.37870000, 436438.37170000 4812751.40410000, 436443.93000000 4812750.14000000, 436444.62000000 4812750.00000000, 436449.65050000 4812748.97260000, 436449.96950000 4812748.90750000, 436450.33070000 4812748.83370000, 436450.68050000 4812748.76220000, 436451.02060000 4812748.69280000, 436451.36070000 4812748.62330000, 436451.70080000 4812748.55390000, 436452.65000000 4812748.36000000, 436453.82000000 4812748.41000000, 436454.17000000 4812748.43000000, 436454.52000000 4812748.45000000, 436454.87000000 4812748.46000000, 436455.22000000 4812748.48000000, 436455.57000000 4812748.49000000, 436455.92000000 4812748.51000000, 436456.27000000 4812748.53000000, 436458.05000000 4812748.61000000, 436458.40000000 4812748.63000000, 436458.75000000 4812748.64000000, 436459.10000000 4812748.66000000, 436459.45000000 4812748.67000000, 436459.80000000 4812748.69000000, 436460.15000000 4812748.71000000, 436460.50000000 4812748.72000000, 436462.34000000 4812748.81000000, 436462.69000000 4812748.82000000, 436463.04000000 4812748.84000000, 436463.39000000 4812748.86000000, 436463.74000000 4812748.87000000, 436464.09000000 4812748.89000000, 436464.44000000 4812748.90000000, 436465.64000000 4812748.96000000, 436465.99000000 4812748.98000000, 436466.34000000 4812748.99000000, 436466.69000000 4812749.01000000, 436467.04000000 4812749.02000000, 436467.39000000 4812749.04000000, 436467.74000000 4812749.06000000, 436468.06870000 4812749.06940000, 436462.29000000 4812772.13000000, 436461.22000000 4812776.40000000, 436460.71000000 4812776.40000000, 436460.08000000 4812781.05000000, 436459.88000000 4812782.52000000, 436459.68320000 4812784.27040000, 436459.50000000 4812785.90000000, 436458.59640000 4812791.78950000, 436458.53660000 4812792.17950000, 436458.11000000 4812794.96000000, 436447.64000000 4812793.35000000, 436423.08000000 4812789.56000000, 436420.93920000 4812787.21080000, 436420.82000000 4812787.08000000, 436420.57000000 4812786.83000000, 436420.55000000 4812786.72000000, 436420.36000000 4812785.73000000, 436415.56000000 4812761.38000000, 436412.96270000 4812760.88890000, 436411.56290000 4812753.96540000))",2017-10-31T03:39:59.853Z,http://datos.santander.es/api/datos/jardines/1.csv
