dc:identifier,dc:modified,ayto:residuo,ayto:latitud,ayto:longitud,ayto:capacidad,ayto:fechaAlta,ayto:estadoConservacion,ayto:direccion,ayto:codigoSensor,ayto:temperatura,uri
COSTP8719,2017-10-31T16:54:20.584Z,Papel,43.462546159,-3.820087574,3200.0,2014-08-27T10:03:01.000Z,Buen Estado,"Calle la Folía\, 22",08EFAB0000000F23,20.6833,http://datos.santander.es/api/datos/residuos_contenedores/costp8719.csv
COSTP8713,2017-10-31T16:54:20.584Z,Papel,43.465716946,-3.787460513,2400.0,2014-08-27T09:13:24.000Z,Buen Estado,"Calle Nazarín\, 5",08EFAB0000000BE3,21.3129,http://datos.santander.es/api/datos/residuos_contenedores/costp8713.csv
COSTP8698,2017-10-31T16:54:20.584Z,Papel,43.4652391,-3.8097541,2400.0,2014-08-27T07:55:56.000Z,Buen Estado,"Calle Vista Alegre\, 15",08EFAB0000000F24,21.1781,http://datos.santander.es/api/datos/residuos_contenedores/costp8698.csv
COSTP8689,2017-10-31T16:54:20.584Z,Papel,43.459507109,-3.809279948,2400.0,2014-08-27T07:37:20.000Z,Buen Estado,"Calle Méndez Núñez\, 6",00000000000013AA,8.88,http://datos.santander.es/api/datos/residuos_contenedores/costp8689.csv
COSTP9324,2017-10-31T16:54:20.583Z,Papel,43.441556125,-3.855753578,2400.0,2014-09-04T08:26:48.000Z,Buen Estado,"Calle María Guerrero\, Santander",08EFAB0000000AA2,20.1871,http://datos.santander.es/api/datos/residuos_contenedores/costp9324.csv
COSTP9321,2017-10-31T16:54:20.583Z,Papel,43.464713652,-3.860991261,2400.0,2014-09-04T08:23:32.000Z,Buen Estado,"Barrio San Román Llanilla\, 27",08EFAB0000000CC0,21.2006,http://datos.santander.es/api/datos/residuos_contenedores/costp9321.csv
COSTP9318,2017-10-31T16:54:20.583Z,Papel,43.4644065,-3.8594232,2400.0,2014-09-04T08:18:19.000Z,Buen Estado,"Calle el Campizo\, 41",08EFAB0000000CDD,21.3578,http://datos.santander.es/api/datos/residuos_contenedores/costp9318.csv
COSTP9310,2017-10-31T16:54:20.583Z,Papel,43.443497739,-3.856695368,2400.0,2014-09-04T08:09:04.000Z,Buen Estado,"Avenida San Martín del Pino\, 2",08EFAB0000000F5C,19.4628,http://datos.santander.es/api/datos/residuos_contenedores/costp9310.csv
COSTP9307,2017-10-31T16:54:20.583Z,Papel,43.463259175,-3.858445174,2400.0,2014-09-04T08:07:33.000Z,Buen Estado,"Barrio Corceño\, 43-45",08EFAB00000010E7,18.507,http://datos.santander.es/api/datos/residuos_contenedores/costp9307.csv
COSTP9302,2017-10-31T16:54:20.583Z,Papel,43.463619816,-3.862304203,2400.0,2014-09-04T07:54:37.000Z,Buen Estado,"Barrio San Román Llanilla\, 32",08EFAB0000000CDF,14.1551,http://datos.santander.es/api/datos/residuos_contenedores/costp9302.csv
COSTP9296,2017-10-31T16:54:20.583Z,Papel,43.4445615,-3.8624875,2400.0,2014-09-04T07:43:37.000Z,Buen Estado,"Merca Santander\, Avenida Voluntariado",08EFAB00000008AE,23.0577,http://datos.santander.es/api/datos/residuos_contenedores/costp9296.csv
COSTP9292,2017-10-31T16:54:20.583Z,Papel,43.463888714,-3.86581622,2400.0,2014-09-04T07:43:35.000Z,Buen Estado,"Barrio San Román Llanilla\, 92",08EFAB00000008D5,21.4924,http://datos.santander.es/api/datos/residuos_contenedores/costp9292.csv
COSTP9288,2017-10-31T16:54:20.583Z,Papel,43.461340584,-3.868339173,2400.0,2014-09-04T07:34:23.000Z,Buen Estado,"Calle la Candia\, 32",08EFAB0000000E62,31.138,http://datos.santander.es/api/datos/residuos_contenedores/costp9288.csv
COSTP9285,2017-10-31T16:54:20.583Z,Papel,43.445872334,-3.862570077,2400.0,2014-09-04T07:33:45.000Z,Buen Estado,"Santander\, Calle José Ortega y Gasset",08EFAB00000009C5,22.7007,http://datos.santander.es/api/datos/residuos_contenedores/costp9285.csv
COSTP9280,2017-10-31T16:54:20.583Z,Papel,43.445175179,-3.866713754,2400.0,2014-09-04T07:21:14.000Z,Buen Estado,"Barrio el Pedroso\, 17-23",08EFAB0000000E40,25.1486,http://datos.santander.es/api/datos/residuos_contenedores/costp9280.csv
COSTP9272,2017-10-31T16:54:20.583Z,Papel,43.4578343,-3.8682971,2400.0,2014-09-04T07:08:29.000Z,Buen Estado,"Barrio Rucandial\, 19",08EFAB0000000E5E,18.9857,http://datos.santander.es/api/datos/residuos_contenedores/costp9272.csv
COSTP9264,2017-10-31T16:54:20.583Z,Papel,43.446152265,-3.85846395,2400.0,2014-09-04T06:51:53.000Z,Buen Estado,"Calle Carmen Amaya\, Santander",08EFAB0000000BF0,39.0877,http://datos.santander.es/api/datos/residuos_contenedores/costp9264.csv
COSTP9260,2017-10-31T16:54:20.583Z,Papel,43.447226213,-3.860802166,2400.0,2014-09-04T06:43:01.000Z,Buen Estado,"Calle Leopoldo Alas Clarín\, 56B",08EFAB0000000AE3,32.6033,http://datos.santander.es/api/datos/residuos_contenedores/costp9260.csv
COSTP9258,2017-10-31T16:54:20.583Z,Papel,43.452703979,-3.871694616,2400.0,2014-09-04T06:42:03.000Z,Buen Estado,"Polígono Parque Científico y Tecnológico\, 38",08EFAB0000000C05,21.5148,http://datos.santander.es/api/datos/residuos_contenedores/costp9258.csv
COSTP9254,2017-10-31T16:54:20.583Z,Papel,43.451339026,-3.876849822,3200.0,2014-09-04T06:32:40.000Z,Buen Estado,"Calle Isabel Torres\, 5-33",08EFAB0000000C46,21.0433,http://datos.santander.es/api/datos/residuos_contenedores/costp9254.csv
COSTP9251,2017-10-31T16:54:20.583Z,Papel,43.453786817,-3.871410302,2400.0,2014-09-04T06:27:01.000Z,Buen Estado,"Calle Isabel Torres\, 11",08EFAB0000000B85,21.3353,http://datos.santander.es/api/datos/residuos_contenedores/costp9251.csv
COSTP9247,2017-10-31T16:54:20.583Z,Papel,43.4544248,-3.8695901,2400.0,2014-09-04T06:23:25.000Z,Buen Estado,"Calle Isabel Torres\, 36",08EFAB0000000BF1,20.8634,http://datos.santander.es/api/datos/residuos_contenedores/costp9247.csv
COSTP9241,2017-10-31T16:54:20.583Z,Papel,43.44437,-3.858526,2400.0,2014-09-04T06:14:20.000Z,Buen Estado,"Calle José Ortega y Gasset\, 2",08EFAB0000000BD3,23.9486,http://datos.santander.es/api/datos/residuos_contenedores/costp9241.csv
COSTP9235,2017-10-31T16:54:20.583Z,Papel,43.442017,-3.861357,3200.0,2014-09-04T05:57:31.000Z,Buen Estado,"Av Primero de Mayo\, 154",08EFAB00000008FC,21.0433,http://datos.santander.es/api/datos/residuos_contenedores/costp9235.csv
COSTP9167,2017-10-31T16:54:20.583Z,Papel,43.441308,-3.862281,2400.0,2014-09-02T12:17:00.000Z,Buen Estado,"Calle Joaquín Salas\, 7",08EFAB00000008F0,23.0354,http://datos.santander.es/api/datos/residuos_contenedores/costp9167.csv
COSTP9158,2017-10-31T16:54:20.583Z,Papel,43.439770739,-3.862925805,2400.0,2014-09-02T12:04:27.000Z,Buen Estado,"Calle Joaquín Salas\, 1",08EFAB00000008A6,21.739,http://datos.santander.es/api/datos/residuos_contenedores/costp9158.csv
COSTP9151,2017-10-31T16:54:20.583Z,Papel,43.474480156,-3.825593478,2400.0,2014-09-02T11:54:58.000Z,Buen Estado,"Calle Bolado\, 42",08EFAB0000000E3F,19.2131,http://datos.santander.es/api/datos/residuos_contenedores/costp9151.csv
COSTP9147,2017-10-31T16:54:20.583Z,Papel,43.474086733,-3.821191303,2400.0,2014-09-02T11:45:19.000Z,Buen Estado,"Barrio Monte Aviche\, 57",08EFAB00000009CA,21.8958,http://datos.santander.es/api/datos/residuos_contenedores/costp9147.csv
COSTP9144,2017-10-31T16:54:20.583Z,Papel,43.439520235,-3.865259662,2400.0,2014-09-02T11:44:39.000Z,Buen Estado,"Calle Joaquín Salas\, 8",08EFAB00000009BE,22.0301,http://datos.santander.es/api/datos/residuos_contenedores/costp9144.csv
COSTP9141,2017-10-31T16:54:20.583Z,Papel,43.472725669,-3.820561319,2400.0,2014-09-02T11:38:53.000Z,Buen Estado,"Santander\, Calle Aurora Sáez González",08EFAB00000009D8,21.739,http://datos.santander.es/api/datos/residuos_contenedores/costp9141.csv
COSTP9134,2017-10-31T16:54:20.583Z,Papel,43.441869913,-3.87278594,2400.0,2014-09-02T11:26:33.000Z,Buen Estado,"Calle Joaquín Salas\, Santander",08EFAB00000010C5,21.4251,http://datos.santander.es/api/datos/residuos_contenedores/costp9134.csv
COSTP9131,2017-10-31T16:54:20.583Z,Papel,43.47216289,-3.823069185,2400.0,2014-09-02T11:24:32.000Z,Buen Estado,"Barrio Monte Aviche\, 35A",08EFAB0000000CA5,21.6718,http://datos.santander.es/api/datos/residuos_contenedores/costp9131.csv
COSTP9122,2017-10-31T16:54:20.583Z,Papel,43.469831908,-3.827129378,2400.0,2014-09-02T11:00:54.000Z,Buen Estado,"Calle Canteros de Trasmiera\, 77",08EFAB0000000B7A,21.5597,http://datos.santander.es/api/datos/residuos_contenedores/costp9122.csv
COSTP9115,2017-10-31T16:54:20.583Z,Papel,43.471227588,-3.830666877,2400.0,2014-09-02T10:46:14.000Z,Buen Estado,"Calle Tristana\, 32-34",08EFAB0000000F2D,19.6895,http://datos.santander.es/api/datos/residuos_contenedores/costp9115.csv
COSTP9107,2017-10-31T16:54:20.583Z,Papel,43.473158031,-3.833486549,2400.0,2014-09-02T10:20:01.000Z,Buen Estado,"Barrio San Pedro del Mar\, 103",08EFAB0000000F3B,19.4855,http://datos.santander.es/api/datos/residuos_contenedores/costp9107.csv
COSTP9100,2017-10-31T16:54:20.583Z,Papel,43.486044724,-3.826777003,2400.0,2014-09-02T09:56:26.000Z,Buen Estado,"Barrio Monte-Corbanera\, 56Q",08EFAB0000000FDB,19.8706,http://datos.santander.es/api/datos/residuos_contenedores/costp9100.csv
COSTP9096,2017-10-31T16:54:20.583Z,Papel,43.480117235,-3.828916735,2400.0,2014-09-02T09:48:44.000Z,Buen Estado,"Barrio Monte-Corbanera\, 36",08EFAB0000000E59,20.0289,http://datos.santander.es/api/datos/residuos_contenedores/costp9096.csv
COSTP9083,2017-10-31T16:54:20.583Z,Papel,43.476430932,-3.836229778,2400.0,2014-09-02T09:12:44.000Z,Buen Estado,"Barrio Monte-Corbanera\, 118",08EFAB0000000F53,19.304,http://datos.santander.es/api/datos/residuos_contenedores/costp9083.csv
COSTP9515,2017-10-31T16:54:20.582Z,Papel,43.463456,-3.7985629999999997,3200.0,2014-09-08T08:58:26.000Z,Buen Estado,"Calle Peña Herbosa\, 2-4",08EFAB0000000E91,21.6269,http://datos.santander.es/api/datos/residuos_contenedores/costp9515.csv
COSTP9511,2017-10-31T16:54:20.582Z,Papel,43.453370137,-3.849519789,2400.0,2014-09-08T08:48:25.000Z,Buen Estado,"Calle el Castro\, 1-3",08EFAB0000000E93,18.8263,http://datos.santander.es/api/datos/residuos_contenedores/costp9511.csv
COSTP9505,2017-10-31T16:54:20.582Z,Papel,43.454727256,-3.847730755,2400.0,2014-09-08T08:40:31.000Z,Buen Estado,"Calle Ricardo León\, 19",08EFAB0000000E63,7.59606,http://datos.santander.es/api/datos/residuos_contenedores/costp9505.csv
COSTP9501,2017-10-31T16:54:20.582Z,Papel,43.4484627,-3.8504557,2400.0,2014-09-08T07:51:16.000Z,Buen Estado,"Calle Eduardo García\, 39",08EFAB0000000E88,19.9837,http://datos.santander.es/api/datos/residuos_contenedores/costp9501.csv
COSTP9489,2017-10-31T16:54:20.582Z,Papel,43.4422976,-3.8584383,2400.0,2014-09-08T06:39:20.000Z,Buen Estado,"Avenida Primero de Mayo\, 56",08EFAB0000000F5F,19.1222,http://datos.santander.es/api/datos/residuos_contenedores/costp9489.csv
COSTP9484,2017-10-31T16:54:20.582Z,Papel,43.4469218,-3.8570047,2400.0,2014-09-08T06:30:22.000Z,Buen Estado,"Calle Juan Guerrero Urreisti\, 71-77",08EFAB0000000987,26.9465,http://datos.santander.es/api/datos/residuos_contenedores/costp9484.csv
COSTP9475,2017-10-31T16:54:20.582Z,Papel,43.448204,-3.8544814,2400.0,2014-09-08T06:08:09.000Z,Buen Estado,"Calle Juan Guerrero Urreisti\, 29-45",08EFAB0000000E43,34.3794,http://datos.santander.es/api/datos/residuos_contenedores/costp9475.csv
COSTP9462,2017-10-31T16:54:20.582Z,Papel,43.446651999,-3.851717524,2400.0,2014-09-04T11:53:23.000Z,Buen Estado,"Calle Francisco Rivas Moreno\, 2",08EFAB0000000B75,21.739,http://datos.santander.es/api/datos/residuos_contenedores/costp9462.csv
COSTP9459,2017-10-31T16:54:20.582Z,Papel,43.446871803,-3.850552104,2400.0,2014-09-04T11:45:45.000Z,Buen Estado,"Calle Francisco Rivas Moreno\, 6-8",08EFAB000000098D,21.7614,http://datos.santander.es/api/datos/residuos_contenedores/costp9459.csv
COSTP9452,2017-10-31T16:54:20.582Z,Papel,43.465349504,-3.850482031,2400.0,2014-09-04T11:36:03.000Z,Buen Estado,"Barrio San Román la Gloria\, 173",08EFAB0000001093,19.4628,http://datos.santander.es/api/datos/residuos_contenedores/costp9452.csv
COSTP9448,2017-10-31T16:54:20.582Z,Papel,43.446688998,-3.847653307,2400.0,2014-09-04T11:31:57.000Z,Buen Estado,"Barrio San Martín del Pino\, 28",08EFAB0000000981,21.1781,http://datos.santander.es/api/datos/residuos_contenedores/costp9448.csv
COSTP9444,2017-10-31T16:54:20.582Z,Papel,43.4666228,-3.8530747,2400.0,2014-09-04T11:23:33.000Z,Buen Estado,"Calle San Román el Somo\, 10",08EFAB000000107F,19.4628,http://datos.santander.es/api/datos/residuos_contenedores/costp9444.csv
COSTP9439,2017-10-31T16:54:20.582Z,Papel,43.444704,-3.847481,2400.0,2014-09-04T11:17:25.000Z,Buen Estado,"Av San Martín del Pino\, 10",08EFAB00000008C2,21.268,http://datos.santander.es/api/datos/residuos_contenedores/costp9439.csv
COSTP9435,2017-10-31T16:54:20.582Z,Papel,43.4440277,-3.8478818,2400.0,2014-09-04T11:06:32.000Z,Buen Estado,"Calle Alcalde Macario Rivero\, 6",08EFAB0000000CB6,33.352,http://datos.santander.es/api/datos/residuos_contenedores/costp9435.csv
COSTP9430,2017-10-31T16:54:20.582Z,Papel,43.4662549,-3.8619018,2400.0,2014-09-04T10:57:27.000Z,Buen Estado,"Barrio San Román el Somo\, 73-75",08EFAB0000000980,39.9573,http://datos.santander.es/api/datos/residuos_contenedores/costp9430.csv
COSTP9426,2017-10-31T16:54:20.582Z,Papel,43.4453509,-3.8498277,2400.0,2014-09-04T10:51:47.000Z,Buen Estado,"Avenida San Martín del Pino\, Santander",08EFAB0000001E76,21.268,http://datos.santander.es/api/datos/residuos_contenedores/costp9426.csv
COSTP9423,2017-10-31T16:54:20.582Z,Papel,43.46670465,-3.863903135,2400.0,2014-09-04T10:48:06.000Z,Buen Estado,"Calle Manuel Cacicedo\, 65",08EFAB0000000C0A,38.6563,http://datos.santander.es/api/datos/residuos_contenedores/costp9423.csv
COSTP9413,2017-10-31T16:54:20.582Z,Papel,43.4441396,-3.8522172,3200.0,2014-09-04T10:38:14.000Z,Buen Estado,"Santander\, Avenida San Martín del Pino",08EFAB00000008C5,22.0749,http://datos.santander.es/api/datos/residuos_contenedores/costp9413.csv
COSTP9410,2017-10-31T16:54:20.582Z,Papel,43.4684756,-3.859758,2400.0,2014-09-04T10:35:11.000Z,Buen Estado,"Calle Somonte\, 11",08EFAB0000000E65,18.8035,http://datos.santander.es/api/datos/residuos_contenedores/costp9410.csv
COSTP9406,2017-10-31T16:54:20.582Z,Papel,43.443320766,-3.853361047,2400.0,2014-09-04T10:30:13.000Z,Buen Estado,"Avenida San Martín del Pino\, 2",08EFAB0000000BDF,21.2904,http://datos.santander.es/api/datos/residuos_contenedores/costp9406.csv
COSTP9401,2017-10-31T16:54:20.582Z,Papel,43.4421963,-3.850873,2400.0,2014-09-04T10:20:04.000Z,Buen Estado,"Calle Manuel Ruiz de Quevedo\, 13",08EFAB0000000D16,,http://datos.santander.es/api/datos/residuos_contenedores/costp9401.csv
COSTP9398,2017-10-31T16:54:20.582Z,Papel,43.468708722,-3.863128647,2400.0,2014-09-04T10:19:30.000Z,Buen Estado,"Calle el Mazo de Abajo\, 18",08EFAB0000000E8A,18.8263,http://datos.santander.es/api/datos/residuos_contenedores/costp9398.csv
COSTP9393,2017-10-31T16:54:20.582Z,Papel,43.441550526,-3.851710483,2400.0,2014-09-04T10:04:26.000Z,Buen Estado,"Calle Hermanos Calderón\, 11",08EFAB0000001E75,21.7838,http://datos.santander.es/api/datos/residuos_contenedores/costp9393.csv
COSTP9389,2017-10-31T16:54:20.582Z,Papel,43.465675335,-3.865181207,2400.0,2014-09-04T10:02:10.000Z,Buen Estado,"Barrio San Román el Somo\, 128",08EFAB00000008DE,21.9406,http://datos.santander.es/api/datos/residuos_contenedores/costp9389.csv
COSTP9385,2017-10-31T16:54:20.582Z,Papel,43.472174812,-3.861406333,2400.0,2014-09-04T09:52:13.000Z,Buen Estado,"Calle Somonte\, 88",08EFAB0000000E67,18.9629,http://datos.santander.es/api/datos/residuos_contenedores/costp9385.csv
COSTP9376,2017-10-31T16:54:20.582Z,Papel,43.440434848,-3.852333761,2400.0,2014-09-04T09:32:57.000Z,Buen Estado,"Calle Santiago García Cuadrado\, Santander",08EFAB00000008CF,21.3129,http://datos.santander.es/api/datos/residuos_contenedores/costp9376.csv
COSTP9371,2017-10-31T16:54:20.582Z,Papel,43.4714476,-3.8698778,2400.0,2014-09-04T09:20:14.000Z,Buen Estado,"Avenida Virgen del Mar\, Santander",08EFAB00000009FC,14.8659,http://datos.santander.es/api/datos/residuos_contenedores/costp9371.csv
COSTP9344,2017-10-31T16:54:20.582Z,Papel,43.4667322,-3.86814,2400.0,2014-09-04T09:04:44.000Z,Buen Estado,"Avenida Virgen del Mar\, 4",08EFAB0000000E5A,20.5706,http://datos.santander.es/api/datos/residuos_contenedores/costp9344.csv
COSTP9342,2017-10-31T16:54:20.582Z,Papel,43.439994219,-3.857683427,3200.0,2014-09-04T08:56:51.000Z,Buen Estado,"Calle Faustino Cavadas\, 4-6",08EFAB0000000CD1,20.5706,http://datos.santander.es/api/datos/residuos_contenedores/costp9342.csv
COSTP9340,2017-10-31T16:54:20.582Z,Papel,43.440239365,-3.858665451,2400.0,2014-09-04T08:50:02.000Z,Buen Estado,"Calle Faustino Cavadas\, 28",08EFAB0000000BC5,20.4128,http://datos.santander.es/api/datos/residuos_contenedores/costp9340.csv
COSTP9335,2017-10-31T16:54:20.582Z,Papel,43.441059757,-3.856982029,2400.0,2014-09-04T08:38:08.000Z,Buen Estado,"Calle Manuel Vélez\, 2",08EFAB0000000BF5,19.9385,http://datos.santander.es/api/datos/residuos_contenedores/costp9335.csv
COSTP9331,2017-10-31T16:54:20.582Z,Papel,43.465116383,-3.853741586,2400.0,2014-09-04T08:36:25.000Z,Buen Estado,"Barrio Corceño\, 3",08EFAB00000010EB,19.2585,http://datos.santander.es/api/datos/residuos_contenedores/costp9331.csv
COSTP9328,2017-10-31T16:54:20.582Z,Papel,43.465515705,-3.858561851,2400.0,2014-09-04T08:29:07.000Z,Buen Estado,"Calle Lauro Fernández González\, Cantabria",08EFAB0000000C12,21.6494,http://datos.santander.es/api/datos/residuos_contenedores/costp9328.csv
SOSTE011147,2017-10-31T16:54:20.581Z,Envases,43.461728,-3.808477,3200.0,2016-03-18T10:00:00.000Z,Buen Estado,"Calle Lealtad\, 10",08EFAB0000000FA5,8.96502,http://datos.santander.es/api/datos/residuos_contenedores/soste011147.csv
SOSTE011144,2017-10-31T16:54:20.581Z,Envases,43.462204,-3.807209,3200.0,2016-03-17T10:00:00.000Z,Buen Estado,"Calle Juan de Herrera\, 19",08EFAB0000000D4B,26.3694,http://datos.santander.es/api/datos/residuos_contenedores/soste011144.csv
SOSTE011142,2017-10-31T16:54:20.581Z,Envases,43.48175,-3.788582,3200.0,2016-03-04T10:00:00.000Z,Buen Estado,"Av. Faro\, 17",08EFAB000000106D,23.1246,http://datos.santander.es/api/datos/residuos_contenedores/soste011142.csv
SOSTE011141,2017-10-31T16:54:20.581Z,Envases,43.472216,-3.783764,3200.0,2016-03-01T10:00:00.000Z,Buen Estado,"Av. los Infantes\, 95",,,http://datos.santander.es/api/datos/residuos_contenedores/soste011141.csv
SOSTE011139,2017-10-31T16:54:20.581Z,Envases,43.460351,-3.807035,3200.0,2016-03-01T10:00:00.000Z,Buen Estado,"Calle Cádiz\, 25",08EFAB0000000FC6,,http://datos.santander.es/api/datos/residuos_contenedores/soste011139.csv
SOSTE011114,2017-10-31T16:54:20.581Z,Envases,43.47229,-3.782236,3200.0,2016-02-26T10:00:00.000Z,Buen Estado,"Av de la Reina Victoria\, 3",08EFAB0000000F87,23.1023,http://datos.santander.es/api/datos/residuos_contenedores/soste011114.csv
SOSTE011113,2017-10-31T16:54:20.581Z,Envases,43.471271,-3.779946,3200.0,2016-02-26T10:00:00.000Z,Buen Estado,"Av de la Reina Victoria\, 139",08EFAB0000000FAA,6.93918,http://datos.santander.es/api/datos/residuos_contenedores/soste011113.csv
SOSTE011112,2017-10-31T16:54:20.581Z,Envases,43.470746,-3.782914,3200.0,2016-02-24T10:00:00.000Z,Buen Estado,"Calle Joaquín Costa\, 39",08EFAB0000000FCC,22.3209,http://datos.santander.es/api/datos/residuos_contenedores/soste011112.csv
SOSTE011110,2017-10-31T16:54:20.581Z,Envases,43.473606,-3.786681,3200.0,2016-02-24T10:00:00.000Z,Buen Estado,"Av. de los Castros\, 6",08EFAB0000001074,6.62117,http://datos.santander.es/api/datos/residuos_contenedores/soste011110.csv
SOSTE011108,2017-10-31T16:54:20.581Z,Envases,43.472309,-3.784962,3200.0,2016-02-24T10:00:00.000Z,Buen Estado,"Av. los Infantes\, 89",08EFAB0000000FDA,21.4251,http://datos.santander.es/api/datos/residuos_contenedores/soste011108.csv
SOSTE011106,2017-10-31T16:54:20.581Z,Envases,43.471372,-3.782234,3200.0,2016-02-23T10:00:00.000Z,Buen Estado,"Calle Joaquín Costa\, 43",08EFAB000000106F,21.2904,http://datos.santander.es/api/datos/residuos_contenedores/soste011106.csv
SOSTE011104,2017-10-31T16:54:20.581Z,Envases,43.473739,-3.785517,3200.0,2016-02-23T10:00:00.000Z,Buen Estado,"Av. de los Castros\, 2",08EFAB0000000FB2,22.0525,http://datos.santander.es/api/datos/residuos_contenedores/soste011104.csv
SOSTE011102,2017-10-31T16:54:20.581Z,Envases,43.475149,-3.786738,3200.0,2016-02-22T10:00:00.000Z,Buen Estado,"Av. Castañeda\, 13C",08EFAB0000000FD6,21.3129,http://datos.santander.es/api/datos/residuos_contenedores/soste011102.csv
SOSTE011100,2017-10-31T16:54:20.581Z,Envases,43.47535,-3.788693,3200.0,2016-02-22T10:00:00.000Z,Buen Estado,"Plaza Dr. Fleming\, 3",08EFAB0000000FD3,21.9406,http://datos.santander.es/api/datos/residuos_contenedores/soste011100.csv
SOSTE011098,2017-10-31T16:54:20.581Z,Envases,43.47794,-3.789026,3200.0,2016-02-22T10:00:00.000Z,Buen Estado,"Av. Manuel García Lago\, 6398",08EFAB0000000F96,25.2153,http://datos.santander.es/api/datos/residuos_contenedores/soste011098.csv
COSTP9918,2017-10-31T16:54:20.581Z,Papel,43.463034,-3.810527999,3200.0,2014-10-01T06:55:26.000Z,Buen Estado,"Calle los Escalantes\, 11",0000000000001398,16.46,http://datos.santander.es/api/datos/residuos_contenedores/costp9918.csv
COSTP9917,2017-10-31T16:54:20.581Z,Papel,43.461395825,-3.809848576,3200.0,2014-10-01T06:49:52.000Z,Buen Estado,"Calle Cuesta\, 2",0000000000001403,17.13,http://datos.santander.es/api/datos/residuos_contenedores/costp9917.csv
COSTP9913,2017-10-31T16:54:20.581Z,Papel,43.462862,-3.807417999,3200.0,2014-10-01T06:47:41.000Z,Buen Estado,"Calle Rualasal\, 7",000000000000139F,30.66,http://datos.santander.es/api/datos/residuos_contenedores/costp9913.csv
