dc:identifier,dc:modified,rdf:type,callej:sigla,callej:tipo-via,callej:nombre-calle,callej:nombre-largo,callej:nombre-clasif,dc:date,uri
00700,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BJD,BAJADA,MEDIA LUNA,MEDIA LUNA,MEDIA LUNA,,http://datos.santander.es/api/datos/callejero_calles/00700.csv
00620,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BJD,BAJADA,CALERUCO,CALERUCO,CALERUCO,,http://datos.santander.es/api/datos/callejero_calles/00620.csv
00670,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BJD,BAJADA,LA ENCINA,LA ENCINA,ENCINA (LA),,http://datos.santander.es/api/datos/callejero_calles/00670.csv
00660,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BJD,BAJADA,LA CALZADA,LA CALZADA,CALZADA (LA),,http://datos.santander.es/api/datos/callejero_calles/00660.csv
00650,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BJD,BAJADA,LA CAÑIA,LA CAÑIA,CAÑIA (LA),,http://datos.santander.es/api/datos/callejero_calles/00650.csv
00640,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BJD,BAJADA,JUAN BLANCO,JUAN BLANCO,JUAN BLANCO,,http://datos.santander.es/api/datos/callejero_calles/00640.csv
00690,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BJD,BAJADA,LA TEJA,LA TEJA,TEJA (LA),,http://datos.santander.es/api/datos/callejero_calles/00690.csv
00010,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,ACEBEDOS,ACEBEDOS,ACEBEDOS,,http://datos.santander.es/api/datos/callejero_calles/00010.csv
00070,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,ADUANA,ADUANA,ADUANA,,http://datos.santander.es/api/datos/callejero_calles/00070.csv
00080,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,AFRICA,AFRICA,AFRICA,,http://datos.santander.es/api/datos/callejero_calles/00080.csv
00110,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,AGUAYOS,AGUAYOS,AGUAYOS,,http://datos.santander.es/api/datos/callejero_calles/00110.csv
00220,2017-10-30T23:04:57.607Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/CL,CALLE,ALCAZAR DE TOLEDO,ALCAZAR DE TOLEDO,ALCAZAR DE TOLEDO,,http://datos.santander.es/api/datos/callejero_calles/00220.csv
01520,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,BELLAVISTA (CUETO),BELLAVISTA (CUETO),BELLAVISTA (CUETO),,http://datos.santander.es/api/datos/callejero_calles/01520.csv
03390,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,AVICHE (MONTE),AVICHE (MONTE),AVICHE (MONTE)),,http://datos.santander.es/api/datos/callejero_calles/03390.csv
03400,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,BOLADO (MONTE),BOLADO (MONTE),BOLADO (MONTE),,http://datos.santander.es/api/datos/callejero_calles/03400.csv
03410,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CORBANERA (MONTE),CORBANERA (MONTE),CORBANERA (MONTE),,http://datos.santander.es/api/datos/callejero_calles/03410.csv
03420,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA TORRE (MONTE),LA TORRE (MONTE),TORRE (LA) (MONTE),,http://datos.santander.es/api/datos/callejero_calles/03420.csv
03440,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,SAN MIGUEL (MONTE),SAN MIGUEL (MONTE),SAN MIGUEL (MONTE),,http://datos.santander.es/api/datos/callejero_calles/03440.csv
03450,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,SAN PEDRO DEL MAR (MONTE),SAN PEDRO DEL MAR (MONTE),SAN PEDRO DEL MAR (MONTE),,http://datos.santander.es/api/datos/callejero_calles/03450.csv
03620,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,EL CARMEN (N.M.),EL CARMEN (NUEVA MONTAÑA),CARMEN (EL) (N. MONT.),,http://datos.santander.es/api/datos/callejero_calles/03620.csv
03630,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,ISLA DEL OLEO (N.M.),ISLA DEL OLEO (NUEVA MONTAÑA),ISLA DEL OLEO (N. MONT.),,http://datos.santander.es/api/datos/callejero_calles/03630.csv
03640,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA ESTACION (N.M.),LA ESTACION (NUEVA MONTAÑA),ESTACION (LA) (N. MONT.),,http://datos.santander.es/api/datos/callejero_calles/03640.csv
03660,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,SAN JUAN (N.M.),SAN JUAN (NUEVA MONTAÑA),SAN JUAN (N. MONT.),,http://datos.santander.es/api/datos/callejero_calles/03660.csv
03670,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,SANTIAGO MAYOR (N.M.),SANTIAGO MAYOR (NUEVA MONTAÑA),SANTIAGO MAYOR (N.MONT.),,http://datos.santander.es/api/datos/callejero_calles/03670.csv
03680,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,BARTOLOME DARNIS (N.M.),BARTOLOME DARNIS (NUEVA MONTAÑA),BARTOLOME DARNIS (N.MONT),,http://datos.santander.es/api/datos/callejero_calles/03680.csv
03930,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CAMARREAL (P.C),CAMARREAL (PEÑACASTILLO),CAMARREAL (P.C.),,http://datos.santander.es/api/datos/callejero_calles/03930.csv
03950,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,EL CASTRO (P.C.),EL CASTRO (PEÑACASTILLO),CASTRO (EL) (P.C.),,http://datos.santander.es/api/datos/callejero_calles/03950.csv
03970,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,EMPALME (EL) (P.C.),EMPALME (EL) (PEÑACASTILLO),EMPALME (EL) (P.C.),,http://datos.santander.es/api/datos/callejero_calles/03970.csv
03980,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,PEDROSO (EL) (P.C.),PEDROSO (EL) (PEÑACASTILLO),PEDROSO (EL) (P.C.),,http://datos.santander.es/api/datos/callejero_calles/03980.csv
03990,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA PEÑA (P.C.),LA PEÑA (PEÑACASTILLO),PEÑA (LA) (P.C.),,http://datos.santander.es/api/datos/callejero_calles/03990.csv
04020,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LLUJA (PEÑACASTILLO),LLUJA (PEÑACASTILLO),LLUJA (P.C.),,http://datos.santander.es/api/datos/callejero_calles/04020.csv
04030,2017-10-30T23:04:57.606Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,OJAIZ,OJAIZ (PEÑACASTILLO),OJAIZ (P.C.),,http://datos.santander.es/api/datos/callejero_calles/04030.csv
00140,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,ALBERICIA,ALBERICIA,ALBERICIA,,http://datos.santander.es/api/datos/callejero_calles/00140.csv
00160,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LAVAPIES (ALBERICIA),LAVAPIES (ALBERICIA),LAVAPIES (ALBERICIA),,http://datos.santander.es/api/datos/callejero_calles/00160.csv
00030,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CAÑAS (ADARZO),CAÑAS (ADARZO),CAÑAS (ADARZO),,http://datos.santander.es/api/datos/callejero_calles/00030.csv
05190,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,ROSTRIO (SAN ROMAN),ROSTRIO (SAN ROMAN),ROSTRIO (SAN ROMAN),,http://datos.santander.es/api/datos/callejero_calles/05190.csv
05170,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA LLANILLA (SAN ROMAN),LA LLANILLA (SAN ROMAN),LLANILLA (SAN ROMAN),,http://datos.santander.es/api/datos/callejero_calles/05170.csv
05120,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA GLORIA (SAN ROMAN),LA GLORIA (SAN ROMAN),GLORIA (LA) (SAN ROMAN),,http://datos.santander.es/api/datos/callejero_calles/05120.csv
05090,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA CANAL (SAN ROMAN),LA CANAL (SAN ROMAN),CANAL (LA) (SAN ROMAN),,http://datos.santander.es/api/datos/callejero_calles/05090.csv
05075,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA GLORIA ELISEO G. (S.R),LA GLORIA ELISEO GOMEZ (SAN ROMAN),GLORIA (LA) ELISEO GOMEZ,,http://datos.santander.es/api/datos/callejero_calles/05075.csv
05070,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,EL SOMO (SAN ROMAN),EL SOMO (SAN ROMAN),SOMO (EL) (SAN ROMAN),,http://datos.santander.es/api/datos/callejero_calles/05070.csv
05040,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CORBAN (SAN ROMAN),CORBAN (SAN ROMAN),CORBAN (SAN ROMAN),,http://datos.santander.es/api/datos/callejero_calles/05040.csv
04070,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,SAN MARTIN PINO (P.C),SAN MARTIN PINO (PEÑACASTILLO),SAN MARTIN PINO (P.C.),,http://datos.santander.es/api/datos/callejero_calles/04070.csv
04060,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,SAN MARTIN (P.C.),SAN MARTIN (PEÑACASTILLO),SAN MARTIN (P.C.),,http://datos.santander.es/api/datos/callejero_calles/04060.csv
00770,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA CONCHA,LA CONCHA,CONCHA (LA),,http://datos.santander.es/api/datos/callejero_calles/00770.csv
00780,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,LA LUZ,LA LUZ,LUZ (LA),,http://datos.santander.es/api/datos/callejero_calles/00780.csv
00940,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CAJO,CAJO,CAJO,,http://datos.santander.es/api/datos/callejero_calles/00940.csv
00950,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CAJO FUENTE LA SALUD,CAJO FUENTE LA SALUD,CAJO FUENTE LA SALUD,,http://datos.santander.es/api/datos/callejero_calles/00950.csv
00990,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CAJO SIXTO OBRADOR,CAJO SIXTO OBRADOR,CAJO SIXTO OBRADOR,,http://datos.santander.es/api/datos/callejero_calles/00990.csv
01090,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CAMPOGIRO,CAMPOGIRO,CAMPOGIRO,,http://datos.santander.es/api/datos/callejero_calles/01090.csv
01222,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CARLOS RUIZ G. OESTE,CARLOS RUIZ GARCIA OESTE,CARLOS RUIZ GARCIA OESTE,,http://datos.santander.es/api/datos/callejero_calles/01222.csv
01224,2017-10-30T23:04:57.605Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CARLOS RUIZ G. ESTE,CARLOS RUIZ GARCIA ESTE,CARLOS RUIZ GARCIA ESTE,,http://datos.santander.es/api/datos/callejero_calles/01224.csv
05220,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,VIRGEN DEL MAR (S.ROMAN),VIRGEN DEL MAR (SAN ROMAN),VIRGEN MAR (SAN ROMAN),,http://datos.santander.es/api/datos/callejero_calles/05220.csv
05550,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,SOTILEZA,SOTILEZA,SOTILEZA,,http://datos.santander.es/api/datos/callejero_calles/05550.csv
05570,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,STADIUM,STADIUM,STADIUM,,http://datos.santander.es/api/datos/callejero_calles/05570.csv
05760,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,VALDECILLA,VALDECILLA,VALDECILLA,,http://datos.santander.es/api/datos/callejero_calles/05760.csv
05867,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,VICENTE TRUEBA,VICENTE TRUEBA,VICENTE TRUEBA,,http://datos.santander.es/api/datos/callejero_calles/05867.csv
06270,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,CANTABRIA,CANTABRIA,CANTABRIA,,http://datos.santander.es/api/datos/callejero_calles/06270.csv
07300,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,LUIS CARRERO BLANCO,LUIS CARRERO BLANCO,LUIS CARRERO BLANCO,,http://datos.santander.es/api/datos/callejero_calles/07300.csv
07830,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,DOCTOR DIEGO MADRAZO,DOCTOR DIEGO MADRAZO,DOCTOR DIEGO MADRAZO,,http://datos.santander.es/api/datos/callejero_calles/07830.csv
07940,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,DEPORTE GP. MANUEL LLANO,DEPORTE GRUPO MANUEL LLANO,DEPORTE GP. MANUEL LLANO,,http://datos.santander.es/api/datos/callejero_calles/07940.csv
07960,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,CONSTITUCION,CONSTITUCION,CONSTITUCION,,http://datos.santander.es/api/datos/callejero_calles/07960.csv
08813,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,ALBERT EINSTEIN,ALBERT EINSTEIN,ALBERT EINSTEIN,2009-04-30,http://datos.santander.es/api/datos/callejero_calles/08813.csv
08814,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,SEVERO OCHOA,SEVERO OCHOA,SEVERO OCHOA,2009-04-30,http://datos.santander.es/api/datos/callejero_calles/08814.csv
08851,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,LEONARDO RUCABADO,LEONARDO RUCABADO,LEONARDO RUCABADO,2012-05-31,http://datos.santander.es/api/datos/callejero_calles/08851.csv
01190,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,CARDENAL H. ORIA,CARDENAL HERRERA ORIA,CARDENAL HERRERA ORIA,,http://datos.santander.es/api/datos/callejero_calles/01190.csv
01140,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,CANDINA,CANDINA,CANDINA,,http://datos.santander.es/api/datos/callejero_calles/01140.csv
08853,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,FARO-PINTOR EDUARDO SANZ,FARO-PINTOR EDUARDO SANZ,FARO-PINTOR EDUARDO SANZ,2013-06-27,http://datos.santander.es/api/datos/callejero_calles/08853.csv
00145,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,DEPORTE (ALBERICIA),DEPORTE (ALBERICIA),DEPORTE (ALBERICIA),,http://datos.santander.es/api/datos/callejero_calles/00145.csv
01080,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,CAMILO ALONSO VEGA,CAMILO ALONSO VEGA,CAMILO ALONSO VEGA,,http://datos.santander.es/api/datos/callejero_calles/01080.csv
00020,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,ADARZO,ADARZO,ADARZO,,http://datos.santander.es/api/datos/callejero_calles/00020.csv
05370,2017-10-30T23:04:57.604Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/BO,BARRIO,CARMEN SANTA LUCIA,CARMEN SANTA LUCIA,CARMEN SANTA LUCIA,,http://datos.santander.es/api/datos/callejero_calles/05370.csv
08825,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AU,AUTOVIA,S-30,S-30,S-30,2009-10-20,http://datos.santander.es/api/datos/callejero_calles/08825.csv
08824,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AU,AUTOVIA,S-20,S-20,S-20,2009-10-20,http://datos.santander.es/api/datos/callejero_calles/08824.csv
08823,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AU,AUTOVIA,A-67,A-67,A-67,2009-10-20,http://datos.santander.es/api/datos/callejero_calles/08823.csv
01260,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,CARRERO BLANCO,CARRERO BLANCO,CARRERO BLANCO,,http://datos.santander.es/api/datos/callejero_calles/01260.csv
01290,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,CASTAÑEDA,CASTAÑEDA,CASTAÑEDA,,http://datos.santander.es/api/datos/callejero_calles/01290.csv
01330,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,LOS CASTROS,LOS CASTROS,CASTROS (LOS),,http://datos.santander.es/api/datos/callejero_calles/01330.csv
01900,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,FARO,FARO,FARO,,http://datos.santander.es/api/datos/callejero_calles/01900.csv
02315,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,HONDURAS,HONDURAS,HONDURAS,,http://datos.santander.es/api/datos/callejero_calles/02315.csv
02330,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,HOTELES,HOTELES,HOTELES,,http://datos.santander.es/api/datos/callejero_calles/02330.csv
02360,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,INFANTES,INFANTES,INFANTES,,http://datos.santander.es/api/datos/callejero_calles/02360.csv
02960,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,MAGDALENA,MAGDALENA,MAGDALENA,,http://datos.santander.es/api/datos/callejero_calles/02960.csv
03180,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,MAURA,MAURA,MAURA,,http://datos.santander.es/api/datos/callejero_calles/03180.csv
03610,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,NUEVA MONTAÑA,NUEVA MONTAÑA,NUEVA MONTAÑA,,http://datos.santander.es/api/datos/callejero_calles/03610.csv
03790,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,PARAYAS,PARAYAS,PARAYAS,,http://datos.santander.es/api/datos/callejero_calles/03790.csv
03840,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,PEDRO SAN MARTIN,PEDRO SAN MARTIN,PEDRO SAN MARTIN,,http://datos.santander.es/api/datos/callejero_calles/03840.csv
04040,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,PRIMERO DE MAYO (P.C.),PRIMERO DE MAYO (PEÑACASTILLO),PRIMERO DE MAYO (P.C.),,http://datos.santander.es/api/datos/callejero_calles/04040.csv
04190,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,PEREZ GALDOS,PEREZ GALDOS,PEREZ GALDOS,,http://datos.santander.es/api/datos/callejero_calles/04190.csv
04310,2017-10-30T23:04:57.603Z,callej:Calle,http://datos.santander.es/api/rest/datasets/callejero_tipovia/AV,AVENIDA,PONTEJOS,PONTEJOS,PONTEJOS,,http://datos.santander.es/api/datos/callejero_calles/04310.csv
