dc:identifier,ayto:tipo_conducto,ayto:materiales,ayto:geometria,ayto:alto,ayto:ancho,ayto:profundidad,ayto:longitud,ayto:pendiente,ayto:tipo_saneamiento,dct:spatial,dc:modified,uri
1604,Colector," "," ",0,0,0,25.535,0," ","LINESTRING ZM ( 4503203.97462646 4503247.75748612 48.47000000 0.00000000\, 4503203.97472221 4503247.75724940 48.47000000 0.00000000)",2017-10-30T23:07:18.011Z,http://datos.santander.es/api/datos/conductos/1604.csv
1602,Colector,Hormigón masa,Circular,0,0,1.5,13.275,0,Unitaria,"LINESTRING ZM ( 4503203.97361214 4503247.75735894 43.47100000 0.00000000\, 4503203.97347942 4503247.75735628 43.47100000 0.00000000)",2017-10-30T23:07:18.01Z,http://datos.santander.es/api/datos/conductos/1602.csv
1603,Colector,Hormigón masa,Circular,300,300,1.6,6.418,0,Unitaria,"LINESTRING ZM ( 4503203.97460477 4503247.75754652 48.47000000 0.00000000\, 4503203.97462646 4503247.75748612 48.47000000 0.00000000)",2017-10-30T23:07:18.01Z,http://datos.santander.es/api/datos/conductos/1603.csv
1601,Colector,Hormigón masa,Circular,0,0,1.2,5.095,0,Unitaria,"LINESTRING ZM ( 4503203.97367503 4503247.75787168 54.11800000 0.00000000\, 4503203.97362552 4503247.75785966 54.11800000 0.00000000)",2017-10-30T23:07:18.009Z,http://datos.santander.es/api/datos/conductos/1601.csv
1600,Colector," "," ",0,0,0,0.655,0," ","LINESTRING ZM ( 4503203.97368117 4503247.75787395 54.11800000 0.00000000\, 4503203.97367503 4503247.75787168 54.11800000 0.00000000)",2017-10-30T23:07:18.008Z,http://datos.santander.es/api/datos/conductos/1600.csv
1599,Colector,Hormigón masa,Circular,0,0,0.7,7.941,0,Unitaria,"LINESTRING ZM ( 4503203.97368633 4503247.75791073 67.60800000 0.00000000\, 4503203.97362552 4503247.75785966 67.60800000 0.00000000)",2017-10-30T23:07:18.007Z,http://datos.santander.es/api/datos/conductos/1599.csv
1597,Colector,Hormigón masa,Circular,0,0,0.7,5.616,0,Unitaria,"LINESTRING ZM ( 4503203.97359946 4503247.75790941 55.85100000 0.00000000\, 4503203.97362552 4503247.75785966 55.85100000 0.00000000)",2017-10-30T23:07:17.996Z,http://datos.santander.es/api/datos/conductos/1597.csv
1598,Colector," "," ",0,0,0,1.295,0," ","LINESTRING ZM ( 4503203.97369861 4503247.75791484 67.60800000 0.00000000\, 4503203.97368633 4503247.75791073 67.60800000 0.00000000)",2017-10-30T23:07:17.996Z,http://datos.santander.es/api/datos/conductos/1598.csv
1596,Colector," "," ",0,0,0,1.687,0," ","LINESTRING ZM ( 4503203.97359122 4503247.75792413 55.85100000 0.00000000\, 4503203.97359946 4503247.75790941 55.85100000 0.00000000)",2017-10-30T23:07:17.995Z,http://datos.santander.es/api/datos/conductos/1596.csv
1595,Colector,Hormigón masa,Cuadrada,0,0,1.1,6.028,0,Unitaria,"LINESTRING ZM ( 4503203.97363703 4503247.75802051 57.65400000 0.00000000\, 4503203.97366007 4503247.75796481 57.65400000 0.00000000)",2017-10-30T23:07:17.994Z,http://datos.santander.es/api/datos/conductos/1595.csv
1413,Colector,Hormigón masa,Cuadrada,1200,800,2.6,15.569,0,Unitaria,"LINESTRING ZM ( 4503203.97239493 4503247.75041872 3.46300000 0.00000000\, 4503203.97254109 4503247.75047236 3.46300000 0.00000000)",2017-10-30T23:07:17.993Z,http://datos.santander.es/api/datos/conductos/1413.csv
1591,Colector,Hormigón masa,Circular,300,300,1.4,5.083,0.1259,Unitaria,"LINESTRING ZM ( 4503203.97417143 4503247.75817987 58.81200000 0.00000000\, 4503203.97417179 4503247.75812904 58.81200000 0.00000000)",2017-10-30T23:07:17.993Z,http://datos.santander.es/api/datos/conductos/1591.csv
1411,Colector,Hormigón masa,Ovoide,750,520,2.05,8.139,0.08687,Unitaria,"LINESTRING ZM ( 4503203.97285818 4503247.75029749 0.00000000 0.00000000\, 4503203.97278254 4503247.75026743 0.00000000 0.00000000)",2017-10-30T23:07:17.992Z,http://datos.santander.es/api/datos/conductos/1411.csv
1410,Colector," "," ",750,520,0,21.821,0," ","LINESTRING ZM ( 4503203.97306288 4503247.75037308 0.00000000 0.00000000\, 4503203.97285818 4503247.75029749 0.00000000 0.00000000)",2017-10-30T23:07:17.991Z,http://datos.santander.es/api/datos/conductos/1410.csv
1409,Colector,Hormigón masa,Ovoide,750,520,0,44.022,0,Unitaria,"LINESTRING ZM ( 4503203.97316164 4503247.75052608 3.58400000 0.00000000\, 4503203.97274704 4503247.75037808 3.58400000 0.00000000)",2017-10-30T23:07:17.989Z,http://datos.santander.es/api/datos/conductos/1409.csv
1408,Colector,Hormigón masa,Ovoide,1200,800,2.95,36.777,0,Unitaria,"LINESTRING ZM ( 4503203.97288183 4503247.74999454 0.00000000 0.00000000\, 4503203.97300204 4503247.74964697 0.00000000 0.00000000)",2017-10-30T23:07:17.988Z,http://datos.santander.es/api/datos/conductos/1408.csv
1407,Colector,Hormigón masa,Ovoide,1200,800,2.75,29.039,0.009095,Unitaria,"LINESTRING ZM ( 4503203.97278254 4503247.75026743 0.00000000 0.00000000\, 4503203.97288183 4503247.74999454 0.00000000 0.00000000)",2017-10-30T23:07:17.978Z,http://datos.santander.es/api/datos/conductos/1407.csv
1406,Colector,Hormigón masa,Ovoide,1200,800,2.85,11.621,0,Unitaria,"LINESTRING ZM ( 4503203.97274704 4503247.75037808 0.00000000 0.00000000\, 4503203.97278254 4503247.75026743 0.00000000 0.00000000)",2017-10-30T23:07:17.977Z,http://datos.santander.es/api/datos/conductos/1406.csv
1405,Colector," "," ",1200,800,0,17.065,0," ","LINESTRING ZM ( 4503203.97269278 4503247.75053987 0.00000000 0.00000000\, 4503203.97274704 4503247.75037808 0.00000000 0.00000000)",2017-10-30T23:07:17.976Z,http://datos.santander.es/api/datos/conductos/1405.csv
1403,Colector,Hormigón masa,Ovoide,750,520,2.5,4.467,0.0006716,Unitaria,"LINESTRING ZM ( 4503203.97245486 4503247.75107785 3.84800000 0.00000000\, 4503203.97243121 4503247.75103996 3.84800000 0.00000000)",2017-10-30T23:07:17.975Z,http://datos.santander.es/api/datos/conductos/1403.csv
1404,Colector,Hormigón masa,Ovoide,1200,800,2.55,56.966,0,Unitaria,"LINESTRING ZM ( 4503203.97243121 4503247.75103996 3.86600000 0.00000000\, 4503203.97262051 4503247.75050267 3.86600000 0.00000000)",2017-10-30T23:07:17.975Z,http://datos.santander.es/api/datos/conductos/1404.csv
1402,Colector," "," ",750,520,0,28.653,0," ","LINESTRING ZM ( 4503203.97236386 4503247.75134955 3.84800000 0.00000000\, 4503203.97245486 4503247.75107785 3.84800000 0.00000000)",2017-10-30T23:07:17.974Z,http://datos.santander.es/api/datos/conductos/1402.csv
1400,Colector,Hormigón masa,Circular,400,400,1.45,33.288,0.01565,Unitaria,"LINESTRING ZM ( 4503203.97308660 4503247.75128386 4.24100000 0.00000000\, 4503203.97277618 4503247.75116365 4.24100000 0.00000000)",2017-10-30T23:07:17.973Z,http://datos.santander.es/api/datos/conductos/1400.csv
1401,Colector,Hormigón masa,Ovoide,750,520,1.65,36.647,0.01102,Unitaria,"LINESTRING ZM ( 4503203.97277618 4503247.75116365 4.24100000 0.00000000\, 4503203.97243121 4503247.75103996 4.24100000 0.00000000)",2017-10-30T23:07:17.973Z,http://datos.santander.es/api/datos/conductos/1401.csv
1399,Colector,Hormigón masa,Cuadrada,600,600,2.4,10.987,0.04288,Unitaria,"LINESTRING ZM ( 4503203.97174261 4503247.74738453 3.58500000 0.00000000\, 4503203.97167561 4503247.74729745 3.58500000 0.00000000)",2017-10-30T23:07:17.972Z,http://datos.santander.es/api/datos/conductos/1399.csv
1398,Colector,Hormigón masa,Cuadrada,0,0,2.1,19.925,0,Unitaria,"LINESTRING ZM ( 4503203.97194706 4503247.74798032 0.00000000 0.00000000\, 4503203.97202008 4503247.74779493 0.00000000 0.00000000)",2017-10-30T23:07:17.971Z,http://datos.santander.es/api/datos/conductos/1398.csv
1397,Colector,Hormigón masa,Cuadrada,1100,600,2.05,15.979,0.003442,Unitaria,"LINESTRING ZM ( 4503203.97189205 4503247.74813034 0.00000000 0.00000000\, 4503203.97194706 4503247.74798032 0.00000000 0.00000000)",2017-10-30T23:07:17.959Z,http://datos.santander.es/api/datos/conductos/1397.csv
1395,Colector,Hormigón masa,Cuadrada,1100,600,2,19.431,0.002419,Unitaria,"LINESTRING ZM ( 4503203.97175950 4503247.74849144 0.00000000 0.00000000\, 4503203.97182623 4503247.74830895 0.00000000 0.00000000)",2017-10-30T23:07:17.958Z,http://datos.santander.es/api/datos/conductos/1395.csv
1396,Colector,Hormigón masa,Cuadrada,1100,600,2,19.035,0.002837,Unitaria,"LINESTRING ZM ( 4503203.97182623 4503247.74830895 0.00000000 0.00000000\, 4503203.97189205 4503247.74813034 0.00000000 0.00000000)",2017-10-30T23:07:17.958Z,http://datos.santander.es/api/datos/conductos/1396.csv
1394,Colector,Hormigón masa,Cuadrada,1100,600,1.95,15.303,0.004182,Unitaria,"LINESTRING ZM ( 4503203.97170572 4503247.74863471 0.00000000 0.00000000\, 4503203.97175950 4503247.74849144 0.00000000 0.00000000)",2017-10-30T23:07:17.957Z,http://datos.santander.es/api/datos/conductos/1394.csv
1392,Colector,Hormigón masa,Cuadrada,400,400,1.15,24.021,0,Unitaria,"LINESTRING ZM ( 4503203.97200191 4503247.74862483 3.75000000 0.00000000\, 4503203.97208210 4503247.74839840 3.75000000 0.00000000)",2017-10-30T23:07:17.956Z,http://datos.santander.es/api/datos/conductos/1392.csv
1393,Colector," "," ",0,0,0,13.805,0," ","LINESTRING ZM ( 4503203.97165247 4503247.74876208 0.00000000 0.00000000\, 4503203.97170572 4503247.74863471 0.00000000 0.00000000)",2017-10-30T23:07:17.956Z,http://datos.santander.es/api/datos/conductos/1393.csv
1391,Colector,Hormigón masa,Cuadrada,400,400,1.05,4.565,0.03724,Unitaria,"LINESTRING ZM ( 4503203.97196141 4503247.74860377 3.75000000 0.00000000\, 4503203.97200191 4503247.74862483 3.75000000 0.00000000)",2017-10-30T23:07:17.955Z,http://datos.santander.es/api/datos/conductos/1391.csv
1390,Colector,Hormigón masa,Cuadrada,1000,800,1.9,8.643,-0.0184,Unitaria,"LINESTRING ZM ( 4503203.97228987 4503247.74885756 0.00000000 0.00000000\, 4503203.97237120 4503247.74888680 0.00000000 0.00000000)",2017-10-30T23:07:17.954Z,http://datos.santander.es/api/datos/conductos/1390.csv
1388,Colector,Hormigón masa,Circular,300,300,1.4,12.952,0.009033,Unitaria,"LINESTRING ZM ( 4503203.97230252 4503247.74873426 3.77800000 0.00000000\, 4503203.97237333 4503247.74884271 3.77800000 0.00000000)",2017-10-30T23:07:17.953Z,http://datos.santander.es/api/datos/conductos/1388.csv
1389,Colector,Hormigón masa,Rectangular,1000,800,0,32.197,0,Unitaria,"LINESTRING ZM ( 4503203.97198765 4503247.74874653 0.00000000 0.00000000\, 4503203.97228987 4503247.74885756 0.00000000 0.00000000)",2017-10-30T23:07:17.953Z,http://datos.santander.es/api/datos/conductos/1389.csv
1386,Colector,Hormigón masa,Circular,1000,800,1.3,38.631,0,Fecal,"LINESTRING ZM ( 4503203.97253350 4503247.74894387 3.70400000 0.00000000\, 4503203.97289543 4503247.74907893 3.70400000 0.00000000)",2017-10-30T23:07:17.942Z,http://datos.santander.es/api/datos/conductos/1386.csv
1387,Colector,Hormigón masa,Circular,300,300,1.5,4.414,-0.009968,Unitaria,"LINESTRING ZM ( 4503203.97237333 4503247.74884271 3.76100000 0.00000000\, 4503203.97237120 4503247.74888680 3.76100000 0.00000000)",2017-10-30T23:07:17.942Z,http://datos.santander.es/api/datos/conductos/1387.csv
1385,Colector,Hormigón masa,Cuadrada,1000,800,1.7,17.204,0.007969,Unitaria,"LINESTRING ZM ( 4503203.97237120 4503247.74888680 3.70400000 0.00000000\, 4503203.97253350 4503247.74894387 3.70400000 0.00000000)",2017-10-30T23:07:17.941Z,http://datos.santander.es/api/datos/conductos/1385.csv
1384,Colector," "," ",0,0,0,5.039,0," ","LINESTRING ZM ( 4503203.97250376 4503247.74850340 3.58500000 0.00000000\, 4503203.97247453 4503247.74846236 3.58500000 0.00000000)",2017-10-30T23:07:17.94Z,http://datos.santander.es/api/datos/conductos/1384.csv
1382,Colector,Hormigón masa,Cuadrada,1000,700,2.25,20.85,0.00154,Unitaria,"LINESTRING ZM ( 4503203.97188329 4503247.74759526 3.58500000 0.00000000\, 4503203.97176739 4503247.74742194 3.58500000 0.00000000)",2017-10-30T23:07:17.939Z,http://datos.santander.es/api/datos/conductos/1382.csv
1383,Colector,Hormigón masa,Cuadrada,0,0,2.35,4.487,0,Unitaria,"LINESTRING ZM ( 4503203.97176739 4503247.74742194 3.58500000 0.00000000\, 4503203.97174261 4503247.74738453 3.58500000 0.00000000)",2017-10-30T23:07:17.939Z,http://datos.santander.es/api/datos/conductos/1383.csv
1381,Colector,Hormigón masa,Cuadrada,1000,700,1.55,23.592,0.01818,Unitaria,"LINESTRING ZM ( 4503203.97219762 4503247.74805408 3.58500000 0.00000000\, 4503203.97206541 4503247.74785869 3.58500000 0.00000000)",2017-10-30T23:07:17.938Z,http://datos.santander.es/api/datos/conductos/1381.csv
1380,Colector,Hormigón masa,Ovoide,1000,700,1.55,18.735,-0.0002135,Unitaria,"LINESTRING ZM ( 4503203.97230220 4503247.74820953 3.58500000 0.00000000\, 4503203.97219762 4503247.74805408 3.58500000 0.00000000)",2017-10-30T23:07:17.937Z,http://datos.santander.es/api/datos/conductos/1380.csv
1378,Colector,Hormigón masa,Circular,400,400,1.3,12.007,0.004831,Unitaria,"LINESTRING ZM ( 4503203.97242016 4503247.74838175 3.58500000 0.00000000\, 4503203.97235186 4503247.74828300 3.58500000 0.00000000)",2017-10-30T23:07:17.936Z,http://datos.santander.es/api/datos/conductos/1378.csv
1379,Colector,P.V.C. liso,Circular,1000,700,1.35,8.868,0.02526,Unitaria,"LINESTRING ZM ( 4503203.97235186 4503247.74828300 3.58500000 0.00000000\, 4503203.97230220 4503247.74820953 3.58500000 0.00000000)",2017-10-30T23:07:17.936Z,http://datos.santander.es/api/datos/conductos/1379.csv
1377,Colector,Hormigón masa,Circular,400,400,1.3,9.723,0.0006171,Unitaria,"LINESTRING ZM ( 4503203.97247453 4503247.74846236 3.58500000 0.00000000\, 4503203.97242016 4503247.74838175 3.58500000 0.00000000)",2017-10-30T23:07:17.925Z,http://datos.santander.es/api/datos/conductos/1377.csv
1376,Colector," "," ",0,0,0,5.231,0," ","LINESTRING ZM ( 4503203.97250550 4503247.74850633 3.58500000 0.00000000\, 4503203.97253562 4503247.74854910 3.58500000 0.00000000)",2017-10-30T23:07:17.924Z,http://datos.santander.es/api/datos/conductos/1376.csv
1374,Colector,Hormigón masa,Cuadrada,1000,800,1.7,41.879,0.002247,Unitaria,"LINESTRING ZM ( 4503203.97277465 4503247.74890124 3.63600000 0.00000000\, 4503203.97301007 4503247.74924759 3.63600000 0.00000000)",2017-10-30T23:07:17.923Z,http://datos.santander.es/api/datos/conductos/1374.csv
1375,Colector,Hormigón masa,Circular,300,300,2.2,17.093,0,Fecal,"LINESTRING ZM ( 4503203.97301007 4503247.74924759 3.63600000 0.00000000\, 4503203.97310238 4503247.74939145 3.63600000 0.00000000)",2017-10-30T23:07:17.923Z,http://datos.santander.es/api/datos/conductos/1375.csv
1373,Colector,Hormigón masa,Circular,1000,800,1.5,42.56,0.005968,Unitaria,"LINESTRING ZM ( 4503203.97253562 4503247.74854910 3.63600000 0.00000000\, 4503203.97277465 4503247.74890124 3.63600000 0.00000000)",2017-10-30T23:07:17.922Z,http://datos.santander.es/api/datos/conductos/1373.csv
1372,Colector,P.V.C. liso,Circular,0,0,1.3,7.888,0,Unitaria,"LINESTRING ZM ( 4503203.96879586 4503247.75056657 28.78200000 0.00000000\, 4503203.96882572 4503247.75049356 28.78200000 0.00000000)",2017-10-30T23:07:17.921Z,http://datos.santander.es/api/datos/conductos/1372.csv
1371,Colector,P.V.C. liso,Circular,300,300,1,29.497,-0.0006441,Unitaria,"LINESTRING ZM ( 4503203.96908172 4503247.75063930 31.50100000 0.00000000\, 4503203.96879586 4503247.75056657 31.50100000 0.00000000)",2017-10-30T23:07:17.92Z,http://datos.santander.es/api/datos/conductos/1371.csv
1370,Colector,P.V.C. liso,Circular,300,300,1.6,18.828,0.008339,Unitaria,"LINESTRING ZM ( 4503203.96916185 4503247.75080968 31.50100000 0.00000000\, 4503203.96908172 4503247.75063930 31.50100000 0.00000000)",2017-10-30T23:07:17.919Z,http://datos.santander.es/api/datos/conductos/1370.csv
1368,Colector,P.V.C. liso,Circular,300,300,0.75,13.389,0.04593,Unitaria,"LINESTRING ZM ( 4503203.96906936 4503247.75123802 32.66400000 0.00000000\, 4503203.96901423 4503247.75136003 32.66400000 0.00000000)",2017-10-30T23:07:17.918Z,http://datos.santander.es/api/datos/conductos/1368.csv
1369,Colector,P.V.C. liso,Circular,300,300,2.4,19.883,0.04934,Unitaria,"LINESTRING ZM ( 4503203.96916534 4503247.75100848 31.50100000 0.00000000\, 4503203.96916185 4503247.75080968 31.50100000 0.00000000)",2017-10-30T23:07:17.918Z,http://datos.santander.es/api/datos/conductos/1369.csv
1366,Colector,Hormigón masa,Ovoide,750,520,2.7,88.543,0,Unitaria,"LINESTRING ZM ( 4503203.97189932 4503247.75199974 29.00400000 0.00000000\, 4503203.97277929 4503247.75190152 29.00400000 0.00000000)",2017-10-30T23:07:17.907Z,http://datos.santander.es/api/datos/conductos/1366.csv
1367,Colector,Hormigón armado,Ovoide,750,500,0,92.876,0,Unitaria,"LINESTRING ZM ( 4503203.97041242 4503247.75175202 30.52400000 0.00000000\, 4503203.97131954 4503247.75195134 30.52400000 0.00000000)",2017-10-30T23:07:17.907Z,http://datos.santander.es/api/datos/conductos/1367.csv
1365,Colector,Hormigón masa,Ovoide,750,520,2.6,32.375,0.05742,Unitaria,"LINESTRING ZM ( 4503203.97157608 4503247.75198156 29.00400000 0.00000000\, 4503203.97189932 4503247.75199974 29.00400000 0.00000000)",2017-10-30T23:07:17.906Z,http://datos.santander.es/api/datos/conductos/1365.csv
1363,Colector,Hormigón armado,Circular,300,300,0,11.705,0,Unitaria,"LINESTRING ZM ( 4503203.97119373 4503247.75135749 0.00000000 0.00000000\, 4503203.97130358 4503247.75139790 0.00000000 0.00000000)",2017-10-30T23:07:17.905Z,http://datos.santander.es/api/datos/conductos/1363.csv
1364,Colector,Hormigón masa,Ovoide,750,520,2.7,25.831,0.02733,Unitaria,"LINESTRING ZM ( 4503203.97131954 4503247.75195134 29.00400000 0.00000000\, 4503203.97157608 4503247.75198156 29.00400000 0.00000000)",2017-10-30T23:07:17.905Z,http://datos.santander.es/api/datos/conductos/1364.csv
1362,Colector,Hormigón masa,Circular,300,300,1.4,30.731,0.003287,Unitaria,"LINESTRING ZM ( 4503203.97130358 4503247.75139790 25.74300000 0.00000000\, 4503203.97159507 4503247.75149523 25.74300000 0.00000000)",2017-10-30T23:07:17.904Z,http://datos.santander.es/api/datos/conductos/1362.csv
1360,Colector,Hormigón masa,Circular,300,300,1.5,20.861,0.4524,Unitaria,"LINESTRING ZM ( 4503203.97159507 4503247.75149523 25.74200000 0.00000000\, 4503203.97168718 4503247.75130806 25.74200000 0.00000000)",2017-10-30T23:07:17.903Z,http://datos.santander.es/api/datos/conductos/1360.csv
1361,Colector,Hormigón masa,Circular,300,300,1.1,12.072,0.06809,Unitaria,"LINESTRING ZM ( 4503203.97168718 4503247.75130806 25.74200000 0.00000000\, 4503203.97176131 4503247.75121278 25.74200000 0.00000000)",2017-10-30T23:07:17.903Z,http://datos.santander.es/api/datos/conductos/1361.csv
1359,Colector,Hormigón masa,Circular,300,300,0.9,38.385,0.08852,Unitaria,"LINESTRING ZM ( 4503203.97219284 4503247.75136025 14.58300000 0.00000000\, 4503203.97257042 4503247.75142935 14.58300000 0.00000000)",2017-10-30T23:07:17.902Z,http://datos.santander.es/api/datos/conductos/1359.csv
1358,Colector,Hormigón masa,Circular,300,300,0.9,24.5,0.05943,Unitaria,"LINESTRING ZM ( 4503203.97196010 4503247.75128373 14.58300000 0.00000000\, 4503203.97219284 4503247.75136025 14.58300000 0.00000000)",2017-10-30T23:07:17.901Z,http://datos.santander.es/api/datos/conductos/1358.csv
1356,Colector,Hormigón masa,Circular,500,500,1.3,11.382,0.1036,Unitaria,"LINESTRING ZM ( 4503203.97304349 4503247.75138920 20.23000000 0.00000000\, 4503203.97308660 4503247.75128386 20.23000000 0.00000000)",2017-10-30T23:07:17.89Z,http://datos.santander.es/api/datos/conductos/1356.csv
1357,Colector,Hormigón masa,Circular,300,300,0.6,21.107,0.01104,Unitaria,"LINESTRING ZM ( 4503203.97176131 4503247.75121278 14.58300000 0.00000000\, 4503203.97196010 4503247.75128373 14.58300000 0.00000000)",2017-10-30T23:07:17.89Z,http://datos.santander.es/api/datos/conductos/1357.csv
1355,Colector,Hormigón masa,Circular,500,500,1.5,47.477,0.09954,Unitaria,"LINESTRING ZM ( 4503203.97257042 4503247.75142935 20.23000000 0.00000000\, 4503203.97304349 4503247.75138920 20.23000000 0.00000000)",2017-10-30T23:07:17.889Z,http://datos.santander.es/api/datos/conductos/1355.csv
1353,Colector,Hormigón masa,Circular,500,500,1.3,47.985,0.06994,Unitaria,"LINESTRING ZM ( 4503203.97301266 4503247.75148493 20.23000000 0.00000000\, 4503203.97253674 4503247.75154620 20.23000000 0.00000000)",2017-10-30T23:07:17.888Z,http://datos.santander.es/api/datos/conductos/1353.csv
1354,Colector,Hormigón masa,Circular,500,500,1.5,12.161,0.07244,Unitaria,"LINESTRING ZM ( 4503203.97253674 4503247.75154620 20.23000000 0.00000000\, 4503203.97257042 4503247.75142935 20.23000000 0.00000000)",2017-10-30T23:07:17.888Z,http://datos.santander.es/api/datos/conductos/1354.csv
