dc:identifier,dc:modified,ayto:capacidad,ayto:direccion,ayto:latitud,ayto:longitud,ayto:estadoConservacion,uri
PAST5263,2017-10-31T01:22:05.321Z,,"Calle Tetuán\, 49-51",43.46626250972422,-3.792155720293522,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5263.csv
PAST5262,2017-10-31T01:22:05.321Z,,"Calle Tetuán\, 50",43.46610409741417,-3.7922670319676395,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5262.csv
PAST5260,2017-10-31T01:22:05.321Z,,"Calle Alcalde Vega Lamera\, Santander",43.47543949481932,-3.794539533555508,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5260.csv
PAST5259,2017-10-31T01:22:05.321Z,,"Calle Tetuán\, 63",43.466417271580134,-3.7903277948498726,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5259.csv
PAST5258,2017-10-31T01:22:05.321Z,,"Calle del Real Racing Club\, 7C",43.475495453705456,-3.7939008325338364,Deterioro,http://datos.santander.es/api/datos/residuos_papeleras/past5258.csv
PAST5257,2017-10-31T01:22:05.321Z,,"Calle Real Racing Club\, 17",43.47590930455465,-3.794276677072048,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5257.csv
PAST5256,2017-10-31T01:22:05.321Z,,"Calle Real Racing Club\, 16",43.47639078883633,-3.7945244461297993,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5256.csv
PAST5255,2017-10-31T01:22:05.321Z,,"Calle Barrio Camino\, 41",43.466625810120924,-3.78750778734684,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5255.csv
PAST5254,2017-10-31T01:22:05.321Z,,"Calle Barrio Camino\, 37",43.46647469883467,-3.787884972989559,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5254.csv
PAST5253,2017-10-31T01:22:05.321Z,,"Calle Barrio Camino\, 33",43.46649197566752,-3.78801304847002,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5253.csv
PAST5250,2017-10-31T01:22:05.321Z,,"Calle Real Racing Club\, 8",43.477077852234146,-3.7927334010601044,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5250.csv
PAST5249,2017-10-31T01:22:05.321Z,,"Calle Barrio Camino\, 33",43.466788844418375,-3.787961415946483,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5249.csv
PAST5248,2017-10-31T01:22:05.321Z,,"Calle Real Racing Club\, 8",43.47671339818936,-3.7925412878394122,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5248.csv
PAST5247,2017-10-31T01:22:05.321Z,,"Calle Barrio Camino\, 35A",43.466983998327564,-3.788113966584206,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5247.csv
PAST5246,2017-10-31T01:22:05.321Z,,"Calle del Real Racing Club\, 1A",43.4763508,-3.7923167,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5246.csv
PAST5245,2017-10-31T01:22:05.321Z,,"Calle del Real Racing Club\, 1A",43.475866484139694,-3.7920226156711574,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5245.csv
PAST5244,2017-10-31T01:22:05.321Z,,"Calle del Real Racing Club\, 1A",43.476215372318926,-3.7911918014287944,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5244.csv
PAST5299,2017-10-31T01:22:05.32Z,,"Calle Fernando de los Ríos\, 22",43.46952799819124,-3.79444532096386,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5299.csv
PAST5297,2017-10-31T01:22:05.32Z,,"Calle de Andrés del Río\, 6",43.46458030065833,-3.7959708273410793,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5297.csv
PAST5296,2017-10-31T01:22:05.32Z,,"Calle Muelle de Calderón\, 8",43.460817999999996,-3.8016739999999998,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5296.csv
PAST5293,2017-10-31T01:22:05.32Z,,"Calle la Barraca\, 1",43.4693138732048,-3.7936369702219968,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5293.csv
PAST5291,2017-10-31T01:22:05.32Z,,"Calle Fernando de los Ríos\, 12",43.4695058,-3.793576,Deterioro,http://datos.santander.es/api/datos/residuos_papeleras/past5291.csv
PAST5290,2017-10-31T01:22:05.32Z,,"Calle Casimiro Sainz\, 8",43.46439560278523,-3.7966269627213483,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5290.csv
PAST5289,2017-10-31T01:22:05.32Z,,"Calle Fernando de los Ríos\, 13",43.4693369890069,-3.7935105711221695,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5289.csv
PAST5308,2017-10-31T01:22:05.319Z,,"Paseo Pereda\, 21",43.46174431091751,-3.8010529428720474,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5308.csv
PAST5307,2017-10-31T01:22:05.319Z,,"Calle Universidad\, 44",43.469364971281834,-3.795199021697044,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5307.csv
PAST5306,2017-10-31T01:22:05.319Z,,"Paseo Pereda\, 13-19",43.46162068657795,-3.801885098218918,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5306.csv
PAST5305,2017-10-31T01:22:05.319Z,,"Calle Fernando de los Ríos\, 42",43.4694933,-3.7951392,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5305.csv
PAST5304,2017-10-31T01:22:05.319Z,,"Calle Casimiro Sainz\, 3",43.46352272127538,-3.7964851409196854,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5304.csv
PAST5303,2017-10-31T01:22:05.319Z,,"Calle de Fernando de los Ríos\, 20",43.46962386754161,-3.795010931789875,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5303.csv
PAST5302,2017-10-31T01:22:05.319Z,,"Calle Muelle de Calderón\, 8",43.460819,-3.801668,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5302.csv
PAST5301,2017-10-31T01:22:05.319Z,,"Calle Muelle de Calderón\, 8",43.460864,-3.801698,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5301.csv
PAST5300,2017-10-31T01:22:05.319Z,,"Calle Muelle de Calderón\, 8",43.460831,-3.801691,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5300.csv
PAST5365,2017-10-31T01:22:05.318Z,,"Calle Gamazo\, 2A",43.46273256648125,-3.79293255507946,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5365.csv
PAST5364,2017-10-31T01:22:05.318Z,,"Bajada la Encina\, Santander",43.470554084331894,-3.789578787982464,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5364.csv
PAST5363,2017-10-31T01:22:05.318Z,,"Calle Gamazo\, Santander",43.4625843,-3.7931419,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5363.csv
PAST5359,2017-10-31T01:22:05.318Z,,"Bajada la Encina\, Santander",43.47047111239828,-3.790074661374092,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5359.csv
PAST5358,2017-10-31T01:22:05.318Z,,Calle Gamazo,43.462741,-3.7935489999999996,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5358.csv
PAST5356,2017-10-31T01:22:05.318Z,,"Calle Fernando de los Ríos\, 52",43.4693831,-3.7995725,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5356.csv
PAST5354,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 34",43.46221398376123,-3.7983549758791924,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5354.csv
PAST5352,2017-10-31T01:22:05.318Z,,"Calle Fernando de los Ríos\, 51",43.469229,-3.799387,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5352.csv
PAST5351,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 36",43.46221787740686,-3.7977860122919083,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5351.csv
PAST5348,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 37",43.46229015315836,-3.797790370881558,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5348.csv
PAST5347,2017-10-31T01:22:05.318Z,,"Bajada la Encina\, 1",43.4697753,-3.790625,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5347.csv
PAST5346,2017-10-31T01:22:05.318Z,,"Calle Fernando de los Ríos\, 44",43.4692861342306,-3.7985973805189133,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5346.csv
PAST5344,2017-10-31T01:22:05.318Z,,"Calle Virgen del Camino\, Santander",43.4693982,-3.7988274,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5344.csv
PAST5343,2017-10-31T01:22:05.318Z,,"Bajada la Encina\, Santander",43.46992875053085,-3.790299966931343,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5343.csv
PAST5341,2017-10-31T01:22:05.318Z,,"Calle Fernando de los Ríos\, 35",43.4694243,-3.7977048,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5341.csv
PAST5340,2017-10-31T01:22:05.318Z,,"Calle Gamazo\, 4",43.46278951053516,-3.7956261634826665,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5340.csv
PAST5339,2017-10-31T01:22:05.318Z,,"Bajada la Encina\, Santander",43.46974552893482,-3.7903633341193195,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5339.csv
PAST5334,2017-10-31T01:22:05.318Z,,"Calle Gamazo\, 4",43.4628987748303,-3.794978745281696,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5334.csv
PAST5333,2017-10-31T01:22:05.318Z,,"Calle Gamazo\, Santander",43.46275471139748,-3.794014491140842,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5333.csv
PAST5332,2017-10-31T01:22:05.318Z,,"Calle Gamazo\, 4",43.46274132710841,-3.796174675226211,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5332.csv
PAST5331,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 37",43.46238871086206,-3.796849250793457,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5331.csv
PAST5330,2017-10-31T01:22:05.318Z,,"Calle Castelar\, 27",43.46303286058853,-3.7931451201438904,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5330.csv
PAST5329,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 36",43.46193339726281,-3.797205649316311,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5329.csv
PAST5328,2017-10-31T01:22:05.318Z,,"Calle Universidad\, 30",43.46935475166988,-3.796218931674957,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5328.csv
PAST5327,2017-10-31T01:22:05.318Z,,"Calle Castelar\, 21",43.463026,-3.79358,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5327.csv
PAST5325,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 35",43.4620575076699,-3.7978188693523403,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5325.csv
PAST5324,2017-10-31T01:22:05.318Z,,"Calle Santos Gandarillas\, Santander",43.463025803450776,-3.793786503374576,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5324.csv
PAST5323,2017-10-31T01:22:05.318Z,,"Calle Joaquín Costa\, 33",43.47040176626666,-3.7833818793296814,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5323.csv
PAST5322,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 31",43.4619823,-3.7984625,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5322.csv
PAST5321,2017-10-31T01:22:05.318Z,,"Calle Castelar\, 13",43.46317546326461,-3.794454373419285,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5321.csv
PAST5319,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 30",43.46191514571086,-3.7991700321435933,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5319.csv
PAST5318,2017-10-31T01:22:05.318Z,,"Calle Castelar\, 13",43.463157942134806,-3.794717565178871,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5318.csv
PAST5317,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 27",43.46186063437623,-3.7996028736233707,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5317.csv
PAST5316,2017-10-31T01:22:05.318Z,,"Calle Universidad\, 32",43.469422639059765,-3.7959896028041835,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5316.csv
PAST5315,2017-10-31T01:22:05.318Z,,"Calle Castelar\, 11",43.463184467176525,-3.7949344888329506,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5315.csv
PAST5314,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 25",43.46180149925677,-3.800269402563572,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5314.csv
PAST5313,2017-10-31T01:22:05.318Z,,"Calle Joaquín Costa\, 39-43",43.47130617956665,-3.7823777273297305,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5313.csv
PAST5312,2017-10-31T01:22:05.318Z,,"Paseo Pereda\, 27",43.46174820459339,-3.800739124417305,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5312.csv
PAST5311,2017-10-31T01:22:05.318Z,,"Calle Fernando de los Ríos\, 22",43.46959515541709,-3.7954032048583035,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5311.csv
PAST5309,2017-10-31T01:22:05.318Z,,"Calle Castelar\, 1",43.46316329581391,-3.796318173408508,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5309.csv
PAST5399,2017-10-31T01:22:05.317Z,,"Grupo Virgen del Camino\, 4",43.4687182,-3.7985613,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5399.csv
PAST5398,2017-10-31T01:22:05.317Z,,"Avenida Reina Victoria\, 11",43.463628820732254,-3.7906516715884204,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5398.csv
PAST5397,2017-10-31T01:22:05.317Z,,"Calle Benidorm\, 5",43.470119514524065,-3.7931089103221893,Deterioro,http://datos.santander.es/api/datos/residuos_papeleras/past5397.csv
PAST5396,2017-10-31T01:22:05.317Z,,"Calle Virgen del Camino\, Santander",43.4685016513034,-3.7993564456701283,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5396.csv
PAST5395,2017-10-31T01:22:05.317Z,,"Avenida Reina Victoria\, 6",43.463545595944666,-3.7904924154281616,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5395.csv
PAST5394,2017-10-31T01:22:05.317Z,,"Calle Castelar\, 43",43.46347745860637,-3.790258727967739,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5394.csv
PAST5393,2017-10-31T01:22:05.317Z,,"Calle Castelar\, 43",43.463459937564096,-3.7901272997260094,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5393.csv
PAST5392,2017-10-31T01:22:05.317Z,,"Calle Castelar\, 43",43.46311146244647,-3.790990971028805,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5392.csv
PAST5391,2017-10-31T01:22:05.317Z,,"Bajada la Teja\, Santander",43.46846223222758,-3.800063207745552,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5391.csv
PAST5390,2017-10-31T01:22:05.317Z,,"Calle Bonifaz\, 12",43.46383444873669,-3.7985759228467946,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5390.csv
PAST5389,2017-10-31T01:22:05.317Z,,"Grupo Virgen del Camino\, 15",43.46883671240972,-3.7993229180574417,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5389.csv
PAST5388,2017-10-31T01:22:05.317Z,,"Calle Castelar\, 41",43.46304405466742,-3.7914221361279483,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5388.csv
PAST5387,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 13A",43.470607614551206,-3.7924665212631226,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5387.csv
PAST5386,2017-10-31T01:22:05.317Z,,"Calle Castelar\, 41",43.46288928417553,-3.7914047017693515,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5386.csv
PAST5385,2017-10-31T01:22:05.317Z,,"Grupo Virgen del Camino\, 9",43.46871018265318,-3.7993172183632846,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5385.csv
PAST5384,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 10",43.47064289580619,-3.7925215065479283,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5384.csv
PAST5383,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 10",43.47064289580619,-3.7925215065479283,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5383.csv
PAST5382,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 11A",43.47074143989203,-3.7918486073613167,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5382.csv
PAST5380,2017-10-31T01:22:05.317Z,,"Grupo Virgen del Camino\, 15",43.468899247210814,-3.799344375729561,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5380.csv
PAST5379,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 10A",43.47078718375876,-3.7915311008691788,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5379.csv
PAST5378,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 8A",43.47079034689721,-3.7910590320825577,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5378.csv
PAST5377,2017-10-31T01:22:05.317Z,,"Bajada la Teja\, 2",43.46888635093418,-3.8003652915358543,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5377.csv
PAST5376,2017-10-31T01:22:05.317Z,,"Calle Gamazo\, 2A",43.462521337641846,-3.7918087095022197,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5376.csv
PAST5375,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 6-10",43.4709105,-3.7906871,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5375.csv
PAST5374,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 7A",43.47080445935901,-3.7906027212738986,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5374.csv
PAST5373,2017-10-31T01:22:05.317Z,,"Calle Fernando de los Ríos\, 61",43.469052055713256,-3.800753206014633,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5373.csv
PAST5372,2017-10-31T01:22:05.317Z,,"Calle Gamazo\, 2A",43.462677082479686,-3.7923327460885052,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5372.csv
PAST5371,2017-10-31T01:22:05.317Z,,"Calle Trasmiera\, 6A",43.470680123590846,-3.7902889028191566,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5371.csv
PAST5370,2017-10-31T01:22:05.317Z,,"Bajada la Teja\, 2",43.46905473229187,-3.800422288477421,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5370.csv
PAST5369,2017-10-31T01:22:05.317Z,50,"Calle Lope de Vega\, 2",43.46210301475532,-3.799388967454433,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5369.csv
PAST5368,2017-10-31T01:22:05.317Z,,"Calle Gamazo\, 2A",43.46258485238197,-3.7925774976611137,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5368.csv
PAST5367,2017-10-31T01:22:05.317Z,,"Calle Fernando de los Ríos\, 56",43.469244282420874,-3.80090743303299,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5367.csv
PAST5366,2017-10-31T01:22:05.317Z,,"Paseo Pereda\, 30",43.46208695343498,-3.7992558628320694,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5366.csv
PAST5445,2017-10-31T01:22:05.316Z,,"Grupo los Pinares\, 1-3",43.4698409,-3.790944,Buen Estado,http://datos.santander.es/api/datos/residuos_papeleras/past5445.csv
