dc:identifier,ayto:etiqLinea,ayto:fechActual,ayto:tiempo1,ayto:distancia1,ayto:paradaId,ayto:destino1,ayto:tiempo2,ayto:distancia2,ayto:destino2,dc:modified,uri
1070,6C1,2017-10-31T16:53:53.223Z,279,968,118,COMPLEJO,1986,8803,COMPLEJO,2017-10-31T16:54:06.821Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1070.csv
1071,5C1,2017-10-31T16:53:53.223Z,1413,3786,118,MIRANDA,2313,5911,MIRANDA,2017-10-31T16:54:06.821Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1071.csv
1065,5C1,2017-10-31T16:53:53.193Z,864,1896,116,MIRANDA,1771,4449,MIRANDA,2017-10-31T16:54:06.821Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1065.csv
1066,16,2017-10-31T16:53:53.193Z,846,2280,116,PLAZA REMEDIOS,2765,8399,PLAZA REMEDIOS,2017-10-31T16:54:06.821Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1066.csv
1063,5C1,2017-10-31T16:53:53.163Z,787,1367,115,MIRANDA,1694,4201,MIRANDA,2017-10-31T16:54:06.821Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1063.csv
1175,5C2,2017-10-31T16:53:53.757Z,462,1530,141,MIRANDA,2142,6113,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1175.csv
1171,5C2,2017-10-31T16:53:53.723Z,316,1175,140,MIRANDA,1995,5732,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1171.csv
1172,16,2017-10-31T16:53:53.723Z,1087,2897,140,PLAZA REMEDIOS,3005,9169,PLAZA REMEDIOS,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1172.csv
1166,5C2,2017-10-31T16:53:53.710Z,220,907,139,MIRANDA,1902,5480,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1166.csv
1163,5C2,2017-10-31T16:53:53.677Z,161,634,138,MIRANDA,1843,5278,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1163.csv
1158,5C2,2017-10-31T16:53:53.663Z,87,399,137,MIRANDA,1741,4861,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1158.csv
1155,5C2,2017-10-31T16:53:53.647Z,0,0,136,MIRANDA,1640,4546,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1155.csv
1149,5C2,2017-10-31T16:53:53.630Z,1565,3779,135,MIRANDA,2465,5524,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1149.csv
1140,6C1,2017-10-31T16:53:53.570Z,201,648,133,COMPLEJO,2007,9665,COMPLEJO,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1140.csv
1141,5C1,2017-10-31T16:53:53.570Z,1366,3500,133,MIRANDA,2265,5642,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1141.csv
1120,5C1,2017-10-31T16:53:53.523Z,329,1659,128,MIRANDA,734,2905,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1120.csv
1118,5C1,2017-10-31T16:53:53.490Z,252,1254,127,MIRANDA,642,2910,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1118.csv
1115,5C1,2017-10-31T16:53:53.460Z,177,787,126,MIRANDA,567,2431,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1115.csv
1116,16,2017-10-31T16:53:53.460Z,120,684,126,PLAZA REMEDIOS,1856,5781,PLAZA REMEDIOS,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1116.csv
1101,5C1,2017-10-31T16:53:53.427Z,146,579,125,MIRANDA,510,2132,MIRANDA,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1101.csv
1102,16,2017-10-31T16:53:53.427Z,102,528,125,PLAZA REMEDIOS,1813,5548,PLAZA REMEDIOS,2017-10-31T16:54:06.82Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1102.csv
1227,5C2,2017-10-31T16:53:54.100Z,834,2870,149,MIRANDA,1264,4468,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1227.csv
1226,5C2,2017-10-31T16:53:54.070Z,695,2463,148,MIRANDA,1157,4191,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1226.csv
1223,5C2,2017-10-31T16:53:54.053Z,606,2155,147,MIRANDA,1064,3815,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1223.csv
1218,6C2,2017-10-31T16:53:53.990Z,636,2529,146,COMPLEJO,2444,11840,COMPLEJO,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1218.csv
1219,5C2,2017-10-31T16:53:53.990Z,400,1432,146,MIRANDA,858,3104,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1219.csv
1220,20,2017-10-31T16:53:53.990Z,1493,6137,146,BARRIO LA TORRE,3293,14694,BARRIO LA TORRE,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1220.csv
1221,13,2017-10-31T16:53:53.990Z,270,1141,146,CUETO por el SARDINERO,1958,9163,CUETO por el SARDINERO,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1221.csv
1222,12,2017-10-31T16:53:53.990Z,1210,6306,146,SAN MARTIN DEL PINO,2917,13128,SAN MARTIN DEL PINO,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1222.csv
1198,6C2,2017-10-31T16:53:53.913Z,137,444,145,COMPLEJO,1886,9710,COMPLEJO,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1198.csv
1199,5C2,2017-10-31T16:53:53.913Z,124,421,145,MIRANDA,861,3142,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1199.csv
1200,18,2017-10-31T16:53:53.913Z,1382,7061,145,PUERTOCHICO,,,,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1200.csv
1201,17,2017-10-31T16:53:53.913Z,3161,16465,145,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1201.csv
1202,14,2017-10-31T16:53:53.913Z,2588,8268,145,ESTACIONES,6188,18243,ESTACIONES,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1202.csv
1193,6C2,2017-10-31T16:53:53.820Z,65,177,144,COMPLEJO,1814,9433,COMPLEJO,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1193.csv
1194,5C2,2017-10-31T16:53:53.820Z,110,230,144,MIRANDA,793,2801,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1194.csv
1195,18,2017-10-31T16:53:53.820Z,1331,6787,144,PUERTOCHICO,,,,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1195.csv
1196,17,2017-10-31T16:53:53.820Z,3083,15985,144,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1196.csv
1197,14,2017-10-31T16:53:53.820Z,2536,8026,144,ESTACIONES,6136,17999,ESTACIONES,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1197.csv
1183,5C2,2017-10-31T16:53:53.803Z,647,2330,143,MIRANDA,2313,6628,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1183.csv
1180,5C2,2017-10-31T16:53:53.773Z,552,2120,142,MIRANDA,2227,6408,MIRANDA,2017-10-31T16:54:06.819Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1180.csv
1245,6C1,2017-10-31T16:53:54.257Z,112,569,156,COMPLEJO,2445,7738,COMPLEJO,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1245.csv
1243,6C1,2017-10-31T16:53:54.223Z,57,188,155,COMPLEJO,2390,7388,COMPLEJO,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1243.csv
1244,17,2017-10-31T16:53:54.223Z,2731,14173,155,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1244.csv
1237,6C1,2017-10-31T16:53:54.193Z,2279,6413,154,COMPLEJO,4683,15228,COMPLEJO,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1237.csv
1238,17,2017-10-31T16:53:54.193Z,2596,13485,154,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1238.csv
1235,6C1,2017-10-31T16:53:54.177Z,2165,5989,153,COMPLEJO,4565,14925,COMPLEJO,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1235.csv
1236,17,2017-10-31T16:53:54.177Z,2487,13014,153,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1236.csv
1231,5C2,2017-10-31T16:53:54.147Z,922,3433,151,MIRANDA,1373,4961,MIRANDA,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1231.csv
1230,5C2,2017-10-31T16:53:54.117Z,884,3103,150,MIRANDA,1311,4692,MIRANDA,2017-10-31T16:54:06.818Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1230.csv
1283,1,2017-10-31T16:53:54.617Z,779,3988,169,PARQUE TECNOLOGICO,1979,9875,PARQUE TECNOLOGICO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1283.csv
1276,2,2017-10-31T16:53:54.583Z,117,467,168,CORBAN,1308,5928,CORBAN,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1276.csv
1277,1,2017-10-31T16:53:54.583Z,716,3703,168,PARQUE TECNOLOGICO,1916,9649,PARQUE TECNOLOGICO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1277.csv
1274,2,2017-10-31T16:53:54.553Z,27,130,167,CORBAN,1218,5570,CORBAN,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1274.csv
1275,1,2017-10-31T16:53:54.553Z,655,3220,167,PARQUE TECNOLOGICO,1855,9266,PARQUE TECNOLOGICO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1275.csv
1267,6C1,2017-10-31T16:53:54.507Z,768,4099,164,COMPLEJO,3151,11790,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1267.csv
1268,20,2017-10-31T16:53:54.507Z,135,572,164,ESTACIONES,1835,8336,ESTACIONES,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1268.csv
1265,6C1,2017-10-31T16:53:54.473Z,652,3484,163,COMPLEJO,3052,11401,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1265.csv
1266,20,2017-10-31T16:53:54.473Z,31,57,163,ESTACIONES,1717,7902,ESTACIONES,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1266.csv
1261,6C1,2017-10-31T16:53:54.443Z,551,2875,162,COMPLEJO,2951,11034,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1261.csv
1262,20,2017-10-31T16:53:54.443Z,1554,7897,162,ESTACIONES,3354,15265,ESTACIONES,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1262.csv
1259,6C1,2017-10-31T16:53:54.413Z,495,2624,161,COMPLEJO,2894,10810,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1259.csv
1260,20,2017-10-31T16:53:54.413Z,1545,7630,161,ESTACIONES,3345,15094,ESTACIONES,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1260.csv
1255,6C1,2017-10-31T16:53:54.380Z,474,2746,160,COMPLEJO,2838,10581,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1255.csv
1256,20,2017-10-31T16:53:54.380Z,1476,7252,160,ESTACIONES,3276,14926,ESTACIONES,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1256.csv
1253,6C1,2017-10-31T16:53:54.350Z,419,2253,159,COMPLEJO,2775,8788,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1253.csv
1254,20,2017-10-31T16:53:54.350Z,1392,6617,159,ESTACIONES,3192,14518,ESTACIONES,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1254.csv
1249,6C1,2017-10-31T16:53:54.320Z,255,1404,158,COMPLEJO,2613,8350,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1249.csv
1250,20,2017-10-31T16:53:54.320Z,1265,5869,158,ESTACIONES,3065,13987,ESTACIONES,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1250.csv
1248,6C1,2017-10-31T16:53:54.287Z,193,1022,157,COMPLEJO,2551,8065,COMPLEJO,2017-10-31T16:54:06.817Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1248.csv
1326,6C1,2017-10-31T16:53:54.943Z,1034,4591,179,COMPLEJO,2742,12290,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1326.csv
1327,13,2017-10-31T16:53:54.943Z,1483,7538,179,LLUJA,3744,14114,LLUJA,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1327.csv
1317,6C1,2017-10-31T16:53:54.913Z,885,3787,178,COMPLEJO,2539,11422,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1317.csv
1318,13,2017-10-31T16:53:54.913Z,1299,6824,178,LLUJA,3595,13354,LLUJA,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1318.csv
1315,6C1,2017-10-31T16:53:54.880Z,811,3537,177,COMPLEJO,2470,11168,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1315.csv
1316,13,2017-10-31T16:53:54.880Z,1265,6623,177,LLUJA,3557,13021,LLUJA,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1316.csv
1311,6C1,2017-10-31T16:53:54.850Z,667,2667,176,COMPLEJO,2390,10726,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1311.csv
1310,6C1,2017-10-31T16:53:54.820Z,667,2402,175,COMPLEJO,2323,10391,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1310.csv
1304,6C1,2017-10-31T16:53:54.803Z,569,2026,174,COMPLEJO,2235,10017,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1304.csv
1301,6C1,2017-10-31T16:53:54.773Z,454,1419,173,COMPLEJO,2260,10480,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1301.csv
1286,6C2,2017-10-31T16:53:54.693Z,203,635,172,COMPLEJO,1934,9820,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1286.csv
1287,5C2,2017-10-31T16:53:54.693Z,251,730,172,MIRANDA,932,2739,MIRANDA,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1287.csv
1288,18,2017-10-31T16:53:54.693Z,1352,6489,172,PUERTOCHICO,,,,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1288.csv
1289,17,2017-10-31T16:53:54.693Z,3225,16625,172,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1289.csv
1290,14,2017-10-31T16:53:54.693Z,2619,8367,172,ESTACIONES,6219,18335,ESTACIONES,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1290.csv
1284,6C1,2017-10-31T16:53:54.663Z,1134,5858,171,COMPLEJO,3479,13154,COMPLEJO,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1284.csv
1285,20,2017-10-31T16:53:54.663Z,417,2070,171,ESTACIONES,2108,9650,ESTACIONES,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1285.csv
1282,2,2017-10-31T16:53:54.617Z,158,692,169,CORBAN,1349,6142,CORBAN,2017-10-31T16:54:06.816Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1282.csv
1351,6C2,2017-10-31T16:53:55.193Z,1381,7591,187,COMPLEJO,3481,14390,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1351.csv
1352,13,2017-10-31T16:53:55.193Z,1232,5930,187,CUETO por el SARDINERO,3031,15145,CUETO por el SARDINERO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1352.csv
1347,6C2,2017-10-31T16:53:55.163Z,1322,7230,186,COMPLEJO,3422,14113,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1347.csv
1348,13,2017-10-31T16:53:55.163Z,1180,5718,186,CUETO por el SARDINERO,2980,15110,CUETO por el SARDINERO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1348.csv
1345,6C2,2017-10-31T16:53:55.130Z,1179,6529,185,COMPLEJO,3278,13549,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1345.csv
1346,13,2017-10-31T16:53:55.130Z,1008,4264,185,CUETO por el SARDINERO,2786,14293,CUETO por el SARDINERO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1346.csv
1342,6C2,2017-10-31T16:53:55.117Z,1100,5759,184,COMPLEJO,3200,13200,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1342.csv
1340,6C2,2017-10-31T16:53:55.100Z,1001,5249,183,COMPLEJO,3107,12829,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1340.csv
1341,17,2017-10-31T16:53:55.100Z,1317,5970,183,CIRIEGO por Avda Deporte,,,,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1341.csv
1335,6C2,2017-10-31T16:53:55.070Z,963,5041,182,COMPLEJO,3063,12622,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1335.csv
1336,17,2017-10-31T16:53:55.070Z,1293,5776,182,CIRIEGO por Avda Deporte,,,,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1336.csv
1333,6C1,2017-10-31T16:53:55.037Z,1189,5282,181,COMPLEJO,2946,14363,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1333.csv
1334,17,2017-10-31T16:53:55.037Z,2459,12757,181,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1334.csv
1328,6C1,2017-10-31T16:53:55.007Z,1079,4850,180,COMPLEJO,2812,12538,COMPLEJO,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1328.csv
1329,13,2017-10-31T16:53:55.007Z,1544,7958,180,LLUJA,3823,14553,LLUJA,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1329.csv
1324,7C2,2017-10-31T16:53:54.943Z,2246,11562,179,JOAQUIN BUSTAMANTE,3565,13245,JOAQUIN BUSTAMANTE,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1324.csv
1325,7C1,2017-10-31T16:53:54.943Z,895,4568,179,LUIS QUINTANILLA ISASI,3772,13382,LUIS QUINTANILLA ISASI,2017-10-31T16:54:06.815Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1325.csv
1354,14,2017-10-31T16:53:55.223Z,2167,5637,188,ESTACIONES,5767,16799,ESTACIONES,2017-10-31T16:54:06.814Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1354.csv
1394,20,2017-10-31T16:53:55.523Z,98,913,195,BARRIO LA TORRE,1979,8946,BARRIO LA TORRE,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1394.csv
1391,6C2,2017-10-31T16:53:55.490Z,1089,4725,194,COMPLEJO,2860,14009,COMPLEJO,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1391.csv
1392,20,2017-10-31T16:53:55.490Z,24,259,194,BARRIO LA TORRE,1911,8623,BARRIO LA TORRE,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1392.csv
1390,2,2017-10-31T16:53:55.473Z,501,2914,193,CONSUELO BERGES,2786,10936,CONSUELO BERGES,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1390.csv
1377,6C2,2017-10-31T16:53:55.380Z,1706,9068,192,COMPLEJO,3811,15661,COMPLEJO,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1377.csv
1378,18,2017-10-31T16:53:55.380Z,1108,5360,192,PUERTOCHICO,,,,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1378.csv
1379,17,2017-10-31T16:53:55.380Z,2938,15280,192,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1379.csv
1380,14,2017-10-31T16:53:55.380Z,2439,7742,192,ESTACIONES,6039,17752,ESTACIONES,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1380.csv
1373,6C2,2017-10-31T16:53:55.303Z,1639,8913,191,COMPLEJO,3744,15407,COMPLEJO,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1373.csv
1374,18,2017-10-31T16:53:55.303Z,1047,5038,191,PUERTOCHICO,,,,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1374.csv
1375,17,2017-10-31T16:53:55.303Z,2917,15402,191,ESTACIONES por Avda Deporte,,,,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1375.csv
1376,14,2017-10-31T16:53:55.303Z,2361,6164,191,ESTACIONES,5960,17440,ESTACIONES,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1376.csv
1361,6C2,2017-10-31T16:53:55.287Z,1529,8393,190,COMPLEJO,3629,15002,COMPLEJO,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1361.csv
1362,14,2017-10-31T16:53:55.287Z,2258,5878,190,ESTACIONES,5858,17135,ESTACIONES,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1362.csv
1359,6C2,2017-10-31T16:53:55.257Z,1499,8145,189,COMPLEJO,3599,14804,COMPLEJO,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1359.csv
1360,14,2017-10-31T16:53:55.257Z,2216,5780,189,ESTACIONES,5816,17010,ESTACIONES,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1360.csv
1353,6C2,2017-10-31T16:53:55.223Z,1464,7949,188,COMPLEJO,3563,14699,COMPLEJO,2017-10-31T16:54:06.813Z,http://datos.santander.es/api/datos/control_flotas_estimaciones/1353.csv
