dc:identifier,dc:modified,ayto:tarjeta,ayto:dia,uri
2017112417062ILA,2017-10-31T01:25:01.285Z,17062ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417062ila.csv
2017112417061ILA,2017-10-31T01:25:01.285Z,17061ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417061ila.csv
2017112417052ILA,2017-10-31T01:25:01.285Z,17052ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417052ila.csv
2017112417051ILA,2017-10-31T01:25:01.285Z,17051ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417051ila.csv
2017112417023ILA,2017-10-31T01:25:01.285Z,17023ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417023ila.csv
2017112417021ILA,2017-10-31T01:25:01.285Z,17021ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417021ila.csv
2017112417020ILA,2017-10-31T01:25:01.285Z,17020ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417020ila.csv
2017112417019ILA,2017-10-31T01:25:01.285Z,17019ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417019ila.csv
2017112417018ILA,2017-10-31T01:25:01.285Z,17018ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417018ila.csv
2017112417017ILA,2017-10-31T01:25:01.285Z,17017ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417017ila.csv
2017112417016ILA,2017-10-31T01:25:01.285Z,17016ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417016ila.csv
2017112417014ILA,2017-10-31T01:25:01.285Z,17014ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417014ila.csv
2017112417013ILA,2017-10-31T01:25:01.285Z,17013ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417013ila.csv
2017112417012ILA,2017-10-31T01:25:01.285Z,17012ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417012ila.csv
2017112417011ILA,2017-10-31T01:25:01.285Z,17011ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417011ila.csv
2017112417004ILA,2017-10-31T01:25:01.285Z,17004ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417004ila.csv
2017112417003ILA,2017-10-31T01:25:01.285Z,17003ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417003ila.csv
2017112417002ILA,2017-10-31T01:25:01.285Z,17002ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417002ila.csv
2017112417001ILA,2017-10-31T01:25:01.285Z,17001ILA,2017-11-23T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112417001ila.csv
2017112317RILA,2017-10-31T01:25:01.285Z,17RILA,2017-11-22T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112317rila.csv
2017112317EILIUA,2017-10-31T01:25:01.285Z,17EILIUA,2017-11-22T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112317eiliua.csv
2017112617071IFA,2017-10-31T01:25:01.284Z,17071IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617071ifa.csv
2017112617062IFA,2017-10-31T01:25:01.284Z,17062IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617062ifa.csv
2017112617061IFA,2017-10-31T01:25:01.284Z,17061IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617061ifa.csv
2017112617052IFA,2017-10-31T01:25:01.284Z,17052IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617052ifa.csv
2017112617051IFA,2017-10-31T01:25:01.284Z,17051IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617051ifa.csv
2017112617018IFA,2017-10-31T01:25:01.284Z,17018IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617018ifa.csv
2017112617017IFA,2017-10-31T01:25:01.284Z,17017IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617017ifa.csv
2017112617014IFA,2017-10-31T01:25:01.284Z,17014IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617014ifa.csv
2017112617013IFA,2017-10-31T01:25:01.284Z,17013IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617013ifa.csv
2017112617012IFA,2017-10-31T01:25:01.284Z,17012IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617012ifa.csv
2017112617011IFA,2017-10-31T01:25:01.284Z,17011IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617011ifa.csv
2017112617004IFA,2017-10-31T01:25:01.284Z,17004IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617004ifa.csv
2017112617003IFA,2017-10-31T01:25:01.284Z,17003IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617003ifa.csv
2017112617002IFA,2017-10-31T01:25:01.284Z,17002IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617002ifa.csv
2017112617001IFA,2017-10-31T01:25:01.284Z,17001IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617001ifa.csv
2017112517EISRB,2017-10-31T01:25:01.284Z,17EISRB,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517eisrb.csv
2017112517EISOB,2017-10-31T01:25:01.284Z,17EISOB,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517eisob.csv
2017112517103INA,2017-10-31T01:25:01.284Z,17103INA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517103ina.csv
2017112517102INA,2017-10-31T01:25:01.284Z,17102INA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517102ina.csv
2017112517101INA,2017-10-31T01:25:01.284Z,17101INA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517101ina.csv
2017112517072ISA,2017-10-31T01:25:01.284Z,17072ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517072isa.csv
2017112517071ISA,2017-10-31T01:25:01.284Z,17071ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517071isa.csv
2017112517062ISA,2017-10-31T01:25:01.284Z,17062ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517062isa.csv
2017112517061ISA,2017-10-31T01:25:01.284Z,17061ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517061isa.csv
2017112517052ISA,2017-10-31T01:25:01.284Z,17052ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517052isa.csv
2017112517051ISA,2017-10-31T01:25:01.284Z,17051ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517051isa.csv
2017112517019ISA,2017-10-31T01:25:01.284Z,17019ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517019isa.csv
2017112517018ISA,2017-10-31T01:25:01.284Z,17018ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517018isa.csv
2017112517017ISA,2017-10-31T01:25:01.284Z,17017ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517017isa.csv
2017112517016ISA,2017-10-31T01:25:01.284Z,17016ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517016isa.csv
2017112517014ISA,2017-10-31T01:25:01.284Z,17014ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517014isa.csv
2017112517013ISA,2017-10-31T01:25:01.284Z,17013ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517013isa.csv
2017112517012ISA,2017-10-31T01:25:01.284Z,17012ISA,2017-11-24T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112517012isa.csv
2017112817016ILA,2017-10-31T01:25:01.283Z,17016ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817016ila.csv
2017112817014ILA,2017-10-31T01:25:01.283Z,17014ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817014ila.csv
2017112817013ILA,2017-10-31T01:25:01.283Z,17013ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817013ila.csv
2017112817012ILA,2017-10-31T01:25:01.283Z,17012ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817012ila.csv
2017112817011ILA,2017-10-31T01:25:01.283Z,17011ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817011ila.csv
2017112817004ILA,2017-10-31T01:25:01.283Z,17004ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817004ila.csv
2017112817003ILA,2017-10-31T01:25:01.283Z,17003ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817003ila.csv
2017112817002ILA,2017-10-31T01:25:01.283Z,17002ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817002ila.csv
2017112817001ILA,2017-10-31T01:25:01.283Z,17001ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817001ila.csv
2017112717RILA,2017-10-31T01:25:01.283Z,17RILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717rila.csv
2017112717EILIUA,2017-10-31T01:25:01.283Z,17EILIUA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717eiliua.csv
2017112717072ILA,2017-10-31T01:25:01.283Z,17072ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717072ila.csv
2017112717071ILA,2017-10-31T01:25:01.283Z,17071ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717071ila.csv
2017112717062ILA,2017-10-31T01:25:01.283Z,17062ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717062ila.csv
2017112717061ILA,2017-10-31T01:25:01.283Z,17061ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717061ila.csv
2017112717052ILA,2017-10-31T01:25:01.283Z,17052ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717052ila.csv
2017112717051ILA,2017-10-31T01:25:01.283Z,17051ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717051ila.csv
2017112717023ILA,2017-10-31T01:25:01.283Z,17023ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717023ila.csv
2017112717021ILA,2017-10-31T01:25:01.283Z,17021ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717021ila.csv
2017112717020ILA,2017-10-31T01:25:01.283Z,17020ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717020ila.csv
2017112717019ILA,2017-10-31T01:25:01.283Z,17019ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717019ila.csv
2017112717018ILA,2017-10-31T01:25:01.283Z,17018ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717018ila.csv
2017112717017ILA,2017-10-31T01:25:01.283Z,17017ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717017ila.csv
2017112717016ILA,2017-10-31T01:25:01.283Z,17016ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717016ila.csv
2017112717014ILA,2017-10-31T01:25:01.283Z,17014ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717014ila.csv
2017112717013ILA,2017-10-31T01:25:01.283Z,17013ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717013ila.csv
2017112717012ILA,2017-10-31T01:25:01.283Z,17012ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717012ila.csv
2017112717011ILA,2017-10-31T01:25:01.283Z,17011ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717011ila.csv
2017112717004ILA,2017-10-31T01:25:01.283Z,17004ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717004ila.csv
2017112717003ILA,2017-10-31T01:25:01.283Z,17003ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717003ila.csv
2017112717002ILA,2017-10-31T01:25:01.283Z,17002ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717002ila.csv
2017112717001ILA,2017-10-31T01:25:01.283Z,17001ILA,2017-11-26T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112717001ila.csv
2017112617EIFRB,2017-10-31T01:25:01.283Z,17EIFRB,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617eifrb.csv
2017112617EIFOB,2017-10-31T01:25:01.283Z,17EIFOB,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617eifob.csv
2017112617072IFA,2017-10-31T01:25:01.283Z,17072IFA,2017-11-25T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112617072ifa.csv
2017112917062ILA,2017-10-31T01:25:01.282Z,17062ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917062ila.csv
2017112917061ILA,2017-10-31T01:25:01.282Z,17061ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917061ila.csv
2017112917052ILA,2017-10-31T01:25:01.282Z,17052ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917052ila.csv
2017112917051ILA,2017-10-31T01:25:01.282Z,17051ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917051ila.csv
2017112917023ILA,2017-10-31T01:25:01.282Z,17023ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917023ila.csv
2017112917021ILA,2017-10-31T01:25:01.282Z,17021ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917021ila.csv
2017112917020ILA,2017-10-31T01:25:01.282Z,17020ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917020ila.csv
2017112917019ILA,2017-10-31T01:25:01.282Z,17019ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917019ila.csv
2017112917018ILA,2017-10-31T01:25:01.282Z,17018ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917018ila.csv
2017112917017ILA,2017-10-31T01:25:01.282Z,17017ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917017ila.csv
2017112917016ILA,2017-10-31T01:25:01.282Z,17016ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917016ila.csv
2017112917014ILA,2017-10-31T01:25:01.282Z,17014ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917014ila.csv
2017112917013ILA,2017-10-31T01:25:01.282Z,17013ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917013ila.csv
2017112917012ILA,2017-10-31T01:25:01.282Z,17012ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917012ila.csv
2017112917011ILA,2017-10-31T01:25:01.282Z,17011ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917011ila.csv
2017112917004ILA,2017-10-31T01:25:01.282Z,17004ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917004ila.csv
2017112917003ILA,2017-10-31T01:25:01.282Z,17003ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917003ila.csv
2017112917002ILA,2017-10-31T01:25:01.282Z,17002ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917002ila.csv
2017112917001ILA,2017-10-31T01:25:01.282Z,17001ILA,2017-11-28T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112917001ila.csv
2017112817RILA,2017-10-31T01:25:01.282Z,17RILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817rila.csv
2017112817EILIUA,2017-10-31T01:25:01.282Z,17EILIUA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817eiliua.csv
2017112817072ILA,2017-10-31T01:25:01.282Z,17072ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817072ila.csv
2017112817071ILA,2017-10-31T01:25:01.282Z,17071ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817071ila.csv
2017112817062ILA,2017-10-31T01:25:01.282Z,17062ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817062ila.csv
2017112817061ILA,2017-10-31T01:25:01.282Z,17061ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817061ila.csv
2017112817052ILA,2017-10-31T01:25:01.282Z,17052ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817052ila.csv
2017112817051ILA,2017-10-31T01:25:01.282Z,17051ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817051ila.csv
2017112817023ILA,2017-10-31T01:25:01.282Z,17023ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817023ila.csv
2017112817021ILA,2017-10-31T01:25:01.282Z,17021ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817021ila.csv
2017112817020ILA,2017-10-31T01:25:01.282Z,17020ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817020ila.csv
2017112817019ILA,2017-10-31T01:25:01.282Z,17019ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817019ila.csv
2017112817018ILA,2017-10-31T01:25:01.282Z,17018ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817018ila.csv
2017112817017ILA,2017-10-31T01:25:01.282Z,17017ILA,2017-11-27T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017112817017ila.csv
2017120117011ILA,2017-10-31T01:25:01.281Z,17011ILA,2017-11-30T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017120117011ila.csv
2017120117004ILA,2017-10-31T01:25:01.281Z,17004ILA,2017-11-30T23:00:00.000Z,http://datos.santander.es/api/datos/programaTUS_horariosTarjetas/2017120117004ila.csv
