dc:identifier,dc:modified,ayto:linea,ayto:parada,gn:coordX,gn:coordY,wgs84_pos:lat,wgs84_pos:long,uri
181,2017-10-31T02:40:00.426Z,3,60,431055.5,4811221.0,43.448839820356746,-3.8533989801498714,http://datos.santander.es/api/datos/lineas_bus_paradas/181.csv
182,2017-10-31T02:40:00.426Z,3,61,431398.5,4811458.5,43.451009655519535,-3.8491902001364022,http://datos.santander.es/api/datos/lineas_bus_paradas/182.csv
183,2017-10-31T02:40:00.426Z,3,62,431642.4,4811747.5,43.45363396179025,-3.8462123105177772,http://datos.santander.es/api/datos/lineas_bus_paradas/183.csv
184,2017-10-31T02:40:00.426Z,3,63,431943.53,4811847.0,43.45455725880566,-3.8425031780024352,http://datos.santander.es/api/datos/lineas_bus_paradas/184.csv
185,2017-10-31T02:40:00.426Z,3,64,432278.75,4811800.0,43.4541645255008,-3.8383544031492094,http://datos.santander.es/api/datos/lineas_bus_paradas/185.csv
186,2017-10-31T02:40:00.426Z,3,65,432650.8,4811880.0,43.45491839171171,-3.8337662060392037,http://datos.santander.es/api/datos/lineas_bus_paradas/186.csv
187,2017-10-31T02:40:00.426Z,3,69,435747.56,4813741.0,43.47194632063293,-3.795712822500336,http://datos.santander.es/api/datos/lineas_bus_paradas/187.csv
188,2017-10-31T02:40:00.426Z,3,70,435439.72,4813666.5,43.47124903747005,-3.79950966505061,http://datos.santander.es/api/datos/lineas_bus_paradas/188.csv
189,2017-10-31T02:40:00.426Z,3,71,435109.78,4813584.0,43.47047768304742,-3.8035786700545624,http://datos.santander.es/api/datos/lineas_bus_paradas/189.csv
190,2017-10-31T02:40:00.426Z,3,72,434923.06,4813555.5,43.47020485262388,-3.805883533112388,http://datos.santander.es/api/datos/lineas_bus_paradas/190.csv
191,2017-10-31T02:40:00.426Z,3,73,435111.06,4813570.0,43.47035174579432,-3.8035611777837195,http://datos.santander.es/api/datos/lineas_bus_paradas/191.csv
192,2017-10-31T02:40:00.426Z,3,74,435464.62,4813655.5,43.47115214956024,-3.7992005379355556,http://datos.santander.es/api/datos/lineas_bus_paradas/192.csv
193,2017-10-31T02:40:00.426Z,3,75,435755.75,4813730.0,43.47184798643216,-3.795610275235687,http://datos.santander.es/api/datos/lineas_bus_paradas/193.csv
194,2017-10-31T02:40:00.426Z,3,76,435647.34,4812883.0,43.46421271911019,-3.796850386946566,http://datos.santander.es/api/datos/lineas_bus_paradas/194.csv
195,2017-10-31T02:40:00.426Z,3,77,434636.0,4812587.0,43.46145996655401,-3.8093159554139975,http://datos.santander.es/api/datos/lineas_bus_paradas/195.csv
196,2017-10-31T02:40:00.426Z,3,78,432742.44,4811950.5,43.455561378571765,-3.8326423349797993,http://datos.santander.es/api/datos/lineas_bus_paradas/196.csv
197,2017-10-31T02:40:00.426Z,3,79,432549.56,4811853.0,43.45466617656354,-3.8350140825634975,http://datos.santander.es/api/datos/lineas_bus_paradas/197.csv
198,2017-10-31T02:40:00.426Z,3,80,432280.56,4811810.5,43.45425922509731,-3.838333338714048,http://datos.santander.es/api/datos/lineas_bus_paradas/198.csv
199,2017-10-31T02:40:00.426Z,3,81,431905.4,4811845.0,43.45453578161125,-3.842974170575647,http://datos.santander.es/api/datos/lineas_bus_paradas/199.csv
200,2017-10-31T02:40:00.426Z,3,82,431575.94,4811693.5,43.45314170243115,-3.847026884969888,http://datos.santander.es/api/datos/lineas_bus_paradas/200.csv
201,2017-10-31T02:40:00.426Z,3,83,431395.28,4811476.5,43.45117142108536,-3.8492322591078993,http://datos.santander.es/api/datos/lineas_bus_paradas/201.csv
202,2017-10-31T02:40:00.426Z,3,84,431090.5,4811239.0,43.44900510583464,-3.8529687383994378,http://datos.santander.es/api/datos/lineas_bus_paradas/202.csv
203,2017-10-31T02:40:00.426Z,3,85,430677.6,4811142.5,43.44809813441991,-3.8580589445695788,http://datos.santander.es/api/datos/lineas_bus_paradas/203.csv
204,2017-10-31T02:40:00.426Z,3,86,430463.6,4811093.0,43.44763260826696,-3.8606971280501985,http://datos.santander.es/api/datos/lineas_bus_paradas/204.csv
205,2017-10-31T02:40:00.426Z,3,87,430210.28,4811122.0,43.44787011795812,-3.863831208434889,http://datos.santander.es/api/datos/lineas_bus_paradas/205.csv
206,2017-10-31T02:40:00.426Z,3,88,429692.75,4810972.5,43.44647566304824,-3.8702072482672327,http://datos.santander.es/api/datos/lineas_bus_paradas/206.csv
207,2017-10-31T02:40:00.426Z,3,89,429064.62,4810436.0,43.441586090490354,-3.877899301123548,http://datos.santander.es/api/datos/lineas_bus_paradas/207.csv
256,2017-10-31T02:40:00.425Z,4,97,433915.66,4811772.0,43.454058846753874,-3.818120732010631,http://datos.santander.es/api/datos/lineas_bus_paradas/256.csv
257,2017-10-31T02:40:00.425Z,4,98,434385.94,4811945.0,43.45565784862904,-3.8123294558649214,http://datos.santander.es/api/datos/lineas_bus_paradas/257.csv
258,2017-10-31T02:40:00.425Z,4,100,436037.25,4813797.5,43.47247986276209,-3.7921381585140788,http://datos.santander.es/api/datos/lineas_bus_paradas/258.csv
259,2017-10-31T02:40:00.425Z,4,101,436376.6,4813883.0,43.47327862344123,-3.787952884658477,http://datos.santander.es/api/datos/lineas_bus_paradas/259.csv
260,2017-10-31T02:40:00.425Z,4,103,434515.84,4812323.5,43.45907704292077,-3.8107694968714525,http://datos.santander.es/api/datos/lineas_bus_paradas/260.csv
261,2017-10-31T02:40:00.425Z,4,104,434345.44,4812148.0,43.4574819960156,-3.812854464954609,http://datos.santander.es/api/datos/lineas_bus_paradas/261.csv
262,2017-10-31T02:40:00.425Z,4,105,433969.3,4811963.5,43.45578774446235,-3.8174810126516454,http://datos.santander.es/api/datos/lineas_bus_paradas/262.csv
263,2017-10-31T02:40:00.425Z,4,106,433682.1,4811821.5,43.45448384475955,-3.8210132798681484,http://datos.santander.es/api/datos/lineas_bus_paradas/263.csv
264,2017-10-31T02:40:00.425Z,4,107,433362.34,4811680.0,43.4531814385092,-3.824947851690941,http://datos.santander.es/api/datos/lineas_bus_paradas/264.csv
265,2017-10-31T02:40:00.425Z,4,219,434777.25,4813509.5,43.46977798612774,-3.8076805455978677,http://datos.santander.es/api/datos/lineas_bus_paradas/265.csv
266,2017-10-31T02:40:00.425Z,4,273,434522.28,4812342.0,43.45924417077519,-3.810692123082441,http://datos.santander.es/api/datos/lineas_bus_paradas/266.csv
267,2017-10-31T02:40:00.425Z,4,321,434130.34,4811851.5,43.45479355831817,-3.8154771511627126,http://datos.santander.es/api/datos/lineas_bus_paradas/267.csv
268,2017-10-31T02:40:00.425Z,4,324,436376.4,4812819.5,43.46370339264896,-3.7878310814030884,http://datos.santander.es/api/datos/lineas_bus_paradas/268.csv
147,2017-10-31T02:40:00.425Z,3,9,432950.0,4812158.0,43.4574482238437,-3.8301026205607136,http://datos.santander.es/api/datos/lineas_bus_paradas/147.csv
148,2017-10-31T02:40:00.425Z,3,10,433329.3,4812294.0,43.45870659947878,-3.8254313143404333,http://datos.santander.es/api/datos/lineas_bus_paradas/148.csv
149,2017-10-31T02:40:00.425Z,3,11,433779.8,4812456.0,43.46020518323775,-3.8198829398165284,http://datos.santander.es/api/datos/lineas_bus_paradas/149.csv
150,2017-10-31T02:40:00.425Z,3,12,434379.78,4812618.5,43.46172113413065,-3.812486717224567,http://datos.santander.es/api/datos/lineas_bus_paradas/150.csv
151,2017-10-31T02:40:00.425Z,3,13,434577.3,4812588.5,43.461468338233104,-3.8100416879753016,http://datos.santander.es/api/datos/lineas_bus_paradas/151.csv
152,2017-10-31T02:40:00.425Z,3,14,434870.12,4812586.0,43.46147139184142,-3.8064220294080466,http://datos.santander.es/api/datos/lineas_bus_paradas/152.csv
153,2017-10-31T02:40:00.425Z,3,15,435107.84,4812616.0,43.461762163852136,-3.803487297271967,http://datos.santander.es/api/datos/lineas_bus_paradas/153.csv
154,2017-10-31T02:40:00.425Z,3,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/154.csv
155,2017-10-31T02:40:00.425Z,3,17,435957.47,4812720.5,43.46277628108756,-3.7929977745941663,http://datos.santander.es/api/datos/lineas_bus_paradas/155.csv
156,2017-10-31T02:40:00.425Z,3,18,436327.6,4812795.0,43.463478652702264,-3.7884314274007207,http://datos.santander.es/api/datos/lineas_bus_paradas/156.csv
157,2017-10-31T02:40:00.425Z,3,19,436788.22,4812905.5,43.464512625074875,-3.78275060536645,http://datos.santander.es/api/datos/lineas_bus_paradas/157.csv
158,2017-10-31T02:40:00.425Z,3,20,437053.66,4813101.0,43.46629520737915,-3.779492084882385,http://datos.santander.es/api/datos/lineas_bus_paradas/158.csv
159,2017-10-31T02:40:00.425Z,3,21,437299.16,4813364.5,43.46868826465827,-3.7764876974820814,http://datos.santander.es/api/datos/lineas_bus_paradas/159.csv
160,2017-10-31T02:40:00.425Z,3,22,437134.34,4813631.5,43.47107835913919,-3.7785560196659165,http://datos.santander.es/api/datos/lineas_bus_paradas/160.csv
161,2017-10-31T02:40:00.425Z,3,23,436842.53,4813757.0,43.47218369909132,-3.782178050006884,http://datos.santander.es/api/datos/lineas_bus_paradas/161.csv
162,2017-10-31T02:40:00.425Z,3,30,436639.8,4813925.5,43.473683629925524,-3.7847039351668488,http://datos.santander.es/api/datos/lineas_bus_paradas/162.csv
163,2017-10-31T02:40:00.425Z,3,31,436856.4,4813722.0,43.47186974846731,-3.7820025206703543,http://datos.santander.es/api/datos/lineas_bus_paradas/163.csv
164,2017-10-31T02:40:00.425Z,3,32,437125.44,4813620.0,43.47097407022195,-3.7786647168295913,http://datos.santander.es/api/datos/lineas_bus_paradas/164.csv
165,2017-10-31T02:40:00.425Z,3,33,437255.9,4813404.0,43.46904027374427,-3.7770270262207752,http://datos.santander.es/api/datos/lineas_bus_paradas/165.csv
166,2017-10-31T02:40:00.425Z,3,34,436993.7,4813067.5,43.465988538826906,-3.7802293994993157,http://datos.santander.es/api/datos/lineas_bus_paradas/166.csv
167,2017-10-31T02:40:00.425Z,3,35,436709.6,4812894.0,43.46440243351389,-3.783721094477558,http://datos.santander.es/api/datos/lineas_bus_paradas/167.csv
168,2017-10-31T02:40:00.425Z,3,36,436339.12,4812815.5,43.46366420538056,-3.788291427047982,http://datos.santander.es/api/datos/lineas_bus_paradas/168.csv
169,2017-10-31T02:40:00.425Z,3,37,435952.47,4812737.5,43.46292891213499,-3.7930615771148126,http://datos.santander.es/api/datos/lineas_bus_paradas/169.csv
222,2017-10-31T02:40:00.424Z,4,16,435598.03,4812655.5,43.46216018172377,-3.7974330029677934,http://datos.santander.es/api/datos/lineas_bus_paradas/222.csv
223,2017-10-31T02:40:00.424Z,4,17,435957.47,4812720.5,43.46277628108756,-3.7929977745941663,http://datos.santander.es/api/datos/lineas_bus_paradas/223.csv
224,2017-10-31T02:40:00.424Z,4,18,436327.6,4812795.0,43.463478652702264,-3.7884314274007207,http://datos.santander.es/api/datos/lineas_bus_paradas/224.csv
225,2017-10-31T02:40:00.424Z,4,19,436788.22,4812905.5,43.464512625074875,-3.78275060536645,http://datos.santander.es/api/datos/lineas_bus_paradas/225.csv
226,2017-10-31T02:40:00.424Z,4,20,437053.66,4813101.0,43.46629520737915,-3.779492084882385,http://datos.santander.es/api/datos/lineas_bus_paradas/226.csv
227,2017-10-31T02:40:00.424Z,4,21,437299.16,4813364.5,43.46868826465827,-3.7764876974820814,http://datos.santander.es/api/datos/lineas_bus_paradas/227.csv
228,2017-10-31T02:40:00.424Z,4,22,437134.34,4813631.5,43.47107835913919,-3.7785560196659165,http://datos.santander.es/api/datos/lineas_bus_paradas/228.csv
229,2017-10-31T02:40:00.424Z,4,23,436842.53,4813757.0,43.47218369909132,-3.782178050006884,http://datos.santander.es/api/datos/lineas_bus_paradas/229.csv
230,2017-10-31T02:40:00.424Z,4,30,436639.8,4813925.5,43.473683629925524,-3.7847039351668488,http://datos.santander.es/api/datos/lineas_bus_paradas/230.csv
231,2017-10-31T02:40:00.424Z,4,31,436856.4,4813722.0,43.47186974846731,-3.7820025206703543,http://datos.santander.es/api/datos/lineas_bus_paradas/231.csv
232,2017-10-31T02:40:00.424Z,4,32,437125.44,4813620.0,43.47097407022195,-3.7786647168295913,http://datos.santander.es/api/datos/lineas_bus_paradas/232.csv
233,2017-10-31T02:40:00.424Z,4,33,437255.9,4813404.0,43.46904027374427,-3.7770270262207752,http://datos.santander.es/api/datos/lineas_bus_paradas/233.csv
234,2017-10-31T02:40:00.424Z,4,34,436993.7,4813067.5,43.465988538826906,-3.7802293994993157,http://datos.santander.es/api/datos/lineas_bus_paradas/234.csv
235,2017-10-31T02:40:00.424Z,4,35,436709.6,4812894.0,43.46440243351389,-3.783721094477558,http://datos.santander.es/api/datos/lineas_bus_paradas/235.csv
236,2017-10-31T02:40:00.424Z,4,36,436339.12,4812815.5,43.46366420538056,-3.788291427047982,http://datos.santander.es/api/datos/lineas_bus_paradas/236.csv
237,2017-10-31T02:40:00.424Z,4,37,435952.47,4812737.5,43.46292891213499,-3.7930615771148126,http://datos.santander.es/api/datos/lineas_bus_paradas/237.csv
238,2017-10-31T02:40:00.424Z,4,38,435692.28,4812767.0,43.46317218195177,-3.796281188419013,http://datos.santander.es/api/datos/lineas_bus_paradas/238.csv
239,2017-10-31T02:40:00.424Z,4,39,435256.66,4812646.5,43.46204967022362,-3.8016514432606305,http://datos.santander.es/api/datos/lineas_bus_paradas/239.csv
240,2017-10-31T02:40:00.424Z,4,40,434825.03,4812601.0,43.461602515008515,-3.806981152884517,http://datos.santander.es/api/datos/lineas_bus_paradas/240.csv
241,2017-10-31T02:40:00.424Z,4,66,436589.34,4813941.5,43.473823406432395,-3.7853296316801703,http://datos.santander.es/api/datos/lineas_bus_paradas/241.csv
242,2017-10-31T02:40:00.424Z,4,67,436370.38,4813892.5,43.473363627048535,-3.7880308919170766,http://datos.santander.es/api/datos/lineas_bus_paradas/242.csv
243,2017-10-31T02:40:00.424Z,4,68,436078.16,4813819.0,43.47267693725719,-3.7916349272889427,http://datos.santander.es/api/datos/lineas_bus_paradas/243.csv
244,2017-10-31T02:40:00.424Z,4,69,435747.56,4813741.0,43.47194632063293,-3.795712822500336,http://datos.santander.es/api/datos/lineas_bus_paradas/244.csv
245,2017-10-31T02:40:00.424Z,4,70,435439.72,4813666.5,43.47124903747005,-3.79950966505061,http://datos.santander.es/api/datos/lineas_bus_paradas/245.csv
246,2017-10-31T02:40:00.424Z,4,71,435109.78,4813584.0,43.47047768304742,-3.8035786700545624,http://datos.santander.es/api/datos/lineas_bus_paradas/246.csv
247,2017-10-31T02:40:00.424Z,4,72,434923.06,4813555.5,43.47020485262388,-3.805883533112388,http://datos.santander.es/api/datos/lineas_bus_paradas/247.csv
248,2017-10-31T02:40:00.424Z,4,73,435111.06,4813570.0,43.47035174579432,-3.8035611777837195,http://datos.santander.es/api/datos/lineas_bus_paradas/248.csv
249,2017-10-31T02:40:00.424Z,4,74,435464.62,4813655.5,43.47115214956024,-3.7992005379355556,http://datos.santander.es/api/datos/lineas_bus_paradas/249.csv
250,2017-10-31T02:40:00.424Z,4,75,435755.75,4813730.0,43.47184798643216,-3.795610275235687,http://datos.santander.es/api/datos/lineas_bus_paradas/250.csv
251,2017-10-31T02:40:00.424Z,4,77,434636.0,4812587.0,43.46145996655401,-3.8093159554139975,http://datos.santander.es/api/datos/lineas_bus_paradas/251.csv
252,2017-10-31T02:40:00.424Z,4,91,436549.1,4813947.0,43.47386951055862,-3.7858277575079535,http://datos.santander.es/api/datos/lineas_bus_paradas/252.csv
253,2017-10-31T02:40:00.424Z,4,94,433634.25,4811673.5,43.45314709128948,-3.8215866270426204,http://datos.santander.es/api/datos/lineas_bus_paradas/253.csv
254,2017-10-31T02:40:00.424Z,4,95,433891.94,4811764.5,43.45398922476997,-3.8184129731416934,http://datos.santander.es/api/datos/lineas_bus_paradas/254.csv
255,2017-10-31T02:40:00.424Z,4,96,433860.8,4811560.0,43.45214526665073,-3.8187730048353155,http://datos.santander.es/api/datos/lineas_bus_paradas/255.csv
322,2017-10-31T02:40:00.423Z,12,303,431460.78,4810864.5,43.44566735202236,-3.84834584489709,http://datos.santander.es/api/datos/lineas_bus_paradas/322.csv
323,2017-10-31T02:40:00.423Z,12,304,431217.47,4810993.5,43.446806460311684,-3.8513687044788525,http://datos.santander.es/api/datos/lineas_bus_paradas/323.csv
324,2017-10-31T02:40:00.423Z,12,305,431039.2,4810820.5,43.44523246520025,-3.8535497424423544,http://datos.santander.es/api/datos/lineas_bus_paradas/324.csv
325,2017-10-31T02:40:00.423Z,12,306,431243.94,4810991.5,43.44679088659496,-3.851041356229,http://datos.santander.es/api/datos/lineas_bus_paradas/325.csv
326,2017-10-31T02:40:00.423Z,12,307,431458.1,4810890.0,43.445896693006155,-3.8483821679038606,http://datos.santander.es/api/datos/lineas_bus_paradas/326.csv
327,2017-10-31T02:40:00.423Z,12,308,431126.84,4810668.0,43.443867521569175,-3.8524475171785446,http://datos.santander.es/api/datos/lineas_bus_paradas/327.csv
328,2017-10-31T02:40:00.423Z,12,309,431531.0,4810202.0,43.43970902950429,-3.8473949383886517,http://datos.santander.es/api/datos/lineas_bus_paradas/328.csv
329,2017-10-31T02:40:00.423Z,12,310,431768.66,4810133.0,43.439109500836196,-3.8444498234446125,http://datos.santander.es/api/datos/lineas_bus_paradas/329.csv
330,2017-10-31T02:40:00.423Z,12,311,431943.8,4810144.0,43.43922448624536,-3.8422872200401237,http://datos.santander.es/api/datos/lineas_bus_paradas/330.csv
331,2017-10-31T02:40:00.423Z,12,448,433142.0,4811850.5,43.454696860203555,-3.827691867642479,http://datos.santander.es/api/datos/lineas_bus_paradas/331.csv
332,2017-10-31T02:40:00.423Z,12,449,433159.66,4811840.0,43.45460390263615,-3.827472321152862,http://datos.santander.es/api/datos/lineas_bus_paradas/332.csv
333,2017-10-31T02:40:00.423Z,12,451,430952.7,4810526.0,43.44257299216103,-3.854581316706952,http://datos.santander.es/api/datos/lineas_bus_paradas/333.csv
334,2017-10-31T02:40:00.423Z,12,492,430882.9,4810226.5,43.43987003501504,-3.855405826381775,http://datos.santander.es/api/datos/lineas_bus_paradas/334.csv
335,2017-10-31T02:40:00.423Z,12,493,431031.6,4810089.0,43.43864578798534,-3.853551126928125,http://datos.santander.es/api/datos/lineas_bus_paradas/335.csv
336,2017-10-31T02:40:00.423Z,12,494,431214.97,4810372.5,43.44121512667622,-3.851321247129916,http://datos.santander.es/api/datos/lineas_bus_paradas/336.csv
337,2017-10-31T02:40:00.423Z,12,495,431198.56,4810377.5,43.44125863504023,-3.8515246415473308,http://datos.santander.es/api/datos/lineas_bus_paradas/337.csv
338,2017-10-31T02:40:00.423Z,12,496,431056.72,4810106.5,43.43880566190481,-3.8532429675271977,http://datos.santander.es/api/datos/lineas_bus_paradas/338.csv
339,2017-10-31T02:40:00.423Z,12,497,430885.56,4810203.0,43.43965870113811,-3.8553699814417244,http://datos.santander.es/api/datos/lineas_bus_paradas/339.csv
340,2017-10-31T02:40:00.423Z,12,498,431053.56,4810521.0,43.442537275302314,-3.8533344215482375,http://datos.santander.es/api/datos/lineas_bus_paradas/340.csv
269,2017-10-31T02:40:00.423Z,11,9,432950.0,4812158.0,43.4574482238437,-3.8301026205607136,http://datos.santander.es/api/datos/lineas_bus_paradas/269.csv
270,2017-10-31T02:40:00.423Z,11,12,434379.78,4812618.5,43.46172113413065,-3.812486717224567,http://datos.santander.es/api/datos/lineas_bus_paradas/270.csv
271,2017-10-31T02:40:00.423Z,11,13,434577.3,4812588.5,43.461468338233104,-3.8100416879753016,http://datos.santander.es/api/datos/lineas_bus_paradas/271.csv
272,2017-10-31T02:40:00.423Z,11,45,432923.0,4812177.0,43.457616867570515,-3.8304386655068132,http://datos.santander.es/api/datos/lineas_bus_paradas/272.csv
273,2017-10-31T02:40:00.423Z,11,268,433345.72,4812227.0,43.45810483367566,-3.8252201697401653,http://datos.santander.es/api/datos/lineas_bus_paradas/273.csv
274,2017-10-31T02:40:00.423Z,11,269,433624.0,4812252.5,43.45835917195065,-3.821783840437494,http://datos.santander.es/api/datos/lineas_bus_paradas/274.csv
275,2017-10-31T02:40:00.423Z,11,270,433940.7,4812299.5,43.458810375946896,-3.8178752266569322,http://datos.santander.es/api/datos/lineas_bus_paradas/275.csv
276,2017-10-31T02:40:00.423Z,11,271,434156.84,4812394.0,43.45968026314312,-3.8152152041727616,http://datos.santander.es/api/datos/lineas_bus_paradas/276.csv
277,2017-10-31T02:40:00.423Z,11,272,434400.38,4812512.5,43.460768575946474,-3.8122193268303817,http://datos.santander.es/api/datos/lineas_bus_paradas/277.csv
