coditram;Nom_Trajecte;COD_liniaATM;COD_paradaATM;COD_trajecte;sentit;ordre;buidat;principal;SCHED;TIME_A;TIME_D;SCHED;TIME_A;TIME_D;NOM;COORX;COORY
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20196;30;2;6;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20146;30;2;7;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20147;30;2;8;0;0;;;;;;;CAVALLERS 2;302132;4609508
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20148;30;2;9;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20059;30;2;10;0;0;;;;;;;CAMPS ELISIS 2;302567;4609554
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20060;30;2;11;0;0;;;;;;;GARRIGUES / DRA.CASTELLS;302676;4609375
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20061;30;2;12;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA 2;302804;4609194
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20062;30;2;13;0;0;;;;;;;GARRIGUES / CANAL 2;303143;4608810
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20063;30;2;14;0;0;;;;;;;GARRIGUES / S÷CORIS 2;303314;4608694
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20064;30;2;15;0;0;;;;;;;AV. ARTESA 2;303460;4608432
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20360;30;2;16;0;0;;;;;;;MERCAT BORDETA / PL. SANT JORDI 2;303615;4608514
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20067;30;2;17;0;0;;;;;;;PLA D'URGELL 2;303795;4608281
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20069;30;2;18;0;0;;;;;;;CENTRE / IES MARIA RÈBIES;303798;4608573
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20078;30;2;19;0;0;;;;;;;PALAUET / BOQUê 2;303728;4608831
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20079;30;2;20;0;0;;;;;;;PALAUET / ASTURIES 2;304054;4609133
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20080;30;2;21;0;0;;;;;;;PALAUET / ALMERIA 2;304241;4609367
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20082;30;2;22;0;0;;;;;;;CEMENTIRI 2;304783;4609628
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20083;30;2;23;0;0;;;;;;;MECANOVA;304812;4609408
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20352;30;2;24;0;0;;;;;;;GARCIA LORCA - N240;305313;4609195
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20084;30;2;25;0;0;;;;;;;JOAN GAVARRA;305438;4609336
402930;7 COSTA MAGRANERS - AV.SANT PERE;4029;20085;30;2;26;0;0;;;;;;;LOCAL SOCIAL MAGRANERS;305270;4608981
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20146;0;1;1;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20147;0;1;2;0;0;;;;;;;CAVALLERS 2;302132;4609508
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20148;0;1;3;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20150;0;1;4;0;0;;;;;;;AUDI‘NCIA 2;302537;4610016
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20151;0;1;5;0;0;;;;;;;ESTACI‡ RENFE;302733;4610350
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20297;0;1;6;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20298;0;1;7;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20114;0;1;8;0;0;;;;;;;ENSENYANÄA / ALCALDE PORQUERES;301952;4610430
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20115;0;1;9;0;0;;;;;;;CLOT DE LES GRANOTES 2;301994;4610717
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20116;0;1;10;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA 2;301973;4611047
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20117;0;1;11;0;0;;;;;;;MERCAT BAL∑FIA 2;301950;4611316
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20118;0;1;12;0;0;;;;;;;CANT∑BRIA 2;301913;4611557
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20119;0;1;13;0;0;;;;;;;LAURE∑ FIGUEROLA 2;301866;4611869
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20127;0;1;14;0;0;;;;;;;LAURE∑ FIGUEROLA;301854;4611867
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20127;0;2;1;0;0;;;;;;;LAURE∑ FIGUEROLA;301854;4611867
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20128;0;2;2;0;0;;;;;;;CANT∑BRIA;301897;4611556
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20339;0;2;3;0;0;;;;;;;MERCAT BAL∑FIA;301951;4611277
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20276;0;2;4;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA ;301951;4611107
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20356;0;2;5;0;0;;;;;;;CLOT DE LES GRANOTES ;301985;4610711
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20355;0;2;6;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20194;0;2;7;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20195;0;2;8;0;0;;;;;;;HISENDA 2;301736;4609965
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20196;0;2;9;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
40300;8 BAL∑FIA-CLOT-CENTRE;4030;20146;0;2;10;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20146;10;1;1;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20147;10;1;2;0;0;;;;;;;CAVALLERS 2;302132;4609508
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20148;10;1;3;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20150;10;1;4;0;0;;;;;;;AUDI‘NCIA 2;302537;4610016
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20151;10;1;5;0;0;;;;;;;ESTACI‡ RENFE;302733;4610350
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20297;10;1;6;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20298;10;1;7;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20114;10;1;8;0;0;;;;;;;ENSENYANÄA / ALCALDE PORQUERES;301952;4610430
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20115;10;1;9;0;0;;;;;;;CLOT DE LES GRANOTES 2;301994;4610717
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20116;10;1;10;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA 2;301973;4611047
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20117;10;1;11;0;0;;;;;;;MERCAT BAL∑FIA 2;301950;4611316
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20118;10;1;12;0;0;;;;;;;CANT∑BRIA 2;301913;4611557
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20119;10;1;13;0;0;;;;;;;LAURE∑ FIGUEROLA 2;301866;4611869
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20120;10;1;14;0;;;;;;;;COMERCIAL URGELL 2;301764;4612485
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20121;10;1;15;0;;;;;;;;GUALDA / CN LLEIDA  ;301661;4612853
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20122;10;1;16;0;0;;;;;;;GUALDA / CAM÷ DE MONTCADA 2;301290;4612919
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20124;10;1;17;0;0;;;;;;;ESC. SANT JORDI / IES;301157;4613091
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20124;10;2;1;0;0;;;;;;;ESC. SANT JORDI / IES;301157;4613091
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20125;10;2;2;0;0;;;;;;;GUALDA / CAM÷ DE MONTCADA;301290;4612910
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20126;10;2;3;0;0;;;;;;;COMERCIAL URGELL;301753;4612482
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20127;10;2;4;0;0;;;;;;;LAURE∑ FIGUEROLA;301854;4611867
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20128;10;2;5;0;0;;;;;;;CANT∑BRIA;301897;4611556
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20339;10;2;6;0;0;;;;;;;MERCAT BAL∑FIA;301951;4611277
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20276;10;2;7;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA ;301951;4611107
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20356;10;2;8;0;0;;;;;;;CLOT DE LES GRANOTES ;301985;4610711
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20355;10;2;9;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20194;10;2;10;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20195;10;2;11;0;0;;;;;;;HISENDA 2;301736;4609965
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20196;10;2;12;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
403010;8 BAL∑FIA-CLOT-CENTRE;4030;20146;10;2;13;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20146;20;1;1;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20147;20;1;2;0;0;;;;;;;CAVALLERS 2;302132;4609508
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20148;20;1;3;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20150;20;1;4;0;0;;;;;;;AUDI‘NCIA 2;302537;4610016
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20151;20;1;5;0;0;;;;;;;ESTACI‡ RENFE;302733;4610350
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20297;20;1;6;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20298;20;1;7;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20114;20;1;8;0;0;;;;;;;ENSENYANÄA / ALCALDE PORQUERES;301952;4610430
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20115;20;1;9;0;0;;;;;;;CLOT DE LES GRANOTES 2;301994;4610717
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20116;20;1;10;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA 2;301973;4611047
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20117;20;1;11;0;0;;;;;;;MERCAT BAL∑FIA 2;301950;4611316
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20118;20;1;12;0;0;;;;;;;CANT∑BRIA 2;301913;4611557
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20119;20;1;13;0;0;;;;;;;LAURE∑ FIGUEROLA 2;301866;4611869
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20120;20;1;14;0;0;;;;;;;COMERCIAL URGELL 2;301764;4612485
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20121;20;1;15;0;0;;;;;;;GUALDA / CN LLEIDA  ;301661;4612853
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20122;20;1;16;0;0;;;;;;;GUALDA / CAM÷ DE MONTCADA 2;301290;4612919
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20241;20;1;17;0;0;;;;;;;GERMANETES DELS POBRES;301012;4613697
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20241;20;2;1;0;0;;;;;;;GERMANETES DELS POBRES;301012;4613697
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20124;20;2;2;0;0;;;;;;;ESC. SANT JORDI / IES;301157;4613091
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20125;20;2;3;0;0;;;;;;;GUALDA / CAM÷ DE MONTCADA;301290;4612910
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20126;20;2;4;0;0;;;;;;;COMERCIAL URGELL;301753;4612482
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20127;20;2;5;0;0;;;;;;;LAURE∑ FIGUEROLA;301854;4611867
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20128;20;2;6;0;0;;;;;;;CANT∑BRIA;301897;4611556
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20339;20;2;7;0;0;;;;;;;MERCAT BAL∑FIA;301951;4611277
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20276;20;2;8;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA ;301951;4611107
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20356;20;2;9;0;0;;;;;;;CLOT DE LES GRANOTES ;301985;4610711
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20355;20;2;10;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20194;20;2;11;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20195;20;2;12;0;0;;;;;;;HISENDA 2;301736;4609965
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20196;20;2;13;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
403020;8 BAL∑FIA-CLOT-CENTRE;4030;20146;20;2;14;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20146;30;1;1;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20147;30;1;2;0;0;;;;;;;CAVALLERS 2;302132;4609508
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20148;30;1;3;0;0;;;;;;;PONT VELL / BLONDEL;302291;4609682
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20150;30;1;4;0;0;;;;;;;AUDI‘NCIA 2;302537;4610016
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20151;30;1;5;0;0;;;;;;;ESTACI‡ RENFE;302733;4610350
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20297;30;1;6;0;0;;;;;;;PRAT DE LA RIBA / P. VIANA;302324;4610583
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20298;30;1;7;0;0;;;;;;;AMBULATORI / PALLARS;302130;4610481
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20114;30;1;8;0;0;;;;;;;ENSENYANÄA / ALCALDE PORQUERES;301952;4610430
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20115;30;1;9;0;0;;;;;;;CLOT DE LES GRANOTES 2;301994;4610717
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20116;30;1;10;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA 2;301973;4611047
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20117;30;1;11;0;0;;;;;;;MERCAT BAL∑FIA 2;301950;4611316
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20118;30;1;12;0;0;;;;;;;CANT∑BRIA 2;301913;4611557
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20119;30;1;13;0;0;;;;;;;LAURE∑ FIGUEROLA 2;301866;4611869
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20120;30;1;14;0;0;;;;;;;COMERCIAL URGELL 2;301764;4612485
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20121;30;1;15;0;0;;;;;;;GUALDA / CN LLEIDA  ;301661;4612853
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20122;30;1;16;0;0;;;;;;;GUALDA / CAM÷ DE MONTCADA 2;301290;4612919
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20241;30;1;17;0;0;;;;;;;GERMANETES DELS POBRES;301012;4613697
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20244;30;1;18;0;0;;;;;;;MERCAT TORREFARRERA;300789;4615162
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20244;30;2;1;0;0;;;;;;;MERCAT TORREFARRERA;300789;4615162
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20124;30;2;2;0;0;;;;;;;ESC. SANT JORDI / IES;301157;4613091
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20125;30;2;3;0;0;;;;;;;GUALDA / CAM÷ DE MONTCADA;301290;4612910
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20126;30;2;4;0;0;;;;;;;COMERCIAL URGELL;301753;4612482
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20127;30;2;5;0;0;;;;;;;LAURE∑ FIGUEROLA;301854;4611867
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20128;30;2;6;0;0;;;;;;;CANT∑BRIA;301897;4611556
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20339;30;2;7;0;0;;;;;;;MERCAT BAL∑FIA;301951;4611277
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20276;30;2;8;0;0;;;;;;;ALCALDE PORQUERES / PL. EUROPA ;301951;4611107
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20356;30;2;9;0;0;;;;;;;CLOT DE LES GRANOTES ;301985;4610711
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20355;30;2;10;0;0;;;;;;;ENSENYANÄA / HUMBERT TORRES;301909;4610359
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20194;30;2;11;0;0;;;;;;;RICARD VI•ES / BALMES;301673;4610153
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20195;30;2;12;0;0;;;;;;;HISENDA 2;301736;4609965
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20196;30;2;13;0;0;;;;;;;UNIVERSITAT 2;301663;4609568
403030;8 BAL∑FIA-CLOT-CENTRE;4030;20146;30;2;14;0;0;;;;;;;EST. D'AUTOBUSOS / PONT UNIVERSITAT;301925;4609280
40310;9 POL÷GONS;4031;20077;0;1;1;0;0;;;;;;;PONT VELL / AV. SEGRE;302390;4609799
40310;9 POL÷GONS;4031;20220;0;1;2;0;0;;;;;;;PASSAREL˙LA CAMPS ELISIS 2;302785;4609937
40310;9 POL÷GONS;4031;20221;0;1;3;0;0;;;;;;;PALAU DE CONGRESSOS;303219;4610342
40310;9 POL÷GONS;4031;20222;0;1;4;0;0;;;;;;;CIUTAT DEL TRANSPORT;303957;4609841
40310;9 POL÷GONS;4031;20223;0;1;5;0;0;;;;;;;AV. INDUSTRIA P.203;304356;4609979
40310;9 POL÷GONS;4031;20224;0;1;6;0;0;;;;;;;AV. INDUSTRIA P.208;304574;4610262
40310;9 POL÷GONS;4031;20225;0;1;7;0;0;;;;;;;SEGRE AV. IND. / PAU AGUSTIN;304697;4610423
40310;9 POL÷GONS;4031;20226;0;1;8;0;0;;;;;;;AV. INDUSTRIA / E. MIES;304922;4610716
40310;9 POL÷GONS;4031;20227;0;1;9;0;0;;;;;;;AV. INDUSTRIA P.503;305075;4610914
40310;9 POL÷GONS;4031;20228;0;1;10;0;0;;;;;;;GROS MERCAT;305233;4611273
40310;9 POL÷GONS;4031;20229;0;1;11;0;0;;;;;;;J. SEGURA I FARRE P.714;305435;4611181
40310;9 POL÷GONS;4031;20230;0;1;12;0;0;;;;;;;J. SEGURA I FARRE P.708;305409;4610799
40310;9 POL÷GONS;4031;20231;0;1;13;0;0;;;;;;;J. SEGURA I FARRE P.702;305470;4610415
40310;9 POL÷GONS;4031;20312;0;1;14;0;0;;;;;;;ALCARR∑S;305746;4609607
40310;9 POL÷GONS;4031;20313;0;1;15;0;0;;;;;;;ELS FRARES SUD;305988;4609314
40310;9 POL÷GONS;4031;20314;0;1;16;0;0;;;;;;;NEOPARC;305030;4609644
40310;9 POL÷GONS;4031;20315;0;1;17;0;0;;;;;;;CTRA. TARRAGONA;304751;4609510
40310;9 POL÷GONS;4031;20316;0;1;18;0;0;;;;;;;CEMENTIRI;304620;4609255
40310;9 POL÷GONS;4031;20089;0;1;19;0;0;;;;;;;PALAUET / ALMERIA;304233;4609372
40310;9 POL÷GONS;4031;20090;0;1;20;0;0;;;;;;;PALAUET / ASTURIES;304044;4609144
40310;9 POL÷GONS;4031;20091;0;1;21;0;0;;;;;;;PALAUET / BOQUê;303762;4608860
40310;9 POL÷GONS;4031;20071;0;1;22;0;0;;;;;;;PALAUET / GARRIGUES;303447;4608693
40310;9 POL÷GONS;4031;20072;0;1;23;0;0;;;;;;;GARRIGUES / S÷CORIS;303299;4608722
40310;9 POL÷GONS;4031;20074;0;1;24;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA;302811;4609209
40310;9 POL÷GONS;4031;20075;0;1;25;0;0;;;;;;;GARRIGUES / ALACANT;302677;4609402
40310;9 POL÷GONS;4031;20077;0;1;26;0;0;;;;;;;PONT VELL / AV. SEGRE;302390;4609799
403110;9 POL÷GONS;4031;20142;10;1;1;0;0;;;;;;;DRA. CASTELLS / GARRIGUES;302632;4609401
403110;9 POL÷GONS;4031;20143;10;1;2;0;0;;;;;;;CAP CAPPONT;302474;4609231
403110;9 POL÷GONS;4031;20144;10;1;3;0;0;;;;;;;DRA.CASTELLS / ESTUDI GENERAL;302267;4608993
403110;9 POL÷GONS;4031;20145;10;1;4;0;0;;;;;;;PONT UNIVERSITAT;302073;4609121
403110;9 POL÷GONS;4031;20318;10;1;5;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / AV. MADRID;301806;4609227
403110;9 POL÷GONS;4031;20319;10;1;6;0;0;;;;;;;AV. MADRID / COS-GAY‡N;301513;4609076
403110;9 POL÷GONS;4031;20018;10;1;7;0;0;;;;;;;PLAÄA PAGESOS;301210;4609490
403110;9 POL÷GONS;4031;20019;10;1;8;0;0;;;;;;;RONDA / PIUS XII;301153;4609747
403110;9 POL÷GONS;4031;20020;10;1;9;0;0;;;;;;;RONDA / SEGRI∑;301207;4610070
403110;9 POL÷GONS;4031;20021;10;1;10;0;0;;;;;;;MERCAT FLEMING;301360;4610320
403110;9 POL÷GONS;4031;20022;10;1;11;0;0;;;;;;;RONDA / ENRIC GRANADOS;301576;4610524
403110;9 POL÷GONS;4031;20024;10;1;12;0;0;;;;;;;RONDA / PLAÄA EUROPA;301932;4610868
403110;9 POL÷GONS;4031;20292;10;1;13;0;0;;;;;;;SEGON PASSEIG DE RONDA;302235;4610839
403110;9 POL÷GONS;4031;20112;10;1;14;0;0;;;;;;;CAP BAL∑FIA - PARDINYES;302606;4610970
403110;9 POL÷GONS;4031;20240;10;1;15;0;0;;;;;;;BAR‡ DE MAIALS / CAM÷ DE CORBINS;303006;4610544
403110;9 POL÷GONS;4031;20040;10;1;16;0;0;;;;;;;BAR‡ DE MAIALS / TORTOSA;303207;4610378
403110;9 POL÷GONS;4031;20222;10;1;17;0;0;;;;;;;CIUTAT DEL TRANSPORT;303957;4609841
403110;9 POL÷GONS;4031;20223;10;1;18;0;0;;;;;;;AV. INDUSTRIA P.203;304356;4609979
403110;9 POL÷GONS;4031;20224;10;1;19;0;0;;;;;;;AV. INDUSTRIA P.208;304574;4610262
403110;9 POL÷GONS;4031;20225;10;1;20;0;0;;;;;;;SEGRE AV. IND. / PAU AGUSTIN;304697;4610423
403110;9 POL÷GONS;4031;20226;10;1;21;0;0;;;;;;;AV. INDUSTRIA / E. MIES;304922;4610716
403110;9 POL÷GONS;4031;20227;10;1;22;0;0;;;;;;;AV. INDUSTRIA P.503;305075;4610914
403110;9 POL÷GONS;4031;20228;10;1;23;0;0;;;;;;;GROS MERCAT;305233;4611273
403110;9 POL÷GONS;4031;20229;10;1;24;0;0;;;;;;;J. SEGURA I FARRE P.714;305435;4611181
403110;9 POL÷GONS;4031;20230;10;1;25;0;0;;;;;;;J. SEGURA I FARRE P.708;305409;4610799
403110;9 POL÷GONS;4031;20231;10;1;26;0;0;;;;;;;J. SEGURA I FARRE P.702;305470;4610415
403110;9 POL÷GONS;4031;20312;10;1;27;0;0;;;;;;;ALCARR∑S;305746;4609607
403110;9 POL÷GONS;4031;20313;10;1;28;0;0;;;;;;;ELS FRARES SUD;305988;4609314
403110;9 POL÷GONS;4031;20314;10;1;29;0;0;;;;;;;NEOPARC;305030;4609644
403110;9 POL÷GONS;4031;20315;10;1;30;0;0;;;;;;;CTRA. TARRAGONA;304751;4609510
403110;9 POL÷GONS;4031;20316;10;1;31;0;0;;;;;;;CEMENTIRI;304620;4609255
403110;9 POL÷GONS;4031;20089;10;1;32;0;0;;;;;;;PALAUET / ALMERIA;304233;4609372
403110;9 POL÷GONS;4031;20090;10;1;33;0;0;;;;;;;PALAUET / ASTURIES;304044;4609144
403110;9 POL÷GONS;4031;20091;10;1;34;0;0;;;;;;;PALAUET / BOQUê;303762;4608860
403110;9 POL÷GONS;4031;20071;10;1;35;0;0;;;;;;;PALAUET / GARRIGUES;303447;4608693
403110;9 POL÷GONS;4031;20072;10;1;36;0;0;;;;;;;GARRIGUES / S÷CORIS;303299;4608722
403110;9 POL÷GONS;4031;20074;10;1;37;0;0;;;;;;;GARRIGUES / BLOCS LA CAIXA;302811;4609209
403110;9 POL÷GONS;4031;20075;10;1;38;0;0;;;;;;;GARRIGUES / ALACANT;302677;4609402
403110;9 POL÷GONS;4031;20142;10;1;39;0;0;;;;;;;DRA. CASTELLS / GARRIGUES;302632;4609401
403120;9 POL÷GONS;4031;20142;20;1;1;0;0;;;;;;;DRA. CASTELLS / GARRIGUES;302632;4609401
403120;9 POL÷GONS;4031;20143;20;1;2;0;0;;;;;;;CAP CAPPONT;302474;4609231
403120;9 POL÷GONS;4031;20144;20;1;3;0;0;;;;;;;DRA.CASTELLS / ESTUDI GENERAL;302267;4608993
403120;9 POL÷GONS;4031;20145;20;1;4;0;0;;;;;;;PONT UNIVERSITAT;302073;4609121
403120;9 POL÷GONS;4031;20318;20;1;5;0;0;;;;;;;ESTACI‡ D'AUTOBUSOS / AV. MADRID;301806;4609227
403120;9 POL÷GONS;4031;20319;20;1;6;0;0;;;;;;;AV. MADRID / COS-GAY‡N;301513;4609076
