nom_cientific;nom;mida_tronc;mida_escocell;x;y
Quercus rubra;Roure americà;20-50;Sense escocell;484457,5;4645597
Quercus rubra;Roure americà;50-80;Sense escocell;484454,9;4645594
Quercus rubra;Roure americà;80-120;Sense escocell;484448,3;4645587,9
Quercus rubra;Roure americà;50-80;Sense escocell;484443,3;4645584,2
Quercus rubra;Roure americà;20-50;Sense escocell;484439,6;4645579,6
Quercus rubra;Roure americà;50-80;Sense escocell;484435,8;4645577,2
Quercus rubra;Roure americà;50-80;Sense escocell;484433,4;4645573,5
Quercus rubra;Roure americà;50-80;Sense escocell;484422,7;4645565,1
Quercus rubra;Roure americà;50-80;Sense escocell;484419,6;4645560,9
Quercus rubra;Roure americà;20-50;Sense escocell;484415;4645557,3
Quercus rubra;Roure americà;50-80;Sense escocell;484412,7;4645554,2
Quercus rubra;Roure americà;50-80;Sense escocell;484409,1;4645552,1
Quercus rubra;Roure americà;50-80;Sense escocell;484403,1;4645546,5
Quercus rubra;Roure americà;50-80;Sense escocell;484400,8;4645542,9
Quercus rubra;Roure americà;50-80;Sense escocell;484398;4645541,6
Quercus rubra;Roure americà;50-80;Sense escocell;484395,2;4645537,7
Quercus rubra;Roure americà;80-120;Sense escocell;484392,1;4645535,8
Quercus rubra;Roure americà;50-80;Sense escocell;484386;4645529,1
Quercus rubra;Roure americà;50-80;Sense escocell;484381,8;4645526,2
Quercus rubra;Roure americà;50-80;Sense escocell;484375,7;4645520,9
Quercus rubra;Roure americà;50-80;Sense escocell;484372,9;4645517,2
Quercus rubra;Roure americà;50-80;Sense escocell;484366,6;4645511,1
Celtis australis;Lledoner;20-50;Sense escocell;484370,1;4645539,1
Celtis australis;Lledoner;20-50;Sense escocell;484377,2;4645546,1
Celtis australis;Lledoner;20-50;Sense escocell;484372,3;4645547,4
Celtis australis;Lledoner;20-50;Sense escocell;484368,1;4645548,9
Celtis australis;Lledoner;20-50;Sense escocell;484363,5;4645550
Celtis australis;Lledoner;20-50;Sense escocell;484358,7;4645551,8
Celtis australis;Lledoner;20-50;Sense escocell;484369,3;4645552,6
Trachycarpus fortunei;Palmera excelsa;20-50;Sense escocell;484357,2;4645541,9
Pinus pinea;Pi pinyer;50-80;Sense escocell;484489,5;4645632,6
Pinus pinea;Pi pinyer;50-80;Sense escocell;484489,1;4645636,2
Pinus pinea;Pi pinyer;50-80;Sense escocell;484493;4645630,4
Pinus pinea;Pi pinyer;50-80;Sense escocell;484492,6;4645634,2
Pinus pinea;Pi pinyer;50-80;Sense escocell;484491,7;4645636,8
Pinus pinea;Pi pinyer;50-80;Sense escocell;484493,7;4645641,4
Pinus pinea;Pi pinyer;50-80;Sense escocell;484496,2;4645634,6
Pinus pinea;Pi pinyer;50-80;Sense escocell;484495,2;4645637,1
Pinus pinea;Pi pinyer;50-80;Sense escocell;484497,3;4645640,5
Pinus pinea;Pi pinyer;50-80;Sense escocell;484499,3;4645633,9
Magnolia grandiflora;Magnolia;20-50;90;484515,5;4645634,4
Magnolia grandiflora;Magnolia;50-80;90;484519,7;4645638,7
Magnolia grandiflora;Magnolia;20-50;90;484523;4645641,6
Magnolia grandiflora;Magnolia;20-50;90;484526,4;4645644,9
Magnolia grandiflora;Magnolia;50-80;90;484532,3;4645650,1
Magnolia grandiflora;Magnolia;20-50;90;484534,8;4645652,4
Magnolia grandiflora;Magnolia;20-50;90;484538,7;4645656,9
Magnolia grandiflora;Magnolia;20-50;90;484542,3;4645659,9
Magnolia grandiflora;Magnolia;20-50;90;484547,2;4645664,6
Magnolia grandiflora;Magnolia;50-80;90;484550,9;4645667,9
Magnolia grandiflora;Magnolia;20-50;90;484557,9;4645675
Magnolia grandiflora;Magnolia;20-50;90;484561,7;4645678,5
Magnolia grandiflora;Magnolia;20-50;90;484565,8;4645682,1
Magnolia grandiflora;Magnolia;20-50;90;484569,4;4645685,7
Magnolia grandiflora;Magnolia;50-80;90;484572,4;4645688,4
Magnolia grandiflora;Magnolia;50-80;90;484583,2;4645698,4
Magnolia grandiflora;Magnolia;50-80;90;484586,5;4645701,8
Magnolia grandiflora;Magnolia;50-80;90;484590,5;4645705,7
Magnolia grandiflora;Magnolia;50-80;90;484595,4;4645710,4
Magnolia grandiflora;Magnolia;50-80;90;484599,8;4645713,9
Magnolia grandiflora;Magnolia;50-80;90;484604,7;4645718,2
Magnolia grandiflora;Magnolia;50-80;90;484608,6;4645722,1
Magnolia grandiflora;Magnolia;20-50;90;484611,4;4645725,1
Magnolia grandiflora;Magnolia;50-80;90;484616,2;4645729,1
Magnolia grandiflora;Magnolia;50-80;90;484620;4645733
Quercus rubra;Roure americà;50-80;Sense escocell;484604,1;4645734,8
Quercus rubra;Roure americà;50-80;Sense escocell;484601,2;4645731,4
Quercus rubra;Roure americà;20-50;Sense escocell;484597,8;4645728,8
Quercus rubra;Roure americà;50-80;Sense escocell;484595,2;4645725,8
Quercus rubra;Roure americà;20-50;Sense escocell;484591,5;4645723,2
Quercus rubra;Roure americà;50-80;Sense escocell;484589;4645720
Quercus rubra;Roure americà;50-80;Sense escocell;484585,7;4645717,4
Quercus rubra;Roure americà;20-50;Sense escocell;484582,9;4645714,2
Quercus rubra;Roure americà;80-120;Sense escocell;484579,1;4645711,3
Quercus rubra;Roure americà;20-50;Sense escocell;484575,5;4645707,4
Quercus rubra;Roure americà;50-80;Sense escocell;484571,8;4645704,6
Quercus rubra;Roure americà;50-80;Sense escocell;484569,3;4645701,8
Quercus rubra;Roure americà;50-80;Sense escocell;484565,9;4645698,8
Quercus rubra;Roure americà;50-80;Sense escocell;484563,3;4645695,9
Quercus rubra;Roure americà;20-50;Sense escocell;484560,1;4645693,4
Quercus rubra;Roure americà;20-50;Sense escocell;484557,5;4645690,4
Quercus rubra;Roure americà;20-50;Sense escocell;484554,1;4645687,9
Quercus rubra;Roure americà;50-80;Sense escocell;484543,9;4645677,9
Quercus rubra;Roure americà;50-80;Sense escocell;484540,6;4645675
Quercus rubra;Roure americà;20-50;Sense escocell;484538;4645672,4
Quercus rubra;Roure americà;20-50;Sense escocell;484534,5;4645669,5
Quercus rubra;Roure americà;20-50;Sense escocell;484532,3;4645666,3
Quercus rubra;Roure americà;50-80;Sense escocell;484528;4645663,9
Quercus rubra;Roure americà;20-50;Sense escocell;484525,7;4645660,3
Quercus rubra;Roure americà;20-50;Sense escocell;484521,9;4645657,5
Quercus rubra;Roure americà;20-50;Sense escocell;484517,9;4645653,5
Quercus rubra;Roure americà;50-80;Sense escocell;484514,8;4645650,9
Celtis sinensis;Lledoner xinés;80-120;90;484503,8;4645774,9
Celtis australis;Lledoner;80-120;90;484496;4645777
Celtis sinensis;Lledoner xinés;50-80;90;484489,6;4645778,3
Celtis sinensis;Lledoner xinés;50-80;90;484484,9;4645779,7
Celtis sinensis;Lledoner xinés;50-80;90;484480,3;4645781
Celtis australis;Lledoner;80-120;90;484472,5;4645783,3
Celtis australis;Lledoner;80-120;90;484468,3;4645784,6
Celtis sinensis;Lledoner xinés;20-50;90;484462,9;4645786,4
Celtis sinensis;Lledoner xinés;50-80;90;484458,3;4645787,8
Celtis sinensis;Lledoner xinés;50-80;90;484452,4;4645790
Celtis sinensis;Lledoner xinés;50-80;90;484444;4645792,4
Celtis sinensis;Lledoner xinés;50-80;90;484438;4645794
Celtis australis;Lledoner;20-50;90;484551,7;4645900,1
Celtis australis;Lledoner;20-50;90;484552,9;4645904,2
Celtis australis;Lledoner;20-50;90;484554,4;4645909,3
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484571,5;4645969,2
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484572,6;4645974,2
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484573,8;4645978,6
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484576,1;4645984
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484584,4;4646090,1
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484591,1;4646087,4
Liquidambar styraciflua;Liqidambar;20-50;Sense escocell;484586,6;4646097,9
Liquidambar styraciflua;Liqidambar;20-50;Sense escocell;484594;4646095,3
Liquidambar styraciflua;Liqidambar;20-50;Sense escocell;484597,7;4646106,5
"Fraxinus angustifolia ""Raywood""";"Freixe de fulla petita ""Raywood""";20-50;Sense escocell;484603,9;4646098,5
Fraxinus excelsior;Freixa de fulla gran;20-50;Sense escocell;484608,5;4646110,1
Salix babylonica;Desmai;20-50;Sense escocell;484601;4646088,9
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484594,5;4646121,4
Prunus pissardi;Prunera japonesa;50-80;Sense escocell;484600,1;4646119,8
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484610,8;4646116,8
Sophora japonica;Acacia del Japó;50-80;Sense escocell;484600,6;4646128,2
Fraxinus excelsior;Freixa de fulla gran;20-50;Sense escocell;484597,8;4646085,5
Robinia pseudoacacia;Falsa acàcia;20-50;Sense escocell;484603;4646119,2
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484610;4646125,7
Fraxinus excelsior;Freixa de fulla gran;20-50;Sense escocell;484612,6;4646124,4
Fraxinus excelsior;Freixa de fulla gran;20-50;Sense escocell;484597;4646129,6
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484606,5;4646082,1
"Fraxinus angustifolia ""Raywood""";"Freixe de fulla petita ""Raywood""";20-50;90;484607,5;4646086,7
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484608,6;4646091,1
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484609,7;4646095
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484611,1;4646099,2
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484612,3;4646103
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484613,5;4646107,1
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484614,8;4646111,4
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484616,6;4646116,4
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484616,6;4646127,7
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484611,9;4646129,3
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484606,5;4646130,6
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484600,2;4646132,7
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484587,9;4646136,6
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484582,4;4646138,1
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484576,8;4646139,5
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484570,9;4646141,6
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484564,7;4646143,2
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484558,8;4646144,8
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484553,6;4646146,3
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484548,8;4646147,4
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484543,8;4646149,2
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484538,2;4646150,8
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484614,1;4646170
Sophora japonica;Acacia del Japó;20-50;Sense escocell;484623,1;4646164,1
Prunus pissardi;Prunera japonesa;20-50;Sense escocell;484620,7;4646159,9
Sophora japonica;Acacia del Japó;20-50;Sense escocell;484608,6;4646164,9
Sophora japonica;Acacia del Japó;20-50;Sense escocell;484618,4;4646150,7
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484618,9;4646144,7
Sophora japonica;Acacia del Japó;20-50;Sense escocell;484613,1;4646139,1
Fraxinus excelsior;Freixa de fulla gran;20-50;Sense escocell;484601,3;4646141,5
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484623,2;4646136,6
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484624,9;4646142
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484626,5;4646147,8
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484627,8;4646153
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484629,6;4646158,3
Fraxinus excelsior;Freixa de fulla gran;20-50;90;484631;4646163,1
Liquidambar styraciflua;Liqidambar;20-50;90;484625,2;4646091,8
Liquidambar styraciflua;Liqidambar;20-50;90;484631;4646089,3
Liquidambar styraciflua;Liqidambar;20-50;90;484633,3;4646095
Liquidambar styraciflua;Liqidambar;20-50;90;484626,8;4646097,2
Liquidambar styraciflua;Liqidambar;20-50;90;484628,3;4646103
Liquidambar styraciflua;Liqidambar;20-50;90;484634,6;4646101
Liquidambar styraciflua;Liqidambar;20-50;90;484634,2;4646124,3
Liquidambar styraciflua;Liqidambar;20-50;90;484641,6;4646121,4
Liquidambar styraciflua;Liqidambar;20-50;90;484648,5;4646119,2
Liquidambar styraciflua;Liqidambar;20-50;90;484654,7;4646117,3
Liquidambar styraciflua;Liqidambar;20-50;90;484661,3;4646114,8
Liquidambar styraciflua;Liqidambar;20-50;90;484666,9;4646112,6
Liquidambar styraciflua;Liqidambar;20-50;90;484671,6;4646110,8
Liquidambar styraciflua;Liqidambar;20-50;90;484676,5;4646109,6
Liquidambar styraciflua;Liqidambar;20-50;90;484683,2;4646107,7
Liquidambar styraciflua;Liqidambar;20-50;90;484687,6;4646106,3
Liquidambar styraciflua;Liqidambar;20-50;90;484693,1;4646104,5
Liquidambar styraciflua;Liqidambar;20-50;90;484697,7;4646103,1
Liquidambar styraciflua;Liqidambar;20-50;90;484702,9;4646101,2
Liquidambar styraciflua;Liqidambar;20-50;90;484708,1;4646099,6
Liquidambar styraciflua;Liqidambar;20-50;90;484712,5;4646098,3
Liquidambar styraciflua;Liqidambar;20-50;90;484717,5;4646096,5
Liquidambar styraciflua;Liqidambar;20-50;90;484722,8;4646094,9
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484710,7;4646085,1
Liquidambar styraciflua;Liqidambar;20-50;Sense escocell;484714,6;4646074,9
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484711,8;4646064,9
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484693,9;4646064,4
Tilia platyphyllos;Tell de fulla gran;20-50;90;484677,1;4646069,8
Tilia platyphyllos;Tell de fulla gran;80-120;90;484666,1;4646073,1
Tilia platyphyllos;Tell de fulla gran;20-50;90;484661,9;4646074,4
Tilia platyphyllos;Tell de fulla gran;50-80;90;484656;4646076,1
Tilia platyphyllos;Tell de fulla gran;50-80;90;484651,2;4646077,4
Tilia platyphyllos;Tell de fulla gran;50-80;90;484646,4;4646079
Tilia platyphyllos;Tell de fulla gran;50-80;90;484641,6;4646080,5
Tilia platyphyllos;Tell de fulla gran;50-80;90;484637,1;4646081,3
Tilia platyphyllos;Tell de fulla gran;50-80;90;484632,1;4646082,5
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484638,7;4646087,4
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484636,7;4646091,7
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484646,5;4646106,8
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484641,8;4646105,6
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484640,5;4646096,5
Albitzia julibrissim;Acacia de constantinoble;20-50;Sense escocell;484639,7;4646102,7
Albitzia julibrissim;Acacia de constantinoble;20-50;Sense escocell;484649,5;4646105,4
Albitzia julibrissim;Acacia de constantinoble;20-50;Sense escocell;484646,3;4646100
Albitzia julibrissim;Acacia de constantinoble;20-50;Sense escocell;484642,8;4646088,6
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484633,1;4646076,8
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484640,1;4646074,7
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484647,7;4646072,3
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484652,8;4646070,4
Tilia platyphyllos;Tell de fulla gran;20-50;Sense escocell;484658,4;4646068,7
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484662,9;4646067,4
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484667,5;4646065,9
Tilia platyphyllos;Tell de fulla gran;50-80;Sense escocell;484672,9;4646064
Tilia platyphyllos;Tell de fulla gran;20-50;90;484678,9;4646062,5
Tilia platyphyllos;Tell de fulla gran;50-80;90;484682,5;4646061,3
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484638,9;4646070,7
Liquidambar styraciflua;Liqidambar;20-50;Sense escocell;484646,5;4646068,5
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484651,9;4646067,1
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484657,2;4646065,4
Liquidambar styraciflua;Liqidambar;20-50;Sense escocell;484661,7;4646064,2
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484666,2;4646062,4
Liquidambar styraciflua;Liqidambar;50-80;Sense escocell;484671,8;4646060,6
Liquidambar styraciflua;Liqidambar;50-80;90;484678,1;4646058,4
Liquidambar styraciflua;Liqidambar;50-80;90;484682,3;4646057,4
Liquidambar styraciflua;Liqidambar;50-80;90;484686,6;4646055,9
Phoenix dactylifera;Palmera de dàtils;80-120;Sense escocell;484696,5;4646054,6
Phoenix dactylifera;Palmera de dàtils;80-120;Sense escocell;484704,9;4646051,9
Phoenix dactylifera;Palmera de dàtils;80-120;Sense escocell;484701,6;4646055,4
Phoenix dactylifera;Palmera de dàtils;80-120;Sense escocell;484709,5;4646053,2
Liquidambar styraciflua;Liqidambar;20-50;90;484679,4;4646075,8
Liquidambar styraciflua;Liqidambar;20-50;90;484681;4646080,5
Liquidambar styraciflua;Liqidambar;20-50;90;484682,4;4646085
Liquidambar styraciflua;Liqidambar;20-50;90;484684,7;4646091,4
Liquidambar styraciflua;Liqidambar;20-50;90;484680,8;4646092,7
Liquidambar styraciflua;Liqidambar;20-50;90;484678,9;4646087,1
Liquidambar styraciflua;Liqidambar;20-50;90;484676,6;4646082,4
Liquidambar styraciflua;Liqidambar;20-50;90;484675,6;4646077,8
Ailanthus altissima;Ailant;80-120;Sense escocell;484750,8;4646089,2
Ailanthus altissima;Ailant;80-120;Sense escocell;484743,4;4646091,6
Ailanthus altissima;Ailant;120;Sense escocell;484735,1;4646094,2
Ailanthus altissima;Ailant;120;Sense escocell;484733,3;4646088,4
Ailanthus altissima;Ailant;80-120;Sense escocell;484740,8;4646074,2
Ailanthus altissima;Ailant;80-120;Sense escocell;484736,1;4646067,7
Ailanthus altissima;Ailant;120;Sense escocell;484729,7;4646077,7
Ailanthus altissima;Ailant;80-120;Sense escocell;484728,1;4646071,2
Ailanthus altissima;Ailant;120;Sense escocell;484726,9;4646064,3
Tilia europaea;Til·ler;20-50;Sense escocell;484661,8;4645912,3
Tilia europaea;Til·ler;20-50;Sense escocell;484658,2;4645908,4
Tilia europaea;Til·ler;20-50;Sense escocell;484651;4645900,9
Tilia europaea;Til·ler;20-50;Sense escocell;484645,8;4645896,5
Tilia europaea;Til·ler;20-50;Sense escocell;484648,8;4645892,4
Tilia europaea;Til·ler;20-50;Sense escocell;484651,8;4645889,4
Tilia europaea;Til·ler;20-50;Sense escocell;484654,8;4645886,5
Tilia europaea;Til·ler;20-50;Sense escocell;484658,7;4645883,6
Tilia europaea;Til·ler;20-50;Sense escocell;484662,3;4645886,2
Tilia europaea;Til·ler;20-50;Sense escocell;484665;4645890,1
Tilia europaea;Til·ler;20-50;Sense escocell;484668,9;4645893,5
Tilia europaea;Til·ler;20-50;Sense escocell;484672,4;4645897,4
Melia azedarach;Melia;50-80;Sense escocell;484581,8;4646463,5
Melia azedarach;Melia;80-120;Sense escocell;484577,9;4646460,7
Melia azedarach;Melia;20-50;Sense escocell;484574,9;4646465,5
Melia azedarach;Melia;50-80;Sense escocell;484569,8;4646464,2
Melia azedarach;Melia;80-120;Sense escocell;484566,4;4646468
Melia azedarach;Melia;50-80;Sense escocell;484560,2;4646467,8
Melia azedarach;Melia;50-80;Sense escocell;484556,9;4646470,8
Melia azedarach;Melia;20-50;Sense escocell;484552,2;4646471,1
Melia azedarach;Melia;50-80;Sense escocell;484547,5;4646474
Melia azedarach;Melia;20-50;Sense escocell;484542,4;4646475
Melia azedarach;Melia;20-50;Sense escocell;484537,8;4646476,1
Melia azedarach;Melia;50-80;Sense escocell;484533,4;4646476,7
Melia azedarach;Melia;20-50;Sense escocell;484528,5;4646479,8
Melia azedarach;Melia;20-50;Sense escocell;484576,1;4646444,8
Melia azedarach;Melia;20-50;Sense escocell;484568,6;4646445,7
Melia azedarach;Melia;80-120;Sense escocell;484564,2;4646447,1
Melia azedarach;Melia;50-80;Sense escocell;484558,8;4646448,8
Melia azedarach;Melia;50-80;Sense escocell;484554,2;4646450,1
Melia azedarach;Melia;50-80;Sense escocell;484549,7;4646451,7
Melia azedarach;Melia;80-120;Sense escocell;484544,5;4646453,3
Melia azedarach;Melia;50-80;Sense escocell;484540,1;4646455,1
Melia azedarach;Melia;80-120;Sense escocell;484535,2;4646456,8
Melia azedarach;Melia;80-120;Sense escocell;484530,8;4646458
Melia azedarach;Melia;50-80;Sense escocell;484524,5;4646458,1
Melia azedarach;Melia;80-120;Sense escocell;484522,4;4646452,8
Melia azedarach;Melia;120;Sense escocell;484521,4;4646448,7
Melia azedarach;Melia;120;Sense escocell;484519,7;4646442,5
