"Orgànica";"Programa";"Econòmica";"Descripció";"Crèdits inicials";"Modificacions de crèdit";"Crèdits extraordinaris";"Suplements de crèdit";"Ampliacions de crèdit";"Transferències positives";"Trasferències negatives";"Romanents incorporats";"Baixes per anul·lació";"Crèdits totals consignats";"Despeses autoritzades";"Saldo de crèdits disponibles";"% de realització del pressupost"
"603";"43110";"15100";"GRATIFICACIONS COMERÇ";"0,00";"6.200,00";"0,00";"0,00";"0,00";"6.200,00";"0,00";"0,00";"0,00";"6.200,00";"5.576,97";"623,03";"89,95"
"603";"43110";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL COMERÇ";"37.976,81";"-5.200,00";"0,00";"0,00";"0,00";"0,00";"5.200,00";"0,00";"0,00";"32.776,81";"32.768,37";"8,44";"99,97"
"603";"43110";"16000";"QUOTES SOCIALS COMERÇ";"87.872,30";"3.000,00";"0,00";"0,00";"0,00";"25.000,00";"22.000,00";"0,00";"0,00";"90.872,30";"90.768,85";"103,45";"99,89"
"603";"43110";"22612";"DESPESES MERCATS VIA PÚBLICA";"14.550,00";"2.164,86";"0,00";"0,00";"0,00";"364,94";"0,00";"1.799,92";"0,00";"16.714,86";"15.569,79";"1.145,07";"93,15"
"603";"43110";"22613";"PROMOCIÓ COMERCIAL";"112.760,00";"102.244,00";"0,00";"0,00";"0,00";"0,00";"0,00";"102.244,00";"0,00";"215.004,00";"106.190,60";"108.813,40";"49,39"
"603";"43110";"48000";"CONVENIS COMERÇ";"19.400,00";"5.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"5.000,00";"0,00";"24.400,00";"24.400,00";"0,00";"100,00"
"603";"43120";"22109";"ALTRES SUBMINISTRAMENTS MERCAT ABASTAMENTS";"30.000,00";"3.262,06";"0,00";"0,00";"0,00";"2.121,78";"3.763,31";"4.903,59";"0,00";"33.262,06";"32.796,40";"465,66";"98,60"
"603";"43120";"22100";"SUBM. ENERGIA ELÈCTRICA MERCAT ABASTAMENTS";"77.000,00";"3.744,87";"0,00";"0,00";"0,00";"0,00";"12.928,61";"16.673,48";"0,00";"80.744,87";"79.838,02";"906,85";"98,88"
"603";"43120";"22700";"NETEJA MERCAT ABASTAMENTS";"70.000,00";"12.851,07";"0,00";"0,00";"0,00";"9.742,38";"2.630,03";"5.738,72";"0,00";"82.851,07";"60.939,40";"21.911,67";"73,55"
"603";"43120";"22610";"PROMOCIÓ COMERCIAL MERCAT ABASTAMENTS";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"7.472,73";"7.472,73";"0,00";"0,00";"0,00";"0,00";"0,00"
"603";"43120";"48000";"PROMOCIÓ COMERCIAL MERCAT ABASTAMENTS";"44.300,00";"5.350,95";"0,00";"0,00";"0,00";"5.350,95";"0,00";"0,00";"0,00";"49.650,95";"49.650,95";"0,00";"100,00"
"603";"43130";"22199";"ALTRES SUBMINISTRAMENTS MERCAGIRONA";"50.000,00";"9.031,16";"0,00";"0,00";"0,00";"136,94";"0,00";"8.894,22";"0,00";"59.031,16";"58.802,58";"228,58";"99,61"
"603";"43130";"22100";"SUBM ENERGIA ELÈCTRICA MERCAGIRONA";"15.300,00";"57,75";"0,00";"0,00";"0,00";"0,00";"1.000,00";"1.057,75";"0,00";"15.357,75";"14.517,86";"839,89";"94,53"
"603";"43130";"22700";"NETEJA MERCAGIRONA";"76.500,00";"4.455,10";"0,00";"0,00";"0,00";"6.240,38";"8.041,84";"6.256,56";"0,00";"80.955,10";"74.614,59";"6.340,51";"92,17"
"603";"43130";"22610";"PROMOCIÓ COMERCIAL MERCAGIRONA";"0,00";"4.008,70";"0,00";"0,00";"0,00";"0,00";"0,00";"4.008,70";"0,00";"4.008,70";"0,00";"4.008,70";"0,00"
"603";"43130";"48000";"PROMOCIÓ COMERCIAL MERCAGIRONA";"29.400,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"29.400,00";"0,00";"29.400,00";"0,00"
"603";"43140";"22615";"DESPESES MERCAT CAN GIBERT";"26.190,00";"2.857,10";"0,00";"0,00";"0,00";"0,00";"364,94";"3.222,04";"0,00";"29.047,10";"26.911,78";"2.135,32";"92,65"
"700";"13200";"60900";"VIGILÀNCIA";"0,00";"49.436,14";"0,00";"0,00";"0,00";"0,00";"0,00";"1.136,14";"0,00";"49.436,14";"0,00";"49.436,14";"0,00"
"700";"13200";"62200";"INVERSIÓ POLICIA MUNICIPAL";"0,00";"59.603,34";"0,00";"0,00";"0,00";"1.571,79";"213,42";"27.662,34";"0,00";"59.603,34";"39.521,33";"20.082,01";"66,31"
"700";"13200";"22611";"PLA D'EMERGÈNCIES";"218.160,00";"18.112,76";"0,00";"0,00";"0,00";"0,00";"0,00";"18.112,76";"0,00";"236.272,76";"234.508,02";"1.764,74";"99,25"
"700";"13200";"22009";"MATERIAL OFICINA POLICIA MUNICIPAL";"6.285,60";"1.621,19";"0,00";"0,00";"0,00";"271,00";"488,00";"1.838,19";"0,00";"7.906,79";"5.389,97";"2.516,82";"68,17"
"700";"13200";"22610";"DESPESES POLICIA MUNICIPAL";"13.624,00";"28.198,13";"0,00";"0,00";"0,00";"2.038,93";"3.109,00";"14.316,20";"0,00";"41.822,13";"32.597,55";"9.224,58";"77,94"
"700";"13200";"60924";"PRESSUPOST PARTICIPAT 2014 - SEGURETAT CIUTADANA";"0,00";"64.519,22";"0,00";"0,00";"0,00";"0,00";"0,00";"64.519,22";"0,00";"64.519,22";"0,00";"64.519,22";"0,00"
"700";"13200";"21400";"MANTENIMENT VEHICLES POLICIA";"30.000,00";"16.552,92";"0,00";"0,00";"0,00";"0,00";"0,00";"5.952,92";"0,00";"46.552,92";"42.744,47";"3.808,45";"91,82"
"700";"13200";"22104";"VESTUARI POLICIA MUNICIPAL";"97.800,00";"109.266,26";"0,00";"0,00";"0,00";"0,00";"0,00";"109.266,26";"0,00";"207.066,26";"130.874,95";"76.191,31";"63,20"
"700";"13200";"21300";"MANTENIMENT XARXA COMUNICACIONS";"12.000,00";"14.147,50";"0,00";"0,00";"0,00";"213,42";"0,00";"1.934,08";"0,00";"26.147,50";"5.274,95";"20.872,55";"20,17"
"700";"13200";"12000";"RETR.BAS.P.FUNCIONARI A1 SEGURETAT";"14.824,09";"-6.000,00";"0,00";"0,00";"0,00";"0,00";"6.000,00";"0,00";"0,00";"8.824,09";"7.185,58";"1.638,51";"81,43"
"700";"13200";"12001";"RETR.BAS.P.FUNCIONARI A2 SEGURETAT";"26.071,17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"26.071,17";"25.748,38";"322,79";"98,76"
"700";"13200";"12003";"RETR.BAS.P.FUNCIONARI C1 SEGURETAT";"104.828,73";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"104.828,73";"103.763,56";"1.065,17";"98,98"
"700";"13200";"12004";"RETR.BAS.P.FUNCIONARI C2 SEGURETAT";"1.171.279,59";"-59.154,61";"0,00";"0,00";"0,00";"0,00";"59.154,61";"0,00";"0,00";"1.112.124,98";"1.070.576,22";"41.548,76";"96,26"
"700";"13200";"12006";"TRIENNIS P.FUNCIONARI SEGURETAT";"233.598,58";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"233.598,58";"219.620,08";"13.978,50";"94,02"
"700";"13200";"12009";"ALTRES RETR.BAS.P.FUNCIONARI SEGURETAT";"482.096,52";"-30.749,68";"0,00";"0,00";"0,00";"0,00";"30.749,68";"0,00";"0,00";"451.346,84";"451.346,84";"0,00";"100,00"
"700";"13200";"12100";"COMPL. DESTINACIÓ P.FUNCIONARI SEGURETAT";"621.762,42";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"621.762,42";"556.360,63";"65.401,79";"89,48"
"700";"13200";"12101";"COMP.ESPECÍFIC FUNCIONARIS SEGURETAT";"1.213.286,66";"210.120,57";"0,00";"0,00";"0,00";"210.120,57";"0,00";"0,00";"0,00";"1.423.407,23";"1.423.120,99";"286,24";"99,98"
"700";"13200";"12404";"RETR.BAS.P.FUNCIONARI C2 PRÀCTIQUES";"77.945,05";"-15.000,00";"0,00";"0,00";"0,00";"0,00";"15.000,00";"0,00";"0,00";"62.945,05";"58.905,70";"4.039,35";"93,58"
"700";"13200";"12406";"ALTRES RETR.BAS.P.FUNCIONARI PRÀCTIQUES-TRIENNIS";"758,29";"0,00";"0,00";"0,00";"0,00";"7.237,02";"7.237,02";"0,00";"0,00";"758,29";"0,00";"758,29";"0,00"
"700";"13200";"12409";"ALTRES RETR.BAS.P.FUNCIONARI PRÀCTIQUES-PAGA EXTRA";"0,00";"12.557,19";"0,00";"0,00";"0,00";"12.557,19";"0,00";"0,00";"0,00";"12.557,19";"12.552,27";"4,92";"99,96"
"700";"13200";"13000";"RETR.BAS.P.LABORAL SEGURETAT";"116.569,34";"1.855,22";"0,00";"0,00";"0,00";"1.855,22";"0,00";"0,00";"0,00";"118.424,56";"118.424,53";"0,03";"100,00"
"700";"13200";"13100";"RETR.P.LABORAL TEMPORAL SEGURETAT";"76.912,64";"9.905,52";"0,00";"0,00";"0,00";"9.905,52";"0,00";"0,00";"0,00";"86.818,16";"86.818,16";"0,00";"100,00"
"700";"13200";"15000";"PRODUCTIVITAT SEGURETAT";"138.350,25";"-3.216,72";"0,00";"0,00";"0,00";"1.283,28";"4.500,00";"0,00";"0,00";"135.133,53";"135.133,53";"0,00";"100,00"
"700";"13200";"15100";"GRATIFICACIONS PERSONAL SEGURETAT";"160.155,36";"25.000,00";"0,00";"0,00";"0,00";"25.000,00";"0,00";"0,00";"0,00";"185.155,36";"181.793,26";"3.362,10";"98,18"
"700";"13200";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL SEGURETAT";"1.066.200,22";"-235,41";"0,00";"0,00";"0,00";"0,00";"235,41";"0,00";"0,00";"1.065.964,81";"966.380,72";"99.584,09";"90,66"
"700";"13200";"16000";"QUOTES SOCIALS SEGURETAT";"1.521.672,47";"-197.176,00";"0,00";"0,00";"0,00";"5.108,69";"202.284,69";"0,00";"0,00";"1.324.496,47";"1.324.420,67";"75,80";"99,99"
"700";"13200";"21200";"MANTENIMENT EDIFICI BACIÀ";"5.000,00";"-38,93";"0,00";"0,00";"0,00";"0,00";"2.038,93";"0,00";"0,00";"4.961,07";"3.097,99";"1.863,08";"62,45"
"700";"13200";"21301";"MANTENIMENT EQUIPAMENT POLICIA MUNICIPAL";"110.000,00";"28.600,38";"0,00";"0,00";"0,00";"12.196,80";"0,00";"16.403,58";"0,00";"138.600,38";"115.018,19";"23.582,19";"82,99"
"700";"13200";"22100";"SUBM.ENERGIA ELÈCTRICA BACIÀ";"40.068,00";"17.059,61";"0,00";"0,00";"0,00";"0,00";"0,00";"17.059,61";"0,00";"57.127,61";"27.442,83";"29.684,78";"48,04"
"700";"13200";"22103";"COMBUSTIBLES I CARBURANTS POLICIA";"53.000,00";"19.679,50";"0,00";"0,00";"0,00";"0,00";"0,00";"19.679,50";"0,00";"72.679,50";"45.892,43";"26.787,07";"63,14"
"700";"13200";"22700";"NETEJA EDIFIC BACIÀ";"63.700,00";"18.954,45";"0,00";"0,00";"0,00";"0,00";"418,60";"19.373,05";"0,00";"82.654,45";"71.364,02";"11.290,43";"86,34"
"700";"13200";"62600";"SMART CITY POLICIA MUNICIPAL";"0,00";"12.803,20";"0,00";"0,00";"0,00";"0,00";"12.196,80";"25.000,00";"0,00";"12.803,20";"12.803,20";"0,00";"100,00"
"700";"13500";"22612";"PROTECCIÓ CIVIL";"2.000,00";"-1.571,79";"0,00";"0,00";"0,00";"0,00";"1.571,79";"0,00";"0,00";"428,21";"15,90";"412,31";"3,71"
"710";"13200";"60901";"PLA LOCAL DE SEGURETAT VIÀRIA 2013-2016";"0,00";"3.622,00";"0,00";"0,00";"0,00";"0,00";"0,00";"3.622,00";"0,00";"3.622,00";"3.622,00";"0,00";"100,00"
"710";"13300";"60901";"PLA MOBILITAT I SEGURETAT VIÀRIA";"205.000,00";"146.128,56";"0,00";"0,00";"0,00";"35.009,89";"2.972,84";"15.851,30";"0,00";"351.128,56";"104.996,00";"246.132,56";"29,90"
"710";"13300";"22712";"SERVEI GRUA";"80.000,00";"-2.099,91";"0,00";"0,00";"0,00";"0,00";"13.467,85";"11.367,94";"0,00";"77.900,09";"60.729,51";"17.170,58";"77,96"
"710";"13300";"21001";"MANTENIMENT DE PILONES";"22.000,00";"4.018,33";"0,00";"0,00";"0,00";"3.678,57";"4.763,29";"5.103,05";"0,00";"26.018,33";"23.174,56";"2.843,77";"89,07"
"710";"13300";"22799";"SERVEI APARCAMENT HORARI LIMITAT";"150.000,00";"30.494,96";"0,00";"0,00";"0,00";"13.165,54";"2.623,30";"19.952,72";"0,00";"180.494,96";"167.475,20";"13.019,76";"92,79"
"710";"13300";"21000";"MANTENIMENT DE SEMÀFORS";"300.000,00";"-44.466,63";"0,00";"0,00";"0,00";"4.904,84";"93.996,22";"44.624,75";"0,00";"255.533,37";"227.413,53";"28.119,84";"89,00"
"710";"13300";"13000";"RETR.BAS.P.LABORAL APARCAMENTS";"320.000,00";"-22.600,00";"0,00";"0,00";"0,00";"0,00";"22.600,00";"0,00";"0,00";"297.400,00";"293.931,12";"3.468,88";"98,83"
"710";"13300";"15000";"PRODUCTIVITAT MOBILITAT";"0,00";"10.433,63";"0,00";"0,00";"0,00";"10.433,63";"0,00";"0,00";"0,00";"10.433,63";"10.433,63";"0,00";"100,00"
"710";"13300";"15300";"COMP DEDICACIÓ ESPECIAL MOBILITAT";"0,00";"6.210,00";"0,00";"0,00";"0,00";"6.210,00";"0,00";"0,00";"0,00";"6.210,00";"6.023,83";"186,17";"97,00"
"710";"13300";"16000";"QUOTES SOCIALS APARCAMENTS";"130.000,00";"-41.806,22";"0,00";"0,00";"0,00";"0,00";"41.806,22";"0,00";"0,00";"88.193,78";"82.651,68";"5.542,10";"93,72"
"710";"13300";"22100";"SUBM. ENERGIA ELÈCTRICA SEMÀFORS";"127.310,00";"41.902,85";"0,00";"0,00";"0,00";"0,00";"0,00";"41.902,85";"0,00";"169.212,85";"96.066,18";"73.146,67";"56,77"
"710";"13300";"22104";"VESTUARI BRIGADES";"39.200,00";"9.995,99";"0,00";"0,00";"0,00";"0,00";"10.954,20";"20.950,19";"0,00";"49.195,99";"11.537,91";"37.658,08";"23,45"
"710";"13300";"22600";"PREVENCIÓ RISCOS LABORALS UOS";"4.500,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"4.500,00";"4.003,63";"496,37";"88,97"
"710";"13300";"60900";"APARCAMENTS DISSUASORIS";"0,00";"6.941,58";"0,00";"0,00";"0,00";"0,00";"0,00";"6.941,58";"0,00";"6.941,58";"0,00";"6.941,58";"0,00"
"710";"13400";"22711";"GESTIÓ BICICLETA PÚBLICA";"195.000,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"195.000,00";"190.379,18";"4.620,82";"97,63"
"710";"13400";"60942";"CARRIL BICI SOTA VIES";"0,00";"373.948,82";"0,00";"0,00";"0,00";"0,00";"96.324,49";"470.273,31";"0,00";"373.948,82";"341.664,40";"32.284,42";"91,37"
"710";"13400";"22009";"MATERIAL OFICINA MOBILITAT";"32.960,00";"-32,50";"0,00";"0,00";"0,00";"0,00";"26.203,35";"26.170,85";"0,00";"32.927,50";"30.989,70";"1.937,80";"94,11"
"710";"13400";"12001";"RETR.BAS.P.FUNCIONARI A2 MOBILITAT I VIA PÚBLICA";"13.035,59";"0,01";"0,00";"0,00";"0,00";"0,01";"0,00";"0,00";"0,00";"13.035,60";"13.035,60";"0,00";"100,00"
"710";"13400";"12003";"RETR.BAS.P.FUNCIONARI C1 MOBILITAT I VIA PÚBLICA";"9.983,69";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"9.983,69";"9.547,48";"436,21";"95,63"
"710";"13400";"12006";"TRIENNIS MOBILITAT I VIA PÚBLICA";"5.903,19";"68,31";"0,00";"0,00";"0,00";"68,31";"0,00";"0,00";"0,00";"5.971,50";"5.971,50";"0,00";"100,00"
"710";"13400";"12009";"ALTRES RETR.BAS.P.FUNCIONARI MOBILITAT I VIA PÚBLICA";"6.369,10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"6.369,10";"6.368,36";"0,74";"99,99"
"710";"13400";"12100";"COMPL. DESTINACIÓ P.FUNCIONARI MOBILITAT I VIA PÚBLICA";"11.849,85";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"11.849,85";"11.610,64";"239,21";"97,98"
"710";"13400";"12101";"COMPL. ESPECÍFIC P.FUNCIONARI MOBILITAT I VIA PÚBLICA";"16.555,80";"1.160,77";"0,00";"0,00";"0,00";"1.160,77";"0,00";"0,00";"0,00";"17.716,57";"17.716,57";"0,00";"100,00"
"710";"13400";"13000";"RETR.BAS.P. LABORAL MOBILITAT I VIA PÚBLICA";"755.963,75";"23.576,40";"0,00";"0,00";"0,00";"23.576,40";"0,00";"0,00";"0,00";"779.540,15";"779.540,15";"0,00";"100,00"
"710";"13400";"13100";"RETR.P. LABORAL TEMPORAL MOBILITAT I VIA PÚBLICA";"25.860,92";"-4.100,00";"0,00";"0,00";"0,00";"0,00";"4.100,00";"0,00";"0,00";"21.760,92";"19.190,45";"2.570,47";"88,19"
"710";"13400";"143";"ALTRE PERSONAL MOBILITAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"42.169,99";"42.169,99";"0,00";"0,00";"0,00";"0,00";"0,00"
"710";"13400";"15000";"PRODUCTIVITAT MOBILITAT I VIA PÚBLICA";"32.507,59";"-1.872,59";"0,00";"0,00";"0,00";"127,41";"2.000,00";"0,00";"0,00";"30.635,00";"30.635,00";"0,00";"100,00"
"710";"13400";"15100";"GRATIFICACIONS MOBILITAT";"0,00";"9.851,30";"0,00";"0,00";"0,00";"9.851,30";"0,00";"0,00";"0,00";"9.851,30";"7.196,44";"2.654,86";"73,05"
"710";"13400";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL MOBILITAT I VIA PÚBLICA";"56.500,11";"4.100,00";"0,00";"0,00";"0,00";"4.100,00";"0,00";"0,00";"0,00";"60.600,11";"60.308,77";"291,34";"99,52"
"710";"13400";"16000";"QUOTES SOCIALS MOBILITAT I VIA PÚBLICA";"284.097,29";"-1.172,49";"0,00";"0,00";"0,00";"8.678,81";"9.851,30";"0,00";"0,00";"282.924,80";"282.924,80";"0,00";"100,00"
"710";"13400";"21002";"SENYALITZACIÓ VIANANTS";"5.000,00";"-3.771,64";"0,00";"0,00";"0,00";"0,00";"3.771,64";"0,00";"0,00";"1.228,36";"1.128,36";"100,00";"91,86"
"710";"13400";"21900";"MANTENIMENT EQUIPAMENT MOBILITAT";"15.000,00";"20.233,52";"0,00";"0,00";"0,00";"9.334,05";"8.070,75";"18.970,22";"0,00";"35.233,52";"14.066,21";"21.167,31";"39,92"
"710";"13400";"22103";"COMBUSTIBLE MOBILITAT";"8.000,00";"-2.087,21";"0,00";"0,00";"0,00";"0,00";"5.530,08";"3.442,87";"0,00";"5.912,79";"4.615,75";"1.297,04";"78,06"
"710";"13400";"22104";"VESTUARI MOBILITAT";"9.000,00";"1.217,57";"0,00";"0,00";"0,00";"0,00";"5.112,16";"6.329,73";"0,00";"10.217,57";"4.062,07";"6.155,50";"39,76"
"710";"13400";"60102";"INVERSIONS SEMAFÒRIQUES";"0,00";"72.228,37";"0,00";"0,00";"0,00";"47.088,48";"428,36";"25.568,25";"0,00";"72.228,37";"70.110,48";"2.117,89";"97,07"
"710";"13400";"60141";"CARRIL BICI DEVESA-FONTAJAU-TAIALA";"0,00";"7.496,47";"0,00";"0,00";"0,00";"0,00";"1.914,66";"9.411,13";"0,00";"7.496,47";"0,00";"7.496,47";"0,00"
"710";"13410";"13000";"RETR.BAS.P.LABORAL GRUES";"278.029,31";"-9.000,00";"0,00";"0,00";"0,00";"0,00";"9.000,00";"0,00";"0,00";"269.029,31";"268.610,83";"418,48";"99,84"
"710";"13410";"15000";"PRODUCTIVITAT GRUES";"11.121,69";"-433,63";"0,00";"0,00";"0,00";"0,00";"433,63";"0,00";"0,00";"10.688,06";"10.164,19";"523,87";"95,10"
"710";"13410";"15100";"GRATIFICACIONS.";"0,00";"2.810,35";"0,00";"0,00";"0,00";"2.810,35";"0,00";"0,00";"0,00";"2.810,35";"2.810,35";"0,00";"100,00"
"710";"13410";"15300";"COMPLEMENT DE DEDICACIÓ ESPECIAL GRUES";"49.635,69";"-1.722,02";"0,00";"0,00";"0,00";"0,00";"1.722,02";"0,00";"0,00";"47.913,67";"47.572,84";"340,83";"99,29"
"710";"13410";"16000";"QUOTES SOCIALS GRUES";"119.644,88";"158,78";"0,00";"0,00";"0,00";"955,73";"796,95";"0,00";"0,00";"119.803,66";"119.803,66";"0,00";"100,00"
"710";"13410";"22100";"SUBMINISTRAMENT ENERGIA ELÈCTRICA DIPÒSIT VEHICLES";"0,00";"1.458,49";"0,00";"0,00";"0,00";"0,00";"0,00";"1.458,49";"0,00";"1.458,49";"1.157,81";"300,68";"79,38"
"710";"15300";"21400";"MANTENIMENT PARC MÒBIL";"53.350,00";"5.052,88";"0,00";"0,00";"0,00";"0,00";"73,81";"5.126,69";"0,00";"58.402,88";"46.316,99";"12.085,89";"79,31"
"710";"15300";"21301";"MANTENIMENT EINES I UTILLATGE UOS";"50.000,00";"4.751,67";"0,00";"0,00";"0,00";"0,00";"7.736,29";"12.487,96";"0,00";"54.751,67";"54.313,60";"438,07";"99,20"
"710";"15300";"62200";"INVERSIO BRIGADES UOS";"0,00";"10.774,60";"0,00";"0,00";"0,00";"10.774,60";"0,00";"0,00";"0,00";"10.774,60";"10.774,60";"0,00";"100,00"
"710";"15310";"21002";"MANTENIMENT VIES PÚBLIQUES";"145.000,00";"84.684,32";"0,00";"0,00";"0,00";"10.000,00";"2.964,50";"72.243,91";"0,00";"229.684,32";"211.268,59";"18.415,73";"91,98"
"710";"15310";"21202";"MANTENIMENT BRIGADA";"258.000,00";"10.740,34";"0,00";"0,00";"0,00";"10.326,08";"0,00";"414,26";"0,00";"268.740,34";"268.273,27";"467,07";"99,83"
"710";"15310";"21201";"EL·LIMINACIÓ GRAFITIS BARRI VELL";"150.000,00";"23.557,24";"0,00";"0,00";"0,00";"0,00";"10.000,00";"33.557,24";"0,00";"173.557,24";"162.028,12";"11.529,12";"93,36"
"710";"15310";"22624";"PRESSUPOST PARTICIPAT 2014 - VIA PÚBLICA";"0,00";"783,80";"0,00";"0,00";"0,00";"0,00";"0,00";"783,80";"0,00";"783,80";"0,00";"783,80";"0,00"
"710";"15310";"22625";"PRESSUPOST PARTICIPAT VIA PÚBLICA";"0,00";"19.667,19";"0,00";"0,00";"0,00";"9.872,06";"0,00";"9.795,13";"0,00";"19.667,19";"17.489,19";"2.178,00";"88,93"
"710";"15310";"60925";"PRESSUPOSTOS PARTICIPATS - VIA PÚBLICA";"0,00";"360.786,88";"0,00";"0,00";"0,00";"185.574,19";"27.294,46";"202.507,15";"0,00";"360.786,88";"148.289,68";"212.497,20";"41,10"
"710";"15310";"21004";"MANTENIMENT SENYALITZACIONS";"102.000,00";"10.396,75";"0,00";"0,00";"0,00";"18.338,60";"15.362,12";"7.420,27";"0,00";"112.396,75";"106.388,65";"6.008,10";"94,65"
"710";"15310";"12004";"RETR.BAS.P.FUNCIONARI C2 MOBILITAT BRIGADES";"25.387,10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"25.387,10";"25.205,81";"181,29";"99,29"
"710";"15310";"12006";"TRIENNIS P FUNCIONARI MOBILITAT BRIGADES";"10.110,50";"20,42";"0,00";"0,00";"0,00";"20,42";"0,00";"0,00";"0,00";"10.130,92";"10.130,92";"0,00";"100,00"
"710";"15310";"12009";"ALTRES RETR.BAS.P.FUNCIONARI MOBILITAT BRIGADES";"6.537,52";"-312,28";"0,00";"0,00";"0,00";"0,00";"312,28";"0,00";"0,00";"6.225,24";"6.225,24";"0,00";"100,00"
"710";"15310";"12100";"COMP.DESTINACIÓ FUNCIONARIS MOBILITAT BRIGADES";"13.266,43";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"13.266,43";"13.160,57";"105,86";"99,20"
"710";"15310";"12101";"COMP.ESPECÍFIC FUNCIONARIS MOBILITAT BRIGADES";"25.958,69";"1.209,19";"0,00";"0,00";"0,00";"1.209,19";"0,00";"0,00";"0,00";"27.167,88";"27.167,88";"0,00";"100,00"
"710";"15310";"13000";"RETR.BAS.P.LABORAL MOBILITAT BRIGADES";"1.228.578,16";"10.556,22";"0,00";"0,00";"0,00";"10.556,22";"0,00";"0,00";"0,00";"1.239.134,38";"1.239.134,38";"0,00";"100,00"
"710";"15310";"15000";"PRODUCTIVITAT MOBILITAT BRIGADES";"59.040,42";"-6.500,00";"0,00";"0,00";"0,00";"500,00";"7.000,00";"0,00";"0,00";"52.540,42";"52.136,83";"403,59";"99,23"
"710";"15310";"15100";"GRATIFICACIONS PERSONAL MOBILITAT BRIGADES";"36.208,28";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"36.208,28";"30.033,40";"6.174,88";"82,95"
"710";"15310";"16000";"QUOTES SOCIALS MOBILITAT BRIGADES";"468.518,33";"-14.170,44";"0,00";"0,00";"0,00";"2.829,56";"17.000,00";"0,00";"0,00";"454.347,89";"454.347,89";"0,00";"100,00"
"710";"15310";"21005";"MANTENIMENT VIES PÚBLIQUES SECTOR EST - MOBILITAT";"15.000,00";"25.514,67";"0,00";"0,00";"0,00";"0,00";"0,00";"25.514,67";"0,00";"40.514,67";"2.240,72";"38.273,95";"5,53"
"710";"15310";"21300";"MANTENIMENT EINES I UTILLATGE VIA PÚBLICA";"15.000,00";"24.030,30";"0,00";"0,00";"0,00";"32.877,07";"17.740,31";"8.893,54";"0,00";"39.030,30";"33.246,10";"5.784,20";"85,18"
"710";"15310";"22611";"SUBMINISTRAMENTS I COL·LABORACIONS AMB AAVV";"2.910,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"2.910,00";"1.953,83";"956,17";"67,14"
"710";"15310";"60100";"MOBILIARI URBÀ";"50.000,00";"5.721,47";"0,00";"0,00";"0,00";"27.923,25";"32.365,39";"10.163,61";"0,00";"55.721,47";"55.653,47";"68,00";"99,88"
"710";"15310";"60101";"ACTUACIONS VIA PÚBLICA";"0,00";"28.982,33";"0,00";"0,00";"0,00";"0,00";"0,00";"28.982,33";"0,00";"28.982,33";"0,00";"28.982,33";"0,00"
"710";"15310";"60903";"PLA DE FOMENT - CARRIL BICI MOBILITAT";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"710";"15310";"60941";"ACTUACIONS A BARRIS";"0,00";"38,40";"0,00";"0,00";"0,00";"0,00";"0,00";"38,40";"0,00";"38,40";"38,40";"0,00";"100,00"
"710";"15320";"21003";"MANTENIMENT ASFALTATS";"45.000,00";"153.779,78";"0,00";"0,00";"0,00";"89.938,10";"1.193,85";"65.035,53";"0,00";"198.779,78";"155.028,16";"43.751,62";"77,99"
"710";"15320";"61000";"PLA D'ASFALTS I PLA DE VORERES";"200.000,00";"257.968,52";"0,00";"0,00";"0,00";"25.114,28";"74.003,03";"306.857,27";"0,00";"457.968,52";"421.380,97";"36.587,55";"92,01"
"710";"15320";"61001";"PLA D'ACCESSIBILITAT";"70.000,00";"8.161,39";"0,00";"0,00";"0,00";"0,00";"0,00";"8.161,39";"0,00";"78.161,39";"8.161,39";"70.000,00";"10,44"
