FID,TIPO,CVIA,DIRECCION,CVIA_1,TEXTO,UTM_X,UTM_Y,GRAD_X,GRAD_Y
2956.0,PLÁSTICA,20035,CALLE AUREA DIAZ-FLORES HERNANDEZ 1,20074,CALLE ADAN MARTIN MENIS,376933.814236,3148569.8273,-16.2569561497,28.4578865874
2957.0,PLÁSTICA,20035,CALLE AUREA DIAZ-FLORES HERNANDEZ 1,20074,CALLE ADAN MARTIN MENIS,376969.363066,3148554.93576,-16.2565915483,28.4577555523
2958.0,PLÁSTICA,11097,CALLE PEDRO MODESTO CAMPOS 4,20074,CALLE ADAN MARTIN MENIS,377008.272125,3148538.16218,-16.2561924335,28.4576078484
2959.0,PLÁSTICA,11074,CALLE CELIA CRUZ 2,20074,CALLE ADAN MARTIN MENIS,377200.998443,3148456.26245,-16.2542156599,28.4568869018
2960.0,PLÁSTICA,20027,CALLE ALVARO RODRIGUEZ LOPEZ 10A,20074,CALLE ADAN MARTIN MENIS,376975.419506,3148572.61942,-16.2565315895,28.45791571
2961.0,PLÁSTICA,11086,CALLE LOS LLANOS SEIS 2,20074,CALLE ADAN MARTIN MENIS,377085.20564,3148526.56293,-16.2554055807,28.4575104232
2962.0,PLÁSTICA,11086,CALLE LOS LLANOS SEIS 2,20074,CALLE ADAN MARTIN MENIS,377074.151952,3148509.78696,-16.2555166677,28.4573579864
2963.0,PLÁSTICA,11086,CALLE LOS LLANOS SEIS 2,20074,CALLE ADAN MARTIN MENIS,377039.598142,3148523.67535,-16.2558709987,28.4574800654
2964.0,PLÁSTICA,11063,CALLE VICENTE ALVAREZ-PEDREIRA 3,20074,CALLE ADAN MARTIN MENIS,377214.233745,3148472.32053,-16.2540822174,28.4570330643
2965.0,PLÁSTICA,20074,CALLE ADAN MARTIN MENIS 2,20074,CALLE ADAN MARTIN MENIS,377244.811208,3148437.57244,-16.253766273,28.4567223574
2966.0,PLÁSTICA,20074,CALLE ADAN MARTIN MENIS 2,20074,CALLE ADAN MARTIN MENIS,377259.513302,3148452.57309,-16.2536177392,28.4568591148
2967.0,PLÁSTICA,10739,PASEO FUENTE DE SANTA CRUZ 5,20074,CALLE ADAN MARTIN MENIS,377133.321374,3148505.55901,-16.2549120026,28.4573254063
2968.0,PLÁSTICA,10739,PASEO FUENTE DE SANTA CRUZ 1,20074,CALLE ADAN MARTIN MENIS,377165.123332,3148493.1731,-16.2545859339,28.4572166247
2969.0,PLÁSTICA,20155,CALLE COLOMBIA 23,20155,CALLE COLOMBIA,375855.949152,3148288.2002,-16.2679325643,28.4552429032
2970.0,PLÁSTICA,20155,CALLE COLOMBIA 10,20155,CALLE COLOMBIA,375871.572471,3148319.9,-16.2677764425,28.4555304642
2971.0,PLÁSTICA,20155,CALLE COLOMBIA 3,20155,CALLE COLOMBIA,375896.254824,3148339.94585,-16.2675265598,28.455713716
2972.0,PLÁSTICA,20163,CALLE ECUADOR 12,20163,CALLE ECUADOR,375902.495907,3148301.57598,-16.2674586991,28.4553680417
2973.0,PLÁSTICA,20205,CALLE PANAMA 6,20205,CALLE PANAMA,375990.274588,3148269.92005,-16.2665589541,28.4550907113
2974.0,PLÁSTICA,20205,CALLE PANAMA 13,20205,CALLE PANAMA,375835.755013,3148062.10692,-16.2681144235,28.4532006073
2975.0,PLÁSTICA,20205,CALLE PANAMA 2,20221,CALLE REPUBLICA ARGENTINA,375997.706651,3148320.17776,-16.2664884687,28.4555449677
2976.0,PLÁSTICA,20213,CALLE PUERTO RICO 2A,20221,CALLE REPUBLICA ARGENTINA,375967.151208,3148350.90223,-16.2668037877,28.4558193349
2977.0,PLÁSTICA,32775,PLAZA DE LOS CANTOS CANARIOS 1,20236,AVENIDA BENITO PEREZ ARMAS,375790.337474,3149217.83227,-16.2687027319,28.4636260933
2978.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 23,20236,AVENIDA BENITO PEREZ ARMAS,375942.154362,3149037.01346,-16.2671328888,28.4620087517
2979.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 23,20236,AVENIDA BENITO PEREZ ARMAS,375973.387018,3149044.61753,-16.2668147593,28.4620803453
2980.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 13,20236,AVENIDA BENITO PEREZ ARMAS,376113.751783,3148833.25027,-16.2653586317,28.4601862082
2981.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 17,20236,AVENIDA BENITO PEREZ ARMAS,376023.740674,3148941.39483,-16.266289443,28.4611536027
2982.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 17,20236,AVENIDA BENITO PEREZ ARMAS,376044.527443,3148915.14752,-16.2660743471,28.4609187104
2983.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 15,20236,AVENIDA BENITO PEREZ ARMAS,376071.848018,3148884.23896,-16.2657920286,28.4606423733
2984.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 5,20236,AVENIDA BENITO PEREZ ARMAS,376199.955385,3148732.0497,-16.2644674646,28.4592811113
2985.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 41,20236,AVENIDA BENITO PEREZ ARMAS,375756.863289,3149303.2391,-16.2690537839,28.4643936549
2986.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 30,20236,AVENIDA BENITO PEREZ ARMAS,375731.197322,3149333.78754,-16.2693191849,28.4646668924
2987.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 33,20236,AVENIDA BENITO PEREZ ARMAS,375852.374973,3149142.79466,-16.2680611115,28.4629548268
2988.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 18,20236,AVENIDA BENITO PEREZ ARMAS,375856.508387,3149185.28777,-16.2680234785,28.4633386979
2989.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 20,20236,AVENIDA BENITO PEREZ ARMAS,375819.008941,3149230.03007,-16.2684112491,28.4637389027
2990.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 14,20236,AVENIDA BENITO PEREZ ARMAS,375890.904885,3149144.031,-16.2676677738,28.4629696517
2991.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 7,20236,AVENIDA BENITO PEREZ ARMAS,376183.204808,3148796.09302,-16.2646453973,28.459857479
2992.0,PLÁSTICA,20236,AVENIDA BENITO PEREZ ARMAS 10,20236,AVENIDA BENITO PEREZ ARMAS,376081.018769,3148917.17999,-16.2657019199,28.4609405204
2993.0,PLÁSTICA,20291,AVENIDA REYES CATOLICOS 33,20291,AVENIDA REYES CATOLICOS,376248.59913,3148861.03264,-16.2639845761,28.4604497324
2994.0,PLÁSTICA,20291,AVENIDA REYES CATOLICOS 13,20291,AVENIDA REYES CATOLICOS,376342.072737,3149204.4958,-16.2630668911,28.4635581771
2995.0,PLÁSTICA,20774,CALLE LUIS BRAILLE 1,20774,CALLE LUIS BRAILLE,372970.023614,3144743.22083,-16.29701124,28.4229737616
2996.0,PLÁSTICA,20774,CALLE LUIS BRAILLE 1,20774,CALLE LUIS BRAILLE,372922.561022,3144747.53915,-16.2974962195,28.4230081151
2997.0,PLÁSTICA,57877,CALLE DECANO CONSULAR JESUS RAMOS GONZALEZ 16,20774,CALLE LUIS BRAILLE,372879.608476,3144778.3171,-16.297938073,28.4232816886
2998.0,PLÁSTICA,21085,AVENIDA DE LA ASUNCION 42,21085,AVENIDA DE LA ASUNCION,376396.960134,3149356.48587,-16.2625226755,28.464935013
2999.0,PLÁSTICA,21085,AVENIDA DE LA ASUNCION 32,21085,AVENIDA DE LA ASUNCION,376420.407964,3149437.22767,-16.2622918791,28.4656658886
3000.0,PLÁSTICA,21085,AVENIDA DE LA ASUNCION 26,21085,AVENIDA DE LA ASUNCION,376446.711918,3149529.07905,-16.262033103,28.4664972926
3001.0,PLÁSTICA,21085,AVENIDA DE LA ASUNCION 10,21085,AVENIDA DE LA ASUNCION,376472.813432,3149599.29698,-16.2617740711,28.4671334464
3002.0,PLÁSTICA,21085,AVENIDA DE LA ASUNCION 2,21085,AVENIDA DE LA ASUNCION,376488.032109,3149640.70126,-16.2616230889,28.4675085404
3003.0,PLÁSTICA,21263,CALLE CESTA 1,21174,CALLE ATARJEA BLANCA,376186.032276,3150449.73881,-16.264794237,28.4747810286
3004.0,PLÁSTICA,30045,CALLE GENERAL O'DONNELL 1,30045,CALLE GENERAL O'DONNELL,377091.522131,3150005.89397,-16.2554988717,28.4708612548
3005.0,PLÁSTICA,30045,CALLE GENERAL O'DONNELL 6,30045,CALLE GENERAL O'DONNELL,377134.572795,3150039.18317,-16.2550627504,28.4711657315
3006.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 43,30092,AVENIDA VEINTICINCO DE JULIO,377094.720024,3150343.52034,-16.2555022389,28.4739084647
3007.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 60,30092,AVENIDA VEINTICINCO DE JULIO,377130.052039,3150511.80923,-16.2551593408,28.4754305183
3008.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 54,30092,AVENIDA VEINTICINCO DE JULIO,377125.269179,3150465.95646,-16.2552032974,28.4750162693
3009.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 30,30092,AVENIDA VEINTICINCO DE JULIO,377104.996084,3150281.65946,-16.2553906867,28.4733511704
3010.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 57,30092,AVENIDA VEINTICINCO DE JULIO,377117.533709,3150396.56195,-16.2552748977,28.4743892896
3011.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 51,30092,AVENIDA VEINTICINCO DE JULIO,377103.957517,3150429.71436,-16.2554170923,28.4746871933
3012.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 59,30092,AVENIDA VEINTICINCO DE JULIO,377110.339567,3150488.69556,-16.2553582044,28.4752200706
3013.0,PLÁSTICA,30103,PLAZA VEINTICINCO DE JULIO 6,30092,AVENIDA VEINTICINCO DE JULIO,377074.732217,3150005.25772,-16.2556702774,28.4708539298
3014.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 16,30092,AVENIDA VEINTICINCO DE JULIO,377081.339472,3150064.8874,-16.2556091613,28.4713926808
3015.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 15,30092,AVENIDA VEINTICINCO DE JULIO,377060.518386,3150029.9273,-16.2558180747,28.47107522
3016.0,PLÁSTICA,30092,AVENIDA VEINTICINCO DE JULIO 25,30092,AVENIDA VEINTICINCO DE JULIO,377068.60019,3150104.34519,-16.2557434781,28.4717475663
3017.0,PLÁSTICA,30536,CALLE DOCTOR PISACA FERNANDEZ 1,30536,CALLE DOCTOR PISACA FERNANDEZ,376608.421998,3150068.80882,-16.2604394567,28.4713833902
3018.0,PLÁSTICA,30536,CALLE DOCTOR PISACA FERNANDEZ 1,30536,CALLE DOCTOR PISACA FERNANDEZ,376632.673829,3150048.31867,-16.26018958,28.4712007725
3019.0,PLÁSTICA,30544,CALLE DOCTOR ZEROLO 4,30544,CALLE DOCTOR ZEROLO,376507.599173,3150012.84374,-16.2614631525,28.4708687869
3020.0,PLÁSTICA,30544,CALLE DOCTOR ZEROLO 10,30544,CALLE DOCTOR ZEROLO,376469.502617,3150107.50595,-16.2618623796,28.4717194543
3021.0,PLÁSTICA,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN 1,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN,376570.041852,3150067.84785,-16.2608313273,28.4713710844
3022.0,PLÁSTICA,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN 4,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN,376615.238732,3150093.0621,-16.2603724358,28.4716029087
3023.0,PLÁSTICA,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN 15,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN,376716.883949,3150161.97857,-16.2593417145,28.4722344614
3024.0,PLÁSTICA,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN 6A,30552,CALLE EMILIO SERRA FERNANDEZ DE MORATIN,376661.126043,3150124.16681,-16.2599071217,28.4718879551
3025.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 51,30575,CALLE ENRIQUE WOLFSON,377029.148399,3150319.2743,-16.2561693454,28.4736834718
3026.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 1,30575,CALLE ENRIQUE WOLFSON,376583.67932,3149983.23557,-16.2606829833,28.4706087935
3027.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 3,30575,CALLE ENRIQUE WOLFSON,376617.471541,3150008.55567,-16.2603405804,28.4708404932
3028.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 2,30575,CALLE ENRIQUE WOLFSON,376660.560881,3150032.29734,-16.2599030565,28.4710588272
3029.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 33,30575,CALLE ENRIQUE WOLFSON,376877.791656,3150196.31863,-16.2577020323,28.4725595713
3030.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 39,30575,CALLE ENRIQUE WOLFSON,376916.879768,3150234.73162,-16.2573069283,28.4729099205
3031.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 21,30575,CALLE ENRIQUE WOLFSON,376760.924006,3150116.47656,-16.2588870644,28.4718279936
3032.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 13,30575,CALLE ENRIQUE WOLFSON,376698.219608,3150069.31378,-16.2595224141,28.4713964441
3033.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 8,30575,CALLE ENRIQUE WOLFSON,376736.761397,3150089.75645,-16.2591309771,28.4715845737
3034.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 12,30575,CALLE ENRIQUE WOLFSON,376805.242926,3150141.51542,-16.2584371143,28.4720581457
3035.0,PLÁSTICA,30575,CALLE ENRIQUE WOLFSON 22,30575,CALLE ENRIQUE WOLFSON,376962.882501,3150260.8918,-16.2568398929,28.473150346
3036.0,PLÁSTICA,30583,CALLE GENERAL RAMOS SERRANO 4,30583,CALLE GENERAL RAMOS SERRANO,376906.100453,3150117.02953,-16.2574044395,28.4718467011
3037.0,PLÁSTICA,30583,CALLE GENERAL RAMOS SERRANO 10,30583,CALLE GENERAL RAMOS SERRANO,376876.838653,3150143.75729,-16.2577061468,28.472085142
3038.0,PLÁSTICA,30583,CALLE GENERAL RAMOS SERRANO 7,30583,CALLE GENERAL RAMOS SERRANO,376851.40532,3150157.91481,-16.2579674112,28.4722105038
3039.0,PLÁSTICA,30591,CALLE CAMINO OLIVER 5,30591,CALLE CAMINO OLIVER,376405.32574,3150094.50092,-16.2625164195,28.4715960074
3040.0,PLÁSTICA,30591,CALLE CAMINO OLIVER 6,30591,CALLE CAMINO OLIVER,376433.360174,3150045.73878,-16.2622248746,28.4711586124
3041.0,PLÁSTICA,30591,CALLE CAMINO OLIVER 24,30591,CALLE CAMINO OLIVER,376316.806997,3150242.64733,-16.2634363639,28.4729245545
3042.0,PLÁSTICA,30591,CALLE CAMINO OLIVER 9,30591,CALLE CAMINO OLIVER,376319.524896,3150173.12533,-16.2634011406,28.4722974131
3043.0,PLÁSTICA,30656,CALLE DOCTOR WOLFFEL 9,30641,CALLE DOCTOR GONZALEZ COVIELLA,377034.201121,3150538.66754,-16.256141166,28.4756638612
3044.0,PLÁSTICA,30641,CALLE DOCTOR GONZALEZ COVIELLA 18,30641,CALLE DOCTOR GONZALEZ COVIELLA,376732.888016,3150620.11034,-16.2592272992,28.476370377
3045.0,PLÁSTICA,55043,CALLE EMETERIO PADRON CRUZ 1,30641,CALLE DOCTOR GONZALEZ COVIELLA,376968.595427,3150553.03835,-16.2568127555,28.475787359
3046.0,PLÁSTICA,30641,CALLE DOCTOR GONZALEZ COVIELLA 13,30641,CALLE DOCTOR GONZALEZ COVIELLA,376833.332441,3150613.38621,-16.2582006996,28.4763191916
3047.0,PLÁSTICA,30641,CALLE DOCTOR GONZALEZ COVIELLA 21,30641,CALLE DOCTOR GONZALEZ COVIELLA,376777.851538,3150629.91573,-16.2587691174,28.4764631176
3048.0,PLÁSTICA,30656,CALLE DOCTOR WOLFFEL 3,30656,CALLE DOCTOR WOLFFEL,377055.26534,3150477.64015,-16.2559195146,28.4751151072
3049.0,PLÁSTICA,30664,CALLE FERNANDO DE MASSY 1,30664,CALLE FERNANDO DE MASSY,377138.454619,3150367.98046,-16.2550581785,28.4741333283
3050.0,PLÁSTICA,30672,CALLE DEL AMOR 7,30672,CALLE DEL AMOR,377156.150674,3150477.24769,-16.2548891,28.475121078
3051.0,PLÁSTICA,30672,CALLE DEL AMOR 6,30672,CALLE DEL AMOR,377137.06088,3150453.46906,-16.2550815331,28.4749046885
3052.0,PLÁSTICA,30687,CALLE TENIENTE MARTIN BENCOMO 6,30687,CALLE TENIENTE MARTIN BENCOMO,377134.429397,3150329.8281,-16.2550952188,28.473788643
3053.0,PLÁSTICA,30687,CALLE TENIENTE MARTIN BENCOMO 11,30687,CALLE TENIENTE MARTIN BENCOMO,377190.681307,3150382.64154,-16.2545263396,28.4742705591
3054.0,PLÁSTICA,30687,CALLE TENIENTE MARTIN BENCOMO 30,30687,CALLE TENIENTE MARTIN BENCOMO,377232.451343,3150405.02478,-16.2541021186,28.4744764916
3055.0,PLÁSTICA,30792,CALLE POETA TOMAS MORALES 8,30745,CALLE CAMPOAMOR,376156.239807,3150239.7372,-16.2650759332,28.4728830464
3056.0,PLÁSTICA,30745,CALLE CAMPOAMOR 1,30745,CALLE CAMPOAMOR,376125.700587,3150219.73511,-16.2653856806,28.4726996364
3057.0,PLÁSTICA,30745,CALLE CAMPOAMOR 4,30745,CALLE CAMPOAMOR,376130.668513,3150264.46446,-16.2653397535,28.4731037669
3058.0,PLÁSTICA,30745,CALLE CAMPOAMOR 5,30745,CALLE CAMPOAMOR,376048.139655,3150308.06296,-16.2661873186,28.4734893743
3059.0,PLÁSTICA,30745,CALLE CAMPOAMOR 5,30745,CALLE CAMPOAMOR,376074.664584,3150275.91966,-16.2659129581,28.4732018206
3060.0,PLÁSTICA,30745,CALLE CAMPOAMOR 7,30745,CALLE CAMPOAMOR,376099.712478,3150324.66183,-16.2656623855,28.4736440736
3061.0,PLÁSTICA,30745,CALLE CAMPOAMOR 7,30745,CALLE CAMPOAMOR,376115.722416,3150290.72087,-16.2654952232,28.4733392964
3062.0,PLÁSTICA,30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA"" 15A",30745,CALLE CAMPOAMOR,376008.589713,3150295.00709,-16.2665898408,28.4733677906
3063.0,PLÁSTICA,30745,CALLE CAMPOAMOR 6,30745,CALLE CAMPOAMOR,376090.497349,3150254.83369,-16.2657489883,28.4730130363
3064.0,PLÁSTICA,30751,CALLE POETA HERNANDEZ AMADOR 5,30751,CALLE POETA HERNANDEZ AMADOR,376243.074374,3150113.44311,-16.2641755173,28.4717515567
3065.0,PLÁSTICA,30751,CALLE POETA HERNANDEZ AMADOR 18,30751,CALLE POETA HERNANDEZ AMADOR,376183.158307,3150021.96719,-16.2647776039,28.4709203456
3066.0,PLÁSTICA,30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA"" 5",30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",376065.791463,3150199.24128,-16.2659953292,28.4725089959
3067.0,PLÁSTICA,30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA"" 24",30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",376000.145898,3150174.93944,-16.2666631519,28.4722834418
3068.0,PLÁSTICA,30745,"CALLE JUAN PEREZ DELGADO ""NIJOTA"" 17",30753,"CALLE JUAN PEREZ DELGADO ""NIJOTA""",375986.905511,3150258.92134,-16.2668074181,28.4730400733
3069.0,PLÁSTICA,30784,CALLE POETA TABARES BARTLET 29,30784,CALLE POETA TABARES BARTLET,376104.453294,3150060.547,-16.265585557,28.4712610298
3070.0,PLÁSTICA,30784,CALLE POETA TABARES BARTLET 11,30784,CALLE POETA TABARES BARTLET,376157.644348,3150152.98576,-16.265052261,28.4721002946
3071.0,PLÁSTICA,30784,CALLE POETA TABARES BARTLET 14,30784,CALLE POETA TABARES BARTLET,376164.193475,3150178.41582,-16.264988109,28.4723304094
3072.0,PLÁSTICA,30784,CALLE POETA TABARES BARTLET 1,30784,CALLE POETA TABARES BARTLET,376187.981378,3150196.37692,-16.2647470938,28.4724947585
3073.0,PLÁSTICA,30784,CALLE POETA TABARES BARTLET 28,30784,CALLE POETA TABARES BARTLET,376125.02691,3150110.10871,-16.2653807709,28.4717102529
3074.0,PLÁSTICA,30792,CALLE POETA TOMAS MORALES 4,30792,CALLE POETA TOMAS MORALES,376238.862714,3150266.93831,-16.2642350238,28.4731363694
3075.0,PLÁSTICA,30792,CALLE POETA TOMAS MORALES 10,30792,CALLE POETA TOMAS MORALES,376147.018997,3150210.05475,-16.265166914,28.4726143021
3076.0,PLÁSTICA,30792,CALLE POETA TOMAS MORALES 5,30792,CALLE POETA TOMAS MORALES,376194.383806,3150236.77474,-16.2646860481,28.4728599353
3077.0,PLÁSTICA,30792,CALLE POETA TOMAS MORALES 23,30792,CALLE POETA TOMAS MORALES,376128.414322,3150167.35722,-16.2653523321,28.472227212
3078.0,PLÁSTICA,30792,CALLE POETA TOMAS MORALES 24,30792,CALLE POETA TOMAS MORALES,376090.766614,3150113.90556,-16.2657310776,28.4717412613
3079.0,PLÁSTICA,30792,CALLE POETA TOMAS MORALES 39,30792,CALLE POETA TOMAS MORALES,376076.124155,3150074.88038,-16.2658764215,28.471387688
3080.0,PLÁSTICA,30834,CALLE DEL OLVIDO 22,30834,CALLE DEL OLVIDO,376185.841412,3149933.89291,-16.264740735,28.4701257769
3081.0,PLÁSTICA,30382,CALLE CALVO SOTELO 108,30834,CALLE DEL OLVIDO,376202.374439,3149961.42732,-16.2645748458,28.4703758305
3082.0,PLÁSTICA,30834,CALLE DEL OLVIDO 11,30834,CALLE DEL OLVIDO,376226.340362,3149987.06035,-16.2643328406,28.4706094307
3083.0,PLÁSTICA,30834,CALLE DEL OLVIDO 21,30834,CALLE DEL OLVIDO,376172.790261,3149898.71914,-16.2648702427,28.4698071127
3084.0,PLÁSTICA,30834,CALLE DEL OLVIDO 27,30834,CALLE DEL OLVIDO,376128.782498,3149840.66778,-16.265313441,28.4692790492
3085.0,PLÁSTICA,30834,CALLE DEL OLVIDO 3,30834,CALLE DEL OLVIDO,376256.335149,3150036.89162,-16.2640318619,28.4710619791
3086.0,PLÁSTICA,30834,CALLE DEL OLVIDO 23,30834,CALLE DEL OLVIDO,376154.646748,3149867.01841,-16.2650521299,28.469519307
3087.0,PLÁSTICA,30857,CALLE MATILDE MARTIN 23,30857,CALLE MATILDE MARTIN,376254.588486,3149944.39987,-16.2640397643,28.4702271242
3088.0,PLÁSTICA,30857,CALLE MATILDE MARTIN 57,30857,CALLE MATILDE MARTIN,376078.639235,3150049.55816,-16.265848011,28.4711594077
3089.0,PLÁSTICA,30857,CALLE MATILDE MARTIN 32,30857,CALLE MATILDE MARTIN,376192.153444,3149989.66679,-16.2646822661,28.470629706
3090.0,PLÁSTICA,30865,CALLE POETA VIANA 8,30865,CALLE POETA VIANA,376190.511795,3150159.62097,-16.2647172997,28.472163296
3091.0,PLÁSTICA,30865,CALLE POETA VIANA 21,30865,CALLE POETA VIANA,376154.109763,3150082.68967,-16.2650808014,28.4714655742
3092.0,PLÁSTICA,30865,CALLE POETA VIANA 32,30865,CALLE POETA VIANA,376120.572556,3150038.32711,-16.265418543,28.4710620391
3093.0,PLÁSTICA,30873,CALLE POETA ZEROLO 3,30873,CALLE POETA ZEROLO,376223.569523,3150135.70615,-16.2643771117,28.4719506169
3094.0,PLÁSTICA,30873,CALLE POETA ZEROLO 18,30873,CALLE POETA ZEROLO,376182.275333,3150077.73917,-16.2647926166,28.4714235741
3095.0,PLÁSTICA,30896,CALLE FEBLES CAMPOS 28,30896,CALLE FEBLES CAMPOS,376153.253558,3149809.55902,-16.2650601809,28.4690006342
3096.0,PLÁSTICA,30915,CALLE OBISPO PEREZ CACERES 26,30915,CALLE OBISPO PEREZ CACERES,376098.101031,3149756.58775,-16.2656177388,28.4685173561
3097.0,PLÁSTICA,30915,CALLE OBISPO PEREZ CACERES 20,30915,CALLE OBISPO PEREZ CACERES,376116.228159,3149750.08479,-16.2654319138,28.468460393
3098.0,PLÁSTICA,30915,CALLE OBISPO PEREZ CACERES 8,30915,CALLE OBISPO PEREZ CACERES,376178.5478,3149728.78586,-16.2647931773,28.4682741018
3099.0,PLÁSTICA,30915,CALLE OBISPO PEREZ CACERES 16,30915,CALLE OBISPO PEREZ CACERES,376150.228414,3149738.72745,-16.2650834609,28.4683611294
3100.0,PLÁSTICA,30993,AVENIDA DE BELGICA 15,30993,AVENIDA DE BELGICA,375901.21171,3149387.42049,-16.2675887319,28.465167093
3101.0,PLÁSTICA,30993,AVENIDA DE BELGICA 19,30993,AVENIDA DE BELGICA,375863.77397,3149393.38266,-16.2679716996,28.4652173347
3102.0,PLÁSTICA,30993,AVENIDA DE BELGICA 9,30993,AVENIDA DE BELGICA,375979.924458,3149370.30525,-16.2667830513,28.4650201262
3103.0,PLÁSTICA,30993,AVENIDA DE BELGICA 16,30993,AVENIDA DE BELGICA,376215.385145,3149336.53583,-16.2643748294,28.4647377493
3104.0,PLÁSTICA,30993,AVENIDA DE BELGICA 3,30993,AVENIDA DE BELGICA,376281.091478,3149303.28762,-16.2637002485,28.4644439377
3105.0,PLÁSTICA,30993,AVENIDA DE BELGICA 30,30993,AVENIDA DE BELGICA,376044.956008,3149375.11927,-16.2661194481,28.4650697541
3106.0,PLÁSTICA,32624,CALLE VELAZQUEZ 16,30993,AVENIDA DE BELGICA,376292.541051,3149319.53921,-16.2635850674,28.4645916861
3107.0,PLÁSTICA,30993,AVENIDA DE BELGICA 27,30993,AVENIDA DE BELGICA,375805.806155,3149395.50027,-16.2685639127,28.4652309249
3108.0,PLÁSTICA,31002,CALLE JUAN DE MIRANDA 15,31002,CALLE JUAN DE MIRANDA,376101.552199,3149486.98231,-16.2655534997,28.466084638
3109.0,PLÁSTICA,31002,CALLE JUAN DE MIRANDA 11,31002,CALLE JUAN DE MIRANDA,376128.801428,3149437.02154,-16.2652698485,28.4656363575
3110.0,PLÁSTICA,31002,CALLE JUAN DE MIRANDA 18,31002,CALLE JUAN DE MIRANDA,376135.301133,3149471.24404,-16.2652071502,28.465945815
3111.0,PLÁSTICA,31002,CALLE JUAN DE MIRANDA 1,31002,CALLE JUAN DE MIRANDA,376125.648034,3149377.55767,-16.2652956591,28.4650994278
3112.0,PLÁSTICA,31025,CALLE PINTOR RIBERA 11,31025,CALLE PINTOR RIBERA,376086.707137,3149518.89678,-16.2657085357,28.4663712384
3113.0,PLÁSTICA,31025,CALLE PINTOR RIBERA 17,31025,CALLE PINTOR RIBERA,376127.992611,3149556.61734,-16.2652909664,28.4667155696
3114.0,PLÁSTICA,31025,CALLE PINTOR RIBERA 20,31025,CALLE PINTOR RIBERA,376189.478608,3149593.80266,-16.2646670391,28.4670569877
3115.0,PLÁSTICA,31025,CALLE PINTOR RIBERA 8,31025,CALLE PINTOR RIBERA,376082.305953,3149472.37055,-16.2657484785,28.4659509455
3116.0,PLÁSTICA,31041,CALLE ZURBARAN 28,31041,CALLE ZURBARAN,376043.562755,3149513.23505,-16.2661485352,28.4663160433
3117.0,PLÁSTICA,31087,CALLE DOCTOR JIMENEZ DIAZ 11,31056,CALLE BLAS CABRERA,375866.822554,3149311.77302,-16.2679317747,28.4644811416
