FID,GEOCODIGO,CVIA,TVIA,TEXTO,HISTORICO,TIPO,UTM_X,UTM_Y,GRAD_X,GRAD_Y,LONGITUD
1650.0,383843684,43684,CALLE,CALLE GARA Y JONAY, ,Asfalto,374402.564293,3147602.8367,-16.2826976478,28.4489367273,574.298137555
1651.0,383843692,43692,CALLE,CALLE GOYMAR, ,Asfalto,374452.704995,3147770.00999,-16.2822050992,28.4504322292,72.7434585055
1652.0,383843703,43703,CALLE,CALLE MAGEC, ,Asfalto,374434.836863,3147619.2389,-16.2823711386,28.4490698912,74.6488079584
1653.0,383843711,43711,CALLE,CALLE SANSOFE, ,Peatonal,374358.112768,3147610.2545,-16.2831576617,28.4489877424,79.8590938914
1654.0,383843726,43726,CALLE,CALLE TABONA, ,Asfalto,374468.399987,3147623.50001,-16.2820288915,28.4491115697,47.5054060527
1655.0,383843734,43734,CALLE,CALLE TASUFRE, ,Peatonal,374457.224995,3147632.715,-16.2821439991,28.4491936546,49.6553402742
1656.0,383843765,43765,CALLE,CALLE HERMANO PEDRO, ,Asfalto,374022.962263,3147857.86664,-16.2866077296,28.4511727036,370.515746536
1657.0,383843773,43773,CALLE,CALLE LA LUZ, ,Asfalto,373932.689519,3147641.12639,-16.2875007902,28.4492189869,47.8395191508
1658.0,383843781,43781,CALLE,CALLE CORAZON DE MARIA, ,Asfalto,373828.75453,3147740.49761,-16.2885730873,28.4501054103,118.162935176
1659.0,383843796,43796,CALLE,CALLE JUAN RODRIGUEZ SANTOS, ,Asfalto,373812.605399,3147681.76323,-16.2887259746,28.4495714631,347.760594236
1660.0,383843807,43807,CALLE,CALLE LOS ARCANGELES, ,Asfalto,373883.109307,3147696.79388,-16.2880131282,28.4497165606,137.217278986
1661.0,383843823,43823,CALLE,"CALLE JUAN ALBORNOZ ""SOMBRITA""", ,Asfalto,373764.423606,3147576.48412,-16.2892110714,28.4486189141,247.706539112
1662.0,383843854,43854,CALLE,CALLE ELIAS BACALLADO, ,Asfalto,374291.472473,3148491.949,-16.2838999295,28.4568886311,551.26325261
1663.0,383843877,43877,CALLE,CALLE DOMINGO MADAN, ,Asfalto,374569.808149,3148143.3545,-16.281049807,28.4538386665,302.269344895
1664.0,383843904,43904,CALLE,CALLE HERNAN CORTES, ,Asfalto,374389.721683,3148039.12809,-16.282874519,28.4528540845,412.637618237
1665.0,383843912,43912,CALLE,CALLE MIGUEL BOSQ, ,Asfalto,374397.742944,3148307.77956,-16.2828239074,28.4552796605,219.722406074
1666.0,383843951,43951,CALLE,CALLE PONCE DE LEON, ,Asfalto,374498.269851,3147991.25361,-16.2817639055,28.4524332747,121.647558749
1667.0,383843966,43966,CALLE,CALLE DOMINGO SALAZAR COLOGAN, ,Asfalto,374372.929296,3148610.64715,-16.2831112838,28.4580108838,214.086512329
1668.0,383843974,43974,CALLE,CALLE ELADIO ALFONSO Y GONZALEZ, ,Asfalto,374398.92846,3148718.47446,-16.2828926119,28.4589843567,241.610384495
1669.0,383843982,43982,CALLE,CALLE ESTANISLAO BROTONS POVEDA, ,Asfalto,374499.260684,3148619.27853,-16.2818215105,28.4580928743,254.530842762
1670.0,383844037,44037,CALLE,CALLE DOCTOR DOMINE, ,Asfalto,375038.186132,3148174.47114,-16.2762706807,28.4541384776,110.377534343
1671.0,383844045,44045,CALLE,CALLE HERMANOS MAFFIOTTE, ,Asfalto,375065.22804,3148198.22911,-16.2759971951,28.4543545975,75.610061526
1672.0,383844061,44061,CALLE,CALLE NICOLAS PAQUET, ,Asfalto,375009.840851,3148152.5345,-16.2765583158,28.4539364974,148.971278489
1673.0,383844092,44092,CALLE,CALLE CAMPOFRIO, ,Asfalto,375340.144372,3148725.59146,-16.2732469195,28.4591409297,99.273082727
1674.0,383844111,44111,CALLE,CALLE FRANCISCO FERNANDEZ, ,Asfalto,375277.177742,3148437.9598,-16.2738591062,28.4565392445,99.8446853489
1675.0,383844134,44134,CALLE,CALLE GUANARTEME, ,Asfalto,375359.535892,3148716.14998,-16.2730478782,28.4590575789,96.7912707167
1676.0,383844157,44157,CALLE,CALLE JOSE CROSA, ,Asfalto,375262.854488,3148614.56187,-16.2740239803,28.4581322659,342.270234751
1677.0,383844165,44165,CALLE,CALLE JUAN DE MATTOS Y AZOFRA, ,Asfalto,375296.265524,3148506.59129,-16.2736712158,28.457160776,142.117094613
1678.0,383844196,44196,CALLE,CALLE DEL MENCEY, ,Asfalto,375378.488699,3148705.93613,-16.2728530662,28.458967517,96.0817899627
1679.0,383844207,44207,CALLE,CALLE OSCAR DOMINGUEZ, ,Asfalto,375097.232183,3148314.47893,-16.2756821091,28.4554072135,80.5636719563
1680.0,383844215,44215,CALLE,CALLE PEDRO JOSE DE MENDIZABAL, ,Asfalto,374933.708612,3148630.14425,-16.2773975657,28.4582366591,749.195886434
1681.0,383844223,44223,CALLE,CALLE SAN BERNARDO, ,Asfalto,374981.475736,3148605.16107,-16.276896019,28.4580190581,83.1404335637
1682.0,383844246,44246,CALLE,CALLE SAN RAIMUNDO, ,Asfalto,374918.155459,3148572.68647,-16.2775415979,28.4577235173,65.5346792635
1683.0,383844254,44254,CALLE,CALLE TIO PINO, ,Asfalto,375251.702558,3148831.22488,-16.2741658,28.4600878123,424.736132245
1684.0,383844285,44285,CALLE,CALLE ARAPILES, ,Asfalto,375486.779189,3148754.6173,-16.2717548751,28.4594151283,100.450895743
1685.0,383844293,44293,CALLE,CALLE BAILEN, ,Asfalto,375450.716691,3148782.95778,-16.2721239904,28.4596691876,109.050915598
1686.0,383844312,44312,CALLE,CALLE BRUCH, ,Asfalto,375415.811026,3148821.47896,-16.2724847939,28.4600128789,144.63832205
1687.0,383844327,44327,CALLE,CALLE CEUTA, ,Asfalto,375395.853381,3148836.83659,-16.2726862772,28.4601631869,154.169115068
1688.0,383844335,44335,CALLE,CALLE CIUDAD RODRIGO, ,Asfalto,375366.401261,3148824.20571,-16.2729895063,28.4600332134,101.599853332
1689.0,383844343,44343,CALLE,CALLE GERONA, ,Asfalto,375342.994996,3148837.85,-16.2732299516,28.4601542742,102.508320881
1690.0,383844351,44351,CALLE,CALLE GUADARRANQUE, ,Asfalto,375402.172253,3148859.51688,-16.2726281383,28.4603555399,101.722167341
1691.0,383844366,44366,CALLE,CALLE MAYORGA, ,Asfalto,375446.618301,3148844.28731,-16.2721673484,28.4602400904,214.818580008
1692.0,383844374,44374,CALLE,"CALLE TALAVERA, (TIO PINO)", ,Asfalto,375322.854999,3148849.74804,-16.2734369711,28.4602594944,104.09085238
1693.0,383844382,44382,CALLE,CALLE ZARAGOZA, ,Asfalto,375300.964996,3148862.375,-16.2736618068,28.4603715808,104.876706551
1694.0,383844401,44401,CALLE,CALLE DIEGO DE ALMAGRO, ,Asfalto,374754.304174,3147978.54793,-16.2791330359,28.4523614095,304.814964537
1695.0,383844416,44416,CALLE,CALLE JUAN DE GARAY, ,Asfalto,374639.853656,3147932.75402,-16.2803113255,28.4519184961,142.531038883
1696.0,383844424,44424,CALLE,CALLE JUAN DE GRIJALBA, ,Asfalto,374614.825541,3147946.83273,-16.2805685823,28.4520439571,146.798278848
1697.0,383844447,44447,CALLE,CALLE RODRIGO DE TRIANA, ,Asfalto,374693.864837,3147971.444,-16.2797637904,28.4522741572,272.044285528
1698.0,383844471,44471,CALLE,CALLE CONDE DE PALLASAR, ,Asfalto,374099.687528,3148355.33262,-16.2858698132,28.4556325,634.020573919
1699.0,383844486,44486,CALLE,CALLE BELISARIO GUIMERA Y DEL CASTILLO VALERO, ,Asfalto,375672.977716,3149230.36324,-16.269897991,28.4637234672,94.0018413424
1700.0,383844505,44505,CALLE,CALLE ELISEO LOPEZ, ,Asfalto,374425.049956,3148201.18804,-16.2825343837,28.4543208332,177.315137188
1701.0,383844513,44513,CALLE,CALLE HERMANOS PINZON, ,Asfalto,374412.714217,3147931.0631,-16.2826330201,28.4518759028,276.875955132
1702.0,383844521,44521,CALLE,CALLE MAXIMINO ACEA PERDOMO, ,Asfalto,374350.377953,3148326.40289,-16.283310579,28.4554435055,528.994081992
1703.0,383844552,44552,CALLE,CALLE VICTOR MONJUY, ,Asfalto,374483.164491,3148195.16487,-16.2819406786,28.4542712368,143.883439059
1704.0,383844591,44591,CALLE,CALLE SAN ELIAS, ,Asfalto,374983.620258,3148701.08015,-16.2768881742,28.4588877225,85.2049711923
1705.0,383844617,44617,CALLE,CALLE SAN PABLO, ,Asfalto,375077.044192,3148798.24052,-16.2759414719,28.459771356,75.0878320345
1706.0,383844625,44625,CALLE,CALLE SAN VALENTIN, ,Asfalto,375033.974754,3148747.1237,-16.2763764634,28.4593063756,87.6377314436
1707.0,383844664,44664,CALLE,CALLE PEDRO DE VALDIVIA, ,Asfalto,374420.109645,3147978.45958,-16.2825613666,28.4523104232,253.980853243
1708.0,383844695,44695,PSAJE,PASAJE SAN PEDRO, ,Peatonal,377596.933613,3150319.61025,-16.2503701066,28.4737399684,86.4590251837
1709.0,383844722,44722,PSAJE,PASAJE LAUREL, ,Peatonal,377439.425954,3150534.8596,-16.2520020518,28.4756676656,41.4114232713
1710.0,383844737,44737,PSAJE,PASAJE ALMEYDA, ,Peatonal,377450.01179,3150539.36594,-16.2518944185,28.4757094201,48.9180811937
1711.0,383844745,44745,CALLE,CALLE CARLOS CHEVILLY, ,Peatonal,377419.447104,3150477.8286,-16.2522185173,28.47515024,73.8017886855
1712.0,383844753,44753,CALLE,CALLE JOSE DE ZARATE Y PENICHET, ,Asfalto,378111.992565,3151252.10689,-16.2452221849,28.482217391,891.666063381
1713.0,383844776,44776,AVDA,AVENIDA PROFESOR PERAZA DE AYALA,"NUEVE, URBANIZACION ANAGA",Asfalto,378005.199772,3150846.47413,-16.2463159542,28.4784786352,640.565237653
1714.0,383844792,44792,CALLE,CALLE HENRY DUNANT, ,Asfalto,376385.522688,3150223.89801,-16.2627158023,28.4727972102,250.725251391
1715.0,383844803,44803,CALLE,CALLE DOCTOR PEREZ CAMACHO, ,Asfalto,376504.280661,3150298.62353,-16.2615057512,28.4734524432,292.960705009
1716.0,383844811,44811,CALLE,CALLE MANUEL VELAZQUEZ CABRERA, ,Asfalto,376854.065391,3150219.30001,-16.2579461822,28.4727650746,103.075223596
1717.0,383844834,44834,CALLE,CALLE JUAN RAMON JIMENEZ, ,Asfalto,375746.747524,3148790.68518,-16.2691322721,28.4597838125,395.730249191
1718.0,383844865,44865,CALLE,CALLE CLAUDIO F SARMIENTO, ,Asfalto,375013.67785,3149290.80815,-16.2766427775,28.464209963,102.04885302
1719.0,383844881,44881,CALLE,CALLE PINTOR GONZALEZ SUAREZ, ,Asfalto,374737.955956,3149009.13013,-16.2794269971,28.4616419949,78.0496512308
1720.0,383844907,44907,CALLE,CALLE AGUSTIN MILLARES CARLO, ,Asfalto,374727.57719,3149038.16647,-16.2795366346,28.4619037784,65.2667716968
1721.0,383844915,44915,CALLE,CALLE POETISA VITORINA BRIDOUX, ,Asfalto,374703.366003,3148804.9395,-16.2797772554,28.4598105227,134.450825159
1722.0,383844923,44923,CALLE,CALLE ERNESTO GROTH, ,Asfalto,374692.242974,3148862.26284,-16.2798864736,28.4603069523,112.512325874
1723.0,383844931,44931,CALLE,CALLE FORMENTERA, ,Asfalto,374157.23027,3148977.62195,-16.2853586402,28.4613006203,85.7272951643
1724.0,383844946,44946,CALLE,CALLE ABIBINA, ,Asfalto,374086.767976,3149019.94683,-16.2860780928,28.4616768952,60.3745173086
1725.0,383844954,44954,CALLE,CALLE GUINEA, ,Asfalto,374157.335824,3149133.52185,-16.285370014,28.4627086989,63.4402140559
1726.0,383844962,44962,CALLE,CALLE ALICIA NAVARRO, ,Asfalto,374114.809439,3149044.9983,-16.2857945206,28.4619056921,60.4074207522
1727.0,383844977,44977,CALLE,CALLE SAHARA, ,Asfalto,374104.224338,3149084.24054,-16.2859065927,28.462258715,61.8692229226
1728.0,383844985,44985,CALLE,CALLE PEDRO TARQUIS RODRIGUEZ, ,Asfalto,374485.794323,3148866.29618,-16.2819862434,28.4603285959,107.310391555
1729.0,383844993,44993,CALLE,CALLE ANTONIO PINTOR Y OCETE, ,Asfalto,374609.044996,3149168.25,-16.2807608351,28.4630655834,76.835495326
1730.0,383845002,45002,CALLE,CALLE MARIANO ESTANGA ARIAS, ,Asfalto,374614.445139,3149211.36106,-16.2807593035,28.4634527047,229.533618373
1731.0,383845017,45017,CALLE,CALLE DIEGO NICOLAS EDUARDO Y VILLAREAL, ,Asfalto,374630.045211,3149238.55794,-16.2805539895,28.4637022209,55.492120242
1732.0,383845025,45025,CALLE,CALLE JOSE BLASCO ROBLES, ,Asfalto,374591.789311,3149259.68608,-16.2809469837,28.4638891856,100.488645484
1733.0,383845033,45033,CALLE,CALLE ELIAS SERRA RAFOLS, ,Asfalto,374584.457365,3149017.10617,-16.2809992709,28.4617170706,234.79173434
1734.0,383845041,45041,CALLE,CALLE PATRICIO GARCIA, ,Asfalto,374979.489914,3149358.3687,-16.276999323,28.4648176152,45.5908470753
1735.0,383845056,45056,CALLE,CALLE MANUEL DE CAMARA Y CRUZ, ,Asfalto,374502.105271,3149460.83584,-16.2818847748,28.4656957128,32.6979254432
1736.0,383845064,45064,CALLE,CALLE DOMINGO PISACA BURGADA, ,Asfalto,374853.439863,3149416.66204,-16.2782797548,28.4653207192,133.694599061
1737.0,383845072,45072,CALLE,CALLE JOSE ANTONIO ESCUDER, ,Asfalto,374851.891995,3149595.47547,-16.2783267898,28.4669443816,236.625015927
1738.0,383845087,45087,CALLE,CALLE MANUEL LOPEZ RUIZ, ,Asfalto,374828.255361,3149554.98924,-16.2785379792,28.4665729891,279.508890682
1739.0,383845095,45095,CALLE,CALLE MANUEL RAMOS VELA, ,Asfalto,374775.348281,3148998.46068,-16.279046811,28.4615341413,455.712836047
1740.0,383845114,45114,CALLE,CALLE DOMINGO RODRIGUEZ RIVERO, ,Asfalto,375269.236099,3149190.87928,-16.2740078239,28.4633358906,113.008292751
1741.0,383845122,45122,CALLE,CALLE MANUEL ORAA Y ARCOCHA, ,Asfalto,375445.394575,3149344.29259,-16.2722263043,28.4647484812,154.33636548
1742.0,383845137,45137,CLLON,CALLEJON PADILLA, ,Peatonal,376125.946573,3149653.43422,-16.2653222711,28.4675890963,26.6299027545
1743.0,383845145,45145,CLLON,CALLEJON BRAVO, ,Peatonal,375991.157686,3149611.14588,-16.2666943463,28.4671948839,37.4540729439
1744.0,383845153,45153,CLLON,CALLEJON MALDONADO, ,Asfalto,375966.023749,3149590.62116,-16.2669507457,28.4670090754,38.5909527416
1745.0,383845184,45184,CALLE,CALLE BARLOVENTO,BONANZA,Peatonal,383278.574666,3153594.08448,-16.192673633,28.5038111914,47.730168178
1746.0,383845192,45192,CALLE,CALLE PRAO, ,Peatonal,383281.422014,3153667.41138,-16.192652196,28.5044689609,58.0615268482
1747.0,383845203,45203,SVTIA,SERVENTIA PUNTERO, ,Peatonal,383233.57645,3153860.20459,-16.193161039,28.5062095023,35.2869710616
1748.0,383845211,45211,SVTIA,SERVENTIA ALISIOS, ,Peatonal,383218.661136,3153865.54622,-16.1933139144,28.5062564386,33.0064914495
1749.0,383845226,45226,SVTIA,SERVENTIA COSTEROS, ,Peatonal,383280.449179,3153792.25697,-16.1926753583,28.5056023464,47.4181116112
1750.0,383845242,45242,CALLE,CALLE BUEN PASO, ,Asfalto,375761.808558,3148511.0539,-16.2689176344,28.4572454553,80.1326235463
1751.0,383845257,45257,PSAJE,PASAJE SABINA, ,Peatonal,375738.774481,3148532.25941,-16.2691553825,28.4574342515,97.1396619024
1752.0,383845265,45265,PSAJE,PASAJE TAIBIQUE, ,Peatonal,375714.086361,3148547.36124,-16.2694091148,28.4575681853,100.266238137
1753.0,383845273,45273,PSAJE,PASAJE TAMARGADA, ,Peatonal,375691.491083,3148565.09708,-16.2696406527,28.4577280238,111.272410997
1754.0,383845281,45281,PSAJE,PASAJE TAGULUCHE, ,Peatonal,375666.580377,3148584.45515,-16.269898226,28.4578984104,125.072054712
1755.0,383845296,45296,PSAJE,PASAJE TIGADAY, ,Peatonal,375641.980226,3148596.64009,-16.2701504283,28.4580066803,126.186685962
1756.0,383845307,45307,PSAJE,PASAJE TIGAIGA, ,Peatonal,375620.057169,3148614.93479,-16.2703765906,28.458169037,140.653207247
1757.0,383845315,45315,SENDA,SENDA PICO VIEJO, ,Peatonal,375588.05684,3148697.48524,-16.2707122768,28.4589109586,100.252132825
1758.0,383845323,45323,SENDA,SENDA TENEGUIA, ,Peatonal,375566.08254,3148716.78596,-16.2709358325,28.4590889396,111.767177559
1759.0,383845331,45331,SENDA,SENDA TAMADABA, ,Peatonal,375543.122889,3148718.35631,-16.2711738055,28.459094159,91.6460818308
1760.0,383845354,45354,SENDA,SENDA TINIZARA, ,Asfalto,375533.87242,3148626.42297,-16.2712579176,28.4582644901,77.6530756119
1761.0,383845377,45377,CALLE,CALLE CARACAS, ,Asfalto,375775.82112,3148478.84632,-16.2687703305,28.4569569156,181.872604877
1762.0,383845435,45435,SENDA,SENDA TEJIADE, ,Peatonal,375361.298448,3148195.42362,-16.272973577,28.4543584743,42.0736352557
1763.0,383845443,45443,SENDA,SENDA EPINA, ,Peatonal,375367.354576,3148222.48285,-16.2729146617,28.4546032479,44.609994459
1764.0,383845466,45466,SENDA,SENDA ERJOS, ,Peatonal,375479.816584,3148206.11728,-16.2717644095,28.4544680168,75.3909313287
1765.0,383845474,45474,CALLE,CALLE ARGUAYO (PATIO INTERIOR), ,Asfalto,375416.120812,3148296.13962,-16.2724246565,28.4552726192,20.0000000186
1766.0,383845482,45482,CALLE,CALLE AMAGAR, ,Asfalto,375114.246076,3148006.20199,-16.2754777885,28.4526339418,102.001600382
1767.0,383845497,45497,CALLE,CALLE ERESE, ,Asfalto,375180.071565,3148114.24165,-16.2748171633,28.4535993726,171.116961338
1768.0,383845501,45501,PSAJE,PASAJE ARECIDA, ,Peatonal,375074.34916,3147959.4584,-16.2758781155,28.4522015687,73.881535346
1769.0,383845547,45547,CALLE,CALLE LA RABASA, ,Asfalto,375275.21962,3147827.40407,-16.2738127361,28.4510290693,108.380079575
1770.0,383845555,45555,CALLE,CALLE BENCHEQUE, ,Asfalto,373798.453227,3147765.57645,-16.288906393,28.4503149401,328.735753045
1771.0,383845702,45702,CALLE,CALLE ORCHILLA, ,Asfalto,374760.624897,3148526.81627,-16.2791435437,28.4572914485,86.8253080966
1772.0,383845717,45717,CALLE,CALLE GUASIEGRE, ,Asfalto,374732.304683,3148529.02061,-16.2794321402,28.457308068,112.171083335
1773.0,383845725,45725,CALLE,CALLE AÑAVINGO, ,Asfalto,374758.509408,3148479.80317,-16.2791389049,28.4568747338,207.973276194
1774.0,383845733,45733,SVTIA,SERVENTIA DAUTE, ,Peatonal,374661.718073,3148524.22139,-16.2801462653,28.457254976,57.2120915106
1775.0,383845741,45741,CALLE,CALLE SALMOR,SERVENTIA SALMOR,Asfalto,374705.180541,3148474.74571,-16.279704349,28.4568166885,68.2741331103
1776.0,383845756,45756,CALLE,CALLE BACARAN, ,Asfalto,374583.162528,3148435.8639,-16.2809454523,28.456453731,54.925085905
1777.0,383845764,45764,CALLE,CALLE HERQUES, ,Asfalto,374564.793212,3148453.76833,-16.2811346934,28.4566137814,71.0626799348
1778.0,383845772,45772,CALLE,CALLE LOS SAUCES, ,Asfalto,375274.358562,3148754.58906,-16.2739216597,28.4593957535,152.126189707
1779.0,383845787,45787,CALLE,CALLE ARIDANE, ,Asfalto,375272.112814,3148686.03091,-16.2739372234,28.458777397,98.4424025151
1780.0,383845806,45806,CALLE,CALLE ABENHAMA, ,Asfalto,374762.625072,3148084.38671,-16.2790747012,28.453299089,145.464861966
1781.0,383845814,45814,CALLE,CALLE MALINCHE, ,Asfalto,374327.490431,3147981.87096,-16.2835067349,28.4523320978,74.9797859298
1782.0,383845822,45822,CALLE,CALLE FRANCISCO MIRANDA, ,Asfalto,374344.346727,3147937.22343,-16.2833306239,28.4519310374,133.598822235
1783.0,383845884,45884,CALLE,CALLE OLIVINA, ,Asfalto,373914.720801,3148106.4629,-16.2877365348,28.4534169129,102.657316733
1784.0,383845903,45903,CALLE,CALLE AGUAMARINA, ,Asfalto,373868.770138,3148127.16433,-16.2882073911,28.4535974064,177.256676581
1785.0,383845934,45934,CALLE,CALLE DIAMANTE, ,Asfalto,373884.435839,3148266.35655,-16.2880920972,28.4548587478,114.499747044
1786.0,383845957,45957,CALLE,CALLE ZAFIRO, ,Asfalto,373827.732298,3148252.37311,-16.288639522,28.4547283545,241.864516066
1787.0,383845965,45965,PSAJE,PASAJE VEGAIPALA, ,Asfalto,375262.822992,3148138.09806,-16.2739729305,28.4538317297,102.338084702
1788.0,383845973,45973,CALLE,CALLE DOCTOR JOSE MANUEL MIRALLES,LOMO DEL BALO (27/07/2004),Asfalto,375286.331195,3148211.66881,-16.2737486584,28.4544991388,117.734208718
1789.0,383845996,45996,CALLE,CALLE BRILLANTE, ,Asfalto,373975.404571,3148355.30559,-16.287142702,28.4556681616,48.774767571
1790.0,383846013,46013,CALLE,CALLE OPALO, ,Asfalto,373970.583659,3148395.05525,-16.2871962755,28.456026413,44.8432046943
1791.0,383846036,46036,CALLE,CALLE ESMERALDA, ,Asfalto,373965.923969,3148441.38043,-16.2872658226,28.4564439523,160.130056407
1792.0,383801548,01548,RTNDA,ROTONDA LOS MINISTERIOS, ,Asfalto,374731.279022,3148344.29514,-16.2794338369,28.4556532012,96.2688820319
1793.0,383846125,46125,CALLE,CALLE PEGASO, ,Asfalto,374368.986489,3147355.91783,-16.2830177325,28.4466889824,241.262258542
1794.0,383846133,46133,CALLE,CALLE CORMORAN, ,Asfalto,374283.110524,3147437.89484,-16.2839073675,28.4474118921,365.42271723
1795.0,383846222,46222,CALLE,CALLE HOYA DE LOS CHARQUITOS,ESCALERA PRIMERA HOYA DE LOS CHARQU,Peatonal,379861.709106,3152811.87473,-16.2274835362,28.4964435947,156.453347352
1796.0,383850026,50026,CALLE,CALLE LOS ALAMOS, ,Asfalto,372385.421029,3147025.07145,-16.3032322028,28.4434987016,176.222325586
1797.0,383850034,50034,CALLE,CALLE ANIBAL, ,Asfalto,372593.907332,3146876.53858,-16.3010852761,28.4421883706,135.442471037
1798.0,383850042,50042,CALLE,CALLE ANSAR, ,Asfalto,372398.580002,3147275.28999,-16.3031245679,28.4457684182,86.1962088142
1799.0,383850057,50057,CALLE,CALLE CALANDRIA, ,Asfalto,372553.087187,3146617.35684,-16.3014673839,28.4398421904,64.4088569145
1800.0,383850065,50065,CALLE,CALLE EL CEDRO, ,Asfalto,372113.754615,3147259.21883,-16.3060306229,28.4455958439,462.767601833
1801.0,383850073,50073,CALLE,CALLE EL CONDE, ,Asfalto,372248.160096,3147203.44102,-16.304649311,28.4451039074,91.1708456699
1802.0,383850081,50081,AVDA,AVENIDA CRUZ DE TINCER, ,Asfalto,372197.191917,3147313.54044,-16.3051900476,28.4460987183,214.72664015
1803.0,383850107,50107,CALLE,CALLE LA DAMA, ,Asfalto,372370.444993,3147284.125,-16.3034128123,28.4458453972,82.4128439747
1804.0,383850115,50115,CALLE,CALLE LOS ESTUDIANTES, ,Asfalto,372299.977898,3147295.16719,-16.3041335172,28.4459381652,211.348798967
1805.0,383850131,50131,CALLE,CALLE LA HORNERA, ,Asfalto,372413.47568,3146990.18742,-16.3029476034,28.4431872527,197.522801864
1806.0,383850146,50146,CALLE,CALLE LA HOYA, ,Asfalto,372195.390059,3147129.83701,-16.3051769648,28.4444482828,193.553333027
1807.0,383850154,50154,CALLE,CALLE MALVASIA, ,Asfalto,372260.113838,3146891.8432,-16.304500972,28.4422821031,246.033478124
1808.0,383850162,50162,CALLE,CALLE MARIA LUISA, ,Asfalto,372172.219631,3146810.14155,-16.3053839065,28.4415481569,32.7930100822
1809.0,383850177,50177,CALLE,CALLE MARTIN, ,Asfalto,372471.957816,3146932.50478,-16.3023545472,28.442658101,213.888501447
1810.0,383850185,50185,CALLE,CALLE MAXIMINO BACALLADO, ,Asfalto,372385.094692,3146815.788,-16.3032039108,28.4416026442,184.445322199
