Capitol,"Text Capítol",Article,"Text Article",Concepte,"Text Concepte",Subconcepte,"Text Subconcepte",Orgànic,"Text Orgànic",Àrees,"Text Àrees",Política,"Text política","Grup de programes","Text Grup de programes",Programes,"Text Programes",Subprogrames,"Text Subprogrames","PREV. INICIAL"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0502,"0502 G. Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","155.000,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","11.500,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","44.850,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","5.750,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","23.690,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","6.900,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","3.967,50"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","859,80"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0702,"0702 G. Ocupació, Empresa i Turisme",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","9,94"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39904,Indemnitzacions,0801,"0801 G. Drets Ciutadania, Participació i Transparència",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39906,"Actuacions mercadillos varis",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","87.400,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0401,"0401 G.Seguretat i Prevenció",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","73.000,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0601,"0601 Ciutat Vella",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0602,"0602 Eixample",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0603,"0603 Sants-Montjuïc",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0604,"0604 Les Corts",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0605,"0605 Sarrià-Sant Gervasi",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0606,"0606 Gràcia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0607,"0607 Horta-Guinardó",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0608,"0608 Nou Barris",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0609,"0609 Sant Andreu",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39907,"Altres ingressos seguretat i mobilitat",0610,"0610 Sant Martí",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39908,"Actes promoció relacions cíviques",0801,"0801 G. Drets Ciutadania, Participació i Transparència",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39909,"Sentències jutjats i tribunals",0101,"0101 G. Recursos",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","5.000,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39909,"Sentències jutjats i tribunals",0703,"0703 Serveis Centrals",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","5.000,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39910,"Serveis especials educació ambiental",0502,"0502 G. Medi Ambient I Serveis Urbans",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","10,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39911,"Compensacio costos",0401,"0401 G.Seguretat i Prevenció",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","8.250.000,00"
3,"TAXES I ALTRES INGRESSOS",39,"ALTRES INGRESSOS",399,"ALTRES INGRESSOS DIVERSOS",39911,"Compensacio costos",0701,"0701 G. Presidència i Economia",9,"Actuacions de caràcter general",93,"Administració financera i tributària",932,"Gestió del sistema tributari",9321,"Administració tributària i d'ingressos municipals",93219,"Serveis d’ingressos","920.000,00"
