"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K014","Transports i serveis relacionats","Autobusos diürns",432392012,4585012495,432300063,4584811534,"2.18996","41.412003","BUS -192--",10,65,"Sant Martí","el Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",431730993,4585156384,"431639.05",4584955422,"2.182035","41.413243","BUS -192--",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",431195326,4586547606,431103389,4586346632,"2.175468","41.425728","BUS -19-45--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K014","Transports i serveis relacionats","Autobusos diürns",431436164,4585093722,431344224,4584892761,"2.178515","41.412654","BUS -19-20-45-47-50-51-117-H8--",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",429700005,4581285126,"429608.08",4581084201,"2.158186","41.378201","BUS -13-41-55-91-H16--",2,10,"Eixample","Sant Antoni",,
"K014","Transports i serveis relacionats","Autobusos diürns",429972255,4581982262,429880328,"4581781.33","2.161361","41.384504","BUS -50-59-H12--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",432174003,4583067521,432082056,4582866578,"2.18757","41.394467","BUS -V21--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428482008,"4586704.36",428390096,4586503385,"2.142981","41.426902","NITBUS -N4--",7,40,"Horta-Guinardó","Montbau",,
"K014","Transports i serveis relacionats","Autobusos diürns",433201548,4588621012,433109593,4588420018,"2.199246","41.444571","BUS -11-42-60--",9,58,"Sant Andreu","Baró de Viver",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431609001,4585786856,"431517.06",4585585888,"2.180504","41.418911","NITBUS -N1-N4--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",429938006,4586992667,"429846.08",4586791689,"2.160371","41.429627","BUS -39-45-185--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns","430112.64","4585056.58",430020712,"4584855.62","2.162685","41.412205","BUS -114--",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431355824,4586441247,431263885,4586240273,"2.1774","41.424783","NITBUS -N1-N6--",9,62,"Sant Andreu","el Congrés i els Indians",,
"K014","Transports i serveis relacionats","Autobusos diürns",427874869,4585863843,427782962,4585662876,"2.135816","41.419278","BUS -124--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns","428904.94","4580893.47",428813022,4580692549,"2.148725","41.374604","BUS -23--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",426026005,4581174293,425934114,"4580973.37","2.114268","41.376873","BUS -D20--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K014","Transports i serveis relacionats","Autobusos diürns",428600011,4584987109,428508097,"4584786.15","2.144596","41.411446","BUS -22-V17--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns","432745.05",4589672444,432653099,"4589471.44","2.193664","41.454003","BUS -11-40--",9,57,"Sant Andreu","la Trinitat Vella",,
"K014","Transports i serveis relacionats","Autobusos diürns",427167683,4576102075,"427075.78",4575901198,"2.128529","41.331294","BUS -21--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",425776999,4575849138,425685109,4575648264,"2.111943","41.328889","BUS -21--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",429075432,4585711136,428983514,"4585510.17","2.150199","41.418009","BUS -129-87--",6,29,"Gràcia","el Coll",,
"K014","Transports i serveis relacionats","Autobusos diürns",431951216,4590937305,431859273,"4590736.29","2.184018","41.465328","BUS -83--",8,56,"Nou Barris","Vallbona",,
"K014","Transports i serveis relacionats","Autobusos diürns",427914,4584834698,427822092,"4584633.74","2.136407","41.410012","BUS -V13--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",432095953,4585922825,432004007,4585721856,"2.186315","41.420177","BUS -H8--",9,63,"Sant Andreu","Navas",,
"K014","Transports i serveis relacionats","Autobusos diürns",433725943,4586183071,433633982,4585982099,"2.20579","41.422657","BUS -H10--",10,73,"Sant Martí","la Verneda i la Pau",,
"K014","Transports i serveis relacionats","Autobusos diürns",434681617,4584855957,434589647,4584654997,"2.217369","41.410783","BUS -7--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",425587,4583181358,425495113,4582980416,"2.108772","41.394909","BUS -113--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",431423446,4582842081,431331505,4582641141,"2.178618","41.392373","BUS -19-51-55-B25-B20--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",430622084,4589188037,430530153,4588987038,"2.168305","41.449459","BUS -82--",8,50,"Nou Barris","les Roquetes",,
"K014","Transports i serveis relacionats","Autobusos diürns",432494342,4588588042,432402393,4588387048,"2.190784","41.444215","BUS -B19--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",431394391,4587258341,431302452,"4587057.36","2.177769","41.432146","BUS -11-36-132--",8,45,"Nou Barris","Porta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",427644806,4583572628,"427552.9",4583371682,"2.133337","41.398621","NITBUS -N0-N7--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K015","Transports i serveis relacionats","Autobusos nocturns","432481.88",4587034349,432389931,"4586833.37","2.190809","41.430221","NITBUS -N9--",9,60,"Sant Andreu","Sant Andreu",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431135907,"4586814.78","431043.97",4586613803,"2.174726","41.428129","NITBUS -N1-N6--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K014","Transports i serveis relacionats","Autobusos diürns",425906004,4585597468,425814115,4585396504,"2.112291","41.416699","BUS -111--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",428657012,4581116573,428565096,"4580915.65","2.145734","41.376591","BUS -115--",3,15,"Sants-Montjuïc","Hostafrancs",,
"K014","Transports i serveis relacionats","Autobusos diürns",431824486,4591180786,431732544,4590979768,"2.182473","41.46751","BUS -83--",8,56,"Nou Barris","Vallbona",,
"K014","Transports i serveis relacionats","Autobusos diürns",433357987,"4583253.26",433266029,4583052315,"2.20171","41.396239","BUS -26-V27--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",431570506,4581611031,431478564,4581410102,"2.180516","41.381298","BUS -120--",1,2,"Ciutat Vella","el Barri Gòtic",,
"K014","Transports i serveis relacionats","Autobusos diürns",430241167,4581971906,430149237,4581770974,"2.164578","41.384434","BUS -120--",1,1,"Ciutat Vella","el Raval",,
"K014","Transports i serveis relacionats","Autobusos diürns",432928449,4584952006,432836495,4584751046,"2.196384","41.411503","BUS -V27--",10,65,"Sant Martí","el Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",429486994,4588204963,429395073,4588003974,"2.154832","41.440506","BUS -45-102--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",426701343,4583425569,426609446,4583224625,"2.12207","41.397211","BUS -130--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",426730993,"4582383.58",426639096,4582182645,"2.122551","41.387829","BUS -113--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",425204995,4585307343,425113112,4585106382,"2.10394","41.414021","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",424984991,4585620513,424893111,4585419549,"2.101269","41.416821","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",425187001,4585316412,425095119,4585115451,"2.103723","41.414101","BUS -128--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",431367471,4589998988,431275533,4589797982,"2.177135","41.456827","BUS -83--",8,54,"Nou Barris","Torre Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",424580004,4585654956,424488127,4585453992,"2.096419","41.417093","BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",431400115,4581293002,431308174,4581092076,"2.178515","41.378419","BUS -120--",1,2,"Ciutat Vella","el Barri Gòtic",,
"K014","Transports i serveis relacionats","Autobusos diürns",433422637,4584059675,433330678,4583858723,"2.202395","41.403508","BUS -192--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",434786017,4585128289,434694046,4584927327,"2.218589","41.413244","BUS -B23-143--",10,70,"Sant Martí","el Besòs i el Maresme",,
"K014","Transports i serveis relacionats","Autobusos diürns",434028156,4584685679,433936192,4584484721,"2.20957","41.409196","BUS -7-36-H14--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",432125659,4585307489,432033713,4585106526,"2.18674","41.414638","BUS -62--",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",424548076,4587429553,"424456.2",4587228572,"2.095815","41.433073","BUS -128--",,,,,,
"K014","Transports i serveis relacionats","Autobusos diürns",430297003,4587771518,430205074,4587570532,"2.164577","41.436673","BUS -122-V27--",8,48,"Nou Barris","la Guineueta",,
"K014","Transports i serveis relacionats","Autobusos diürns",429334329,4584490586,429242408,4584289631,"2.153439","41.407039","BUS -116--",6,31,"Gràcia","la Vila de Gràcia",,
"K014","Transports i serveis relacionats","Autobusos diürns",432475013,4589051659,432383065,4588850661,"2.190501","41.448389","BUS -126--",9,57,"Sant Andreu","la Trinitat Vella",,
"K014","Transports i serveis relacionats","Autobusos diürns",432387999,4589361138,432296051,4589160137,"2.189425","41.451169","BUS -127--",9,57,"Sant Andreu","la Trinitat Vella",,
"K014","Transports i serveis relacionats","Autobusos diürns",431189134,4589643879,431097198,4589442876,"2.175041","41.453614","BUS -83--",8,54,"Nou Barris","Torre Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",431736499,4590255503,431644558,4590054494,"2.181524","41.459169","BUS -80-81--",8,54,"Nou Barris","Torre Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",431553984,4590528715,431462044,4590327704,"2.179308","41.461614","BUS -80-81--",8,55,"Nou Barris","Ciutat Meridiana",,
"K014","Transports i serveis relacionats","Autobusos diürns",430064169,4588317543,429972243,4588116552,"2.161727","41.441571","BUS -82--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",430219761,4588626819,430127833,4588425826,"2.163553","41.44437","BUS -82--",8,49,"Nou Barris","Canyelles",,
"K014","Transports i serveis relacionats","Autobusos diürns",426667001,4582942049,426575104,4582741109,"2.121718","41.392853","BUS -130--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns",432364005,4587160187,432272057,4586959206,"2.189384","41.431344","BUS -126--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",431202005,4589185034,431110068,4588984035,"2.175247","41.449482","BUS -127--",8,50,"Nou Barris","les Roquetes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",426156008,4582087086,426064116,4581886154,"2.115711","41.385106","NITBUS -N12--",4,20,"Les Corts","la Maternitat i Sant Ramon",,
"K014","Transports i serveis relacionats","Autobusos diürns",429178319,4584987064,"429086.4",4584786105,"2.151515","41.411497","BUS -116--",6,30,"Gràcia","la Salut",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429780836,4588118065,429688912,4587917076,"2.158359","41.439749","NITBUS -N4--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns","428978.87",4586120941,428886953,4585919971,"2.148995","41.421692","BUS -119--",7,38,"Horta-Guinardó","la Teixonera",,
"K014","Transports i serveis relacionats","Autobusos diürns",430928296,4585723721,430836361,4585522754,"2.172367","41.418284","BUS -117--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",429969003,4581190586,429877075,4580989661,"2.161414","41.377373","BUS -121--",2,10,"Eixample","Sant Antoni",,
"K014","Transports i serveis relacionats","Autobusos diürns","430652.83",4580801547,430560896,4580600626,"2.169635","41.373929","BUS -121--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",430645189,4580859569,430553255,4580658647,"2.169537","41.37445","BUS -121--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",424465703,4585527754,424373827,4585326791,"2.095067","41.415937","BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",424576072,4585654219,424484195,4585453255,"2.096372","41.417086","BUS -118--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",424180985,4586786751,424089112,4586585776,"2.091503","41.427249","NITBUS -N10--",5,22,"Sarrià-Sant Gervasi","Vallvidrera. el Tibidabo i les Planes",,
"K014","Transports i serveis relacionats","Autobusos diürns",431566156,4586036731,431474215,4585835761,"2.179963","41.421158","BUS -19-45-47-50-51-117--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",427993157,4578209124,427901247,4578008228,"2.138142","41.350346","BUS -125--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K014","Transports i serveis relacionats","Autobusos diürns",425602554,4582991759,425510667,4582790819,"2.108981","41.393203","BUS -113--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",430523002,"4585133.03","430431.07",4584932069,"2.167585","41.412929","BUS -V21--",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",430517004,4585056921,430425072,4584855961,"2.167522","41.412243","BUS -H6--",7,33,"Horta-Guinardó","el Baix Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",427644806,4583572628,"427552.9",4583371682,"2.133337","41.398621","BUS -70-H6-V11--",5,24,"Sarrià-Sant Gervasi","les Tres Torres",,
"K014","Transports i serveis relacionats","Autobusos diürns",432701692,4587160061,432609741,"4586959.08","2.193425","41.431371","BUS -11-40--",9,60,"Sant Andreu","Sant Andreu",,
"K014","Transports i serveis relacionats","Autobusos diürns",431049702,4584240709,430957765,4584039756,"2.173988","41.404938","BUS -V21--",2,6,"Eixample","la Sagrada Família",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431932657,4584834439,431840712,"4584633.48","2.184484","41.410361","NITBUS -N9--",10,64,"Sant Martí","el Camp de l'Arpa del Clot",,
"K014","Transports i serveis relacionats","Autobusos diürns",431456241,4590587534,431364302,4590386522,"2.178131","41.462136","BUS -62-76-104-83--",8,55,"Nou Barris","Ciutat Meridiana",,
"K014","Transports i serveis relacionats","Autobusos diürns",430077994,4581481096,429986065,4581280169,"2.162683","41.379999","BUS -24-37-41-55-120-V11--",2,10,"Eixample","Sant Antoni",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428240579,4576773339,428148666,4576572456,"2.141269","41.337436","NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428551998,4584306963,428460084,"4584106.01","2.144102","41.405316","NITBUS -N0--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró",,
"K014","Transports i serveis relacionats","Autobusos diürns",433609828,4586061728,433517868,4585860757,"2.204414","41.421555","BUS -B24--",10,73,"Sant Martí","la Verneda i la Pau",,
"K014","Transports i serveis relacionats","Autobusos diürns",430660557,4585757728,430568624,4585556761,"2.169159","41.418567","BUS -114--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",430193005,4585396354,430101076,"4585195.39","2.163607","41.415272","BUS -114--",7,34,"Horta-Guinardó","Can Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",430182185,4586788253,430090257,4586587277,"2.163316","41.427807","BUS -19-39-102-87--",7,43,"Horta-Guinardó","Horta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432445747,4585338961,432353798,4585137997,"2.190566","41.414948","NITBUS -N9--",9,63,"Sant Andreu","Navas",,
"K015","Transports i serveis relacionats","Autobusos nocturns","428890.39",4580862293,428798472,4580661372,"2.148555","41.374322","NITBUS -N1-N13-N15-N16-N17--",3,11,"Sants-Montjuïc","el Poble-sec",,
"K014","Transports i serveis relacionats","Autobusos diürns",428168555,4581888908,428076644,4581687978,"2.139802","41.383504","BUS -54-66--",3,18,"Sants-Montjuïc","Sants",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428168555,4581888908,428076644,4581687978,"2.139802","41.383504","NITBUS -N3--",3,18,"Sants-Montjuïc","Sants",,
"K014","Transports i serveis relacionats","Autobusos diürns",430670991,4587050771,430579059,4586849792,"2.169136","41.430214","BUS -122--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta",,
"K014","Transports i serveis relacionats","Autobusos diürns",432037786,4588894612,431945842,4588693616,"2.185285","41.446938","BUS -127--",8,53,"Nou Barris","la Trinitat Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",427383033,4585321359,"427291.13",4585120397,"2.129996","41.414347","BUS -196--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova",,
"K014","Transports i serveis relacionats","Autobusos diürns",434594046,4584829372,434502077,4584628412,"2.216325","41.410536","BUS -H16--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",428552637,4582780093,428460723,4582579154,"2.14429","41.391564","BUS -41-H8--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429055007,4584401161,428963089,4584200207,"2.150108","41.406209","BUS -22-24-116-87-V17--",6,31,"Gràcia","la Vila de Gràcia",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430157799,4584185726,"430065.87",4583984774,"2.163325","41.404366","NITBUS -N6--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",432815692,4585339128,432723739,4585138164,"2.194992","41.414981","BUS -33-B24-H10--",10,72,"Sant Martí","Sant Martí de Provençals",,
"K014","Transports i serveis relacionats","Autobusos diürns",430256055,4582253725,430164125,4582052791,"2.164724","41.386973","BUS -63--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430910253,4583830918,430818317,4583629969,"2.172367","41.401235","NITBUS -N1-N7--",2,6,"Eixample","la Sagrada Família",,
"K015","Transports i serveis relacionats","Autobusos nocturns",432334044,4581282299,432242095,4581081373,"2.189683","41.378402","NITBUS -N8--",1,3,"Ciutat Vella","la Barceloneta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",425324161,4582298956,425232276,4582098023,"2.105737","41.386938","NITBUS -N12--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",429379338,4587850556,429287418,"4587649.57","2.153585","41.437305","BUS -45-102--",7,43,"Horta-Guinardó","Horta",,
"K015","Transports i serveis relacionats","Autobusos nocturns",429799997,4580944182,429708071,"4580743.26","2.159421","41.375139","NITBUS -N0--",2,10,"Eixample","Sant Antoni",,
"K014","Transports i serveis relacionats","Autobusos diürns",432454998,4584110234,432363048,4583909282,"2.190814","41.403882","BUS -92--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",432945421,4584555894,432853467,4584354937,"2.196631","41.407937","BUS -192--",10,71,"Sant Martí","Provençals del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",433308327,4583411668,433216369,4583210722,"2.201099","41.397662","BUS -6--",10,68,"Sant Martí","el Poblenou",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433308327,4583411668,433216369,4583210722,"2.201099","41.397662","NITBUS -N6-N8--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",426193988,4582143658,426102095,4581942726,"2.116158","41.385619","BUS -7-33-67-75-113-L14-L79-H6--",4,21,"Les Corts","Pedralbes",,
"K014","Transports i serveis relacionats","Autobusos diürns",428614422,4587066519,428522509,"4586865.54","2.144523","41.430176","BUS -V21--",7,40,"Horta-Guinardó","Montbau",,
"K014","Transports i serveis relacionats","Autobusos diürns",430320447,4582801847,430228517,4582600907,"2.165431","41.391916","BUS -7-22-24-V15--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",431615,4583643699,431523058,4583442751,"2.180818","41.399609","BUS -V21--",2,5,"Eixample","el Fort Pienc",,
"K014","Transports i serveis relacionats","Autobusos diürns",427098006,4583167749,427006105,4582966807,"2.126846","41.394925","BUS -V7--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K015","Transports i serveis relacionats","Autobusos nocturns","433898.77",4585436375,433806807,"4585235.41","2.20794","41.415946","NITBUS -N11--",10,70,"Sant Martí","el Besòs i el Maresme",,
"K014","Transports i serveis relacionats","Autobusos diürns",433535588,4586813469,433443629,4586612491,"2.203443","41.428319","BUS -B23--",10,73,"Sant Martí","la Verneda i la Pau",,
"K014","Transports i serveis relacionats","Autobusos diürns",429671009,4587007697,429579086,4586806719,"2.157174","41.429739","BUS -45--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",431394995,"4583885.94",431303055,"4583684.99","2.178159","41.401772","BUS -V21--",2,6,"Eixample","la Sagrada Família",,
"K014","Transports i serveis relacionats","Autobusos diürns",425338999,4582479639,425247114,4582278704,"2.105892","41.388566","BUS -113--",4,21,"Les Corts","Pedralbes",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430083987,4581863314,429992058,4581662383,"2.162711","41.383442","NITBUS -N6--",2,10,"Eixample","Sant Antoni",,
"K014","Transports i serveis relacionats","Autobusos diürns",433926999,4583935642,433835036,4583734691,"2.208442","41.402432","BUS -V27--",10,68,"Sant Martí","el Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",429875007,4583385006,429783081,4583184061,"2.160035","41.397129","BUS -V17--",6,31,"Gràcia","la Vila de Gràcia",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430921009,4583368612,430829073,4583167667,"2.172549","41.397072","NITBUS -N1-N4--",2,7,"Eixample","la Dreta de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",433424961,4584759089,433333003,"4584558.13","2.202346","41.409807","NITBUS -N11--",10,71,"Sant Martí","Provençals del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",429987499,4586897504,429895573,4586696527,"2.160974","41.428774","BUS -86--",7,43,"Horta-Guinardó","Horta",,
"K014","Transports i serveis relacionats","Autobusos diürns",431645918,4588848772,431553977,4588647776,"2.180599","41.446492","BUS -60--",8,53,"Nou Barris","la Trinitat Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",428339996,4581824082,428248084,4581623152,"2.14186","41.382935","BUS -78-V7--",3,18,"Sants-Montjuïc","Sants",,
"K014","Transports i serveis relacionats","Autobusos diürns","428859.52",4584745355,428767604,4584544398,"2.147729","41.409292","BUS -22-V17--",6,28,"Gràcia","Vallcarca i els Penitents",,
"K014","Transports i serveis relacionats","Autobusos diürns",429145857,4583883658,429053938,4583682709,"2.151256","41.401556","BUS -27-32--",6,31,"Gràcia","la Vila de Gràcia",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430343319,4583845965,430251389,4583645016,"2.165584","41.401322","NITBUS -N6--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430844694,4582795203,430752759,4582594263,"2.171701","41.391901","NITBUS -N1-N11-N2-N3-N9--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429573004,4582077117,"429481.08",4581876184,"2.156575","41.385323","BUS -37-59-V11--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",430435833,"4582914.81",430343902,4582713869,"2.166798","41.392943","NITBUS -N7--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",430211999,4585867717,"430120.07",4585666749,"2.16378","41.419519","BUS -119--",7,34,"Horta-Guinardó","Can Baró",,
"K014","Transports i serveis relacionats","Autobusos diürns",428691996,4587278883,428600082,4587077902,"2.145426","41.432095","BUS -27-60-76-B19-V21-H4--",7,40,"Horta-Guinardó","Montbau",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431249652,4582807447,431157713,4582606507,"2.176543","41.392046","NITBUS -N9--",2,7,"Eixample","la Dreta de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431431394,4582991691,431339453,4582790749,"2.178696","41.393721","NITBUS -N9--",2,5,"Eixample","el Fort Pienc",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428819679,4581715595,428727762,4581514666,"2.147609","41.382001","NITBUS -N0--",2,9,"Eixample","la Nova Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",428365232,4582184358,428273319,4581983425,"2.142119","41.386182","NITBUS -N0--",4,19,"Les Corts","les Corts",,
"K014","Transports i serveis relacionats","Autobusos diürns",430316355,4582769327,430224425,4582568388,"2.165385","41.391622","BUS -22-24--",2,7,"Eixample","la Dreta de l'Eixample",,
"K014","Transports i serveis relacionats","Autobusos diürns",429804493,"4584792.9",429712568,4584591942,"2.159029","41.409803","BUS -39-116--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova",,
"K014","Transports i serveis relacionats","Autobusos diürns",433502615,4584578083,433410656,4584377126,"2.203295","41.408183","BUS -40-42-B25-B20-V27--",10,71,"Sant Martí","Provençals del Poblenou",,
"K014","Transports i serveis relacionats","Autobusos diürns",426223883,"4584119.46",426131991,4583918509,"2.116275","41.403417","BUS -60-66--",5,23,"Sarrià-Sant Gervasi","Sarrià",,
"K014","Transports i serveis relacionats","Autobusos diürns","429610.01",4582994533,429518086,4582793592,"2.156911","41.393589","BUS -7-67-68-V15--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample",,
"K015","Transports i serveis relacionats","Autobusos nocturns",431309072,4585164244,431217133,4584963282,"2.176986","41.413278","NITBUS -N1-N4--",7,35,"Horta-Guinardó","el Guinardó",,
"K014","Transports i serveis relacionats","Autobusos diürns",431598245,"4583529.22",431506303,4583328273,"2.180631","41.398577","BUS -6-7-62-H12--",2,5,"Eixample","el Fort Pienc",,
