"dc:identifier";"dc:modified";"id";"lpgc:linea_id";"lpgc:nombre_parada";"lpgc:num_parada"
"12301415";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301415";"1230";"13";"1415"
"12301413";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301413";"1230";"12";"1413"
"12301411";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301411";"1230";"11";"1411"
"12301410";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12301410";"1230";"14";"1410"
"12551282";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551282";"1255";"7";"1282"
"12551028";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12551028";"1255";"8";"1028"
"12541958";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541958";"1254";"1";"1958"
"12541957";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541957";"1254";"11";"1957"
"12541457";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541457";"1254";"8";"1457"
"12541440";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541440";"1254";"9";"1440"
"12541425";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541425";"1254";"10";"1425"
"12541421";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541421";"1254";"7";"1421"
"12541419";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541419";"1254";"6";"1419"
"12541417";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541417";"1254";"5";"1417"
"12541029";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541029";"1254";"4";"1029"
"12541027";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541027";"1254";"3";"1027"
"12541025";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12541025";"1254";"2";"1025"
"12531955";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531955";"1253";"21";"1955"
"12531929";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531929";"1253";"1";"1929"
"12531712";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531712";"1253";"9";"1712"
"12531663";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531663";"1253";"5";"1663"
"12531617";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531617";"1253";"3";"1617"
"12531597";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531597";"1253";"6";"1597"
"12531595";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531595";"1253";"4";"1595"
"12531551";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531551";"1253";"13";"1551"
"12531549";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531549";"1253";"12";"1549"
"12531529";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531529";"1253";"11";"1529"
"12531502";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531502";"1253";"10";"1502"
"12531495";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531495";"1253";"18";"1495"
"12531493";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531493";"1253";"17";"1493"
"12531491";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531491";"1253";"16";"1491"
"12531489";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531489";"1253";"15";"1489"
"12531487";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531487";"1253";"14";"1487"
"12531454";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531454";"1253";"8";"1454"
"12531415";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531415";"1253";"19";"1415"
"12531410";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531410";"1253";"20";"1410"
"12531404";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531404";"1253";"7";"1404"
"12531061";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12531061";"1253";"2";"1061"
"12441951";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441951";"1244";"28";"1951"
"12441950";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441950";"1244";"1";"1950"
"12441787";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441787";"1244";"21";"1787"
"12441731";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441731";"1244";"22";"1731"
"12441691";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441691";"1244";"26";"1691"
"12441689";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441689";"1244";"19";"1689"
"12441682";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441682";"1244";"25";"1682"
"12441666";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441666";"1244";"27";"1666"
"12441612";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441612";"1244";"23";"1612"
"12441605";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12441605";"1244";"24";"1605"
"12981321";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12981321";"1298";"6";"1321"
"12981319";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12981319";"1298";"5";"1319"
"12981317";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12981317";"1298";"4";"1317"
"12981281";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12981281";"1298";"3";"1281"
"12971992";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971992";"1297";"17";"1992"
"12971949";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971949";"1297";"1";"1949"
"12971696";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971696";"1297";"5";"1696"
"12971566";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971566";"1297";"3";"1566"
"12971564";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971564";"1297";"2";"1564"
"12971536";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971536";"1297";"14";"1536"
"12971494";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971494";"1297";"16";"1494"
"12971399";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971399";"1297";"6";"1399"
"12971397";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971397";"1297";"4";"1397"
"12971389";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971389";"1297";"8";"1389"
"12971387";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971387";"1297";"7";"1387"
"12971386";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971386";"1297";"9";"1386"
"12971376";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971376";"1297";"10";"1376"
"12971374";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971374";"1297";"11";"1374"
"12971322";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971322";"1297";"12";"1322"
"12971320";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971320";"1297";"13";"1320"
"12971002";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12971002";"1297";"15";"1002"
"12961992";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961992";"1296";"1";"1992"
"12961949";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961949";"1296";"17";"1949"
"12961562";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961562";"1296";"16";"1562"
"12961496";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961496";"1296";"2";"1496"
"12961395";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961395";"1296";"15";"1395"
"12961393";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961393";"1296";"14";"1393"
"12961391";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961391";"1296";"13";"1391"
"12961389";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961389";"1296";"12";"1389"
"12961387";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961387";"1296";"11";"1387"
"12961385";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961385";"1296";"10";"1385"
"12961381";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961381";"1296";"8";"1381"
"12961380";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961380";"1296";"9";"1380"
"12961379";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961379";"1296";"7";"1379"
"12961321";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961321";"1296";"6";"1321"
"12961319";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961319";"1296";"5";"1319"
"12961317";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961317";"1296";"4";"1317"
"12961281";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12961281";"1296";"3";"1281"
"12931989";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931989";"1293";"1";"1989"
"12931988";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931988";"1293";"12";"1988"
"12931536";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931536";"1293";"9";"1536"
"12931494";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931494";"1293";"11";"1494"
"12931355";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931355";"1293";"3";"1355"
"12931353";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931353";"1293";"4";"1353"
"12931350";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931350";"1293";"2";"1350"
"12931348";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931348";"1293";"5";"1348"
"12931330";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931330";"1293";"6";"1330"
"12931322";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931322";"1293";"7";"1322"
"12931320";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931320";"1293";"8";"1320"
"12931002";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12931002";"1293";"10";"1002"
"12921989";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921989";"1292";"15";"1989"
"12921988";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921988";"1292";"1";"1988"
"12921671";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921671";"1292";"14";"1671"
"12921669";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921669";"1292";"13";"1669"
"12921667";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921667";"1292";"12";"1667"
"12921619";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921619";"1292";"11";"1619"
"12921615";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921615";"1292";"10";"1615"
"12921607";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921607";"1292";"9";"1607"
"12921496";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921496";"1292";"2";"1496"
"12921351";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921351";"1292";"8";"1351"
"12921331";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921331";"1292";"7";"1331"
"12921321";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921321";"1292";"6";"1321"
"12921319";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921319";"1292";"5";"1319"
"12921317";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921317";"1292";"4";"1317"
"12921281";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12921281";"1292";"3";"1281"
"12781976";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781976";"1278";"11";"1976"
"12781975";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781975";"1278";"1";"1975"
"12781686";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781686";"1278";"9";"1686"
"12781684";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781684";"1278";"10";"1684"
"12781438";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781438";"1278";"6";"1438"
"12781436";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781436";"1278";"7";"1436"
"12781240";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781240";"1278";"8";"1240"
"12781223";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781223";"1278";"5";"1223"
"12781202";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781202";"1278";"2";"1202"
"12781200";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781200";"1278";"3";"1200"
"12781198";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12781198";"1278";"4";"1198"
"12771976";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771976";"1277";"1";"1976"
"12771975";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771975";"1277";"15";"1975"
"12771895";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771895";"1277";"2";"1895"
"12771626";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771626";"1277";"5";"1626"
"12771435";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771435";"1277";"8";"1435"
"12771433";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771433";"1277";"7";"1433"
"12771431";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771431";"1277";"6";"1431"
"12771221";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771221";"1277";"9";"1221"
"12771187";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771187";"1277";"14";"1187"
"12771185";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771185";"1277";"13";"1185"
"12771183";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/12771183";"1277";"12";"1183"
"13221098";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221098";"1322";"4";"1098"
"13221096";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221096";"1322";"5";"1096"
"13221094";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221094";"1322";"6";"1094"
"13221092";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221092";"1322";"7";"1092"
"13221078";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221078";"1322";"14";"1078"
"13221037";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221037";"1322";"21";"1037"
"13221031";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221031";"1322";"30";"1031"
"13221029";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221029";"1322";"29";"1029"
"13221027";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221027";"1322";"28";"1027"
"13221025";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221025";"1322";"27";"1025"
"13221020";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221020";"1322";"26";"1020"
"13221017";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221017";"1322";"24";"1017"
"13221015";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221015";"1322";"23";"1015"
"13221013";"2017-10-31 12:03:29";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_detalle_paradas/13221013";"1322";"22";"1013"
