"dc:identifier";"dc:modified";"id";"lpgc:NOMBRE_VIA";"lpgc:PARTICULA";"lpgc:TIPO_VIA";"lpgc:TRAMO_VIA"
"1176";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1176";"GORDILLO";" ";"CALLE";"1176"
"1175";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1175";"GORDILLO";" ";"CALLE";"1175"
"1173";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1173";"GORDILLO";" ";"CALLE";"1173"
"1172";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1172";"GORDILLO";" ";"CALLE";"1172"
"1171";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1171";"GORDILLO";" ";"CALLE";"1171"
"1170";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1170";"GORDILLO";" ";"CALLE";"1170"
"1183";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1183";"GRACILIANO AFONSO";" ";"CALLE";"1183"
"1185";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1185";"GRANADO";" ";"CALLE";"1185"
"1202";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1202";"GRAN CANARIA";" ";"CALLE";"1202"
"1179";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1179";"GRAN CANARIA";" ";"CALLE";"1179"
"1157";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1157";"GRAVINA";" ";"CALLE";"1157"
"1205";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1205";"GRAVINA";" ";"CALLE";"1205"
"1201";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1201";"GRAVINA";" ";"CALLE";"1201"
"1200";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1200";"GRAVINA";" ";"CALLE";"1200"
"1199";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1199";"GRAVINA";" ";"CALLE";"1199"
"1198";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1198";"GRAVINA";" ";"CALLE";"1198"
"1195";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1195";"GRAVINA";" ";"CALLE";"1195"
"1214";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1214";"GREGORIO GUTIERREZ";" ";"CALLE";"1214"
"1210";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1210";"GREGORIO GUTIERREZ";" ";"CALLE";"1210"
"5922";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5922";"GREGORIO GUTIERREZ";" ";"CALLE";"5922"
"1233";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1233";"GUAIRA";"LA";"CALLE";"1233"
"1225";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1225";"GUARELA";" ";"CALLE";"1225"
"1231";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1231";"GUAYADEQUE";" ";"CALLE";"1231"
"1230";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1230";"GUAYADEQUE";" ";"CALLE";"1230"
"1229";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1229";"GUAYADEQUE";" ";"CALLE";"1229"
"1228";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1228";"GUAYADEQUE";" ";"CALLE";"1228"
"1219";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1219";"GUAYADEQUE";" ";"CALLE";"1219"
"1247";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1247";"HABANA";" ";"CALLE";"1247"
"1246";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1246";"HABANA";" ";"CALLE";"1246"
"1245";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1245";"HABANA";" ";"CALLE";"1245"
"1244";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1244";"HARIMAGUADAS";" ";"CALLE";"1244"
"1262";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1262";"HERMANOS GARCIA DE LA TORRE";" ";"CALLE";"1262"
"1251";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1251";"HERMANOS GARCIA DE LA TORRE";" ";"CALLE";"1251"
"1250";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1250";"HERMANOS GARCIA DE LA TORRE";" ";"CALLE";"1250"
"1249";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1249";"HERMANOS GARCIA DE LA TORRE";" ";"CALLE";"1249"
"1264";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1264";"HERRADURA";"LA";"CALLE";"1264"
"1257";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1257";"HONDURAS";" ";"CALLE";"1257"
"4395";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4395";"HOYOS";"A LOS";"CTRA";"4395"
"4944";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4944";"HOYOS";"A LOS";"CTRA";"4944"
"1269";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1269";"INES CHEMIDA";" ";"CALLE";"1269"
"1268";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1268";"INES CHEMIDA";" ";"CALLE";"1268"
"1267";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1267";"INES CHEMIDA";" ";"CALLE";"1267"
"1266";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1266";"INES CHEMIDA";" ";"CALLE";"1266"
"1265";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1265";"INES CHEMIDA";" ";"CALLE";"1265"
"1260";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1260";"INES CHEMIDA";" ";"CALLE";"1260"
"4878";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4878";"FERIA";"DE LA";"PLAZA";"4878"
"5101";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5101";"FERIA";"DE LA";"PLAZA";"5101"
"4762";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4762";"FERIA";"DE LA";"PLAZA";"4762"
"1278";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1278";"SALINAS, INGENIERO";" ";"CALLE";"1278"
"1275";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1275";"SALINAS, INGENIERO";" ";"CALLE";"1275"
"1274";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1274";"SALINAS, INGENIERO";" ";"CALLE";"1274"
"1273";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1273";"SALINAS, INGENIERO";" ";"CALLE";"1273"
"1272";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1272";"SALINAS, INGENIERO";" ";"CALLE";"1272"
"1271";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1271";"SALINAS, INGENIERO";" ";"CALLE";"1271"
"1277";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1277";"SALINAS, INGENIERO";" ";"CALLE";"1277"
"737";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/737";"DISEMINADO JACOMAR";" ";"LUGAR";"737"
"5619";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5619";"DISEMINADO JACOMAR";" ";"LUGAR";"5619"
"1298";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1298";"JAZMINERO";" ";"CALLE";"1298"
"1300";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1300";"JENNER";" ";"CALLE";"1300"
"1313";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1313";"JOAQUIN COSTA";" ";"CALLE";"1313"
"1310";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1310";"JOAQUIN COSTA";" ";"CALLE";"1310"
"1309";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1309";"JOAQUIN COSTA";" ";"CALLE";"1309"
"1308";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1308";"JOAQUIN COSTA";" ";"CALLE";"1308"
"1307";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1307";"JOAQUIN COSTA";" ";"CALLE";"1307"
"1302";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1302";"JOAQUIN COSTA";" ";"CALLE";"1302"
"1301";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1301";"JOAQUIN COSTA";" ";"CALLE";"1301"
"1318";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1318";"JOAQUIN MIR";" ";"CALLE";"1318"
"1317";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1317";"JOAQUIN MIR";" ";"CALLE";"1317"
"1316";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1316";"JOAQUIN MIR";" ";"CALLE";"1316"
"1315";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1315";"JOAQUIN MIR";" ";"CALLE";"1315"
"1311";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1311";"JOAQUIN MIR";" ";"CALLE";"1311"
"1325";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1325";"JOSE PONCE ARIAS, DOCTOR";" ";"CALLE";"1325"
"1320";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1320";"JOSE PONCE ARIAS, DOCTOR";" ";"CALLE";"1320"
"1319";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1319";"JOSE PONCE ARIAS, DOCTOR";" ";"CALLE";"1319"
"1240";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1240";"JOSE PONCE ARIAS, DOCTOR";" ";"CALLE";"1240"
"23";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/23";"JOSE MESA Y LOPEZ";" ";"AVDA";"23"
"22";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/22";"JOSE MESA Y LOPEZ";" ";"AVDA";"22"
"19";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/19";"JOSE MESA Y LOPEZ";" ";"AVDA";"19"
"18";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/18";"JOSE MESA Y LOPEZ";" ";"AVDA";"18"
"17";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/17";"JOSE MESA Y LOPEZ";" ";"AVDA";"17"
"16";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/16";"JOSE MESA Y LOPEZ";" ";"AVDA";"16"
"15";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/15";"JOSE MESA Y LOPEZ";" ";"AVDA";"15"
"14";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/14";"JOSE MESA Y LOPEZ";" ";"AVDA";"14"
"13";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/13";"JOSE MESA Y LOPEZ";" ";"AVDA";"13"
"12";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/12";"JOSE MESA Y LOPEZ";" ";"AVDA";"12"
"11";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/11";"JOSE MESA Y LOPEZ";" ";"AVDA";"11"
"10";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/10";"JOSE MESA Y LOPEZ";" ";"AVDA";"10"
"9";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/9";"JOSE MESA Y LOPEZ";" ";"AVDA";"9"
"1342";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1342";"JUAN DE BETHENCOURT";" ";"CALLE";"1342"
"1341";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1341";"JUAN DE BETHENCOURT";" ";"CALLE";"1341"
"1344";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1344";"JUAN DE GARAY";" ";"CALLE";"1344"
"1346";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1346";"JUAN DE MAYORGA";" ";"CALLE";"1346"
"1357";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1357";"JUAN DE SIBERIO";" ";"CALLE";"1357"
"1362";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1362";"JUAN FONTAN";" ";"CALLE";"1362"
"1349";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1349";"JUAN FONTAN";" ";"CALLE";"1349"
"1368";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1368";"JUAN REJON";" ";"CALLE";"1368"
"1367";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1367";"JUAN REJON";" ";"CALLE";"1367"
"1366";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1366";"JUAN REJON";" ";"CALLE";"1366"
"1365";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1365";"JUAN REJON";" ";"CALLE";"1365"
"1364";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1364";"JUAN REJON";" ";"CALLE";"1364"
"1363";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1363";"JUAN REJON";" ";"CALLE";"1363"
"1360";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1360";"JUAN REJON";" ";"CALLE";"1360"
"5637";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5637";"JUAN REJON";" ";"CALLE";"5637"
"5636";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5636";"JUAN REJON";" ";"CALLE";"5636"
"5635";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5635";"JUAN REJON";" ";"CALLE";"5635"
"5634";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5634";"JUAN REJON";" ";"CALLE";"5634"
"5633";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5633";"JUAN REJON";" ";"CALLE";"5633"
"1384";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1384";"JULIAN ROMERO BRIONES";" ";"CALLE";"1384"
"1371";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1371";"JULIAN ROMERO BRIONES";" ";"CALLE";"1371"
"1348";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1348";"JULIAN ROMERO BRIONES";" ";"CALLE";"1348"
"5862";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5862";"LABRADORAS";" ";"LUGAR";"5862"
"6508";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/6508";"LADERA BAJA DE SAN JUAN";" ";"CALLE";"6508"
"1377";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1377";"LADERA BAJA DE SAN JUAN";" ";"CALLE";"1377"
"1380";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1380";"LAGO";" ";"CALLE";"1380"
"1385";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1385";"VEINTIDOS DE MAYO DE 1986";" ";"CALLE";"1385"
"1378";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1378";"VEINTIDOS DE MAYO DE 1986";" ";"CALLE";"1378"
"1407";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1407";"LEON Y CASTILLO";" ";"CALLE";"1407"
"1406";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1406";"LEON Y CASTILLO";" ";"CALLE";"1406"
"1405";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1405";"LEON Y CASTILLO";" ";"CALLE";"1405"
"1404";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1404";"LEON Y CASTILLO";" ";"CALLE";"1404"
"1403";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1403";"LEON Y CASTILLO";" ";"CALLE";"1403"
"1402";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1402";"LEON Y CASTILLO";" ";"CALLE";"1402"
"1391";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1391";"LEON Y CASTILLO";" ";"CALLE";"1391"
"1428";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1428";"LEON Y CASTILLO";" ";"CALLE";"1428"
"1422";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1422";"LEON Y CASTILLO";" ";"CALLE";"1422"
"1421";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1421";"LEON Y CASTILLO";" ";"CALLE";"1421"
"1419";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1419";"LEON Y CASTILLO";" ";"CALLE";"1419"
"1418";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1418";"LEON Y CASTILLO";" ";"CALLE";"1418"
"1417";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1417";"LEON Y CASTILLO";" ";"CALLE";"1417"
"1416";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1416";"LEON Y CASTILLO";" ";"CALLE";"1416"
"1415";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1415";"LEON Y CASTILLO";" ";"CALLE";"1415"
"1414";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1414";"LEON Y CASTILLO";" ";"CALLE";"1414"
"1413";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1413";"LEON Y CASTILLO";" ";"CALLE";"1413"
"1412";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1412";"LEON Y CASTILLO";" ";"CALLE";"1412"
"1411";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1411";"LEON Y CASTILLO";" ";"CALLE";"1411"
"1410";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1410";"LEON Y CASTILLO";" ";"CALLE";"1410"
"1409";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1409";"LEON Y CASTILLO";" ";"CALLE";"1409"
"1408";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1408";"LEON Y CASTILLO";" ";"CALLE";"1408"
"4857";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4857";"LEON Y CASTILLO";" ";"CALLE";"4857"
"4776";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4776";"LEON Y CASTILLO";" ";"CALLE";"4776"
"5052";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5052";"LEON Y CASTILLO";" ";"CALLE";"5052"
"5693";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5693";"LEON Y CASTILLO";" ";"CALLE";"5693"
"4937";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/4937";"LEON Y CASTILLO";" ";"CALLE";"4937"
"5204";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5204";"LEON Y CASTILLO";" ";"CALLE";"5204"
"1390";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1390";"LEPANTO";" ";"CALLE";"1390"
"1435";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1435";"LEPANTO";" ";"CALLE";"1435"
"1430";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1430";"LEPANTO";" ";"CALLE";"1430"
"1429";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1429";"LEPANTO";" ";"CALLE";"1429"
"1427";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1427";"LEPANTO";" ";"CALLE";"1427"
"1426";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1426";"LEPANTO";" ";"CALLE";"1426"
"1425";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1425";"LEPANTO";" ";"CALLE";"1425"
"5921";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5921";"LEPANTO";" ";"CALLE";"5921"
"1437";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1437";"LIMONERO";" ";"CALLE";"1437"
"1436";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1436";"LIMONERO";" ";"CALLE";"1436"
"5617";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5617";"LOMITO DE TENOYA";" ";"LUGAR";"5617"
"5858";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/5858";"LOMO DEL CALVARIO";" ";"LUGAR";"5858"
"1440";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1440";"LOPE DE VEGA";" ";"CALLE";"1440"
"1438";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1438";"LOPE DE VEGA";" ";"CALLE";"1438"
"1445";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1445";"LORD BYRON";" ";"CALLE";"1445"
"1443";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1443";"LORD BYRON";" ";"CALLE";"1443"
"1447";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1447";"LUCAS FERNANDEZ NAVARRO";" ";"CALLE";"1447"
"1442";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1442";"LUCAS FERNANDEZ NAVARRO";" ";"CALLE";"1442"
"1457";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1457";"LUCAS FERNANDEZ NAVARRO";" ";"CALLE";"1457"
"1448";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1448";"LUCAS FERNANDEZ NAVARRO";" ";"CALLE";"1448"
"1474";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1474";"LUIS ANTUNEZ";" ";"CALLE";"1474"
"1459";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1459";"LUIS ANTUNEZ";" ";"CALLE";"1459"
"1458";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1458";"LUIS ANTUNEZ";" ";"CALLE";"1458"
"1456";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1456";"LUIS ANTUNEZ";" ";"CALLE";"1456"
"1455";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1455";"LUIS ANTUNEZ";" ";"CALLE";"1455"
"1454";"2017-10-29 03:13:04";"http://datosabiertos.laspalmasgc.es/api/datos/gis_nombre_via/1454";"LUIS ANTUNEZ";" ";"CALLE";"1454"
