"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
2387,"ARISTIDES BRIAND","ALTURA PARQUE CULTIVOS ECOLOGICOS",30/06/2013,"10:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2388,"ROTONDA MARIO CESAR","S/N",25/06/2013,"13:50",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2389,"CAMPUS UNIVERSITARIO","SALIDA DE ARQUITECTURA",01/07/2013,"14:25",2,2,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
2390,"GLORIETA DIEGO BETANCOR SUAREZ","AVDA. GUILLERMO SANTANA RIVERO",01/07/2013,"15:45",2,0,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
2391,"AEREO DEL CC LA BALLENA","ROTONDA VIGIA",01/07/2013,"22:30",1,1,"Jefatura","Atropello","Sin definir","Ninguna infracción",0
2392,"FRANCISCO HERNANDEZ GUERRA","Nº2",02/07/2013,"01:50",3,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
2393,"JUAN HIDALGO (ARTISTA VISUAL)","NUMERO 18",26/06/2013,"14:45",2,0,"Jefatura","Otros","Sin definir","Ninguna infracción",0
2394,"HABANA","NUMERO 8",25/06/2013,"15:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2395,"DIDEROT","PLAZA DE ESPAÑA",26/06/2013,"10:25",1,0,"Jefatura","Salida de la vía","Sin definir","Ninguna infracción",0
2396,"AVDA. ESCALERITAS","NUMERO 147",26/06/2013,"09:05",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2397,"CALZADA LATERAL DEL NORTE","NUMERO 35",26/06/2013,"12:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2398,"LUIS MOROTE","NUMERO 32",26/06/2013,"09:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2399,"AUTOVIA DEL SUR","PK- 1,3",06/06/2013,"15:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2400,"PARROCO FRANCISCO RODRIGUEZ RODRIGUEZ","NUMERO 10",28/06/2013,"15:20",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2401,"LUCHANA","NUMERO 40",28/06/2013,"19:45",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2404,"FERNANDO GUANARTEME","NUMERO 157",29/06/2013,"23:20",1,0,"Jefatura","Otros","Sin definir","Ninguna infracción",0
2405,"PLAZA DE ESPAÑA",,26/06/2013,"09:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2406,"CANALEJAS","CEBRIAN",26/06/2013,"13:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2414,"AVENIDA DE ESCALERITAS","152",02/07/2013,"11:50",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2415,"GC 1 A.M. DIRECCION SUR","P.K.2",02/07/2013,"08:00",3,4,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",1
2419,"VIRGEN DEL PILAR","LEOPOLDO ALONSO (PLUS ULTRA)",02/07/2013,"07:45",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2421,"SOR SIMONA",,03/07/2013,"09:55",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2422,"KJGH","HABANA",03/07/2013,,12,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2423,"LEON Y CASTILLO","VICTOR HUGO",03/07/2013,"11:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2424,"CRUZ DEL OVEJERO","16",03/07/2013,"12:15",2,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2425,"CAMINO EL CHORRO","CAMINO EL VINOTE",02/07/2013,"19:10",2,2,"Jefatura","Colisión","Invadir sentido contrario","Ninguna infracción",0
2426,"ROTONDA HOSPITAL DE GRAN CANARIA","DOCTOR MANUEL PESCADOR SANCHEZ",02/07/2013,"16:10",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2427,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ","SALIDA GC-23 SUR",03/07/2013,"18:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2429,"GUAYEDRA","ARTEMI SEMIDAN",03/07/2013,"21:20",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2433,"GC.1 AM DIRECCION SUR","P.K. 2",04/07/2013,"10:55",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2434,"PASEO TOMAS MORALES","82",04/07/2013,"14:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2435,"TUNEL DE JULIO LUENGO","SALIDAHACIA GUANARTEME",04/07/2013,"19:10",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2436,"LUIS MOROTE",,28/06/2013,"11:50",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2437,"DON PIO CORONADO","7",28/06/2013,"17:10",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2438,"GC-1","PK-1",03/07/2013,"21:50",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2439,"GC-23","LA ROTONDA",25/06/2013,"14:15",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2440,"GC.201",,30/06/2013,"13:05",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2443,"AVENIDA JUAN CARLOS I","23",03/07/2013,"16:42",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2445,"GC-2","NORTE-SUR PUENTE LAS ARENAS",27/06/2013,"08:20",1,1,"Jefatura","Salida de la vía","Sin definir","Ninguna infracción",0
2447,"LEON Y CASTILLO","CEBRIAN",03/07/2013,"11:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2448,"LOS FILTROS","ESTACION DE EMALSA",02/07/2013,"12:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2449,"CARRETERA DE MARZAGAN","COLEGIO OMAIRA SANCHEZ",02/07/2013,"09:30",2,2,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
2450,"PILARILLO SECO","TRIANA",03/07/2013,"11:00",1,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2451,"GRAVINA","PORTUGAL",28/06/2013,"14:40",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2452,"PASEO BLAS CABRERA FELIPE (FISICO)","SUBIDA A ZARATE",02/07/2013,"12:15",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2453,"AVDA. RAFAEL CABRERA","ESTACION DE GUAGUAS",28/06/2013,"13:00",3,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2454,"PASEO BLAS CABRERA FELIPE (FISICO)","PRKING DEL MATERNO",02/07/2013,"12:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2455,"NICOLAS ESTEVANEZ","TOMAS MILLER",02/07/2013,"13:00",2,2,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2456,"VACAGUARE","ROQUE NUBLO",28/06/2013,"19:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2457,"GC-31","ALTURA DESVIO EXCESO DE GALIBO, TUNEL SAN JOS",28/06/2013,"20:00",2,6,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2458,"PLAZA MARIO CESAR","CENTRO SALUD GUANARTEME",04/07/2013,"08:45",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2459,"LEON Y CASTILLO","295",04/07/2013,"09:05",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2460,"KANT","21",04/07/2013,"22:00",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
2461,"ESCENOGRAFO RAMON SANCHEZ PRATS","25",01/07/2013,"15:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2462,"PINTOR JUAN GUILLERMO","1",30/06/2013,"12:00",4,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2463,"MISTER BLISSE","S/N",01/07/2013,"12:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2464,"ROTONDA LUIS SARAZA ORTIZ","S/N",28/06/2013,"13:45",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2465,"PARKING DE LAS ARENAS","COLOR MALVA",03/07/2013,"16:30",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2466,"OBISPO RABADAN","NUMERO 60",28/06/2013,"18:30",1,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2468,"GC-1, A.M. SENTIDO N-S","P.KM. 8.300",05/07/2013,"14:15",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2469,"ESTACIONAMIENTO MATERNO INFANTIL",,04/07/2013,"16:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2470,"ESTACIONAMIENTO MATERNO INFANTIL",,04/07/2013,"16:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2471,"AVDA. JOSE MESA Y LOPEZ","15",05/07/2013,"17:30",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2472,"PLAZA DE APAREJADORES Y ARQUITECTOS TECNICOS","LEON Y CASTILLO",05/07/2013,"15:50",3,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2473,"MENENDEZ Y PELAYO","VALENCIA",01/07/2013,"13:20",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2474,"AVDA. JUAN XXIII","ACCESO GC-1",03/07/2013,"11:20",1,1,"Jefatura","Atropello","No respetar indicaciones semáforo","Ninguna infracción",0
2476,"LEON Y CASTILLO","TUNEL 'JULIO LUENGO'",05/07/2013,"21:45",2,1,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
2478,"PLAZA DE LA VICTORIA Nº 8","AVDA. JOSE MESA Y LOPEZ",06/07/2013,"03:30",2,3,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
2483,"MARCONI","504 VVDAS. EN JINAMAR",06/07/2013,"09:33",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2484,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ","SALIDA HACIA LC GC-23",05/07/2013,"20:25",2,0,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2486,"GC.1 AM DIRECCION SUR","JUZGADOS",07/07/2013,"06:30",1,0,"Jefatura","Salida de la vía","Cansancio, sueño o enfermedad","Ninguna infracción",0
2487,"JOAQUIN BELON","12",07/07/2013,"13:05",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2488,"FERNANDO GUANARTEME","OLOF PALME",06/07/2013,"17:00",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2489,"CTRA. DEL NORTE","143",06/07/2013,"20:15",2,3,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2490,"PLAZA DOCTOR CESAREO RODRIGUEZ","AVDA. DE ANSITE",07/07/2013,"20:05",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2491,"DIEGO BETANCOR SUAREZ","PACUCO PENICHET",07/07/2013,"18:30",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2492,"TUNEL 'JULIO LUENGO'","PLAYA ALCARAVANERAS",03/07/2013,"19:30",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2493,"SALVADOR CUYAS","1",03/07/2013,"22:50",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2494,"DON PEDRO INFINITO","PARQUE DE DON BENITO",04/07/2013,"09:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2495,"ALCESTE","23",04/07/2013,"12:50",2,2,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2496,"KANT","21",04/07/2013,"22:00",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
2497,"GC 1 SUBTERRANEO SANTA CATALINA","DIRECCION NORTE",04/07/2013,"18:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2498,"AVENIDA JUAN CARLOS I","25",05/07/2013,"09:35",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2499,"AVENIDA JUAN CARLOS I","3",05/07/2013,"19:50",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2500,"BENJEQUE",,05/07/2013,"17:55",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2501,"PEDRO HIDALGO","PEPE ALAMO",06/07/2013,"23:35",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2502,"AVENIDA CESAR MANRIQUE","2",05/07/2013,"11:45",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2503,"VILLAZARAUS","ALICANTE",05/07/2013,"15:05",2,2,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2504,"AVENIDA JOSE MESA Y LOPEZ","60",05/07/2013,"14:30",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2505,"PRINCESA GUAYARMINA","44 ESQUINA TALIARTE",05/07/2013,"12:20",2,3,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2506,"TRASERA RAMBLAS DE JINAMAR","CAMPO DE FUTBOL",07/07/2013,"00:15",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2507,"JUAN MANUEL DURAN GONZALEZ","GALICIA",06/07/2013,"14:12",2,5,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2508,"ROTONDA MARIO CESAR","FERNANDO GUANARTEME",07/07/2013,"15:05",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
2510,"AVENIDA JOSE MESA Y LOPEZ","PLAZA MARIO CESAR",08/07/2013,"15:30",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2511,"PALMA DE MALLORCA","504 VVDAS. EN JINAMAR",08/07/2013,"19:45",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2514,"JUAN REJON","62",08/07/2013,"08:40",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2515,"GC-1 AM N-S","PARQUE STA. CATALINA",08/07/2013,"13:40",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2516,"SALAMANCA","36",09/07/2013,"05:00",3,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
2519,"MATIAS PADRON","AGUADULCE",09/07/2013,"10:45",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2520,"ALFREDO L JONES","30",09/07/2013,"12:15",2,0,"Otros","Colisión","Otros factores o infracciones","Ninguna infracción",0
2521,"AGUSTIN MILLARES SALL (POETA)",,09/07/2013,"13:45",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2522,"CAMINO DE TENOYA","23",06/05/2013,,1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2523,"ROTONDA ELECTRA OBRA DE PEREZ GALDOS",,09/07/2013,"19:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2528,"JUAN RAMON JIMENEZ","45",09/07/2013,"15:45",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2529,"PROFESOR LOZANO","ESQUINA CATAMARCA",08/07/2013,"14:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2530,"VIERA Y CLAVIJO","26",09/07/2013,"09:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2531,"ALFREDO L JONES","33",08/07/2013,"19:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2532,"PLAZA DE LA MUSICA Y SOCIEDAD FILARMONICA","ROTONDA DE ACCESO",08/07/2013,"09:00",2,0,"Jefatura","Colisión","Mal estado del vehículo","Ninguna infracción",0
2533,"AVDA. PINTOR FELO MONZON","ROTONDA HIPERCOR",09/07/2013,"15:45",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2534,"ALCALDE JOSE RAMIREZ BETENCORT",,08/07/2013,"14:00",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2535,"BRAVO MURILLO","22",09/07/2013,"12:00",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2537,"CARRRETERA DE CHILE","87 ESTACION DE SERVICIO",10/07/2013,"15:15",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2541,"AVDA. JOSE MESA Y LOPEZ","PLAZA DE ESPAÑA",10/07/2013,"13:15",1,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2542,"GC-1 DIRECCION NORTE","INTERIOR TUNEL JULIO LUENGO",10/07/2013,"08:05",3,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2545,"CAP. GRAL. JOSE ANTONIO GUTIRREZ MELLADO",,09/07/2013,"11:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2546,"VERACRUZ","39",10/07/2013,"20:00",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2547,"ALICANTE","CENTRO DE SALUD SAN CRISTOBAL",11/07/2013,"12:45",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
2549,"JORDAN","JAMAT",10/07/2013,"20:15",2,0,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
2553,"BRUNO NARANJO DIAZ","FORMOSA",28/06/2013,"13:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2554,"DON PEDRO INFINITO","GERONA",11/07/2013,"12:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2555,"PLAZA FUERO REAL DE GRAN CANARIA","FRENTE AL NUM. 2",12/07/2013,"06:20",4,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2556,"AVDA. GUILLERMO SANTANA RIVERO","PERPENDICULAR A",11/07/2013,"09:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2558,"AVENIDA PRIMERO DE MAYO","65",12/07/2013,"12:05",1,1,"Jefatura","Atropello","Sin definir","No respetar señal de peatones",0
2560,"AVDA. DE ESCALERITAS","AVDA. PARQUE CENTRAL",12/07/2013,"12:20",1,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2563,"LUIS DORESTE SILVA NUM.60",,10/07/2013,"19:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2564,"HOYA DE LA PLATA","ACCESO ROTONDA , CTRA 6C1",11/07/2013,"23:00",1,2,"Jefatura","Salida de la vía","Velocidad inadecuada","Ninguna infracción",0
2565,"ROTONDA DEL CC. LAS TERRAZAS",,10/07/2013,"20:15",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2566,"LOS RIOS","25",11/07/2013,"19:38",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2567,"PINTOR JOSE ARENCIBIA GIL",,12/07/2013,"10:14",2,0,"Jefatura","Colisión","Sin infracción","Ninguna infracción",0
2569,"PASEO TOMAS MORALES","AVDA. JUAN XXIII",13/07/2013,"11:00",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
2570,"ARCHIVERO JOAQUIN BLANCO MONTESDEOCA",,13/07/2013,"13:50",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
2577,"PASEO DE TOMAS MORALES","JERONIMO FALCON",14/07/2013,"08:00",2,2,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2578,"FODOS DE SEGURA","NUMERO 3",14/07/2013,"11:35",1,1,"Jefatura","Atropello","Otros factores o infracciones","Otras infracciones",0
2579,"GC-309 P.K. 0200","ESTE/OESTE",14/07/2013,"13:00",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2580,"PEREZ DEL TORO","AVDA. JUAN XXIII",14/07/2013,"21:35",2,8,"Jefatura","Colisión","No cumplir la señal de tráfico o policía","Ninguna infracción",0
2581,"AGUSTINA DE ARAGON","S/N",12/07/2013,"11:00",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2584,"PRUDENCIO MORALES","36",10/07/2013,"19:30",1,1,"Jefatura","Atropello","No mantener el intervalo seg.","Ninguna infracción",0
2585,"GC.2","CENTRO COMERCIAL LAS ARENAS",13/07/2013,"19:20",3,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2586,"FERNANDO GUANARTEME","64",13/07/2013,"20:15",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2587,"PASEO CHIL","199",12/07/2013,"13:00",2,4,"Jefatura","Colisión","No cumplir la señal de 'Ceda el Paso'","Ninguna infracción",0
2588,"CALZADA LATERAL DEL NORTE","35",15/07/2013,"08:30",1,1,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
2589,"GC-1 A.M. NORTE/SUR","CALLE GRAN CANARIA",15/07/2013,"11:55",5,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
2590,"ALFREDO L JONES","39",15/07/2013,"15:30",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
2592,"EUFEMIANO FUENTES CABRERA","3",15/07/2013,"10:45",3,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
2593,"PASEO BLAS CABRERA FELIPE (FISICO)","SUPERMERCADO CARREFOUR",15/07/2013,"13:20",2,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
2594,"DOCTOR MARAÑON","ENTRADA A SANSOFE",12/07/2013,"13:23",1,1,"Jefatura","Atropello","No respetar paso de peatones","Ninguna infracción",0
2596,"GC-110","ROTONDA DE LAS BRUJAS",12/07/2013,"19:45",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
2597,"ROTONDA DOCTOR CESAREO ROSAS RODRIGUEZ","AVDA. DE ANSITE",15/07/2013,"08:45",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2598,"SALVADOR CALDERON","FERNANDO INGLOTT",16/07/2013,"12:45",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
2600,"BUENOS AIRES","12",16/07/2013,"17:15",2,1,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
2604,"PLAZA DE MANUEL BECERRA",,09/07/2013,"14:10",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
