"dc:identifier";"dc:modified";"geo:lat";"geo:long";"id";"lpgc:nombre_parada"
"1209";"2017-10-31 12:01:30";"28.08559";"-15.438838";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1209";"LA MATULA, FRENTE  95"
"1208";"2017-10-31 12:01:30";"28.098215";"-15.424184";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1208";"C/ FARNESIO, 13"
"1207";"2017-10-31 12:01:30";"28.087858";"-15.437024";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1207";"LA MATULA, FRENTE 61"
"1206";"2017-10-31 12:01:30";"28.097942";"-15.421611";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1206";"C/ REAL DE SAN ROQUE, 13 "
"1205";"2017-10-31 12:01:30";"28.089554";"-15.435914";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1205";"LA MATULA, FRENTE 25 "
"1204";"2017-10-31 12:01:30";"28.098982";"-15.420548";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1204";"C/ JUAN DE QUESADA (RECTORADO ULPGC)"
"1203";"2017-10-31 12:01:30";"28.09196";"-15.434075";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1203";"C/ BARAHONA, FRENTE 19"
"1202";"2017-10-31 12:01:30";"28.093784";"-15.422401";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1202";"C/ BATERÍA DE SAN JUAN"
"1201";"2017-10-31 12:01:30";"28.094612";"-15.433187";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1201";"C/ BARAHONA, 77 "
"1200";"2017-10-31 12:01:30";"28.094545";"-15.423235";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1200";"C/ LOS MANZANO"
"1199";"2017-10-31 12:01:30";"28.097345";"-15.430817";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1199";"C/ NUEVA, FRENTE 25"
"1198";"2017-10-31 12:01:30";"28.09437";"-15.423748";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1198";"ACCESO ANTIGUA CARCEL"
"1197";"2017-10-31 12:01:30";"28.098295";"-15.429819";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1197";"C/ ANDENES, FRENTE 39"
"1196";"2017-10-31 12:01:30";"28.118986";"-15.426146";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1196";"AVDA. JUAN XXIII (CLINICA DEL PINO)"
"1195";"2017-10-31 12:01:30";"28.099234";"-15.426504";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1195";"C/ FAMA, FRENTE 85"
"1194";"2017-10-31 12:01:30";"28.118404";"-15.453273";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1194";"CARRETERA EL CARDON (ROTONDA)"
"1193";"2017-10-31 12:01:30";"28.099566";"-15.425914";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1193";"C/ FARNESIO, FRENTE 59"
"1192";"2017-10-31 12:01:30";"28.10258";"-15.471375";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1192";"C/ NÉSTOR ÁLAMO (CAMPO DE LUCHA)"
"1191";"2017-10-31 12:01:30";"28.09842";"-15.424381";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1191";"C/ FARNESIO, FRENTE 15"
"1190";"2017-10-31 12:01:30";"28.098452";"-15.428015";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1190";"C/ ANDENES, 9"
"1189";"2017-10-31 12:01:30";"28.09825";"-15.421711";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1189";"C/ REAL DE SAN ROQUE, FRENTE 11"
"1188";"2017-10-31 12:01:30";"28.1087";"-15.451283";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1188";"AVDA. PINTOR FELO MONZÓN (TRÓPICO)"
"1187";"2017-10-31 12:01:30";"28.094511";"-15.421771";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1187";"C/ BATERÍA DE SAN JUAN, 48"
"1186";"2017-10-31 12:01:30";"28.111282";"-15.450683";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1186";"AVDA. PINTOR FELO MONZÓN, 1"
"1185";"2017-10-31 12:01:30";"28.095827";"-15.420794";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1185";"C/ BATERÍA DE SAN JUAN, 16"
"1184";"2017-10-31 12:01:30";"28.1085";"-15.464967";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1184";"RESIDENCIAL FLOR SIRERA"
"1183";"2017-10-31 12:01:30";"28.09672";"-15.420178";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1183";"C/ CAMINO AL POLVORÍN (PLAZA DEL SOL NACIENTE)"
"1182";"2017-10-31 12:01:30";"28.06962";"-15.421157";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1182";"C/ CONCEJAL ANDRES ALVARADO JANINA (LOCAL SOCIAL HOYA DE LA PLATA)"
"1181";"2017-10-31 12:01:30";"28.096073";"-15.421376";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1181";"C/ CAMINO AL POLVORÍN, 42"
"1180";"2017-10-31 12:01:30";"28.088083";"-15.478717";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1180";"CARRETERA DE SAN LORENZO, FRENTE 128"
"1179";"2017-10-31 12:01:30";"28.095327";"-15.422422";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1179";"C/ CAMINO AL POLVORÍN, 10"
"1178";"2017-10-31 12:01:30";"28.070147";"-15.419171";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1178";"C/ CANDELARIA DE LEÓN, 7"
"1177";"2017-10-31 12:01:30";"28.098589";"-15.428395";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1177";"C/ ANDENES, FRENTE 15"
"1176";"2017-10-31 12:01:30";"28.115423";"-15.447803";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1176";"AVDA JUAN CARLOS I, 23"
"1175";"2017-10-31 12:01:30";"28.095837";"-15.431752";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1175";"C/ NUEVA, FRENTE  67 "
"1174";"2017-10-31 12:01:30";"28.117743";"-15.44529";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1174";"AVDA.  JUAN CARLOS I, 9"
"1173";"2017-10-31 12:01:30";"28.11145";"-15.45095";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1173";"AVDA. PINTOR FELO MONZÓN, 2"
"1172";"2017-10-31 12:01:30";"28.068752";"-15.427883";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1172";"C/ SALAMANCA, 135"
"1171";"2017-10-31 12:01:30";"28.099825";"-15.413854";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1171";"C/ REYES CATÓLICOS, 9"
"1170";"2017-10-31 12:01:30";"28.06944";"-15.426439";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1170";"C/ SALAMANCA, 99"
"1169";"2017-10-31 12:01:30";"28.109266";"-15.456983";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1169";"C/ ARGUINEGUÍN"
"1168";"2017-10-31 12:01:30";"28.069473";"-15.425156";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1168";"C/ SALAMANCA, 63"
"1167";"2017-10-31 12:01:30";"28.077213";"-15.415798";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1167";"AVDA. MARÍTIMA DEL SUR (ESCUELA DE ARTE)"
"1166";"2017-10-31 12:01:30";"28.07142";"-15.424198";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1166";"C/ PEDRO HIDALGO, 97"
"1165";"2017-10-31 12:01:30";"28.081367";"-15.416519";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1165";"AVDA. MARÍTIMA DEL SUR (HOSPITAL MATERNO INSULAR)"
"1164";"2017-10-31 12:01:30";"28.076647";"-15.426871";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1164";"AVDA. DE AMURGA (EL LASSO, BLOQUE 17)"
"1163";"2017-10-31 12:01:30";"28.069542";"-15.421464";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1163";"C/ CONCEJAL ANDRÉS ALVARADO JANINA (LOCAL SOCIAL HOYA DE LA PLATA)"
"1162";"2017-10-31 12:01:30";"28.075434";"-15.428626";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1162";"AVDA. DE AMURGA (EL LASSO, BLOQUE 4)"
"1161";"2017-10-31 12:01:30";"28.088934";"-15.433377";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1161";"C/ FARMACEÚTICO ARENCIBIA CABRERA (COFARCA)"
"1160";"2017-10-31 12:01:30";"28.075033";"-15.427337";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1160";"AVDA. DE AMURGA (CASAS TERRERAS EL LASSO, 1)"
"1159";"2017-10-31 12:01:30";"28.070282";"-15.419166";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1159";"C/ CANDELARIA DE LÉON, 6"
"1158";"2017-10-31 12:01:30";"28.07529";"-15.426369";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1158";"AVDA. DE AMURGA (CASAS TEERRERAS EL LASSO, 33)"
"1157";"2017-10-31 12:01:30";"28.069668";"-15.418";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1157";"HOYA DE LA PLATA "
"1156";"2017-10-31 12:01:30";"28.076334";"-15.419434";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1156";"AVDA. DE AMURGA (C.S. CONO SUR)"
"1155";"2017-10-31 12:01:30";"28.068148";"-15.430043";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1155";"C/ SAN CRISTÓBAL DE LA LAGUNA, 168"
"1154";"2017-10-31 12:01:30";"28.079262";"-15.420908";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1154";"C/ SABINO BERTHELOT, 19"
"1153";"2017-10-31 12:01:30";"28.069239";"-15.429147";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1153";"C/ SAN CRISTÓBAL DE LA LAGUNA,  FRENTE 133"
"1152";"2017-10-31 12:01:30";"28.080332";"-15.420188";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1152";"C/ FRANCISCO INGLOTT ARTILES, 33"
"1151";"2017-10-31 12:01:30";"28.069748";"-15.427663";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1151";"C/ SAN CRISTÓBAL DE LA LAGUNA, 96"
"1150";"2017-10-31 12:01:30";"28.082146";"-15.420092";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1150";"C/ FRANCISCO INGLOTT ARTILES, 19"
"1149";"2017-10-31 12:01:30";"28.069736";"-15.425732";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1149";"C/ SAN CRISTÓBAL DE LA LAGUNA, FRENTE 51"
"1148";"2017-10-31 12:01:30";"28.083183";"-15.443705";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1148";"CARRETERA DE LOMO BLANCO, 5"
"1147";"2017-10-31 12:01:30";"28.071594";"-15.423471";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1147";"C/ PEDRO HIDALGO, FRENTE 91"
"1146";"2017-10-31 12:01:30";"28.07447";"-15.421301";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1146";"C/ SCHUBERT, 17"
"1145";"2017-10-31 12:01:30";"28.071705";"-15.421443";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1145";"C/PEDRO HIDALGO (POLIDEPORTIVO)"
"1144";"2017-10-31 12:01:30";"28.075031";"-15.41981";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1144";"C/ SCHUBERT, 5"
"1143";"2017-10-31 12:01:30";"28.072784";"-15.419132";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1143";"C/ SARGENTO SALOM, 44"
"1142";"2017-10-31 12:01:30";"28.074871";"-15.419618";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1142";"C/ SCHUBERT, FRENTE 6"
"1141";"2017-10-31 12:01:30";"28.076572";"-15.426732";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1141";"AVDA. DE AMURGA (EL LASSO, BLOQUE 17)"
"1140";"2017-10-31 12:01:30";"28.074465";"-15.420262";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1140";"C/ BERLIOZ, 5"
"1139";"2017-10-31 12:01:30";"28.075392";"-15.428375";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1139";"AVDA. DE AMURGA (EL LASSO, BLOQUE 5)"
"1138";"2017-10-31 12:01:30";"28.074472";"-15.419356";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1138";"C/ JUAN SEBASTIAN BACH, FRENTE 4"
"1137";"2017-10-31 12:01:30";"28.075127";"-15.427532";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1137";"AVDA. DE AMURGA (CASAS TERRERAS EL LASSO, 1)"
"1136";"2017-10-31 12:01:30";"28.074245";"-15.418695";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1136";"C/ ANTON DVORAK, 5"
"1135";"2017-10-31 12:01:30";"28.07549";"-15.426222";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1135";"AVDA. DE AMURGA (CASAS TERRERAS EL LASSO, 33)"
"1134";"2017-10-31 12:01:30";"28.073927";"-15.418334";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1134";"C/ DEBUSSY, FRENTE  6"
"1133";"2017-10-31 12:01:30";"28.079527";"-15.420732";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1133";"C/ SABINO BERTHELOT, 6"
"1132";"2017-10-31 12:01:30";"28.07348";"-15.419819";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1132";"C/ DEBUSSY, 9"
"1131";"2017-10-31 12:01:30";"28.082819";"-15.419787";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1131";"C/ JUAN SÁNCHEZ DE LA COBA, 2"
"1130";"2017-10-31 12:01:30";"28.072746";"-15.421992";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1130";"C/ DEBUSSY, 3"
"1129";"2017-10-31 12:01:30";"28.084087";"-15.420495";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1129";"C/ FRANCISCO INGLOTT ARTILES,  6"
"1128";"2017-10-31 12:01:30";"28.07137";"-15.422227";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1128";"C/ PEDRO HIDALGO, 53"
"1127";"2017-10-31 12:01:30";"28.083488";"-15.419646";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1127";"C/ DOCTOR SVENTENIUS, FRENTE 2"
"1126";"2017-10-31 12:01:30";"28.071644";"-15.420848";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1126";"C/ PEDRO HIDALGO, 35"
"1125";"2017-10-31 12:01:30";"28.081633";"-15.418867";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1125";"C/ DOCTOR SVENTENIUS, FRENTE 16"
"1124";"2017-10-31 12:01:30";"28.072723";"-15.418939";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1124";"C/ SARGENTO SALOM, 34"
"1123";"2017-10-31 12:01:30";"28.115383";"-15.448258";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1123";"AVDA. JUAN CARLOS I, 20"
"1122";"2017-10-31 12:01:30";"28.085058";"-15.41711";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1122";"C/ ALICANTE (COLEGIO ISLAS CANARIAS)"
"1121";"2017-10-31 12:01:30";"28.117622";"-15.445785";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1121";"AVDA. JUAN CARLOS I, 10"
"1120";"2017-10-31 12:01:30";"28.086075";"-15.417922";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1120";"C/ CÓRDOBA, 71"
"1119";"2017-10-31 12:01:30";"28.076511";"-15.419495";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1119";"AVDA. DE AMURGA (C.S. CONO SUR)"
"1118";"2017-10-31 12:01:30";"28.08814";"-15.419385";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1118";"C/ CÓRDOBA, 49"
"1117";"2017-10-31 12:01:30";"28.084726";"-15.417194";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1117";"C/ ALICANTE (COLEGIO ISLAS CANARIAS)"
"1116";"2017-10-31 12:01:30";"28.090828";"-15.418112";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1116";"C/ CÓRDOBA, 29"
"1115";"2017-10-31 12:01:30";"28.085909";"-15.417808";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1115";"C/ CÓRDOBA, 54"
"1114";"2017-10-31 12:01:30";"28.093752";"-15.416175";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1114";"C/ CÓRDOBA, 19"
"1113";"2017-10-31 12:01:30";"28.088018";"-15.419573";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1113";"C/ CÓRDOBA, FRENTE 49"
"1111";"2017-10-31 12:01:30";"28.112833";"-15.455683";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1111";"C/ AYAGAURES (TANATORIO SAN MIGUEL)"
"1110";"2017-10-31 12:01:30";"28.095123";"-15.415107";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1110";"C/ CÓRDOBA (BOMBEROS VEGUETA)"
"1109";"2017-10-31 12:01:30";"28.090733";"-15.41828";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1109";"C/ CÓRDOBA, FRENTE 31"
"1108";"2017-10-31 12:01:30";"28.066732";"-15.418985";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1108";"C/ PÁRROCO JOSÉ C. QUINTANA, 41"
"1107";"2017-10-31 12:01:30";"28.092852";"-15.416967";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1107";"C/ CÓRDOBA, 40"
"1106";"2017-10-31 12:01:30";"28.067179";"-15.418124";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1106";"C/ PÁRROCO JOSÉ C. QUINTANA, 15"
"1105";"2017-10-31 12:01:30";"28.057812";"-15.445344";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1105";"C/ MIGUEL MARTÍN FERNÁNDEZ DE LA TORRE , 7"
"1104";"2017-10-31 12:01:30";"28.068356";"-15.417744";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1104";"C/ PÁRROCO JOSÉ C. QUINTANA, FRENTE 8"
"1103";"2017-10-31 12:01:30";"28.066479";"-15.419741";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1103";"C/ PÁRROCO JOSÉ C. QUINTANA, 46"
"1102";"2017-10-31 12:01:30";"28.072086";"-15.41763";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1102";"C/ BLAS CABRERA FELIPE (CARREFOUR)"
"1101";"2017-10-31 12:01:30";"28.066982";"-15.418597";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1101";"C/ PÁRROCO JOSÉ C. QUINTANA, 30"
"1100";"2017-10-31 12:01:30";"28.074644";"-15.417144";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1100";"C/ BLAS CABRERA FELIPE, FRENTE 16"
"1099";"2017-10-31 12:01:30";"28.068169";"-15.417786";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1099";"C/ PÁRROCO JOSÉ C. QUINTANA, 8 "
"1098";"2017-10-31 12:01:30";"28.077534";"-15.417487";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1098";"C/ BLAS CABRERA FELIPE (MARTÍN FREIRE)"
"1097";"2017-10-31 12:01:30";"28.074879";"-15.417308";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1097";"C/ BLAS CABRERA FELIPE, 14"
"1096";"2017-10-31 12:01:30";"28.080343";"-15.418243";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1096";"C/ BLAS CABRERA FELIPE (PARKING HOSPITAL MATERNO INSULAR)"
"1095";"2017-10-31 12:01:30";"28.07735";"-15.41755";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1095";"C/ BLAS CABRERA FELIPE (MARTÍN FREIRE)"
"1094";"2017-10-31 12:01:30";"28.08225";"-15.418766";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1094";"C/ BLAS CABRERA FELIPE (IGLESIA SANTA CLARA)"
"1093";"2017-10-31 12:01:30";"28.08095";"-15.418567";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1093";"C/ BLAS CABRERA FELIPE (PARKING HOSPITAL MATERNO INSULAR)"
"1092";"2017-10-31 12:01:30";"28.084759";"-15.41906";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1092";"C/ BLAS CABRERA FELIPE, FRENTE 306"
"1091";"2017-10-31 12:01:30";"28.063778";"-15.422441";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1091";"C/ MARIANAO, 12"
"1090";"2017-10-31 12:01:30";"28.08572";"-15.418992";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1090";"PASEO DE SAN JOSÉ, FRENTE 298"
"1089";"2017-10-31 12:01:30";"28.084011";"-15.419253";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1089";"C/ BLAS CABRERA FELIPE (IGLESIA SANTA CLARA)"
"1088";"2017-10-31 12:01:30";"28.08828";"-15.419937";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1088";"PASEO DE SAN JOSÉ, FRENTE 266"
"1087";"2017-10-31 12:01:30";"28.085997";"-15.41962";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1087";"PASEO DE SAN JOSÉ, 290"
"1086";"2017-10-31 12:01:30";"28.089909";"-15.41951";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1086";"PASEO DE SAN JOSÉ, FRENTE 208"
"1085";"2017-10-31 12:01:30";"28.088215";"-15.420103";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1085";"PASEO DE SAN JOSÉ, 264"
"1084";"2017-10-31 12:01:30";"28.091839";"-15.41894";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1084";"PASEO DE SAN JOSÉ, FRENTE 154"
"1083";"2017-10-31 12:01:30";"28.089779";"-15.4197";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1083";"PASEO DE SAN JOSÉ, 214"
"1082";"2017-10-31 12:01:30";"28.094728";"-15.418214";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1082";"PASEO DE SAN JOSÉ (IGLESIA SAN JOSÉ)"
"1081";"2017-10-31 12:01:30";"28.09138";"-15.419177";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1081";"PASEO DE SAN JOSÉ, 170"
"1080";"2017-10-31 12:01:30";"28.096098";"-15.417081";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1080";"C/ EUFEMIANO JURADO, FRENTE 32"
"1079";"2017-10-31 12:01:30";"28.095123";"-15.4184";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1079";"PASEO DE SAN JOSÉ (IGLESIA SAN JOSÉ)"
"1078";"2017-10-31 12:01:30";"28.094835";"-15.41375";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1078";"C/ EUFEMIANO JURADO (JUZGADOS)"
"1077";"2017-10-31 12:01:30";"28.071835";"-15.417817";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1077";"C/ BLAS CABRERA FELIPE (CARREFOUR)"
"1076";"2017-10-31 12:01:30";"28.112087";"-15.444903";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1076";"C/ DIEGO BETANCOR SUAREZ, 39"
"1075";"2017-10-31 12:01:30";"28.098122";"-15.417593";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1075";"C/ DR. HERNÁN PEREZ DE GRADO (LA PORTADILLA)"
"1074";"2017-10-31 12:01:30";"28.109245";"-15.445537";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1074";"C/ DIEGO BETANCOR SUAREZ , 19"
"1073";"2017-10-31 12:01:30";"28.097612";"-15.415406";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1073";"C/ DR. HERNAN PEREZ DE GRADO, 6"
"1072";"2017-10-31 12:01:30";"28.106653";"-15.445274";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1072";"AVDA. DE LA FERIA (INFECAR)"
"1071";"2017-10-31 12:01:30";"28.09707";"-15.41236";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1071";"AVDA. ALCALDE DÍAZ SAAVEDRA NAVARRO (PL. SANTA ISABEL)"
"1070";"2017-10-31 12:01:30";"28.102818";"-15.442719";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1070";"AVDA. ESCALERITAS (C.C. LA BALLENA)"
"1069";"2017-10-31 12:01:30";"28.113161";"-15.443211";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1069";"AVDA. GUILLERMO SANTANA RIVERO (PACUCO PENICHET)"
"1068";"2017-10-31 12:01:30";"28.104065";"-15.440898";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1068";"AVDA. ESCALERITAS (URBANIZACIÓN SANSOFÉ)"
"1067";"2017-10-31 12:01:30";"28.111115";"-15.443668";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1067";"AVDA. GUILLERMO SANTANA RIVERO, FRENTE 33"
"1066";"2017-10-31 12:01:30";"28.107168";"-15.439785";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1066";"C/ MARIUCHA, 171"
"1065";"2017-10-31 12:01:30";"28.108944";"-15.44407";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1065";"AVDA. GUILLERMO SANTANA RIVERO, FRENTE 19"
"1064";"2017-10-31 12:01:30";"28.109234";"-15.437861";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1064";"C/ MARIUCHA, 139"
"1063";"2017-10-31 12:01:30";"28.106396";"-15.444173";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1063";"AVDA. GUILLERMO SANTANA RIVERO, FRENTE 1"
"1062";"2017-10-31 12:01:30";"28.110565";"-15.437843";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1062";"C/ TEOBALDO POWER (IGLESIA REDONDA)"
"1061";"2017-10-31 12:01:30";"28.103266";"-15.443821";"http://datosabiertos.laspalmasgc.es/api/datos/guaguas_paradas/1061";"AVDA. ESCALERITAS( FRENTE C.C. LA BALLENA)"
