"DILIG","LUGAR","ALTURA_DE","FECHA","HORA","VEHICULOS","HERIDOS","DESTINO","COLISION","INFR_COND","INFR_PEAT","DENUNCIAS"
255,"PASEO EDUARDO MILLARES SALL (CHO-JUA)","DIERCCION PUERTO",16/01/2011,"17:50",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
256,"GC-2","KM. 0.6 TUNEL JULIO LUENGO",18/01/2011,"10:10",2,3,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
257,"GC-23","TUNEL 'JULIO LUENGO'",17/01/2011,"08:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
258,"MIMOSA","CAMELIA",18/01/2011,"13:40",2,1,"Jefatura","Colisión","No cumplir la señal de Stop","Ninguna infracción",0
259,"MANUEL DE FALLA","EMILIO ARRIETA",19/01/2011,"22:29",2,0,"Jefatura","Colisión","Ninguna infracción","Ninguna infracción",0
260,"LEON Y CASTILLO","DEL BANCO DE ESPAÑA",20/01/2011,"11:38",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",1
261,"CAMPUS UNIVERSITARIO","LA GRANJA-UNIVERSIDAD",19/01/2011,"18:30",1,0,"Jefatura","Colisión","Ninguna infracción","Ninguna infracción",0
266,"CHURRUCA","15-17",17/01/2011,"06:40",6,0,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
267,"PRUDENCIO MORALES","42",17/01/2011,"12:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
268,"ROQUE NUBLO","CORONEL ROCHA",17/01/2011,"17:40",2,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
269,"DAOIZ","SECRETARIO PADILLA",17/01/2011,"12:50",2,0,"Jefatura","Colisión","No cumplir la señal de Stop","Ninguna infracción",0
270,"DON PEDRO INFINITO","30",17/01/2011,"05:30",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
271,"ALCALDE FRANCISCO HERNANDEZ GONZALEZ","20",17/01/2011,"21:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
272,"CUESTA BLANCA","LA GUILLENA",17/01/2011,"20:45",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
273,"SECRETARIO PADILLA","3",17/01/2011,"21:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
274,"VIERA Y CLAVIJO","38",18/01/2011,"17:50",4,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
275,"AVDA. JOSE MESA Y LOPEZ","GENERAL VIVES",19/01/2011,"03:40",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
276,"ROTONDA DOCTOR SANTIAGO BARRY HERNANDEZ",,19/01/2011,"11:50",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
277,"FORTUNATA","ALCESTE",19/01/2011,"11:20",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
278,"CTRA. DE ALMATRICHE","S/N",20/01/2011,"17:20",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
279,"PLAZA APAREJADORES Y ARQUITECTOS TECNICOS","ACCESO EDUARDO MILLARES SALL",20/01/2011,"18:00",2,0,"Juzgado","Colisión",,"Ninguna infracción",0
280,"PINO APOLINARIO","CAPELLANIAS",19/01/2011,"21:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
281,"AVDA. DE CANARIAS","ROQUE MORERA",19/01/2011,"14:30",4,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
282,"CONCEPCION ARENAL","NESTOR DE LA TORRE",19/01/2011,"18:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
284,"AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT","AVDA. JUAN XXIII",20/01/2011,"14:15",2,1,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
287,"AVDA. ALCALDE JUAN RODRIGUEZ DORESTE","P.K. 8.300",19/01/2011,"13:50",3,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
288,"FERNANDO GUANARTEME","23",20/01/2011,"01:05",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
289,"AVDA. JUAN CARLOS I","SALIDA HACIA LA FERIA",20/01/2011,"00:45",2,1,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
290,"PEDRO HIDALGO","1",19/01/2011,"14:00",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
291,"PASEO TOMAS MORALES","48",20/01/2011,"10:35",1,1,"Jefatura","Atropello","No cumplir la señal de trafico o policía","Ninguna infracción",1
292,"AVDA. ALCALDE JUAN RODRIGUEZ DORESTE","P.K. 7",19/01/2011,"11:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
293,"504 VVDAS. EN JINAMAR","ROTONDA ACCESO CENTRO COMERCIAL EL MIRADOR",20/01/2011,"12:10",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
294,"GC-2","P.K. 0.300 (TUNEL J. LUENGO)",20/01/2011,"10:30",2,1,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
295,"AVDA. DE CANARIAS","HOSPITAL INSULAR",20/01/2011,"21:50",2,0,"Jefatura","Colisión","Adelantar antirreglamentariamente","Ninguna infracción",0
296,"ALFONSO X EL SABIO","1",20/01/2011,"17:45",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
297,"PASEO DE SAN JOSE","VILLA DE ZARAUZ",20/01/2011,"08:30",1,1,"Jefatura","Atropello",,"Cruzar la vía antirreglamentariamente",0
298,"GALICIA","19",20/01/2011,"11:05",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
300,"AVDA. ALCALDE JUAN RODRIGUEZ DORESTE","PK-7",21/01/2011,"08:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
303,"AVDA. RAFAEL CABRERA","APARCAMIENTOS 3 PLANTA",21/01/2011,"16:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
304,"VEINTINUEVE DE ABRIL","MARTINEZ DE ESCOBAR",21/01/2011,"22:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
308,"AVDA. DE CANARIAS","MUNGUIA",22/01/2011,"16:25",2,2,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
309,"ALFEREZ PROVISIONAL","3",22/01/2011,"15:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
310,"JUAN SARAZA ORTIZ","CRUZ DE PIEDRA",22/01/2011,"19:50",2,2,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
312,"TUNERILLAS","22",22/01/2011,"22:00",3,1,"Jefatura","Colisión","No cumplir la señal de Stop","Ninguna infracción",0
316,"TUNEL 'JULIO LUENGO'",,23/01/2011,"02:50",2,0,"Juzgado","Colisión","Sin definir","Ninguna infracción",0
319,"HOYA DE LA GALLINA","4",23/01/2011,"05:30",3,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
320,"AVDA. JOSE MESA Y LOPEZ","35",23/01/2011,"15:05",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
321,"FERNANDO GUANARTEME","PUERTO RICO",21/01/2011,"14:55",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",1
322,"AVDA. JUAN CARLOS I","3",21/01/2011,"14:50",2,0,"Jefatura","Colisión","Girar incorrectamente","Ninguna infracción",0
323,"AVDA. PARQUE CENTRAL","URB. CINCO CONTINENETES",21/01/2011,"08:40",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
324,"AVDA. CESAR MANRIQUE","504 VVDAS. EN JINAMAR",21/01/2011,"10:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
325,"ALDEA BLANCA","3",20/01/2011,"16:40",2,1,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
326,"PEPE ALAMO","28",22/01/2011,"14:00",1,0,"Jefatura","Colisión","Ninguna infracción","Ninguna infracción",0
327,"HOYA DE LA PLATA","ACCESO SALTO DEL NEGRO",20/01/2011,"08:45",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
328,"SALVADOR CUYAS",,21/01/2011,"12:15",1,0,"Jefatura","Otros","Otras infracciones","Ninguna infracción",0
329,"PLAZA DE LA FERIA",,24/01/2011,"12:20",1,1,"Jefatura","Atropello","Ninguna infracción","Ninguna infracción",0
330,"GC-23","ACCESO DESDE GC-2",24/01/2011,"07:30",1,1,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
331,"CEBRIAN","SENADOR CASTILLO OLIVARES",09/01/2011,"13:20",2,0,"Jefatura","Colisión","No cumplir la señal de Stop","Ninguna infracción",0
332,"BATALLA DE BRUNETE","83",21/01/2011,"12:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
333,"NICOLAS ESTEVANEZ","36",23/01/2011,"15:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
334,"PROFESOR LOZANO","CATAMARCA",22/01/2011,"19:20",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
335,"GC-2","ACCESO JOSE SANCHEZ PEÑATE",21/01/2011,"12:10",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
336,"JUAN SARAZA ORTIZ","CTRA. DEL NORTE",23/01/2011,"20:50",2,7,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
337,"JUAN SARAZA ORTIZ","CTRA. DEL NORTE",24/01/2011,"19:35",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
338,"SIMANCAS","CALIFORNIA",24/01/2011,"08:25",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
341,"504 VVDAS. EN JINAMAR",,25/01/2011,"00:10",1,1,"Juzgado","Colisión","Bajo los efectos de bebidas alcohólicas","Ninguna infracción",0
342,"AVDA. PINTOR FELO MONZON","32",24/01/2011,"10:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
343,"PEREZ MUÑOZ","LA NAVAL",25/01/2011,"07:25",2,3,"Juzgado","Colisión","Bajo los efectos de bebidas alcohólicas","Ninguna infracción",0
344,"PASEO DE SAN JOSE","COLEGIO CARLOS NAVARRO",25/01/2011,"08:40",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
346,"JUAN MANUEL DURAN GONZALEZ","LEON TOLSTOI",24/01/2011,"22:05",2,0,"Jefatura","Colisión","No respetar indicaciones semáforo","Ninguna infracción",0
347,"HOSPITAL DOCTOR NEGRIN","ROTONDA",25/01/2011,"11:50",2,2,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
348,"GC-23","SENTIDO BAJADA, ALTURA HOSPITAL G.C.",25/01/2011,"11:55",3,2,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
350,"AVDA. INDUSTRIAL JOSE SANCHEZ PEÑATE","SEMAFORO",25/01/2011,"14:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
353,"BRAVO MURILLO","PEROJO",20/01/2011,"23:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
354,"CTRA. LOMO BLANCO",,24/01/2011,"03:04",1,0,"Jefatura","Colisión","Velocidad inadecuada","Ninguna infracción",0
355,"PLAZA BELEN MARIA",,25/01/2011,"15:30",3,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
357,"ALICANTE","CORDOBA",25/01/2011,"17:30",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
359,"EMILIO ARRIETA","5",25/01/2011,"17:55",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
360,"AVDA. PRIMERO DE MAYO","17",21/01/2011,"21:30",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
361,"LAS BRUJAS","ACCESO CARRETERA GC.110",24/01/2011,"11:30",1,1,"Jefatura","Otros","Ninguna infracción","Ninguna infracción",0
362,"FERNANDO GUANARTEME","159",25/01/2011,"16:00",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
363,"AVDA. DE CANARIAS","P.K.4.100 SUR NORTE",25/01/2011,"09:05",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
364,"AVDA. DE LA FERIA","HOYA DEL ENAMORADO",25/01/2011,"17:00",1,1,"Jefatura","Colisión","Ninguna infracción","Ninguna infracción",0
365,"JESUS FERRER JIMENO","2",18/01/2011,"12:15",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
366,"CTRA. DEL NORTE","ROTONDA DE LA BALLENA A GC-31 SU",21/01/2011,"21:40",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
367,"URB. RESIDENCIAL MESTISAY","ROTONDA RAFAELA DE LAS CASAS",22/01/2011,"21:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
368,"AVDA. DE CANARIAS",,24/01/2011,"19:30",3,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
369,"FEDERICO GARCIA LORCA","2",25/01/2011,"11:15",2,2,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
370,"GC-23","ACCESO A ROTONDA HOSPITAL DR. NEGRIN",25/01/2011,"12:10",2,1,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
371,"GC-3","ACCESO CRUCE HIPERCOR",25/01/2011,"19:12",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
372,"PLAZA DE LA VICTORIA","PASEO DE CHIL",26/01/2011,"12:10",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
373,"URB. DIAZ CASANOVA",,26/01/2011,"19:00",2,0,"Juzgado","Colisión","Conducción distraída","Ninguna infracción",0
374,"ROTONDA DOCTOR MARAÑON","AVD. DE ESCALERITAS",24/01/2011,"17:15",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
375,"AVDA. ESCALERITAS","127",24/01/2011,"15:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
376,"ROTONDA DOCTOR JUAN DIAZ RODRIGUEZ",,25/01/2011,"08:10",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
378,"AVDA. JUAN XXIII","AVDA. ALCALDE JOSE RAMIREZ BETHENCOURT",24/01/2011,"20:30",3,4,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
379,"AVDA. JUAN CARLOS I",,19/01/2011,"10:30",1,1,"Jefatura","Colisión","Ninguna infracción","Ninguna infracción",0
380,"AVDA. PINTOR FELO MONZON","LOMO SAN LAZARO",24/01/2011,"21:20",2,0,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
383,"AVDA. DE CANARIAS","KM. 4",21/01/2011,"08:50",2,0,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
384,"AVDA. PINTOR FELO MONZON","28",27/01/2011,"16:15",2,2,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
385,"BLAS CABRERA FELIPE (FISICO)","HOYA DE LA PLATA",27/01/2011,"08:35",2,0,"Jefatura","Colisión","Maniobras de marcha atrás","Ninguna infracción",0
386,"PLAZA DE LA CONCORDIA","5",26/01/2011,"08:50",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
387,"NICOLAS MONCHE LOPEZ","EUFEMIANO FUENTES CABRERA",24/01/2011,"09:00",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
388,"SAN JUSTO","15",26/01/2011,"12:35",2,0,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
389,"PASEO TOMAS MORALES","AVDA. JUAN XXIII",27/01/2011,"23:00",1,0,"Juzgado","Colisión","Bajo los efectos de bebidas alcohólicas","Ninguna infracción",0
391,"ROTONDA ELECTRA OBRA DE PEREZ GALDOS",,25/01/2011,"13:30",2,1,"Jefatura","Colisión","No respetar prioridad","Ninguna infracción",0
392,"BLAS CABRERA FELIPE (FISICO)",,26/01/2011,"20:00",2,0,"Jefatura","Colisión","Otras infracciones","Ninguna infracción",0
393,"AVDA. JUAN CARLOS I","ROTONDA DOCTOR FELIZ ALONSO SUAREZ",28/01/2011,"11:40",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
394,"AVDA. DE REPUBLICA DE NICARAGUA","CRTA. GENERAL DEL CARDON",28/01/2011,"10:30",2,0,"Jefatura","Colisión","No cumplir la señal de Stop","Ninguna infracción",0
395,"NESTOR DE LA TORRE","LEON Y CASTILLO",28/01/2011,"13:05",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
396,"PIO XII","HERMANOS GARCIA DE LA TORRE",26/01/2011,"17:25",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
397,"AGUALATENTE","23",26/01/2011,"09:00",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
398,"LAS BRUJAS","ROTONDA",26/01/2011,"21:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
399,"GENERAL VIVES","52",26/01/2011,"10:30",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
400,"FERNANDO GUANARTEME","PASCAL",26/01/2011,"07:20",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
401,"GC-2","KM.0,5",27/01/2011,"16:15",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
402,"AVDA. ESCALERITAS","HENRY DUNANT",27/01/2011,"07:09",2,2,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
403,"BLAS CABRERA FELIPE (FISICO)","PRINCESA ABENAHORA",28/01/2011,"07:40",1,1,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",0
404,"GC-23","CAMPO DE GOLF",28/01/2011,"17:50",1,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
411,"JAIME BALMES","SENADOR CASTILLO OLIVARES",29/01/2011,"10:05",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
412,"IGNACIO PEREZ GALDOS (CAPITAN G. DE CANARIAS)",,29/01/2011,"20:45",1,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
413,"AVDA. DE CANARIAS","JUZGADOS",29/01/2011,"23:15",1,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
416,"IGNACIO PEREZ GALDOS (CAPITAN G. DE CANARIAS)",,29/01/2011,"08:50",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
417,"IGNACIO PEREZ GALDOS (CAPITAN G. DE CANARIAS)",,29/01/2011,"20:30",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
418,"BRAVO MURILLO","PASEO TOMAS MORALES",26/01/2011,"12:30",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
419,"SAN JUAN DE AVILA","SAN GABRIEL",28/01/2011,"19:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Stop'","Ninguna infracción",0
420,"AVDA. DE CANARIAS","PKM 5'900 DIR. SUR",28/01/2011,"19:25",2,0,"Jefatura","Colisión","Entrar sin precaución en la circulación","Ninguna infracción",1
421,"CUESTA RAMON","CASA QUEMADA",28/01/2011,"17:00",2,1,"Jefatura","Colisión","No cumplir la señal de 'Seda el Paso'","Ninguna infracción",0
423,"CTRA. DE CHILE","98",30/01/2011,"23:30",1,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
424,"HOYA DE LA GALLINA",,29/01/2011,"13:20",1,0,"Jefatura","Otros","Conducción distraída","Ninguna infracción",0
425,"TABLERO DE GONZALO","ENTRE DE LA BIFURCACION DE LA MONTAÑETA Y SAN",30/01/2011,"05:45",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
426,"CAMINO DE TENOYA","10",29/01/2011,"11:45",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
427,"REAL DE SAN ROQUE",,29/01/2011,"11:45",1,0,"Jefatura","Otros","Conducción distraída","Ninguna infracción",0
428,"AVDA. DE CANARIAS","KILOMETRO 0,300",30/01/2011,"11:15",1,1,"Jefatura","Otros","Inexperiencia del conductor","Ninguna infracción",0
429,"AVDA. DE CANARIAS","KILOMETRO 2,800",29/01/2011,"15:30",1,1,"Jefatura","Salida de la vía","Sin definir","Ninguna infracción",0
430,"AVDA. JUAN CARLOS I","FRENTE AL Nº 48",28/01/2011,"10:50",2,0,"Jefatura","Colisión","No mantener el intervalo seg.","Ninguna infracción",0
431,"GC-23","ACCESO FERNANDO GUANARTEME",29/01/2011,"23:00",1,0,"Jefatura","Salida de la vía","Estado o condición de la vía","Ninguna infracción",0
432,"CTRA. DEL DRAGONAL","GC-310",29/01/2011,"22:30",1,1,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
433,"FONDOS DE SEGURA","SIETE PALMAS - ACCESO CEMENTERIO",30/01/2011,"08:15",1,0,"Jefatura","Otros","Estado o condición de la vía","Ninguna infracción",0
435,"DRAGONAL ALTO","36",10/01/2011,"16:30",2,0,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
436,"CUESTA DEL PARRADO",,31/01/2011,"03:00",1,0,"Jefatura","Colisión","Estado o condición de la vía","Ninguna infracción",0
437,"ALBAREDA","GRAN CANARIA",28/01/2011,"13:35",2,0,"Jefatura","Colisión","Otros factores o infracciones","Ninguna infracción",0
440,"BLAS CABRERA FELIPE (FISICO)","44",31/01/2011,"21:00",2,0,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
442,"AVDA. DE CANARIAS","DIRECCION SUR-NORTE",01/02/2011,"01:05",1,1,"Juzgado","Colisión","Alcohol o drogas","Ninguna infracción",0
443,"LEON Y CASTILLO","229",31/01/2011,"13:30",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
444,"AVDA. ALCALDE JUAN RODRIGUEZ DORESTE","KM. 9",31/01/2011,"13:00",2,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
445,"NICOLAS MONCHE LOPEZ","7",31/01/2011,"07:00",3,1,"Jefatura","Colisión","Conducción distraída","Ninguna infracción",0
447,"AVDA. JOSE MESA Y LOPEZ","NUMERO 15",01/02/2011,"19:40",2,1,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
450,"TUNEL 'JULIO LUENGO'","DIRECCION OESTE-ESTE",01/02/2011,"22:00",2,0,"Jefatura","Colisión","Sin definir","Ninguna infracción",0
