Fecha de la Visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
18/07/2017,BAILEN-MIRAFLORES,CARLOS HAYA,AV CARLOS DE HAYA Nr: 62,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,BAILEN-MIRAFLORES,LA TRINIDAD,CL DIEGO DE VERGARA Nr: 21,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,BAILEN-MIRAFLORES,LA FLORIDA,CL PAGANINI Nr: 3,GECOR,Vía Pública,Desinsectación,Pulgas
18/07/2017,BAILEN-MIRAFLORES,GRANJA SUAREZ,CL LUCAS FERNANDEZ Nr: 5,GECOR,Vía Pública,Desinsectación,Garrapatas;Pulgas
18/07/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DE LA PALOMA Nr: 28,GECOR,Vía Pública,Desratización,Ratas
18/07/2017,CRUZ DE HUMILLADERO,PORTADA ALTA,CL BISBITA Nr: 10,GECOR,Vía Pública,Desratización,Ratas
18/07/2017,CRUZ DE HUMILLADERO,SAN RAFAEL,CL VALLE DE ABDALAJIS Nr: 16,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CARRETERA DE CADIZ,GIRON,CL JOSE CROOKE Nr: 1,GECOR,Vía Pública,Desratización,Ratas
18/07/2017,CARRETERA DE CADIZ,LAS DELICIAS,CL MANUEL ALTOLAGUIRRE Nr: 26,GECOR,Vía Pública,Desratización,Ratas
18/07/2017,CHURRIANA,HELIOMAR,CL CALAMON Nr: 10,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CHURRIANA,GUADALMAR,CL CAMPANILLAS Nr: 70,GECOR,Vía Pública,Desinsectación,Moscas
18/07/2017,CAMPANILLAS,EL BRILLANTE,CL RAFAEL ZABALETA Nr: 23,GECOR,Vía Pública,Desinsectación,Moscas
18/07/2017,PUERTO DE LA TORRE,PERI PT-4 LOS ALMENDROS,CL PLUMBAGO Nr: 10,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CENTRO,CENTRO HISTORICO,PL JESUS DE LA PASION Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desinsectación,Cucarachas
18/07/2017,ESTE,PEDREGALEJO,CL RAIMUNDO LULIO Nr: 7,Ciudadano,Vía Pública,Desinsectación,Mosquitos
18/07/2017,CENTRO,PLAZA DE TOROS VIEJA,CL SAN ANDRES Nr: 33,GECOR,Privado,Control de Palomas,Paloma
18/07/2017,CRUZ DE HUMILLADERO,POL ALAMEDA,CL DIEGO VAZQUEZ OTERO Nr: 5,Ciudadano,Privado,Control de Palomas,Paloma
18/07/2017,CENTRO,LA GOLETA,CL ALVAREZ Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CENTRO,LA MALAGUETA,CL ARENAL Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CENTRO,LA CALETA,CL KEROMNES Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
18/07/2017,PUERTO DE LA TORRE,SOLIVA ESTE,CL RAMON RAMOS MARTIN Nr: 1,GECOR,Otro Edificio de Depdencia Mun,Desinsectación;Desratización,Cucarachas;Ratas
18/07/2017,CIUDAD JARDIN,ALEGRIA DE LA HUERTA,CL QUINTANAR DE LA ORDEN Nr: 10,Quejas y Sugerencias,Vía Pública,Desratización,Ratas
18/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,AV SANTIAGO RAMON Y CAJAL Nr: 96,ALTA DE OFICIO,Mercado Municipal,Desratización,Ratones
18/07/2017,CENTRO,CONDE DE UREÑA,CL AMARGURA Nr: 2,Actuación Programada,Vía Pública,Desratización,Ratas
18/07/2017,CENTRO,MARMOLES,CL PESO DE LA HARINA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/07/2017,CENTRO,PERCHEL SUR,AV AURORA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
18/07/2017,BAILEN-MIRAFLORES,CARLOS HAYA,CL CIPRES Nr: 12,GECOR,Vía Pública,Desinsectación,Abejas
18/07/2017,CARRETERA DE CADIZ,MAINAKE,CL VILLANUEVA DE ALGAIDAS Nr: 16,GECOR,Privado,Control de Gaviotas,Gaviota
18/07/2017,CENTRO,OLLETAS,CL SANTA MARIA MICAELA Nr: 11,GECOR,Privado,Control de Palomas,Paloma
18/07/2017,CHURRIANA,LA NORIA,CL DECANO VICENTE MELITON Nr: 13,GECOR,Privado,Desinsectación,Avispas
18/07/2017,CENTRO,LA CALETA,CL NAVAS DE TOLOSA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
18/07/2017,CENTRO,LA GOLETA,CL MARISCAL Nr: 26,GECOR,Vía Pública,Desinsectación,Garrapatas;Pulgas
18/07/2017,CENTRO,SAN FELIPE NERI,PJE BRISA DE LA Nr: 3,GECOR,Vía Pública,Desratización,Ratas
18/07/2017,CENTRO,LA MERCED,CL MADRE DE DIOS Nr: 33,GECOR,Vía Pública,Desratización,Ratas
18/07/2017,CENTRO,CAPUCHINOS,CL MIGUEL DE MOLINA Nr: 2,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CENTRO,EL MOLINILLO,CL HUERTO DE LOS CLAVELES Nr: 5,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CENTRO,EL MOLINILLO,CL ALDERETE Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
18/07/2017,CENTRO,OLLETAS,CL ESPIREA Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,LA MERCED,CL MERCED Nr: 1,Actuación Programada,Mercado Municipal,Desinsectación,Cucarachas
19/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CMNO CASABERMEJA Nr: 71,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CIUDAD JARDIN,SAN JOSE,CL PAPIRO Nr: 13,GECOR,Vía Pública,Desinsectación;Desratización,Garrapatas;Pulgas;Ratas
19/07/2017,CENTRO,MARMOLES,CL MONTES DE OCA Nr: 5,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,ESTE,MIRAFLORES DEL PALO,CL SAMARIA Nr: 2,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CRUZ DE HUMILLADERO,SANTA JULIA,CL SERRANA Nr: 3,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,ESTE,EL PALO,AV SALVADOR ALLENDE Nr: 95,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CARRETERA DE CADIZ,PARQUE MEDITERRANEO,CL LUIS BARAHONA DE SOTO Nr: 7,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,ESTE,EL PALO,CL MOREJON Nr: 1,GECOR,Vía Pública,Desinsectación,Mosquitos
19/07/2017,CAMPANILLAS,DSMO DM CAMPANILLAS,PJE CASILLAS LA BODEGA Nr: 9,GECOR,Vía Pública,Desinsectación,Moscas
19/07/2017,PUERTO DE LA TORRE,LOS MORALES 1,CL LOLA CABELLO Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,ESTE,PEINADO GRANDE,AV PEINADO GRANDE Nr: 31,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,TEATINOS-UNIVERSIDAD,CORTIJO ALTO,CL HAMLET Nr: 1,GECOR,Vía Pública,Desratización,Ratas
19/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL LORENZA CORREA Nr: 16,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,SANTA AMALIA,CL ESCRITOR ANTONIO RAMOS Nr: 41,GECOR,Vía Pública,Desratización,Ratas
19/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL SANCHEZ ALBARRAN Nr: 1,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
19/07/2017,BAILEN-MIRAFLORES,CAMINO DE SUAREZ,CL BERROCAL Nr: 17,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
19/07/2017,CRUZ DE HUMILLADERO,CAMINO DE ANTEQUERA,CL ORTEGA DE PRADOS Nr: 25,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
19/07/2017,CAMPANILLAS,DSMO DM CAMPANILLAS,CL AGATA Nr: 9,GECOR,Privado,Desinsectación,Avispas
19/07/2017,ESTE,OLIAS,CL SINFONIA LA Nr: 28,ALTA DE OFICIO,Privado,Control de Palomas,Paloma
19/07/2017,ESTE,LA ARAÑA,CL ESCRITOR LAZARO GUILLEN Nr: 18,GECOR,Privado,Desinsectación,Avispas
19/07/2017,CENTRO,EL EJIDO,CL FELIX MESA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,LA MANIA,CL FELIX REVELLO DE TORO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,LA MERCED,CL ALAMOS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,LAGUNILLAS,CL ALTOZANO Nr: 2,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,SAN FELIPE NERI,CL ALTA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,SAN MIGUEL,CL AMORES Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
19/07/2017,ESTE,PLAYA VIRGINIA,CL PLAYA VIRGINIA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,ESTE,MIRAMAR DEL PALO,AV SALVADOR ALLENDE Nr: 161,CORREO ELECTRÓNICO,Policía Local - Bomberos,Desinsectación,Mosquitos
19/07/2017,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,CENTRO,ENSANCHE CENTRO,PSO CURAS DE LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,ESTE,EL CANDADO,CL CANTERA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,ESTE,FINCA EL CANDADO,CMNO VIEJO DE VELEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,CENTRO,LA MANIA,CL FELIX REVELLO DE TORO Nr: 4,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,CENTRO,PERCHEL NORTE,CL AGUSTIN PAREJO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,CENTRO,SAN MIGUEL,CL AMORES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
19/07/2017,CENTRO,LA TRINIDAD,AV BARCELONA Nr: 28,GECOR,Privado,Control de Palomas,Paloma
19/07/2017,ESTE,EL LIMONAR,CL REPUBLICA ARGENTINA Nr: 28,GECOR,Vía Pública,Desinsectación,Mosquitos
19/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL FRANCISCO CORREA Nr: 8,GECOR,Vía Pública,Desinsectación,Cucarachas
19/07/2017,CENTRO,LA MALAGUETA,AV CANOVAS DEL CASTILLO Nr: 6,GECOR,Vía Pública,Desinsectación,Cucarachas
20/07/2017,CENTRO,EL MOLINILLO,CL SAN BARTOLOME Nr: 1,Actuación Programada,Mercado Municipal,Desinsectación,Cucarachas
20/07/2017,ESTE,OLIAS,PL AGUA Nr: 1,Ciudadano,Vía Pública,Desratización,Ratas
20/07/2017,BAILEN-MIRAFLORES,LA TRINIDAD,CL CALZADA DE LA TRINIDAD Nr: 23,GECOR,Vía Pública,Desratización,Ratas
20/07/2017,BAILEN-MIRAFLORES,SAN ALBERTO,CL VERTICAL BAJA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
20/07/2017,PALMA-PALMILLA,720 VIVIENDAS,CL CIGUELA Nr: 10,GECOR,Vía Pública,Desratización,Ratas
20/07/2017,CHURRIANA,HELIOMAR,CL GALICA Nr: 6,GECOR,Vía Pública,Desratización,Ratas
20/07/2017,PUERTO DE LA TORRE,LOS TOMILLARES,CL SION Nr: 2,GECOR,Vía Pública,Desinsectación,Cucarachas
20/07/2017,ESTE,VALLE DE LOS GALANES,CL PINTOR JUAN BARA Nr: 5,CORREO ELECTRÓNICO,Vía Pública,Desinsectación,Mosquitos
20/07/2017,PALMA-PALMILLA,LA ROCA,CL MONTSERRAT ROIG Nr: 6,Ciudadano,Privado,Control de Gaviotas,Gaviota
20/07/2017,TEATINOS-UNIVERSIDAD,EL TEJAR,CL JUAN FRANCES BOSCA Nr: 37,Ciudadano,Privado,Control de Palomas,Paloma
20/07/2017,CARRETERA DE CADIZ,PARQUE EMP. SANTA BARBARA,CL DOLORES IBARRURI Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
20/07/2017,ESTE,LA VIÑA,CL CELESTA LA Nr: 3,GECOR,Privado,Desinsectación,Avispas
20/07/2017,CENTRO,EL MOLINILLO,CL ROSARIO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
20/07/2017,CENTRO,LA VICTORIA,CL VICTORIA Nr: 2,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
20/07/2017,CENTRO,SEGALERVA,CL LIBERIA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
20/07/2017,BAILEN-MIRAFLORES,LA BRESCA,CL BRESCA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
20/07/2017,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL BARCA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
20/07/2017,BAILEN-MIRAFLORES,CAMINO DE SUAREZ,CL FILIPINAS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
20/07/2017,BAILEN-MIRAFLORES,LA TRINIDAD,Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
20/07/2017,CENTRO,LA TRINIDAD,CL SEVILLA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
20/07/2017,CARRETERA DE CADIZ,PARQUE DEL GUADALHORCE,AV VELAZQUEZ Nr: 279,Actuación Programada,paraje natural,Desinsectación,Mosquitos
20/07/2017,BAILEN-MIRAFLORES,NUEVA MALAGA,PL FERNANDO HIPOLITO LANCHA Nr: 4,GECOR,Colégio Público,Desratización,Ratas
20/07/2017,PALMA-PALMILLA,LA PALMA,CL GUADALIMAR Nr: 1,GECOR,Vía Pública,Desinsectación,Avispas
20/07/2017,PUERTO DE LA TORRE,EL TOMILLAR,CL COPERNICO Nr: 1,GECOR,Vía Pública,Desinsectación,Abejas
20/07/2017,CENTRO,CAMPOS ELISEOS,PSO REDING Nr: 5,GECOR,Vía Pública,Desinsectación,Cucarachas
20/07/2017,PUERTO DE LA TORRE,LAS MORILLAS PTO TORRE,CL JUAN PEREZ DE VIEDMA Nr: 34,GECOR,Vía Pública,Desinsectación,Mosquitos
20/07/2017,CENTRO,LA MERCED,CL HINESTROSA Nr: 8,GECOR,Vía Pública,Desinsectación,Cucarachas
20/07/2017,CENTRO,SAN MIGUEL,CL DOÑA Nr: 46,GECOR,Vía Pública,Desinsectación,Cucarachas
20/07/2017,CARRETERA DE CADIZ,SANTA PAULA,PL VALENTIN ORTIGOSA Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
20/07/2017,CENTRO,LA GOLETA,PJE PIYAYO EL Nr: 1,GECOR,Vía Pública,Desinsectación,Pulgas
20/07/2017,CENTRO,CENTRO HISTORICO,CL NOSQUERA Nr: 1,GECOR,Vía Pública,Desinsectación,Mosquitos
20/07/2017,CIUDAD JARDIN,CORTIJO BAZAN,CL MOSCATEL Nr: 8,GECOR,Vía Pública,Desinsectación,Pulgas
20/07/2017,CIUDAD JARDIN,LOS CIPRESES,CL FICUS LOS Nr: 16,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,BAILEN-MIRAFLORES,LA TRINIDAD,PL BAILEN Nr: 8,Actuación Programada,Mercado Municipal,Desinsectación,Cucarachas
21/07/2017,CARRETERA DE CADIZ,HUELIN,CL UBEDA Nr: 1,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
21/07/2017,ESTE,MIRAFLORES,CL MATILDE PEDRAZO Nr: 4,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
21/07/2017,ESTE,CERRADO DE CALDERON,CL ALCAPARRON Nr: 33,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
21/07/2017,PALMA-PALMILLA,720 VIVIENDAS,CL ALCALDE RAFAEL DE LA TORRE PUER Nr: 1,GECOR,Vía Pública,Desratización,Ratas
21/07/2017,CARRETERA DE CADIZ,LAS DELICIAS,CL MANUEL ALTOLAGUIRRE Nr: 15,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
21/07/2017,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Servicios operativos,Vía Pública,Desinsectación,Avispas
21/07/2017,ESTE,SAN FRANCISCO,CL IVAN TURGUENIEV Nr: 3,GECOR,Privado,Desinsectación,Avispas
21/07/2017,CENTRO,CAPUCHINOS,ALMD CAPUCHINOS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2017,BAILEN-MIRAFLORES,IND SAN ALBERTO II,CL NAVIA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2017,BAILEN-MIRAFLORES,IND SAN ALBERTO,CL RIOTINTO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2017,BAILEN-MIRAFLORES,SUAREZ,CL JAMAICA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2017,BAILEN-MIRAFLORES,PAVERO,CL GENOVESES Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2017,BAILEN-MIRAFLORES,SAN ALBERTO,CL TOBOSO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
21/07/2017,ESTE,JARAZMIN,CL JARAZMIN ALTO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
21/07/2017,CHURRIANA,LA NORIA,CL EMILIO CASTELAR Nr: 61,GECOR,Privado,Desinsectación,Avispas
21/07/2017,CENTRO,EL MOLINILLO,CL ALMONA Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CENTRO,LA GOLETA,CL MARISCAL Nr: 1,GECOR,Vía Pública,Desinsectación,Pulgas
21/07/2017,CARRETERA DE CADIZ,PARQUE AYALA,CL AYALA Nr: 11,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
21/07/2017,CENTRO,CRISTO DE LA EPIDEMIA,CL MANRIQUE Nr: 8,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CHURRIANA,GUADALMAR,CL CAMPANILLAS Nr: 68,GECOR,Vía Pública,Desinsectación,Moscas
21/07/2017,ESTE,LAS ACACIAS,CL HERRERA Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CIUDAD JARDIN,JARDIN DE MALAGA,CL ALCALDE JOAQUIN QUILES Nr: 4,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CHURRIANA,SAN JULIAN,CRIL MONTAÑEZ Nr: 3,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CHURRIANA,LA NORIA,CL ALONSO DE MUDARRA Nr: 37,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CIUDAD JARDIN,PARQUE DEL SUR,AV CIBELES Nr: 1,GECOR,Vía Pública,Desinsectación,Pulgas
21/07/2017,BAILEN-MIRAFLORES,LA TRINIDAD,CL BLAS DE LEZO Nr: 8,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CAMPANILLAS,CASTAÑETAS,CL EMILIANO ZAPATA Nr: 8,GECOR,Vía Pública,Desinsectación,Garrapatas
21/07/2017,PALMA-PALMILLA,720 VIVIENDAS,CL ARLANZON Nr: 1,GECOR,Vía Pública,Desratización,Ratas
21/07/2017,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR NICOLAS ISIDRO Nr: 11,GECOR,Vía Pública,Desinsectación,Pulgas
21/07/2017,CAMPANILLAS,PARQUE EMP. TREVENEZ,CL GASPAR CASSADO Nr: 19,GECOR,Vía Pública,Desratización,Ratas
21/07/2017,CRUZ DE HUMILLADERO,LOS PRADOS,CL PROA Nr: 25,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CRUZ DE HUMILLADERO,ARROYO DEL CUARTO,CL FRANCISCO DE PAULA PAREJA Nr: 4,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CARRETERA DE CADIZ,SIXTO,CL PRINCESA POLIXENA Nr: 9,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,CAMPANILLAS,ROQUERO,CL JUAN DE ANCHIETA Nr: 45,GECOR,Vía Pública,Desinsectación,Garrapatas
21/07/2017,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 71,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
21/07/2017,PUERTO DE LA TORRE,PUERTOSOL,CL ANEA Nr: 20,GECOR,Vía Pública,Desinsectación,Cucarachas
21/07/2017,PUERTO DE LA TORRE,LOS RAMOS,CL JUAN DE ORTEGA Nr: 44,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,CARRETERA DE CADIZ,HAZA HONDA,CL FRIGILIANA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2017,ESTE,PARQUE CLAVERO,CL ANITA DELGADO Nr: 1,GECOR,Vía Pública,Desinsectación,Cucarachas
24/07/2017,ESTE,MIRAFLORES ALTO,CL ANTON CHEJOV Nr: 17,GECOR,Vía Pública,Desinsectación,Cucarachas
24/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL SANCHEZ ALBARRAN Nr: 1,GECOR,Vía Pública,Desinsectación,Pulgas
24/07/2017,CIUDAD JARDIN,CIUDAD JARDIN,CL DONATO JIMENEZ Nr: 5,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
24/07/2017,CIUDAD JARDIN,MANGAS VERDES,CL TARIFA Nr: 7,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
24/07/2017,CIUDAD JARDIN,JARDIN VIRGINIA,CL SANCHEZ ALBARRAN Nr: 19,GECOR,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
24/07/2017,CRUZ DE HUMILLADERO,SANTA JULIA,CL DEBLA Nr: 1,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,TEATINOS-UNIVERSIDAD,HACIENDA BIZCOCHERO,CL PIRANDELLO Nr: 1,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,TEATINOS-UNIVERSIDAD,EL CONSUL,CL ESQUILO Nr: 3,GECOR,Vía Pública,Control de Palomas,Paloma
24/07/2017,CAMPANILLAS,CASTAÑETAS,CL CASTAÑUELAS Nr: 1,ALTA DE OFICIO,Vía Pública,Desratización,Ratas
24/07/2017,CENTRO,EL MOLINILLO,CL ALDERETE Nr: 15,Ciudadano,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
24/07/2017,CARRETERA DE CADIZ,GUADALJAIRE,CL HORACIO QUIROGA Nr: 3,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2017,ESTE,CERRADO DE CALDERON,CL ARCES Nr: 37,ALTA DE OFICIO,Vía Pública,Desinsectación,Mosquitos
24/07/2017,CAMPANILLAS,SANTA ROSALIA,CL AZAHAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
24/07/2017,PALMA-PALMILLA,LAS VIRREINAS,CL JOAQUIN GAZTAMBIDE Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
24/07/2017,CENTRO,CENTRO HISTORICO,PL ENRIQUE GARCIA-HERRERA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
24/07/2017,TEATINOS-UNIVERSIDAD,EL ROMERAL,CL DEMOSTENES Nr: 15,Ciudadano,Vía Pública,Desratización,Ratas
24/07/2017,CRUZ DE HUMILLADERO,CORTIJO DE TORRES,AV NEHEMIAS Nr: 8,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
24/07/2017,BAILEN-MIRAFLORES,HAZA DEL CAMPILLO,CL LEOPOLDO MORANTE Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,PARQUE ARROYO DEL CUARTO,CL LA ARGENTINITA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,SAN MARTIN,CL PEREZ DE PALENCIA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,CARLOS HAYA,CL TRAVESIA DEL CIPRES Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,FLORISOL,CL GALENO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,GRANJA SUAREZ,CL PRINCIPAL Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,LA ALCUBILLA,CL NIÑO DE VELEZ Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,LA FLORIDA,CL OSCAR WILDE Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,LA ENCARNACION,CL ENCARNACION FONTIVEROS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,BAILEN-MIRAFLORES,NUESTRA SEÑORA DE FATIMA,CL JOSE CARRION DE MULA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Cucarachas
24/07/2017,CHURRIANA,LA NORIA,CL ALONSO DE MUDARRA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/07/2017,CAMPANILLAS,MAQUEDA,CL LINGUISTA LAZARO CARRETER Nr: 1,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,ESTE,LAS CUEVAS,CL MEDINA AZAHARA Nr: 22,GECOR,Vía Pública,Desinsectación,Pulgas
24/07/2017,CENTRO,OLLETAS,CL CRISTO DE LA EPIDEMIA Nr: 86,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL BENAGALBON Nr: 1,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,CHURRIANA,GUADALMAR,CL ACACIAS DE GUADALMAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
24/07/2017,CARRETERA DE CADIZ,FINCA EL PATO,Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
24/07/2017,BAILEN-MIRAFLORES,PARQUE VICTORIA EUGENIA,CL JUAN ANTONIO TERCERO Nr: 6,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,CARRETERA DE CADIZ,EL TORCAL,CL JOSE PALANCA Nr: 22,GECOR,Vía Pública,Desratización,Ratas
24/07/2017,CRUZ DE HUMILLADERO,CARRANQUE,CL VIRGEN DEL AMPARO Nr: 22,GECOR,Vía Pública,Desratización,Ratas
