Fecha de la visita,Distrito,Barrio,Dirección,Origen Petición,Área Actuación,Servicios Aplicados,Vectores Tratados
19/04/2013,PALMA-PALMILLA,LA ROCA,CL POETA JOSE ORTIZ RODRIGUEZ Nr: 3,Junta Municipal de Distrito,Vía Pública,Desratización,Ratas
19/04/2013,PALMA-PALMILLA,LA ROCA,CL POETA SALVADOR IBARRA ESPAÑA Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
19/04/2013,CHURRIANA,CORTIJO DE MAZA,CL CANAL Nr: 22,Linea 900,Vía Pública,Desinsectación,Pulgas
22/04/2013,CHURRIANA,POL IND SANTA CRUZ,CL ERITREA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL AYALA Nr: 86,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
22/04/2013,CARRETERA DE CADIZ,VISTAFRANCA,PJE ALCALDE JOAQUIN ALONSO Nr: 7,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
22/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 49,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
22/04/2013,CENTRO,LA TRINIDAD,CL DON JUAN DE AUSTRIA Nr: 3,Linea 900,Vía Pública,Desratización,Ratas
22/04/2013,CENTRO,LA MALAGUETA,PSO MARITIMO CIUDAD DE MELILLA Nr: 23,Linea 900,Vía Pública,Desratización,Ratas
22/04/2013,CAMPANILLAS,COLMENAREJO,CL VIRGEN DE FATIMA Nr: 16,Linea 900,Vía Pública,Desinsectación,Moscas
22/04/2013,CENTRO,PERCHEL NORTE,PLLO SANTO DOMINGO Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/04/2013,CENTRO,LA TRINIDAD,AV BARCELONA Nr: 36,Linea 900,Vía Pública,Control de Palomas,Paloma
22/04/2013,CENTRO,PLAZA DE TOROS VIEJA,CL CONSTANCIA Nr: 11,Linea 900,Privado,Control de Gaviotas,Gaviota
22/04/2013,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 22,Servicios Sociales,Privado,Desratización,Ratas
22/04/2013,CENTRO,CAMPOS ELISEOS,PSO REDING Nr: 1,Linea 900,Privado,Desinsectación,Avispas;Abejas
22/04/2013,CENTRO,EL EJIDO,CL EJIDO Nr: 6,Linea 900,Otro Edificio de Depdencia Mun,Control de Gaviotas,Gaviota
22/04/2013,ESTE,PEDREGALEJO PLAYA,PSO MARITIMO EL PEDREGAL Nr: 64,Linea 900,Privado,Control de Palomas,Paloma
22/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,PL MORENO VILLA Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
22/04/2013,CAMPANILLAS,CAMPANILLAS,CL RAMIREZ ARCAS Nr: 2,Linea 900,Biblioteca Municipal,Desinsectación,Cucarachas
22/04/2013,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR FRANCISCO DE MOLINA Nr: 5,Linea 900,Vía Pública,Desinsectación,Cucarachas
22/04/2013,CHURRIANA,POL IND SANTA TERESA,CL RONDA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/04/2013,CHURRIANA,POL IND MI MALAGA,CL EMILIO HURTADO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/04/2013,CHURRIANA,GUADALMAR,CL ACACIAS DE GUADALMAR Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/04/2013,CHURRIANA,CORTIJO SAN JULIAN,CMNO LOMA DE SAN JULIAN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/04/2013,CHURRIANA,SAN JULIAN,CL CRONOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
22/04/2013,CIUDAD JARDIN,FINCA LA CONCEPCION,Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
22/04/2013,CARRETERA DE CADIZ,ARDIRA,CL COCHERITO Nr: 5,Actuación Programada,Colégio Público,Desratización,Ratas
22/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL AYALA Nr: 86,Actuación Programada,Colégio Público,Desratización,Ratas
22/04/2013,CARRETERA DE CADIZ,VISTAFRANCA,PJE ALCALDE JOAQUIN ALONSO Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
22/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL HEROE DE SOSTOA Nr: 49,Actuación Programada,Colégio Público,Desratización,Ratas
22/04/2013,CARRETERA DE CADIZ,ARDIRA,CL COCHERITO Nr: 5,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
23/04/2013,CHURRIANA,POL IND GUADALHORCE,CL ALEJANDRO CASONA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/04/2013,CHURRIANA,POL IND VILLA ROSA,CL RAMON HERNANDEZ Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/04/2013,CHURRIANA,POL IND KM.239 CTRA N-340,CRIL CRUZCAMPO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/04/2013,CHURRIANA,POL IND AEROPUERTO,CL ARGONAUTAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/04/2013,CRUZ DE HUMILLADERO,NUCLEO GRAL FRANCO,CL VIRGEN DEL PILAR Nr: 91,Servicios Sociales,Privado,Desinsectación,Cucarachas
23/04/2013,CHURRIANA,CHURRIANA,CL MONSALVEZ Nr: 89,Linea 900,Vía Pública,Desratización,Ratas
23/04/2013,CHURRIANA,LOS PAREDONES,CL CAROLINA LA Nr: 1,Linea 900,Colégio Público,Desratización,Ratones;Ratas
23/04/2013,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 14,Linea 900,Colégio Público,Desratización,Ratones
23/04/2013,BAILEN-MIRAFLORES,LA TRINIDAD,CL CATALUÑA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
23/04/2013,CIUDAD JARDIN,JARDIN DE MALAGA,CL ALCALDE NICOLAS MAROTO Nr: 1,Linea 900,Vía Pública,Desinsectación,Avispas
23/04/2013,ESTE,VALLE DE LOS GALANES,CL AMADOR DE LOS RIOS Nr: 21,Linea 900,Privado,Desinsectación,Gaviota
23/04/2013,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 14,Linea 900,Colégio Público,Desratización,Ratas
23/04/2013,CARRETERA DE CADIZ,LOS GUINDOS,AV GREGORIO DIEGO Nr: 41,Linea 900,Colégio Público,Desinsectación,Mosquitos;Cucarachas
23/04/2013,CARRETERA DE CADIZ,FINCA EL PATO,AV IMPERIO ARGENTINA Nr: 2,Linea 900,Colégio Público,Desinsectación,Avispas
23/04/2013,CARRETERA DE CADIZ,EL BULTO,CL DONOSO CORTES Nr: 4,Linea 900,Otro Edificio de Depdencia Mun,Desinsectación,Pulgas
23/04/2013,PUERTO DE LA TORRE,LOS ASPERONES 1 Y 3,CL ASPERONES LOS 1 Nr: 22,Servicios Sociales,Privado,Desratización,Ratas
23/04/2013,BAILEN-MIRAFLORES,SUAREZ,CL MARQUES DE OVIECO Nr: 3,Linea 900,Vía Pública,Desinsectación,Abejas
23/04/2013,CHURRIANA,LOS PAREDONES,CL CAROLINA LA Nr: 1,Linea 900,Colégio Público,Desratización,Ratas
23/04/2013,ESTE,EL PALO,CL JURADO DE PARRA Nr: 8,Linea 900,Vía Pública,Desratización,Ratas
23/04/2013,CIUDAD JARDIN,JARDIN DE MALAGA,CL CRISTOBAL DE FONSECA Nr: 14,Linea 900,Vía Pública,Desinsectación,Cucarachas
23/04/2013,CENTRO,PERCHEL SUR,CL ANGOSTA DEL CARMEN Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
23/04/2013,CHURRIANA,CHURRIANA,CL CORREOS Nr: 4,Linea 900,Vía Pública,Desratización,Ratas
23/04/2013,BAILEN-MIRAFLORES,LA BRESCA,CL MARQUES DE OVIECO Nr: 6,Linea 900,Vía Pública,Desinsectación,Abejas
23/04/2013,CENTRO,LA MALAGUETA,PL GENERAL TORRIJOS Nr: 1,Actuación Programada,Otro Edificio de Depdencia Mun,Control de Gaviotas,Gaviota
23/04/2013,BAILEN-MIRAFLORES,LA TRINIDAD,PL BAILEN Nr: 8,Actuación Programada,Mercado Municipal,Desratización,Ratas
24/04/2013,PALMA-PALMILLA,720 VIVIENDAS,CL DOCTOR GALVEZ MOLL Nr: 13,Actuación Programada,Colégio Público,Desratización,Ratas
24/04/2013,PALMA-PALMILLA,720 VIVIENDAS,CL DOCTOR GALVEZ MOLL Nr: 13,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
24/04/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL HONDURAS Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
24/04/2013,CARRETERA DE CADIZ,ALMUDENA,CL CAMARETAS Nr: 1,Actuación Programada,Vía Pública,Control de Gaviotas,Gaviota
24/04/2013,BAILEN-MIRAFLORES,LA BRESCA,CL BRESCA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/04/2013,BAILEN-MIRAFLORES,CAMINO DE SUAREZ,CL FILIPINAS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/04/2013,BAILEN-MIRAFLORES,HAZA DEL CAMPILLO,CL LEOPOLDO MORANTE Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/04/2013,CARRETERA DE CADIZ,EL BULTO,CL LOPEZ PINTO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/04/2013,CARRETERA DE CADIZ,LA PRINCESA,CL MONTESA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,CL MAESTRO CHAPI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/04/2013,CARRETERA DE CADIZ,PARQUE AYALA,CL JUANA JUGAN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
24/04/2013,CENTRO,PERCHEL NORTE,CL CAÑAVERAL Nr: 3,Linea 900,Otro Edificio de Depdencia Mun,Desinsectación,Cucarachas
24/04/2013,PALMA-PALMILLA,720 VIVIENDAS,CL DOCTOR GALVEZ MOLL Nr: 1,Linea 900,Servicios Operativos,Desratización,Ratones
24/04/2013,PALMA-PALMILLA,LA PALMA,CL GUADALBULLON Nr: 2,Linea 900,Vía Pública,Desinsectación,Abejas
24/04/2013,CRUZ DE HUMILLADERO,LA AURORA,PL SOLIDARIDAD DE LA Nr: 7,Linea 900,Privado,Control de Gaviotas,Gaviota
24/04/2013,CARRETERA DE CADIZ,NUEVO SAN ANDRES 2,CL CALERITO Nr: 6,ALTA DE OFICIO,Vía Pública,Desinsectación,Avispas;Abejas
24/04/2013,CRUZ DE HUMILLADERO,NUCLEO GRAL FRANCO,CL VIRGEN DEL PILAR Nr: 91,Servicios Sociales,Privado,Desinsectación,Cucarachas
24/04/2013,CARRETERA DE CADIZ,HUELIN,CL DON JOSE FERNANDEZ CASTANY Nr: 16,Linea 900,Privado,Control de Gaviotas,Gaviota
24/04/2013,BAILEN-MIRAFLORES,LOS CASTILLEJOS,CL MAGISTRADO SALVADOR BARBERA Nr: 20,Linea 900,Privado,Desinsectación,Abejas
24/04/2013,CIUDAD JARDIN,JARDIN DE MALAGA,CL ALCALDE JOAQUIN QUILES Nr: 15,Linea 900,Vía Pública,Desratización,Ratas
24/04/2013,CARRETERA DE CADIZ,SIXTO,CL PUERTO DEL ESPINO Nr: 6,Linea 900,Vía Pública,Desratización,Ratas
24/04/2013,CENTRO,PERCHEL NORTE,CL CAÑAVERAL Nr: 3,Linea 900,Otro Edificio de Depdencia Mun,Desratización,Ratas
24/04/2013,CARRETERA DE CADIZ,FINCA EL PATO,CL MARILYN MONROE Nr: 1,Linea 900,Vía Pública,Desinsectación,Mosquitos
24/04/2013,CAMPANILLAS,CASTAÑETAS,CL ANTEQUERA Nr: 6,Linea 900,Vía Pública,Desinsectación,Garrapatas
24/04/2013,CARRETERA DE CADIZ,GIRON,CL VICENTE ALEIXANDRE Nr: 14,Linea 900,Vía Pública,Desinsectación,Cucarachas
24/04/2013,CRUZ DE HUMILLADERO,CRUZ DE HUMILLADERO,AV JOSE ORTEGA Y GASSET Nr: 6,CORREO ELECTRÓNICO,Vía Pública,Desratización,Ratas
24/04/2013,PALMA-PALMILLA,LA PALMA,CL ERESMA Nr: 12,Linea 900,Privado,Desinsectación,Abejas
25/04/2013,PALMA-PALMILLA,MARTIRICOS,CL GODINO Nr: 28,Actuación Programada,Colégio Público,Desratización,Ratas
25/04/2013,CENTRO,CENTRO HISTORICO,CL CARCER Nr: 1,Linea 900,Vía Pública,Desinsectación,Mosquitos
25/04/2013,CARRETERA DE CADIZ,ARDIRA,CL ALCALDE JOSE MARIA CORONA Nr: 10,Linea 900,Vía Pública,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,PUERTA BLANCA,CL RAFAEL ANDRADES NAVARRETE Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
25/04/2013,CENTRO,SEGALERVA,CL LIBERIA Nr: 1,Junta Municipal de Distrito,Vía Pública,Desinsectación,Cucarachas
25/04/2013,CARRETERA DE CADIZ,POL IND SANTA BARBARA,CL DOLORES IBARRURI Nr: 1,Junta Municipal de Distrito,Vía Pública,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,LA LUZ,AV LUZ DE LA Nr: 30,Actuación Programada,Colégio Público,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,MAINAKE,CL NUESTRA SEÑORA DE LAS CANDELAS Nr: 37,Actuación Programada,Colégio Público,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,LOS GUINDOS,CMNO TERMICA DE LA Nr: 21,Actuación Programada,Colégio Público,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,GUADALJAIRE,AV VIRGEN DE BELEN Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
25/04/2013,PALMA-PALMILLA,MARTIRICOS,CL GODINO Nr: 28,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
25/04/2013,CARRETERA DE CADIZ,LA LUZ,AV LUZ DE LA Nr: 30,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
25/04/2013,CARRETERA DE CADIZ,MAINAKE,CL NUESTRA SEÑORA DE LAS CANDELAS Nr: 37,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
25/04/2013,CARRETERA DE CADIZ,LOS GUINDOS,CMNO TERMICA DE LA Nr: 21,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
25/04/2013,CARRETERA DE CADIZ,GUADALJAIRE,AV VIRGEN DE BELEN Nr: 7,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
25/04/2013,BAILEN-MIRAFLORES,GAMARRA,PJE IGUELDO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/04/2013,BAILEN-MIRAFLORES,LAS CHAPAS,Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,HUELIN,CL INFANTES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,REGIO,CL CEDRON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/04/2013,CARRETERA DE CADIZ,IND LA PELUSA,PL SAN FERMIN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
25/04/2013,PUERTO DE LA TORRE,UNIVERSIDAD LABORAL,CL JULIO VERNE Nr: 6,Linea 900,Otro Organismo Oficial,Desinsectación,Abejas
26/04/2013,PUERTO DE LA TORRE,LOS RAMOS,CL JUAN DE ORTEGA Nr: 13,Actuación Programada,Colégio Público,Desratización,Ratas
26/04/2013,TEATINOS-UNIVERSIDAD,FINCA LA PALMA,CL JUAN VILLARRAZO Nr: 36,Actuación Programada,Colégio Público,Desratización,Ratas
26/04/2013,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL ALICIA ALONSO Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
26/04/2013,PUERTO DE LA TORRE,LOS RAMOS,CL JUAN DE ORTEGA Nr: 13,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
26/04/2013,TEATINOS-UNIVERSIDAD,FINCA LA PALMA,CL JUAN VILLARRAZO Nr: 36,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
26/04/2013,TEATINOS-UNIVERSIDAD,CAÑADA DE LOS CARDOS,CL ALICIA ALONSO Nr: 1,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
26/04/2013,CRUZ DE HUMILLADERO,LA AURORA,AV AURORA Nr: 27,Actuación Programada,Vía Pública,Control de Gaviotas,Gaviota
26/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,PL MORENO VILLA Nr: 3,Actuación Programada,Vía Pública,Control de Gaviotas,Gaviota
26/04/2013,CENTRO,PLAZA DE TOROS VIEJA,PLLO MATADERO Nr: 11,Actuación Programada,Vía Pública,Control de Gaviotas,Gaviota
26/04/2013,ESTE,CERRADO DE CALDERON,CL MIRADOR DEL CERRADO Nr: 5,Linea 900,Privado,Desinsectación,Abejas
26/04/2013,BAILEN-MIRAFLORES,LOS CASTILLEJOS,CL JOSE ITURBI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,BAILEN-MIRAFLORES,LOS MILLONES,GPO MILLONES LOS Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,BAILEN-MIRAFLORES,PARQUE ARROYO DEL CUARTO,CL LA ARGENTINITA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,BAILEN-MIRAFLORES,NUEVA MALAGA,CL JUAN CORTES CORTES Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,CARRETERA DE CADIZ,25 AÑOS DE PAZ,CL SOLDADO MUÑOZ CAÑERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,CARRETERA DE CADIZ,AVE MARIA,CL JESUS CORCHON Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,CARRETERA DE CADIZ,TABACALERA,CL CONCEJAL MUÑOZ CERVAN Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,CARRETERA DE CADIZ,TORRES DE LA SERNA,CL PEÑON DEL BERRUECO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
26/04/2013,CRUZ DE HUMILLADERO,SANTA JULIA,CL LIVIANA Nr: 3,Linea 900,Vía Pública,Control de Palomas,Paloma
26/04/2013,CENTRO,OLLETAS,CMNO COLMENAR Nr: 1,Ciudadano,Vía Pública,Control de Palomas,Paloma
26/04/2013,PALMA-PALMILLA,LA ROSALEDA,CL ARLANZA Nr: 1,Linea 900,Colégio Público,Desinsectación,Avispas
26/04/2013,CAMPANILLAS,ROQUERO,CL FAUSTO Nr: 1,GRUPO SOCIALISTA,Vía Pública,Desinsectación;Desratización,Mosquitos;Moscas;Ratones;Ratas
26/04/2013,CAMPANILLAS,ROQUERO,CL FAUSTO Nr: 1,GRUPO SOCIALISTA,Vía Pública,Desinsectación;Desratización,Mosquitos;Moscas;Ratones;Ratas
26/04/2013,CAMPANILLAS,SANTA ROSALIA,PLLO FLORES LAS Nr: 1,GRUPO SOCIALISTA,Vía Pública,Desinsectación;Desratización,Mosquitos;Moscas;Ratones;Ratas
26/04/2013,CAMPANILLAS,SANTA ROSALIA,PLLO FLORES LAS Nr: 1,GRUPO SOCIALISTA,Vía Pública,Desinsectación;Desratización,Mosquitos;Moscas;Ratones;Ratas
26/04/2013,ESTE,SAN FRANCISCO,AV HERNAN NUÑEZ DE TOLEDO Nr: 1,Linea 900,Colégio Público,Desinsectación,Abejas
26/04/2013,CRUZ DE HUMILLADERO,PORTADA ALTA,PL JOSE BERGAMIN Nr: 1,Linea 900,Vía Pública,Desinsectación,Abejas
26/04/2013,CENTRO,LA GOLETA,CL NUÑO GOMEZ Nr: 1,Linea 900,Vía Pública,Desinsectación;Desratización,Cucarachas;Ratas
26/04/2013,CARRETERA DE CADIZ,SACABA BEACH,CL VISTA MAR Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
26/04/2013,CENTRO,MARMOLES,PJE MARMOLES Nr: 1,Linea 900,Vía Pública,Desinsectación,Cucarachas
26/04/2013,BAILEN-MIRAFLORES,SUAREZ,CL MARTINEZ DE LA ROSA Nr: 175,Linea 900,Vía Pública,Desinsectación,Cucarachas
26/04/2013,CENTRO,SAN MIGUEL,CL DOÑA Nr: 21,Linea 900,Vía Pública,Desinsectación,Cucarachas
26/04/2013,PUERTO DE LA TORRE,LOS MORALES 2,CL TROMBON Nr: 56,Linea 900,Vía Pública,Desinsectación,Cucarachas
26/04/2013,ESTE,EL PALO,CL CABALLERO DE LAS DONCELLAS Nr: 2,Ciudadano,Vía Pública,Desratización,Ratas
26/04/2013,ESTE,EL MORLACO,PSO CERRADO DE CALDERON Nr: 1,Ciudadano,Vía Pública,Desinsectación,Cucarachas
26/04/2013,CARRETERA DE CADIZ,EL BULTO,CL GONGORA Nr: 9,Actuación Programada,Colégio Público,Control de Gaviotas,Gaviota
29/04/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL SANTA ELENA Nr: 1,Actuación Programada,Colégio Público,Desratización,Ratas
29/04/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL SANTA ELENA Nr: 1,Actuación Programada,Colégio Público,Desinsectación,Cucarachas
29/04/2013,CRUZ DE HUMILLADERO,RECINTO FERIAL CORTIJO DE TORR,CL CRISTOBAL RUIZ MOLERO Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/04/2013,CRUZ DE HUMILLADERO,EL DUENDE,CL MAHLER Nr: 10,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,CRUZ DE HUMILLADERO,CEMENTERIO SAN RAFAEL,CMNO SAN RAFAEL Nr: 90,Actuación Programada,Servicios Operativos,Desratización,Ratones;Ratas
29/04/2013,BAILEN-MIRAFLORES,SUAREZ,CL JAMAICA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/04/2013,CARRETERA DE CADIZ,SAN CARLOS CONDOTE,CL BOCANEGRA Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/04/2013,CARRETERA DE CADIZ,ALASKA,CL ALFREDO CATALANI Nr: 1,Actuación Programada,Vía Pública,Desratización,Ratas
29/04/2013,PALMA-PALMILLA,LA ROCA,CL POETA JOSE ORTIZ RODRIGUEZ Nr: 3,Junta Municipal de Distrito,Vía Pública,Desratización,Ratas
29/04/2013,CAMPANILLAS,COLMENAREJO,CL VIRGEN DE FATIMA Nr: 16,Linea 900,Vía Pública,Desinsectación,Moscas
29/04/2013,CARRETERA DE CADIZ,JARDIN DE LA ABADIA,PL MORENO VILLA Nr: 5,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,CAMPANILLAS,CAMPANILLAS,CL ADUANAS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,SEGOVIA,CL CIUDAD DE ZACATECAS Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,ROQUERO,CL FAUSTO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,EL PRADO,CL CRISTOBALINA FERNANDEZ Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,EL BRILLANTE,CL CEZANNE Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,COLMENAREJO,CL ARLEQUIN Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,HUERTECILLA MAÑAS,CL CUARZO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,MAQUEDA,CL TOTALAN Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,PILAR DEL PRADO,CL AMATISTA Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,SANTA ROSALIA,CL AZAHAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,LA FABRICA,CL AZULEJO Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Moscas
29/04/2013,CAMPANILLAS,SANTA ROSALIA,CL AZAHAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
29/04/2013,CHURRIANA,GUADALMAR,CL ACACIAS DE GUADALMAR Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
29/04/2013,CARRETERA DE CADIZ,FINCA EL PATO,Nr: 1,Actuación Programada,Vía Pública,Desinsectación,Mosquitos
29/04/2013,CENTRO,PERCHEL SUR,CL SERNA LA Nr: 10,Linea 900,Privado,Control de Gaviotas,Gaviota
29/04/2013,CRUZ DE HUMILLADERO,POL ALAMEDA,CL SANTA ELENA Nr: 1,Linea 900,Colégio Público,Desratización,Ratones;Ratas
29/04/2013,CHURRIANA,SAN JULIAN,CMNO CARABINEROS Nr: 2,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,CHURRIANA,HELIOMAR,CL TORREMOLINOS Nr: 63,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,CIUDAD JARDIN,PARQUE DEL SUR,PJE GAZA DE Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,CENTRO,CENTRO HISTORICO,CL MOSQUERA Nr: 2,Linea 900,Vía Pública,Desinsectación,Mosquitos;Moscas;Cucarachas
29/04/2013,CHURRIANA,SAN JULIAN,CMNO GUADALMAR A LA LOMA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,CENTRO,CENTRO HISTORICO,PNTE PUENTE DE LA ESPERANZA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL JOSE MANUEL PEREZ ESTRADA Nr: 1,Linea 900,Vía Pública,Desratización,Ratas
29/04/2013,ESTE,EL PALO,CL VALPARAISO Nr: 1,Comunidad de Propietarios,Vía Pública,Desinsectación;Desratización,Mosquitos;Moscas;Cucarachas;Ratas
29/04/2013,CRUZ DE HUMILLADERO,POL CTRA DE CARTAMA,CL CORREGIDOR CARLOS GARAFA Nr: 8,Actuación Programada,Colégio Público,Control de Gaviotas,Gaviota
30/04/2013,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL JOSE MANUEL PEREZ ESTRADA Nr: 7,Actuación Programada,Colégio Público,Desratización,Ratas
30/04/2013,PALMA-PALMILLA,503 VIVIENDAS,CL ARLANZON Nr: 33,Linea 900,Privado,Desinsectación,Avispas
30/04/2013,BAILEN-MIRAFLORES,LOS CASTILLEJOS,CL MAGISTRADO SALVADOR BARBERA Nr: 20,Linea 900,Privado,Desinsectación,Abejas
30/04/2013,CRUZ DE HUMILLADERO,SAN JOSE DEL VISO,CL JOSE MANUEL PEREZ ESTRADA Nr: 7,Linea 900,Colégio Público,Desratización,Ratas
30/04/2013,BAILEN-MIRAFLORES,LAS CHAPAS,CL MARTINEZ MALDONADO Nr: 58,Linea 900,Biblioteca Municipal,Desinsectación,Cucarachas
30/04/2013,ESTE,TORRE DE SAN TELMO,CL VICENTE ESPINEL Nr: 31,Linea 900,Vía Pública,Desratización,Ratas
