FID,serial,wkb_geometry,name,description,timestamp,begin,end,altitudemode,tessellate,extrude,visibility,draworder,icon,id_zonamusculacion,nomzonamusculacion,ubicacion,foto,id_maquina,nommaquina,nivel,icono,funcion,desarrollo,precauciones,maquinafoto1,maquinafoto2,x,y
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6671,24107,POINT (370496.8123983911 4061657.515099626),,,,,,,-1,-1,-1,0,,92,Av. de los Guindos,Número 29,http://geoportal.malaga.eu/img/deportes/fz_92.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,370496.8124,4061657.5152
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6672,24108,POINT (370496.8123983911 4061657.515099626),,,,,,,-1,-1,-1,0,,92,Av. de los Guindos,Número 29,http://geoportal.malaga.eu/img/deportes/fz_92.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,370496.8124,4061657.5152
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6673,24109,POINT (370496.8123983911 4061657.515099626),,,,,,,-1,-1,-1,0,,92,Av. de los Guindos,Número 29,http://geoportal.malaga.eu/img/deportes/fz_92.jpg,46,Espaldera inclinada,3,http://geoportal.malaga.eu/img/deportes/im46.png,Aumentar la amplitud de movimientos en hombros y columna.,Apoye la espalda cuidadosamente sobre la estructura y eleve los brazos hasta agarrar el arco superior.,Ejercicio contraindicado para personas con problemas de espalda y cuello. No se deben elevar las piernas.,http://geoportal.malaga.eu/img/deportes/fm_46_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_46_2.jpg,370496.8124,4061657.5152
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6674,24110,POINT (370496.8123983911 4061657.515099626),,,,,,,-1,-1,-1,0,,92,Av. de los Guindos,Número 29,http://geoportal.malaga.eu/img/deportes/fz_92.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,370496.8124,4061657.5152
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6675,24111,POINT (370496.8123983911 4061657.515099626),,,,,,,-1,-1,-1,0,,92,Av. de los Guindos,Número 29,http://geoportal.malaga.eu/img/deportes/fz_92.jpg,53,Máquina de remo,3,http://geoportal.malaga.eu/img/deportes/im53.png,"Desarrollar los músculos del tren superior, glúteos y muslos.","Siéntese en el banco y apoye los pies sobre el soporte. Agarre con fuerza las dos barras por la empuñadura y tire de ellas hacia el pecho, como el movimiento de remar.",Mantener siempre la espalda recta durante la ejecución.Realizar el movimiento de manera controlada.,http://geoportal.malaga.eu/img/deportes/fm_53_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_53_2.jpg,370496.8124,4061657.5152
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6676,24112,POINT (370161.03009838646 4060752.3676996343),,,,,,,-1,-1,-1,0,,93,Cl. La Unión Mercantil,Números 44-46 (Parque Veinticinco de Noviembre),http://geoportal.malaga.eu/img/deportes/fz_93.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,370161.0301,4060752.3678
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6677,24113,POINT (370161.03009838646 4060752.3676996343),,,,,,,-1,-1,-1,0,,93,Cl. La Unión Mercantil,Números 44-46 (Parque Veinticinco de Noviembre),http://geoportal.malaga.eu/img/deportes/fz_93.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,370161.0301,4060752.3678
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6678,24114,POINT (370161.03009838646 4060752.3676996343),,,,,,,-1,-1,-1,0,,93,Cl. La Unión Mercantil,Números 44-46 (Parque Veinticinco de Noviembre),http://geoportal.malaga.eu/img/deportes/fz_93.jpg,28,Volante,1,http://geoportal.malaga.eu/img/deportes/im28.png,"Mejorar la movilidad de hombros, codos y muñecas.","Hay dos modalidades:1.- Situado de lado al aparato, realice movimientos circulares con una mano. Repita con la otra mano (Ver imagen).2.- Situdado frente a las ruedas, agarre cada asidero con una mano. Gire ambas ruedas hacia fuera, a continuación cambie el sentido de la rotación.",Realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_28_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_28_2.jpg,370161.0301,4060752.3678
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6679,24115,POINT (370161.03009838646 4060752.3676996343),,,,,,,-1,-1,-1,0,,93,Cl. La Unión Mercantil,Números 44-46 (Parque Veinticinco de Noviembre),http://geoportal.malaga.eu/img/deportes/fz_93.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,370161.0301,4060752.3678
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_667a,24116,POINT (370161.03009838646 4060752.3676996343),,,,,,,-1,-1,-1,0,,93,Cl. La Unión Mercantil,Números 44-46 (Parque Veinticinco de Noviembre),http://geoportal.malaga.eu/img/deportes/fz_93.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,370161.0301,4060752.3678
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_667b,24117,POINT (370161.03009838646 4060752.3676996343),,,,,,,-1,-1,-1,0,,93,Cl. La Unión Mercantil,Números 44-46 (Parque Veinticinco de Noviembre),http://geoportal.malaga.eu/img/deportes/fz_93.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,370161.0301,4060752.3678
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_667c,24118,POINT (370161.03009838646 4060752.3676996343),,,,,,,-1,-1,-1,0,,93,Cl. La Unión Mercantil,Números 44-46 (Parque Veinticinco de Noviembre),http://geoportal.malaga.eu/img/deportes/fz_93.jpg,58,Máquina de fondos,4,http://geoportal.malaga.eu/img/deportes/im58.png,Fortalecer la musculatura del hombro y abdomen.Aumentar la fuerza muscular de la espalda.,Súbase al aparato apoyando los brazos sobre las barras y dejando piernas en el aire. Flexione y extienda sus codos.,"Ejercicio de fuerza. Debe realizarse de manera controlada.En caso de dolor o molestia, suspenda la ejecución.",http://geoportal.malaga.eu/img/deportes/fm_58_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_58_2.jpg,370161.0301,4060752.3678
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_667d,24119,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,14,Giro de cintura,1,http://geoportal.malaga.eu/img/deportes/im14.png,Mejorar la musculatura abdominal.,"De pie, en la plataforma giratoria, con las manos en las empuñaduras y manteniendo el tronco derecho, se realizan rotaciones de la pelvis, de un lado a otro, manteniendo los hombros inmóviles.",No recomendado a personas con problemas lumbares.Evitar las rotaciones bruscas.,http://geoportal.malaga.eu/img/deportes/fm_14_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_14_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_667e,24120,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,15,Masaje de espalda 1,1,http://geoportal.malaga.eu/img/deportes/im15.png,Descargar la musculatura dorsal.,Coloque la espalda sobre los rodillos y haga rodar su espalda de derecha a izquierda con suavidad.,Presionar la espalda con moderación.,http://geoportal.malaga.eu/img/deportes/fm_15_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_15_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_667f,24121,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,27,Timón o Rueda de hombros,1,http://geoportal.malaga.eu/img/deportes/im27.png,Mantener o aumentar la movilidad articular del hombro y del codo.,"Colóquese de lado al aparato y, agarrando el asidero, gire la rueda en un sentido y en otro.Realice ahora el mismo movimiento de frente al aparato.",Los movimientos deben ser lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_27_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_27_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6680,24122,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,16,Masaje de espalda 2,2,http://geoportal.malaga.eu/img/deportes/im16.png,Descargar la musculatura dorsal.,"Repose la espalda sobre los rodillos.Apoye las manos en las barras laterales. Desplácese lentamente sobre el rodillo de arriba a abajo, flexionando las rodillas.",Presionar la espalda con moderación.Evitar una flexión excesiva de las rodillas.,http://geoportal.malaga.eu/img/deportes/fm_16_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_16_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6681,24123,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,29,Andador,2,http://geoportal.malaga.eu/img/deportes/im29.png,"Mejorar la movilidad, tonicidad y coordinación de miembros inferiores. Aumentar la capacidad cardiaca y pulmonar","Admite dos modalidades:- Sitúese de lado al aparato, realizando movimientos circulares con una mano. Repetir con la otra.- Sitúese frente a las ruedas y agarre cada asidero con una mano.Gire ambas ruedas hacia fuera; a continuación cambie el sentido de la rotación.",Agarrar el asa con fuerza antes de subirNo abandonar el aparato hasta que los pedales estén parados y en paralelo.,http://geoportal.malaga.eu/img/deportes/fm_29_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_29_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6682,24124,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,32,Bicicleta,2,http://geoportal.malaga.eu/img/deportes/im32.png,Mejorar la movilidad de miembros inferiores.Potenciar la coordinación.Aumentar la capacidad cardiaca y pulmonar.,"Sujétese sobre la bicicleta, ponga los pies sobre los pedales y agarre las varillas por la empuñadura.Comience a mover los pedales mientras desplaza las varillas adelante y atrás.","Cuidado al acceder y abandonar el aparato, por posibles desequilibrios.",http://geoportal.malaga.eu/img/deportes/fm_32_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_32_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6683,24125,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,33,Elíptica,2,http://geoportal.malaga.eu/img/deportes/im33.png,"Mejorar la movilidad, tonicidad y coordinación de miembros superiores e inferiores.Desarrollar la capacidad cardiaca y pulmonar.","Súbase a los estribos, sujetándose a las manillas.Mueva las piernas y los brazos alternativamente, como si estuviera caminando.","Al disponer de partes móviles, se debe tener mucho cuidado al subir y bajar del aparato.",http://geoportal.malaga.eu/img/deportes/fm_33_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_33_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6684,24126,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,38,Press de piernas 1,2,http://geoportal.malaga.eu/img/deportes/im38.png,Fortalecer la musculatura de muslos y glúteos.,"Nos sentamos en el banco, apoyando la espalda en el respaldo y los pies sobre la tablilla. Empujamos hasta extender las piernas y volvemos a la posición de inicio.",Realizar sólo una semiflexión de rodillas para evitar lesiones.Subir y bajar con precaución.,http://geoportal.malaga.eu/img/deportes/fm_38_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_38_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6685,24127,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,42,Ascensor o pullover vertical,3,http://geoportal.malaga.eu/img/deportes/im42.png,Mejorar la amplitud de la articulación del hombro. Fortalecer los músculos de la espalda y la zona anterior de brazos y antebrazos.,Nos sentamos mirando hacia fuera y con las manos agarrando las barras superiores. Flexionamos codos y empujamos hacia abajo acercando los codos al cuerpo.,Realizar los movimientos de forma controlada.,http://geoportal.malaga.eu/img/deportes/fm_42_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_42_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6686,24128,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,50,Péndulo o surf,3,http://geoportal.malaga.eu/img/deportes/im50.png,Tonificar la musculatura de brazos y pecho. Mejorar la coordinación general del cuerpo.,"Sujete con fuerza la barra con las manos y suba a la la plataforma. Bien asegurado, mueva las piernas y desplace el péndulo a ambos lados.",Realizar movimientos lentos y controlados para evitar desequilibrios.,http://geoportal.malaga.eu/img/deportes/fm_50_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_50_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6687,24129,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,51,Pony,3,http://geoportal.malaga.eu/img/deportes/im51.png,"Fortalecer la musculatura de espalda, gluteos y muslos.","Sentado, con las manos en los manillares y los pies apoyados en las plataformas, acercar las manos hacia el cuerpo mientras realizamos una extensión de piernas.",No arquear la espalda durante la ejecución.Debe realizar movimientos lentos y controlados.,http://geoportal.malaga.eu/img/deportes/fm_51_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_51_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6688,24130,POINT (370709.3170983934 4062929.9362996146),,,,,,,-1,-1,-1,0,,94,Pl. General Cano,Número 1,http://geoportal.malaga.eu/img/deportes/fz_94.jpg,53,Máquina de remo,3,http://geoportal.malaga.eu/img/deportes/im53.png,"Desarrollar los músculos del tren superior, glúteos y muslos.","Siéntese en el banco y apoye los pies sobre el soporte. Agarre con fuerza las dos barras por la empuñadura y tire de ellas hacia el pecho, como el movimiento de remar.",Mantener siempre la espalda recta durante la ejecución.Realizar el movimiento de manera controlada.,http://geoportal.malaga.eu/img/deportes/fm_53_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_53_2.jpg,370709.3171,4062929.9364
da_zonasMusculacion.fid--7b4b556b_15ed01ee0d9_6689,24131,POINT (370901.77349839685 4062313.517299622),,,,,,,-1,-1,-1,0,,95,Pl. Salvador Ponce,,http://geoportal.malaga.eu/img/deportes/fz_95.jpg,2,Banco,1,http://geoportal.malaga.eu/img/deportes/im2.png,Mejorar la circulación de los miembros inferiores.,"Sentados en el banco, con la espalda apoyada en el respaldo, elevamos alternativamente las piernas. Podremos colocar la puntera del pie orientada hacia delante o mirando arriba para conseguir distintos objetivos.También se pueden elevar las dos piernas a la vez.",Se debe mantener la espalda apoyada en el banco.Los movimientos deben ser lentos y controlados,http://geoportal.malaga.eu/img/deportes/fm_2_1.jpg,http://geoportal.malaga.eu/img/deportes/fm_2_2.jpg,370901.7735,4062313.5174
