ID,DATA_CONVOCATORIA,ANY_CONVOCATORIA,CODI_TIPUS_CONVOCATORIA,TIPUS_CONVOCATORIA,CODIGO_CONVOCATORIA,CONVOCATORIA,MESA_CODI,MESA_DISTRICTE,MESA_SECCIO,MESA,MESA_OBERTA,MESA_COMUNICADA,MESA_HORA_COMUNICADA,MESA_CENS,MESA_AVANÇ1,MESA_AVANÇ2,MESA_AVANÇ3,MESA_VOTS_NULS,MESA_VOTS_BLANCS,MESA_TOTAL_VOTS,PARTIT_ENTEL,PARTIT_COLOR,PARTIT_CODI,PARTIT_SIGLES,PARTIT_NOM,PARTIT_VOTS,TOTAL_CENS,TOTAL_AVANC1,TOTAL_AVANC2,TOTAL_AVANC3,TOTAL_VOTS_NULS,TOTAL_VOTS_BLANCS,DADES,ESTAT
2016-C2016-3949-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3949,4,9,A,SI,SI,21:41,599,178,255,378,1,1,378,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,128,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,57,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,3,#2E9AFE,2,PP,Partit Popular,62,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,12,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,69,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,18,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,4,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,8,#97668B,296,ECP,En Comú Podem,123,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3950-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3950,4,9,B,SI,SI,21:42,768,235,334,481,3,3,481,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,86,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,23,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,3,#2E9AFE,2,PP,Partit Popular,34,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,6,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,41,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,12,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,3,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,8,#97668B,296,ECP,En Comú Podem,103,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3951-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3951,4,10,A,SI,SI,21:47,519,149,227,313,1,3,313,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,116,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,31,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,3,#2E9AFE,2,PP,Partit Popular,34,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,14,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,58,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,12,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,8,#97668B,296,ECP,En Comú Podem,166,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3952-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3952,4,10,B,SI,SI,21:12,672,216,329,438,1,5,438,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,122,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,32,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,3,#2E9AFE,2,PP,Partit Popular,50,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,7,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,59,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,11,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,8,#97668B,296,ECP,En Comú Podem,132,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3953-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3953,4,10,C,SI,SI,21:46,668,210,307,420,0,4,420,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,50,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,45,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,3,#2E9AFE,2,PP,Partit Popular,47,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,7,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,40,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,19,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,8,#97668B,296,ECP,En Comú Podem,85,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3954-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3954,4,11,A,SI,SI,21:57,481,158,204,299,2,1,299,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,94,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,39,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,3,#2E9AFE,2,PP,Partit Popular,55,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,63,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,17,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,8,#97668B,296,ECP,En Comú Podem,107,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3955-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3955,4,11,B,SI,SI,21:39,592,195,258,394,2,4,394,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,3,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,86,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,30,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,3,#2E9AFE,2,PP,Partit Popular,67,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,4,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,51,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,19,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,8,#97668B,296,ECP,En Comú Podem,108,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3956-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3956,4,11,C,SI,SI,21:08,623,200,264,377,3,7,377,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,87,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,32,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,3,#2E9AFE,2,PP,Partit Popular,52,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,7,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,36,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,18,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,3,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,8,#97668B,296,ECP,En Comú Podem,118,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3957-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3957,4,12,A,SI,SI,21:21,537,153,239,357,3,1,357,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,101,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,41,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,3,#2E9AFE,2,PP,Partit Popular,74,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,8,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,68,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,20,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,8,#97668B,296,ECP,En Comú Podem,121,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3958-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3958,4,12,B,SI,SI,21:41,692,249,323,443,4,5,443,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,1,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,131,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,31,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-2,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,3,#2E9AFE,2,PP,Partit Popular,60,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-222,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,4,#6B8B23,222,PACMA,Partit Antitaurí Contra el Maltractament Animal,11,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-223,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,5,#EF7A36,223,Cs,Ciutadans - Partido de la Ciudadania,49,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-298,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,6,#08088A,298,CDC,Convergencia Democràtica de Catalunya,16,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-294,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,7,#008000,294,RECORTESCERO,Recortes Cero-Grupo Verde,0,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-296,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,8,#97668B,296,ECP,En Comú Podem,144,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3959-14,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3959,4,13,A,SI,SI,21:52,720,221,303,449,5,0,449,9,#FF0000,14,PCPC,Partit Comunista del Poble de Catalunya,2,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3960-200,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3960,4,13,B,SI,SI,21:55,785,232,352,507,2,1,507,1,#DF0101,200,PSC,Partit Socialistes de Catalunya,139,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
2016-C2016-3960-4,25/06/2016,2016,4,Congrés,C2016,Eleccions Generals 2016,3960,4,13,B,SI,SI,21:55,785,232,352,507,2,1,507,2,#FFBF00,4,ERC-CATSÍ,Esquerra Republicana de Catalunya-Catalunya Sí,31,53822,17497,24624,34742,199,265,12/10/2016 09:20:16 PM,1
