EXERCICI,CODI_ORGANIC,ORANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACION,PRESSUPOST_INICIAL
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,12006,Triennis.,Triennis,2896.91
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,12100,Complement de destinació funcionaris de carrera,Complement Destí,7205.92
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,12101,Complement específic.,Complement específic,12331.82
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,12103,Altres complements.,Altres complements,964.73
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,13000,Retribucions bàsiques.,Retribucions bàsiques,35218.5
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,13002,Altres remuneracions.,Altres remuneracions,45867.46
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25% funcionari,934.22
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,15006,Productivitat 25perc. laborals,Paga productivitat 25%,1429.5
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3988.99
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,1600003,Seguretat social personal laboral,Seguretat social,24131.88
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,1600004,Seguretat Social personal directiu,Seguretat social directius,13504.56
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,13417.08
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,22602,Publicitat i propaganda.,Publicitat i propaganda,89000
2016,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,22699,Altres despeses diverses,Altres despeses diverses,18520
2016,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,13000,Retribucions bàsiques.,Retribucions bàsiques,22629.98
2016,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,13002,Altres remuneracions.,Altres remuneracions,39951.38
2016,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,15006,Productivitat 25perc. laborals,Paga productivitat 25%,1081.58
2016,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,2436.42
2016,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,1600003,Seguretat social personal laboral,Seguretat Social,20610.46
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200001,Sous del Grup A1 interins,Sou grup A1 interins,14824.1
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200301,Sous del Grup C1 interins,Sous grup C1 interins,9983.68
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12006,Triennis.,Trienni,7874.45
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12100,Complement de destinació funcionaris de carrera,Complement destí,16082.92
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12101,Complement específic.,Complement Específic,24287.9
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12103,Altres complements.,Altres complements,4632.32
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,7910.58
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,13002,Altres remuneracions.,Altres remuneracions,20043.94
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,1190.7
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,15006,Productivitat 25perc. laborals,Paga productivitat 25%,467.66
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1530001,Complement dedicació especial interins,Especial dedicació interins,4912.74
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1600003,Seguretat social personal laboral,Seguretat Social,10670.68
2016,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,22305.44
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200101,Sous grup A2 interins,Sous grups A2 interins,26071.16
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12006,Triennis.,Triennis,4373.88
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12100,Complement de destinació funcionaris de carrera,Complement de destinació,9896.04
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12101,Complement específic.,Complement específic,17968.86
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1210101,Complement específic interí,Complement especific interins,936.46
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,12103,Altres complements.,Altres complements,3836.14
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,50187.14
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,13002,Altres remuneracions.,Altres remuneracions,70843.43
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,14303,Personal temporal per programes subvencionats,Retribucions altre personal,28784.7
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,1055.87
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,15006,Productivitat 25perc. laborals,Paga productivitat 25%,2158.13
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1600003,Seguretat social personal laboral,Seguretat Social,48415.67
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,20209.75
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,21600,Manteniment,Manteniment equips per a processos d'informació,1500
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,22000,Ordinari no inventariable.,Ordinari no inventariable.,1500
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,22602,Publicitat i propaganda.,Publicitat i propaganda,48000
2016,1U016,COMERÇ,4310,COMERÇ,22700,Neteja i lavabo.,Neteja i lavabo.,200
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos",26000
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,22699,Altres despeses diverses,Altres despeses diverses,10000
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,258000
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,47900,Transferència Corporació Española de Transporte. Transport U,Subvenció suport a la instal.lació de noves empreses,55000
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,48004,A Famílies i Institucions sense fins de lucre.,Concurs Projectes Empresarials,35000
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,62500,MOBILIARIO,Inversió nova en mobiliari,6000
2016,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,62900,Altres inv. noves assoc. al funcionament oper. serveis,Altres inversions noves associades al funcionament operatiu,18000
2016,1U016,COMERÇ,4310,COMERÇ,1200101,Sous grup A2 interins,sous grup A2 interins,13035.56
2016,1U016,COMERÇ,4310,COMERÇ,12006,Triennis.,triennis,1417.82
2016,1U016,COMERÇ,4310,COMERÇ,12100,Complement de destinació funcionaris de carrera,Complement desti,6217.4
2016,1U016,COMERÇ,4310,COMERÇ,12101,Complement específic.,complement específic,9825.9
2016,1U016,COMERÇ,4310,COMERÇ,12103,Altres complements.,Altres complements,4109.56
2016,1U016,COMERÇ,4310,COMERÇ,13000,Retribucions bàsiques.,Retribucions bàsiques,23951.74
2016,1U016,COMERÇ,4310,COMERÇ,13002,Altres remuneracions.,Altres remuneracions,34411.86
2016,1U016,COMERÇ,4310,COMERÇ,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,574.13
2016,1U016,COMERÇ,4310,COMERÇ,15006,Productivitat 25perc. laborals,Paga productivitat 25%,906.09
2016,1U016,COMERÇ,4310,COMERÇ,1600003,Seguretat social personal laboral,Seguretat Social,19205.84
2016,1U016,COMERÇ,4310,COMERÇ,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,11008.27
2016,1U016,COMERÇ,4310,COMERÇ,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinària, instal.lacions i utillatge",9000
2016,1U016,COMERÇ,4311,FIRES,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament maquinària, instal.lacions tècniques i utillatge",40000
2016,1U016,COMERÇ,4313,COMERÇ AMBULANT,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinària, instal.lacions tècniques i utilla",6400
2016,1U016,COMERÇ,4310,COMERÇ,20500,Arrendaments de mobiliari i estris,Arrendaments de mobiliari i estris,3700
2016,1U016,COMERÇ,4311,FIRES,20500,Arrendaments de mobiliari i estris,Arrendament mobiliari i estris,40000
2016,1U016,COMERÇ,4310,COMERÇ,22300,Transports,Transports,13700
2016,1U016,COMERÇ,4310,COMERÇ,22602,Publicitat i propaganda.,Publicitat i propaganda,56000
2016,1U016,COMERÇ,4311,FIRES,22602,Publicitat i propaganda.,Publicitat i propaganda,10500
2016,1U016,COMERÇ,4313,COMERÇ AMBULANT,22602,Publicitat i propaganda.,Publicitat i propaganda,5420
2016,1U016,COMERÇ,4310,COMERÇ,22609,Activitats culturals i esportives,Activitats culturals i esportives,47800
2016,1U016,COMERÇ,4311,FIRES,22609,Activitats culturals i esportives,Activitats culturals i esportives,26700
2016,1U016,COMERÇ,4313,COMERÇ AMBULANT,22609,Activitats culturals i esportives,Activitats culturals i esportives,2700
2016,1U016,COMERÇ,4310,COMERÇ,22699,Altres despeses diverses,Altres despeses diverses,500
2016,1U016,COMERÇ,4310,COMERÇ,22701,Seguretat.,Seguretat,250
2016,1U016,COMERÇ,4311,FIRES,22701,Seguretat.,Seguretat,7000
2016,1U016,COMERÇ,4310,COMERÇ,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,56150
2016,1U016,COMERÇ,4311,FIRES,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses,18000
2016,1U016,COMERÇ,4313,COMERÇ AMBULANT,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses,5400
2016,1U016,COMERÇ,4310,COMERÇ,47000,Subvencions per a foment de l'ocupació.,Subvenció millora activitat comercial,33000
2016,1U016,COMERÇ,4310,COMERÇ,47001,A EMPRESAS PRIVADAS,Premis comerç,10000
2016,1U016,COMERÇ,4310,COMERÇ,48001,A FAMILIAS,Conveni col.laboració Federació Associació Comerciants de Ru,37500
2016,1U053,MERCAT,4312,"MERCATS, ABASTAMENTS I LLOTGES",13000,Retribucions bàsiques.,Retribucions bàsiques,27672.18
2016,1U053,MERCAT,4312,"MERCATS, ABASTAMENTS I LLOTGES",1530002,Complement dedicació especial laboral fix,Especial dedicacio laborals,8775.62
2016,1U053,MERCAT,4312,"MERCATS, ABASTAMENTS I LLOTGES",21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",10000
2016,1U053,MERCAT,4312,"MERCATS, ABASTAMENTS I LLOTGES",22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,1089
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,1200101,Sous grup A2 interins,Sous grup A2 interins,13035.58
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,12006,Triennis.,Triennis,945.3
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,12100,Complement de destinació funcionaris de carrera,Complement de destinació,4948.02
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,12101,Complement específic.,Complement específic,9531.2
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,1210101,Complement específic interí,Complement especific interins,421.4
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,12103,Altres complements.,Altres complements,573.44
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,13000,Retribucions bàsiques.,Retribucions bàsiques,24074.64
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,13002,Altres remuneracions.,Altres remuneracions,37719.22
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,15005,Productivitat 25perc. funcionaris carrera,Paga productivitat 25%,493.39
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,15006,Productivitat 25perc. laborals,Paga productivitat 25%,993.52
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,1600003,Seguretat social personal laboral,Seguretat Social,19464.72
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,1600005,Seguretat Social funcionari interi,Seguretat social personal interins,9187.35
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revistes, llibre i altres publicacions",3042.28
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22002,Material informàtic no inventariable.,Material informàtic no inventariable.,600
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22203,Informàtiques.,Comunicacions informàtiques,304.23
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22601,Atencions protocol·làries i representatives.,Atencions protocol.làries i representatives,2500
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22602,Publicitat i propaganda.,Publicitat i propaganda,18970.54
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22609,Activitats culturals i esportives,Despeses d'activitats culturals i esportives,30634.19
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22699,Altres despeses diverses,Altres despeses diverses,3042.28
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22700,Neteja i lavabo.,Neteja i lavabo.,3042.28
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22706,Estudis i treballs tècnics.,Projectes i activitats de millora,6084.56
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,65279.64
2016,1U055,IDENTITAT I PROJECCIÓ I RELACIONS INTERNACIONALS,4320,IDENTITAT I PROJECCIÓ EXTERIOR,46700,Quota consorci,Quota consorci turimes,6285
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,12003,Sous del Grup C1.,Sous Grup C1,7383
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,12100,Complement de destinació funcionaris de carrera,Complement de desti,3183.29
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,12101,Complement específic.,Complement Específic,5592.61
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,12103,Altres complements.,Altres complements,322.5
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,13000,Retribucions bàsiques.,Retribucions basiques,89626.02
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,13002,Altres remuneracions.,Retribucions complementaries,129212.3
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,15005,Productivitat 25perc. funcionaris carrera,Productivitat 25%,283.65
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,15006,Productivitat 25perc. laborals,Paga productivitat 25%,3846.08
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,4803.54
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,1600002,Seguretat social personal funcionari de carrera,Seguretat social funcionari,4395.47
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,1600003,Seguretat social personal laboral,Seguretat Social,67596.39
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament maquinària, instal.lacions i utillatge",10000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,21600,Manteniment,Manteniment d'equips per a processos d'informació,9000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22000,Ordinari no inventariable.,Compra de material oficina no inventariable.,10000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22001,"Premsa, revistes, llibres i altres publicacions.","Premsa, revises, llibres i altres publicacions",1000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22300,Transports,Transports,1000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22400,Primes d'assegurances,Primes d'assegurances,4000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22602,Publicitat i propaganda.,Publicitat i propaganda,10000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22699,Altres despeses diverses,Altres despeses diverses,61000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,76000
2016,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,62500,MOBILIARIO,Mobiliari,36000
2016,1U063,OFICINA D'INFORMACIÓ I ORIENTACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,13000,Retribucions bàsiques.,Retribucions basiques,29845.31
2016,1U063,OFICINA D'INFORMACIÓ I ORIENTACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,13002,Altres remuneracions.,Retribucions complementaries,31468.58
2016,1U063,OFICINA D'INFORMACIÓ I ORIENTACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,15006,Productivitat 25perc. laborals,paga productivitat 25%,1049.96
