EXERCICI,CODI_ORGANIC,ORGANIC,CODI_FUNCIONAL,FUNCIONAL,CODI_ECONOMIC,ECONOMIC,APLICACIO,PRESSUPOST_INICIAL,MODIFICACIONS_CREDIT,CREDIT_DEFINITIU,OBLIGACIONS_RECONEGUDES,PAGAMENTS_LIQUIDS,PENDENTS_PAGAMENT,PERC_EXECUCIO
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,7910.58,0,7910.58,1239.47,1239.47,0,15.67%
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,13002,Altres remuneracions.,Altres remuneracions,20043.94,0,20043.94,3114.28,3114.28,0,15.54%
2017,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,10100,Retribucions bàsiques.,Retribucions directius,59999.94,0,59999.94,23702.62,23702.62,0,39.5%
2017,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,13002,Altres remuneracions.,Altres remuneracions,45867.46,0,45867.46,6398.1,6398.1,0,13.95%
2017,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,1530002,Complement dedicació especial laboral fix,Especial dedicació Laboral,3988.99,0,3988.99,1515,1515,0,37.98%
2017,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1485.24,1485.24,0,
2017,1U062,SERVEI D'OCUPACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,160.28,160.28,0,
2017,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,13002,Altres remuneracions.,Altres remuneracions,70843.43,0,70843.43,23996.84,23996.84,0,33.87%
2017,2U013,ÀREA DE SERVEIS CENTRALS,9209,SERVEIS GENERALS ÀREA SERVEIS CENTRALS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1970.32,1970.32,0,
2017,2U017,RECURSOS HUMANS,9204,RECURSOS HUMANS I ORGANITZACIÓ,13001,Hores extraordinàries,Hores extraordinàries,0,0,0,7427.17,7427.17,0,
2017,1U079,RUBÍ BRILLA,4250,RUBÍ BRILLA,13000,Retribucions bàsiques.,Retribucions bàsiques,32744.46,0,32744.46,17907.33,17907.33,0,54.69%
2017,2U018,INFORMÀTICA,9205,INFORMÀTICA,1210303,Incapacitat temporal,Incapacitat temporal,0,0,0,634.39,634.39,0,
2017,2U029,INTERVENCIÓ,9310,INTERVENCIÓ I COMPTABILITAT,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,200.74,200.74,0,
2017,2U067,PRESSUPOST I SERVEIS ECONÒMICS,9320,HISENDA I SERVEIS ECONÒMICS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,143.71,143.71,0,
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210303,Incapacitat temporal,Incapacitat temporal,0,0,0,397.73,397.73,0,
2017,3U033,SERVEIS SOCIALS,2310,ACCIÓ SOCIAL,1210101,Complement específic interí,Complement especific interins,10014.91,0,10014.91,18598.2,18598.2,0,185.71%
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,14302,Retribucions personal interí reforços,Retribucions personal interí reforços,0,0,0,3923.47,3923.47,0,
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,15005,Productivitat 25% funcionaris carrera,Productivitat 25% funcionaris carrera,0,0,0,63.64,63.64,0,
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,997.84,997.84,0,
2017,3U039,ESCOLA DE MÚSICA,3263,ESCOLA DE MÚSICA,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1370.72,1370.72,0,
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,15006,Productivitat 25% laborals,Productivitat 25%,1193.9,0,1193.9,192.86,192.86,0,16.15%
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1200601,Triennis interins,Triennis interins,0,0,0,2143.68,2143.68,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1210001,Complement de destí interí,Complement de destí interí,0,0,0,2524.87,2524.87,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,1210031,Altres complements interins,Altres complements interins,0,0,0,590.64,590.64,0,
2017,4U045,PROJECTES I OBRES,4540,CAMINS VEINALS,13000,Retribucions bàsiques.,Retribucions bàsiques.,0,0,0,22010.6,22010.6,0,
2017,4U049,BRIGADA D'OBRES,1532,PAVIMENTACIÓ DE VIES PÚBLIQUES,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1419.5,1419.5,0,
2017,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,1720,MEDI AMBIENT,13000,Retribucions bàsiques.,Retribucions bàsiques,24606.36,0,24606.36,2346.69,2346.69,0,9.54%
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1200001,Sous del Grup A1 interins,Sou grup A1 interins,14819,0,14819,4155.4,4155.4,0,28.04%
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1200601,Triennis interins,Triennis interins,0,0,0,1075.61,1075.61,0,
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1210001,Complement de destí interí,Complement de destí interí,0,0,0,3118.84,3118.84,0,
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1210031,Altres complements interins,Altres complements interins,964.65,0,964.65,255.75,255.75,0,26.51%
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1210101,Complement específic interí,Complement específic interí,0,0,0,4214.12,4214.12,0,
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1530001,Complement dedicació especial interins,Especial dedicació interins,5717.54,0,5717.54,1515.81,1515.81,0,26.51%
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,2310,ACCIÓ SOCIAL,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,3342,ARTS ESCÈNIQUES,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,3370,JOVENTUT,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,3420,INSTAL·LACIONS ESPORTIVES,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,4310,COMERÇ,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,4320,IDENTITAT I PROJECCIÓ EXTERIOR,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,9121,ACCIÓ INSTITUCIONAL I COMUNICACIÓ,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,9201,SECRETARIA I ARXIU,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,9204,RECURSOS HUMANS I ORGANITZACIÓ,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,9241,SUPORT A LES ENTITATS,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,0,9740.5,9740.5,0,0,0,0%
2017,4U069,ACTIVITATS,1511,LLICÈNCIES,1200601,Triennis interins,Triennis interins,0,0,0,803.23,803.23,0,
2017,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,1530002,Complement dedicació especial laboral fix,Complement dedicació especial laboral fix,0,0,0,4022.1,4022.1,0,
2017,9U019,OAC,9250,ATENCIÓ AL CIUTADÀ,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,4348.58,4348.58,0,
2017,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12001,Sous del Grup A2.,Sous del grup A2,26071.16,0,26071.16,9685.7,9685.7,0,37.15%
2017,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,12003,Sous del Grup C1.,Sous del grup C1,52874.18,0,52874.18,18086.91,18086.91,0,34.21%
2017,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.34,0,8462.34,12105,12105,0,143.05%
2017,9U051,SEGURETAT CIUTADANA I PROTECCIÓ CIVIL,1320,SEGURETAT I ORDRE PÚBLIC,1200601,Triennis interins,Triennis interins,0,0,0,361.6,361.6,0,
2017,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,0,0,0,0,0,
2017,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,12003,Sous del Grup C1.,Sous Grup C1,9983.66,0,9983.66,3636.15,3636.15,0,36.42%
2017,9U078,RELACIONS CIUTADANES I PROXIMITAT,9241,SUPORT A LES ENTITATS,12006,Triennis.,Triennis,4195.1,0,4195.1,1594.8,1594.8,0,38.02%
2017,1U016,COMERÇ,4311,FIRES,22602,Publicitat i propaganda.,Publicitat i propaganda,10500,0,10500,48.4,48.4,0,0.46%
2017,1U016,COMERÇ,4311,FIRES,20500,Arrendaments de mobiliari i estris,Arrendament mobiliari i estris,40000,14844.86,54844.86,1111.36,1111.36,0,2.03%
2017,1U016,COMERÇ,4311,FIRES,22700,Neteja i lavabo.,Neteja i lavabo,5500,263.27,5763.27,263.26,263.26,0,4.57%
2017,1U005,ÀREA DE DESENVOLUPAMENT LOCAL,9202,SERVEIS GENERALS ÀREA DESENVOLUPAMENT ECONÒMIC LOCAL,22602,Publicitat i propaganda.,Publicitat i propaganda,89000,13249.5,102249.5,21912.64,17078.69,4833.95,21.43%
2017,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,258000,15420.98,273420.98,22368.53,22029.73,338.8,8.18%
2017,1U016,COMERÇ,4311,FIRES,22701,Seguretat.,Seguretat,7000,6352.5,13352.5,7108.75,6352.5,756.25,53.24%
2017,2U013,ÀREA DE SERVEIS CENTRALS,9209,SERVEIS GENERALS ÀREA SERVEIS CENTRALS,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,51800,45491.15,97291.15,13552,13552,0,13.93%
2017,2U018,INFORMÀTICA,9205,INFORMÀTICA,21600,Equips per a processos d'informació.,"Reparacions, manteniment i conservació de sistemes per a pr",231891.07,14816.28,246707.35,58461.56,58461.56,0,23.7%
2017,2U018,INFORMÀTICA,9205,INFORMÀTICA,22203,Informàtiques.,Comunicacions informàtiques,11780.83,9427.77,21208.6,15229.06,13830.3,1398.76,71.81%
2017,2U018,INFORMÀTICA,9205,INFORMÀTICA,22706,Estudis i treballs tècnics.,Projectes i activitats de millora,28768,24404.95,53172.95,59.77,59.77,0,0.11%
2017,2U018,INFORMÀTICA,9205,INFORMÀTICA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,36690.6,8964.66,45655.26,896.46,896.46,0,1.96%
2017,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","Reparacions, manteniment i conservació de maquinària, instal",3000,337.32,3337.32,1788.97,1780.88,8.09,53.6%
2017,2U056,COMPRES,9207,CONTRACTACIÓ I COMPRES,22000,Ordinari no inventariable.,Material d'oficina ordinari no inventariable,50650,10445.92,61095.92,6562.21,6439.88,122.33,10.74%
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,4800001,TRANSFERENCIAS CTES. A PARTICULARES,Subv.Club Esportiu Rubí Futbol Sala. Progr. mant. curs 16-17,30000,0,30000,26000,26000,0,86.67%
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,25000,1758.5,26758.5,14140.34,14140.34,0,52.84%
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22199,Altres subministraments.,Altres subministraments.,200,3464.96,3664.96,2641.55,2641.55,0,72.08%
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament de maquinària, instal.lacions i utillatge",173622.33,78105.1,251727.43,3315.4,3315.4,0,1.32%
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,22199,Altres subministraments.,Altres subministrament,10000,33671.22,43671.22,27798.36,27798.36,0,63.65%
2017,3U041,SERVEI DE CULTURA,3330,MUSEUS,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profes.,0,10322.16,10322.16,31953.21,31953.21,0,309.56%
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,22699,Altres despeses diverses,Altres despeses diverses,10000,1490,11490,1628.5,1628.5,111.5,14.17%
2017,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,23120,Del personal no directiu.,Del personal no directiu.,0,0,0,150,150,0,
2017,1U064,OFICINA DE FORMACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22700,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,2U022,SERVEIS JURÍDICS,9203,SERVEIS JURÍDICS,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,129.06,129.06,0,0,0,0%
2017,3U035,SERVEI SALUT PÚBLICA,3110,SALUT PÚBLICA,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament maquinaria, instal·lacions i utillatge",0,1898.78,1898.78,0,0,0,0%
2017,3U040,SERVEI D'ESPORTS,3410,PROMOCIÓ I FOMENT DE L'ESPORT,20200,Arrendament d'edificis i altres construccions,Arrendament d'edificis i altres construccions,0,812.58,812.58,0,0,0,0%
2017,4U045,PROJECTES I OBRES,1510,URBANISME,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics,60000,90325.26,150325.26,580.8,580.8,0,0.39%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,9198.4,9198.4,8639.58,8639.58,0,93.92%
2017,4U083,GESTIÓ DE RESIDUS I NETEJA,9208,MANTENIMENT DEPENDÈNCIES MUNICIPALS,2270099,Neteja i lavabo.,Neteja i lavabo.,0,0,0,0,0,0,
2017,9U080,PROTECCIÓ CIVIL,1350,PROTECCIÓ CIVIL,21200,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,REPARAC. MANTENI. EDIFICIOS Y O.CONSTRUC,0,0,0,0,0,0,
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,2313,CIUTADANIA I CIVISME,22606,"Reunions, conferències i cursos.","Reunions, conferències i cursos.",0,0,0,0,0,0,
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,20300,ARRENDAMIENTO MAQUIN. INSTALAC. Y UTILL.,"Arrendament màquines, instal·lacions i utillatge",0,0,0,0,0,0,
2017,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,22601,Atencions protocol·làries i representatives.,Atencions protocol·làries i representatives.,0,0,0,0,0,0,
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,0,0,
2017,2U026,TRESORERIA,9340,TRESORERIA,22199,Altres subministraments.,Altres subministraments.,0,29.31,29.31,0,0,0,0%
2017,4U050,MOBILITAT,1340,MOBILITAT,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,0,11936.65,11936.65,0,0,0,0%
2017,9U009,COMUNICACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,22602,Publicitat i propaganda.,Publicitat i propaganda.,0,7078.5,7078.5,0,0,0,0%
2017,9U009,COMUNICACIÓ,3260,PROMOCIÓ EDUCATIVA,22602,Publicitat i propaganda.,Publicitat i propaganda.,0,901.97,901.97,0,0,0,0%
2017,3U041,SERVEI DE CULTURA,3342,ARTS ESCÈNIQUES,22609,Activitats culturals i esportives,Activitats culturals i esportives,137048,16212.5,153260.5,37092.83,37092.83,0,24.2%
2017,2U017,RECURSOS HUMANS,9204,RECURSOS HUMANS I ORGANITZACIÓ,22106,Productes farmacèutics i material sanitari.,Productes farmacèutics i material sanitari.,0,203.25,203.25,0,0,0,0%
2017,3U036,SERVEI D'EDUCACIÓ,3200,ADMINISTRACIÓ GENERAL EDUCACIÓ,22706,Estudis i treballs tècnics.,Estudis i treballs tècnics.,0,2758.8,2758.8,0,0,0,0%
2017,1U064,OFICINA DE FORMACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,22106,Productes farmacèutics i material sanitari.,Productes farmacèutics i material sanitari.,0,0,0,0,0,0,
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,3370,JOVENTUT,22203,Informàtiques.,Informàtiques.,2500,90.75,2590.75,181.5,181.5,0,7.01%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,60000,95.59,60095.59,191.18,191.18,0,0.32%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9242,COOPERACIÓ INTERNACIONAL,22799,Altres treballs realitzats per altres empreses i profes.,Altres treballs realitzats per altres empreses i profesional,20896.02,13112.52,34008.54,1836.31,1836.31,0,5.4%
2017,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,13000,Retribucions bàsiques.,Retribucions bàsiques,22629.98,0,22629.98,3432.82,3432.82,0,15.17%
2017,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,13002,Altres remuneracions.,Altres remuneracions,39951.38,0,39951.38,6193.7,6193.7,0,15.5%
2017,1U006,PROJECTES DE CIUTAT,4390,PROJECTES ESTRATÈGICS I SUPRAMUNICIPALS,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1796.15,1796.15,0,
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200001,Sous del Grup A1 interins,Sou grup A1 interins,14824.1,0,14824.1,5600.75,5600.75,0,37.78%
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200301,Sous del Grup C1 interins,Sous grup C1 interins,9983.68,0,9983.68,3636.15,3636.15,0,36.42%
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200601,Triennis interins,Triennis interins,0,0,0,3049.7,3049.7,0,
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1210001,Complement de destí interí,Complement de destí interí,0,0,0,5744,5744,0,
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1210031,Altres complements interins,Altres complements interins,0,0,0,1654.4,1654.4,0,
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,2269923,Altres despeses diverses. Quotes,Altres despeses diverses. Quotes,0,330,330,0,0,0,0%
2017,1U079,RUBÍ BRILLA,4250,RUBÍ BRILLA,21300,"REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.","REPARAC. MANTEN, MAQUIN.,INSTA Y UTILLA.",0,0,0,0,0,0,
2017,9U066,RADIO RUBÍ SERVEIS AUDIOVISUALS,4910,RADIO RUBÍ,22199,Altres subministraments.,Altres subministraments.,0,0,0,0,0,0,
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1210101,Complement específic interí,Complement específic interí,0,0,0,8674.25,8674.25,0,
2017,1U014,ÀMBIT DE PROMOCIÓ ECONÒMICA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1530001,Complement dedicació especial interins,Especial dedicació interins,4912.74,0,4912.74,1449.86,1449.86,0,29.51%
2017,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200101,Sous grup A2 interins,Sous grups A2 interins,26071.16,0,26071.16,9246.2,9246.2,0,35.47%
2017,1U015,OFICINA DE SERVEI A L'EMPRESA,4330,PROMOCIÓ ECONÒMICA I DESENVOLUPAMENT EMPRESARIAL,1200601,Triennis interins,Triennis interins,0,0,0,1516.41,1516.41,0,
2017,1U016,COMERÇ,4310,COMERÇ,1210001,Complement de destí interí,Complement de destí interí,0,0,0,2220.5,2220.5,0,
2017,1U063,OFICINA D'INFORMACIÓ I ORIENTACIÓ,2410,PROMOCIÓ DE L'OCUPACIÓ,1210001,Complement de destí interí,Complement de destí interí,0,0,0,1767.15,1767.15,0,
2017,2U023,OFICINA DE SANCIONADORS,9203,SERVEIS JURÍDICS,1200601,Triennis interins,Triennis interins,0,0,0,952,952,0,
2017,2U023,OFICINA DE SANCIONADORS,9203,SERVEIS JURÍDICS,1210001,Complement de destí interí,Complement de destí interí,0,0,0,2574.7,2574.7,0,
2017,3U032,ÀMBIT DE POLÍTIQUES SOCIALS,2310,ACCIÓ SOCIAL,13000,Retribucions bàsiques.,Retribucions bàsiques,17160.81,0,17160.81,5242.55,5242.55,0,30.55%
2017,3U038,ESCOLA D'ART,3262,ESCOLA D'ART,15006,Productivitat 25% laborals,Paga productivitat 25%,9944.07,0,9944.07,56.32,56.32,0,0.57%
2017,3U040,SERVEI D'ESPORTS,3420,INSTAL·LACIONS ESPORTIVES,22110,Productes de neteja i lavabo.,Productes de neteja i acondicionament,8000,0,8000,4124.89,4124.89,0,51.56%
2017,3U036,SERVEI D'EDUCACIÓ,3260,PROMOCIÓ EDUCATIVA,13002,Altres remuneracions.,Altres remuneracions,71520.4,0,71520.4,32674.75,32674.75,0,45.69%
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,13000,Retribucions bàsiques.,Retribucions bàsiques,203371.55,0,203371.55,69858.39,69858.39,0,34.35%
2017,3U037,ESCOLES BRESSOLS,3264,ESCOLA BRESSOL LA BRUNA,13002,Altres remuneracions.,Altres remuneracions,258031.15,0,258031.15,89652.22,89652.22,0,34.74%
2017,3U082,BIBLIOTECA,3321,BIBLIOTEQUES PÚBLIQUES,1200401,Sous del Grup C2 interins,Sous grup C2 interins,8462.34,0,8462.34,2421,2421,0,28.61%
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12004,Sous del Grup C2.,Sous del grup C2,8462.36,0,8462.36,2421,2421,0,28.61%
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12006,Triennis.,Triennis,3283.16,0,3283.16,956.88,956.88,0,29.15%
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12100,Complement de destinació funcionaris de carrera,Complement de destinació,7329.49,0,7329.49,1050.72,1050.72,0,14.34%
2017,4U044,LLICÈNCIES,1511,LLICÈNCIES,12101,Complement específic.,Complement específic,13259.14,0,13259.14,1799.6,1799.6,0,13.57%
2017,4U045,PROJECTES I OBRES,1500,ADMINISTRACIÓ GENERAL D'HABITATGE I URBANISME.,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,152.34,152.34,0,
2017,4U074,ÀMBIT DE PLANEJAMENT,1510,URBANISME,1210303,Incapacitat temporal,Incapacitat temporal,0,0,0,1050.34,1050.34,0,
2017,4U075,DISCIPLINA,1511,LLICÈNCIES,16209,Altres despeses socials: garantització salari,Altres despeses socials: garantització salari,0,0,0,1128.36,1128.36,0,
2017,4U076,ÀMBIT MEDI AMBIENT I SERVEIS FUNERARIS,1720,MEDI AMBIENT,13002,Altres remuneracions.,Altres remuneracions,34733.02,0,34733.02,3477.63,3477.63,0,10.01%
2017,3U059,SERVEIS DE CIUTADANIA I DRETS CIVILS,9240,PARTICIPACIÓ CIUTADANA,22701,Seguretat.,Seguretat.,0,0,0,0,0,0,
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12003,Sous del Grup C1.,SOUS DEL GRUP C1,9983.66,0,9983.66,3636.15,3636.15,0,36.42%
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1200401,Sous del Grup C2 interins,Sous Grup C2,8462.34,0,8462.34,3026.25,3026.25,0,35.76%
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12006,Triennis.,TRIENNIS,4995.06,0,4995.06,1754.28,1754.28,0,35.12%
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,1200601,Triennis interins,Triennis interins,0,0,0,90.4,90.4,0,
2017,4U054,SERVEIS FUNERARIS,1640,CEMENTIRI,12100,Complement de destinació funcionaris de carrera,COMPLEMENT DE DESTINACIO,4948.02,0,4948.02,1767.15,1767.15,0,35.71%
