Unidad Organizativa,Denominación,Gr/SGr,Nivel Comp. Dest.,RELACIO,1 SOU BASE,2 COMPL. DESTI,COMPLEMENT ESPECIFIC MENSUAL,9 C. PERSONAL,109 ASSISTENCIA ORGANS COL·LEGIATS,56 PP EXTRA ,TOTAL MENSUAL,SOU BASE (per càlcul pagues extres),IMPORT PAGA EXTRAORDINARIA (Abonada en 2 mensualitats ESTIU / NADAL),PAGA PRODUCTIVITAT 25%,PAGA VALORACIO 25%,SOU ANUAL,% JORNADA
,TECNIC SUPERIOR DRET,0,0,,1927.75,,0,,,321.29,2249.04,,,0,,26988.5,
,TECNIC SUPERIOR DRET,0,0,,1927.75,,0,,,321.29,2249.04,,,0,,26988.5,
,TEC.PROJECTE RUBI BRILLA 1U006,0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO PALETA PO 4U049,0,0,,1292.86,,0,,,215.48,1508.34,,,0,,18100.04,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUXILIAR DE LA LLAR PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO JARDINER PO 4U047,0,0,,1064.29,,0,,,177.38,1241.67,,,0,,14900.06,
,T.M. SERV.MUNICIPALS I MEDI AMBIENT PO 4U052,0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,TECNIC SUPERIOR DRET,0,0,,1927.75,,0,,,321.29,2249.04,,,0,,26988.5,
,OFICIAL 2º PALETA / 2ª ELECTRICISTA PO 4U049,0,0,,1357.14,,0,,,226.19,1583.33,,,0,,18999.96,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO PALETA PO 4U049,0,0,,1292.86,,0,,,215.48,1508.34,,,0,,18100.04,
,AUXILIAR ADMINISTRATIVA PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,TEC.MIG INFORMATICA PO 2U018,0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,PEO JARDINER PO 4U047,0,0,,1064.29,,0,,,177.38,1241.67,,,0,,14900.06,
,TECNIC MIG DE SUPORT (A2-16-12),0,0,,1203.34,,0,,,200.56,1403.89,,,0,,16846.69,
,AUX. ADMINISTRATIU PO 9U059,0,0,,1071.43,,0,,,178.57,1250,,,0,,15000.02,
,PEO PALETA PROGRAMA MIXT PO,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,OFICIAL 2º PALETA / 2ª ELECTRICISTA PO 4U049,0,0,,1357.14,,0,,,226.19,1583.33,,,0,,18999.96,
,OFICIAL 2º PALETA / 2ª ELECTRICISTA PO 4U049,0,0,,1357.14,,0,,,226.19,1583.33,,,0,,18999.96,
,TREBALLADOR SOCIAL PO 3U033,0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,PEO JARDINER PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO PALETA PROGRAMA MIXT PO,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO JARDINER PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO JARDINER PO 4U047,0,0,,1064.29,,0,,,177.38,1241.67,,,0,,14900.06,
,PEO PALETA PO 4U049,0,0,,1292.86,,0,,,215.48,1508.34,,,0,,18100.04,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,TEC. COORDINADOR PLANS OCUPACIO,0,0,,1719.05,,0,,,286.51,2005.56,,,0,,24066.7,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUX. ADMINISTRATIU PO 9U059,0,0,,1071.43,,0,,,178.57,1250,,,0,,15000.02,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUX.ADMINISTRATIU/A PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO JARDINER PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,PEO PALETA PROGRAMA MIXT PO,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,TECNIC SUPERIOR DRET,0,0,,1927.75,,0,,,321.29,2249.04,,,0,,26988.5,
,TECNIC SUPERIOR DRET PO 4U044,0,0,,1927.75,,0,,,321.29,2249.04,,,0,,26988.5,
,PEO JARDINER PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
,AUXILIAR ADMINISTRATIVA PROGRAMA MIXT,0,0,,850,,0,,,141.67,991.67,,,0,,11900,
U001 - ORGANS DE GOVERN,REGIDOR,0,0,RG,3600,,0,,,,3600,,3600,0,,50400,100%
