Estat,Data registre,Data Baixa,Tipus d'identificació,Identificador,Espècie,Sexe,Mida,Data Naixement,Nom,Esterilitzat,Raça,Perillós,Gos d'assistència,Municipi
Vigent,22/11/2011,,XIP,953000005068040,Gos,Femella,Petit,19/08/2008,Lua,No,bulldog francès,No,No,Rubí
Vigent,22/11/2011,,XIP,941000011423092,Gos,Femella,Petit,01/12/2009,Tina,No,indefinit,No,No,Rubí
Vigent,22/11/2011,,XIP,981098100325106,Gos,Mascle,Petit,29/02/2000,Dak,No,terrier de yorkshire ,No,No,Rubí
Vigent,21/11/2011,,XIP,977200007323150,Gos,Femella,Gran,06/01/2005,Xiga,No,schnauzer gegant,No,No,Rubí
Vigent,18/11/2011,,XIP,981098102842183,Gos,Mascle,Petit,15/08/2011,Trasto,No,terrier de yorkshire ,No,No,Rubí
Vigent,17/11/2011,,XIP,724098100443755,Gos,Mascle,Petit,03/07/2004,Rublo,No,caniche,No,No,Rubí
Vigent,15/11/2011,,XIP,941000002931596,Gos,Femella,Gran,10/01/2008,Hanna,No,bòxer,No,No,Rubí
Vigent,11/10/2011,,XIP,977200005674867,Gos,Mascle,Petit,19/10/1999,Cuqui,No,terrier de yorkshire ,No,No,Rubí
Vigent,11/10/2011,,XIP,977200007498261,Gos,Mascle,Petit,01/09/2009,Tous,No,caniche,No,No,Rubí
Vigent,11/09/2011,,XIP,202C70576D,Gos,Mascle,Petit,15/11/1993,Jacky,No,,No,No,Sant Cugat del Vallès
Baixa del cens,11/09/2011,11/09/2011,XIP,724098100385056,Gos,Mascle,Petit,20/10/2002,Black,No,terrier de yorkshire ,No,No,Rubí
Baixa per mort,11/09/2011,07/04/2013,XIP,724098100385056,Gos,Mascle,Petit,20/10/2002,Black,No,terrier de yorkshire ,No,No,Rubí
Vigent,11/08/2011,,XIP,982000161085386,Gos,Femella,Mitjà,07/10/2011,Ares,No,bòxer,No,No,Rubí
Vigent,11/03/2011,,XIP,981098102830491,Gos,Mascle,Petit,08/01/1999,Micky,No,terrier de yorkshire ,No,No,Rubí
Vigent,31/10/2011,,XIP,981098102371247,Gos,Mascle,Mitjà,06/01/2010,Lluc,No,beagle,No,No,Rubí
Vigent,31/10/2011,,XIP,981098100509921,Gos,Mascle,Petit,02/11/2007,Simba,No,terrier de yorkshire ,No,No,Rubí
Vigent,31/10/2011,,XIP,981098102379853,Gos,Femella,Petit,23/05/2011,Ona,No,bichon maltès,No,No,Rubí
Baixa per mort,26/10/2011,09/09/2014,XIP,982000161084359,Gos,Mascle,Mitjà,31/08/2009,Bruce,No,,No,No,Rubí
Vigent,26/10/2011,,XIP,981098102185090,Gos,Femella,Petit,15/09/2009,Taixa,No,indefinit,No,No,Rubí
Vigent,25/10/2011,,XIP,972274000061426,Gos,Femella,Mitjà,25/06/2011,Sirka,No,bulldog francès,No,No,Rubí
Baixa per mort,19/10/2011,16/09/2013,XIP,115537235A,Gos,Femella,Petit,06/10/1996,Minie,No,indefinit,No,No,Rubí
Vigent,18/10/2011,,XIP,972274000011985,Gos,Femella,Petit,19/03/2010,Lluna,No,terrier blanc de West Highland,No,No,Rubí
Vigent,18/10/2011,,XIP,967000000762066,Gos,Femella,Petit,29/12/2004,Samba,No,terrier blanc de West Highland,No,No,Rubí
Baixa per mort,18/10/2011,04/11/2012,XIP,981098102829745,Gos,Mascle,Petit,01/01/2002,Chiqui,No,terrier de yorkshire ,No,No,Rubí
Vigent,18/10/2011,,XIP,977200001499506,Gos,Mascle,Petit,08/02/2002,Chester,No,pinscher,No,No,Rubí
Vigent,14/10/2011,,XIP,982000161065081,Gos,Mascle,Petit,01/01/2009,Tropa,No,podenc canari,No,No,Rubí
Vigent,10/05/2011,,XIP,981098102459018,Gos,Mascle,Gran,07/05/2011,Thor,No,,No,No,Barcelona
Vigent,10/04/2011,,XIP,900088000073291,Gos,Femella,Mitjà,08/07/2010,Himawari,No,basset hound,No,No,Rubí
Vigent,30/09/2011,,XIP,981098102499645,Gos,Mascle,Mitjà,10/05/2009,Marley,No,pit bull terrier,Si,No,Rubí
Vigent,30/09/2011,,XIP,956000000784421,Gos,Femella,Petit,29/04/2007,Lola,No,teckel de pèl dur,No,No,Rubí
Vigent,27/09/2011,,XIP,978000000884432,Gos,Mascle,Petit,12/03/2006,Dog,No,schnauzer miniatura,No,No,Rubí
Vigent,23/09/2011,,XIP,941000013316897,Gos,Femella,Gran,21/06/2011,Bulma,No,bòxer,No,No,Rubí
Vigent,14/09/2011,,XIP,981098102790281,Gos,Femella,Mitjà,12/09/2010,Musa,No,dàlmata,No,No,Rubí
Vigent,13/09/2011,,XIP,972000010024035,Gos,Mascle,Mitjà,26/05/2009,Bully,No,bulldog anglès,No,No,Rubí
Baixa del cens,09/07/2011,09/07/2011,XIP,941000012284848,Gos,Femella,Gran,20/07/2010,Laika,No,retriever del Labrador,No,No,Rubí
Vigent,09/07/2011,,XIP,941000012284848,Gos,Femella,Gran,20/07/2010,Laika,No,retriever del Labrador,No,No,Rubí
Vigent,09/06/2011,,XIP,981098100878652,Gos,Femella,Mitjà,15/05/2007,Nika,No,,No,No,Rubí
Vigent,25/08/2011,,XIP,977200007712861,Gos,Femella,Gran,25/04/2011,Dyna,No,retriever del Labrador,No,No,Rubí
Baixa del cens,24/08/2011,24/08/2011,XIP,981098102368581,Gos,Femella,Petit,03/10/2009,Ulunoi,No,sanshu,No,No,Rubí
Vigent,24/08/2011,,XIP,981098102368581,Gos,Femella,Petit,03/10/2009,Ulunoi,No,sanshu,No,No,Rubí
Vigent,08/11/2011,,XIP,985120023490753,Gos,Femella,Mitjà,08/09/2006,Bandi,No,indefinit,No,No,Rubí
Modificacio,08/11/2011,20/12/2015,XIP,985120022341452,Gos,Femella,Mitjà,01/06/2006,TRAKA,No,mastí dels Pirineus,No,No,Rubí
Vigent,08/09/2011,,XIP,985121013159429,Gos,Mascle,Mitjà,01/01/2088,Megatron,No,border collie,No,No,Rubí
Vigent,08/05/2011,,XIP,981098102845195,Gos,Femella,Gran,26/08/2010,Dora,No,indefinit,No,No,Rubí
Vigent,08/04/2011,,XIP,977200008014463,Gos,Mascle,Gran,02/10/2009,Nuk,No,,No,No,Rubí
Vigent,14/07/2011,,XIP,981098102374134,Gos,Mascle,Petit,08/01/2010,Dio,No,shih-tzu,No,No,Rubí
Vigent,14/07/2011,,XIP,981098102379090,Gos,Femella,Petit,08/05/2010,Ona,No,shih-tzu,No,No,Rubí
Vigent,07/08/2011,,XIP,977200001299425,Gos,Mascle,Petit,08/01/2001,Dino,No,indefinit,No,No,Rubí
Vigent,21/06/2011,,XIP,977200008001306,Gos,Mascle,Petit,04/01/2003,Coco,No,cocker spaniel americà,No,No,Rubí
Vigent,21/06/2011,,XIP,977200008010522,Gos,Mascle,Gran,10/01/2010,Draco,No,bulldog americà,No,No,Rubí
Baixa per mort,17/06/2011,13/06/2013,XIP,941000013015833,Gos,Mascle,Mitjà,03/01/1997,Dídac,No,,No,No,Rubí
Vigent,16/06/2011,,XIP,724098101257795,Gos,Mascle,Gran,02/02/2002,Xano,No,bòxer,No,No,Terrassa
Vigent,06/06/2011,,XIP,724098100423343,Gos,Mascle,Petit,02/11/2003,Ginosuke,No,,No,No,Rubí
Vigent,06/06/2011,,XIP,724098100477848,Gos,Femella,Mitjà,22/10/2003,Gima,No,rastrejador espanyol / sabueso,No,No,Rubí
Vigent,06/02/2011,,XIP,941000012033522,Gos,Femella,Mitjà,26/11/2007,Nana,No,gos d'atura,No,No,Rubí
Vigent,06/01/2011,,XIP,981098100500032,Gos,Femella,Mitjà,11/01/2005,Daira,No,,No,No,Rubí
Vigent,30/05/2011,,XIP,941000013018136,Gos,Femella,Gran,01/04/2011,Kora,No,pastor alemany,No,No,Rubí
Vigent,24/05/2011,,XIP,939000010158453,Gos,Mascle,Petit,25/01/2011,Pulso,No,bichon maltès,No,No,Rubí
Vigent,05/11/2011,,XIP,977200008013603,Gos,Femella,Gran,10/01/2010,Lola,No,retriever del Labrador,No,No,Rubí
Vigent,05/11/2011,,XIP,977200007394065,Gos,Mascle,Gran,26/02/2010,Rent,No,retriever del Labrador,No,No,Rubí
Modificacio,05/10/2011,25/08/2013,XIP,977200008012137,Gos,Mascle,Gran,15/01/2011,Nuk,No,pastor alemany,No,No,Terrassa
Vigent,05/10/2011,,XIP,9811098102454669,Gos,Femella,Gran,07/07/2010,Duna,No,golden retriever,No,No,Rubí
Vigent,05/09/2011,,XIP,981098102807587,Gos,Femella,Petit,03/08/2008,Lupi,No,indefinit,No,No,Rubí
Vigent,05/05/2011,,XIP,724098100574268,Gos,Mascle,Mitjà,27/12/2003,Brutus,No,bull terrier,No,No,Cervelló
Vigent,05/02/2011,,XIP,981098102500655,Gos,Femella,Gran,20/08/2008,Jana,No,,No,No,Rubí
Vigent,27/04/2011,,XIP,941000012698461,Gos,Femella,Gran,20/05/2010,Blanca,No,bòxer,No,No,Rubí
Vigent,21/04/2011,,XIP,941000002942520,Gos,Mascle,Mitjà,25/05/2007,Shaki,No,spaniel breton,No,No,Rubí
Vigent,19/04/2011,,XIP,977200008005267,Gos,Femella,Mitjà,09/01/2010,Megan,No,,No,No,Rubí
Vigent,15/04/2011,,XIP,956000002103800,Gos,Femella,Mitjà,19/09/2009,Kitty,No,Shiba Inu,No,No,Rubí
Vigent,04/12/2011,,XIP,985100010340887,Gos,Mascle,Gran,27/01/2003,Norko,No,bòxer,No,No,Rubí
Vigent,04/12/2011,,XIP,985100010274583,Gos,Femella,Gran,14/03/2003,Ona,No,bòxer,No,No,Rubí
Vigent,04/12/2011,,XIP,977200007710417,Gos,Mascle,Mitjà,21/11/2008,Tobi,No,indefinit,No,No,Rubí
Baixa per mort,04/11/2011,16/02/2016,XIP,941000002629113,Gos,Mascle,Petit,07/08/2001,Cuqui,No,terrier de yorkshire ,No,No,Rubí
Modificacio,04/07/2011,10/07/2014,XIP,941000011909933,Gos,Mascle,Mitjà,05/11/2010,Tobi,No,golden retriever,No,No,Rubí
Vigent,04/05/2011,,XIP,938000000405416,Gos,Mascle,Mitjà,30/11/2009,Lolo,No,beagle,No,No,Rubí
Vigent,31/03/2011,,XIP,985100006054495,Gos,Mascle,Mitjà,26/04/2001,Blaky,No,cocker spaniel anglès,No,No,Rubí
Vigent,30/03/2011,,XIP,977200008012199,Gos,Mascle,Mitjà,25/07/2010,Monstre Bú,No,bull terrier,Si,No,Rubí
Vigent,30/03/2011,,XIP,981098102190101,Gos,Femella,Gran,10/05/2008,Nara,No,retriever del Labrador,No,No,Rubí
Vigent,28/03/2011,,XIP,981098102849806,Gos,Femella,Mitjà,26/09/2010,Lola,No,bull terrier,Si,No,Rubí
Vigent,28/03/2011,,XIP,985100005989552,Gos,Mascle,Mitjà,15/08/2001,Tim,No,indefinit,No,No,Rubí
Vigent,22/03/2011,,XIP,724098100673743,Gos,Femella,Petit,01/01/2002,Tacha,No,indefinit,No,No,Rubí
Vigent,03/11/2011,,XIP,981098102698813,Gos,Mascle,Petit,08/09/2010,Roc,No,bichon maltès,No,No,Rubí
Vigent,03/11/2011,,XIP,941000011204747,Gos,Mascle,Petit,20/02/2009,Chinche,No,schnauzer miniatura,No,No,Rubí
Vigent,03/09/2011,,XIP,985121013141754,Gos,Femella,Mitjà,02/01/2009,Kira,No,whippet,No,No,Rubí
Vigent,03/08/2011,,XIP,977200007393259,Gos,Mascle,Gran,25/11/2009,Yako,No,Staffordshire Bull Terrier,Si,No,Rubí
Vigent,03/07/2011,,XIP,977200004275422,Gos,Mascle,Mitjà,06/01/2005,Rex,No,indefinit,No,No,Rubí
Vigent,03/04/2011,,XIP,724098100598639,Gos,Femella,Gran,11/08/2004,Eidy,No,pastor alemany,No,No,Rubí
Vigent,03/02/2011,,XIP,941000011910556,Gos,Femella,Gran,15/05/2010,Lluna,No,pastor alemany,No,No,Rubí
Vigent,03/01/2011,,XIP,977200004242757,Gos,Femella,Petit,02/09/2006,Kira,No,terrier de yorkshire ,No,No,Rubí
Vigent,03/01/2011,,XIP,977200007714277,Gos,Femella,Mitjà,20/11/2010,Zoe,No,border collie,No,No,Rubí
Vigent,18/02/2011,,XIP,981098102503329,Fura,Femella,Petit,27/05/2010,Bruna,No,fura,No,No,Rubí
Baixa per mort,15/02/2011,13/02/2013,XIP,981098102155354,Gos,Femella,Gran,09/02/2008,Isoet,No,bouvier de Berna,No,No,Rubí
Vigent,02/01/2011,,XIP,941000001920647,Gos,Mascle,Petit,19/12/2006,Lunny,No,bichon frisé,No,No,Rubí
Vigent,31/01/2011,,XIP,981098102495947,Gos,Femella,Gran,09/08/2010,Neska,No,retriever del Labrador,No,No,Rubí
Vigent,29/01/2011,,XIP,981098102286732,Gos,Femella,Petit,04/05/2009,Zoe,No,caniche,No,No,Rubí
Vigent,29/01/2011,,XIP,985120031024430,Gos,Femella,Petit,10/03/2008,Noa,No,caniche,No,No,Rubí
Vigent,27/01/2011,,XIP,977200007339026,Gos,Mascle,Gran,16/10/2009,Kiran,No,pastor alemany,No,No,Rubí
Vigent,24/01/2011,,XIP,941000002402607,Gos,Femella,Mitjà,07/05/2007,Tula,No,podenc portuguès,No,No,Rubí
Vigent,24/01/2011,,XIP,977200005614822,Gos,Femella,Mitjà,29/10/2006,Kimba,No,podenc portuguès,No,No,Rubí
Vigent,24/01/2011,,XIP,981098102466944,Gos,Femella,Mitjà,01/01/2008,Sade,No,indefinit,No,No,Rubí
Vigent,24/01/2011,,XIP,977200007340274,Gos,Femella,Mitjà,17/05/2008,Centella,No,podenc portuguès,No,No,Rubí
Vigent,24/01/2011,,XIP,724098100587644,Gos,Femella,Mitjà,04/11/2003,Campana,No,podenc canari,No,No,Rubí
Vigent,24/01/2011,,XIP,977200007707456,Gos,Femella,Mitjà,15/06/2010,Chiqui,No,spaniel breton,No,No,Rubí
Vigent,24/01/2011,,XIP,977200008012936,Gos,Femella,Mitjà,15/06/2010,Bombi,No,indefinit,No,No,Rubí
Vigent,18/01/2011,,XIP,985121009868279,Gos,Mascle,Gran,10/05/2009,Linus,No,,No,No,Rubí
Vigent,18/01/2011,,XIP,977200007713525,Gos,Mascle,Mitjà,06/01/2010,Jack,No,indefinit,No,No,Rubí
Vigent,18/01/2011,,XIP,985120030981297,Gos,Mascle,Mitjà,08/08/2005,Tort,No,Ariégeois,No,No,Rubí
Baixa per mort,18/01/2011,05/05/2016,XIP,977200001291289,Gos,Mascle,Gran,15/03/2003,Chulo,No,basset hound,No,No,Rubí
Vigent,18/01/2011,,XIP,985154000162386,Gos,Mascle,Mitjà,23/10/2010,Rufus,No,bòxer,No,No,Rubí
Vigent,14/01/2011,,XIP,938000000481767,Gos,Mascle,Petit,27/05/2010,Amico,No,pomerània / spitz nan,No,No,Rubí
Vigent,13/01/2011,,XIP,941000011910444,Gos,Mascle,Gran,20/07/2010,Otto,No,golden retriever,No,No,Rubí
Vigent,01/11/2011,,XIP,985121013145993,Gos,Mascle,Mitjà,29/06/2008,Dinie,No,indefinit,No,No,Rubí
Baixa per mort,01/11/2011,27/04/2012,XIP,985154000130935,Gos,Femella,Gran,18/09/2005,Blaya,No,pastor alemany,No,No,Rubí
Vigent,01/10/2011,,XIP,972274000016631,Gos,Mascle,Mitjà,22/08/2010,Buyo,No,bulldog francès,No,No,Rubí
Vigent,01/05/2011,,XIP,981098102464724,Gos,Mascle,Petit,06/05/1998,Uri,No,indefinit,No,No,Rubí
Vigent,01/04/2011,,XIP,941000002846096,Gos,Femella,Gran,05/10/2007,Tula,No,pastor alemany,No,No,Rubí
Vigent,29/12/2010,,XIP,981098102496272,Gos,Femella,Mitjà,01/01/2008,Atura,No,gos d'atura,No,No,Rubí
Vigent,29/12/2010,,XIP,977200007715236,Gos,Mascle,Petit,25/06/2010,Tango,No,bulldog francès,No,No,Cunit
Baixa per mort,28/12/2010,19/03/2015,XIP,724098101210755,Gos,Mascle,Gran,22/09/2001,Cash,No,dàlmata,No,No,Rubí
Vigent,28/12/2010,,XIP,941000012442293,Gos,Femella,Gran,01/01/2010,Inca,No,llebrer anglès,No,No,Rubí
Vigent,28/12/2010,,XIP,981098102656076,Gos,Mascle,Gran,01/01/2009,Horus,No,llebrer anglès,No,No,Rubí
Vigent,27/12/2010,,XIP,977200008011119,Gos,Femella,Petit,24/10/2010,Nika,No,caniche,No,No,Rubí
Vigent,21/12/2010,,XIP,977200007656550,Gos,Femella,Mitjà,05/11/2010,Vicky,No,Shiba Inu,No,No,Rubí
Vigent,16/12/2010,,XIP,985154000148425,Gos,Femella,Petit,14/03/1998,Chiqui,No,shih-tzu,No,No,Rubí
Vigent,16/12/2010,,XIP,985154000148448,Gos,Femella,Petit,10/05/2008,Luci,No,shih-tzu,No,No,Rubí
Vigent,16/12/2010,,XIP,985154000148486,Gos,Femella,Petit,15/10/2010,Cris,No,shih-tzu,No,No,Rubí
Vigent,16/12/2010,,XIP,985154000148424,Gos,Femella,Petit,14/05/1998,Blaky,No,shih-tzu,No,No,Rubí
Vigent,15/12/2010,,XIP,985120029732125,Gos,Mascle,Petit,18/11/2006,Golfo,No,schnauzer miniatura,No,No,Rubí
Vigent,14/12/2010,,XIP,985154000148420,Gos,Femella,Petit,09/04/2008,Peke,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/12/2010,,XIP,985154000130944,Gos,Mascle,Petit,22/05/2008,Toy,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/12/2010,,XIP,985154000130993,Gos,Femella,Petit,23/08/2009,Linda,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/12/2010,,XIP,985154000148503,Gos,Femella,Petit,15/10/2006,Kira,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/12/2010,,XIP,977200004503592,Gos,Femella,Petit,05/12/2004,Sura,No,terrier de yorkshire ,No,No,Rubí
Vigent,14/12/2010,,XIP,985154000148511,Gos,Mascle,Petit,25/11/2008,Leo,No,terrier de yorkshire ,No,No,Rubí
Vigent,29/11/2010,,XIP,941000002598752,Gos,Mascle,Mitjà,02/06/2007,Pistón,No,brac alemany,No,No,Rubí
Vigent,29/11/2010,,XIP,977200007393362,Gos,Mascle,Mitjà,03/01/2009,Lucas,No,setter anglès,No,No,Rubí
Vigent,25/11/2010,,XIP,981098102303584,Gos,Femella,Mitjà,23/12/2009,Shakira,No,indefinit,No,No,Rubí
Vigent,19/11/2010,,XIP,977200007670065,Gos,Mascle,Petit,31/08/2010,Estitch,No,bulldog francès,No,No,Rubí
Vigent,16/11/2010,,XIP,977200005561325,Gos,Mascle,Gran,29/10/2006,Guddy,No,retriever del Labrador,No,No,Rubí
Baixa del cens,11/11/2010,11/11/2010,XIP,724098100326552,Gos,Femella,Gran,23/04/2002,Puça,No,pastor alemany,No,No,Rubí
Vigent,11/11/2010,,XIP,724098100326552,Gos,Femella,Gran,23/04/2002,Puça,No,pastor alemany,No,No,Rubí
Baixa per mort,11/04/2010,19/09/2013,XIP,941000000376664,Gos,Mascle,Gran,09/01/2005,Zen,No,retriever del Labrador,No,No,Rubí
Vigent,11/04/2010,,XIP,981098102389138,Gos,Mascle,Mitjà,01/09/2010,King,No,spaniel breton,No,No,Rubí
Vigent,11/02/2010,,XIP,977200007559009,Gos,Femella,Gran,20/11/2009,Ritta Die Braunen,No,rottweiler,Si,No,Rubí
Vigent,11/02/2010,,XIP,981098102492125,Gos,Femella,Gran,10/01/2009,Gorda,No,dòberman,Si,No,Rubí
Vigent,25/10/2010,,XIP,977200007715429,Gos,Femella,Gran,01/03/2010,Chula,No,pastor alemany,No,No,Rubí
Baixa per mort,21/10/2010,01/12/2015,XIP,981098102451395,Gos,Femella,Mitjà,16/03/2003,Laica,No,setter anglès,No,No,Rubí
Vigent,19/10/2010,,XIP,953000005051961,Gos,Mascle,Mitjà,30/05/2007,Milo,No,cocker spaniel anglès,No,No,Rubí
Vigent,18/10/2010,,XIP,941000011672819,Gos,Mascle,Gran,15/06/2008,Rocky,No,,No,No,Rubí
Vigent,13/10/2010,,XIP,724098100764853,Gos,Femella,Mitjà,07/01/2005,Baxter,No,,No,No,Rubí
Vigent,10/11/2010,,XIP,941000012284889,Gos,Femella,Petit,19/08/2010,LLuna,No,terrier de yorkshire ,No,No,Rubí
Vigent,10/07/2010,,XIP,977200007573998,Gos,Femella,Gran,25/08/2009,Aixa,No,retriever del Labrador,No,No,Rubí
Vigent,10/07/2010,,XIP,981098102490398,Gos,Femella,Gran,02/10/2008,Fiona,No,indefinit,No,No,Rubí
Vigent,10/04/2010,,XIP,981098100929961,Gos,Femella,Petit,03/01/2007,Nelita,No,indefinit,No,No,Rubí
Vigent,10/01/2010,,XIP,985121013187512,Gos,Mascle,Mitjà,23/05/2009,Manchas,No,pòinter,No,No,Rubí
Vigent,29/09/2010,,XIP,981098102448313,Gos,Femella,Mitjà,12/07/2005,Bruna,No,indefinit,No,No,Rubí
Vigent,24/09/2010,,XIP,977200001342780,Gos,Mascle,Mitjà,08/01/2001,Sol,No,gos d'atura,No,No,Rubí
Vigent,24/09/2010,,XIP,981098102389383,Gos,Femella,Mitjà,06/11/2010,Bella,No,brac alemany,No,No,Rubí
Vigent,23/09/2010,,XIP,972270000028049,Gos,Mascle,Mitjà,28/07/2009,Bicho,No,bull terrier,No,No,Rubí
Vigent,21/09/2010,,XIP,985154000130947,Gos,Mascle,Gran,10/01/2007,Blanquet,No,indefinit,No,No,Rubí
Vigent,09/07/2010,,XIP,941000012284979,Gos,Mascle,Petit,27/10/2005,Xivi,No,bichon maltès,No,No,Rubí
Vigent,09/06/2010,,XIP,941000011175382,Gos,Mascle,Gran,25/05/2008,Tayson,No,pastor alemany,No,No,Rubí
Vigent,09/03/2010,,XIP,941000002056327,Gos,Femella,Mitjà,08/11/2007,Phoebe,No,cocker spaniel anglès,No,No,Rubí
Vigent,09/03/2010,,XIP,941000011910304,Gos,Femella,Mitjà,01/03/2010,Shandy,No,beagle,No,No,Rubí
Vigent,09/02/2010,,XIP,985100010123989,Gos,Mascle,Gran,21/08/2002,Din,No,retriever del Labrador,No,No,Rubí
Vigent,09/02/2010,,XIP,977200004175129,Gat,Mascle,Petit,25/03/2009,Tiger,No,indefinit (gat),No,No,Rubí
Vigent,09/02/2010,,XIP,724098100582396,Gat,Mascle,Gran,04/11/2004,Coli,No,europeu de pèl curt,No,No,Rubí
Vigent,24/08/2010,,XIP,981098102367363,Gos,Femella,Petit,18/02/2009,Nala,No,bichon frisé,No,No,Rubí
Vigent,23/08/2010,,XIP,981098102471864,Gos,Mascle,Gran,06/03/2007,Oki,No,indefinit,No,No,Rubí
Vigent,13/08/2010,,XIP,977200007646100,Gos,Femella,Gran,01/12/2010,Nela,No,podenc portuguès,No,No,Rubí
Vigent,13/08/2010,,XIP,981098102463661,Gos,Mascle,Mitjà,06/07/2005,Tekila,No,indefinit,No,No,Rubí
Vigent,08/10/2010,,XIP,981098102307966,Gos,Femella,Mitjà,25/09/2007,Cora,No,,No,No,Rubí
Vigent,08/10/2010,,XIP,981098102361923,Gos,Femella,Gran,09/11/2009,Fuyu,No,bòxer,No,No,Rubí
Vigent,08/09/2010,,XIP,956000000898195,Gos,Femella,Petit,08/05/2007,Tacha,No,pinscher,No,No,Rubí
Vigent,08/09/2010,,XIP,981098102470537,Gos,Femella,Mitjà,05/03/2010,LLuna,No,,No,No,Rubí
Vigent,08/06/2010,,XIP,724098100315121,Gos,Femella,Gran,28/04/2002,Risqui,No,pastor alemany,No,No,Rubí
Vigent,08/02/2010,,XIP,981098102092072,Gos,Femella,Mitjà,21/12/2007,Lolita,No,retriever del Labrador,No,No,Rubí
Vigent,08/02/2010,,XIP,981098102367755,Gos,Femella,Petit,26/09/2009,Gina,No,teckel de pèl llis,No,No,Rubí
Vigent,20/07/2010,,XIP,985121011781750,Gos,Femella,Mitjà,11/03/2009,Luka,No,indefinit,No,No,Rubí
Vigent,16/07/2010,,XIP,977200007666667,Gos,Femella,Gran,15/06/2009,Ka,No,,No,No,Rubí
Vigent,15/07/2010,,XIP,981098102501917,Gos,Mascle,Gran,19/05/2010,Pixu,No,bull terrier,No,No,Rubí
Vigent,15/07/2010,,XIP,981098102371587,Gos,Femella,Gran,20/05/2008,LLuna,No,indefinit,No,No,Rubí
Baixa per mort,07/12/2010,04/07/2014,XIP,981098102390508,Gos,Mascle,Gran,02/03/2010,Alf del Llobregat,No,pastor alemany,No,No,Rubí
Vigent,07/09/2010,,XIP,941000001349793,Gos,Mascle,Petit,12/07/2006,Bicho,No,terrier de yorkshire ,No,No,Rubí
Baixa del cens,07/09/2010,07/09/2010,XIP,941000001349793,Gos,Mascle,Petit,12/07/2006,Bicho,No,terrier de yorkshire ,No,No,Rubí
Vigent,07/09/2010,,XIP,972000000605774,Gos,Femella,Petit,15/04/2009,Simdy,No,cavalier king charles spaniel,No,No,Rubí
Vigent,07/09/2010,,XIP,941000011783808,Gos,Mascle,Gran,21/03/2010,Koby,No,,No,No,Rubí
Vigent,07/08/2010,,XIP,276098100953120,Gos,Mascle,Mitjà,21/12/2003,Gizmo,No,indefinit,No,No,Rubí
Vigent,07/07/2010,,XIP,977200005034983,Gos,Mascle,Mitjà,11/03/2003,Cooper,No,bulldog francès,No,No,Rubí
Vigent,07/05/2010,,XIP,981098102147952,Gos,Mascle,Mitjà,06/05/2009,Truko,No,indefinit,No,No,Rubí
Vigent,30/06/2010,,XIP,941000012215864,Gos,Mascle,Gran,10/12/2007,Lanas,No,gos d'atura,No,No,Rubí
Vigent,30/06/2010,,XIP,981098102467829,Gos,Femella,Gran,01/01/2009,Zaida,No,llebrer anglès,No,No,Rubí
Vigent,25/06/2010,,XIP,977200007559634,Gos,Femella,Mitjà,02/12/2008,Ira,No,pòinter,No,No,Rubí
Vigent,23/06/2010,,XIP,977200007492551,Gos,Femella,Gran,07/01/2009,Noa,No,pastor alemany,No,No,Rubí
Vigent,22/06/2010,,XIP,981098102463589,Gos,Mascle,Petit,30/04/2009,Yago,No,ratoner andalús/bodeguero anda,No,No,Rubí
Vigent,22/06/2010,,XIP,982000161066064,Gos,Mascle,Gran,07/01/2010,Thor,No,pastor alemany,No,No,Rubí
Vigent,21/06/2010,,XIP,941000000618314,Gos,Mascle,Petit,11/06/2005,Flash,No,terrier de yorkshire ,No,No,Rubí
Vigent,17/06/2010,,XIP,941000011912282,Gos,Mascle,Gran,19/02/2010,Tango,No,bòxer,No,No,Rubí
Vigent,17/06/2010,,XIP,981098102502077,Gos,Femella,Mitjà,14/04/2010,Lula,No,indefinit,No,No,Rubí
Vigent,17/06/2010,,XIP,941000011672668,Gos,Mascle,Gran,21/08/2009,Burg,No,santbernat pèl llarg,No,No,Rubí
Vigent,17/06/2010,,XIP,981098102004804,Gos,Mascle,Mitjà,22/03/2008,Griffi,No,cocker spaniel anglès,No,No,Rubí
Vigent,15/06/2010,,XIP,985121017608924,Gos,Femella,Mitjà,29/07/2009,Luca,No,Jack Russell terrier,No,No,Rubí
Vigent,15/06/2010,,XIP,977200005338294,Gos,Femella,Petit,27/06/2006,Aixa,No,terrier de yorkshire ,No,No,Rubí
Vigent,06/10/2010,,XIP,724098100237052,Gos,Mascle,Mitjà,10/03/1997,Alp,No,cocker spaniel anglès,No,No,Rubí
Vigent,06/10/2010,,XIP,982009105075749,Gos,Mascle,Petit,12/06/2007,Lucas,No,chihuahua,No,No,Rubí
Vigent,06/09/2010,,XIP,977200004289539,Gos,Femella,Gran,23/03/2005,Silka,No,retriever del Labrador,No,No,Rubí
Vigent,06/09/2010,,XIP,985120013470683,Gos,Femella,Gran,13/04/2004,kora,No,retriever del Labrador,No,No,Rubí
Vigent,06/06/2010,,XIP,981098102463653,Gos,Mascle,Mitjà,12/08/2007,Simba,No,indefinit,No,No,Rubí
Vigent,06/03/2010,,XIP,981098102378392,Gos,Mascle,Gran,21/05/2009,Saikov,No,,No,No,Rubí
