Àrea,Orgànic,Actuació,Servei,% d'execució,Acció ,Una ciutat oberta al món,Governar amb la gent,Igualtat i defensa dels drets socials,Convivència i civisme,Una ciutat educadora,Una ciutat creativa,Espais i serveis de qualitat,Compromís ambiental,Una ciutat econòmicament competitiva,Transparència i eficiència,Cultura de pau,Roca Umbert,Pla de civisme i convivència,Programa global sobre habitatge,Potenciació de la formació professional,Transició energètica i canvi climàtic,C17,Circuit de Catalunya,Redefinició del model comercial,Societat del coneixement,Programa,Grau d'execució,Data actualització grau d'execució,Acció nova o de continuïtat,Any 2015,Any 2016,Any 2017,Any 2018,Any 2019,Barri
Territori i Ciutat,Obres i Projectes,Elaborar el projecte executiu de remodelaci&oacute; del camp de futbol de Palou com a futura seu de l&rsquo;Esport Club Granollers,Millora equipaments esportius,83%,Redacció del projecte bàsic de remodelació del camp de futbol de Palou com a futura seu de l'Esport Club  Granollers,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Camp de futbol de Palou,Executat,05/29/2017 01:23:22 PM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Elaborar el projecte d&rsquo;implantaci&oacute; d&rsquo;un circuit per a bicicletes BTT en el parc del Ramassar.,Nous usos als parcs,0%,Estudi i redacció del projecte per a la implantació d'un circuit de bicicletes BTT al parc del Ramassar,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,0,0,1,
Territori i Ciutat,Obres i Projectes,Accentuar el manteniment de la nova gespa del camp de les pistes d&rsquo;atletisme i aprofitar la xarxa de reg d&rsquo;aigua no potable per connectar amb amb el dip&ograve;sit procedent del pou Mogent de Roca Umbert.,Millora equipaments esportius,100%,Plantació de nova gespa a les pistes d'atletisme i millora del sistema de manteniment i conservació.,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,Pistes d'atletisme,Executat,,Nou,1,0,0,0,0,
Territori i Ciutat,Obres i Projectes,Promoure l&rsquo;&uacute;s de material reciclat procedent de la recuperaci&oacute; de material de la construcci&oacute; en la subbase dels carrers a urbanitzar.,Sostenibilitat,89%,Utilització de materials reciclats procedents de la recuperació de material de la construcció en la subbase dels carrers a urbanitzar,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,,Continuïtat,1,1,1,1,1,
Territori i Ciutat,Obres i Projectes,"Ampliar la vorera nord del carrer Agust&iacute; Vinyamata, entre el carrer Girona i la pla&ccedil;a de la Font Verda.",Millora de l'espai urbà,100%,Execució de les obres d'ampliació de la vorera nord del carrer Agustí Vinyamata entre el carrer Girona i la plaça de la Font Verda,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Urbanitzacio calçades,Executat,05/29/2017 12:28:09 PM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Emprar paviment asf&agrave;ltic reductor de soroll en aquells vials on sigui aconsellable la seva utilitzaci&oacute;.,Sostenibilitat,83%,"Paviment asfàltic sonoreductor al carrer Vinyamata, entre Girona i Passeig de la Muntanya",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Executat,05/29/2017 11:37:35 AM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Ampliar la vorera sud del carrer Josep Pi&ntilde;ol.,Millora de l'espai urbà,33%,Ampliació de la vorera sud del carrer Josep Piñol,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,01/26/2016 02:20:17 PM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Reutilitzar les llambordes procedents dels carrers del centre de la ciutat en l&rsquo;obra p&uacute;blica.,Sostenibilitat,67%,"Les llambordes que es recuperen a les obres municipals s'emmagatzemen per a la seva reutilització en altres obres municpals, o be la mateixa obra les reutilitza",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,05/29/2017 12:21:37 PM,Nou,1,1,1,1,0,
Territori i Ciutat,Obres i Projectes,Reutilitzar les llambordes procedents dels carrers del centre de la ciutat en l&rsquo;obra p&uacute;blica.,Sostenibilitat,67%,Adequació del carrer Marià Sans,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,05/29/2017 12:21:48 PM,Nou,0,1,1,1,0,
Territori i Ciutat,Obres i Projectes,"Rehabilitar la fa&ccedil;ana de l&rsquo;edifici municipal de Prat de la Riba, seu del Consorci per a la Normalitzaci&oacute; Ling&uuml;&iacute;stica i l&rsquo;associaci&oacute; de ve&iuml;ns de Sota el Cam&iacute; Ral.",Millora equipaments educatius,100%,Execució de les obres de rehabilitació de la façana de l'edifici municipal de Prat de la Riba,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Prat de la Riba,Executat,03/08/2016 11:15:29 AM,Nou,0,1,0,0,0,
Territori i Ciutat,Obres i Projectes,Rehabilitar la planta segona de l&rsquo;edifici consistorial de la pla&ccedil;a de la Porxada d&rsquo;acord amb el projecte de pla d&rsquo;usos elaborat.,Millora equipaments administratius,0%,Redacció del projecte de rehabilitació de la planta segona de l'edifici consistorial de la plaça de la Porxada,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,0,0,1,
Territori i Ciutat,Obres i Projectes,"Adequar la planta soterrani del mercat municipal de Sant Carles, d&rsquo;acord amb el projecte redactat.",Millora altres equipaments,67%,"Adequar la planta soterrani del mercat municipal de Sant Carles, d’acord amb el projecte redactat.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Pendent,En execució,05/29/2017 12:56:30 PM,Nou,0,1,1,1,0,
Territori i Ciutat,Obres i Projectes,Executar les obres de la primera fase d&rsquo;ampliaci&oacute; del cementiri,Millora altres equipaments,100%,Construcció de l'ampliació del cementiri (Fase 1) amb 388 nous nínxols i 200 columbaris,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Cementiri i serveis funeraris,Executat,01/11/2016 03:01:21 PM,Nou,1,0,0,0,0,
Territori i Ciutat,Obres i Projectes,Continuar amb les intervencions de rehabilitaci&oacute; de la part antiga del cementiri.,Millora altres equipaments,67%,Assessorament tècnic per la rehabilitació de la part antiga Cementiri,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,,Continuïtat,0,1,1,1,1,
Territori i Ciutat,Obres i Projectes,Adequar el soterrani de l&rsquo;edifici municipal del Centre Cultural del carrer Joan Camps amb la construcci&oacute; de magatzems i d&rsquo;una sala.,Millora equipaments culturals,,Redacció projecte adequació planta soterrani de l'edifici municipal del Centre Cultural amb la construcció de magatzems i d'una sala.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,0,1,1,
Territori i Ciutat,Obres i Projectes,Iniciar les obres de rehabilitaci&oacute; de la piscina de l&rsquo;escola Montserrat Montero i d&rsquo;adequaci&oacute; de la instal&middot;laci&oacute; el&egrave;ctrica.,Millora equipaments educatius,100%,Execució de les obres de remodelació de la piscina a l'escola Montserrat Montero,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,CEE Montserrat Montero,Executat,03/02/2017 08:05:30 AM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Elaborar el projecte executiu de remodelaci&oacute; del camp de futbol de Palou com a futura seu de l&rsquo;Esport Club Granollers,Millora equipaments esportius,83%,Executar les obres de remodelació del nou camp de Futbol a Palou,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,05/29/2017 01:24:06 PM,Nou,0,0,1,1,0,0
Territori i Ciutat,Obres i Projectes,"Iniciar obres d&rsquo;adequaci&oacute; de la planta baixa del nou edifici de l&rsquo;escola Ponent en previsi&oacute; de destinar espais a una Unitat Operativa Terap&egrave;utica (UTE), al Centre de Recursos Educatius per a Deficients Auditius (CREDA) i a la seu del Servei Educaci&oacute;,",Construcció nous equipaments,100%,Execució de les obres adequació de la planta primera de l'edifici municipal de la Avda  del Parc per a seu del Serveis Educatius de la Generalitat.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Executat,05/29/2017 01:20:51 PM,Nou,0,1,0,0,0,
Territori i Ciutat,Obres i Projectes,Emprar paviment asf&agrave;ltic reductor de soroll en aquells vials on sigui aconsellable la seva utilitzaci&oacute;.,Sostenibilitat,83%,Paviment asfàltic sonoreductor en aquells vials on sigui aconsellable,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,,Continuïtat,1,1,1,1,1,
Territori i Ciutat,Obres i Projectes,Adequar la coberta de la nau E3 i la destinada a espais de lloguer per a artistes de Roca Umbert.,Roca Umbert Fàbrica de les Arts,0%,Adequar la coberta de la nau E3 i la destinada a espais de lloguer per a artistes de Roca Umbert.,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,0,1,1,
Territori i Ciutat,Obres i Projectes,Remodelar la nau G3 de Roca Umbert,Roca Umbert Fàbrica de les Arts,100%,Execució de les obres de rehabilitació de la nau G3 de Roca Umbert per espai per lloguer d'artistes,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Fabrica de les arts,Executat,08/16/2016 09:46:18 AM,Nou,1,1,0,0,0,
Territori i Ciutat,Obres i Projectes,Executar el projecte de renovaci&oacute; de les fa&ccedil;anes dels edificis de Roca Umbert de manera coordinada amb la nova urbanitzaci&oacute; dels patis i carrers interiors de l&rsquo;antiga f&agrave;brica.,Roca Umbert Fàbrica de les Arts,100%,"Es presenta el FEDER un projecte per adequar la tèrmica i altres naus, així com part de l'entorn a urbanitzar",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Pendent,Executat,05/29/2017 01:07:14 PM,Nou,0,1,1,1,0,
Territori i Ciutat,Obres i Projectes,Executar el projecte de renovaci&oacute; de les fa&ccedil;anes dels edificis de Roca Umbert de manera coordinada amb la nova urbanitzaci&oacute; dels patis i carrers interiors de l&rsquo;antiga f&agrave;brica.,Roca Umbert Fàbrica de les Arts,100%,Executar la instal·lació de nou enllumenat amb tecnologia LED als carrers interiors del recinte de Roca Umbert,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,Fabrica de les arts,Executat,05/29/2017 01:06:20 PM,Nou,1,1,1,1,1,
Territori i Ciutat,Obres i Projectes,Desenvolupar el projecte de remodelaci&oacute; de les fa&ccedil;anes del Palau d&rsquo;Esports i estudiar el futur del Palau d'Esports per als propers 25 anys,Millora equipaments esportius,50%,Definir les necessitats futures del Palau d'Esports per als propers 25 anys.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,1,1,1,0,0
Territori i Ciutat,Obres i Projectes,Desenvolupar el projecte de remodelaci&oacute; de les fa&ccedil;anes del Palau d&rsquo;Esports i estudiar el futur del Palau d'Esports per als propers 25 anys,Millora equipaments esportius,50%,Intervenir en les façanes del Palau d'Esports per a la seva rehabilitació,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Palau d'esports,Executat,07/01/2016 02:12:27 PM,Nou,1,1,0,0,0,
Territori i Ciutat,Obres i Projectes,"Efectuar treballs de recuperaci&oacute; del riu Congost en el tram situat entre el gual d'Arqu&iacute;medes i el pont per a vianants del parc Firal, d'acord amb el comprom&iacute;s de pertinen&ccedil;a del riu Congost a la Xarxa  Natura 2000",Gestió medi natural,33%,"Execució de les obres de recuperació del riu Congost entre el gual d'Arquímedes i el pont per a vianants del parc Firal, d'acord amb el compromís de pertinença del riu Congost a la Xarxa  Natura 2000",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,12/16/2016 01:02:16 PM,Continuïtat,0,0,1,1,1,
Territori i Ciutat,Obres i Projectes,Estudiar la viabilitat d&rsquo;instal&middot;lar una caldera de biomassa a l&rsquo;escola Montserrat Montero.,Millora equipaments educatius,33%,Estudiar la viabilitat d’instal·lar una caldera de biomassa a l’escola Montserrat Montero.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Promoure l&rsquo;adquisici&oacute; de mobiliari urb&agrave; procedent de material reciclat o que suposi una disminuci&oacute; de les tasques de manteniment.,Sostenibilitat,100%,"Mobiliari urbà de polímers reciclats, 100% reciclat i reciclable a la vorera nord del carrer Vinyamanta, entre Girona i Passeig de la Muntanya",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Pendent,Executat,05/29/2017 12:12:27 PM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Remodelar la pla&ccedil;a de Joan Oliver.,Millora de l'espai urbà,0%,Remodelar la plaça de Joan Oliver.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,0,1,1,
Territori i Ciutat,Obres i Projectes,Promoure l&rsquo;&uacute;s de material reciclat procedent de la recuperaci&oacute; de material de la construcci&oacute; en la subbase dels carrers a urbanitzar.,Sostenibilitat,89%,"Recuperació de material de la construcció en la subbase de la vorera nord del carrer Vinyamata, entre Girona i Passeig de la Muntanya",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Executat,05/29/2017 11:33:03 AM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,Continuar amb el pla de renovaci&oacute; de voreres de Can Bassa amb l&rsquo;objectiu de guanyar en accessibilitat.,Accessibilitat,,Continuar amb el pla de renovació de voreres de Can Bassa amb l’objectiu de guanyar en accessibilitat.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Pendent,,Nou,0,0,1,1,0,
Territori i Ciutat,Obres i Projectes,"Arranjament de l&rsquo;aparcament del carrer Vel&aacute;zquez d&rsquo;acord amb Adif, propiet&agrave;ria dels terrenys.",Pla d'aparcaments públics,33%,"Arranjament de l’aparcament del carrer Velázquez d’acord amb Adif, propietària dels terrenys.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,05/29/2017 02:14:05 PM,Nou,0,0,1,1,0,
Territori i Ciutat,Obres i Projectes,Continuar amb les comissions ve&iuml;nals de seguiment de l&rsquo;obra p&uacute;blica com un mitj&agrave; de participaci&oacute; ciutadana en el proc&eacute;s tant de plantejament com de seguiment.,Sostenibilitat,83%,"Seguiment de la redacció dels projectes, el procediment administratiu i de l'execució de les obres amb comissions de veïns",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Nou funcional pendent de codif,En execució,,Continuïtat,1,1,1,1,1,
Territori i Ciutat,Obres i Projectes,"Estudiar la viabilitat, d&rsquo;acord amb Adif, de connectar mitjan&ccedil;ant un cam&iacute; per a vianants el carrer Vel&agrave;zquez amb el pont sota la via del carrer Joanot Martorell.",Millora de l'espai urbà,33%,"Estudiar la viabilitat, d’acord amb Adif, de connectar mitjançant un camí per a vianants el carrer Velàzquez amb el pont sota la via del carrer Joanot Martorell.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,12/16/2016 01:09:17 PM,Nou,0,1,1,1,0,
Territori i Ciutat,Obres i Projectes,Consolidar un nou cam&iacute; que connecti Terra Alta amb el cam&iacute; de la serra de Ponent.,Millora de l'espai urbà,33%,Consolidar un nou camí que connecti Terra Alta amb el camí de la serra de Ponent.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,05/29/2017 01:28:56 PM,Nou,0,0,0,1,1,
Territori i Ciutat,Obres i Projectes,"D&rsquo;acord amb l&rsquo;Ajuntament de les Franqueses del Vall&egrave;s, propiet&agrave;ria dels terrenys, adequar i ampliar l&rsquo;&agrave;rea d&rsquo;aparcament situada entre el carrer Francesc Gimeno i la ronda Nord.",Pla d'aparcaments públics,33%,Iniciades converses amb l'Ajuntament de les Franqueses per adequar i ampliar l'àrea d'aparcament situada entre el carrer Francesc Gimeno i la ronda Nord,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,,Nou,0,0,0,1,0,
Territori i Ciutat,Obres i Projectes,Urbanitzar el carrer Mari&agrave; Sans com a carrer de plataforma &uacute;nica.,Transformació en plataforma única,67%,Convertir el carrer Marià Sans a carrer de plataforma única,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,En execució,05/29/2017 12:18:59 PM,Continuïtat,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,"Elaborar el projecte i executar l&rsquo;obra de cal&ccedil;ada &uacute;nica del carrer Ann&iacute;bal, entre els carrers Sant Jaume i Ricom&agrave;.",Transformació en plataforma única,100%,Execució de les obres de calçada única del carrer Annibal entre els carrer de Sant Jaume i de Ricomà,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Urbanitzacio calçades,Executat,03/17/2016 08:24:55 AM,Nou,1,1,0,0,0,
Territori i Ciutat,Obres i Projectes,"Elaborar el projecte i procedir a les obres d&rsquo;urbanitzaci&oacute; de l&rsquo;espai compr&egrave;s entre el carrer Pallars, la perllongaci&oacute; del carrer Esteve Terrades i el cam&iacute; de Can Bassa.",Millora de l'espai urbà,33%,"Elaborar el projecte i procedir a les obres d’urbanització de l’espai comprès entre el carrer Pallars, la perllongació del carrer Esteve Terrades i el camí de Can Bassa.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendent,Primeres accions,12/20/2016 12:54:44 PM,Nou,0,0,1,1,0,
Territori i Ciutat,Obres i Projectes,Continuar amb les comissions ve&iuml;nals de seguiment de l&rsquo;obra p&uacute;blica com un mitj&agrave; de participaci&oacute; ciutadana en el proc&eacute;s tant de plantejament com de seguiment.,Sostenibilitat,83%,"Seguiment de les obres del carrer Corró, entre Torres i Bages i Valencia amb la comissió dels veïns del carrer",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Pendent,Executat,,Nou,0,1,0,0,0,
Territori i Ciutat,Obres i Projectes,"Reprendre el programa Fem un Jard&iacute;, que promou la participaci&oacute; dels escolars de la ciutat en tot el proc&eacute;s de transformaci&oacute; de l&rsquo;espai p&uacute;blic. Un proper projecte a impulsar seria el de la millora dels jardins de Llu&iacute;s Companys.",Millora de l'espai urbà,33%,"Reprendre el programa Fem un Jardí, que promou la participació dels escolars de la ciutat en tot el procés de transformació de l’espai públic.",0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Pendent,Primeres accions,12/20/2016 12:06:28 PM,Nou,0,0,1,1,0,
Territori i Ciutat,Obres i Projectes,"Elaborar el projecte per convertir en plataforma &uacute;nica el carrer Miquel Ricom&agrave;, entre el carrer Museu i el carrer Isabel de Villena i posteriorment treballar en una segona fase pel seg&uuml;ent tram fins al carrer Navarra.",Transformació en plataforma única,67%,"Execució de les obres de plataforma única al carrer Ricomà, entre el carrer Museu i Isabel de Villena",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Urbanitzacio calçades,En execució,05/29/2017 12:20:40 PM,Nou,1,1,1,0,0,
Territori i Ciutat,Obres i Projectes,"Elaborar el projecte i executar l&rsquo;obra de cal&ccedil;ada &uacute;nica del carrer Ann&iacute;bal, entre els carrers Sant Jaume i Ricom&agrave;.",Transformació en plataforma única,100%,"Elaborar i aprovar projecte executiu calçada única carrer Anníbal, entre carrer Sant Jaume i Ricomà",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Urbanitzacio calçades,Executat,,Continuïtat,1,0,0,0,0,0
Territori i Ciutat,Obres i Projectes,"Estendre la renovaci&oacute; de l&rsquo;enllumenat p&uacute;blic apostant per sistemes m&eacute;s eficients, com la tecnologia LED, i continuar amb el programa de renovaci&oacute; de la xarxa d&rsquo;aigua de fibrociment.",Sostenibilitat,80%,Reforma de la plaça 11 de setembre amb nou enllumenat amb tecnoliga LED i renovació de la xarxa d'aigua,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Pendent,Executat,05/29/2017 02:07:15 PM,Nou,0,1,1,0,0,
Territori i Ciutat,Obres i Projectes,"Impulsar mesures que facin de la carretera un espai m&eacute;s amable i acollidor, facilitant, entre altres, espais per seure amb l&rsquo;acord amb els comerciants o adoptant mesures d&rsquo;embelliment.",Millora de l'espai urbà,,"Impulsar mesures que facin de la carretera un espai més amable i acollidor, facilitant, entre altres, espais per seure amb l’acord amb els comerciants o adoptant mesures d’embelliment.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Pendent,Pendent,,Nou,0,0,1,1,1,
Territori i Ciutat,Obres i Projectes,"Estendre la renovaci&oacute; de l&rsquo;enllumenat p&uacute;blic apostant per sistemes m&eacute;s eficients, com la tecnologia LED, i continuar amb el programa de renovaci&oacute; de la xarxa d&rsquo;aigua de fibrociment.",Sostenibilitat,80%,"Instal·lació d'enllumenat LED i substitució de la xarxa d'aigua potable al carrer Corró, entre Torres i Bages i Valencia",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Pendent,Executat,,Nou,0,1,0,0,0,
Territori i Ciutat,Obres i Projectes,"Estendre la renovaci&oacute; de l&rsquo;enllumenat p&uacute;blic apostant per sistemes m&eacute;s eficients, com la tecnologia LED, i continuar amb el programa de renovaci&oacute; de la xarxa d&rsquo;aigua de fibrociment.",Sostenibilitat,80%,Renovació de la xarxa d'aigua de fibrociment al carrer Ponent entre el carrer Rec i Torras i Bages,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Pendent,En execució,05/29/2017 11:48:59 AM,Nou,0,1,1,0,0,
