CODI,NOM DEL CENTRE,ADREÇA,LOCALITZACIÓ,TIPUS SUBMINISTRAMENT,ANY,MES,DATA,CONSUM,COST
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2013,Octubre,10/01/2013 12:00:00 AM,4318,€912.74
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2013,Novembre,11/01/2013 12:00:00 AM,5259,€1022.50
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2013,Desembre,12/01/2013 12:00:00 AM,7891,€1353.63
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Gener,01/01/2014 12:00:00 AM,3736,€825.98
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Febrer,02/01/2014 12:00:00 AM,6860,€1187.64
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Març,03/01/2014 12:00:00 AM,5874,€1063.61
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Abril,04/01/2014 12:00:00 AM,5949,€1085.65
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Maig,05/01/2014 12:00:00 AM,5822,€1050.30
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Juny,06/01/2014 12:00:00 AM,6140,€1083.26
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Juliol,07/01/2014 12:00:00 AM,1540,€511.07
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Agost,08/01/2014 12:00:00 AM,1043,€450.53
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Setembre,09/01/2014 12:00:00 AM,3220,€733.08
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Octubre,10/01/2014 12:00:00 AM,4902,€945.09
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Novembre,11/01/2014 12:00:00 AM,6590,€1114.87
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2014,Desembre,12/01/2014 12:00:00 AM,6497,€1117.96
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Gener,01/01/2015 12:00:00 AM,4913,€930.10
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Febrer,02/01/2015 12:00:00 AM,5881,€1067.81
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Març,03/01/2015 12:00:00 AM,5736,€1040.81
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Abril,04/01/2015 12:00:00 AM,5752,€1070.39
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Maig,05/01/2015 12:00:00 AM,5393,€1021.49
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Juny,06/01/2015 12:00:00 AM,4889,€953.49
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Juliol,07/01/2015 12:00:00 AM,1560,€524.12
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Agost,08/01/2015 12:00:00 AM,509,€393.61
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Setembre,09/01/2015 12:00:00 AM,2959,€689.07
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Octubre,10/01/2015 12:00:00 AM,5695,€1022.23
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Novembre,11/01/2015 12:00:00 AM,6010,€1031.11
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2015,Desembre,12/01/2015 12:00:00 AM,6432,€1083.42
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Gener,01/01/2016 12:00:00 AM,4257,€826.48
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Febrer,02/01/2016 12:00:00 AM,5063,€871.09
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Març,03/01/2016 12:00:00 AM,6217,€988.78
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Abril,04/01/2016 12:00:00 AM,4881,€876.48
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Maig,05/01/2016 12:00:00 AM,5202,€953.10
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Juny,06/01/2016 12:00:00 AM,4781,€845.86
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Juliol,07/01/2016 12:00:00 AM,2392,€544.56
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Agost,08/01/2016 12:00:00 AM,589,€339.37
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Setembre,09/01/2016 12:00:00 AM,2770,€595.43
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Octubre,10/01/2016 12:00:00 AM,5721,€970.20
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Novembre,11/01/2016 12:00:00 AM,5577,€958.85
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Electricitat,2016,Desembre,12/01/2016 12:00:00 AM,6515,€1047.90
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Gener,01/01/2011 12:00:00 AM,75438,€3817.42
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Febrer,02/01/2011 12:00:00 AM,2993,€169.73
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Febrer,02/01/2011 12:00:00 AM,61740,€3167.30
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Març,03/01/2011 12:00:00 AM,36286,€1895.00
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Abril,04/01/2011 12:00:00 AM,362,€142.86
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Abril,04/01/2011 12:00:00 AM,2472,€149.69
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Maig,05/01/2011 12:00:00 AM,0,€109.35
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Juny,06/01/2011 12:00:00 AM,0,€102.06
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Juny,06/01/2011 12:00:00 AM,1642,€109.56
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Juliol,07/01/2011 12:00:00 AM,0,€109.35
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Agost,08/01/2011 12:00:00 AM,0,€120.29
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Agost,08/01/2011 12:00:00 AM,493,€50.45
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Setembre,09/01/2011 12:00:00 AM,0,€109.35
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Octubre,10/01/2011 12:00:00 AM,2690,€175.57
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Octubre,10/01/2011 12:00:00 AM,3988,€340.68
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Novembre,11/01/2011 12:00:00 AM,32951,€1962.05
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Desembre,12/01/2011 12:00:00 AM,2813,€183.90
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2011,Desembre,12/01/2011 12:00:00 AM,26761,€1621.70
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Gener,01/01/2012 12:00:00 AM,63019,€3779.27
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Febrer,02/01/2012 12:00:00 AM,2998,€192.10
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Febrer,02/01/2012 12:00:00 AM,53681,€3235.56
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Abril,04/01/2012 12:00:00 AM,2546,€169.97
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Abril,04/01/2012 12:00:00 AM,23562,€1497.01
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Maig,05/01/2012 12:00:00 AM,6656,€637.65
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Juny,06/01/2012 12:00:00 AM,1532,€115.19
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Juliol,07/01/2012 12:00:00 AM,0,€232.19
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Agost,08/01/2012 12:00:00 AM,279,€42.96
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Agost,08/01/2012 12:00:00 AM,0,€125.10
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Setembre,09/01/2012 12:00:00 AM,0,€133.16
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Octubre,10/01/2012 12:00:00 AM,2741,€197.80
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Octubre,10/01/2012 12:00:00 AM,11327,€846.23
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Novembre,11/01/2012 12:00:00 AM,43002,€2866.03
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Desembre,12/01/2012 12:00:00 AM,2145,€159.88
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2012,Desembre,12/01/2012 12:00:00 AM,24915,€1755.35
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Gener,01/01/2013 12:00:00 AM,64664,€4339.45
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Febrer,02/01/2013 12:00:00 AM,2690,€193.75
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Febrer,02/01/2013 12:00:00 AM,63636,€4260.68
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Març,03/01/2013 12:00:00 AM,35055,€2544.57
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Abril,04/01/2013 12:00:00 AM,2346,€221.43
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Abril,04/01/2013 12:00:00 AM,5973,€518.68
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Maig,05/01/2013 12:00:00 AM,4409,€401.43
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Juny,06/01/2013 12:00:00 AM,0,€118.48
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Juny,06/01/2013 12:00:00 AM,1565,€122.14
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Juliol,07/01/2013 12:00:00 AM,0,€130.74
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Agost,08/01/2013 12:00:00 AM,0,€122.59
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Agost,08/01/2013 12:00:00 AM,357,€47.15
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Setembre,09/01/2013 12:00:00 AM,0,€134.83
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Octubre,10/01/2013 12:00:00 AM,0,€122.59
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Octubre,10/01/2013 12:00:00 AM,2404,€177.49
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Novembre,11/01/2013 12:00:00 AM,57625,€3722.84
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Desembre,12/01/2013 12:00:00 AM,2552,€186.46
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2013,Desembre,12/01/2013 12:00:00 AM,34612,€2303.76
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Gener,01/01/2014 12:00:00 AM,86435,€5510.65
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Febrer,02/01/2014 12:00:00 AM,3144,€221.07
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Febrer,02/01/2014 12:00:00 AM,57546,€3707.74
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Març,03/01/2014 12:00:00 AM,35537,€2338.37
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Abril,04/01/2014 12:00:00 AM,698,€184.78
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Abril,04/01/2014 12:00:00 AM,2694,€195.04
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Maig,05/01/2014 12:00:00 AM,12,€117.15
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Juny,06/01/2014 12:00:00 AM,0,€120.56
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Juny,06/01/2014 12:00:00 AM,580,€59.82
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Juliol,07/01/2014 12:00:00 AM,0,€137.19
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Agost,08/01/2014 12:00:00 AM,0,€116.40
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Agost,08/01/2014 12:00:00 AM,1235,€102.83
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Setembre,09/01/2014 12:00:00 AM,0,€145.51
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Octubre,10/01/2014 12:00:00 AM,2155,€161.37
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Octubre,10/01/2014 12:00:00 AM,6582,€537.34
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Novembre,11/01/2014 12:00:00 AM,34962,€2308.09
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Desembre,12/01/2014 12:00:00 AM,2592,€188.31
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2014,Desembre,12/01/2014 12:00:00 AM,45311,€2983.57
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Gener,01/01/2015 12:00:00 AM,78575,€4897.67
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Febrer,02/01/2015 12:00:00 AM,2734,€188.75
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Març,03/01/2015 12:00:00 AM,50636,€2945.54
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Abril,04/01/2015 12:00:00 AM,36663,€2299.83
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Abril,04/01/2015 12:00:00 AM,2372,€168.08
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Maig,05/01/2015 12:00:00 AM,0,€120.87
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Juny,06/01/2015 12:00:00 AM,564,€53.52
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Juny,06/01/2015 12:00:00 AM,3337,€308.19
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Juliol,07/01/2015 12:00:00 AM,1832,€223.72
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Agost,08/01/2015 12:00:00 AM,4483,€372.52
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Agost,08/01/2015 12:00:00 AM,1237,€97.16
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Octubre,10/01/2015 12:00:00 AM,2244,€162.48
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Octubre,10/01/2015 12:00:00 AM,0,€241.74
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Novembre,11/01/2015 12:00:00 AM,24316,€1485.86
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Desembre,12/01/2015 12:00:00 AM,2436,€174.93
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2015,Desembre,12/01/2015 12:00:00 AM,27943,€1689.46
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Gener,01/01/2016 12:00:00 AM,34649,€2065.91
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Febrer,02/01/2016 12:00:00 AM,2422,€174.03
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Març,03/01/2016 12:00:00 AM,63114,€3640.23
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Abril,04/01/2016 12:00:00 AM,22343,€1100.42
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Abril,04/01/2016 12:00:00 AM,4049,€263.50
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Maig,05/01/2016 12:00:00 AM,69,€123.89
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Juny,06/01/2016 12:00:00 AM,0,€120.87
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Juny,06/01/2016 12:00:00 AM,1531,€104.83
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Juliol,07/01/2016 12:00:00 AM,0,€120.87
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Agost,08/01/2016 12:00:00 AM,0,€120.87
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Agost,08/01/2016 12:00:00 AM,46,€19.59
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Setembre,09/01/2016 12:00:00 AM,0,€120.87
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Octubre,10/01/2016 12:00:00 AM,2060,€135.22
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Octubre,10/01/2016 12:00:00 AM,4395,€313.55
ESC008,COL.LEGI MESTRES MONTAÑA,CAMI CAN BASSA 1,"(41.595228, 2.29052)",Gas,2016,Novembre,11/01/2016 12:00:00 AM,27638,€1332.56
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2011,Gener,01/01/2011 12:00:00 AM,145,€151.89
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2011,Març,03/01/2011 12:00:00 AM,165,€169.14
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2011,Juliol,07/01/2011 12:00:00 AM,118,€129.47
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2011,Octubre,10/01/2011 12:00:00 AM,143,€156.99
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2012,Gener,01/01/2012 12:00:00 AM,153,€168.05
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2012,Març,03/01/2012 12:00:00 AM,136,€155.21
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2012,Juliol,07/01/2012 12:00:00 AM,118,€139.04
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2012,Octubre,10/01/2012 12:00:00 AM,0,€44.93
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2013,Gener,01/01/2013 12:00:00 AM,34,€69.90
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2013,Març,03/01/2013 12:00:00 AM,101,€137.68
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2013,Juliol,07/01/2013 12:00:00 AM,110,€146.79
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2013,Octubre,10/01/2013 12:00:00 AM,130,€167.02
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2014,Gener,01/01/2014 12:00:00 AM,63,€50.27
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2014,Març,03/01/2014 12:00:00 AM,69,€109.33
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2014,Juliol,07/01/2014 12:00:00 AM,6,€52.35
ESC009,COL.LEGI JOAN SOLANS,PLAÇA SANT MIQUEL 20,"(41.600463, 2.286571)",Aigua,2014,Octubre,10/01/2014 12:00:00 AM,130,€174.62
