DATA,ANY,TIPUS ELECCIONS,MESA ELECTORAL,CENS,NOMBRE VOTS TOTAL,NOM PARTIT,PARTIT,NOMBRE VOTS
09/03/2008,2008,Generals,03-06 B,390,298,España 2000,E-2000,1
09/03/2008,2008,Generals,03-06 B,390,298,Partit Republicà Català,RC,1
09/03/2008,2008,Generals,03-06 B,390,298,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-06 B,390,298,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-06 B,390,298,Ciutadans,C's,6
09/03/2008,2008,Generals,03-06 B,390,298,Unión Progreso y Democracia,UPyD,2
09/03/2008,2008,Generals,03-06 B,390,298,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-06 B,390,298,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-06 B,390,298,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-06 B,390,298,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-06 B,390,298,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-06 B,390,298,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-06 B,390,298,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-06 B,390,298,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-06 B,390,298,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-06 B,390,298,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-06 B,390,298,Vots en blanc,BLANCS,4
09/03/2008,2008,Generals,03-06 B,390,298,Vots nuls,NULS,0
09/03/2008,2008,Generals,03-06 C,526,345,Partit Popular,PP,79
09/03/2008,2008,Generals,03-06 C,526,345,Convergència i Unió,CiU,59
09/03/2008,2008,Generals,03-06 C,526,345,Partit dels Socialistes de Catalunya,PSC,153
09/03/2008,2008,Generals,03-06 C,526,345,Els Verds-L'Alternativa Ecologista,EV-AE,1
09/03/2008,2008,Generals,03-06 C,526,345,Esquerra Republicana de Catalunya,ERC,19
09/03/2008,2008,Generals,03-06 C,526,345,Partido Animalista Contra el Maltrato Animal,PACMA,0
09/03/2008,2008,Generals,03-06 C,526,345,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-06 C,526,345,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-06 C,526,345,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-06 C,526,345,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,18
09/03/2008,2008,Generals,03-06 C,526,345,Alianza Nacional,AUN,1
09/03/2008,2008,Generals,03-06 C,526,345,Els Verds-Los Verdes,EV-LV,0
09/03/2008,2008,Generals,03-06 C,526,345,Ciudadanos en Blanco,CENB,1
09/03/2008,2008,Generals,03-06 C,526,345,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-06 C,526,345,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-06 C,526,345,Partido de los Pensionistas en Acción,PDLPEA,1
09/03/2008,2008,Generals,03-06 C,526,345,España 2000,E-2000,0
09/03/2008,2008,Generals,03-06 C,526,345,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-06 C,526,345,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-06 C,526,345,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-06 C,526,345,Ciutadans,C's,0
09/03/2008,2008,Generals,03-06 C,526,345,Unión Progreso y Democracia,UPyD,3
09/03/2008,2008,Generals,03-06 C,526,345,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-06 C,526,345,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-06 C,526,345,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-06 C,526,345,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-06 C,526,345,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-06 C,526,345,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-06 C,526,345,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-06 C,526,345,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-06 C,526,345,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-06 C,526,345,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-06 C,526,345,Vots en blanc,BLANCS,9
09/03/2008,2008,Generals,03-06 C,526,345,Vots nuls,NULS,1
09/03/2008,2008,Generals,03-06 D,471,354,Partit Popular,PP,61
09/03/2008,2008,Generals,03-06 D,471,354,Convergència i Unió,CiU,80
09/03/2008,2008,Generals,03-06 D,471,354,Partit dels Socialistes de Catalunya,PSC,163
09/03/2008,2008,Generals,03-06 D,471,354,Els Verds-L'Alternativa Ecologista,EV-AE,2
09/03/2008,2008,Generals,03-06 D,471,354,Esquerra Republicana de Catalunya,ERC,18
09/03/2008,2008,Generals,03-06 D,471,354,Partido Animalista Contra el Maltrato Animal,PACMA,1
09/03/2008,2008,Generals,03-06 D,471,354,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-06 D,471,354,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-06 D,471,354,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-06 D,471,354,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,11
09/03/2008,2008,Generals,03-06 D,471,354,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-06 D,471,354,Els Verds-Los Verdes,EV-LV,1
09/03/2008,2008,Generals,03-06 D,471,354,Ciudadanos en Blanco,CENB,2
09/03/2008,2008,Generals,03-06 D,471,354,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-06 D,471,354,Falange Española de las JONS,FE-JONS,1
09/03/2008,2008,Generals,03-06 D,471,354,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-06 D,471,354,España 2000,E-2000,0
09/03/2008,2008,Generals,03-06 D,471,354,Partit Republicà Català,RC,1
09/03/2008,2008,Generals,03-06 D,471,354,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-06 D,471,354,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-06 D,471,354,Ciutadans,C's,4
09/03/2008,2008,Generals,03-06 D,471,354,Unión Progreso y Democracia,UPyD,3
09/03/2008,2008,Generals,03-06 D,471,354,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-06 D,471,354,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-06 D,471,354,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-06 D,471,354,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-06 D,471,354,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-06 D,471,354,Escons Insubmisos-Alternativa dels democrates descontens,Ei,1
09/03/2008,2008,Generals,03-06 D,471,354,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-06 D,471,354,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-06 D,471,354,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-06 D,471,354,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-06 D,471,354,Vots en blanc,BLANCS,4
09/03/2008,2008,Generals,03-06 D,471,354,Vots nuls,NULS,1
09/03/2008,2008,Generals,03-07 U,716,477,Partit Popular,PP,78
09/03/2008,2008,Generals,03-07 U,716,477,Convergència i Unió,CiU,87
09/03/2008,2008,Generals,03-07 U,716,477,Partit dels Socialistes de Catalunya,PSC,264
09/03/2008,2008,Generals,03-07 U,716,477,Els Verds-L'Alternativa Ecologista,EV-AE,1
09/03/2008,2008,Generals,03-07 U,716,477,Esquerra Republicana de Catalunya,ERC,20
09/03/2008,2008,Generals,03-07 U,716,477,Partido Animalista Contra el Maltrato Animal,PACMA,0
09/03/2008,2008,Generals,03-07 U,716,477,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-07 U,716,477,Solidaridad y Autogestión Internacionalista,SAIn,1
09/03/2008,2008,Generals,03-07 U,716,477,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-07 U,716,477,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,11
09/03/2008,2008,Generals,03-07 U,716,477,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-07 U,716,477,Els Verds-Los Verdes,EV-LV,0
09/03/2008,2008,Generals,03-07 U,716,477,Ciudadanos en Blanco,CENB,2
09/03/2008,2008,Generals,03-07 U,716,477,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-07 U,716,477,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-07 U,716,477,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-07 U,716,477,España 2000,E-2000,0
09/03/2008,2008,Generals,03-07 U,716,477,Partit Republicà Català,RC,1
09/03/2008,2008,Generals,03-07 U,716,477,Partit Humanista de Catalunya,PHC,1
09/03/2008,2008,Generals,03-07 U,716,477,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-07 U,716,477,Ciutadans,C's,0
09/03/2008,2008,Generals,03-07 U,716,477,Unión Progreso y Democracia,UPyD,2
09/03/2008,2008,Generals,03-07 U,716,477,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-07 U,716,477,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-07 U,716,477,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-07 U,716,477,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-07 U,716,477,Partido Obrero Socialista Internacionalista,POSI,1
09/03/2008,2008,Generals,03-07 U,716,477,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-07 U,716,477,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-07 U,716,477,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-07 U,716,477,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-07 U,716,477,Partit Família i Vida,PFiV,1
09/03/2008,2008,Generals,03-07 U,716,477,Vots en blanc,BLANCS,7
09/03/2008,2008,Generals,03-07 U,716,477,Vots nuls,NULS,0
09/03/2008,2008,Generals,03-08 A,411,260,Partit Popular,PP,31
09/03/2008,2008,Generals,03-08 A,411,260,Convergència i Unió,CiU,27
09/03/2008,2008,Generals,03-08 A,411,260,Partit dels Socialistes de Catalunya,PSC,160
09/03/2008,2008,Generals,03-08 A,411,260,Els Verds-L'Alternativa Ecologista,EV-AE,3
09/03/2008,2008,Generals,03-08 A,411,260,Esquerra Republicana de Catalunya,ERC,11
09/03/2008,2008,Generals,03-08 A,411,260,Partido Animalista Contra el Maltrato Animal,PACMA,1
09/03/2008,2008,Generals,03-08 A,411,260,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-08 A,411,260,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-08 A,411,260,Partit Comunista del Poble de Catalunya,PCPC,1
09/03/2008,2008,Generals,03-08 A,411,260,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,5
09/03/2008,2008,Generals,03-08 A,411,260,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-08 A,411,260,Els Verds-Los Verdes,EV-LV,3
09/03/2008,2008,Generals,03-08 A,411,260,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-08 A,411,260,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-08 A,411,260,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-08 A,411,260,España 2000,E-2000,0
09/03/2008,2008,Generals,03-08 A,411,260,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-08 A,411,260,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-08 A,411,260,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-08 A,411,260,Ciutadans,C's,7
09/03/2008,2008,Generals,03-08 A,411,260,Unión Progreso y Democracia,UPyD,0
09/03/2008,2008,Generals,03-08 A,411,260,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-08 A,411,260,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-08 A,411,260,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-08 A,411,260,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-08 A,411,260,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-08 A,411,260,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-08 A,411,260,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-08 A,411,260,Democracia Nacional,DN,1
09/03/2008,2008,Generals,03-08 A,411,260,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-08 A,411,260,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-08 A,411,260,Vots en blanc,BLANCS,7
09/03/2008,2008,Generals,03-08 A,411,260,Vots nuls,NULS,3
09/03/2008,2008,Generals,03-08 B,511,299,Partit Popular,PP,45
09/03/2008,2008,Generals,03-08 B,511,299,Convergència i Unió,CiU,28
09/03/2008,2008,Generals,03-08 B,511,299,Partit dels Socialistes de Catalunya,PSC,186
09/03/2008,2008,Generals,03-08 B,511,299,Els Verds-L'Alternativa Ecologista,EV-AE,0
09/03/2008,2008,Generals,03-08 B,511,299,Esquerra Republicana de Catalunya,ERC,14
09/03/2008,2008,Generals,03-08 B,511,299,Partido Animalista Contra el Maltrato Animal,PACMA,0
09/03/2008,2008,Generals,03-08 B,511,299,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-08 B,511,299,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-08 B,511,299,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-08 B,511,299,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,14
09/03/2008,2008,Generals,03-08 B,511,299,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-08 B,511,299,Els Verds-Los Verdes,EV-LV,0
09/03/2008,2008,Generals,03-08 B,511,299,Ciudadanos en Blanco,CENB,1
09/03/2008,2008,Generals,03-08 B,511,299,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-08 B,511,299,Falange Española de las JONS,FE-JONS,1
09/03/2008,2008,Generals,03-08 B,511,299,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-08 B,511,299,España 2000,E-2000,1
09/03/2008,2008,Generals,03-08 B,511,299,Partit Republicà Català,RC,3
09/03/2008,2008,Generals,03-08 B,511,299,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-08 B,511,299,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-08 B,511,299,Ciutadans,C's,3
09/03/2008,2008,Generals,03-08 B,511,299,Unión Progreso y Democracia,UPyD,0
09/03/2008,2008,Generals,03-08 B,511,299,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-08 B,511,299,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-08 B,511,299,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-08 B,511,299,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-08 B,511,299,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-08 B,511,299,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-08 B,511,299,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-08 B,511,299,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-08 B,511,299,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-08 B,511,299,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-08 B,511,299,Vots en blanc,BLANCS,2
09/03/2008,2008,Generals,03-08 B,511,299,Vots nuls,NULS,1
09/03/2008,2008,Generals,03-09 A,366,284,Partit Popular,PP,41
09/03/2008,2008,Generals,03-09 A,366,284,Convergència i Unió,CiU,84
09/03/2008,2008,Generals,03-09 A,366,284,Partit dels Socialistes de Catalunya,PSC,105
09/03/2008,2008,Generals,03-09 A,366,284,Els Verds-L'Alternativa Ecologista,EV-AE,4
09/03/2008,2008,Generals,03-09 A,366,284,Esquerra Republicana de Catalunya,ERC,16
09/03/2008,2008,Generals,03-09 A,366,284,Partido Animalista Contra el Maltrato Animal,PACMA,3
09/03/2008,2008,Generals,03-09 A,366,284,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,03-09 A,366,284,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-09 A,366,284,Partit Comunista del Poble de Catalunya,PCPC,0
09/03/2008,2008,Generals,03-09 A,366,284,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,15
09/03/2008,2008,Generals,03-09 A,366,284,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-09 A,366,284,Els Verds-Los Verdes,EV-LV,1
09/03/2008,2008,Generals,03-09 A,366,284,Ciudadanos en Blanco,CENB,3
09/03/2008,2008,Generals,03-09 A,366,284,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-09 A,366,284,Falange Española de las JONS,FE-JONS,0
09/03/2008,2008,Generals,03-09 A,366,284,Partido de los Pensionistas en Acción,PDLPEA,1
09/03/2008,2008,Generals,03-09 A,366,284,España 2000,E-2000,0
09/03/2008,2008,Generals,03-09 A,366,284,Partit Republicà Català,RC,0
09/03/2008,2008,Generals,03-09 A,366,284,Partit Humanista de Catalunya,PHC,0
09/03/2008,2008,Generals,03-09 A,366,284,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-09 A,366,284,Ciutadans,C's,0
09/03/2008,2008,Generals,03-09 A,366,284,Unión Progreso y Democracia,UPyD,0
09/03/2008,2008,Generals,03-09 A,366,284,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-09 A,366,284,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-09 A,366,284,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-09 A,366,284,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-09 A,366,284,Partido Obrero Socialista Internacionalista,POSI,0
09/03/2008,2008,Generals,03-09 A,366,284,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-09 A,366,284,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-09 A,366,284,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-09 A,366,284,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-09 A,366,284,Partit Família i Vida,PFiV,1
09/03/2008,2008,Generals,03-09 A,366,284,Vots en blanc,BLANCS,10
09/03/2008,2008,Generals,03-09 A,366,284,Vots nuls,NULS,0
09/03/2008,2008,Generals,03-09 B,383,295,Partit Popular,PP,47
09/03/2008,2008,Generals,03-09 B,383,295,Convergència i Unió,CiU,93
09/03/2008,2008,Generals,03-09 B,383,295,Partit dels Socialistes de Catalunya,PSC,115
09/03/2008,2008,Generals,03-09 B,383,295,Els Verds-L'Alternativa Ecologista,EV-AE,2
09/03/2008,2008,Generals,03-09 B,383,295,Esquerra Republicana de Catalunya,ERC,12
09/03/2008,2008,Generals,03-09 B,383,295,Partido Animalista Contra el Maltrato Animal,PACMA,0
09/03/2008,2008,Generals,03-09 B,383,295,Partit per Catalunya,PxCat,1
09/03/2008,2008,Generals,03-09 B,383,295,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,03-09 B,383,295,Partit Comunista del Poble de Catalunya,PCPC,1
09/03/2008,2008,Generals,03-09 B,383,295,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,11
09/03/2008,2008,Generals,03-09 B,383,295,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,03-09 B,383,295,Els Verds-Los Verdes,EV-LV,2
09/03/2008,2008,Generals,03-09 B,383,295,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,03-09 B,383,295,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
09/03/2008,2008,Generals,03-09 B,383,295,Falange Española de las JONS,FE-JONS,1
09/03/2008,2008,Generals,03-09 B,383,295,Partido de los Pensionistas en Acción,PDLPEA,0
09/03/2008,2008,Generals,03-09 B,383,295,España 2000,E-2000,0
09/03/2008,2008,Generals,03-09 B,383,295,Partit Republicà Català,RC,1
09/03/2008,2008,Generals,03-09 B,383,295,Partit Humanista de Catalunya,PHC,1
09/03/2008,2008,Generals,03-09 B,383,295,Partido de las Libertades Civiles,PLCI,0
09/03/2008,2008,Generals,03-09 B,383,295,Ciutadans,C's,2
09/03/2008,2008,Generals,03-09 B,383,295,Unión Progreso y Democracia,UPyD,1
09/03/2008,2008,Generals,03-09 B,383,295,Partido Carlista,PC,0
09/03/2008,2008,Generals,03-09 B,383,295,Alternativa Española,AES,0
09/03/2008,2008,Generals,03-09 B,383,295,Falange Auténtica,FA,0
09/03/2008,2008,Generals,03-09 B,383,295,Alternativa Motor y Deportes,AMD,0
09/03/2008,2008,Generals,03-09 B,383,295,Partido Obrero Socialista Internacionalista,POSI,1
09/03/2008,2008,Generals,03-09 B,383,295,Escons Insubmisos-Alternativa dels democrates descontens,Ei,0
09/03/2008,2008,Generals,03-09 B,383,295,Lucha Internacionalista,LI,0
09/03/2008,2008,Generals,03-09 B,383,295,Democracia Nacional,DN,0
09/03/2008,2008,Generals,03-09 B,383,295,Por un Mundo Más Justo,PUM+J,0
09/03/2008,2008,Generals,03-09 B,383,295,Partit Família i Vida,PFiV,0
09/03/2008,2008,Generals,03-09 B,383,295,Vots en blanc,BLANCS,4
09/03/2008,2008,Generals,03-09 B,383,295,Vots nuls,NULS,0
09/03/2008,2008,Generals,04-01 A,574,446,Partit Popular,PP,69
09/03/2008,2008,Generals,04-01 A,574,446,Convergència i Unió,CiU,147
09/03/2008,2008,Generals,04-01 A,574,446,Partit dels Socialistes de Catalunya,PSC,148
09/03/2008,2008,Generals,04-01 A,574,446,Els Verds-L'Alternativa Ecologista,EV-AE,0
09/03/2008,2008,Generals,04-01 A,574,446,Esquerra Republicana de Catalunya,ERC,41
09/03/2008,2008,Generals,04-01 A,574,446,Partido Animalista Contra el Maltrato Animal,PACMA,1
09/03/2008,2008,Generals,04-01 A,574,446,Partit per Catalunya,PxCat,0
09/03/2008,2008,Generals,04-01 A,574,446,Solidaridad y Autogestión Internacionalista,SAIn,0
09/03/2008,2008,Generals,04-01 A,574,446,Partit Comunista del Poble de Catalunya,PCPC,1
09/03/2008,2008,Generals,04-01 A,574,446,Iniciativa per Catalunya Verds - Esquerra Unida i Alternativa,ICV-EUiA,23
09/03/2008,2008,Generals,04-01 A,574,446,Alianza Nacional,AUN,0
09/03/2008,2008,Generals,04-01 A,574,446,Els Verds-Los Verdes,EV-LV,2
09/03/2008,2008,Generals,04-01 A,574,446,Ciudadanos en Blanco,CENB,0
09/03/2008,2008,Generals,04-01 A,574,446,Partido Izquierda Republicacana-Partit Republicà d'Esquerra,IR-PRE,0
